F_app,F_net
8.533706741348270342e+00,4.339641242881531191e+00
8.537707541508302356e+00,4.343166033196692588e+00
8.541708341668334370e+00,4.346690469836608450e+00
8.545709141828366384e+00,4.350214553168241238e+00
8.549709941988398398e+00,4.353738283558208799e+00
8.553710742148430413e+00,4.357261661372774597e+00
8.557711542308462427e+00,4.360784686977853042e+00
8.561712342468494441e+00,4.364307360739012154e+00
8.565713142628526455e+00,4.367829683021468234e+00
8.569713942788558469e+00,4.371351654190092972e+00
8.573714742948590484e+00,4.374873274609404561e+00
8.577715543108622498e+00,4.378394544643576580e+00
8.581716343268654512e+00,4.381915464656434445e+00
8.585717143428686526e+00,4.385436035011457179e+00
8.589717943588718541e+00,4.388956256071772088e+00
8.593718743748750555e+00,4.392476128200165419e+00
8.597719543908782569e+00,4.395995651759075251e+00
8.601720344068814583e+00,4.399514827110589721e+00
8.605721144228846597e+00,4.403033654616455017e+00
8.609721944388878612e+00,4.406552134638070051e+00
8.613722744548910626e+00,4.410070267536488231e+00
8.617723544708942640e+00,4.413588053672419242e+00
8.621724344868974654e+00,4.417105493406224603e+00
8.625725145029006669e+00,4.420622587097923883e+00
8.629725945189038683e+00,4.424139335107193816e+00
8.633726745349070697e+00,4.427655737793360302e+00
8.637727545509102711e+00,4.431171795515414402e+00
8.641728345669134725e+00,4.434687508631997233e+00
8.645729145829166740e+00,4.438202877501408850e+00
8.649729945989196978e+00,4.441717902481604696e+00
8.653730746149228992e+00,4.445232583930202708e+00
8.657731546309261006e+00,4.448746922204471765e+00
8.661732346469293020e+00,4.452260917661344131e+00
8.665733146629325034e+00,4.455774570657405675e+00
8.669733946789357049e+00,4.459287881548902099e+00
8.673734746949389063e+00,4.462800850691739818e+00
8.677735547109421077e+00,4.466313478441484186e+00
8.681736347269453091e+00,4.469825765153355945e+00
8.685737147429485105e+00,4.473337711182238330e+00
8.689737947589517120e+00,4.476849316882673513e+00
8.693738747749549134e+00,4.480360582608866160e+00
8.697739547909581148e+00,4.483871508714678988e+00
8.701740348069613162e+00,4.487382095553633654e+00
8.705741148229645177e+00,4.490892343478916082e+00
8.709741948389677191e+00,4.494402252843372914e+00
8.713742748549709205e+00,4.497911823999510617e+00
8.717743548709741219e+00,4.501421057299497264e+00
8.721744348869773233e+00,4.504929953095164308e+00
8.725745149029805248e+00,4.508438511738006582e+00
8.729745949189837262e+00,4.511946733579178748e+00
8.733746749349869276e+00,4.515454618969499734e+00
8.737747549509901290e+00,4.518962168259451850e+00
8.741748349669933305e+00,4.522469381799179899e+00
8.745749149829965319e+00,4.525976259938492952e+00
8.749749949989997333e+00,4.529482803026862570e+00
8.753750750150029347e+00,4.532989011413427249e+00
8.757751550310061361e+00,4.536494885446989755e+00
8.761752350470093376e+00,4.540000425476014456e+00
8.765753150630125390e+00,4.543505631848632653e+00
8.769753950790157404e+00,4.547010504912641693e+00
8.773754750950189418e+00,4.550515045015504967e+00
8.777755551110221433e+00,4.554019252504349247e+00
8.781756351270253447e+00,4.557523127725969125e+00
8.785757151430285461e+00,4.561026671026825241e+00
8.789757951590317475e+00,4.564529882753045165e+00
8.793758751750349489e+00,4.568032763250422512e+00
8.797759551910381504e+00,4.571535312864420497e+00
8.801760352070413518e+00,4.575037531940167490e+00
8.805761152230445532e+00,4.578539420822459682e+00
8.809761952390477546e+00,4.582040979855761087e+00
8.813762752550509560e+00,4.585542209384207091e+00
8.817763552710541575e+00,4.589043109751598237e+00
8.821764352870573589e+00,4.592543681301405556e+00
8.825765153030605603e+00,4.596043924376768786e+00
8.829765953190637617e+00,4.599543839320497263e+00
8.833766753350669632e+00,4.603043426475069921e+00
8.837767553510701646e+00,4.606542686182634405e+00
8.841768353670733660e+00,4.610041618785012396e+00
8.845769153830765674e+00,4.613540224623689845e+00
8.849769953990797688e+00,4.617038504039831182e+00
8.853770754150829703e+00,4.620536457374264216e+00
8.857771554310861717e+00,4.624034084967493463e+00
8.861772354470893731e+00,4.627531387159691256e+00
8.865773154630925745e+00,4.631028364290706634e+00
8.869773954790957760e+00,4.634525016700055566e+00
8.873774754950989774e+00,4.638021344726928952e+00
8.877775555111021788e+00,4.641517348710190838e+00
8.881776355271053802e+00,4.645013028988376647e+00
8.885777155431085816e+00,4.648508385899695838e+00
8.889777955591117831e+00,4.652003419782031912e+00
8.893778755751149845e+00,4.655498130972940629e+00
8.897779555911181859e+00,4.658992519809651789e+00
8.901780356071213873e+00,4.662486586629072782e+00
8.905781156231245888e+00,4.665980331767781486e+00
8.909781956391277902e+00,4.669473755562031592e+00
8.913782756551309916e+00,4.672966858347752606e+00
8.917783556711341930e+00,4.676459640460549849e+00
8.921784356871373944e+00,4.679952102235703570e+00
8.925785157031405959e+00,4.683444244008168944e+00
8.929785957191437973e+00,4.686936066112579624e+00
8.933786757351469987e+00,4.690427568883243303e+00
8.937787557511502001e+00,4.693918752654147042e+00
8.941788357671534015e+00,4.697409617758950162e+00
8.945789157831566030e+00,4.700900164530994019e+00
8.949789957991598044e+00,4.704390393303297557e+00
8.953790758151630058e+00,4.707880304408552874e+00
8.957791558311662072e+00,4.711369898179134097e+00
8.961792358471694087e+00,4.714859174947092946e+00
8.965793158631726101e+00,4.718348135044157843e+00
8.969793958791758115e+00,4.721836778801739243e+00
8.973794758951790129e+00,4.725325106550922527e+00
8.977795559111822143e+00,4.728813118622476885e+00
8.981796359271854158e+00,4.732300815346849099e+00
8.985797159431886172e+00,4.735788197054163540e+00
8.989797959591918186e+00,4.739275264074228389e+00
8.993798759751950200e+00,4.742762016736531194e+00
8.997799559911982215e+00,4.746248455370240649e+00
9.001800360072014229e+00,4.749734580304203924e+00
9.005801160232046243e+00,4.753220391866951111e+00
9.009801960392078257e+00,4.756705890386696112e+00
9.013802760552110271e+00,4.760191076191329529e+00
9.017803560712142286e+00,4.763675949608428439e+00
9.021804360872174300e+00,4.767160510965250175e+00
9.025805161032206314e+00,4.770644760588734989e+00
9.029805961192238328e+00,4.774128698805506055e+00
9.033806761352270343e+00,4.777612325941869464e+00
9.037807561512302357e+00,4.781095642323815120e+00
9.041808361672334371e+00,4.784578648277014956e+00
9.045809161832366385e+00,4.788061344126827379e+00
9.049809961992398399e+00,4.791543730198292828e+00
9.053810762152430414e+00,4.795025806816136438e+00
9.057811562312462428e+00,4.798507574304770706e+00
9.061812362472494442e+00,4.801989032988288386e+00
9.065813162632526456e+00,4.805470183190469591e+00
9.069813962792558470e+00,4.808951025234781795e+00
9.073814762952590485e+00,4.812431559444377172e+00
9.077815563112622499e+00,4.815911786142091700e+00
9.081816363272654513e+00,4.819391705650449609e+00
9.085817163432686527e+00,4.822871318291660714e+00
9.089817963592718542e+00,4.826350624387623078e+00
9.093818763752750556e+00,4.829829624259919463e+00
9.097819563912782570e+00,4.833308318229823541e+00
9.101820364072814584e+00,4.836786706618292797e+00
9.105821164232846598e+00,4.840264789745974738e+00
9.109821964392878613e+00,4.843742567933203347e+00
9.113822764552910627e+00,4.847220041500001741e+00
9.117823564712942641e+00,4.850697210766083955e+00
9.121824364872974655e+00,4.854174076050849607e+00
9.125825165033006670e+00,4.857650637673387450e+00
9.129825965193038684e+00,4.861126895952478044e+00
9.133826765353070698e+00,4.864602851206590195e+00
9.137827565513102712e+00,4.868078503753882735e+00
9.141828365673134726e+00,4.871553853912204524e+00
9.145829165833166741e+00,4.875028901999095332e+00
9.149829965993198755e+00,4.878503648331784959e+00
9.153830766153230769e+00,4.881978093227195004e+00
9.157831566313262783e+00,4.885452237001938869e+00
9.161832366473294798e+00,4.888926079972318206e+00
9.165833166633326812e+00,4.892399622454330022e+00
9.169833966793358826e+00,4.895872864763660459e+00
9.173834766953390840e+00,4.899345807215691906e+00
9.177835567113422854e+00,4.902818450125495886e+00
9.181836367273454869e+00,4.906290793807836614e+00
9.185837167433486883e+00,4.909762838577172772e+00
9.189837967593518897e+00,4.913234584747655731e+00
9.193838767753550911e+00,4.916706032633131329e+00
9.197839567913582925e+00,4.920177182547138095e+00
9.201840368073614940e+00,4.923648034802909024e+00
9.205841168233646954e+00,4.927118589713372465e+00
9.209841968393678968e+00,4.930588847591147683e+00
9.213842768553710982e+00,4.934058808748552849e+00
9.217843568713742997e+00,4.937528473497600601e+00
9.221844368873775011e+00,4.940997842149998043e+00
9.225845169033807025e+00,4.944466915017147635e+00
9.229845969193839039e+00,4.947935692410146302e+00
9.233846769353871053e+00,4.951404174639791655e+00
9.237847569513903068e+00,4.954872362016574883e+00
9.241848369673935082e+00,4.958340254850682527e+00
9.245849169833967096e+00,4.961807853451998263e+00
9.249849969993999110e+00,4.965275158130107336e+00
9.253850770154031125e+00,4.968742169194288572e+00
9.257851570314063139e+00,4.972208886953517037e+00
9.261852370474095153e+00,4.975675311716468485e+00
9.265853170634127167e+00,4.979141443791518462e+00
9.269853970794159181e+00,4.982607283486735206e+00
9.273854770954191196e+00,4.986072831109891190e+00
9.277855571114223210e+00,4.989538086968456021e+00
9.281856371274255224e+00,4.993003051369597323e+00
9.285857171434287238e+00,4.996467724620183404e+00
9.289857971594319253e+00,4.999932107026781480e+00
9.293858771754351267e+00,5.003396198895660341e+00
9.297859571914383281e+00,5.006860000532789456e+00
9.301860372074415295e+00,5.010323512243834543e+00
9.305861172234447309e+00,5.013786734334165551e+00
9.309861972394479324e+00,5.017249667108853117e+00
9.313862772554511338e+00,5.020712310872670336e+00
9.317863572714543352e+00,5.024174665930087436e+00
9.321864372874575366e+00,5.027636732585281543e+00
9.325865173034607380e+00,5.031098511142127805e+00
9.329865973194639395e+00,5.034560001904207382e+00
9.333866773354671409e+00,5.038021205174799455e+00
9.337867573514703423e+00,5.041482121256890103e+00
9.341868373674735437e+00,5.044942750453166980e+00
9.345869173834767452e+00,5.048403093066019309e+00
9.349869973994799466e+00,5.051863149397543218e+00
9.353870774154831480e+00,5.055322919749534627e+00
9.357871574314863494e+00,5.058782404423499024e+00
9.361872374474895508e+00,5.062241603720639915e+00
9.365873174634927523e+00,5.065700517941868597e+00
9.369873974794959537e+00,5.069159147387802378e+00
9.373874774954991551e+00,5.072617492358761915e+00
9.377875575115023565e+00,5.076075553154772102e+00
9.381876375275055580e+00,5.079533330075565623e+00
9.385877175435087594e+00,5.082990823420580284e+00
9.389877975595119608e+00,5.086448033488959020e+00
9.393878775755151622e+00,5.089904960579551663e+00
9.397879575915183636e+00,5.093361604990916724e+00
9.401880376075215651e+00,5.096817967021315177e+00
9.405881176235247665e+00,5.100274046968718444e+00
9.409881976395279679e+00,5.103729845130803966e+00
9.413882776555311693e+00,5.107185361804957857e+00
9.417883576715343708e+00,5.110640597288273135e+00
9.421884376875375722e+00,5.114095551877549717e+00
9.425885177035407736e+00,5.117550225869297975e+00
9.429885977195439750e+00,5.121004619559737847e+00
9.433886777355471764e+00,5.124458733244794395e+00
9.437887577515503779e+00,5.127912567220103135e+00
9.441888377675535793e+00,5.131366121781010037e+00
9.445889177835567807e+00,5.134819397222571524e+00
9.449889977995599821e+00,5.138272393839550922e+00
9.453890778155631835e+00,5.141725111926422898e+00
9.457891578315663850e+00,5.145177551777373459e+00
9.461892378475695864e+00,5.148629713686298182e+00
9.465893178635727878e+00,5.152081597946803981e+00
9.469893978795759892e+00,5.155533204852207341e+00
9.473894778955791907e+00,5.158984534695537860e+00
9.477895579115823921e+00,5.162435587769537371e+00
9.481896379275855935e+00,5.165886364366655492e+00
9.485897179435887949e+00,5.169336864779059404e+00
9.489897979595919963e+00,5.172787089298624963e+00
9.493898779755951978e+00,5.176237038216940256e+00
9.497899579915983992e+00,5.179686711825309153e+00
9.501900380076016006e+00,5.183136110414745978e+00
9.505901180236048020e+00,5.186585234275979062e+00
9.509901980396080035e+00,5.190034083699450740e+00
9.513902780556112049e+00,5.193482658975316468e+00
9.517903580716144063e+00,5.196930960393447485e+00
9.521904380876176077e+00,5.200378988243427258e+00
9.525905181036208091e+00,5.203826742814553263e+00
9.529905981196240106e+00,5.207274224395840534e+00
9.533906781356272120e+00,5.210721433276016334e+00
9.537907581516304134e+00,5.214168369743526377e+00
9.541908381676336148e+00,5.217615034086527714e+00
9.545909181836368163e+00,5.221061426592896737e+00
9.549909981996400177e+00,5.224507547550224729e+00
9.553910782156432191e+00,5.227953397245819644e+00
9.557911582316464205e+00,5.231398975966703446e+00
9.561912382476494443e+00,5.234844283999615655e+00
9.565913182636526457e+00,5.238289321631018680e+00
9.569913982796558471e+00,5.241734089147085385e+00
9.573914782956590486e+00,5.245178586833707080e+00
9.577915583116622500e+00,5.248622814976494411e+00
9.581916383276654514e+00,5.252066773860775584e+00
9.585917183436686528e+00,5.255510463771596363e+00
9.589917983596718543e+00,5.258953884993722738e+00
9.593918783756750557e+00,5.262397037811637368e+00
9.597919583916782571e+00,5.265839922509542248e+00
9.601920384076814585e+00,5.269282539371359597e+00
9.605921184236846599e+00,5.272724888680731858e+00
9.609921984396878614e+00,5.276166970721016369e+00
9.613922784556910628e+00,5.279608785775296909e+00
9.617923584716942642e+00,5.283050334126373038e+00
9.621924384876974656e+00,5.286491616056767207e+00
9.625925185037006671e+00,5.289932631848720312e+00
9.629925985197038685e+00,5.293373381784195253e+00
9.633926785357070699e+00,5.296813866144875149e+00
9.637927585517102713e+00,5.300254085212167787e+00
9.641928385677134727e+00,5.303694039267198512e+00
9.645929185837166742e+00,5.307133728590815558e+00
9.649929985997198756e+00,5.310573153463592710e+00
9.653930786157230770e+00,5.314012314165820428e+00
9.657931586317262784e+00,5.317451210977514720e+00
9.661932386477294799e+00,5.320889844178416261e+00
9.665933186637326813e+00,5.324328214047985952e+00
9.669933986797358827e+00,5.327766320865408467e+00
9.673934786957390841e+00,5.331204164909594034e+00
9.677935587117422855e+00,5.334641746459173106e+00
9.681936387277454870e+00,5.338079065792504352e+00
9.685937187437486884e+00,5.341516123187665777e+00
9.689937987597518898e+00,5.344952918922466267e+00
9.693938787757550912e+00,5.348389453274434935e+00
9.697939587917582926e+00,5.351825726520826443e+00
9.701940388077614941e+00,5.355261738938619231e+00
9.705941188237646955e+00,5.358697490804522623e+00
9.709941988397678969e+00,5.362132982394966163e+00
9.713942788557710983e+00,5.365568213986108503e+00
9.717943588717742998e+00,5.369003185853832072e+00
9.721944388877775012e+00,5.372437898273747514e+00
9.725945189037807026e+00,5.375872351521194581e+00
9.729945989197839040e+00,5.379306545871232359e+00
9.733946789357871054e+00,5.382740481598654370e+00
9.737947589517903069e+00,5.386174158977979687e+00
9.741948389677935083e+00,5.389607578283453826e+00
9.745949189837967097e+00,5.393040739789048743e+00
9.749949989997999111e+00,5.396473643768469053e+00
9.753950790158031126e+00,5.399906290495144034e+00
9.757951590318063140e+00,5.403338680242232073e+00
9.761952390478095154e+00,5.406770813282622434e+00
9.765953190638127168e+00,5.410202689888930827e+00
9.769953990798159182e+00,5.413634310333502953e+00
9.773954790958191197e+00,5.417065674888416282e+00
9.777955591118223211e+00,5.420496783825474729e+00
9.781956391278255225e+00,5.423927637416213088e+00
9.785957191438287239e+00,5.427358235931900587e+00
9.789957991598319254e+00,5.430788579643529346e+00
9.793958791758351268e+00,5.434218668821828579e+00
9.797959591918383282e+00,5.437648503737256611e+00
9.801960392078415296e+00,5.441078084660000869e+00
9.805961192238447310e+00,5.444507411859982327e+00
9.809961992398479325e+00,5.447936485606854617e+00
9.813962792558511339e+00,5.451365306169999592e+00
9.817963592718543353e+00,5.454793873818536198e+00
9.821964392878575367e+00,5.458222188821309828e+00
9.825965193038607381e+00,5.461650251446904747e+00
9.829965993198639396e+00,5.465078061963633438e+00
9.833966793358671410e+00,5.468505620639543707e+00
9.837967593518703424e+00,5.471932927742414243e+00
9.841968393678735438e+00,5.475359983539761721e+00
9.845969193838767453e+00,5.478786788298832811e+00
9.849969993998799467e+00,5.482213342286607727e+00
9.853970794158831481e+00,5.485639645769805561e+00
9.857971594318863495e+00,5.489065699014876287e+00
9.861972394478895509e+00,5.492491502288003424e+00
9.865973194638927524e+00,5.495917055855107591e+00
9.869973994798959538e+00,5.499342359981845618e+00
9.873974794958991552e+00,5.502767414933608769e+00
9.877975595119023566e+00,5.506192220975520968e+00
9.881976395279055581e+00,5.509616778372445900e+00
9.885977195439087595e+00,5.513041087388982575e+00
9.889977995599119609e+00,5.516465148289466214e+00
9.893978795759151623e+00,5.519888961337968247e+00
9.897979595919183637e+00,5.523312526798295430e+00
9.901980396079215652e+00,5.526735844933993391e+00
9.905981196239247666e+00,5.530158916008347525e+00
9.909981996399279680e+00,5.533581740284374995e+00
9.913982796559311694e+00,5.537004318024834504e+00
9.917983596719343709e+00,5.540426649492223632e+00
9.921984396879375723e+00,5.543848734948773505e+00
9.925985197039407737e+00,5.547270574656459452e+00
9.929985997199439751e+00,5.550692168876990351e+00
9.933986797359471765e+00,5.554113517871818395e+00
9.937987597519503780e+00,5.557534621902131988e+00
9.941988397679535794e+00,5.560955481228860187e+00
9.945989197839567808e+00,5.564376096112670922e+00
9.949989997999599822e+00,5.567796466813971890e+00
9.953990798159631836e+00,5.571216593592911437e+00
9.957991598319663851e+00,5.574636476709377675e+00
9.961992398479695865e+00,5.578056116423001143e+00
9.965993198639727879e+00,5.581475512993150367e+00
9.969993998799759893e+00,5.584894666678935415e+00
9.973994798959791908e+00,5.588313577739209670e+00
9.977995599119823922e+00,5.591732246432565390e+00
9.981996399279855936e+00,5.595150673017339038e+00
9.985997199439887950e+00,5.598568857751605066e+00
9.989997999599919964e+00,5.601986800893185681e+00
9.993998799759951979e+00,5.605404502699639302e+00
9.997999599919983993e+00,5.608821963428272106e+00
1.000200040008001601e+01,5.612239183336129145e+00
1.000600120024004802e+01,5.615656162680002339e+00
1.001000200040008004e+01,5.619072901716423374e+00
1.001400280056011205e+01,5.622489400701669027e+00
1.001800360072014406e+01,5.625905659891760280e+00
1.002200440088017608e+01,5.629321679542459655e+00
1.002600520104020809e+01,5.632737459909278321e+00
1.003000600120024011e+01,5.636153001247467209e+00
1.003400680136027212e+01,5.639568303812025007e+00
1.003800760152030414e+01,5.642983367857693722e+00
1.004200840168033615e+01,5.646398193638961338e+00
1.004600920184036816e+01,5.649812781410059159e+00
1.005001000200040018e+01,5.653227131424968022e+00
1.005401080216043219e+01,5.656641243937410302e+00
1.005801160232046421e+01,5.660055119200857021e+00
1.006201240248049622e+01,5.663468757468523407e+00
1.006601320264052823e+01,5.666882158993374219e+00
1.007001400280056025e+01,5.670295324028117534e+00
1.007401480296059226e+01,5.673708252825209186e+00
1.007801560312062428e+01,5.677120945636854543e+00
1.008201640328065629e+01,5.680533402715002289e+00
1.008601720344068831e+01,5.683945624311354194e+00
1.009001800360072032e+01,5.687357610677353570e+00
1.009401880376075233e+01,5.690769362064195924e+00
1.009801960392078435e+01,5.694180878722824524e+00
1.010202040408081636e+01,5.697592160903929503e+00
1.010602120424084838e+01,5.701003208857951421e+00
1.011002200440088039e+01,5.704414022835077702e+00
1.011402280456091241e+01,5.707824603085247972e+00
1.011802360472094442e+01,5.711234949858147836e+00
1.012202440488097643e+01,5.714645063403215097e+00
1.012602520504100845e+01,5.718054943969636206e+00
1.013002600520104046e+01,5.721464591806348032e+00
1.013402680536107248e+01,5.724874007162038758e+00
1.013802760552110449e+01,5.728283190285143434e+00
1.014202840568113650e+01,5.731692141423851083e+00
1.014602920584116852e+01,5.735100860826102931e+00
1.015003000600120053e+01,5.738509348739587068e+00
1.015403080616123255e+01,5.741917605411746450e+00
1.015803160632126456e+01,5.745325631089772678e+00
1.016203240648129658e+01,5.748733426020614878e+00
1.016603320664132859e+01,5.752140990450965496e+00
1.017003400680136060e+01,5.755548324627277168e+00
1.017403480696139262e+01,5.758955428795751175e+00
1.017803560712142463e+01,5.762362303202342773e+00
1.018203640728145665e+01,5.765768948092758528e+00
1.018603720744148866e+01,5.769175363712460758e+00
1.019003800760152068e+01,5.772581550306663090e+00
1.019403880776155269e+01,5.775987508120332237e+00
1.019803960792158470e+01,5.779393237398191552e+00
1.020204040808161672e+01,5.782798738384716586e+00
1.020604120824164873e+01,5.786204011324137753e+00
1.021004200840168075e+01,5.789609056460437664e+00
1.021404280856171276e+01,5.793013874037357347e+00
1.021804360872174477e+01,5.796418464298391804e+00
1.022204440888177679e+01,5.799822827486789123e+00
1.022604520904180880e+01,5.803226963845553144e+00
1.023004600920184082e+01,5.806630873617445232e+00
1.023404680936187283e+01,5.810034557044982506e+00
1.023804760952190485e+01,5.813438014370436058e+00
1.024204840968193686e+01,5.816841245835834506e+00
1.024604920984196887e+01,5.820244251682963110e+00
1.025005001000200089e+01,5.823647032153362879e+00
1.025405081016203290e+01,5.827049587488333238e+00
1.025805161032206492e+01,5.830451917928929362e+00
1.026205241048209693e+01,5.833854023715963066e+00
1.026605321064212895e+01,5.837255905090008135e+00
1.027005401080216096e+01,5.840657562291388771e+00
1.027405481096219297e+01,5.844058995560195591e+00
1.027805561112222499e+01,5.847460205136270517e+00
1.028205641128225700e+01,5.850861191259217442e+00
1.028605721144228902e+01,5.854261954168397786e+00
1.029005801160232103e+01,5.857662494102933159e+00
1.029405881176235305e+01,5.861062811301702702e+00
1.029805961192238506e+01,5.864462906003344855e+00
1.030206041208241707e+01,5.867862778446258254e+00
1.030606121224244909e+01,5.871262428868601724e+00
1.031006201240248110e+01,5.874661857508294283e+00
1.031406281256251312e+01,5.878061064603012476e+00
1.031806361272254513e+01,5.881460050390195704e+00
1.032206441288257714e+01,5.884858815107044450e+00
1.032606521304260916e+01,5.888257358990519386e+00
1.033006601320264117e+01,5.891655682277339601e+00
1.033406681336267319e+01,5.895053785203989705e+00
1.033806761352270520e+01,5.898451668006712723e+00
1.034206841368273722e+01,5.901849330921515424e+00
1.034606921384276923e+01,5.905246774184164771e+00
1.035007001400280124e+01,5.908643998030190581e+00
1.035407081416283326e+01,5.912041002694885528e+00
1.035807161432286527e+01,5.915437788413303366e+00
1.036207241448289729e+01,5.918834355420261595e+00
1.036607321464292930e+01,5.922230703950342345e+00
1.037007401480296132e+01,5.925626834237888829e+00
1.037407481496299333e+01,5.929022746517007114e+00
1.037807561512302534e+01,5.932418441021567013e+00
1.038207641528305736e+01,5.935813917985206523e+00
1.038607721544308937e+01,5.939209177641322057e+00
1.039007801560312139e+01,5.942604220223075551e+00
1.039407881576315340e+01,5.945999045963396235e+00
1.039807961592318541e+01,5.949393655094974420e+00
1.040208041608321743e+01,5.952788047850270381e+00
1.040608121624324944e+01,5.956182224461502805e+00
1.041008201640328146e+01,5.959576185160660344e+00
1.041408281656331347e+01,5.962969930179496281e+00
1.041808361672334549e+01,5.966363459749530307e+00
1.042208441688337750e+01,5.969756774102044972e+00
1.042608521704340951e+01,5.973149873468092785e+00
1.043008601720344153e+01,5.976542758078490891e+00
1.043408681736347354e+01,5.979935428163823730e+00
1.043808761752350556e+01,5.983327883954439486e+00
1.044208841768353757e+01,5.986720125680459859e+00
1.044608921784356959e+01,5.990112153571767628e+00
1.045009001800360160e+01,5.993503967858015535e+00
1.045409081816363361e+01,5.996895568768625395e+00
1.045809161832366563e+01,6.000286956532782767e+00
1.046209241848369764e+01,6.003678131379445837e+00
1.046609321864372966e+01,6.007069093537338311e+00
1.047009401880375989e+01,6.010459843234952082e+00
1.047409481896379191e+01,6.013850380700550780e+00
1.047809561912382392e+01,6.017240706162166219e+00
1.048209641928385594e+01,6.020630819847596626e+00
1.048609721944388795e+01,6.024020721984410187e+00
1.049009801960391997e+01,6.027410412799946826e+00
1.049409881976395198e+01,6.030799892521315542e+00
1.049809961992398399e+01,6.034189161375395294e+00
1.050210042008401601e+01,6.037578219588833228e+00
1.050610122024404802e+01,6.040967067388049117e+00
1.051010202040408004e+01,6.044355704999233581e+00
1.051410282056411205e+01,6.047744132648347204e+00
1.051810362072414406e+01,6.051132350561118756e+00
1.052210442088417608e+01,6.054520358963055848e+00
1.052610522104420809e+01,6.057908158079429839e+00
1.053010602120424011e+01,6.061295748135288264e+00
1.053410682136427212e+01,6.064683129355446844e+00
1.053810762152430414e+01,6.068070301964498370e+00
1.054210842168433615e+01,6.071457266186802926e+00
1.054610922184436816e+01,6.074844022246497666e+00
1.055011002200440018e+01,6.078230570367487040e+00
1.055411082216443219e+01,6.081616910773453455e+00
1.055811162232446421e+01,6.085003043687850166e+00
1.056211242248449622e+01,6.088388969333903944e+00
1.056611322264452824e+01,6.091774687934615073e+00
1.057011402280456025e+01,6.095160199712757354e+00
1.057411482296459226e+01,6.098545504890878988e+00
1.057811562312462428e+01,6.101930603691303467e+00
1.058211642328465629e+01,6.105315496336126024e+00
1.058611722344468831e+01,6.108700183047218069e+00
1.059011802360472032e+01,6.112084664046225413e+00
1.059411882376475234e+01,6.115468939554569161e+00
1.059811962392478435e+01,6.118853009793446596e+00
1.060212042408481636e+01,6.122236874983827626e+00
1.060612122424484838e+01,6.125620535346460116e+00
1.061012202440488039e+01,6.129003991101867221e+00
1.061412282456491241e+01,6.132387242470347388e+00
1.061812362472494442e+01,6.135770289671975242e+00
1.062212442488497643e+01,6.139153132926603362e+00
1.062612522504500845e+01,6.142535772453859622e+00
1.063012602520504046e+01,6.145918208473148958e+00
1.063412682536507248e+01,6.149300441203654266e+00
1.063812762552510449e+01,6.152682470864332842e+00
1.064212842568513651e+01,6.156064297673923491e+00
1.064612922584516852e+01,6.159445921850940309e+00
1.065013002600520053e+01,6.162827343613674458e+00
1.065413082616523255e+01,6.166208563180196833e+00
1.065813162632526456e+01,6.169589580768356285e+00
1.066213242648529658e+01,6.172970396595779619e+00
1.066613322664532859e+01,6.176351010879873371e+00
1.067013402680536061e+01,6.179731423837820259e+00
1.067413482696539262e+01,6.183111635686586283e+00
1.067813562712542463e+01,6.186491646642913622e+00
1.068213642728545665e+01,6.189871456923322413e+00
1.068613722744548866e+01,6.193251066744117850e+00
1.069013802760552068e+01,6.196630476321380421e+00
1.069413882776555269e+01,6.200009685870973009e+00
1.069813962792558470e+01,6.203388695608537340e+00
1.070214042808561672e+01,6.206767505749496650e+00
1.070614122824564873e+01,6.210146116509054792e+00
1.071014202840568075e+01,6.213524528102195355e+00
1.071414282856571276e+01,6.216902740743684319e+00
1.071814362872574478e+01,6.220280754648069177e+00
1.072214442888577679e+01,6.223658570029678039e+00
1.072614522904580880e+01,6.227036187102619635e+00
1.073014602920584082e+01,6.230413606080788647e+00
1.073414682936587283e+01,6.233790827177856819e+00
1.073814762952590485e+01,6.237167850607281849e+00
1.074214842968593686e+01,6.240544676582301165e+00
1.074614922984596888e+01,6.243921305315938142e+00
1.075015003000600089e+01,6.247297737020995889e+00
1.075415083016603290e+01,6.250673971910064353e+00
1.075815163032606492e+01,6.254050010195511433e+00
1.076215243048609693e+01,6.257425852089494533e+00
1.076615323064612895e+01,6.260801497803949012e+00
1.077015403080616096e+01,6.264176947550599728e+00
1.077415483096619297e+01,6.267552201540950385e+00
1.077815563112622499e+01,6.270927259986293301e+00
1.078215643128625700e+01,6.274302123097704076e+00
1.078615723144628902e+01,6.277676791086038932e+00
1.079015803160632103e+01,6.281051264161946257e+00
1.079415883176635305e+01,6.284425542535854170e+00
1.079815963192638506e+01,6.287799626417977628e+00
1.080216043208641707e+01,6.291173516018317535e+00
1.080616123224644909e+01,6.294547211546659859e+00
1.081016203240648110e+01,6.297920713212576516e+00
1.081416283256651312e+01,6.301294021225427144e+00
1.081816363272654513e+01,6.304667135794353783e+00
1.082216443288657715e+01,6.308040057128289746e+00
1.082616523304660916e+01,6.311412785435953410e+00
1.083016603320664117e+01,6.314785320925846435e+00
1.083416683336667319e+01,6.318157663806261759e+00
1.083816763352670520e+01,6.321529814285279159e+00
1.084216843368673722e+01,6.324901772570764358e+00
1.084616923384676923e+01,6.328273538870372583e+00
1.085017003400680125e+01,6.331645113391543234e+00
1.085417083416683326e+01,6.335016496341508763e+00
1.085817163432686527e+01,6.338387687927287573e+00
1.086217243448689729e+01,6.341758688355684903e+00
