S,v
7.317670910994585887e-01,4.225551431600866326e-01
7.331165683241017694e-01,4.230047659362085599e-01
7.344685341667795964e-01,4.234545162963193055e-01
7.358229932168391940e-01,4.239043935310517486e-01
7.371799500720910281e-01,4.243543969302079888e-01
7.385394093388251147e-01,4.248045257827633425e-01
7.399013756318252311e-01,4.252547793768703954e-01
7.412658535743866794e-01,4.257051569998641649e-01
7.426328477983297205e-01,4.261556579382650423e-01
7.440023629440167818e-01,4.266062814777846768e-01
7.453744036603674461e-01,4.270570269033290844e-01
7.467489746048743271e-01,4.275078934990035884e-01
7.481260804436202783e-01,4.279588805481175928e-01
7.495057258512918263e-01,4.284099873331880248e-01
7.508879155111966019e-01,4.288612131359443302e-01
7.522726541152788826e-01,4.293125572373329146e-01
7.536599463641352470e-01,4.297640189175210845e-01
7.550497969670318943e-01,4.302155974559024321e-01
7.564422106419183001e-01,4.306672921311000546e-01
7.578371921154449797e-01,4.311191022209720503e-01
7.592347461229786987e-01,4.315710270026150708e-01
7.606348774086199027e-01,4.320230657523698725e-01
7.620375907252167069e-01,4.324752177458248692e-01
7.634428908343823261e-01,4.329274822578208504e-01
7.648507825065113952e-01,4.333798585624558108e-01
7.662612705207951791e-01,4.338323459330891696e-01
7.676743596652394475e-01,4.342849436423465437e-01
7.690900547366789075e-01,4.347376509621238561e-01
7.705083605407943015e-01,4.351904671635923871e-01
7.719292818921289490e-01,4.356433915172029381e-01
7.733528236141042900e-01,4.360964232926904938e-01
7.747789905390379817e-01,4.365495617590792188e-01
7.762077875081581091e-01,4.370028061846862877e-01
7.776392193716209489e-01,4.374561558371271586e-01
7.790732909885268453e-01,4.379096099833196809e-01
7.805100072269371969e-01,4.383631678894889805e-01
7.819493729638912205e-01,4.388168288211722889e-01
7.833913930854214946e-01,4.392705920432231070e-01
7.848360724865711679e-01,4.397244568198159231e-01
7.862834160714103904e-01,4.401784224144513757e-01
7.877334287530531887e-01,4.406324880899600283e-01
7.891861154536745637e-01,4.410866531085083642e-01
7.906414811045260338e-01,4.415409167316020622e-01
7.920995306459531760e-01,4.419952782200913255e-01
7.935602690274121684e-01,4.424497368341758774e-01
7.950237012074863330e-01,4.429042918334089030e-01
7.964898321539044534e-01,4.433589424767028220e-01
7.979586668435554309e-01,4.438136880223330083e-01
7.994302102625063799e-01,4.442685277279428413e-01
8.009044674060192825e-01,4.447234608505488129e-01
8.023814432785688622e-01,4.451784866465449686e-01
8.038611428938579051e-01,4.456336043717076256e-01
8.053435712748353570e-01,4.460888132812003137e-01
8.068287334537134203e-01,4.465441126295783825e-01
8.083166344719836527e-01,4.469995016707937752e-01
8.098072793804360625e-01,4.474549796582004135e-01
8.113006732391739861e-01,4.479105458445581389e-01
8.127968211176325175e-01,4.483661994820378194e-01
8.142957280945956056e-01,4.488219398222266787e-01
8.157973992582124856e-01,4.492777661161322933e-01
8.173018397060172191e-01,4.497336776141883097e-01
8.188090545449429047e-01,4.501896735662583859e-01
8.203190488913408851e-01,4.506457532216417983e-01
8.218318278709980662e-01,4.511019158290778819e-01
8.233473966191532378e-01,4.515581606367509715e-01
8.248657602805168354e-01,4.520144868922956749e-01
8.263869240092851509e-01,4.524708938428010363e-01
8.279108929691604279e-01,4.529273807348159764e-01
8.294376723333670709e-01,4.533839468143540663e-01
8.309672672846694086e-01,4.538405913268983016e-01
8.324996830153906791e-01,4.542973135174063204e-01
8.340349247274282396e-01,4.547541126303150105e-01
8.355729976322727737e-01,4.552109879095455058e-01
8.371139069510257213e-01,4.556679385985082931e-01
8.386576579144164878e-01,4.561249639401079303e-01
8.402042557628220942e-01,4.565820631767484317e-01
8.417537057462819439e-01,4.570392355503374859e-01
8.433060131245178059e-01,4.574964803022922299e-01
8.448611831669508021e-01,4.579537966735435783e-01
8.464192211527206133e-01,4.584111839045417747e-01
8.479801323707011340e-01,4.588686412352608324e-01
8.495439221195202339e-01,4.593261679052039748e-01
8.511105957075769668e-01,4.597837631534082425e-01
8.526801584530595557e-01,4.602414262184497673e-01
8.542526156839648221e-01,4.606991563384489341e-01
8.558279727381139512e-01,4.611569527510750999e-01
8.574062349631720314e-01,4.616148146935515895e-01
8.589874077166662625e-01,4.620727414026610247e-01
8.605714963660031636e-01,4.625307321147498762e-01
8.621585062884888906e-01,4.629887860657345144e-01
8.637484428713447793e-01,4.634469024911049839e-01
8.653413115117272181e-01,4.639050806259307214e-01
8.669371176167458559e-01,4.643633197048659400e-01
8.685358666034812547e-01,4.648216189621538486e-01
8.701375638990053174e-01,4.652799776316327018e-01
8.717422149403963871e-01,4.657383949467400752e-01
8.733498251747606744e-01,4.661968701405183602e-01
8.749604000592487996e-01,4.666554024456196492e-01
8.765739450610753325e-01,4.671139910943111206e-01
8.781904656575379997e-01,4.675726353184799233e-01
8.798099673360343376e-01,4.680313343496384504e-01
8.814324555940817874e-01,4.684900874189290576e-01
8.830579359393353478e-01,4.689488937571297256e-01
8.846864138896083363e-01,4.694077525946590002e-01
8.863178949728883760e-01,4.698666631615808775e-01
8.879523847273577131e-01,4.703256246876100777e-01
8.895898887014119794e-01,4.707846364021175400e-01
8.912304124536781780e-01,4.712436975341348644e-01
8.928739615530356666e-01,4.717028073123603060e-01
8.945205415786319225e-01,4.721619649651631612e-01
8.961701581199039701e-01,4.726211697205893736e-01
8.978228167765962553e-01,4.730804208063666416e-01
8.994785231587794083e-01,4.735397174499093031e-01
9.011372828868714491e-01,4.739990588783241643e-01
9.027991015916534412e-01,4.744584443184149403e-01
9.044639849142911414e-01,4.749178729966876955e-01
9.061319385063533183e-01,4.753773441393564503e-01
9.078029680298302928e-01,4.758368569723474550e-01
9.094770791571555879e-01,4.762964107213056297e-01
9.111542775712219155e-01,4.767560046115986716e-01
9.128345689654023820e-01,4.772156378683225508e-01
9.145179590435696948e-01,4.776753097163072836e-01
9.162044535201144813e-01,4.781350193801212067e-01
9.178940581199670490e-01,4.785947660840771389e-01
9.195867785786138171e-01,4.790545490522368222e-01
9.212826206421188546e-01,4.795143675084166945e-01
9.229815900671425322e-01,4.799742206761926644e-01
9.246836926209608398e-01,4.804341077789056613e-01
9.263889340814868145e-01,4.808940280396670208e-01
9.280973202372874153e-01,4.813539806813632027e-01
9.298088568876048399e-01,4.818139649266613422e-01
9.315235498423756200e-01,4.822739799980144126e-01
9.332414049222518271e-01,4.827340251176667763e-01
9.349624279586180586e-01,4.831940995076590695e-01
9.366866247936136425e-01,4.836542023898333653e-01
9.384140012801512887e-01,4.841143329858387800e-01
9.401445632819368514e-01,4.845744905171365247e-01
9.418783166734909784e-01,4.850346742050054005e-01
9.436152673401666524e-01,4.854948832705466844e-01
9.453554211781702854e-01,4.859551169346896793e-01
9.470987840945820357e-01,4.864153744181968775e-01
9.488453620073746819e-01,4.868756549416690671e-01
9.505951608454363821e-01,4.873359577255512165e-01
9.523481865485873277e-01,4.877962819901369707e-01
9.541044450676018363e-01,4.882566269555743688e-01
9.558639423642285582e-01,4.887169918418711179e-01
9.576266844112097942e-01,4.891773758688994778e-01
9.593926771923039221e-01,4.896377782564024228e-01
9.611619267023024937e-01,4.900981982239977497e-01
9.629344389470529952e-01,4.905586349911845168e-01
9.647102199434784975e-01,4.910190877773474849e-01
9.664892757195974182e-01,4.914795558017625021e-01
9.682716123145462817e-01,4.919400382836026653e-01
9.700572357785970379e-01,4.924005344419424834e-01
9.718461521731797115e-01,4.928610434957636510e-01
9.736383675709023855e-01,4.933215646639604879e-01
9.754338880555714075e-01,4.937820971653449909e-01
9.772327197222138162e-01,4.942426402186524959e-01
9.790348686770953268e-01,4.947031930425462853e-01
9.808403410377430909e-01,4.951637548556236945e-01
9.826491429329649030e-01,4.956243248764207188e-01
9.844612805028728486e-01,4.960849023234180644e-01
9.862767598989004014e-01,4.965454864150457004e-01
9.880955872838256271e-01,4.970060763696884654e-01
9.899177688317918333e-01,4.974666714056915628e-01
9.917433107283274429e-01,4.979272707413653909e-01
9.935722191703697526e-01,4.983878735949919259e-01
9.954045003662820301e-01,4.988484791848283861e-01
9.972401605358774956e-01,4.993090867291137269e-01
9.990792059104393052e-01,4.997696954460737473e-01
1.000921642732741645e+00,5.002303045539261417e-01
1.002767477257073159e+00,5.006909132708863286e-01
1.004616715749252709e+00,5.011515208151716694e-01
1.006469364486656914e+00,5.016121264050079631e-01
1.008325429758239355e+00,5.020727292586345536e-01
1.010184917864547671e+00,5.025333285943084372e-01
1.012047835117753092e+00,5.029939236303117012e-01
1.013914187841662651e+00,5.034545135849542996e-01
1.015783982371748939e+00,5.039150976765817136e-01
1.017657225055167647e+00,5.043756751235792812e-01
1.019533922250777103e+00,5.048362451443763055e-01
1.021414080329165364e+00,5.052968069574538257e-01
1.023297705672665092e+00,5.057573597813475041e-01
1.025184804675381978e+00,5.062179028346549536e-01
1.027075383743213388e+00,5.066784353360396231e-01
1.028969449293866578e+00,5.071389565042363490e-01
1.030867007756888221e+00,5.075994655580576831e-01
1.032768065573677729e+00,5.080599617163972237e-01
1.034672629197516569e+00,5.085204441982372758e-01
1.036580705093587129e+00,5.089809122226527371e-01
1.038492299738990932e+00,5.094413650088155388e-01
1.040407419622778384e+00,5.099018017760023058e-01
1.042326071245962549e+00,5.103622217435976882e-01
1.044248261121548227e+00,5.108226241311004667e-01
1.046173995774551502e+00,5.112830081581291042e-01
1.048103281742017501e+00,5.117433730444255202e-01
1.050036125573051704e+00,5.122037180098630849e-01
1.051972533828832157e+00,5.126640422744488390e-01
1.053912513082639890e+00,5.131243450583308219e-01
1.055856069919878015e+00,5.135846255818031780e-01
1.057803210938091043e+00,5.140448830653103762e-01
1.059753942746994193e+00,5.145051167294535377e-01
1.061708271968487605e+00,5.149653257949946550e-01
1.063666205236686313e+00,5.154255094828633643e-01
1.065627749197940233e+00,5.158856670141613865e-01
1.067592910510851478e+00,5.163457976101666347e-01
1.069561695846306115e+00,5.168059004923407640e-01
1.071534111887491481e+00,5.172659748823331682e-01
1.073510165329916610e+00,5.177260200019854208e-01
1.075489862881441994e+00,5.181860350733388243e-01
1.077473211262294450e+00,5.186460193186368528e-01
1.079460217205096439e+00,5.191059719603328126e-01
1.081450887454886933e+00,5.195658922210943942e-01
1.083445228769140067e+00,5.200257793238073356e-01
1.085443247917796228e+00,5.204856324915834165e-01
1.087444951683275818e+00,5.209454509477631223e-01
1.089450346860510344e+00,5.214052339159227500e-01
1.091459440256962177e+00,5.218649806198788488e-01
1.093472238692644094e+00,5.223246902836926608e-01
1.095488749000150808e+00,5.227843621316775602e-01
1.097508978024671844e+00,5.232439953884013839e-01
1.099532932624024628e+00,5.237035892786942037e-01
1.101560619668672469e+00,5.241631430276525450e-01
1.103592046041746100e+00,5.246226558606434942e-01
1.105627218639073428e+00,5.250821270033124710e-01
1.107666144369195083e+00,5.255415556815851152e-01
1.109708830153395498e+00,5.260009411216757247e-01
1.111755282925722677e+00,5.264602825500906969e-01
1.113805509633008617e+00,5.269195791936333029e-01
1.115859517234900400e+00,5.273788302794106819e-01
1.117917312703875954e+00,5.278380350348368388e-01
1.119978903025274031e+00,5.282971926876396385e-01
1.122044295197315300e+00,5.287563024658651356e-01
1.124113496231123221e+00,5.292153635978824600e-01
1.126186513150754687e+00,5.296743753123900333e-01
1.128263352993216007e+00,5.301333368384192335e-01
1.130344022808493332e+00,5.305922474053409443e-01
1.132428529659574190e+00,5.310511062428703299e-01
1.134516880622468360e+00,5.315099125810709424e-01
1.136609082786238512e+00,5.319686656503617161e-01
1.138705143253016416e+00,5.324273646815200767e-01
1.140805069138034256e+00,5.328860089056888238e-01
1.142908867569645937e+00,5.333445975543804618e-01
1.145016545689347520e+00,5.338031298594816398e-01
1.147128110651809418e+00,5.342616050532600358e-01
1.149243569624891492e+00,5.347200223683672426e-01
1.151362929789676137e+00,5.351783810378460959e-01
1.153486198340487823e+00,5.356366802951341155e-01
1.155613382484915519e+00,5.360949193740692786e-01
1.157744489443844227e+00,5.365530975088952381e-01
1.159879526451470966e+00,5.370112139342655411e-01
1.162018500755336525e+00,5.374692678852499572e-01
1.164161419616347448e+00,5.379272585973391418e-01
1.166308290308797124e+00,5.383851853064482995e-01
1.168459120120397987e+00,5.388430472489250667e-01
1.170613916352297279e+00,5.393008436615509549e-01
1.172772686319110580e+00,5.397585737815501217e-01
1.174935437348942013e+00,5.402162368465919240e-01
1.177102176783406451e+00,5.406738320947961363e-01
1.179272911977661487e+00,5.411313587647390566e-01
1.181447650300427865e+00,5.415888160954581698e-01
1.183626399134012575e+00,5.420462033264563662e-01
1.185809165874340820e+00,5.425035196977078256e-01
1.187995957930972235e+00,5.429607644496624586e-01
1.190186782727134185e+00,5.434179368232514573e-01
1.192381647699743752e+00,5.438750360598920697e-01
1.194580560299428607e+00,5.443320614014917069e-01
1.196783527990561424e+00,5.447890120904546052e-01
1.198990558251275873e+00,5.452458873696850450e-01
1.201201658573499031e+00,5.457026864825935686e-01
1.203416836462974704e+00,5.461594086731017539e-01
1.205636099439284514e+00,5.466160531856458782e-01
1.207859455035881879e+00,5.470726192651841346e-01
1.210086910800108662e+00,5.475291061571989637e-01
1.212318474293227810e+00,5.479855131077042696e-01
1.214554153090446897e+00,5.484418393632490840e-01
1.216793954780939435e+00,5.488980841709221181e-01
1.219037886967879070e+00,5.493542467783584238e-01
1.221285957268456013e+00,5.498103264337416141e-01
1.223538173313911237e+00,5.502663223858115238e-01
1.225794542749558902e+00,5.507222338838677622e-01
1.228055073234808114e+00,5.511780601777733768e-01
1.230319772443198234e+00,5.516338005179622916e-01
1.232588648062414194e+00,5.520894541554418611e-01
1.234861707794322694e+00,5.525450203417994199e-01
1.237138959354992851e+00,5.530004983292062803e-01
1.239420410474720180e+00,5.534558873704217286e-01
1.241706068898060122e+00,5.539111867187997973e-01
1.243995942383845810e+00,5.543663956282923744e-01
1.246290038705222036e+00,5.548215133534548649e-01
1.248588365649668797e+00,5.552765391494512981e-01
1.250890931019023045e+00,5.557314722720572142e-01
1.253197742629514444e+00,5.561863119776671027e-01
1.255508808311782243e+00,5.566410575232971780e-01
1.257824135910909469e+00,5.570957081665909305e-01
1.260143733286447132e+00,5.575502631658243446e-01
1.262467608312436429e+00,5.580047217799086745e-01
1.264795768877444493e+00,5.584590832683981043e-01
1.267128222884580380e+00,5.589133468914915248e-01
1.269464978251532150e+00,5.593675119100397497e-01
1.271806042910588630e+00,5.598215775855487353e-01
1.274151424808663391e+00,5.602755431801840214e-01
1.276501131907329833e+00,5.607294079567769485e-01
1.278855172182838729e+00,5.611831711788276555e-01
1.281213553626154189e+00,5.616368321105108530e-01
1.283576284242976540e+00,5.620903900166803746e-01
1.285943372053765410e+00,5.625438441628728414e-01
1.288314825093777261e+00,5.629971938153138789e-01
1.290690651413080703e+00,5.634504382409208922e-01
1.293070859076594026e+00,5.639035767073093952e-01
1.295455456164108288e+00,5.643566084827972285e-01
1.297844450770311076e+00,5.648095328364075574e-01
1.300237851004822254e+00,5.652623490378763105e-01
1.302635664992212394e+00,5.657150563576535118e-01
1.305037900872038081e+00,5.661676540669107194e-01
1.307444566798867225e+00,5.666201414375442447e-01
1.309855670942301265e+00,5.670725177421791496e-01
1.312271221487011585e+00,5.675247822541750198e-01
1.314691226632763277e+00,5.679769342476301830e-01
1.317115694594438668e+00,5.684289729973848182e-01
1.319544633602075301e+00,5.688808977790280608e-01
1.321978051900882356e+00,5.693327078688998899e-01
1.324415957751277961e+00,5.697844025440974569e-01
1.326858359428914280e+00,5.702359810824788600e-01
1.329305265224700161e+00,5.706874427626671409e-01
1.331756683444840217e+00,5.711387868640558363e-01
1.334212622410850368e+00,5.715900126668119752e-01
1.336673090459597590e+00,5.720411194518822962e-01
1.339138095943322559e+00,5.724921065009963561e-01
1.341607647229664746e+00,5.729429730966709711e-01
1.344081752701700161e+00,5.733937185222154342e-01
1.346560420757958676e+00,5.738443420617349577e-01
1.349043659812462437e+00,5.742948430001357796e-01
1.351531478294750288e+00,5.747452206231296046e-01
1.354023884649901976e+00,5.751954742172367130e-01
1.356520887338576564e+00,5.756456030697920667e-01
1.359022494837030415e+00,5.760956064689483069e-01
1.361528715637155162e+00,5.765454837036805280e-01
1.364039558246503026e+00,5.769952340637913846e-01
1.366555031188310787e+00,5.774448568399134230e-01
1.369075143001538652e+00,5.778943513235154095e-01
1.371599902240888680e+00,5.783437168069052170e-01
1.374129317476842971e+00,5.787929525832352651e-01
1.376663397295688762e+00,5.792420579465058506e-01
1.379202150299542851e+00,5.796910321915691444e-01
1.381745585106392227e+00,5.801398746141350760e-01
1.384293710350109841e+00,5.805885845107732202e-01
1.386846534680495457e+00,5.810371611789190149e-01
1.389404066763300305e+00,5.814856039168772028e-01
1.391966315280252164e+00,5.819339120238253837e-01
1.394533288929094450e+00,5.823820847998194550e-01
1.397104996423604861e+00,5.828301215457961648e-01
1.399681446493634907e+00,5.832780215635789967e-01
1.402262647885134772e+00,5.837257841558816107e-01
1.404848609360179745e+00,5.841734086263109527e-01
1.407439339697008407e+00,5.846208942793730268e-01
1.410034847690042392e+00,5.850682404204757825e-01
1.412635142149925915e+00,5.855154463559338884e-01
1.415240231903550638e+00,5.859625113929728402e-01
1.417850125794082317e+00,5.864094348397318468e-01
1.420464832681000100e+00,5.868562160052697152e-01
1.423084361440116075e+00,5.873028541995671814e-01
1.425708720963614118e+00,5.877493487335323508e-01
1.428337920160076990e+00,5.881956989190040286e-01
1.430971967954511426e+00,5.886419040687547177e-01
1.433610873288388987e+00,5.890879634964971689e-01
1.436254645119664941e+00,5.895338765168852690e-01
1.438903292422818447e+00,5.899796424455210353e-01
1.441556824188878316e+00,5.904252605989561697e-01
1.444215249425450542e+00,5.908707302946968332e-01
1.446878577156757606e+00,5.913160508512083080e-01
1.449546816423658235e+00,5.917612215879174409e-01
1.452219976283688041e+00,5.922062418252179716e-01
1.454898065811085717e+00,5.926511108844737530e-01
1.457581094096820129e+00,5.930958280880217481e-01
1.460269070248629397e+00,5.935403927591781370e-01
1.462962003391047316e+00,5.939848042222399815e-01
1.465659902665430447e+00,5.944290618024898887e-01
1.468362777229998528e+00,5.948731648262003402e-01
1.471070636259855346e+00,5.953171126206361352e-01
1.473783488947028486e+00,5.957609045140598303e-01
1.476501344500497304e+00,5.962045398357347370e-01
1.479224212146218687e+00,5.966480179159276975e-01
1.481952101127170351e+00,5.970913380859149688e-01
1.484685020703368385e+00,5.975344996779838880e-01
1.487422980151910767e+00,5.979775020254382012e-01
1.490165988767003125e+00,5.984203444626008395e-01
1.492914055859987155e+00,5.988630263248175822e-01
1.495667190759381038e+00,5.993055469484614983e-01
1.498425402810900309e+00,5.997479056709352774e-01
1.501188701377500267e+00,6.001901018306768920e-01
1.503957095839401958e+00,6.006321347671614852e-01
1.506730595594121036e+00,6.010740038209053671e-01
1.509509210056508843e+00,6.015157083334705668e-01
1.512292948658773506e+00,6.019572476474667200e-01
1.515081820850521233e+00,6.023986211065563978e-01
1.517875836098785403e+00,6.028398280554584376e-01
1.520675003888052990e+00,6.032808678399496083e-01
1.523479333720307416e+00,6.037217398068709384e-01
1.526288835115049203e+00,6.041624433041287157e-01
1.529103517609338825e+00,6.046029776807000378e-01
1.531923390757824466e+00,6.050433422866352551e-01
1.534748464132769108e+00,6.054835364730610792e-01
1.537578747324095385e+00,6.059235595921856898e-01
1.540414249939403790e+00,6.063634109972998454e-01
1.543254981604018417e+00,6.068030900427824337e-01
1.546100951961012493e+00,6.072425960841035808e-01
1.548952170671238582e+00,6.076819284778257613e-01
1.551808647413371212e+00,6.081210865816113476e-01
1.554670391883927083e+00,6.085600697542216109e-01
1.557537413797309922e+00,6.089988773555231605e-01
1.560409722885837347e+00,6.094375087464907192e-01
1.563287328899770623e+00,6.098759632892089000e-01
1.566170241607357738e+00,6.103142403468775345e-01
1.569058470794854498e+00,6.107523392838136722e-01
1.571952026266568492e+00,6.111902594654556875e-01
1.574850917844887954e+00,6.116280002583663888e-01
1.577755155370310192e+00,6.120655610302352390e-01
1.580664748701485767e+00,6.125029411498837950e-01
1.583579707715240037e+00,6.129401399872663747e-01
1.586500042306616676e+00,6.133771569134754964e-01
1.589425762388907648e+00,6.138139913007440995e-01
1.592356877893681633e+00,6.142506425224480981e-01
1.595293398770828652e+00,6.146871099531114879e-01
1.598235334988580947e+00,6.151233929684069013e-01
1.601182696533559158e+00,6.155594909451610475e-01
1.604135493410799862e+00,6.159954032613575992e-01
1.607093735643785770e+00,6.164311292961379696e-01
1.610057433274490579e+00,6.168666684298079739e-01
1.613026596363400289e+00,6.173020200438376071e-01
1.616001234989558943e+00,6.177371835208665951e-01
1.618981359250597052e+00,6.181721582447066154e-01
1.621966979262762454e+00,6.186069436003434063e-01
1.624958105160962951e+00,6.190415389739410967e-01
1.627954747098796728e+00,6.194759437528450929e-01
1.630956915248581662e+00,6.199101573255840769e-01
1.633964619801401286e+00,6.203441790818743362e-01
1.636977870967126547e+00,6.207780084126210962e-01
1.639996678974461108e+00,6.212116447099236272e-01
1.643021054070972431e+00,6.216450873670764654e-01
1.646051006523120419e+00,6.220783357785728551e-01
1.649086546616304716e+00,6.225113893401080789e-01
1.652127684654885353e+00,6.229442474485811232e-01
1.655174430962230936e+00,6.233769095020994522e-01
1.658226795880747062e+00,6.238093748999805621e-01
1.661284789771906967e+00,6.242416430427546459e-01
1.664348423016299483e+00,6.246737133321685898e-01
1.667417706013648582e+00,6.251055851711875277e-01
1.670492649182863110e+00,6.255372579639987274e-01
1.673573262962064767e+00,6.259687311160139211e-01
1.676659557808620304e+00,6.264000040338714159e-01
1.679751544199187263e+00,6.268310761254403118e-01
1.682849232629737291e+00,6.272619467998219456e-01
1.685952633615602769e+00,6.276926154673529989e-01
1.689061757691508348e+00,6.281230815396092737e-01
1.692176615411600471e+00,6.285533444294060246e-01
1.695297217349495789e+00,6.289834035508035104e-01
1.698423574098303357e+00,6.294132583191069941e-01
1.701555696270672602e+00,6.298429081508714056e-01
1.704693594498823961e+00,6.302723524639031183e-01
1.707837279434579747e+00,6.307015906772621694e-01
1.710986761749413221e+00,6.311306222112663677e-01
1.714142052134469685e+00,6.315594464874912939e-01
1.717303161300615777e+00,6.319880629287760732e-01
1.720470099978470557e+00,6.324164709592235978e-01
1.723642878918436594e+00,6.328446700042034134e-01
1.726821508890748369e+00,6.332726594903554940e-01
1.730006000685495371e+00,6.337004388455910187e-01
1.733196365112670501e+00,6.341280074990964799e-01
1.736392613002201823e+00,6.345553648813350156e-01
1.739594755203984322e+00,6.349825104240491846e-01
1.742802802587928079e+00,6.354094435602640756e-01
1.746016766043982260e+00,6.358361637242884168e-01
1.749236656482183516e+00,6.362626703517182403e-01
1.752462484832688183e+00,6.366889628794391021e-01
1.755694262045804033e+00,6.371150407456274145e-01
1.758931999092039788e+00,6.375409033897543321e-01
1.762175706962127997e+00,6.379665502525864174e-01
1.765425396667074986e+00,6.383919807761900822e-01
1.768681079238192844e+00,6.388171944039320316e-01
1.771942765727131830e+00,6.392421905804821503e-01
1.775210467205929676e+00,6.396669687518166114e-01
1.778484194767035564e+00,6.400915283652186538e-01
1.781763959523359864e+00,6.405158688692822455e-01
1.785049772608306995e+00,6.409399897139140823e-01
1.788341645175806738e+00,6.413638903503342537e-01
1.791639588400364191e+00,6.417875702310807950e-01
1.794943613477091970e+00,6.422110288100105757e-01
1.798253731621741958e+00,6.426342655423012973e-01
1.801569954070757040e+00,6.430572798844543803e-01
1.804892292081294203e+00,6.434800712942966294e-01
1.808220756931275819e+00,6.439026392309824542e-01
1.811555359919421848e+00,6.443249831549966444e-01
1.814896112365283365e+00,6.447471025281547030e-01
1.818243025609293850e+00,6.451689968136073983e-01
1.821596111012792063e+00,6.455906654758405416e-01
1.824955379958074886e+00,6.460121079806786515e-01
1.828320843848429300e+00,6.464333237952863964e-01
1.831692514108165692e+00,6.468543123881699275e-01
1.835070402182670257e+00,6.472750732291805420e-01
1.838454519538428311e+00,6.476956057895146834e-01
1.841844877663076918e+00,6.481159095417178273e-01
1.845241488065437307e+00,6.485359839596851472e-01
1.848644362275549291e+00,6.489558285186636244e-01
1.852053511844722999e+00,6.493754426952548231e-01
1.855468948345563307e+00,6.497948259674152238e-01
1.858890683372022234e+00,6.502139778144598870e-01
1.862318728539432477e+00,6.506328977170637851e-01
1.865753095484541380e+00,6.510515851572621360e-01
1.869193795865563335e+00,6.514700396184548437e-01
1.872640841362204878e+00,6.518882605854059431e-01
1.876094243675717088e+00,6.523062475442473751e-01
1.879554014528929562e+00,6.527239999824793193e-01
1.883020165666284829e+00,6.531415173889727477e-01
1.886492708853890976e+00,6.535587992539709790e-01
1.889971655879547408e+00,6.539758450690911218e-01
1.893457018552797244e+00,6.543926543273264063e-01
1.896948808704961742e+00,6.548092265230481823e-01
1.900447038189175375e+00,6.552255611520058087e-01
1.903951718880438904e+00,6.556416577113306499e-01
1.907462862675644466e+00,6.560575156995359647e-01
1.910980481493629091e+00,6.564731346165199044e-01
1.914504587275210890e+00,6.568885139635665116e-01
1.918035191983221255e+00,6.573036532433464973e-01
1.921572307602561258e+00,6.577185519599209051e-01
1.925115946140225631e+00,6.581332096187405556e-01
1.928666119625357833e+00,6.585476257266490441e-01
1.932222840109284467e+00,6.589617997918841841e-01
1.935786119665550364e+00,6.593757313240782292e-01
1.939355970389973649e+00,6.597894198342615368e-01
1.942932404400670832e+00,6.602028648348616802e-01
1.946515433838111875e+00,6.606160658397073338e-01
1.950105070865155277e+00,6.610290223640280516e-01
1.953701327667083598e+00,6.614417339244560434e-01
1.957304216451658530e+00,6.618542000390285063e-01
1.960913749449146870e+00,6.622664202271877354e-01
1.964529938912375595e+00,6.626783940097837888e-01
1.968152797116766939e+00,6.630901209090752646e-01
1.971782336360375698e+00,6.635016004487300778e-01
1.975418568963943189e+00,6.639128321538285693e-01
1.979061507270923892e+00,6.643238155508626175e-01
1.982711163647541408e+00,6.647345501677388580e-01
1.986367550482824873e+00,6.651450355337795717e-01
1.990030680188643375e+00,6.655552711797227960e-01
1.993700565199761909e+00,6.659652566377249894e-01
1.997377217973876906e+00,6.663749914413623632e-01
2.001060650991651979e+00,6.667844751256306601e-01
2.004750876756774769e+00,6.671937072269479296e-01
2.008447907795984477e+00,6.676026872831549719e-01
2.012151756659125823e+00,6.680114148335168922e-01
2.015862435919187678e+00,6.684198894187242113e-01
2.019579958172339929e+00,6.688281105808936422e-01
2.023304336037988538e+00,6.692360778635702001e-01
2.027035582158803972e+00,6.696437908117268689e-01
2.030773709200776711e+00,6.700512489717674880e-01
2.034518729853255881e+00,6.704584518915267521e-01
2.038270656828985228e+00,6.708653991202709888e-01
2.042029502864159962e+00,6.712720902087009334e-01
2.045795280718455622e+00,6.716785247089503974e-01
2.049568003175083142e+00,6.720847021745893768e-01
2.053347683040828819e+00,6.724906221606247181e-01
2.057134333146088512e+00,6.728962842234993413e-01
2.060927966344928919e+00,6.733016879210961259e-01
2.064728595515112008e+00,6.737068328127363559e-01
2.068536233558154969e+00,6.741117184591823852e-01
2.072350893399366623e+00,6.745163444226379701e-01
2.076172587987886065e+00,6.749207102667484914e-01
2.080001330296740392e+00,6.753248155566037303e-01
2.083837133322872237e+00,6.757286598587365356e-01
2.087680010087198834e+00,6.761322427411254887e-01
2.091529973634649764e+00,6.765355637731954586e-01
2.095387037034204702e+00,6.769386225258170464e-01
2.099251213378952929e+00,6.773414185713096947e-01
2.103122515786120861e+00,6.777439514834405765e-01
2.107000957397130225e+00,6.781462208374265943e-01
2.110886551377638920e+00,6.785482262099350459e-01
2.114779310917576538e+00,6.789499671790834023e-01
2.118679249231205208e+00,6.793514433244416395e-01
2.122586379557148017e+00,6.797526542270314609e-01
2.126500715158448074e+00,6.801535994693284071e-01
2.130422269322606699e+00,6.805542786352620777e-01
2.134351055361623395e+00,6.809546913102157983e-01
2.138287086612055354e+00,6.813548370810293964e-01
