logC,Brier,Brier_noisy
6.901380276055224527e-02,1.484757592509092228e-01,1.432143226029931882e-01
7.021404280856158309e-02,1.484504961853285177e-01,1.492525779842901745e-01
7.141428285657136499e-02,1.484254747594676294e-01,1.608663055117213192e-01
7.261452290458070280e-02,1.484006935429153795e-01,1.573192248872150867e-01
7.381476295259048470e-02,1.483761511141984957e-01,1.587179012122806598e-01
7.501500300060026660e-02,1.483518460607615164e-01,1.526803625194035618e-01
7.621524304860960441e-02,1.483277769789466405e-01,1.586336480426864259e-01
7.741548309661938632e-02,1.483039424739727719e-01,1.649909593632332139e-01
7.861572314462872413e-02,1.482803411599148413e-01,1.512367500989323654e-01
7.981596319263850603e-02,1.482569716596825460e-01,1.538791434412249137e-01
8.101620324064828793e-02,1.482338326049988109e-01,1.553345929931600200e-01
8.221644328865762574e-02,1.482109226363782228e-01,1.294506830072356951e-01
8.341668333666740764e-02,1.481882404031051037e-01,1.484399118536195439e-01
8.461692338467674546e-02,1.481657845632111947e-01,1.535824349346300022e-01
8.581716343268652736e-02,1.481435537834532856e-01,1.569114130835534693e-01
8.701740348069630926e-02,1.481215467392903162e-01,1.461312147099267933e-01
8.821764352870564707e-02,1.480997621148609500e-01,1.590623644074466159e-01
8.941788357671542897e-02,1.480781986029598707e-01,1.428792074883966368e-01
9.061812362472476678e-02,1.480568549050146621e-01,1.474844056797016412e-01
9.181836367273454869e-02,1.480357297310621878e-01,1.660427338185938850e-01
9.301860372074433059e-02,1.480148217997248605e-01,1.356768376099023454e-01
9.421884376875366840e-02,1.479941298381863002e-01,1.483497254057759285e-01
9.541908381676345030e-02,1.479736525821673532e-01,1.476204257106753237e-01
9.661932386477278811e-02,1.479533887759015287e-01,1.481514889413962366e-01
9.781956391278257001e-02,1.479333371721103518e-01,1.436797101785240172e-01
9.901980396079235192e-02,1.479134965319784389e-01,1.554679165164124799e-01
1.002200440088016897e-01,1.478938656251285733e-01,1.382358120836509330e-01
1.014202840568114716e-01,1.478744432295963085e-01,1.356871054403858967e-01
1.026205241048208094e-01,1.478552281318045447e-01,1.536521518564512578e-01
1.038207641528305913e-01,1.478362191265379100e-01,1.368945131637250012e-01
1.050210042008403732e-01,1.478174150169170586e-01,1.525153635799187946e-01
1.062212442488497111e-01,1.477988146143725812e-01,1.489463537661486203e-01
1.074214842968594930e-01,1.477804167386188305e-01,1.418411632896187935e-01
1.086217243448688308e-01,1.477622202176276933e-01,1.452107924625909152e-01
1.098219643928786127e-01,1.477442238876019165e-01,1.476303677170996975e-01
1.110222044408883946e-01,1.477264265929486564e-01,1.530667483478811985e-01
1.122224444888977324e-01,1.477088271862526392e-01,1.422230942119722397e-01
1.134226845369075143e-01,1.476914245282490989e-01,1.464012277614671342e-01
1.146229245849168521e-01,1.476742174877964942e-01,1.341457874279565476e-01
1.158231646329266340e-01,1.476572049418498345e-01,1.456761571508697339e-01
1.170234046809364159e-01,1.476403857754324533e-01,1.292072055298854327e-01
1.182236447289457537e-01,1.476237588816092516e-01,1.478751219676869011e-01
1.194238847769555356e-01,1.476073231614584980e-01,1.437403288304652527e-01
1.206241248249648734e-01,1.475910775240440453e-01,1.691630007535846192e-01
1.218243648729746553e-01,1.475750208863877144e-01,1.610472989653165543e-01
1.230246049209839931e-01,1.475591521734408718e-01,1.466698061357567251e-01
1.242248449689937750e-01,1.475434703180563967e-01,1.576060806012461457e-01
1.254250850170035569e-01,1.475279742609602873e-01,1.509276753995164588e-01
1.266253250650128948e-01,1.475126629507232945e-01,1.365872890143093321e-01
1.278255651130226767e-01,1.474975353437324443e-01,1.237907703708655827e-01
1.290258051610320145e-01,1.474825904041621172e-01,1.590573901749992303e-01
1.302260452090417964e-01,1.474678271039455701e-01,1.518351663805613816e-01
1.314262852570515783e-01,1.474532444227459327e-01,1.283697643199864791e-01
1.326265253050609161e-01,1.474388413479273130e-01,1.542412431850679333e-01
1.338267653530706980e-01,1.474246168745255714e-01,1.569743410272945172e-01
1.350270054010800358e-01,1.474105700052194545e-01,1.409872995631395454e-01
1.362272454490898177e-01,1.473966997503009801e-01,1.556838129964241979e-01
1.374274854970995996e-01,1.473830051276465158e-01,1.305727955185988498e-01
1.386277255451089374e-01,1.473694851626871083e-01,1.455495939261887139e-01
1.398279655931187193e-01,1.473561388883790069e-01,1.480659105610521442e-01
1.410282056411280571e-01,1.473429653451740207e-01,1.555086133743686094e-01
1.422284456891378390e-01,1.473299635809901531e-01,1.516516317552273341e-01
1.434286857371476209e-01,1.473171326511815704e-01,1.498712051969731673e-01
1.446289257851569587e-01,1.473044716185090419e-01,1.531826630538922762e-01
1.458291658331667406e-01,1.472919795531099640e-01,1.410720045237930931e-01
1.470294058811760785e-01,1.472796555324683287e-01,1.623679532125212599e-01
1.482296459291858604e-01,1.472674986413850529e-01,1.441681157892770182e-01
1.494298859771956423e-01,1.472555079719477245e-01,1.554891916823503972e-01
1.506301260252049801e-01,1.472436826235004603e-01,1.474971829297204440e-01
1.518303660732147620e-01,1.472320217026140965e-01,1.450576143714597810e-01
1.530306061212240998e-01,1.472205243230554905e-01,1.533556275273486869e-01
1.542308461692338817e-01,1.472091896057577398e-01,1.519478388307291539e-01
1.554310862172436636e-01,1.471980166787896782e-01,1.608994485742457348e-01
1.566313262652530014e-01,1.471870046773255392e-01,1.581961481649683254e-01
1.578315663132627833e-01,1.471761527436147854e-01,1.417736992836346188e-01
1.590318063612721211e-01,1.471654600269515500e-01,1.524455457458692709e-01
1.602320464092819030e-01,1.471549256836441888e-01,1.484472708744915825e-01
1.614322864572916849e-01,1.471445488769849985e-01,1.394613918440605338e-01
1.626325265053010227e-01,1.471343287772195196e-01,1.364028060703485479e-01
1.638327665533108046e-01,1.471242645615161992e-01,1.499368402856927074e-01
1.650330066013201424e-01,1.471143554139358600e-01,1.420303991016760303e-01
1.662332466493299243e-01,1.471046005254009470e-01,1.335025500617825489e-01
1.674334866973392622e-01,1.470949990936651630e-01,1.464060427013679222e-01
1.686337267453490441e-01,1.470855503232828543e-01,1.495496166045498510e-01
1.698339667933588260e-01,1.470762534255784793e-01,1.483208817840364069e-01
1.710342068413681638e-01,1.470671076186156612e-01,1.352697976259074897e-01
1.722344468893779457e-01,1.470581121271671565e-01,1.415040471870816774e-01
1.734346869373872835e-01,1.470492661826835745e-01,1.609691483247630561e-01
1.746349269853970654e-01,1.470405690232634011e-01,1.395765314477953600e-01
1.758351670334068473e-01,1.470320198936218570e-01,1.439913098729879437e-01
1.770354070814161851e-01,1.470236180450605612e-01,1.702863927262976973e-01
1.782356471294259670e-01,1.470153627354369719e-01,1.507117067807567934e-01
1.794358871774353048e-01,1.470072532291334111e-01,1.421944355942106053e-01
1.806361272254450867e-01,1.469992887970268669e-01,1.277586114013784802e-01
1.818363672734548686e-01,1.469914687164582123e-01,1.502655625046243337e-01
1.830366073214642064e-01,1.469837922712017575e-01,1.332745348349993197e-01
1.842368473694739883e-01,1.469762587514343299e-01,1.468920253819196164e-01
1.854370874174833261e-01,1.469688674537052431e-01,1.384632108209876977e-01
1.866373274654931080e-01,1.469616176809054042e-01,1.303792094453648520e-01
1.878375675135028899e-01,1.469545087422368668e-01,1.636173880003257419e-01
1.890378075615122277e-01,1.469475399531824933e-01,1.460138802950448622e-01
1.902380476095220097e-01,1.469407106354753134e-01,1.562494894499633635e-01
1.914382876575313475e-01,1.469340201170682425e-01,1.544327816134378750e-01
1.926385277055411294e-01,1.469274677321035782e-01,1.397263267544719134e-01
1.938387677535509113e-01,1.469210528208826916e-01,1.479043971351036990e-01
1.950390078015602491e-01,1.469147747298355788e-01,1.434331411616964480e-01
1.962392478495700310e-01,1.469086328114907747e-01,1.566307446157745864e-01
1.974394878975793688e-01,1.469026264244448210e-01,1.512822446401995424e-01
1.986397279455891507e-01,1.468967549333322908e-01,1.434216966037228369e-01
1.998399679935989326e-01,1.468910177087953128e-01,1.635396093954241681e-01
2.010402080416082704e-01,1.468854141274537062e-01,1.521320562823896272e-01
2.022404480896180523e-01,1.468799435718747270e-01,1.515536697352035389e-01
2.034406881376273901e-01,1.468746054305430648e-01,1.390991403075484689e-01
2.046409281856371720e-01,1.468693990978307273e-01,1.509919167886729086e-01
2.058411682336469539e-01,1.468643239739672313e-01,1.322648376207785914e-01
2.070414082816562917e-01,1.468593794650095985e-01,1.515236727015676910e-01
2.082416483296660736e-01,1.468545649828124910e-01,1.375437874763047463e-01
2.094418883776754114e-01,1.468498799449984571e-01,1.487225985580453158e-01
2.106421284256851933e-01,1.468453237749281770e-01,1.441078772672812203e-01
2.118423684736945312e-01,1.468408959016706261e-01,1.491590045193503244e-01
2.130426085217043131e-01,1.468365957599738481e-01,1.504416119562361764e-01
2.142428485697140950e-01,1.468324227902347012e-01,1.462799718822172801e-01
2.154430886177234328e-01,1.468283764384701040e-01,1.462857545708263207e-01
2.166433286657332147e-01,1.468244561562870310e-01,1.319564373265133261e-01
2.178435687137425525e-01,1.468206614008533140e-01,1.278414922434234213e-01
2.190438087617523344e-01,1.468169916348684434e-01,1.594328822719131844e-01
2.202440488097621163e-01,1.468134463265341194e-01,1.525532832626731172e-01
2.214442888577714541e-01,1.468100249495251919e-01,1.320185308487465403e-01
2.226445289057812360e-01,1.468067269829606003e-01,1.658987657784077863e-01
2.238447689537905738e-01,1.468035519113740917e-01,1.396595944540569567e-01
2.250450090018003557e-01,1.468004992246854656e-01,1.519101248701540674e-01
2.262452490498101376e-01,1.467975684181717644e-01,1.510498775180515729e-01
2.274454890978194754e-01,1.467947589924381846e-01,1.478803191648812854e-01
2.286457291458292573e-01,1.467920704533895448e-01,1.528767695594798470e-01
2.298459691938385951e-01,1.467895023122014753e-01,1.330502962773347786e-01
2.310462092418483770e-01,1.467870540852921069e-01,1.464256478501921588e-01
2.322464492898581589e-01,1.467847252942931502e-01,1.442441782711256504e-01
2.334466893378674968e-01,1.467825154660219178e-01,1.476581476898434775e-01
2.346469293858772787e-01,1.467804241324527081e-01,1.440386538120358439e-01
2.358471694338866165e-01,1.467784508306886337e-01,1.403578181764568722e-01
2.370474094818963984e-01,1.467765951029334492e-01,1.394649434692697143e-01
2.382476495299061803e-01,1.467748564964635738e-01,1.556216124351594843e-01
2.394478895779155181e-01,1.467732345635998636e-01,1.382932185401010428e-01
2.406481296259253000e-01,1.467717288616799676e-01,1.503963319042528890e-01
2.418483696739346378e-01,1.467703389530303770e-01,1.502691546744627515e-01
2.430486097219444197e-01,1.467690644049387538e-01,1.457900695113780454e-01
2.442488497699542016e-01,1.467679047896262301e-01,1.510016073475668186e-01
2.454490898179635394e-01,1.467668596842200135e-01,1.521877353861367244e-01
2.466493298659733213e-01,1.467659286707257982e-01,1.414443751408623051e-01
2.478495699139826591e-01,1.467651113360004533e-01,1.501267649906382617e-01
2.490498099619924410e-01,1.467644072717249337e-01,1.658199391956158009e-01
2.502500500100022229e-01,1.467638160743768294e-01,1.360547235079511419e-01
2.514502900580115607e-01,1.467633373452035817e-01,1.437392479891573260e-01
2.526505301060213426e-01,1.467629706901953934e-01,1.390936744028294647e-01
2.538507701540306805e-01,1.467627157200584453e-01,1.666128289259065365e-01
2.550510102020404624e-01,1.467625720501878894e-01,1.327346972725226282e-01
2.562512502500498002e-01,1.467625393006417311e-01,1.468333757194253408e-01
2.574514902980595821e-01,1.467626170961136567e-01,1.560540101054109507e-01
2.586517303460693640e-01,1.467628050659069705e-01,1.380808098657226313e-01
2.598519703940787018e-01,1.467631028439081997e-01,1.454029800780668180e-01
2.610522104420884837e-01,1.467635100685607263e-01,1.396438214705709446e-01
2.622524504900978215e-01,1.467640263828388081e-01,1.333597317342054278e-01
2.634526905381076034e-01,1.467646514342213493e-01,1.460542366912114531e-01
2.646529305861173853e-01,1.467653848746661993e-01,1.516973355765672826e-01
2.658531706341267231e-01,1.467662263605841177e-01,1.427820630218263609e-01
2.670534106821365050e-01,1.467671755528133504e-01,1.483983609292064965e-01
2.682536507301458428e-01,1.467682321165936221e-01,1.535912089367029720e-01
2.694538907781556247e-01,1.467693957215411571e-01,1.586932711544816743e-01
2.706541308261654066e-01,1.467706660416228104e-01,1.344250573794464332e-01
2.718543708741747444e-01,1.467720427551311435e-01,1.528845845455103492e-01
2.730546109221845263e-01,1.467735255446591114e-01,1.405609947427716167e-01
2.742548509701938642e-01,1.467751140970749435e-01,1.279342188795092317e-01
2.754550910182036461e-01,1.467768081034975247e-01,1.389969918026116580e-01
2.766553310662134280e-01,1.467786072592712210e-01,1.531778136100604981e-01
2.778555711142227658e-01,1.467805112639413156e-01,1.498431040435606876e-01
2.790558111622325477e-01,1.467825198212295013e-01,1.358166861847901752e-01
2.802560512102418855e-01,1.467846326390092326e-01,1.628266566218838363e-01
2.814562912582516674e-01,1.467868494292816073e-01,1.508063767896847263e-01
2.826565313062614493e-01,1.467891699081508572e-01,1.460977248010864316e-01
2.838567713542707871e-01,1.467915937958003403e-01,1.413720010655085124e-01
2.850570114022805690e-01,1.467941208164685596e-01,1.509590035714792056e-01
2.862572514502899068e-01,1.467967506984252379e-01,1.429191768397553020e-01
2.874574914982996887e-01,1.467994831739475314e-01,1.581231915539392241e-01
2.886577315463094706e-01,1.468023179792963817e-01,1.499283954618536585e-01
2.898579715943188084e-01,1.468052548546929237e-01,1.529416193089447873e-01
2.910582116423285903e-01,1.468082935442952541e-01,1.437503779131572568e-01
2.922584516903379281e-01,1.468114337961748117e-01,1.320615910892017908e-01
2.934586917383477100e-01,1.468146753622934231e-01,1.520745619822083117e-01
2.946589317863574919e-01,1.468180179984803213e-01,1.367461882505618953e-01
2.958591718343668298e-01,1.468214614644088867e-01,1.457595004591605847e-01
2.970594118823766117e-01,1.468250055235741092e-01,1.466833154462766631e-01
2.982596519303859495e-01,1.468286499432697734e-01,1.390379004712101185e-01
2.994598919783957314e-01,1.468323944945659210e-01,1.556986765537125283e-01
3.006601320264050692e-01,1.468362389522863132e-01,1.325913849929982180e-01
3.018603720744148511e-01,1.468401830949862263e-01,1.617057780233405462e-01
3.030606121224246330e-01,1.468442267049299699e-01,1.409543100891171574e-01
3.042608521704339708e-01,1.468483695680693202e-01,1.564514226918062578e-01
3.054610922184437527e-01,1.468526114740208444e-01,1.597368273513348758e-01
3.066613322664530905e-01,1.468569522160447505e-01,1.382633904196035879e-01
3.078615723144628724e-01,1.468613915910226553e-01,1.395293157931702110e-01
3.090618123624726543e-01,1.468659293994362680e-01,1.562288027720916406e-01
3.102620524104819921e-01,1.468705654453456300e-01,1.487291870999466747e-01
3.114622924584917740e-01,1.468752995363682146e-01,1.476956437379415843e-01
3.126625325065011118e-01,1.468801314836573890e-01,1.286608201678582364e-01
3.138627725545108937e-01,1.468850611018810981e-01,1.305296495186832051e-01
3.150630126025206756e-01,1.468900882092014082e-01,1.522378529488515042e-01
3.162632526505300135e-01,1.468952126272533021e-01,1.611775585502928099e-01
3.174634926985397954e-01,1.469004341811240288e-01,1.398427581450991108e-01
3.186637327465491332e-01,1.469057526993325091e-01,1.382959634145101424e-01
3.198639727945589151e-01,1.469111680138088516e-01,1.489932120589157749e-01
3.210642128425686970e-01,1.469166799598738693e-01,1.515355041319688123e-01
3.222644528905780348e-01,1.469222883762190957e-01,1.525186578924846159e-01
3.234646929385878167e-01,1.469279931048864674e-01,1.425481911271590241e-01
3.246649329865971545e-01,1.469337939912484237e-01,1.275845390183670824e-01
3.258651730346069364e-01,1.469396908839881166e-01,1.614424953738823054e-01
3.270654130826167183e-01,1.469456836350794271e-01,1.420076231564044444e-01
3.282656531306260561e-01,1.469517720997676469e-01,1.594464358841347906e-01
3.294658931786358380e-01,1.469579561365498555e-01,1.271695968103721541e-01
3.306661332266451758e-01,1.469642356071555744e-01,1.506550155187037221e-01
3.318663732746549577e-01,1.469706103765274774e-01,1.420015746046064953e-01
3.330666133226647396e-01,1.469770803128024605e-01,1.361905977408980617e-01
3.342668533706740774e-01,1.469836452872923527e-01,1.566316280970304342e-01
3.354670934186838593e-01,1.469903051744654299e-01,1.598234785627758447e-01
3.366673334666931972e-01,1.469970598519273752e-01,1.411732597346871121e-01
3.378675735147029791e-01,1.470039092004028214e-01,1.534317766196504340e-01
3.390678135627127610e-01,1.470108531037168098e-01,1.363355972174911668e-01
3.402680536107220988e-01,1.470178914487764998e-01,1.408758626554095783e-01
3.414682936587318807e-01,1.470250241255527668e-01,1.445888624679594336e-01
3.426685337067412185e-01,1.470322510270623551e-01,1.435821574475096563e-01
3.438687737547510004e-01,1.470395720493496150e-01,1.533823254064201891e-01
3.450690138027607823e-01,1.470469870914688781e-01,1.350637126551645917e-01
3.462692538507701201e-01,1.470544960554664993e-01,1.566702774040144297e-01
3.474694938987799020e-01,1.470620988463633982e-01,1.566604844090124793e-01
3.486697339467892398e-01,1.470697953721376294e-01,1.449085275606107615e-01
3.498699739947990217e-01,1.470775855437067292e-01,1.353214704408091662e-01
3.510702140428083595e-01,1.470854692749107850e-01,1.234809787256975905e-01
3.522704540908181414e-01,1.470934464824951160e-01,1.464677983619723234e-01
3.534706941388279233e-01,1.471015170860934251e-01,1.399934018846665518e-01
3.546709341868372611e-01,1.471096810082108131e-01,1.481263176184541841e-01
3.558711742348470430e-01,1.471179381742070136e-01,1.366449862343363797e-01
3.570714142828563809e-01,1.471262885122798791e-01,1.471527428241346525e-01
3.582716543308661628e-01,1.471347319534488940e-01,1.465241428337923646e-01
3.594718943788759447e-01,1.471432684315386041e-01,1.472548619790551849e-01
3.606721344268852825e-01,1.471518978831624636e-01,1.499846738054153861e-01
3.618723744748950644e-01,1.471606202477068748e-01,1.500550614119420534e-01
3.630726145229044022e-01,1.471694354673148131e-01,1.567885630847657419e-01
3.642728545709141841e-01,1.471783434868702833e-01,1.394158831080822836e-01
3.654730946189239660e-01,1.471873442539823329e-01,1.543276475300511263e-01
3.666733346669333038e-01,1.471964377189695083e-01,1.487913806169745834e-01
3.678735747149430857e-01,1.472056238348442014e-01,1.430721848307312249e-01
3.690738147629524235e-01,1.472149025572973835e-01,1.373565286569830013e-01
3.702740548109622054e-01,1.472242738446833954e-01,1.616798457551376633e-01
3.714742948589719873e-01,1.472337376580043766e-01,1.496166183138363803e-01
3.726745349069813251e-01,1.472432939608957214e-01,1.421445135536732185e-01
3.738747749549911070e-01,1.472529427196108132e-01,1.479908916783327644e-01
3.750750150030004448e-01,1.472626839030062862e-01,1.473302417340713322e-01
3.762752550510102267e-01,1.472725174825275651e-01,1.421179944371858128e-01
3.774754950990200086e-01,1.472824434321938492e-01,1.336554830445506881e-01
3.786757351470293465e-01,1.472924617285840954e-01,1.488317322605437198e-01
3.798759751950391284e-01,1.473025723508225027e-01,1.457160603086052331e-01
3.810762152430484662e-01,1.473127752805642177e-01,1.445494535277145887e-01
3.822764552910582481e-01,1.473230705019814291e-01,1.570943520372330704e-01
3.834766953390680300e-01,1.473334580017491013e-01,1.343794296651079911e-01
3.846769353870773678e-01,1.473439377690315688e-01,1.379360789638209850e-01
3.858771754350871497e-01,1.473545097954682137e-01,1.489758594774416856e-01
3.870774154830964875e-01,1.473651740751604211e-01,1.556419073095667294e-01
3.882776555311062694e-01,1.473759306046575623e-01,1.534573206204192797e-01
3.894778955791160513e-01,1.473867793829439776e-01,1.546153863110804882e-01
3.906781356271253891e-01,1.473977204114254036e-01,1.256849773884463617e-01
3.918783756751351710e-01,1.474087536939159837e-01,1.523542377431054973e-01
3.930786157231445088e-01,1.474198792366253064e-01,1.515824244315569225e-01
3.942788557711542907e-01,1.474310970481450545e-01,1.542263358996945888e-01
3.954790958191636285e-01,1.474424071394366820e-01,1.406874203135945467e-01
3.966793358671734104e-01,1.474538095238183966e-01,1.525390447929893534e-01
3.978795759151831923e-01,1.474653042169527528e-01,1.574237176154314188e-01
3.990798159631925301e-01,1.474768912368337459e-01,1.633985460388358846e-01
4.002800560112023120e-01,1.474885706037751265e-01,1.500499409714426691e-01
4.014802960592116499e-01,1.475003423403976333e-01,1.344193033292258033e-01
4.026805361072214318e-01,1.475122064716168357e-01,1.481190921575179231e-01
4.038807761552312137e-01,1.475241630246314495e-01,1.539620255738375354e-01
4.050810162032405515e-01,1.475362120289110401e-01,1.526795717595409441e-01
4.062812562512503334e-01,1.475483535161844773e-01,1.665404983074540435e-01
4.074814962992596712e-01,1.475605875204280548e-01,1.456534030230933752e-01
4.086817363472694531e-01,1.475729140778540005e-01,1.375911831983805955e-01
4.098819763952792350e-01,1.475853332268989293e-01,1.413792361066142922e-01
4.110822164432885728e-01,1.475978450082124915e-01,1.541704531521144728e-01
4.122824564912983547e-01,1.476104494646460763e-01,1.397752453991898958e-01
4.134826965393076925e-01,1.476231466412416815e-01,1.374129410388915118e-01
4.146829365873174744e-01,1.476359365852208394e-01,1.394595965772140456e-01
4.158831766353272563e-01,1.476488193459737641e-01,1.596821743032363072e-01
4.170834166833365941e-01,1.476617949750483050e-01,1.501026555151003528e-01
4.182836567313463760e-01,1.476748635261394549e-01,1.444438753804971609e-01
4.194838967793557138e-01,1.476880250550784424e-01,1.561751424733230087e-01
4.206841368273654957e-01,1.477012796198225730e-01,1.545878430478180576e-01
4.218843768753752776e-01,1.477146272804444327e-01,1.381831049698241110e-01
4.230846169233846155e-01,1.477280680991218398e-01,1.560403183320718534e-01
4.242848569713943974e-01,1.477416021401276314e-01,1.502517418797056359e-01
4.254850970194037352e-01,1.477552294698192548e-01,1.274882900121165619e-01
4.266853370674135171e-01,1.477689501566291641e-01,1.361561880497899057e-01
4.278855771154232990e-01,1.477827642710547174e-01,1.504720624423092901e-01
4.290858171634326368e-01,1.477966718856483508e-01,1.527143275503554387e-01
4.302860572114424187e-01,1.478106730750080311e-01,1.450916363284265043e-01
4.314862972594517565e-01,1.478247679157674299e-01,1.380823971462817046e-01
4.326865373074615384e-01,1.478389564865867645e-01,1.504158741813940159e-01
4.338867773554713203e-01,1.478532388681430276e-01,1.299013622294128145e-01
4.350870174034806581e-01,1.478676151431209396e-01,1.534995816268733548e-01
4.362872574514904400e-01,1.478820853962038162e-01,1.465277893369130446e-01
4.374874974994997778e-01,1.478966497140641323e-01,1.477687017797066349e-01
4.386877375475095597e-01,1.479113081853549727e-01,1.416202850390211043e-01
4.398879775955188975e-01,1.479260609007006788e-01,1.562728098332502868e-01
4.410882176435286794e-01,1.479409079526885218e-01,1.250727764004183062e-01
4.422884576915384613e-01,1.479558494358595988e-01,1.395436951478133403e-01
4.434886977395477992e-01,1.479708854467003953e-01,1.538558467098000149e-01
4.446889377875575811e-01,1.479860160836343752e-01,1.412072871415506192e-01
4.458891778355669189e-01,1.480012414470132931e-01,1.626270836608351145e-01
4.470894178835767008e-01,1.480165616391091454e-01,1.524042519404551488e-01
4.482896579315864827e-01,1.480319767641058437e-01,1.406837676037064055e-01
4.494898979795958205e-01,1.480474869280909711e-01,1.592168224179274783e-01
4.506901380276056024e-01,1.480630922390480109e-01,1.473924310276769900e-01
4.518903780756149402e-01,1.480787928068481030e-01,1.540876628672852022e-01
4.530906181236247221e-01,1.480945887432423835e-01,1.422801124262052241e-01
4.542908581716345040e-01,1.481104801618542410e-01,1.424685583192374094e-01
4.554910982196438418e-01,1.481264671781713782e-01,1.554485353358572020e-01
4.566913382676536237e-01,1.481425499095387344e-01,1.494589047796285319e-01
4.578915783156629615e-01,1.481587284751503808e-01,1.410223049012274688e-01
4.590918183636727434e-01,1.481750029960427206e-01,1.398364167732118746e-01
4.602920584116825253e-01,1.481913735950867173e-01,1.549699051090577540e-01
4.614922984596918631e-01,1.482078403969809832e-01,1.659734670456593508e-01
4.626925385077016450e-01,1.482244035282444528e-01,1.403309852918048217e-01
4.638927785557109829e-01,1.482410631172094706e-01,1.553570088759083923e-01
4.650930186037207648e-01,1.482578192940148254e-01,1.199501444263720018e-01
4.662932586517305467e-01,1.482746721905987275e-01,1.349993917982578173e-01
4.674934986997398845e-01,1.482916219406922587e-01,1.554021861110537195e-01
4.686937387477496664e-01,1.483086686798125442e-01,1.644424486972116406e-01
4.698939787957590042e-01,1.483258125452561194e-01,1.493933328680696060e-01
4.710942188437687861e-01,1.483430536760925178e-01,1.541881456662560212e-01
4.722944588917785680e-01,1.483603922131577491e-01,1.513855526452539402e-01
4.734946989397879058e-01,1.483778282990479425e-01,1.588089180469224870e-01
4.746949389877976877e-01,1.483953620781131300e-01,1.381658554041219344e-01
4.758951790358070255e-01,1.484129936964509455e-01,1.551737742088888927e-01
4.770954190838168074e-01,1.484307233019007133e-01,1.446264723316109113e-01
4.782956591318265893e-01,1.484485510440372580e-01,1.455865493819623879e-01
4.794958991798359271e-01,1.484664770741649098e-01,1.489083793270268574e-01
4.806961392278457090e-01,1.484845015453118977e-01,1.469466393904605428e-01
4.818963792758550468e-01,1.485026246122242710e-01,1.414097555539822193e-01
4.830966193238648287e-01,1.485208464313604038e-01,1.464924092385696541e-01
4.842968593718741666e-01,1.485391671608853603e-01,1.396920409015586506e-01
4.854970994198839485e-01,1.485575869606651500e-01,1.636854056146887781e-01
4.866973394678937304e-01,1.485761059922614258e-01,1.559890905567969666e-01
4.878975795159030682e-01,1.485947244189261551e-01,1.450149511052121198e-01
4.890978195639128501e-01,1.486134424055961245e-01,1.648283316828174083e-01
4.902980596119221879e-01,1.486322601188879433e-01,1.618425191029088106e-01
4.914982996599319698e-01,1.486511777270925483e-01,1.539811837318774135e-01
4.926985397079417517e-01,1.486701954001703740e-01,1.439037843647459347e-01
4.938987797559510895e-01,1.486893133097462738e-01,1.517528820232987852e-01
4.950990198039608714e-01,1.487085316291046899e-01,1.548785152662728593e-01
4.962992598519702092e-01,1.487278505331845191e-01,1.629758709092125613e-01
4.974994998999799911e-01,1.487472701985746437e-01,1.474884398234359573e-01
4.986997399479897730e-01,1.487667908035089359e-01,1.436935519188104471e-01
4.998999799959991108e-01,1.487864125278618166e-01,1.719582072996382882e-01
5.011002200440088927e-01,1.488061355531435370e-01,1.630387078292121483e-01
5.023004600920182305e-01,1.488259600624958767e-01,1.524403607212754252e-01
5.035007001400280124e-01,1.488458862406874250e-01,1.402807673159991997e-01
5.047009401880377943e-01,1.488659142741095009e-01,1.542060340771589100e-01
5.059011802360471322e-01,1.488860443507716846e-01,1.604601965828049703e-01
5.071014202840569141e-01,1.489062766602977095e-01,1.568921145080948154e-01
5.083016603320662519e-01,1.489266113939211877e-01,1.575964800368893914e-01
5.095019003800760338e-01,1.489470487444815860e-01,1.499015173499045617e-01
5.107021404280858157e-01,1.489675889064202285e-01,1.607354392089091755e-01
5.119023804760951535e-01,1.489882320757763001e-01,1.435485338337071370e-01
5.131026205241049354e-01,1.490089784501830716e-01,1.451821840779027872e-01
5.143028605721142732e-01,1.490298282288639309e-01,1.446048844940406308e-01
5.155031006201240551e-01,1.490507816126286633e-01,1.431873755874130405e-01
5.167033406681338370e-01,1.490718388038698161e-01,1.688573686479478697e-01
5.179035807161431748e-01,1.490930000065590899e-01,1.328501460335272388e-01
5.191038207641529567e-01,1.491142654262437028e-01,1.519538498948417582e-01
5.203040608121622945e-01,1.491356352700428656e-01,1.398854534484746392e-01
5.215043008601720764e-01,1.491571097466445339e-01,1.373446110064150405e-01
5.227045409081818583e-01,1.491786890663017173e-01,1.506537823448117208e-01
5.239047809561911961e-01,1.492003734408295090e-01,1.341772730787242074e-01
5.251050210042009780e-01,1.492221630836016444e-01,1.487872440927856255e-01
5.263052610522103159e-01,1.492440582095472534e-01,1.724039147996285493e-01
5.275055011002200978e-01,1.492660590351479466e-01,1.486121625757384768e-01
5.287057411482294356e-01,1.492881657784344285e-01,1.542596185731353597e-01
5.299059811962392175e-01,1.493103786589838333e-01,1.413337759844851826e-01
5.311062212442489994e-01,1.493326978979165331e-01,1.545357682655243703e-01
5.323064612922583372e-01,1.493551237178932789e-01,1.350057649309201746e-01
5.335067013402681191e-01,1.493776563431123416e-01,1.516743992244006523e-01
