t,E,EI,P,dP_dt
8.197639527905580792e+01,7.515507624788289077e-03,4.924844923752115244e-01,8.308281616632072542e+01,2.505169208262763084e-02
8.201640328065613517e+01,7.485499640235423330e-03,4.925145003597644067e-01,8.308381643247248860e+01,2.495166546745141226e-02
8.205641128225644820e+01,7.455611472640046901e-03,4.925443885273597666e-01,8.308481270472566393e+01,2.485203824213349025e-02
8.209641928385677545e+01,7.425842643893001624e-03,4.925741573561068232e-01,8.308580499901724181e+01,2.475280881297666977e-02
8.213642728545708849e+01,7.396192677709477296e-03,4.926038073222903657e-01,8.308679333122334754e+01,2.465397559236492606e-02
8.217643528705741574e+01,7.366661099628934485e-03,4.926333389003709207e-01,8.308777771715936922e+01,2.455553699876311669e-02
8.221644328865772877e+01,7.337247437015179986e-03,4.926627525629846405e-01,8.308875817257982987e+01,2.445749145671726257e-02
8.225645129025805602e+01,7.307951219056290498e-03,4.926920487809435256e-01,8.308973471317845849e+01,2.435983739685430166e-02
8.229645929185836906e+01,7.278771976764691551e-03,4.927212280232351471e-01,8.309070735458817580e+01,2.426257325588230748e-02
8.233646729345869630e+01,7.249709242977075974e-03,4.927502907570227575e-01,8.309167611238109430e+01,2.416569747659025325e-02
8.237647529505900934e+01,7.220762552354488030e-03,4.927792374476453463e-01,8.309264100206851822e+01,2.406920850784829286e-02
8.241648329665933659e+01,7.191931441382237548e-03,4.928080685586175846e-01,8.309360203910092935e+01,2.397310480460745907e-02
8.245649129825964962e+01,7.163215448369984924e-03,4.928367845516298251e-01,8.309455923886800122e+01,2.387738482789994801e-02
8.249649929985997687e+01,7.134614113451658718e-03,4.928653858865481574e-01,8.309551261669861333e+01,2.378204704483885892e-02
8.253650730146028991e+01,7.106126978585536325e-03,4.928938730214142971e-01,8.309646218786082272e+01,2.368708992861845442e-02
8.257651530306061716e+01,7.077753587554163305e-03,4.929222464124456971e-01,8.309740796756186398e+01,2.359251195851387595e-02
8.261652330466093019e+01,7.049493485964434918e-03,4.929505065140353803e-01,8.309834997094819187e+01,2.349831161988144915e-02
8.265653130626125744e+01,7.021346221247513723e-03,4.929786537787523293e-01,8.309928821310542446e+01,2.340448740415837850e-02
8.269653930786157048e+01,6.993311342658911980e-03,4.930066886573409302e-01,8.310022270905837161e+01,2.331103780886304225e-02
8.273654730946189773e+01,6.965388401278410982e-03,4.930346115987214173e-01,8.310115347377104911e+01,2.321796133759470096e-02
8.277655531106221076e+01,6.937576950010139985e-03,4.930624230499897065e-01,8.310208052214666452e+01,2.312525650003379937e-02
8.281656331266253801e+01,6.909876543582495548e-03,4.930901234564173397e-01,8.310300386902758873e+01,2.303292181194165414e-02
8.285657131426285105e+01,6.882286738548226528e-03,4.931177132614515957e-01,8.310392352919539860e+01,2.294095579516075567e-02
8.289657931586317829e+01,6.854807093284346481e-03,4.931451929067154905e-01,8.310483951737086272e+01,2.284935697761448711e-02
8.293658731746349133e+01,6.827437167992221265e-03,4.931725628320076105e-01,8.310575184821392725e+01,2.275812389330740190e-02
8.297659531906381858e+01,6.800176524044256564e-03,4.931998234759555899e-01,8.310666053634552952e+01,2.266725508014752477e-02
8.301660332066413162e+01,6.773024723634711933e-03,4.932269752763651094e-01,8.310756559635917995e+01,2.257674907878237311e-02
8.305661132226445886e+01,6.745981332919584114e-03,4.932540186670802407e-01,8.310846704271635588e+01,2.248660444306527922e-02
8.309661932386477190e+01,6.719045919826504773e-03,4.932809540801733061e-01,8.310936488981946013e+01,2.239681973275501822e-02
8.313662732546509915e+01,6.692218053897693378e-03,4.933077819461021418e-01,8.311025915201707903e+01,2.230739351299231357e-02
8.317663532706541218e+01,6.665497306290033529e-03,4.933345026937098199e-01,8.311114984360401081e+01,2.221832435430011118e-02
8.321664332866573943e+01,6.638883249775000099e-03,4.933611167502248152e-01,8.311203697882118036e+01,2.212961083258333655e-02
8.325665133026605247e+01,6.612375458738732094e-03,4.933876245412611161e-01,8.311292057185572446e+01,2.204125152912910640e-02
8.329665933186637972e+01,6.585973509181956322e-03,4.934140264908178919e-01,8.311380063684094921e+01,2.195324503060652049e-02
8.333666733346669275e+01,6.559676978720067192e-03,4.934403230212797697e-01,8.311467718785634418e+01,2.186558992906689064e-02
8.337667533506702000e+01,6.533485446583046918e-03,4.934665145534167796e-01,8.311555023892756822e+01,2.177828482194349088e-02
8.341668333666733304e+01,6.507398493615541846e-03,4.934926015063842986e-01,8.311641980402649210e+01,2.169132831205180384e-02
8.345669133826766029e+01,6.481415702276789592e-03,4.935185842977230508e-01,8.311728589707111325e+01,2.160471900758929864e-02
8.349669933986797332e+01,6.455536656640690173e-03,4.935444633433591632e-01,8.311814853192565522e+01,2.151845552213563564e-02
8.353670734146830057e+01,6.429760942395735743e-03,4.935702390576041099e-01,8.311900772240048241e+01,2.143253647465245132e-02
8.357671534306861361e+01,6.404088146845081722e-03,4.935959118531547674e-01,8.311986348225217114e+01,2.134696048948360458e-02
8.361672334466894085e+01,6.378517858906472202e-03,4.936214821410933595e-01,8.312071582518345281e+01,2.126172619635490618e-02
8.365673134626925389e+01,6.353049669112317138e-03,4.936469503308875129e-01,8.312156476484327072e+01,2.117683223037438930e-02
8.369673934786958114e+01,6.327683169609616895e-03,4.936723168303902010e-01,8.312241031482669484e+01,2.109227723203205632e-02
8.373674734946989417e+01,6.302417954160034232e-03,4.936975820458398001e-01,8.312325248867500704e+01,2.100805984720011468e-02
8.377675535107022142e+01,6.277253618139824048e-03,4.937227463818600337e-01,8.312409129987568690e+01,2.092417872713274452e-02
8.381676335267053446e+01,6.252189758539901908e-03,4.937478102414599168e-01,8.312492676186234064e+01,2.084063252846634143e-02
8.385677135427086171e+01,6.227225973965778115e-03,4.937727740260340337e-01,8.312575888801481483e+01,2.075741991321925980e-02
8.389677935587117474e+01,6.202361864637623637e-03,4.937976381353622046e-01,8.312658769165908268e+01,2.067453954879207995e-02
8.393678735747150199e+01,6.177597032390200714e-03,4.938224029676096527e-01,8.312741318606732932e+01,2.059199010796733745e-02
8.397679535907181503e+01,6.152931080672935718e-03,4.938470689193268925e-01,8.312823538445790916e+01,2.050977026890978688e-02
8.401680336067214228e+01,6.128363614549845427e-03,4.938716363854500080e-01,8.312905429999534590e+01,2.042787871516615200e-02
8.405681136227245531e+01,6.103894240699609883e-03,4.938961057593002080e-01,8.312986994579036093e+01,2.034631413566536512e-02
8.409681936387278256e+01,6.079522567415499533e-03,4.939204774325843261e-01,8.313068233489983072e+01,2.026507522471833120e-02
8.413682736547309560e+01,6.055248204605448090e-03,4.939447517953943767e-01,8.313149148032682945e+01,2.018416068201816030e-02
8.417683536707342284e+01,6.031070763790173823e-03,4.939689292362096640e-01,8.313229739502065740e+01,2.010356921263391217e-02
8.421684336867373588e+01,6.006989856767336669e-03,4.939930101432324916e-01,8.313310009192142047e+01,2.002329952255778658e-02
8.425685137027406313e+01,5.983005097584028972e-03,4.940169949024158513e-01,8.313389958389420542e+01,1.994335032528009310e-02
8.429685937187437617e+01,5.959116103126822599e-03,4.940408838968730065e-01,8.313469588370944052e+01,1.986372034375607359e-02
8.433686737347470341e+01,5.935322491708902581e-03,4.940646775082909725e-01,8.313548900409003295e+01,1.978440830569634309e-02
8.437687537507501645e+01,5.911623883070137378e-03,4.940883761169297395e-01,8.313627895771132614e+01,1.970541294356712575e-02
8.441688337667534370e+01,5.888019898377006012e-03,4.941119801016228275e-01,8.313706575720109981e+01,1.962673299459002235e-02
8.445689137827565673e+01,5.864510160222672665e-03,4.941354898397771755e-01,8.313784941513958415e+01,1.954836720074224279e-02
8.449689937987598398e+01,5.841094292626911218e-03,4.941589057073729196e-01,8.313862994405943141e+01,1.947031430875637015e-02
8.453690738147629702e+01,5.817771921036179843e-03,4.941822280789636701e-01,8.313940735644580116e+01,1.939257307012060005e-02
8.457691538307662427e+01,5.794542672323549012e-03,4.942054573276762897e-01,8.314018166473621818e+01,1.931514224107849786e-02
8.461692338467693730e+01,5.771406174788770022e-03,4.942285938252110600e-01,8.314095288132071460e+01,1.923802058262923456e-02
8.465693138627726455e+01,5.748362058158209935e-03,4.942516379418416261e-01,8.314172101854173036e+01,1.916120686052736471e-02
8.469693938787757759e+01,5.725409953584914904e-03,4.942745900464149411e-01,8.314248608869417012e+01,1.908469984528304852e-02
8.473694738947790484e+01,5.702549493648545985e-03,4.942974505063513213e-01,8.314324810402538901e+01,1.900849831216181937e-02
8.477695539107821787e+01,5.679780312355444186e-03,4.943202196876443910e-01,8.314400707673515001e+01,1.893260104118481627e-02
8.481696339267854512e+01,5.657102045138565419e-03,4.943428979548613045e-01,8.314476301897570920e+01,1.885700681712855140e-02
8.485697139427885816e+01,5.634514328857547286e-03,4.943654856711423018e-01,8.314551594285174474e+01,1.878171442952515646e-02
8.489697939587918540e+01,5.612016801798640556e-03,4.943879831982012085e-01,8.314626586042038525e+01,1.870672267266213634e-02
8.493698739747949844e+01,5.589609103674775953e-03,4.944103908963251026e-01,8.314701278369118143e+01,1.863203034558258767e-02
8.497699539907982569e+01,5.567290875625499971e-03,4.944327091243743699e-01,8.314775672462614864e+01,1.855763625208500106e-02
8.501700340068013872e+01,5.545061760217039060e-03,4.944549382397828152e-01,8.314849769513976696e+01,1.848353920072346238e-02
8.505701140228046597e+01,5.522921401442233702e-03,4.944770785985576067e-01,8.314923570709892431e+01,1.840973800480744452e-02
8.509701940388077901e+01,5.500869444720606072e-03,4.944991305552792760e-01,8.314997077232298750e+01,1.833623148240202255e-02
8.513702740548110626e+01,5.478905536898291510e-03,4.945210944631015515e-01,8.315070290258373120e+01,1.826301845632764126e-02
8.517703540708141929e+01,5.457029326248106181e-03,4.945429706737517472e-01,8.315143210960539477e+01,1.819009775416035452e-02
8.521704340868174654e+01,5.435240462469482017e-03,4.945647595375303740e-01,8.315215840506468226e+01,1.811746820823160672e-02
8.525705141028205958e+01,5.413538596688529173e-03,4.945864614033113060e-01,8.315288180059071976e+01,1.804512865562843058e-02
8.529705941188238683e+01,5.391923381457973570e-03,4.946080766185418920e-01,8.315360230776506967e+01,1.797307793819324581e-02
8.533706741348269986e+01,5.370394470757221955e-03,4.946296055292426219e-01,8.315431993812175904e+01,1.790131490252407087e-02
8.537707541508302711e+01,5.348951519992295976e-03,4.946510484800075713e-01,8.315503470314726542e+01,1.782983839997431819e-02
8.541708341668334015e+01,5.327594185995894634e-03,4.946724058140039570e-01,8.315574661428047420e+01,1.775864728665297806e-02
8.545709141828366739e+01,5.306322125952027922e-03,4.946936778740477769e-01,8.315645568294858947e+01,1.768774041984009018e-02
8.549709941988398043e+01,5.285134998689778804e-03,4.947148650013100668e-01,8.315716192052400402e+01,1.761711666229926268e-02
8.553710742148430768e+01,5.264032465812127672e-03,4.947359675341876928e-01,8.315786533828659799e+01,1.754677488604042268e-02
8.557711542308462072e+01,5.243014190182295094e-03,4.947569858098175288e-01,8.315856594747425845e+01,1.747671396727431409e-02
8.561712342468494796e+01,5.222079835921740812e-03,4.947779201640780666e-01,8.315926375928293623e+01,1.740693278640580502e-02
8.565713142628526100e+01,5.201229068410219251e-03,4.947987709315896376e-01,8.315995878486666015e+01,1.733743022803406475e-02
8.569713942788557404e+01,5.180461554285733551e-03,4.948195384457140800e-01,8.316065103533746594e+01,1.726820518095244228e-02
8.573714742948590128e+01,5.159776961444554645e-03,4.948402230385552936e-01,8.316134052176550995e+01,1.719925653814851491e-02
8.577715543108621432e+01,5.139174959041244682e-03,4.948608250409585740e-01,8.316202725517895544e+01,1.713058319680415068e-02
8.581716343268654157e+01,5.118655217488601514e-03,4.948813447825112233e-01,8.316271124656404368e+01,1.706218405829533838e-02
8.585717143428685461e+01,5.098217408457724614e-03,4.949017825915421054e-01,8.316339250686506546e+01,1.699405802819241654e-02
8.589717943588718185e+01,5.077861204877950028e-03,4.949221387951218687e-01,8.316407104698440378e+01,1.692620401625983401e-02
8.593718743748749489e+01,5.057586280936911954e-03,4.949424137190629458e-01,8.316474687778243435e+01,1.685862093645637202e-02
8.597719543908782214e+01,5.037392312080482895e-03,4.949626076879193315e-01,8.316542001007763929e+01,1.679130770693494298e-02
8.601720344068813517e+01,5.017278975012834374e-03,4.949827210249869713e-01,8.316609045464656447e+01,1.672426325004278125e-02
8.605721144228846242e+01,4.997245947696375354e-03,4.950027540523034841e-01,8.316675822222377690e+01,1.665748649232124887e-02
8.609721944388877546e+01,4.977292909351812081e-03,4.950227070906479954e-01,8.316742332350193578e+01,1.659097636450604027e-02
8.613722744548910271e+01,4.957419540458093445e-03,4.950425804595417478e-01,8.316808576913172146e+01,1.652473180152697757e-02
8.617723544708941574e+01,4.937625522752460416e-03,4.950623744772473800e-01,8.316874556972190646e+01,1.645875174250820139e-02
8.621724344868974299e+01,4.917910539230397476e-03,4.950820894607694256e-01,8.316940273583931287e+01,1.639303513076799043e-02
8.625725145029005603e+01,4.898274274145682922e-03,4.951017257258541471e-01,8.317005727800881232e+01,1.632758091381894192e-02
8.629725945189038327e+01,4.878716413010337691e-03,4.951212835869894802e-01,8.317070920671331180e+01,1.626238804336779115e-02
8.633726745349069631e+01,4.859236642594678274e-03,4.951407633574051448e-01,8.317135853239383891e+01,1.619745547531559193e-02
8.637727545509102356e+01,4.839834650927259466e-03,4.951601653490725896e-01,8.317200526544941397e+01,1.613278216975753271e-02
8.641728345669133660e+01,4.820510127294935082e-03,4.951794898727048810e-01,8.317264941623716368e+01,1.606836709098311694e-02
8.645729145829166384e+01,4.801262762242798111e-03,4.951987372377570362e-01,8.317329099507223589e+01,1.600420920747599313e-02
8.649729945989197688e+01,4.782092247574236225e-03,4.952179077524255790e-01,8.317393001222785642e+01,1.594030749191412133e-02
8.653730746149230413e+01,4.762998276350880605e-03,4.952370017236489286e-01,8.317456647793530067e+01,1.587666092116960317e-02
8.657731546309261716e+01,4.743980542892656249e-03,4.952560194571071772e-01,8.317520040238390777e+01,1.581326847630885185e-02
8.661732346469294441e+01,4.725038742777728194e-03,4.952749612572220905e-01,8.317583179572106644e+01,1.575012914259242558e-02
8.665733146629325745e+01,4.706172572842559632e-03,4.952938274271572738e-01,8.317646066805224336e+01,1.568724190947519762e-02
8.669733946789358470e+01,4.687381730980305812e-03,4.953126182690195667e-01,8.317708702944764809e+01,1.562460576993435213e-02
8.673734746949389773e+01,4.668665915064795432e-03,4.953313340849350710e-01,8.317771088997817230e+01,1.556221971688265086e-02
8.677735547109422498e+01,4.650024825826797568e-03,4.953499751741730628e-01,8.317833225961943810e+01,1.550008275275599132e-02
8.681736347269453802e+01,4.631458165520269989e-03,4.953685418344795921e-01,8.317895114829632064e+01,1.543819388506756547e-02
8.685737147429486527e+01,4.612965637506738492e-03,4.953870343624930950e-01,8.317956756589677525e+01,1.537655212502245933e-02
8.689737947589517830e+01,4.594546946255346348e-03,4.954054530537445045e-01,8.318018152227182327e+01,1.531515648751782116e-02
8.693738747749550555e+01,4.576201797342800519e-03,4.954237982026570286e-01,8.318079302723556623e+01,1.525400599114266897e-02
8.697739547909581859e+01,4.557929897453429774e-03,4.954420701025464280e-01,8.318140209056521428e+01,1.519309965817810040e-02
8.701740348069614583e+01,4.539730954379125709e-03,4.954602690456207381e-01,8.318200872200102935e+01,1.513243651459708454e-02
8.705741148229645887e+01,4.521604677019399991e-03,4.954783953229804361e-01,8.318261293124635358e+01,1.507201559006466837e-02
8.709741948389678612e+01,4.503550775381329717e-03,4.954964492246185515e-01,8.318321472796762350e+01,1.501183591793776514e-02
8.713742748549709916e+01,4.485568960579610319e-03,4.955144310394202223e-01,8.318381412179434164e+01,1.495189653526536773e-02
8.717743548709742640e+01,4.467658944836502659e-03,4.955323410551633612e-01,8.318441112231911916e+01,1.489219648278834220e-02
8.721744348869773944e+01,4.449820441481885935e-03,4.955501795585179892e-01,8.318500573909760476e+01,1.483273480493961863e-02
8.725745149029806669e+01,4.432053164953205643e-03,4.955679468350466244e-01,8.318559798164855579e+01,1.477351054984401939e-02
8.729745949189837972e+01,4.414356830795524746e-03,4.955856431692043373e-01,8.318618785945380978e+01,1.471452276931841524e-02
8.733746749349870697e+01,4.396731155661474238e-03,4.956032688443383627e-01,8.318677538195828447e+01,1.465577051887157964e-02
8.737747549509902001e+01,4.379175857311299117e-03,4.956208241426885430e-01,8.318736055856994938e+01,1.459725285770433097e-02
8.741748349669934726e+01,4.361690654612815007e-03,4.956383093453870514e-01,8.318794339865989684e+01,1.453896884870938336e-02
8.745749149829966029e+01,4.344275267541452407e-03,4.956557247324583915e-01,8.318852391156228521e+01,1.448091755847150802e-02
8.749749949989998754e+01,4.326929417180209840e-03,4.956730705828196193e-01,8.318910210657432458e+01,1.442309805726736671e-02
8.753750750150030058e+01,4.309652825719702436e-03,4.956903471742801770e-01,8.318967799295633370e+01,1.436550941906567479e-02
8.757751550310062783e+01,4.292445216458112486e-03,4.957075547835417262e-01,8.319025157993172570e+01,1.430815072152704162e-02
8.761752350470094086e+01,4.275306313801239752e-03,4.957246936861985920e-01,8.319082287668695130e+01,1.425102104600413193e-02
8.765753150630126811e+01,4.258235843262450290e-03,4.957417641567374300e-01,8.319139189237158405e+01,1.419411947754150097e-02
8.769753950790158115e+01,4.241233531462726761e-03,4.957587664685371154e-01,8.319195863609823505e+01,1.413744510487575760e-02
8.773754750950190839e+01,4.224299106130620721e-03,4.957757008938692422e-01,8.319252311694263824e+01,1.408099702043540298e-02
8.777755551110222143e+01,4.207432296102300330e-03,4.957925677038975687e-01,8.319308534394357935e+01,1.402477432034100226e-02
8.781756351270254868e+01,4.190632831321499177e-03,4.958093671686783499e-01,8.319364532610295271e+01,1.396877610440499899e-02
8.785757151430286171e+01,4.173900442839569187e-03,4.958260995571602825e-01,8.319420307238567602e+01,1.391300147613189729e-02
8.789757951590318896e+01,4.157234862815429449e-03,4.958427651371844491e-01,8.319475859171981824e+01,1.385744954271809874e-02
8.793758751750350200e+01,4.140635824515614787e-03,4.958593641754842629e-01,8.319531189299647167e+01,1.380211941505204813e-02
8.797759551910382925e+01,4.124103062160314713e-03,4.958758969378395109e-01,8.319586298507498157e+01,1.374701020720105020e-02
8.801760352070414228e+01,4.107636309864070613e-03,4.958923636901357845e-01,8.319641187681818906e+01,1.369212103288023480e-02
8.805761152230446953e+01,4.091235304274021267e-03,4.959087646957258122e-01,8.319695857700452279e+01,1.363745101424673756e-02
8.809761952390478257e+01,4.074899783448879438e-03,4.959251002165509514e-01,8.319750309436537350e+01,1.358299927816293204e-02
8.813762752550510982e+01,4.058629486420241989e-03,4.959413705135796158e-01,8.319804543759966009e+01,1.352876495473414112e-02
8.817763552710542285e+01,4.042424153192633249e-03,4.959575758468072193e-01,8.319858561537391495e+01,1.347474717730877750e-02
8.821764352870575010e+01,4.026283524743457312e-03,4.959737164752563987e-01,8.319912363632221286e+01,1.342094508247819278e-02
8.825765153030606314e+01,4.010207343023050076e-03,4.959897926569767912e-01,8.319965950904622787e+01,1.336735781007683359e-02
8.829765953190639038e+01,3.994195350954625467e-03,4.960058046490452011e-01,8.320019324211517642e+01,1.331398450318208547e-02
8.833766753350670342e+01,3.978247292434329216e-03,4.960217527075655441e-01,8.320072484406584579e+01,1.326082430811443072e-02
8.837767553510703067e+01,3.962362912331185948e-03,4.960376370876686813e-01,8.320125432340262250e+01,1.320787637443728707e-02
8.841768353670734371e+01,3.946541956487150359e-03,4.960534580435126961e-01,8.320178168859742129e+01,1.315513985495716728e-02
8.845769153830767095e+01,3.930784171717056907e-03,4.960692158282827835e-01,8.320230694808975613e+01,1.310261390572352129e-02
8.849769953990798399e+01,3.915089305808671857e-03,4.960849106941911946e-01,8.320283011028671183e+01,1.305029768602890619e-02
8.853770754150831124e+01,3.899457107522639066e-03,4.961005428924771810e-01,8.320335118356290138e+01,1.299819035840879718e-02
8.857771554310862427e+01,3.883887326592533329e-03,4.961161126734073279e-01,8.320387017626057968e+01,1.294629108864177661e-02
8.861772354470895152e+01,3.868379713724810504e-03,4.961316202862750546e-01,8.320438709668950139e+01,1.289459904574936748e-02
8.865773154630926456e+01,3.852934020598854353e-03,4.961470659794010030e-01,8.320490195312703463e+01,1.284311340199618089e-02
8.869773954790959181e+01,3.837549999866931433e-03,4.961624500001329263e-01,8.320541475381810415e+01,1.279183333288977202e-02
8.873774754950990484e+01,3.822227405154234904e-03,4.961777725948456341e-01,8.320592550697519130e+01,1.274075801718078244e-02
8.877775555111023209e+01,3.806965991058841592e-03,4.961930340089409919e-01,8.320643422077836249e+01,1.268988663686280473e-02
8.881776355271054513e+01,3.791765513151754488e-03,4.962082344868480877e-01,8.320694090337526916e+01,1.263921837717251612e-02
8.885777155431087238e+01,3.776625727976860251e-03,4.962233742720230101e-01,8.320744556288110516e+01,1.258875242658953446e-02
8.889777955591118541e+01,3.761546393050972572e-03,4.962384536069488483e-01,8.320794820737863517e+01,1.253848797683657437e-02
8.893778755751151266e+01,3.746527266863787942e-03,4.962534727331360807e-01,8.320844884491820892e+01,1.248842422287929285e-02
8.897779555911182570e+01,3.731568108877929887e-03,4.962684318911219084e-01,8.320894748351773273e+01,1.243856036292643324e-02
8.901780356071215294e+01,3.716668679528904728e-03,4.962833313204709218e-01,8.320944413116269800e+01,1.238889559842968301e-02
8.905781156231246598e+01,3.701828740225145825e-03,4.962981712597747119e-01,8.320993879580615271e+01,1.233942913408381942e-02
8.909781956391279323e+01,3.687048053347970634e-03,4.963129519466518702e-01,8.321043148536872991e+01,1.229016017782656733e-02
8.913782756551310626e+01,3.672326382251621477e-03,4.963276736177482107e-01,8.321092220773860504e+01,1.224108794083873797e-02
8.917783556711343351e+01,3.657663491263225646e-03,4.963423365087366035e-01,8.321141097077155280e+01,1.219221163754408491e-02
8.921784356871374655e+01,3.643059145682836161e-03,4.963569408543170303e-01,8.321189778229090450e+01,1.214353048560945329e-02
8.925785157031407380e+01,3.628513111783390581e-03,4.963714868882164732e-01,8.321238265008754809e+01,1.209504370594463585e-02
8.929785957191438683e+01,3.614025156205925241e-03,4.963859748437939312e-01,8.321286558194013594e+01,1.204675052068641602e-02
8.933786757351471408e+01,3.599595046207384411e-03,4.964004049537925067e-01,8.321334658560674313e+01,1.199865015402461557e-02
8.937787557511502712e+01,3.585222551345703789e-03,4.964147774486541431e-01,8.321382566876880560e+01,1.195074183781901292e-02
8.941788357671534015e+01,3.570907442070173771e-03,4.964290925579297187e-01,8.321430283907798753e+01,1.190302480690057750e-02
8.945789157831566740e+01,3.556649489682744709e-03,4.964433505103171274e-01,8.321477810415757403e+01,1.185549829894248439e-02
8.949789957991598044e+01,3.542448466338038622e-03,4.964575515336618339e-01,8.321525147160240010e+01,1.180816155446012816e-02
8.953790758151630769e+01,3.528304145043316235e-03,4.964716958549565406e-01,8.321572294897887900e+01,1.176101381681105527e-02
8.957791558311662072e+01,3.514216299658516011e-03,4.964857837003413543e-01,8.321619254382504494e+01,1.171405433219505250e-02
8.961792358471694797e+01,3.500184704896215551e-03,4.964998152951036747e-01,8.321666026365045354e+01,1.166728234965404981e-02
8.965793158631726101e+01,3.486209136321668893e-03,4.965137908636781949e-01,8.321712611593626718e+01,1.162069712107223138e-02
8.969793958791758826e+01,3.472289370352770084e-03,4.965277106296471232e-01,8.321759010813524071e+01,1.157429790117590028e-02
8.973794758951790129e+01,3.458425184260089606e-03,4.965415748157397946e-01,8.321805224767166465e+01,1.152808394753363115e-02
8.977795559111822854e+01,3.444616356166836646e-03,4.965553836438330593e-01,8.321851254194143621e+01,1.148205452055612100e-02
8.981796359271854158e+01,3.430862665048898998e-03,4.965691373349509496e-01,8.321897099831203093e+01,1.143620888349632971e-02
8.985797159431886882e+01,3.417163890734802294e-03,4.965828361092650689e-01,8.321942762412250261e+01,1.139054630244934127e-02
8.989797959591918186e+01,3.403519813905749904e-03,4.965964801860941469e-01,8.321988242668346913e+01,1.134506604635250084e-02
8.993798759751950911e+01,3.389930216095583468e-03,4.966100697839042621e-01,8.322033541327714090e+01,1.129976738698527938e-02
8.997799559911982215e+01,3.376394879690822366e-03,4.966236051203090640e-01,8.322078659115730659e+01,1.125464959896940731e-02
9.001800360072014939e+01,3.362913587930625552e-03,4.966370864120692175e-01,8.322123596754930475e+01,1.120971195976875126e-02
9.005801160232046243e+01,3.349486124906828413e-03,4.966505138750930137e-01,8.322168354965009485e+01,1.116495374968942862e-02
9.009801960392078968e+01,3.336112275563905914e-03,4.966638877244359818e-01,8.322212934462820044e+01,1.112037425187968609e-02
9.013802760552110271e+01,3.322791825699009018e-03,4.966772081743008327e-01,8.322257335962369496e+01,1.107597275233003151e-02
9.017803560712142996e+01,3.309524561961928700e-03,4.966904754380379594e-01,8.322301560174825852e+01,1.103174853987309335e-02
9.021804360872174300e+01,3.296310271855133669e-03,4.967036897281447150e-01,8.322345607808516377e+01,1.098770090618377861e-02
9.025805161032207025e+01,3.283148743733730474e-03,4.967168512562661342e-01,8.322389479568920478e+01,1.094382914577910100e-02
9.029805961192238328e+01,3.270039766805503401e-03,4.967299602331943786e-01,8.322433176158681079e+01,1.090013255601834583e-02
9.033806761352271053e+01,3.256983131130876310e-03,4.967430168688690140e-01,8.322476698277596086e+01,1.085661043710291901e-02
9.037807561512302357e+01,3.243978627622948196e-03,4.967560213723768991e-01,8.322520046622622658e+01,1.081326209207649283e-02
9.041808361672335081e+01,3.231026048047460231e-03,4.967689739519524084e-01,8.322563221887874363e+01,1.077008682682486715e-02
9.045809161832366385e+01,3.218125185022827853e-03,4.967818748149770425e-01,8.322606224764624017e+01,1.072708395007609256e-02
9.049809961992399110e+01,3.205275832020107376e-03,4.967947241679797621e-01,8.322649055941299423e+01,1.068425277340035763e-02
9.053810762152430414e+01,3.192477783363031549e-03,4.968075222166368210e-01,8.322691716103489057e+01,1.064159261121010516e-02
9.057811562312463138e+01,3.179730834227972695e-03,4.968202691657718773e-01,8.322734205933939222e+01,1.059910278075991072e-02
9.061812362472494442e+01,3.167034780276315343e-03,4.968329652197235324e-01,8.322776526113777606e+01,1.055678260092105143e-02
9.065813162632527167e+01,3.154389417320310317e-03,4.968456105826795643e-01,8.322818677323631675e+01,1.051463139106770077e-02
9.069813962792558470e+01,3.141794543365635309e-03,4.968582054566342276e-01,8.322860660236813146e+01,1.047264847788545103e-02
9.073814762952591195e+01,3.129249957282061959e-03,4.968707500427178014e-01,8.322902475523758881e+01,1.043083319094020682e-02
9.077815563112622499e+01,3.116755458684831136e-03,4.968832445413150500e-01,8.322944123852415998e+01,1.038918486228277045e-02
9.081816363272655224e+01,3.104310847934615199e-03,4.968956891520652230e-01,8.322985605888250404e+01,1.034770282644871704e-02
9.085817163432686527e+01,3.091915926137555302e-03,4.969080840738623328e-01,8.323026922294241103e+01,1.030638642045851767e-02
9.089817963592719252e+01,3.079570495145226260e-03,4.969204295048546549e-01,8.323068073730881622e+01,1.026523498381742144e-02
9.093818763752750556e+01,3.067274357554669074e-03,4.969327256424451722e-01,8.323109060856184271e+01,1.022424785851556300e-02
9.097819563912783281e+01,3.055027316708359281e-03,4.969449726832915193e-01,8.323149884325671621e+01,1.018342438902786369e-02
9.101820364072814584e+01,3.042829176694239902e-03,4.969571708233056495e-01,8.323190544792385026e+01,1.014276392231413387e-02
9.105821164232847309e+01,3.030679742345686323e-03,4.969693202576541680e-01,8.323231042906880361e+01,1.010226580781895499e-02
9.109821964392878613e+01,3.018578819241542720e-03,4.969814211807583315e-01,8.323271379317228025e+01,1.006192939747180791e-02
9.113822764552911337e+01,3.006526213706086498e-03,4.969934737862937713e-01,8.323311554669012935e+01,1.002175404568695499e-02
9.117823564712942641e+01,2.994521732809061251e-03,4.970054782671908256e-01,8.323351569605335953e+01,9.981739109363537213e-03
9.121824364872975366e+01,2.982565184365645970e-03,4.970174348156342070e-01,8.323391424766813884e+01,9.941883947885487433e-03
9.125825165033006670e+01,2.970656376936485835e-03,4.970293436230633910e-01,8.323431120791578053e+01,9.902187923121618870e-03
