x,I0,Itrans,Itrans_noisy
4.429570689846440423e+00,3.031291450554189471e+00,2.571446410177521402e-01,2.495905358633278281e-01
8.632719204697619775e-01,6.696203331453541630e+00,3.981251957062430513e+00,3.939012833774731437e+00
2.951197973405885744e+00,5.419292530654541196e+00,4.115182146909122096e-01,4.282395362566563390e-01
2.334103219388317108e-02,2.613035319388725242e+00,2.554316730240234534e+00,2.556066471833934095e+00
4.224957393511348691e+00,7.737755303031550902e+00,3.038654196068357738e-01,3.059517077921883876e-01
2.060855993100955352e+00,6.890513849576631600e+00,1.079235809766162957e+00,1.112281059603434485e+00
1.083557664121092667e+00,9.677749240495794325e+00,5.086497362023987279e+00,5.120358048395001305e+00
4.730816588473906847e+00,8.456874444495909859e-01,2.444503468543320901e-01,2.854760816093378506e-01
4.291263227592756468e-01,9.919211955047412488e+00,7.841639318042797235e+00,7.898004354943220839e+00
1.759777841974047297e+00,7.141428915170106251e+00,1.695378515774240480e+00,1.709816733453647153e+00
2.331048328701173400e+00,2.303547563226620021e+00,3.357857195008351336e-01,2.904792313507347234e-01
1.320805211599614282e+00,8.201248755035745575e+00,3.507325089578760213e+00,3.514546976314841142e+00
1.788621511644578055e+00,8.446743672232397415e+00,2.153114195493615046e+00,2.154338590152803157e+00
4.219725280928887656e+00,4.164553738871495270e+00,2.696720938323759476e-01,2.725780625529489742e-01
9.834268264879669763e-01,8.208864602431557245e+00,4.563917524472342890e+00,4.546742942600505266e+00
2.784122199118871599e+00,5.502843369416745567e+00,4.560387967362358741e-01,4.302095707126619151e-01
1.061920083819167804e+00,8.678082418689950117e+00,4.588241094939949249e+00,4.612970884663840643e+00
3.096625756408519337e+00,9.141770241953398823e+00,5.525978243395396339e-01,5.825334291339174797e-01
1.252039448700669189e+00,2.025731185356917763e+00,5.398363408646507100e-01,5.071397143507382355e-01
1.576923053833803046e+00,4.661646810493207838e+00,1.097849082749311478e+00,1.114874173909725652e+00
2.633952027999209466e+00,9.461009276028805814e+00,8.638768901421042257e-01,8.596441733947461916e-01
1.258975283968357228e+00,3.300347388723708253e+00,9.682373193158699820e-01,9.574401107969228164e-01
3.648169701324357472e+00,1.941014997070185988e+00,2.566102824910596047e-01,2.779731563778909398e-01
1.122950121289847836e+00,8.778654799340195325e+00,4.447515924463695924e+00,4.446807619225924491e+00
4.186615249094844060e+00,5.366051599550998308e-01,2.405553441262130998e-01,2.247484785223934911e-01
3.504013275238465397e+00,9.004083981493574029e+00,4.216147022013421175e-01,4.240945314007107392e-01
6.461321765308736254e-01,2.187892828152014690e+00,1.082933686104243787e+00,1.023823164045429390e+00
2.600776171819985549e+00,4.413530476451160922e+00,4.341964804469372607e-01,4.171930833349504764e-01
3.309985525898162528e-01,8.705981162050438371e+00,7.263310270844518968e+00,7.250859465922983027e+00
8.607723612335183017e-01,5.719447650078747225e-01,2.414422346237799499e-01,2.002110148115048838e-01
1.564460801484079955e+00,7.983051906314325485e+00,2.624361272151679358e+00,2.630350887028706008e+00
3.539262248145948142e+00,1.404272560101495149e+00,2.496225896400043609e-01,2.583310073932162387e-01
3.091404649575637986e+00,6.584459801736485041e+00,4.323522689276273478e-01,4.148812497497926799e-01
2.660161562213145370e+00,4.072383374172650505e+00,3.995408036636696192e-01,3.949885439635381634e-01
9.118182517476569604e-01,4.573413742995638742e+00,2.426726111932699048e+00,2.447440866370044876e+00
1.487330612651754924e+00,8.719570340429797284e+00,3.240375149701351543e+00,3.272660454602539293e+00
3.432802878127084067e+00,6.443521012042276119e+00,3.629054493987136643e-01,3.405673275510535669e-01
2.452930067575895379e+00,2.306602376399870646e+00,3.226974972374543338e-01,3.333047874583497938e-01
1.613201126006009289e+00,2.122891163456511521e+00,4.440048153965542865e-01,4.755277980253753145e-01
3.450413598799839665e-01,4.263968285902532962e+00,3.482662511488861412e+00,3.482134402798902073e+00
2.301916923692326478e-01,4.568985879660615090e+00,4.007727500596351078e+00,3.984924573051590535e+00
4.621974225390551361e+00,3.509825608425741539e+00,2.577326309939336202e-01,2.350434338930158518e-01
2.080192042016229426e+00,5.174878990374831567e+00,7.326264852781447789e-01,7.232402033218152670e-01
4.463214249700265590e+00,3.466413840689723358e+00,2.595353019313528242e-01,2.287951539955356828e-01
1.213682101298039218e+00,1.441715498967383935e+00,4.062155706534339439e-01,4.668175827476154782e-01
2.951446729283084380e+00,7.878405516270447606e+00,5.409396756875884948e-01,5.240318479834746856e-01
1.277462568033580492e+00,6.485616464808744652e+00,2.684832952701265540e+00,2.696344531934918631e+00
4.412184605587024855e+00,8.896809513304008377e+00,3.023044787682120926e-01,3.079435347497111453e-01
1.118716073771348185e+00,6.417508218727642877e+00,3.097046864056635318e+00,3.116276788570418343e+00
2.728774116340873412e+00,1.432982011299080316e+00,2.629501473553212398e-01,2.514866176428085520e-01
4.832042502335330170e+00,3.428668785270652553e+00,2.552297539462255460e-01,2.163353412887812355e-01
3.650327504415658453e+00,1.659404306090156211e+00,2.525173328811092799e-01,3.017088620958715550e-01
2.772573485227249890e+00,7.481226518279691540e+00,5.912703839262731798e-01,5.889448048578592720e-01
1.821125996894004118e+00,1.226268261655758307e+00,2.917306021884533695e-01,2.952405465045286892e-01
2.649967577326906021e+00,4.305438558955354544e+00,4.159009573790308778e-01,4.219117642956817793e-01
1.982300943439541108e-02,1.385441288263598025e+00,1.109099708555700392e+00,1.146950092301158852e+00
6.535029898517308311e-01,7.414069939970869605e+00,5.090212100762999015e+00,5.113284136973682337e+00
1.395495515032720846e+00,2.528098159722108829e+00,6.075949464644021525e-01,6.428168758717502929e-01
2.341921953955267144e-01,5.495311853697433691e+00,4.819746851096974538e+00,4.844431836549559556e+00
1.191165684503135980e+00,2.994272731227054063e+00,9.109497628339792152e-01,9.155651638488410127e-01
2.105478094614394280e+00,3.773267447442261613e+00,5.238375122136432749e-01,5.314955760318331723e-01
4.290826190245603300e+00,5.430545535625237008e+00,2.784727956338482469e-01,2.562198413152054211e-01
4.595206642982709866e+00,5.447510431648305840e+00,2.692871592120454904e-01,2.111724597375519152e-01
1.032342739714375845e-01,8.465443215411905253e-01,4.768908534917689623e-01,4.697578095132610709e-01
2.299490880944603521e+00,5.437284373006926685e+00,6.365188420733851604e-01,6.043788872473091489e-01
3.417455637536953361e+00,3.525508576809513350e+00,2.929430835568187508e-01,3.706022695330609684e-01
3.761715888277090247e+00,2.619511090502017137e+00,2.641154372784381144e-01,3.109280878387238878e-01
7.965550214634536941e-01,8.737248796494745395e-01,3.302780216170682626e-01,3.654435917394198152e-01
3.618300046716649288e-02,6.084376099829356122e+00,5.965819643423698970e+00,5.949344196509282590e+00
1.246904237829722373e+00,4.054295848298551164e+00,1.344036871972660530e+00,1.405846390014479530e+00
1.571000508125573347e+00,5.726943522144388510e+00,1.526337488461838809e+00,1.475258491905980796e+00
9.358143371539762168e-01,2.683025693087595087e+00,1.044175265669705199e+00,1.007968573364592890e+00
1.102402141528158186e+00,2.167699451608007255e+00,6.564386736624323593e-01,6.330589835844750990e-01
3.310001743583093070e+00,8.401277529282453749e-01,2.405382863968615059e-01,2.118446974636681857e-01
1.108644501011094574e+00,3.089195522565160168e+00,1.049068472959083786e+00,1.053090629349944907e+00
9.442341598697484573e-01,2.544866676124458049e+00,9.552889065976695182e-01,9.611511205777777400e-01
1.354219779380936739e+00,5.510210773544369722e+00,1.913962750477625097e+00,1.971309144392792367e+00
2.276989427325970095e+00,1.174253308018565756e+00,2.641765912188603904e-01,2.941447689184450431e-01
9.909169839970255467e-01,9.342939109679965881e+00,5.216657659451124474e+00,5.253331027671166886e+00
2.478090611397161247e+00,9.349197782075929553e+00,1.010370841874097092e+00,1.022971690323585037e+00
4.684844933302220404e+00,7.306907994168201803e+00,2.776227722916335128e-01,2.732530071605220323e-01
4.108811354258528503e+00,9.022211192481121245e+00,3.285159354931723730e-01,3.079712697099064589e-01
3.756801358545866609e+00,8.352482301763306083e+00,3.601103750982069251e-01,3.148836905613582315e-01
4.712454411912106345e+00,5.279224360630395907e+00,2.656737535240470960e-01,2.396294996715692682e-01
4.608345683761313261e+00,6.760567738543538319e+00,2.769641924457488802e-01,2.655858727094581040e-01
2.765189764244086135e+00,2.899579870486952426e+00,3.228963852195839701e-01,3.458284560391043927e-01
3.458628871852021280e+00,7.449334318015934819e+00,3.863963445898754290e-01,3.358503624716114855e-01
1.763393631790286964e+00,4.851300559964437653e+00,9.344871639281733255e-01,8.935457763619253369e-01
2.691630877836406643e+00,6.678148104355172698e+00,5.672285916223410718e-01,5.738605345377373324e-01
4.603274849640804689e+00,2.600789415319405329e+00,2.530394460670434831e-01,2.216179161464149894e-01
2.538099347279283879e+00,9.362613320551437468e+00,9.456022124113039329e-01,9.557107788512838598e-01
2.106334568307954846e+00,4.370419801362226409e+00,5.995338928320630423e-01,5.872286543056933761e-01
3.290711558713097062e+00,9.405293548678105964e+00,4.935833061698913227e-01,4.710747444675376649e-01
2.325345053594940925e+00,3.458463390091684797e+00,4.272081986563486256e-01,3.872611086554463844e-01
4.753757557148974300e-01,6.566098523020785116e+00,5.010639110522181916e+00,5.007864776150271702e+00
1.894701284539744179e+00,8.399103673482645860e+00,1.841753009671194485e+00,1.819935777364977136e+00
6.792648559360214833e-01,4.506488099605435060e+00,2.931264292334843091e+00,2.912918249308364071e+00
4.573118406232935307e+00,7.472485870528658758e+00,2.829035301494744470e-01,2.638264262568002505e-01
3.704411471411710899e+00,2.012208092515233915e+00,2.568271578115191578e-01,2.624575187627382622e-01
2.196552477905829193e+00,7.439023826596399047e+00,1.023675516055232881e+00,1.028152405447082307e+00
3.538844881584662927e-01,7.576858967807059031e+00,6.227637577888067710e+00,6.176249941898918294e+00
5.651399321123545816e-01,2.782860333761432603e+00,1.736636771484125763e+00,1.731822076681740707e+00
1.312078010558002550e+00,3.189385940791093166e+00,8.700206531856593539e-01,8.819826385229411203e-01
2.621428462841995710e+00,6.881285504254631036e+00,6.163350727702996412e-01,6.475189261154371545e-01
5.308812256729333878e-01,4.927496431990656234e+00,3.595171198429018222e+00,3.618669507125906737e+00
1.814417576313290814e+00,5.268689805872942777e+00,9.876413942117343581e-01,9.939277083634447951e-01
9.054347176346522197e-01,7.773147827000678411e+00,4.540902071886786295e+00,4.506628585721327518e+00
5.203474410455710686e-01,1.911784126436930187e+00,1.020848865720173526e+00,9.977506722713609388e-01
6.035780150990616155e-01,4.645062145254315489e+00,3.210011181257309332e+00,3.237447646898790055e+00
6.028865402072014490e-01,3.846420631959813541e+00,2.585225587052617069e+00,2.564160601345292445e+00
4.157170065811906845e+00,7.869530199327427589e+00,3.102231348979655468e-01,3.410110733248081227e-01
9.005192828713659559e-01,6.880697437282323747e+00,3.994238186385393519e+00,4.032457211466716984e+00
5.572308795991293140e-01,6.326304580683006495e-01,2.767503856478192303e-01,2.448851060084177578e-01
4.154139279279148056e+00,5.824309445212998426e+00,2.880385651474430264e-01,3.012570049734968336e-01
4.805055133018189650e+00,3.053662371559894950e+00,2.538269032667203051e-01,2.504647088103243435e-01
3.671139045017505875e+00,3.359694819938515042e+00,2.777469239451700878e-01,3.385780333414089016e-01
3.648119383114623027e-01,9.305230125176748857e-01,4.423773613428181317e-01,4.675187401080627692e-01
6.761379274498652281e-01,4.537654617808152047e+00,2.961959475596202207e+00,2.946645693695229440e+00
7.276189728191262418e-01,4.692503865669781504e+00,2.957163317229039023e+00,2.969382571179536967e+00
4.890916432550451720e-01,1.351034842295395055e+00,6.360028957576745468e-01,6.084723836284900989e-01
2.402726582397617605e+00,8.291818386569197230e+00,9.372987757288357979e-01,9.327543000252140892e-01
2.795889040264426528e-01,5.473924919727337191e+00,4.676007444444448602e+00,4.682157126973041095e+00
3.974589097012448224e+00,6.997567888548275938e+00,3.136759064270530084e-01,3.181570460417291191e-01
2.053705544632067337e+00,2.959566984061426709e+00,4.447446755341583069e-01,4.539777314133000008e-01
9.763726807884665071e-01,7.835930395097568280e+00,4.361281629001639182e+00,4.334073419129693683e+00
4.651311185921724878e-01,1.033477985491076723e+00,4.656402277974766024e-01,4.100418348987139305e-01
2.845732141423585215e+00,3.259204647676637201e+00,3.305407786330092357e-01,3.196533350439544896e-01
3.890411243187179569e+00,2.756661540550087164e+00,2.631230743450957976e-01,2.363523589898818000e-01
2.913787589656617438e+00,6.232125416605883039e+00,4.613958138211258775e-01,4.403902897788682380e-01
1.188101728422048087e+00,5.528095422565681538e+00,2.356740119247647147e+00,2.420860199849105499e+00
4.014514102022578079e+00,4.571417318787848849e+00,2.805690891446309121e-01,3.154557287225464024e-01
2.572293867322157812e+00,7.231197196050034748e+00,6.753189148306941725e-01,6.700853800795589787e-01
2.926364264794110603e+00,7.230587481845290654e+00,5.127099682488218679e-01,4.697069041676749102e-01
4.538658185213599872e+00,7.896812273175011221e+00,2.873560444059098939e-01,2.484101708312558277e-01
3.376513300270902906e+00,8.890898526009683778e+00,4.491939458585016975e-01,4.600298281177079840e-01
5.832956648650461373e-01,9.405265772342383812e+00,6.789413023377820267e+00,6.821493487863899752e+00
3.472379080341976287e+00,7.320491666338622139e-01,2.391198582296659714e-01,2.304644102907900394e-01
1.451969826832581578e+00,8.305091726579696854e+00,3.145230681937516870e+00,3.149283671990446010e+00
3.950045717437395520e+00,9.036743925126270227e+00,3.465072388302442574e-01,3.541514107954015778e-01
2.811991057832469387e+00,3.790391647497818095e+00,3.588741160867670033e-01,3.908599118262708894e-01
2.703421956952625660e+00,7.044205313084161091e+00,5.902445212053034629e-01,5.338303807105932997e-01
7.067693279286518804e-01,3.172121291936334408e+00,1.797011179969876471e+00,1.801689748495219456e+00
1.356104726228585244e-01,1.226985549436721001e+00,7.973011287132305558e-01,8.094670569033100005e-01
4.874083454267797322e+00,4.630976336263867843e+00,2.598844748974130092e-01,2.883872378201284836e-01
1.517898232079095688e-01,6.509323192138900538e-01,3.333914234630139806e-01,3.452755632541592568e-01
2.590347323673825031e-01,1.776766189738528734e+00,1.244608643361897249e+00,1.211587736579248009e+00
2.292592993571000548e+00,9.229533176069320888e+00,1.245011001779273263e+00,1.227594394537211642e+00
4.686935240365305511e+00,9.098703611323987417e+00,2.882874974963966497e-01,2.425620196944120177e-01
2.707199226008469850e+00,7.595763813929965913e+00,6.325371851922155786e-01,6.383332594823579731e-01
4.961174866068295053e+00,1.075214086212931797e+00,2.458464593772916595e-01,2.516172604084112585e-01
3.579704679734411421e+00,3.104920259864459631e+00,2.769896798070911603e-01,2.923446283939655221e-01
4.103346278156251081e+00,8.721345283002959192e+00,3.251877160971032299e-01,2.960915564901263064e-01
4.096547950450833753e+00,6.550969723488814012e+00,2.992380407663021713e-01,2.650311202931822652e-01
4.715031363451284818e+00,9.055489699906171808e+00,2.867101814355656475e-01,3.324781381409230296e-01
4.844632431531936234e+00,6.959021781206438106e+00,2.709333125222657124e-01,2.763987755423828463e-01
1.638247270659903165e+00,5.393935350848957366e-01,2.245016225453095593e-01,2.768817251894355458e-01
3.541729351834961292e+00,5.878955776844883907e+00,3.350450588458248613e-01,3.482283833018208763e-01
2.542023304953648477e+00,6.129385816346204052e+00,5.881082944545941160e-01,5.442570798079346961e-01
4.893811824500177821e+00,7.546846990320732473e+00,2.723344115276346566e-01,2.964969150060722258e-01
2.956496401873761393e+00,4.713502537514499657e+00,3.785148951726917677e-01,4.155688050765291575e-01
2.000150802564132135e+00,6.587799216268618530e+00,1.088550335178904538e+00,1.075028632101153514e+00
1.687777771123510906e-01,6.460584769879652356e+00,5.888503267603783620e+00,5.830763508117464688e+00
3.644737810287068669e+00,3.080621827467029394e+00,2.742265334571949431e-01,2.941837747121149316e-01
6.333586727840567754e-02,7.653238598206831611e+00,7.396878073460532832e+00,7.392667496303784169e+00
3.242687572774631377e+00,2.722047220689186364e+00,2.833159558720598770e-01,2.916437460225632106e-01
1.324938202253056474e+00,3.616494540924652945e+00,1.023254500826586533e+00,9.426591429404316269e-01
3.377941561386645475e+00,1.098324406275832610e+00,2.452799930355649138e-01,2.589937449165021777e-01
4.959099413953672375e+00,9.787369524580974200e+00,2.803766506725779983e-01,1.978611764686266372e-01
1.742481289098691377e+00,9.084717174620321245e+00,2.573019045919533010e+00,2.546996855869374965e+00
2.785896883564002557e+00,2.859042887775149477e+00,3.190821004111538683e-01,3.456591428290540779e-01
2.781655799158318398e+00,8.957188182651718122e+00,7.021519404056739688e-01,6.474176258178832022e-01
8.143709417146494101e-01,6.339993048175554868e+00,3.882968547068375020e+00,3.827054465854285326e+00
3.689539807513454228e+00,6.376481548322418647e+00,3.296754364870430609e-01,3.161820666864717522e-01
3.515331965228956967e+00,9.615652786488944059e+00,4.368986862932603410e-01,4.862984886533138762e-01
3.856970994062380420e+00,3.721444283769014039e+00,2.761089873850439691e-01,3.245785555776354858e-01
1.104070713373046075e+00,5.754405889351868808e+00,2.726566736742815245e+00,2.708318261000829619e+00
3.386725227087289403e-01,9.827321273904685128e+00,8.175557654959643372e+00,8.205543336791388143e+00
1.968631614659271278e+00,6.024092365376034763e+00,9.956804048862964995e-01,1.013047888838634725e+00
5.861810363895525455e-01,2.896032739374696519e+00,1.798933477719024676e+00,1.806762927296538201e+00
1.383815979163458998e+00,6.993025117293485415e+00,2.659867682171612291e+00,2.670499329474354866e+00
8.484821269439390967e-02,9.433947267215669896e+00,9.016910695303350209e+00,8.995127430453504047e+00
2.011244609713745746e+00,5.461861727646533993e+00,8.358273586562365853e-01,8.598286804302210928e-01
1.803387394413695333e+00,6.442639618949361768e+00,1.351347664218814915e+00,1.383146708489436438e+00
1.631152791747761954e+00,3.366610881495739616e+00,6.797731017663217745e-01,7.607704327304585235e-01
1.927799091640737261e+00,4.461986288706145665e+00,7.134627782430289500e-01,7.409186616057464869e-01
2.012333777321834161e-01,7.440760471019832956e+00,6.666487164196706061e+00,6.592845572173019697e+00
2.174878742973296752e+00,7.560607573024449302e+00,1.074513692778080953e+00,1.038300638858844716e+00
3.268573077871323562e+00,5.832296514595942227e+00,3.697644729454752088e-01,3.796676130545801886e-01
1.621052164034291199e+00,5.277409698146743544e+00,1.253930449002767844e+00,1.255882522629538478e+00
2.833304723090559918e+00,6.893327272010659534e+00,5.258521912797035069e-01,4.699199066280897452e-01
4.010693559016364595e+00,6.530243161303481259e+00,3.046891574841061878e-01,3.003701582411635873e-01
2.625512990544234260e+00,4.601482649064418062e+00,4.407202631923358149e-01,4.298387846200237283e-01
4.634310003469144235e+00,7.302906345068317373e-01,2.436345974878806331e-01,2.420062362209555451e-01
3.853743165626697387e+00,3.372897316071489460e+00,2.716726750882192953e-01,2.678547088060527770e-01
2.786783212745130633e+00,8.151682421039010862e+00,6.345865275127001714e-01,6.620579652985272290e-01
4.185507843357649804e-01,7.329706003810104065e+00,5.799168770316875943e+00,5.842953886532815666e+00
2.343530504045612695e+00,2.972382579006938919e+00,3.838163162738968959e-01,4.041754472651805097e-01
1.723061792332047926e-01,2.553453553297301948e+00,2.242913077655516396e+00,2.209454174517412106e+00
4.778281187604128455e+00,9.440740754964831893e+00,2.860646536099036297e-01,2.600193447363259858e-01
2.307761570297739429e-01,6.719155588708672688e+00,5.916107009749874912e+00,5.896098661129133056e+00
1.040211371845493060e+00,2.986099334839329877e+00,1.082710521514320678e+00,1.080882170562504019e+00
9.144426908179603686e-01,5.280063325785840922e-01,2.293119575954160327e-01,2.163755111284536015e-01
4.306275273564159178e+00,3.856796457902810005e+00,2.650541037695737234e-01,2.544219523901186109e-01
4.538356588112615775e+00,6.300056245755429885e+00,2.763605938198796519e-01,2.485547377525135493e-01
3.630250394277260817e+00,8.819037605955966086e+00,3.909109724660213558e-01,4.192586107761165359e-01
4.267179749670252598e+00,3.747362533796281259e+00,2.650008752827899272e-01,2.904163256466615328e-01
1.302180931698104338e+00,6.232768978326812537e+00,2.467152671011864307e+00,2.495664718123423054e+00
4.476897599990500076e+00,9.141162443751552402e+00,3.001667234366066639e-01,2.976358699785073281e-01
5.057066844647128967e-01,9.100141943122180166e+00,6.871403563611720777e+00,6.884929916856341592e+00
1.546968935178323346e+00,8.602385500035872212e+00,2.986980231413044251e+00,2.959530095070318723e+00
4.296103188880637802e+00,6.610263021668606243e+00,2.887048963163629800e-01,2.582347114484722095e-01
3.454435607152049226e+00,6.224092753171245995e+00,3.540561310126612016e-01,3.376284327059198009e-01
4.667251928987118603e+00,7.300089922031600231e+00,2.782006977957899863e-01,2.956362282436788003e-01
4.243445851517151368e+00,4.390008206449836692e+00,2.709949742018606389e-01,2.664227033710087067e-01
1.055489745868043450e+00,7.622653261092118271e+00,3.995162288296770114e+00,3.960798526506198236e+00
2.092311968502977848e+00,7.261010527116823488e-01,2.385787291968734236e-01,2.412779975599672611e-01
4.944550094447327737e+00,9.367917943534486369e+00,2.790112599761212508e-01,2.916068406692429726e-01
3.514941316980841002e+00,7.313300883662156693e+00,3.732315070807267765e-01,3.780413643681223013e-01
3.969527812239963094e+00,6.106231686964297412e-01,2.400119702362732421e-01,2.199407679124681658e-01
4.141755908554384247e-01,7.240699890209410405e+00,5.742164649661281928e+00,5.744027143749978137e+00
4.768756989379748568e+00,6.002765380462900424e+00,2.681472745302391769e-01,2.554304274427798283e-01
2.752226091974882660e+00,6.354134117441596175e+00,5.200768292819968330e-01,5.102431107223507345e-01
7.679976531580728905e-01,6.669587878649250179e+00,4.231826268579228056e+00,4.229075479059150489e+00
2.868361598706738569e+00,1.678137154859004498e+00,2.677449145466852531e-01,2.902860624974927806e-01
4.576937503439126864e+00,8.816268077944586778e-01,2.441975839314681207e-01,2.988962493265064913e-01
2.722412999222091123e+00,2.506465284699365803e+00,3.087945333118107261e-01,3.554968580022506708e-01
4.965606391230589445e+00,1.269344499676855476e+00,2.465167673919193281e-01,2.653190645650705948e-01
4.637658736909154200e+00,2.555044169971051105e+00,2.525832094491219926e-01,2.405356854265107980e-01
2.485859122537812382e+00,7.380592042514494189e+00,7.470979611826009670e-01,7.377971540298452480e-01
4.835414848181342151e+00,3.669937648394119289e+00,2.562310851961052127e-01,2.482205476317945747e-01
3.836657192361422553e+00,5.954011000509758844e+00,3.092568804625311918e-01,3.437881049243077247e-01
1.273784108167177909e+00,2.938913986042431592e+00,8.126013883936366033e-01,7.296418074699975165e-01
4.924510530058751057e-01,8.747548648249411585e+00,6.650980237005037488e+00,6.658714289731176628e+00
1.361623443289894375e-01,1.162769586257679455e+00,7.326214873341546641e-01,6.728468044390718550e-01
2.607252140025952514e+00,5.736935231501810506e+00,5.283213489389981810e-01,5.282052435437331050e-01
3.774804758669587645e+00,5.661229132834314726e+00,3.092952168301150717e-01,3.490315660336607562e-01
6.538093362486485649e-01,7.924104225654461153e+00,5.452333078450820381e+00,5.425004848151712800e+00
1.009596185343600849e+00,8.861374147313396676e+00,4.867275067090751861e+00,4.798789034286794930e+00
4.869128567544341202e+00,7.549587315015251932e+00,2.730485217426548150e-01,3.119621423800200688e-01
4.035024911226087418e+00,1.574591819468867282e+00,2.490148354184715251e-01,2.941895073588228771e-01
1.616327876368488070e+00,7.767371972583405615e+00,2.359522446803873574e+00,2.374479758530945617e+00
4.713331439111709820e+00,5.030435198172728661e+00,2.643624457136083961e-01,3.020204945163968979e-01
2.386896330403676991e+00,2.962682299124629548e+00,3.756335538637382010e-01,3.515588604569407361e-01
1.269669520604388868e+00,7.737988326211787005e+00,3.415487015857888053e+00,3.450665465611761906e+00
1.725041649393801890e+00,8.091802108090945467e+00,2.186142507407906610e+00,2.237161233401477656e+00
1.360855089396580286e+00,5.121220544914586448e+00,1.685887525626428296e+00,1.705092893552162092e+00
3.475515961717294822e+00,8.440687269548368121e+00,4.114487699303609469e-01,4.198806954787847046e-01
1.869310303757125702e+00,8.317773610828140818e+00,1.877450091715404223e+00,1.915948741880957096e+00
2.889058234942971204e+00,7.836549147984992025e+00,5.638469545936541927e-01,5.978053810264668533e-01
3.101830344647791726e+00,6.977112507969202682e+00,4.468407672579926548e-01,4.243759455905934397e-01
2.522551839419215014e+00,5.921373807004644441e+00,5.781938412853232512e-01,6.189946407444709697e-01
2.263449272851747462e+00,5.292671149432814026e+00,6.383078635541761248e-01,6.606464540506337135e-01
1.761382710882555713e+00,4.972789793121722646e+00,9.687567231203980667e-01,9.735175668672729765e-01
1.168080200727279028e+00,4.148292402023901815e+00,1.545199444195574756e+00,1.584311010971155120e+00
4.717699845979866913e-01,3.404633800802357335e+00,2.487899410448370929e+00,2.515662985335131108e+00
3.496124704375279890e+00,2.245668617744248863e+00,2.643933424261027398e-01,2.867713778817184700e-01
7.956816257351562172e-02,1.502675865198696226e+00,1.177916391598682555e+00,1.162680945666155541e+00
3.667098222291365062e+00,1.654517797320625316e+00,2.522901936171347836e-01,2.772944322161422503e-01
3.770149174433263806e+00,9.096923994365127442e+00,3.730372884651236287e-01,3.397818560960636503e-01
4.030221816871305762e+00,9.106465483077755607e+00,3.380458941349673840e-01,3.342524204518227404e-01
3.208215512706040773e+00,5.051341825127742879e+00,3.533245128589729278e-01,3.025266745494035181e-01
4.761776870846928134e+00,9.256510508132469894e+00,2.857667037420367206e-01,2.346349467538700884e-01
1.912207816825673312e+00,8.307555547996486212e+00,1.764441044902476108e+00,1.777732728002193063e+00
2.294151956170167317e+00,4.966580172898670043e+00,5.851527280933608299e-01,5.826925271065893641e-01
1.445002838450760718e+00,9.461477593269430386e+00,3.748472299490865023e+00,3.751014931528231955e+00
5.124587303615979472e-02,3.655136073745657743e+00,3.548707500507799484e+00,3.566465999810263021e+00
2.189153545540462709e+00,6.094990801003754122e+00,7.980380090239863611e-01,8.085375196579102086e-01
2.494946775515153981e+00,9.640386264325350396e+00,1.033296989087217232e+00,1.006705458542153098e+00
2.319499002116289788e+00,2.716212611734874383e+00,3.679870986921414122e-01,3.701900521749607598e-01
1.817011255909595224e-01,8.422472256127626622e+00,7.634274843638230834e+00,7.632262737400457908e+00
7.999653265693223991e-01,4.033038596952613020e+00,2.290336079414616588e+00,2.274736967150588818e+00
1.365754704536626951e+00,4.005187283260387865e+00,1.133714739746005673e+00,1.129978286553188438e+00
2.046968325692466895e+00,8.460470637925368464e+00,1.507302042337997472e+00,1.496339561615108948e+00
1.026531621022334084e+00,3.425815269191924806e+00,1.365682707991966227e+00,1.346209442862700056e+00
1.820811490388892118e+00,4.282205648157694000e+00,7.522021980675234198e-01,7.421743810126129048e-01
1.436532680436574783e+00,4.726381354820143876e+00,1.339868073895280176e+00,1.346917542073167384e+00
5.419738169271670625e-01,3.087434835965556346e+00,2.062173437355157457e+00,2.124070197430819817e+00
4.381448213389504076e+00,6.589953945077533515e-01,2.423016776017676566e-01,2.177922041618092497e-01
3.039189509758693397e+00,9.811656389412457102e+00,6.164248945701120697e-01,6.320824153529777112e-01
4.916919361006582001e+00,6.149735230689443721e-01,2.441361469365569692e-01,2.002962843262908188e-01
3.016776996329465277e+00,4.925013501514010628e+00,3.774070186828354379e-01,4.251077633579017911e-01
3.075872240166384497e+00,5.991146521060949581e+00,4.106128454539600403e-01,4.006115856038568457e-01
1.819464343844438670e+00,5.313827278318970393e+00,9.936308116047498640e-01,9.977970813588131760e-01
4.025053506140316983e+00,4.471413725119041338e+00,2.790137702876966941e-01,3.173363457612883298e-01
2.312890564728149911e+00,7.879103935171085649e-01,2.406711588543502811e-01,2.703014731425545936e-01
4.116728791779475927e+00,6.728376859570480484e+00,3.000005360207150251e-01,2.552447546030279235e-01
2.335939401617220135e+00,1.067364188024456872e+00,2.560641150833484203e-01,2.727199011796553330e-01
3.695827108070181666e+00,3.784011625829783121e+00,2.835060646341265866e-01,2.766842963218703599e-01
3.312451035078425754e+00,1.329412570150902972e+00,2.500812063975152988e-01,2.686549128538755493e-01
1.983126855863068361e+00,4.914905966996353293e+00,7.568382641322427551e-01,7.614097957632974811e-01
4.553415766666879527e-01,9.704598076747918967e+00,7.554788334690020868e+00,7.576869512888611879e+00
