eta,kon,kon_noisy
9.003975792980254411e+00,2.403065248836708523e-01,2.386880938664641960e-01
9.013196968751936211e+00,2.401921615806848209e-01,2.393757804767178421e-01
9.022427588138812737e+00,2.400778610894340193e-01,2.339120920099535539e-01
9.031667660812304987e+00,2.399636233697833576e-01,2.460231674344814656e-01
9.040917196453737148e+00,2.398494483816313860e-01,2.370722660834655160e-01
9.050176204754349030e+00,2.397353360849104054e-01,2.371419127510950853e-01
9.059444695415308502e+00,2.396212864395865783e-01,2.425698320733842284e-01
9.068722678147711491e+00,2.395072994056596516e-01,2.456856705766235771e-01
9.078010162672606853e+00,2.393933749431629565e-01,2.321965797355012850e-01
9.087307158720996370e+00,2.392795130121637137e-01,2.400131666723258617e-01
9.096613676033843632e+00,2.391657135727625894e-01,2.429609946117951558e-01
9.105929724362091804e+00,2.390519765850939171e-01,2.349559664350299726e-01
9.115255313466672504e+00,2.389383020093255316e-01,2.449259005082536078e-01
9.124590453118509359e+00,2.388246898056589906e-01,2.470134875533694374e-01
9.133935153098535764e+00,2.387111399343291862e-01,2.408658831951191459e-01
9.143289423197698440e+00,2.385976523556046780e-01,2.396960199465532348e-01
9.152653273216975194e+00,2.384842270297874989e-01,2.438788734894334898e-01
9.162026712967380249e+00,2.383708639172129329e-01,2.360852623304700304e-01
9.171409752269971349e+00,2.382575629782500981e-01,2.326420929239801927e-01
9.180802400955869302e+00,2.381443241733011973e-01,2.276559841252774885e-01
9.190204668866261528e+00,2.380311474628019341e-01,2.306741244742078201e-01
9.199616565852416272e+00,2.379180328072214023e-01,2.327110966061791408e-01
9.209038101775684382e+00,2.378049801670620023e-01,2.491672485463310716e-01
9.218469286507520621e+00,2.376919895028594687e-01,2.363891354369033193e-01
9.227910129929490779e+00,2.375790607751828709e-01,2.357646025444229687e-01
9.237360641933276995e+00,2.374661939446346404e-01,2.399466594667409858e-01
9.246820832420693748e+00,2.373533889718501266e-01,2.411108857373136793e-01
9.256290711303694962e+00,2.372406458174982913e-01,2.310915603505814264e-01
9.265770288504388219e+00,2.371279644422810695e-01,2.387246163585600711e-01
9.275259573955036529e+00,2.370153448069335922e-01,2.426923552724464805e-01
9.284758577598083207e+00,2.369027868722242691e-01,2.388928072737527830e-01
9.294267309386144760e+00,2.367902905989546225e-01,2.320485593094035737e-01
9.303785779282039314e+00,2.366778559479591204e-01,2.381944800183952438e-01
9.313313997258783061e+00,2.365654828801055376e-01,2.469821303343028296e-01
9.322851973299604467e+00,2.364531713562944559e-01,2.427405757681726506e-01
9.332399717397960259e+00,2.363409213374597362e-01,2.395625851824130792e-01
9.341957239557537207e+00,2.362287327845681018e-01,2.443376542253077044e-01
9.351524549792273433e+00,2.361166056586193884e-01,2.432928925779495322e-01
9.361101658126356639e+00,2.360045399206462668e-01,2.301300478449440634e-01
9.370688574594241871e+00,2.358925355317142980e-01,2.426106050347197063e-01
9.380285309240662173e+00,2.357805924529222108e-01,2.375393674031935631e-01
9.389891872120637473e+00,2.356687106454014025e-01,2.314094676612972745e-01
9.399508273299481687e+00,2.355568900703161883e-01,2.320504624174466735e-01
9.409134522852824034e+00,2.354451306888638573e-01,2.339732325936086099e-01
9.418770630866603710e+00,2.353334324622743112e-01,2.379316534562353203e-01
9.428416607437096530e+00,2.352217953518104254e-01,2.330531376795020870e-01
9.438072462670914931e+00,2.351102193187676048e-01,2.430894850498851734e-01
9.447738206685022178e+00,2.349987043244743390e-01,2.328667427886170205e-01
9.457413849606741252e+00,2.348872503302915360e-01,2.363182683924006933e-01
9.467099401573767281e+00,2.347758572976129388e-01,2.313587445419267585e-01
9.476794872734179975e+00,2.346645251878650418e-01,2.299297294387345203e-01
9.486500273246450732e+00,2.345532539625067303e-01,2.321035637750452629e-01
9.496215613279451517e+00,2.344420435830298077e-01,2.312951600795429830e-01
9.505940903012472631e+00,2.343308940109585237e-01,2.298839844932979160e-01
9.515676152635226259e+00,2.342198052078495740e-01,2.367231301769140983e-01
9.525421372347862459e+00,2.341087771352925451e-01,2.413427399225015479e-01
9.535176572360976266e+00,2.339978097549092195e-01,2.358878996990079469e-01
9.544941762895618353e+00,2.338869030283540762e-01,2.440823500262841728e-01
9.554716954183309241e+00,2.337760569173140401e-01,2.370595267364793979e-01
9.564502156466048177e+00,2.336652713835083994e-01,2.340421103348789555e-01
9.574297379996320245e+00,2.335545463886888606e-01,2.398454627952412987e-01
9.584102635037114126e+00,2.334438818946397431e-01,2.269962350481694868e-01
9.593917931861925652e+00,2.333332778631775073e-01,2.236027523558389296e-01
9.603743280754773792e+00,2.332227342561510042e-01,2.329649438510731363e-01
9.613578692010209537e+00,2.331122510354415311e-01,2.415720390936089979e-01
9.623424175933324776e+00,2.330018281629626098e-01,2.326842853357698748e-01
9.633279742839771842e+00,2.328914656006600414e-01,2.347480502614730791e-01
9.643145403055756404e+00,2.327811633105117961e-01,2.387517743638184475e-01
9.653021166918071216e+00,2.326709212545282901e-01,2.426838811207317204e-01
9.662907044774085463e+00,2.325607393947519974e-01,2.311691963612017564e-01
9.672803046981771402e+00,2.324506176932574220e-01,2.256593498810072207e-01
9.682709183909707917e+00,2.323405561121515694e-01,2.260627602976970907e-01
9.692625465937089402e+00,2.322305546135733090e-01,2.319750169604642143e-01
9.702551903453743520e+00,2.321206131596937061e-01,2.280914876689772164e-01
9.712488506860136539e+00,2.320107317127157731e-01,2.334669085074373429e-01
9.722435286567387536e+00,2.319009102348748297e-01,2.339257730917354283e-01
9.732392252997277282e+00,2.317911486884380312e-01,2.317597658543338324e-01
9.742359416582257126e+00,2.316814470357046463e-01,2.363659408336381551e-01
9.752336787765468529e+00,2.315718052390056680e-01,2.307585193060975870e-01
9.762324377000741293e+00,2.314622232607043695e-01,2.447716415778455334e-01
9.772322194752614877e+00,2.313527010631958314e-01,2.257751921125654704e-01
9.782330251496345497e+00,2.312432386089069147e-01,2.357639858084665252e-01
9.792348557717915014e+00,2.311338358602965937e-01,2.292534149390324238e-01
9.802377123914050472e+00,2.310244927798554004e-01,2.333582087382407022e-01
9.812415960592218767e+00,2.309152093301059805e-01,2.222974278916694801e-01
9.822465078270658623e+00,2.308059854736025374e-01,2.367222016124940209e-01
9.832524487478373487e+00,2.306968211729312490e-01,2.291382213943087831e-01
9.842594198755149293e+00,2.305877163907099070e-01,2.353627514321585956e-01
9.852674222651573999e+00,2.304786710895880553e-01,2.391662326438252495e-01
9.862764569729030484e+00,2.303696852322469624e-01,2.235797104920726475e-01
9.872865250559721417e+00,2.302607587813996493e-01,2.292311030091364332e-01
9.882976275726683468e+00,2.301518916997905284e-01,2.345560854026583764e-01
9.893097655823783754e+00,2.300430839501959313e-01,2.352008602187917463e-01
9.903229401455739378e+00,2.299343354954236363e-01,2.243920836727152646e-01
9.913371523238129868e+00,2.298256462983130355e-01,2.315079261944698874e-01
9.923524031797407829e+00,2.297170163217349403e-01,2.363753267352263487e-01
9.933686937770906056e+00,2.296084455285918868e-01,2.321138111293646611e-01
9.943860251806851736e+00,2.294999338818177748e-01,2.321755599569228223e-01
9.954043984564378889e+00,2.293914813443779788e-01,2.303016248899298068e-01
9.964238146713535471e+00,2.292830878792694316e-01,2.335434146090097640e-01
9.974442748935297587e+00,2.291747534495202909e-01,2.323347042647931626e-01
9.984657801921581921e+00,2.290664780181902449e-01,2.226835851744254080e-01
9.994883316375251070e+00,2.289582615483703731e-01,2.330987723380389121e-01
1.000511930301013308e+01,2.288501040031829803e-01,2.286152713826931915e-01
1.001536577255102856e+01,2.287420053457816793e-01,2.195491204954397590e-01
1.002562273573371066e+01,2.286339655393515857e-01,2.290920712183360797e-01
1.003589020330496595e+01,2.285259845471088180e-01,2.259219329627258910e-01
1.004616818602256600e+01,2.284180623323009141e-01,2.318833819233282190e-01
1.005645669465532421e+01,2.283101988582065256e-01,2.226687154130528312e-01
1.006675573998305495e+01,2.282023940881355295e-01,2.278830225339793236e-01
1.007706533279663930e+01,2.280946479854288889e-01,2.265339661340636801e-01
1.008738548389798595e+01,2.279869605134588473e-01,2.240234143914421883e-01
1.009771620410008452e+01,2.278793316356285958e-01,2.204528239625423991e-01
1.010805750422698424e+01,2.277717613153726339e-01,2.222300012020894389e-01
1.011840939511383297e+01,2.276642495161561586e-01,2.316152660632346816e-01
1.012877188760686131e+01,2.275567962014758971e-01,2.288690317422064358e-01
1.013914499256342161e+01,2.274494013348590249e-01,2.233681396610931735e-01
1.014952872085197022e+01,2.273420648798641641e-01,2.294918055648444422e-01
1.015992308335210481e+01,2.272347868000806070e-01,2.327501112522841475e-01
1.017032809095457146e+01,2.271275670591285933e-01,2.305003609518751495e-01
1.018074375456124869e+01,2.270204056206595045e-01,2.290771182915110060e-01
1.019117008508520072e+01,2.269133024483552807e-01,2.261721681234022674e-01
1.020160709345065264e+01,2.268062575059290042e-01,2.340393159873491447e-01
1.021205479059303123e+01,2.266992707571243715e-01,2.319138393093487793e-01
1.022251318745894544e+01,2.265923421657158598e-01,2.181938349645412001e-01
1.023298229500623790e+01,2.264854716955088665e-01,2.256319797382763670e-01
1.024346212420394586e+01,2.263786593103395972e-01,2.189090905427045486e-01
1.025395268603236865e+01,2.262719049740745947e-01,2.367272932706923905e-01
1.026445399148302329e+01,2.261652086506114878e-01,2.176186125066484622e-01
1.027496605155870846e+01,2.260585703038784644e-01,2.343608547405753861e-01
1.028548887727347072e+01,2.259519898978342989e-01,2.232844571242469378e-01
1.029602247965265249e+01,2.258454673964683801e-01,2.198833197456803445e-01
1.030656686973287250e+01,2.257390027638007668e-01,2.309939168451229929e-01
1.031712205856207021e+01,2.256325959638819656e-01,2.188855774643198582e-01
1.032768805719947558e+01,2.255262469607930975e-01,2.197883435651926676e-01
1.033826487671567307e+01,2.254199557186457037e-01,2.228645542006876534e-01
1.034885252819255719e+01,2.253137222015821062e-01,2.323316147707270019e-01
1.035945102272339646e+01,2.252075463737746031e-01,2.293306719296685225e-01
1.037006037141279435e+01,2.251014281994263566e-01,2.312488891532630819e-01
1.038068058537675498e+01,2.249953676427706162e-01,2.311991114762428912e-01
1.039131167574264047e+01,2.248893646680713565e-01,2.222177642143459697e-01
1.040195365364923141e+01,2.247834192396225006e-01,2.260939899239403361e-01
1.041260653024669480e+01,2.246775313217486136e-01,2.244549856570105251e-01
1.042327031669663739e+01,2.245717008788043756e-01,2.258822931907374099e-01
1.043394502417207548e+01,2.244659278751749698e-01,2.232196484841112161e-01
1.044463066385748995e+01,2.243602122752754724e-01,2.319793434666000964e-01
1.045532724694879434e+01,2.242545540435515183e-01,2.272073481881033974e-01
1.046603478465338810e+01,2.241489531444787742e-01,2.207448732747062103e-01
1.047675328819012996e+01,2.240434095425630767e-01,2.306980629175750808e-01
1.048748276878938945e+01,2.239379232023404054e-01,2.227178322051941994e-01
1.049822323769300958e+01,2.238324940883769376e-01,2.198330089016226063e-01
1.050897470615437790e+01,2.237271221652688269e-01,2.215337317281098894e-01
1.051973718543837855e+01,2.236218073976424248e-01,2.311751539729450244e-01
1.053051068682145264e+01,2.235165497501540588e-01,2.220186958810732025e-01
1.054129522159157517e+01,2.234113491874898938e-01,2.207190396887347139e-01
1.055209080104829589e+01,2.233062056743663482e-01,2.170063492338094591e-01
1.056289743650271795e+01,2.232011191755297608e-01,2.245619938539182570e-01
1.057371513927755302e+01,2.230960896557561413e-01,2.262669200369849531e-01
1.058454392070708217e+01,2.229911170798517528e-01,2.204459036378565995e-01
1.059538379213721626e+01,2.228862014126524460e-01,2.227407636350834941e-01
1.060623476492546757e+01,2.227813426190241863e-01,2.204814827817964396e-01
1.061709685044099771e+01,2.226765406638625544e-01,2.327304492915373280e-01
1.062797006006459455e+01,2.225717955120929403e-01,2.201801377341779664e-01
1.063885440518871839e+01,2.224671071286706547e-01,2.178810520148454222e-01
1.064974989721747711e+01,2.223624754785807067e-01,2.234952208387349371e-01
1.066065654756667946e+01,2.222579005268376373e-01,2.184816918277402709e-01
1.067157436766380307e+01,2.221533822384860746e-01,2.255645579588945737e-01
1.068250336894805130e+01,2.220489205785998177e-01,2.258289392058767109e-01
1.069344356287032127e+01,2.219445155122826974e-01,2.196645442498141310e-01
1.070439496089325893e+01,2.218401670046679652e-01,2.202947636861003478e-01
1.071535757449122350e+01,2.217358750209185436e-01,2.303230235667500791e-01
1.072633141515034794e+01,2.216316395262268868e-01,2.169570436209871944e-01
1.073731649436852642e+01,2.215274604858148977e-01,2.192006858315010132e-01
1.074831282365540730e+01,2.214233378649342332e-01,2.308513567393457311e-01
1.075932041453245525e+01,2.213192716288656381e-01,2.191021551135660939e-01
1.077033927853290862e+01,2.212152617429197221e-01,2.162405118697495743e-01
1.078136942720183988e+01,2.211113081724361829e-01,2.143110090006944968e-01
1.079241087209612182e+01,2.210074108827844719e-01,2.205364671022746748e-01
1.080346362478448619e+01,2.209035698393629898e-01,2.147632790582539586e-01
1.081452769684749171e+01,2.207997850075998914e-01,2.206535490531946475e-01
1.082560309987757563e+01,2.206960563529523633e-01,2.150705471745345820e-01
1.083668984547902703e+01,2.205923838409070414e-01,2.173666877068513581e-01
1.084778794526804546e+01,2.204887674369797046e-01,2.241947456404141392e-01
1.085889741087269478e+01,2.203852071067156082e-01,2.155020570326962870e-01
1.087001825393298127e+01,2.202817028156887902e-01,2.231202987417937322e-01
1.088115048610080038e+01,2.201782545295029869e-01,2.102538307657771943e-01
1.089229411904000777e+01,2.200748622137907451e-01,2.155439763562164435e-01
1.090344916442638024e+01,2.199715258342138380e-01,2.220875414161743444e-01
1.091461563394767609e+01,2.198682453564631822e-01,2.206799018793150768e-01
1.092579353930359964e+01,2.197650207462588379e-01,2.197308681170438427e-01
1.093698289220585806e+01,2.196618519693496197e-01,2.218406758771385157e-01
1.094818370437813293e+01,2.195587389915138188e-01,2.135806970838105001e-01
1.095939598755613353e+01,2.194556817785582592e-01,2.218987778389841792e-01
1.097061975348756491e+01,2.193526802963191857e-01,2.164751962427935994e-01
1.098185501393218821e+01,2.192497345106614037e-01,2.107702992262204811e-01
1.099310178066178345e+01,2.191468443874788619e-01,2.238967243273874974e-01
1.100436006546020806e+01,2.190440098926943469e-01,2.190319778845796761e-01
1.101562988012336852e+01,2.189412309922595667e-01,2.175096532652956716e-01
1.102691123645926830e+01,2.188385076521548733e-01,2.151220368830122076e-01
1.103820414628798829e+01,2.187358398383897062e-01,2.166034237829532749e-01
1.104950862144173129e+01,2.186332275170020101e-01,2.173295450432182196e-01
1.106082467376479883e+01,2.185306706540588173e-01,2.078494836997029915e-01
1.107215231511364451e+01,2.184281692156555266e-01,2.198419503235487515e-01
1.108349155735684022e+01,2.183257231679165133e-01,2.327658586190713974e-01
1.109484241237513658e+01,2.182233324769946858e-01,2.189721710931260279e-01
1.110620489206142736e+01,2.181209971090717625e-01,2.231430941371709553e-01
1.111757900832081170e+01,2.180187170303578004e-01,2.242601113284286296e-01
1.112896477307055498e+01,2.179164922070917776e-01,2.212683425758704969e-01
1.114036219824015284e+01,2.178143226055411219e-01,2.200715987470868162e-01
1.115177129577129378e+01,2.177122081920016827e-01,2.247907238092703430e-01
1.116319207761791965e+01,2.176101489327979255e-01,2.195516608500275579e-01
1.117462455574619185e+01,2.175081447942829316e-01,2.181334313196052199e-01
1.118606874213454816e+01,2.174061957428380099e-01,2.211544932779399286e-01
1.119752464877367260e+01,2.173043017448730296e-01,2.233322943906192182e-01
1.120899228766654865e+01,2.172024627668263375e-01,2.209836939945655221e-01
1.122047167082843622e+01,2.171006787751645351e-01,2.171644754848433556e-01
1.123196281028691601e+01,2.169989497363826181e-01,2.115973222142547572e-01
1.124346571808186646e+01,2.168972756170039484e-01,2.245516415052342674e-01
1.125498040626552054e+01,2.167956563835801986e-01,2.130069844110614175e-01
1.126650688690243030e+01,2.166940920026912132e-01,2.158598862176291100e-01
1.127804517206952362e+01,2.165925824409452027e-01,2.100383934594059476e-01
1.128959527385607764e+01,2.164911276649785499e-01,2.206006711443926904e-01
1.130115720436377202e+01,2.163897276414558091e-01,2.161781145329809140e-01
1.131273097570665698e+01,2.162883823370698455e-01,2.166365577563134082e-01
1.132431660001121010e+01,2.161870917185414465e-01,2.066789827337494889e-01
1.133591408941630974e+01,2.160858557526195989e-01,2.141107640230605624e-01
1.134752345607327584e+01,2.159846744060814616e-01,2.171486843928613908e-01
1.135914471214588239e+01,2.158835476457321989e-01,2.213746220512803620e-01
1.137077786981033256e+01,2.157824754384050081e-01,2.126637522983969297e-01
1.138242294125533149e+01,2.156814577509610087e-01,2.216833489114505840e-01
1.139407993868204017e+01,2.155804945502894643e-01,2.150718407354169637e-01
1.140574887430413753e+01,2.154795858033074218e-01,2.227292646887319427e-01
1.141742976034778856e+01,2.153787314769600725e-01,2.215672956202372479e-01
1.142912260905170285e+01,2.152779315382202241e-01,2.149282047442987731e-01
1.144082743266709912e+01,2.151771859540888288e-01,2.134954724343495203e-01
1.145254424345777089e+01,2.150764946915944831e-01,2.171857490421910952e-01
1.146427305370004035e+01,2.149758577177937613e-01,2.097717290758073228e-01
1.147601387568283293e+01,2.148752749997708544e-01,2.241282207387769732e-01
1.148776672170762936e+01,2.147747465046379034e-01,2.118454031887711253e-01
1.149953160408854025e+01,2.146742721995346381e-01,2.148165269870516425e-01
1.151130853515225461e+01,2.145738520516285719e-01,2.095571306681577317e-01
1.152309752723811442e+01,2.144734860281149458e-01,2.143532758593000298e-01
1.153489859269807738e+01,2.143731740962165622e-01,2.129412420409127760e-01
1.154671174389676658e+01,2.142729162231838402e-01,2.099232503570002129e-01
1.155853699321145278e+01,2.141727123762949270e-01,2.148622480239351651e-01
1.157037435303210060e+01,2.140725625228554474e-01,2.176909191318908421e-01
1.158222383576134362e+01,2.139724666301986988e-01,2.127819158063932459e-01
1.159408545381453948e+01,2.138724246656853178e-01,2.169640287257686984e-01
1.160595921961973431e+01,2.137724365967035023e-01,2.131903591077501381e-01
1.161784514561773030e+01,2.136725023906690391e-01,2.189249917325732653e-01
1.162974324426204475e+01,2.135726220150249988e-01,2.250611265982136455e-01
1.164165352801897058e+01,2.134727954372419578e-01,2.083457195982293952e-01
1.165357600936754956e+01,2.133730226248178874e-01,2.166411785392531875e-01
1.166551070079962038e+01,2.132733035452780146e-01,2.078566519776696708e-01
1.167745761481979727e+01,2.131736381661749891e-01,2.005907422931261785e-01
1.168941676394551976e+01,2.130740264550887997e-01,2.204579368187965793e-01
1.170138816070702426e+01,2.129744683796266636e-01,2.145109215984179196e-01
1.171337181764740620e+01,2.128749639074230815e-01,2.148612573776300383e-01
1.172536774732258102e+01,2.127755130061397271e-01,2.175240814254578992e-01
1.173737596230134628e+01,2.126761156434655020e-01,2.129364535935978076e-01
1.174939647516534613e+01,2.125767717871164530e-01,2.140183054637154192e-01
1.176142929850913710e+01,2.124774814048359939e-01,2.122924022665537147e-01
1.177347444494014894e+01,2.123782444643942113e-01,2.161301743350317606e-01
1.178553192707874686e+01,2.122790609335886980e-01,2.141170590008869834e-01
1.179760175755819596e+01,2.121799307802439138e-01,2.166952251221579973e-01
1.180968394902472340e+01,2.120808539722114638e-01,2.089517179845594430e-01
1.182177851413748648e+01,2.119818304773698481e-01,2.021943702226755291e-01
1.183388546556862764e+01,2.118828602636245451e-01,2.139335997302858894e-01
1.184600481600324429e+01,2.117839432989082338e-01,2.105682536838616448e-01
1.185813657813944921e+01,2.116850795511802386e-01,2.131465619727518079e-01
1.187028076468833504e+01,2.115862689884268899e-01,2.125853227460024197e-01
1.188243738837403640e+01,2.114875115786613857e-01,2.069178582213390682e-01
1.189460646193369620e+01,2.113888072899238746e-01,2.040542792516445436e-01
1.190678799811752420e+01,2.112901560902812059e-01,2.152674516376632263e-01
1.191898200968876509e+01,2.111915579478270966e-01,2.182865830709332933e-01
1.193118850942375531e+01,2.110930128306819364e-01,2.169212272376451200e-01
1.194340751011189816e+01,2.109945207069929551e-01,2.119382512242453942e-01
1.195563902455571181e+01,2.108960815449341109e-01,2.025699416253586016e-01
1.196788306557080794e+01,2.107976953127059516e-01,2.159399669838204805e-01
1.198013964598593617e+01,2.106993619785358374e-01,2.093433596849628153e-01
1.199240877864298760e+01,2.106010815106776068e-01,2.142227229195676486e-01
1.200469047639698594e+01,2.105028538774117441e-01,2.110517820952703405e-01
1.201698475211614436e+01,2.104046790470454342e-01,2.028796078622650267e-01
1.202929161868182817e+01,2.103065569879123409e-01,2.186933814883038618e-01
1.204161108898862231e+01,2.102084876683725512e-01,2.115509666054819216e-01
1.205394317594429054e+01,2.101104710568128531e-01,2.128493627238852437e-01
1.206628789246984290e+01,2.100125071216463191e-01,2.084139996534525863e-01
1.207864525149949486e+01,2.099145958313126947e-01,1.953605440975774432e-01
1.209101526598073484e+01,2.098167371542778159e-01,2.076600635601315026e-01
1.210339794887428333e+01,2.097189310590343025e-01,2.065393628377407698e-01
1.211579331315416397e+01,2.096211775141008371e-01,2.062839372092091506e-01
1.212820137180765734e+01,2.095234764880226919e-01,2.139419358291856366e-01
1.214062213783537203e+01,2.094258279493711461e-01,1.977922023634649529e-01
1.215305562425120556e+01,2.093282318667440689e-01,2.114774300761399217e-01
1.216550184408241009e+01,2.092306882087653086e-01,2.096016421264809415e-01
1.217796081036955158e+01,2.091331969440853034e-01,2.134912579826752921e-01
1.219043253616657552e+01,2.090357580413803595e-01,2.066386807827385874e-01
1.220291703454077492e+01,2.089383714693532068e-01,2.061187926522176084e-01
1.221541431857284898e+01,2.088410371967324430e-01,2.091009204903002128e-01
1.222792440135686398e+01,2.087437551922732282e-01,2.164065060925143280e-01
1.224044729600032611e+01,2.086465254247563683e-01,2.053977026313409948e-01
1.225298301562413883e+01,2.085493478629890096e-01,2.082923142347392620e-01
1.226553157336266686e+01,2.084522224758042774e-01,2.045042717333950821e-01
1.227809298236370417e+01,2.083551492320613596e-01,2.093335550159595992e-01
1.229066725578853081e+01,2.082581281006452845e-01,2.108083462013063125e-01
1.230325440681188454e+01,2.081611590504673093e-01,2.020112989493847433e-01
1.231585444862201406e+01,2.080642420504643653e-01,2.115821319506308029e-01
1.232846739442065953e+01,2.079673770695995016e-01,2.021877556625543138e-01
1.234109325742309693e+01,2.078705640768615248e-01,2.037270633503282802e-01
1.235373205085811499e+01,2.077738030412651649e-01,2.082679240413250199e-01
1.236638378796807736e+01,2.076770939318509090e-01,2.071265233251241844e-01
1.237904848200888175e+01,2.075804367176851684e-01,2.034692971643807247e-01
1.239172614625002566e+01,2.074838313678600832e-01,2.081464776138017003e-01
1.240441679397457619e+01,2.073872778514934678e-01,2.080665982377410683e-01
1.241712043847922331e+01,2.072907761377290048e-01,2.043810023532564024e-01
1.242983709307425322e+01,2.071943261957359395e-01,2.028240537264304200e-01
1.244256677108360520e+01,2.070979279947092744e-01,2.023321863189706249e-01
1.245530948584483966e+01,2.070015815038697138e-01,2.058501546214471511e-01
1.246806525070920557e+01,2.069052866924633582e-01,1.994145837046081837e-01
1.248083407904159614e+01,2.068090435297622043e-01,2.102482394017258782e-01
1.249361598422061626e+01,2.067128519850636448e-01,2.126146797708257929e-01
1.250641097963854875e+01,2.066167120276905245e-01,2.052646546713151887e-01
1.251921907870141837e+01,2.065206236269914175e-01,2.119140765270406956e-01
1.253204029482895088e+01,2.064245867523402667e-01,2.125632450390225747e-01
1.254487464145464237e+01,2.063286013731364110e-01,2.113131339825680965e-01
1.255772213202572196e+01,2.062326674588048359e-01,2.008295976090113955e-01
1.257058278000321394e+01,2.061367849787955620e-01,2.018312459144528115e-01
1.258345659886190404e+01,2.060409539025845338e-01,2.051327423652134219e-01
1.259634360209040338e+01,2.059451741996724816e-01,2.051590530786299993e-01
1.260924380319110938e+01,2.058494458395858651e-01,2.028188377986695490e-01
1.262215721568027860e+01,2.057537687918762348e-01,2.095579528040167061e-01
1.263508385308797877e+01,2.056581430261205656e-01,2.038518212673694485e-01
1.264802372895815985e+01,2.055625685119209511e-01,2.130999713694242403e-01
1.266097685684862206e+01,2.054670452189047980e-01,2.084894112900422536e-01
1.267394325033106561e+01,2.053715731167245484e-01,2.108126160003744587e-01
1.268692292299108715e+01,2.052761521750580131e-01,2.067907023181373705e-01
1.269991588842818508e+01,2.051807823636081496e-01,2.026750824812505181e-01
1.271292216025580402e+01,2.050854636521028118e-01,2.028005289387683485e-01
1.272594175210130629e+01,2.049901960102951115e-01,2.018115419708832736e-01
1.273897467760604130e+01,2.048949794079631959e-01,1.989364545636162218e-01
1.275202095042529571e+01,2.047998138149103031e-01,2.041381657834151486e-01
1.276508058422836989e+01,2.047046992009645405e-01,2.046647134217441100e-01
1.277815359269853701e+01,2.046096355359791064e-01,2.009644411379398476e-01
1.279123998953311236e+01,2.045146227898321234e-01,2.064918552029484378e-01
1.280433978844341070e+01,2.044196609324266389e-01,2.054890864913237192e-01
1.281745300315481018e+01,2.043247499336906248e-01,2.050487063649272246e-01
1.283057964740672929e+01,2.042298897635769495e-01,2.041731223566355391e-01
1.284371973495267305e+01,2.041350803920632950e-01,2.134147673408936796e-01
1.285687327956021520e+01,2.040403217891521293e-01,2.025656407952508287e-01
1.287004029501104796e+01,2.039456139248707889e-01,2.037710444913385932e-01
1.288322079510095364e+01,2.038509567692714519e-01,2.085775511790449455e-01
1.289641479363987209e+01,2.037563502924307490e-01,2.112946049544129623e-01
1.290962230445185810e+01,2.036617944644504297e-01,2.103940824209300786e-01
1.292284334137514890e+01,2.035672892554566404e-01,1.998184159550374372e-01
1.293607791826212861e+01,2.034728346356003692e-01,2.053744229078596217e-01
1.294932604897939399e+01,2.033784305750570565e-01,2.043750785468682052e-01
1.296258774740771713e+01,2.032840770440270395e-01,1.987562001534573242e-01
1.297586302744211117e+01,2.031897740127348861e-01,2.003548032442281912e-01
1.298915190299179478e+01,2.030955214514300611e-01,2.147011314230438672e-01
1.300245438798025788e+01,2.030013193303863150e-01,1.984740752533643571e-01
1.301577049634521899e+01,2.029071676199021013e-01,2.036769317228282472e-01
1.302910024203869988e+01,2.028130662903001868e-01,1.927393441608734603e-01
1.304244363902698822e+01,2.027190153119279026e-01,2.030243633519596413e-01
1.305580070129069625e+01,2.026250146551570042e-01,2.050636481058654703e-01
1.306917144282472698e+01,2.025310642903836722e-01,2.046634321910549559e-01
1.308255587763834882e+01,2.024371641880283179e-01,1.985664329703920317e-01
1.309595401975514228e+01,2.023433143185358607e-01,1.969098757767328012e-01
1.310936588321308349e+01,2.022495146523754506e-01,1.961536860982360797e-01
1.312279148206449442e+01,2.021557651600407179e-01,2.061349744506242310e-01
1.313623083037611572e+01,2.020620658120492741e-01,1.944674522998056931e-01
1.314968394222906944e+01,2.019684165789432384e-01,2.101194968197089563e-01
1.316315083171892475e+01,2.018748174312887667e-01,2.070392595173698724e-01
1.317663151295565527e+01,2.017812683396763562e-01,1.980377191867146447e-01
1.319012600006371727e+01,2.016877692747205408e-01,1.994775461227809854e-01
1.320363430718200348e+01,2.015943202070601681e-01,1.984171960907676613e-01
1.321715644846391058e+01,2.015009211073579831e-01,2.012751509485795343e-01
1.323069243807731077e+01,2.014075719463009895e-01,2.003551164688824326e-01
1.324424229020460331e+01,2.013142726946001715e-01,1.972731046089392648e-01
1.325780601904268963e+01,2.012210233229906886e-01,2.048438981816172733e-01
1.327138363880304084e+01,2.011278238022314035e-01,1.977811638466354105e-01
1.328497516371164799e+01,2.010346741031055484e-01,2.073311913961038422e-01
1.329858060800910557e+01,2.009415741964200308e-01,2.027754416579779506e-01
1.331219998595055820e+01,2.008485240530059335e-01,1.999193218274286643e-01
1.332583331180578412e+01,2.007555236437179313e-01,2.006597923827103669e-01
1.333948059985914192e+01,2.006625729394348467e-01,1.943312055596031207e-01
1.335314186440965045e+01,2.005696719110592330e-01,2.017385011420732566e-01
1.336681711977094089e+01,2.004768205295175965e-01,1.993023672076027486e-01
1.338050638027132955e+01,2.003840187657601468e-01,2.107713696747216814e-01
