B,T,M,M_noisy
2.978865874607455666e+00,1.839980561088942812e+00,4.468706120872103504e-01,4.493948350873800957e-01
1.184414446345472216e+00,1.824111772774149376e+00,2.353107015582313333e-01,2.347967532888579067e-01
2.403602778963279007e+00,4.072516063063333469e+00,1.422038662574895140e-01,1.448561181569776590e-01
4.680730846452912708e+00,1.705997414560710856e+00,5.294721339579344654e-01,5.298485739720002474e-01
4.809246604819274573e+00,4.829534171655023300e+00,1.708725750640060492e-01,1.708690840873466621e-01
4.795446268617886698e-01,3.703509620395150748e+00,3.609568090903622628e-02,3.321725569385676480e-02
6.864367819466773435e-01,3.378662248657134715e+00,5.996509888720021053e-02,6.243076167072696137e-02
3.842721955086119134e-01,4.349112252628782649e+00,2.159666602627797680e-02,2.272133435973901217e-02
2.576080235440019628e+00,3.972697328637693648e+00,1.573654150184195522e-01,1.582180912657959182e-01
4.500955745870167668e+00,1.044604659611390485e+00,6.176036002820495252e-01,6.174112475583383164e-01
2.623150074710948410e+00,3.126154645586049607e+00,2.307233393096393137e-01,2.299324019215096826e-01
1.730081625207514406e+00,2.404020517057042561e+00,2.330254888100765642e-01,2.305317133759710313e-01
4.417433092790330029e+00,3.121912226292824943e+00,3.196235124581711107e-01,3.215573728170787460e-01
1.283122256802552208e+00,3.312403142293023350e+00,1.133619744606406687e-01,1.139422139326103228e-01
2.792671879825376902e+00,2.771009130172287893e+00,2.829010692386441650e-01,2.822251848706089361e-01
4.438815306308766750e+00,9.424356301466452202e-01,6.267153864710471867e-01,6.254970300282820528e-01
4.370722674178640688e+00,3.508569766657768874e+00,2.743849056173122136e-01,2.746593729057701938e-01
7.476668881525325716e-01,3.253138990878444492e+00,6.927375071872621248e-02,6.913442753814139086e-02
1.594868247781030313e+00,1.755879883996191104e+00,3.142023304212758217e-01,3.175305502356262632e-01
2.098095330451014817e+00,8.572838081246061392e-01,6.291032066637513021e-01,6.306935724314185476e-01
3.885389433266187353e+00,4.642160703142569567e+00,1.623134328314027874e-01,1.611639778948353863e-01
3.464755136385556433e+00,3.621806681188675103e+00,2.285067880509863980e-01,2.263383986499369338e-01
2.729978677782469276e+00,2.874413479326686893e+00,2.658322052984017914e-01,2.654032908487334863e-01
1.946608089449634482e+00,2.812900598995585977e+00,2.096363434408838045e-01,2.078562521953770392e-01
1.505862460679928461e+00,1.211143069770173497e+00,4.324150481665893775e-01,4.326105323027226168e-01
2.954115139548927793e+00,1.344624158880071585e+00,5.523402224553178863e-01,5.531923357105648087e-01
4.038707612556188487e+00,4.087668275649816607e+00,2.088819560308763645e-01,2.101992271409607316e-01
1.821277196295151501e+00,6.878932632580871953e-01,6.647615955950226807e-01,6.656397828710861608e-01
1.492445647408126463e+00,2.158164449138858743e+00,2.349773322836792022e-01,2.346435928639829804e-01
1.480271997567852160e-01,4.803690995500302208e+00,6.798455515305331515e-03,8.047843820583291258e-03
6.408652678270668757e-01,1.396909926589938067e+00,1.847746449772166011e-01,1.830461484982074671e-01
7.431300456801086529e-01,1.209985347385905463e+00,2.495326230585956928e-01,2.494269751017904047e-01
2.217805783283953058e+00,1.477397463929435606e+00,4.603076452363628057e-01,4.619848781313729558e-01
3.901589099632159385e+00,1.445417675311434946e+00,5.633721246789251680e-01,5.640015350594200783e-01
2.081490179424579701e+00,3.418613687204564044e+00,1.675094838273302189e-01,1.650216336577683685e-01
8.156094254507190167e-01,1.602315529667771798e+00,1.962925096203879116e-01,1.940378747937274717e-01
9.228147125594050593e-01,2.631170920003076397e+00,1.165143288935346216e-01,1.133410073662124429e-01
4.769136052806802084e+00,4.455268162656761177e+00,1.981337464169681262e-01,2.017998647990554006e-01
3.138902730827200394e+00,1.031487420529818344e+00,6.272679095992875764e-01,6.242274905642013483e-01
1.552744859052769488e+00,1.341483489392927275e+00,4.027429928258954295e-01,4.025269287605721114e-01
4.237883740440178570e+00,1.342314506911748806e+00,5.833174780977434803e-01,5.870519697243529178e-01
4.742478037941703306e+00,2.943281341931708983e+00,3.510663330678451821e-01,3.532829607397856009e-01
2.778851417962817649e+00,2.619182912965101195e+00,3.018034099620342525e-01,3.045010360398365257e-01
2.319912065921488686e+00,1.438889079860619535e+00,4.808316721130191373e-01,4.798977674759462020e-01
1.994148636748832804e+00,3.212584835995784260e+00,1.772992794985194520e-01,1.788421899723503516e-01
1.937934738110480337e+00,3.146882769586747841e+00,1.783092965699339394e-01,1.844656630644109230e-01
4.334253950952127177e+00,1.176541489099439897e+00,6.060634790310616138e-01,6.060566225959798103e-01
3.589372853417039266e+00,2.601253035756388776e+00,3.546785718041895463e-01,3.555721850276703511e-01
4.566931825534178202e+00,3.066519822627430170e+00,3.309001346727565851e-01,3.303369426198748404e-01
2.621221931551048767e-01,3.164466053198155215e+00,2.559669025945661425e-02,2.563827496536248002e-02
7.453793670599873078e-01,1.719427209140116819e+00,1.657788141370601931e-01,1.665948650624279603e-01
2.671225483588694605e+00,1.894294555716727446e+00,4.123067951181815238e-01,4.151495464050865558e-01
2.976267724631886935e+00,1.174368737161342935e+00,5.922860500132682837e-01,5.905551005370180961e-01
2.208066944586312363e+00,2.062299430141018242e+00,3.364726513343066494e-01,3.336858748477160019e-01
2.636103853352633308e+00,8.730619890224922131e-01,6.500263642076742343e-01,6.501485571870381230e-01
4.516563245158670803e+00,1.894152537183471541e+00,4.982791507229394901e-01,4.987612102404709313e-01
2.858071265035889930e+00,1.254889021733507581e+00,5.681585811623240945e-01,5.710530288376103325e-01
1.384146422537086085e+00,3.783600809161185019e+00,9.797533837807945178e-02,9.948287249273397859e-02
2.549223898151458556e+00,1.548395668533518288e+00,4.759275089043605300e-01,4.747512948151592638e-01
1.558657245837594019e+00,9.256357094879625880e-01,5.423625136517764567e-01,5.435688293490605894e-01
3.189451978779084040e+00,2.367174101356654958e+00,3.673031129726415100e-01,3.696083976523224512e-01
2.978115574250938202e+00,1.841913931413629690e+00,4.464342973254948888e-01,4.470798211402334243e-01
3.569338210929860811e+00,8.103645282375977477e-01,6.575628764346629351e-01,6.569563613131903512e-01
4.872747014867560011e+00,3.782833996330221549e+00,2.600277566891689429e-01,2.614541558107129071e-01
2.543343662648711589e+00,4.864161194794581533e+00,1.059943532997952298e-01,1.053573779323804110e-01
2.841738468873190593e-01,2.425879814832617942e+00,4.105901578205438385e-02,3.739695701374493031e-02
2.525132590456119708e+00,1.306572348775753678e+00,5.333882947225767612e-01,5.361218535875794666e-01
2.588821038683097431e+00,1.961399419300021041e+00,3.921530127596485893e-01,3.896443037171399837e-01
3.974643406740498097e+00,4.579273586487101255e+00,1.691633412323448882e-01,1.685635120147257471e-01
4.645675972530922238e+00,4.562306575600738157e+00,1.871607812340233823e-01,1.865971170686663849e-01
8.900157494706834038e-01,4.128361453740653886e+00,5.477479366818110984e-02,5.417143176511530350e-02
4.440979276049511704e+00,1.699032792367773936e+00,5.284469744692867899e-01,5.279433674589918413e-01
9.460064820603667490e-01,3.435043683320099017e+00,7.988482931480056504e-02,7.706888776228729143e-02
2.992174013937768162e+00,2.830191198731098812e+00,2.889185152724734751e-01,2.900332700435230837e-01
1.228742115500055104e-01,1.500911467078869688e+00,3.347829660986395561e-02,3.359494604944393559e-02
4.240458245641121948e+00,3.928410406699155644e+00,2.291285748061455962e-01,2.292676606851691001e-01
2.119638873238936405e+00,3.527085507694194266e+00,1.620803949956627910e-01,1.642834116514808873e-01
1.161886510838670894e+00,4.847354903392744774e+00,5.156722766455015816e-02,5.382460675595106270e-02
4.736200256704429457e+00,6.637466842129642330e-01,6.100614618971440528e-01,6.127965108808111072e-01
5.205437963040902005e-01,4.961731978706668933e+00,2.220917519008763774e-02,2.596684431678253357e-02
1.824582285134566551e+00,3.645940012448997347e+00,1.346162705881184807e-01,1.355788184334122681e-01
2.384427362127150118e+00,1.354312003633662220e+00,5.088457172733408251e-01,5.058252847300007682e-01
1.394389107367622227e+00,4.147959936595880137e+00,8.381002053005778829e-02,8.429147964579651597e-02
1.852849081411686694e+00,4.264247002636398776e+00,1.038377757901614712e-01,1.039194021007740082e-01
4.235330775310309548e+00,2.235841244728603350e+00,4.371092660506871175e-01,4.373029972987252934e-01
1.063758289958207648e+00,4.151567443257054180e+00,6.450571493544381141e-02,6.336074281065466607e-02
2.828439755136494149e+00,2.869767911828984719e+00,2.731902010302634798e-01,2.714682526286918973e-01
1.140681682142784537e+00,4.373828514116292254e+00,6.251588171679618722e-02,6.416453436505563379e-02
3.134693241280348985e+00,4.593470114609504051e+00,1.415505756228925549e-01,1.435462826091844224e-01
1.326998659726656093e+00,1.222714772011171735e+00,3.937068357106913163e-01,3.915270606097638328e-01
1.645384592757127118e+00,2.471306383917835081e+00,2.155869134425948408e-01,2.167219195199557857e-01
2.681272987439225819e+00,4.744688604434696977e+00,1.167931436263736356e-01,1.165109625098831037e-01
1.333795778288990208e+00,1.826480342027019699e+00,2.601742348376043790e-01,2.594544209363412457e-01
3.675206307297870456e+00,1.182586051243772474e+00,6.063231001741751225e-01,6.077472917666305596e-01
1.200491118864051243e+00,4.421468062845355540e+00,6.430817325095894432e-02,6.426095290177420705e-02
4.202882944112947605e+00,5.173392862945209725e-01,6.101309982138297672e-01,6.090772071735751636e-01
3.533933009733696728e+00,4.528250307023272470e+00,1.592856571854630865e-01,1.594509791320876668e-01
7.332095330002561528e-01,1.299528181756217649e+00,2.274197880043062614e-01,2.234790865337186183e-01
2.648760648383586158e+00,2.353777594108444671e+00,3.301089708923954924e-01,3.289754110849297253e-01
4.243785815380199944e-01,4.387043708339680492e+00,2.343967691568196038e-02,2.260962325424624789e-02
9.435569140088480022e-01,5.340790992142564475e-01,6.084944506520711949e-01,6.057457026645861609e-01
1.633171585454398667e+00,4.044603534569944259e+00,1.018099514663711874e-01,1.022092591248396215e-01
3.568477003183029517e+00,9.283396337322872283e-01,6.452199310731256965e-01,6.458004922566731310e-01
3.129576556584125591e+00,3.382112537664650809e+00,2.353131600145136337e-01,2.341484254026579837e-01
2.706958330968882720e+00,2.192181598292308298e+00,3.609843589387211060e-01,3.606808749587123164e-01
9.935818867127038656e-01,2.429511772997934305e+00,1.395298279049571877e-01,1.409108115341135559e-01
1.557584000398720026e+00,4.393480687572009380e+00,8.348385436572960949e-02,8.563620802580879099e-02
3.464146820564542928e+00,3.315352058335815144e+00,2.591780801335955564e-01,2.576888720104182351e-01
2.503871466224377507e+00,1.355759020399938564e+00,5.190546121766235199e-01,5.197617648580165062e-01
1.680937103485889095e+00,1.268737919532031855e+00,4.451433973622394014e-01,4.472449295374941181e-01
4.381405326823842872e-01,2.282932345953831543e+00,6.859970989647334871e-02,6.856450265047606130e-02
3.255878585218480170e-01,2.427414364049765183e+00,4.696594412468468871e-02,4.544574895503399742e-02
4.629534740882739641e+00,1.925706867149035384e+00,4.949882988833361752e-01,4.934756857432749944e-01
2.138588201175905201e+00,2.714416363861761994e+00,2.375078710134189697e-01,2.368821188829970115e-01
4.473949964706259941e+00,1.905143398221448070e+00,4.958194308373277681e-01,4.937700876416066254e-01
1.289408459272078700e+00,9.460757626687608113e-01,4.824732767544566703e-01,4.865134108940687985e-01
2.992417794697423084e+00,3.995034191917580468e+00,1.757948072764485559e-01,1.746676187628409815e-01
1.351913316672909149e+00,3.335292009646247280e+00,1.177908808323472195e-01,1.185583194479241098e-01
4.423940913475283843e+00,4.477436085249267173e+00,1.884814013129665067e-01,1.888573383783997695e-01
1.196341752295921212e+00,3.303030208870989082e+00,1.065620381211917767e-01,1.078440330887772969e-01
2.774198634014056530e+00,9.419388474574591497e-01,6.381388051563772201e-01,6.373745698422097483e-01
4.835401652288624064e+00,1.887264161443993338e+00,5.031329992409007135e-01,5.005400383970710632e-01
3.677320954327345959e+00,1.049191513411126708e+00,6.277471160954594120e-01,6.310265513764435896e-01
2.817122015522705247e+00,3.806896771816695946e+00,1.816106077454355816e-01,1.814555691408746563e-01
1.884703476956124168e+00,8.440218081527275373e-01,6.155430114683735354e-01,6.157770077561118827e-01
2.696968225780368211e+00,2.302576159505167919e+00,3.420713318045759399e-01,3.424720522656860000e-01
1.194265492457075029e-01,9.194195575985464330e-01,5.983856308741628688e-02,6.236192200378017775e-02
7.404329300546962367e-01,3.775085761038832644e+00,5.366787554556799733e-02,5.520601129294688131e-02
1.467585604732066562e+00,1.460678075657841024e+00,3.567425088755597495e-01,3.590906375027163033e-01
3.295083514876162023e-01,2.866200351751415631e+00,3.740315995703251406e-02,3.904882565387154253e-02
1.267342370813073327e+00,1.681497609528604720e+00,2.737437078599693763e-01,2.740514012609601702e-01
2.163368532722106607e+00,2.050495106683176694e+00,3.337153919155662618e-01,3.342259295034455957e-01
4.305009666440691163e+00,2.835521569506691542e+00,3.521896672160417241e-01,3.507061369281321839e-01
4.603302510123056024e+00,2.843557572886039608e+00,3.602631231196641304e-01,3.563888098213645605e-01
2.011695884920088329e-01,6.641525733616164828e-01,1.488621105673536837e-01,1.483865743021198225e-01
2.353501063325711851e+00,2.838713650371702091e+00,2.416496178360320879e-01,2.395069541809603519e-01
3.449106524786214933e+00,1.933135641646611669e+00,4.571732512027809614e-01,4.623505302678637685e-01
3.786481570511548878e+00,1.503978937606218480e+00,5.505099753693498688e-01,5.536308187400356129e-01
8.806239210341846313e-01,6.770275745708036474e-01,5.005526273226688083e-01,5.028969986641589340e-01
1.354593404578231797e-01,3.145230784129695145e+00,1.336760093546041604e-02,1.226923780783266242e-02
1.321966153073128147e+00,2.183613822878260891e+00,2.084022938589069618e-01,2.125229283950282322e-01
1.639580497963062156e+00,2.975920615752605247e+00,1.668895458007532140e-01,1.634842793636960001e-01
1.017098050410896848e+00,1.534064801988860749e+00,2.516174528737167848e-01,2.492036733867092901e-01
1.180354098697595111e+00,1.289962898130108782e+00,3.426858736538695993e-01,3.411272276486724264e-01
3.343801708711431342e+00,6.611131461239057039e-01,6.706746556606009158e-01,6.687617497317213111e-01
1.186471610990872838e+00,1.726461037004549448e+00,2.512288493552818358e-01,2.514969931146726068e-01
1.025349476672353655e+00,1.468621057111585415e+00,2.660820096485740915e-01,2.664728239139146360e-01
1.427135383793318280e+00,2.873257734836806687e+00,1.548030775594231301e-01,1.586261704871009537e-01
2.331449638779450773e+00,8.193831459035312292e-01,6.531431906858986558e-01,6.551410691992043400e-01
1.071098644317085125e+00,4.688760630901036564e+00,5.113147436475480589e-02,5.357636557942431488e-02
2.528528799169218466e+00,4.691725265193861460e+00,1.136846554383941499e-01,1.145247120016933545e-01
4.691148034636175801e+00,3.724324839342832760e+00,2.613767692218975647e-01,2.610854515464901549e-01
4.126635127173358342e+00,4.536836880648952075e+00,1.763769718494906935e-01,1.750073274639396270e-01
3.781665331374949535e+00,4.219596879782619325e+00,1.897757389306550801e-01,1.867606266281985061e-01
4.718205323673863916e+00,2.763843118193345383e+00,3.738345125402268709e-01,3.720982289500616713e-01
4.616178770086087013e+00,3.465532086678518198e+00,2.862530149912235755e-01,2.854944603421375460e-01
2.809885968959204394e+00,1.636643096546451126e+00,4.770861379534184210e-01,4.786149426747197677e-01
3.489456294414981397e+00,3.791789940112811230e+00,2.141191544871534069e-01,2.107494223459357996e-01
1.828125759154481500e+00,2.561142370509470467e+00,2.251356711053317805e-01,2.224062452675819035e-01
2.737798260279678875e+00,3.426491207326134436e+00,2.090802970127477178e-01,2.095224265404408148e-01
4.611209352647988702e+00,1.495110775677612969e+00,5.608059324956909952e-01,5.587111638343157383e-01
2.587337360333698655e+00,4.698079993945418309e+00,1.156249671912516486e-01,1.162988716205836381e-01
2.164207876941795838e+00,2.333356748013685866e+00,2.889362340051097600e-01,2.881158847700184267e-01
3.324897327538835157e+00,4.718296944110681679e+00,1.404768066705429919e-01,1.389762358903860739e-01
2.378838152523042648e+00,1.901377395306587559e+00,3.837950337939253220e-01,3.811318944605318615e-01
5.658682406005994814e-01,3.373415089851950821e+00,4.968553014026444448e-02,4.950057451547042880e-02
1.956807258848949571e+00,4.241680687439147945e+00,1.102142784354642607e-01,1.087597962817164476e-01
7.656795588173010980e-01,2.397810152444679765e+00,1.107460229670430008e-01,1.095229534319444031e-01
4.581656038108276263e+00,3.802756464987259388e+00,2.507775881428868647e-01,2.495057812167085776e-01
3.730323241983477089e+00,1.216309096454584404e+00,6.010468245681737098e-01,6.014221819649216982e-01
2.252621428347712840e+00,3.786906023124609888e+00,1.522872533701475350e-01,1.525857126629374949e-01
4.468067983952970224e-01,3.852196353171764454e+00,3.141773336069434569e-02,2.799189096141774247e-02
6.538371334701075233e-01,1.581354894939625888e+00,1.622742499611043443e-01,1.619532703076120017e-01
1.385836450346842774e+00,1.773919656164202108e+00,2.776678225602719485e-01,2.784652882494240700e-01
2.668999893585156435e+00,3.522714186225877508e+00,1.966000264705799472e-01,1.986789500269224573e-01
6.202636011594747645e-01,2.597235151995573865e+00,8.072315948141460529e-02,8.228971339454049794e-02
1.878129224787025153e+00,2.758853065939815163e+00,2.087925781951233684e-01,2.092116658052373956e-01
9.873260232819591753e-01,3.945175286474005727e+00,6.582834419571290119e-02,6.354344511801562900e-02
6.099404922246596250e-01,1.168739849364861749e+00,2.173365658566599468e-01,2.157966862934057872e-01
6.915064547970803943e-01,2.463450489857307524e+00,9.667482538705664263e-02,9.850392309648869915e-02
6.908288094030574644e-01,2.085146615138858905e+00,1.208300292750951327e-01,1.194256968946068309e-01
4.174026664495668726e+00,3.990830094418255314e+00,2.214915850070923176e-01,2.235441142355484856e-01
9.825088972139386367e-01,3.522435628186364021e+00,7.954153367425087495e-02,8.208946867967242822e-02
6.460862620071466944e-01,5.628249538218266235e-01,4.789551119373070542e-01,4.768307599613469394e-01
4.171056493693565237e+00,3.022041316153525781e+00,3.234780895842971904e-01,3.243593189060340887e-01
4.808954030357826426e+00,1.709629544423108216e+00,5.295267309421785029e-01,5.293025846450853944e-01
3.697716264117155927e+00,1.854592283128770447e+00,4.828721137635375582e-01,4.869275210566201273e-01
4.575156995452330788e-01,7.039319532978460803e-01,2.966352275064793043e-01,2.983113194241622801e-01
7.626151689008680012e-01,2.412573240014387999e+00,1.093963668647382759e-01,1.083754480713400997e-01
8.130665933627437836e-01,2.485922883738317601e+00,1.116742830268656617e-01,1.124888999568988551e-01
5.793098103899443352e-01,9.031217674030819209e-01,2.772783653976975127e-01,2.754429979224185532e-01
2.454672050749665324e+00,4.190861341006461238e+00,1.375733181096122915e-01,1.372703530627041868e-01
3.739971259459138331e-01,2.856069698818212377e+00,4.264792611344963430e-02,4.305790494868911439e-02
3.995097315072199340e+00,3.577795315628130357e+00,2.543934504510236838e-01,2.546921930920020838e-01
2.112631433739426079e+00,1.665058045081728277e+00,4.037811689509251956e-01,4.043967060095346455e-01
1.056845227172697355e+00,3.974914397677795641e+00,6.938873253944324859e-02,6.757485188131355514e-02
5.558284962203290380e-01,7.527000983905101084e-01,3.254211947044278741e-01,3.217146351778437108e-01
2.888817498595114053e+00,1.806991675215249282e+00,4.470515913109648354e-01,4.463257617383611930e-01
3.912603018323436377e+00,1.568944940260567522e+00,5.416296868976964163e-01,5.398449725406821997e-01
2.955511837863485258e+00,3.215217302602786376e+00,2.425156340476519179e-01,2.411152657781680808e-01
1.264339693853607116e+00,2.881729410689007231e+00,1.378387194359004253e-01,1.421133914759976635e-01
4.034223819982126535e+00,2.428566098373191373e+00,4.002443206388996977e-01,4.025700966107607082e-01
2.620847989975715109e+00,3.688461829707911033e+00,1.803670147814406821e-01,1.800181124646983433e-01
2.967836979498228889e+00,3.688173017716190660e+00,1.988604306211306239e-01,1.959935596823874915e-01
4.547885021509327608e+00,4.003753182030267865e+00,2.310792975873786625e-01,2.284829060157350655e-01
3.408983034265485212e+00,4.474636143899323848e+00,1.586681643583167656e-01,1.593905565089305254e-01
6.716297515677451813e-01,4.718283786899023724e+00,3.189318327551388110e-02,3.403188090791917780e-02
3.502931498735136984e+00,6.099180263002506042e-01,6.622760807744434430e-01,6.616990509118516606e-01
1.522930430295930115e+00,4.197148712590382580e+00,8.913508181787910267e-02,8.940528115474102866e-02
3.971044803088648045e+00,4.543720806638759768e+00,1.715705634179351957e-01,1.720801748822790300e-01
2.855751236675819982e+00,2.058606569867387215e+00,3.962208514856329078e-01,3.983532378682664854e-01
2.749353517813573511e+00,3.599886727250392049e+00,1.946589932837668735e-01,1.908980505841195163e-01
7.926339413700789205e-01,1.765741664601421457e+00,1.699787384098793153e-01,1.702906429782355124e-01
2.328982631704013817e-01,8.443615760489731059e-01,1.282975846448266011e-01,1.291086465241652326e-01
4.876601785182440807e+00,2.456778264546042756e+00,4.196683898654250400e-01,4.215685740602727605e-01
2.487540267437513830e-01,5.714942564697373939e-01,2.174710870743923330e-01,2.182633630604686736e-01
3.538540377200348752e-01,1.104783984612987213e+00,1.390407678970754790e-01,1.368393741115655204e-01
2.346741133699580484e+00,4.635042030769678689e+00,1.092099958711124086e-01,1.080488887216416310e-01
4.693196535558000093e+00,4.573070131679783046e+00,1.873693545407068839e-01,1.843209893539079214e-01
2.753055241488300720e+00,3.861151280282615783e+00,1.742455042332898829e-01,1.746319091859660499e-01
4.961951368746928992e+00,7.724698303113888276e-01,6.093815220547245115e-01,6.097662421234658625e-01
3.608110586139723353e+00,1.733909596777901907e+00,5.017263543386776270e-01,5.027500175778025771e-01
4.121279352593125722e+00,4.394321449843506144e+00,1.868257251025709220e-01,1.848859811287724697e-01
4.114616991441816474e+00,3.366248816389438403e+00,2.810768739303690089e-01,2.787964125654943670e-01
4.720730736182259690e+00,4.552600384166082037e+00,1.895166665106093606e-01,1.925678636242998398e-01
4.847739782901297367e+00,3.559536633203049583e+00,2.822004331771010843e-01,2.825647973784422007e-01
1.705482325246705511e+00,5.186600955665294777e-01,7.103191709130507459e-01,7.138111777559924542e-01
3.570894764798262511e+00,3.047926420610734155e+00,2.947137161095009228e-01,2.955926044065673164e-01
2.591182838854575454e+00,3.166551176163991066e+00,2.245003689103071132e-01,2.215769546005298130e-01
4.895935588010174477e+00,3.837980153309820786e+00,2.551736493673114614e-01,2.567844829325406364e-01
2.997366473836286627e+00,2.495869623033184048e+00,3.348953126804734559e-01,3.373655733407293078e-01
2.060147786512849688e+00,3.383694365600924403e+00,1.686626240605534066e-01,1.677611771887033421e-01
2.654022215701040688e-01,3.323434890995624613e+00,2.397554757105273965e-02,2.012623027196478245e-02
3.671843054081327828e+00,1.722399813010698111e+00,5.063251953426695096e-01,5.076556780929974977e-01
1.620691499328375806e-01,3.888376178097972868e+00,1.123641251834693079e-02,1.095570737456368071e-02
3.277833821319139140e+00,1.552548683484351599e+00,5.233019523788496885e-01,5.238571383888832589e-01
1.398439438207995433e+00,1.976234256227467290e+00,2.470684462835312234e-01,2.416954224244542149e-01
3.410382730158912690e+00,7.834168240253944759e-01,6.632599521760028649e-01,6.641742023013986751e-01
4.959917425674599478e+00,4.899280301117303615e+00,1.686372243524832948e-01,1.631361927388865485e-01
1.807631663316717763e+00,4.566444977451730836e+00,8.890766202247729622e-02,8.717284935246674693e-02
2.830178945892722897e+00,1.617441367893492021e+00,4.827845037445532839e-01,4.845563065724132756e-01
2.826022683175152483e+00,4.506036507571866245e+00,1.352120968220598962e-01,1.315631425162071821e-01
8.980835228803564219e-01,3.266312496504209850e+00,8.231478437807079884e-02,7.858717896379814605e-02
3.715749011363185694e+00,3.283596522889566938e+00,2.742237775191861404e-01,2.733242195324813717e-01
3.545025325924378468e+00,4.817940793600026694e+00,1.412534634159086089e-01,1.445467835732455186e-01
3.879831574181133114e+00,2.025947292311638392e+00,4.595752127334427617e-01,4.628065172796155258e-01
1.181989299105585145e+00,2.988929105482463822e+00,1.226693691530779673e-01,1.214528041036122691e-01
4.318990722545543726e-01,4.918204813954851318e+00,1.880840734670841466e-02,2.080745280215805931e-02
2.029258982366086261e+00,3.116675330967595414e+00,1.881248581867303593e-01,1.892826904502195873e-01
6.744574156617615390e-01,1.634962876545908772e+00,1.604594989520275738e-01,1.609814622571951459e-01
1.456139659580190093e+00,3.575643476612703431e+00,1.129535139000266281e-01,1.136622903868761414e-01
1.831512484405060370e-01,4.731869758154791050e+00,8.685415254708844443e-03,7.233197598052460223e-03
2.071019717519471115e+00,2.850355555200989599e+00,2.168365266509937883e-01,2.184366147692594073e-01
1.867319646525421595e+00,3.314934556344434569e+00,1.597113899562897232e-01,1.618313262409978304e-01
1.698529735912806871e+00,1.857868312287455526e+00,3.103640982711805552e-01,3.157639203354563606e-01
1.989243109807922849e+00,2.376730347281858613e+00,2.648516950218878230e-01,2.666820872460690106e-01
2.972087101775398033e-01,3.787728644167289271e+00,2.156202705636350164e-02,1.665258758811773154e-02
2.231381168113831137e+00,3.844498324064212991e+00,1.472909343605155186e-01,1.448767307658997694e-01
3.303201616313897304e+00,3.025824664808604236e+00,2.835068959639854835e-01,2.841671053045924933e-01
1.688631120753605552e+00,2.762983541227404860e+00,1.901168525110226715e-01,1.902469907528073767e-01
2.876638628628749306e+00,3.528418181478733651e+00,2.078540621372574615e-01,2.041252431604832218e-01
4.030479687836037606e+00,3.356430971143754327e+00,2.790388049810244020e-01,2.787508716981615398e-01
2.673002730733349708e+00,2.442807570609461187e+00,3.186553842960082039e-01,3.179299523911873759e-01
4.641623803399760995e+00,6.090850373979729282e-01,6.067090964172365819e-01,6.066005389994415520e-01
3.876668302314163927e+00,1.860846097086494844e+00,4.883126257887013821e-01,4.880580947032235883e-01
2.831047548490228660e+00,4.124481146807951859e+00,1.592983294893757784e-01,1.611297586750975730e-01
5.101797686490496808e-01,3.735123896541628241e+00,3.782645567588338587e-02,4.074546342361268225e-02
2.396659893964700583e+00,1.671128590055918517e+00,4.335259232150386888e-01,4.348831986144576223e-01
2.688600556485407078e-01,1.472688525246090396e+00,7.469017851295566002e-02,7.245958497041538049e-02
4.782715563852046436e+00,4.735087726035972722e+00,1.771492599299209214e-01,1.754129060050157451e-01
3.261606338891784862e-01,3.445915805177792279e+00,2.776341067869203885e-02,2.642952077064258595e-02
1.119407144408583354e+00,1.677626000713366761e+00,2.469274522534712635e-01,2.468055621900168140e-01
9.961538370016012056e-01,5.132661575372240437e-01,6.347810380816657494e-01,6.339186083172015929e-01
4.320149768092876208e+00,2.090061480059225651e+00,4.627472501750990452e-01,4.620384400831353822e-01
4.547589456350363157e+00,3.247395063778887980e+00,3.087384861957520599e-01,3.068847624579276734e-01
3.657645386391715991e+00,4.440596760715983748e+00,1.693249991314436098e-01,1.712148416854499533e-01
4.281836154676847528e+00,2.038224358114027801e+00,4.701516376544083164e-01,4.718460010119997494e-01
1.376137313064142331e+00,3.215522147628490313e+00,1.267451643962680952e-01,1.286459675370386913e-01
4.487359647990690092e+00,4.593182210198103910e+00,1.812826231103391028e-01,1.811138995464658119e-01
5.955925507754187276e-01,4.573751446742084781e+00,3.020046816455917299e-02,3.110222504753388031e-02
1.616029556474757101e+00,4.337972078964360989e+00,8.856291377106940976e-02,8.673290468155436805e-02
4.310181125103024868e+00,3.394335115527234326e+00,2.847523500052779877e-01,2.827210043474185919e-01
3.485346895009008517e+00,3.211412356765327214e+00,2.715573267842995020e-01,2.704621468971833975e-01
4.673906890407375947e+00,3.721095226225494823e+00,2.612512549186398192e-01,2.624136236151657364e-01
4.258576934486808518e+00,2.342635466213081052e+00,4.212120938237888801e-01,4.209072757683987587e-01
1.134379950950682669e+00,3.873888386833108655e+00,7.777362221673286835e-02,7.548270476402807461e-02
2.150465729132918558e+00,6.071004986529021652e-01,6.988039795543674604e-01,6.989839307785736811e-01
4.945659092558380543e+00,4.700592710095283344e+00,1.827651186136330375e-01,1.836048239931744874e-01
3.544642490641224164e+00,3.727353050155758574e+00,2.222065385563222750e-01,2.225271957088152952e-01
3.990137255995164001e+00,5.524004483298877721e-01,6.298002490129441799e-01,6.284621688580238619e-01
5.058920790383296673e-01,3.692963105888668274e+00,3.825057760717352068e-02,3.837474387975324530e-02
