t,p,dp_dt,dp_dt_noisy
5.183374083129584164e+01,9.657615946567020826e-01,3.604493466249889021e-04,-1.959647138439026860e-05
5.185596799288730097e+01,9.657695949404906388e-01,3.594093715592708597e-04,1.586621318257175686e-03
5.187819515447876739e+01,9.657775721415851056e-01,3.583723939968494997e-04,-1.430192064941611602e-05
5.190042231607023382e+01,9.657855263261129197e-01,3.573384053684455297e-04,1.561402259563623995e-03
5.192264947766170025e+01,9.657934575600354288e-01,3.563073971261813207e-04,-5.413859117045496591e-04
5.194487663925316667e+01,9.658013659091474468e-01,3.552793607436498615e-04,-3.165730427958785009e-03
5.196710380084462599e+01,9.658092514390780314e-01,3.542542877158086161e-04,2.942683752051321149e-03
5.198933096243609242e+01,9.658171142152895960e-01,3.532321695591018754e-04,3.694459297507530961e-03
5.201155812402755885e+01,9.658249543030787976e-01,3.522129978113425252e-04,1.621201010539714132e-03
5.203378528561902527e+01,9.658327717675757595e-01,3.511967640318148826e-04,1.364011673380917476e-03
5.205601244721048459e+01,9.658405666737444051e-01,3.501834598012308944e-04,-4.327360822888725732e-04
5.207823960880195102e+01,9.658483390863827900e-01,3.491730767216931659e-04,5.052428950376402009e-03
5.210046677039341745e+01,9.658560890701224366e-01,3.481656064167765467e-04,1.850115910520865352e-03
5.212269393198488387e+01,9.658638166894287780e-01,3.471610405314765231e-04,-1.470248782024203378e-03
5.214492109357634320e+01,9.658715220086011577e-01,3.461593707322036884e-04,-1.199213343073982172e-04
5.216714825516780962e+01,9.658792050917724969e-01,3.451605887068351342e-04,1.769077299857223012e-03
5.218937541675927605e+01,9.658868660029097386e-01,3.441646861646568793e-04,-2.241603839164569428e-03
5.221160257835074248e+01,9.658945048058135141e-01,3.431716548364006783e-04,-3.988790827289785158e-03
5.223382973994220890e+01,9.659021215641181435e-01,3.421814864742570321e-04,1.929226310940703338e-03
5.225605690153366822e+01,9.659097163412920795e-01,3.411941728518060697e-04,-3.710366374631938200e-04
5.227828406312513465e+01,9.659172892006372413e-01,3.402097057641121454e-04,-2.165958995134844699e-03
5.230051122471660108e+01,9.659248402052895699e-01,3.392280770276558046e-04,-1.832860726356085697e-03
5.232273838630806750e+01,9.659323694182185838e-01,3.382492784803847958e-04,-1.952029162602904756e-03
5.234496554789952683e+01,9.659398769022279341e-01,3.372733019816470126e-04,5.177234556632610190e-05
5.236719270949099325e+01,9.659473627199546275e-01,3.363001394122901860e-04,5.151274189875922234e-04
5.238941987108245968e+01,9.659548269338700255e-01,3.353297826745395326e-04,2.425821918166812426e-03
5.241164703267392611e+01,9.659622696062787339e-01,3.343622236921330081e-04,7.828147498426497267e-04
5.243387419426538543e+01,9.659696907993194914e-01,3.333974544102171161e-04,-1.580362511533352004e-03
5.245610135585685185e+01,9.659770905749648362e-01,3.324354667953819276e-04,1.315241405385511380e-03
5.247832851744831828e+01,9.659844689950209951e-01,3.314762528356830903e-04,4.300674839114408156e-03
5.250055567903978471e+01,9.659918261211279944e-01,3.305198045406246982e-04,4.936377096761679871e-04
5.252278284063124403e+01,9.659991620147596603e-01,3.295661139411623815e-04,-1.002817599920217918e-03
5.254501000222271045e+01,9.660064767372238403e-01,3.286151730896756055e-04,-1.964375813289001224e-03
5.256723716381417688e+01,9.660137703496617378e-01,3.276669740600503949e-04,2.205963263147966980e-03
5.258946432540564331e+01,9.660210429130489107e-01,3.267215089475594214e-04,-2.926078392602790915e-03
5.261169148699710973e+01,9.660282944881942724e-01,3.257787698689825124e-04,1.899285618585090174e-03
5.263391864858856906e+01,9.660355251357407580e-01,3.248387489625327628e-04,2.043571285727293057e-03
5.265614581018003548e+01,9.660427349161648802e-01,3.239014383879030472e-04,6.519971282778960894e-04
5.267837297177150191e+01,9.660499238897773955e-01,3.229668303261841629e-04,8.637346313872911992e-04
5.270060013336296834e+01,9.660570921167223046e-01,3.220349169800044205e-04,-2.253655081822102287e-03
5.272282729495442766e+01,9.660642396569778523e-01,3.211056905733884271e-04,-1.382077893312558693e-03
5.274505445654589408e+01,9.660713665703559716e-01,3.201791433518370996e-04,-3.713566477443266955e-04
5.276728161813736051e+01,9.660784729165021734e-01,3.192552675823406762e-04,-2.812188059181605984e-03
5.278950877972882694e+01,9.660855587548961010e-01,3.183340555533059656e-04,-2.015616505002308222e-03
5.281173594132028626e+01,9.660926241448508645e-01,3.174154995746513233e-04,-1.103181073239528544e-03
5.283396310291175269e+01,9.660996691455137064e-01,3.164995919777105916e-04,-2.113581813902059474e-04
5.285619026450321911e+01,9.661066938158654471e-01,3.155863251153143059e-04,-1.420950877212417973e-03
5.287841742609468554e+01,9.661136982147208174e-01,3.146756913617437790e-04,-3.119317777941155103e-04
5.290064458768615197e+01,9.661206824007282368e-01,3.137676831127578269e-04,1.658515523253486709e-03
5.292287174927761129e+01,9.661276464323700353e-01,3.128622927855707588e-04,1.483412488805205005e-03
5.294509891086907771e+01,9.661345903679624536e-01,3.119595128188517815e-04,-3.945208356642221359e-03
5.296732607246054414e+01,9.661415142656550881e-01,3.110593356727942255e-04,-1.783739068157040456e-03
5.298955323405201057e+01,9.661484181834318896e-01,3.101617538289921081e-04,-3.046331268346295917e-03
5.301178039564346989e+01,9.661553021791101648e-01,3.092667597905631371e-04,4.675174608408388813e-04
5.303400755723493631e+01,9.661621663103413526e-01,3.083743460820624616e-04,-1.391112036387916672e-03
5.305623471882640274e+01,9.661690106346105811e-01,3.074845052495207821e-04,-1.099942941532367933e-04
5.307846188041786917e+01,9.661758352092366664e-01,3.065972298604663598e-04,1.979940211713504712e-03
5.310068904200932849e+01,9.661826400913722246e-01,3.057125125038944965e-04,2.665050449822360754e-03
5.312291620360079492e+01,9.661894253380040043e-01,3.048303457902371764e-04,-2.869580399475496891e-04
5.314514336519226134e+01,9.661961910059521097e-01,3.039507223514565249e-04,-1.314586418882093908e-03
5.316737052678372777e+01,9.662029371518706666e-01,3.030736348409656614e-04,1.635303371921475882e-03
5.318959768837518709e+01,9.662096638322477116e-01,3.021990759336393791e-04,2.430643213239423641e-03
5.321182484996665352e+01,9.662163711034048585e-01,3.013270383258597894e-04,2.271724280457213148e-03
5.323405201155811994e+01,9.662230590214976322e-01,3.004575147354713823e-04,8.955273999480025792e-04
5.325627917314958637e+01,9.662297276425153569e-01,2.995904979018034690e-04,1.187815958172437495e-03
5.327850633474105280e+01,9.662363770222811565e-01,2.987259805856643273e-04,3.756495948215523781e-03
5.330073349633251212e+01,9.662430072164518435e-01,2.978639555693556756e-04,3.358290621763725028e-04
5.332296065792397854e+01,9.662496182805183631e-01,2.970044156566223662e-04,-2.274171696664457096e-04
5.334518781951544497e+01,9.662562102698050159e-01,2.961473536727457891e-04,1.408327134327920060e-04
5.336741498110691140e+01,9.662627832394702354e-01,2.952927624644553469e-04,-1.763387198935263168e-03
5.338964214269837072e+01,9.662693372445060325e-01,2.944406348999833696e-04,-1.129273236261944986e-03
5.341186930428983715e+01,9.662758723397385507e-01,2.935909638690167595e-04,1.883471788262630143e-03
5.343409646588130357e+01,9.662823885798272894e-01,2.927437422827767880e-04,4.146654213973609282e-03
5.345632362747277000e+01,9.662888860192657692e-01,2.918989630739486770e-04,1.190708986071377395e-04
5.347855078906422932e+01,9.662953647123815326e-01,2.910566191966739553e-04,-1.771303653155547990e-03
5.350077795065569575e+01,9.663018247133355887e-01,2.902167036266295507e-04,2.532247065256086616e-03
5.352300511224716217e+01,9.663082660761228571e-01,2.893792093609595943e-04,-1.852409755321140009e-04
5.354523227383862860e+01,9.663146888545720570e-01,2.885441294183097895e-04,4.729887655828248156e-04
5.356745943543009503e+01,9.663210931023457073e-01,2.877114568388109317e-04,-5.460218057336540219e-03
5.358968659702155435e+01,9.663274788729401266e-01,2.868811846840835168e-04,6.478019024611058859e-04
5.361191375861302078e+01,9.663338462196856549e-01,2.860533060372146474e-04,1.734923435977952719e-03
5.363414092020448720e+01,9.663401951978797255e-01,2.852278137254138043e-04,2.704769027247931439e-03
5.365636808179595363e+01,9.663465258633897603e-01,2.844047005016647409e-04,-2.053636458926320950e-04
5.367859524338741295e+01,9.663528382683235218e-01,2.835839596076615739e-04,2.323172652324013467e-03
5.370082240497887938e+01,9.663591324646224612e-01,2.827655843066110512e-04,4.494401136449559415e-03
5.372304956657034580e+01,9.663654085041037956e-01,2.819495678777633480e-04,6.437222950093681719e-04
5.374527672816181223e+01,9.663716664384605082e-01,2.811359036164056704e-04,1.231530161973635020e-03
5.376750388975327155e+01,9.663779063192606822e-01,2.803245848339560925e-04,5.034413652283420155e-04
5.378973105134473798e+01,9.663841281979484998e-01,2.795156048578316095e-04,8.329354127875603520e-04
5.381195821293620440e+01,9.663903321258434653e-01,2.787089570315497817e-04,-2.373757707098470698e-03
5.383418537452767083e+01,9.663965181541406269e-01,2.779046347147026588e-04,-1.167036127655320761e-03
5.385641253611913015e+01,9.664026863339109097e-01,2.771026312829100516e-04,8.170608288886008642e-04
5.387863969771059658e+01,9.664088367161005610e-01,2.763029401278974855e-04,-4.711360549586840170e-04
5.390086685930206301e+01,9.664149693515315942e-01,2.755055546574349977e-04,1.796502146902457814e-03
5.392309402089352943e+01,9.664210842909015664e-01,2.747104682953661935e-04,1.401661597534188154e-03
5.394532118248499586e+01,9.664271815847833569e-01,2.739176744816442964e-04,1.318151161418057351e-03
5.396754834407645518e+01,9.664332612836260550e-01,2.731271666722065970e-04,1.733752891699435290e-03
5.398977550566792161e+01,9.664393234377537389e-01,2.723389383391454865e-04,7.245787839418561197e-04
5.401200266725938803e+01,9.664453680973663641e-01,2.715529829705836101e-04,-4.857719224565420005e-03
5.403422982885085446e+01,9.664513953125394297e-01,2.707692940707250419e-04,-2.075903683552500663e-03
5.405645699044231378e+01,9.664574051332240900e-01,2.699878651598367450e-04,-1.196025388597086016e-03
5.407868415203378021e+01,9.664633976092469325e-01,2.692086897742804468e-04,-8.607874782951604326e-05
5.410091131362524663e+01,9.664693727903104215e-01,2.684317614664569651e-04,-6.708698509329689887e-04
5.412313847521671306e+01,9.664753307259922321e-01,2.676570738048875782e-04,-1.979697306306422815e-03
5.414536563680817238e+01,9.664812714657460280e-01,2.668846203741217040e-04,5.365730844023260983e-04
5.416759279839963881e+01,9.664871950589007943e-01,2.661143947748144758e-04,-2.586625476661661045e-03
5.418981995999110524e+01,9.664931015546611714e-01,2.653463906236961127e-04,-3.881443258478489526e-03
5.421204712158257166e+01,9.664989910021074548e-01,2.645806015535585843e-04,6.694403326240978488e-04
5.423427428317403809e+01,9.665048634501954838e-01,2.638170212132865105e-04,6.922885354258765918e-04
5.425650144476549741e+01,9.665107189477567529e-01,2.630556432678241474e-04,-1.656120539158286668e-03
5.427872860635696384e+01,9.665165575434981893e-01,2.622964613982261281e-04,-3.456570389578869119e-03
5.430095576794843026e+01,9.665223792860024865e-01,2.615394693015955546e-04,2.878667965875281024e-04
5.432318292953989669e+01,9.665281842237279930e-01,2.607846606911113740e-04,-4.685314199798138964e-04
5.434541009113135601e+01,9.665339724050082681e-01,2.600320292960843233e-04,-2.456741089378900464e-04
5.436763725272282244e+01,9.665397438780529704e-01,2.592815688618340894e-04,-8.942368022211593694e-04
5.438986441431428887e+01,9.665454986909470803e-01,2.585332731498058605e-04,-9.014990733938438956e-04
5.441209157590575529e+01,9.665512368916510111e-01,2.577871359375428421e-04,-7.681262713580909972e-04
5.443431873749721461e+01,9.665569585280011644e-01,2.570431510186188735e-04,-2.062041302627560732e-03
5.445654589908868104e+01,9.665626636477092637e-01,2.563013122027298801e-04,-1.379090698916541095e-03
5.447877306068014747e+01,9.665683522983626874e-01,2.555616133156462773e-04,5.237690399352396779e-04
5.450100022227161389e+01,9.665740245274243581e-01,2.548240481992285287e-04,3.766033425726108240e-03
5.452322738386307321e+01,9.665796803822329641e-01,2.540886107113997155e-04,4.166180930825377944e-03
5.454545454545453964e+01,9.665853199100026272e-01,2.533552947261916155e-04,1.785533827921828055e-03
5.456768170704600607e+01,9.665909431578231237e-01,2.526240941337130441e-04,2.640252596538626706e-03
5.458990886863747249e+01,9.665965501726597742e-01,2.518950028401631359e-04,-7.978551370547130482e-04
5.461213603022893892e+01,9.666021410013535542e-01,2.511680147678252190e-04,-6.128698682109951119e-04
5.463436319182039824e+01,9.666077156906209833e-01,2.504431238550757595e-04,1.215695308390268761e-03
5.465659035341186467e+01,9.666132742870542360e-01,2.497203240563693996e-04,2.150360818477446874e-03
5.467881751500333110e+01,9.666188168371210310e-01,2.489996093422545704e-04,-1.417876396340861812e-03
5.470104467659479752e+01,9.666243433871646307e-01,2.482809736993800507e-04,2.701192361307221818e-03
5.472327183818625684e+01,9.666298539834041748e-01,2.475644111304470458e-04,-5.518987948460597325e-04
5.474549899977772327e+01,9.666353486719339028e-01,2.468499156543095302e-04,-1.500359904347707768e-03
5.476772616136918970e+01,9.666408274987240423e-01,2.461374813058624664e-04,-2.873285891189389808e-03
5.478995332296065612e+01,9.666462905096203651e-01,2.454271021360972076e-04,-7.533467854284397417e-04
5.481218048455211544e+01,9.666517377503440756e-01,2.447187722121200375e-04,4.637373798840547503e-04
5.483440764614358187e+01,9.666571692664921445e-01,2.440124856171070134e-04,-1.518369360191623805e-03
5.485663480773504830e+01,9.666625851035368644e-01,2.433082364503610494e-04,5.398591543301757209e-03
5.487886196932651472e+01,9.666679853068266270e-01,2.426060188272162086e-04,3.214171024281207295e-03
5.490108913091798115e+01,9.666733699215848130e-01,2.419058268791741495e-04,2.219639640364196812e-03
5.492331629250944047e+01,9.666787389929109020e-01,2.412076547537744559e-04,4.160971554231425798e-03
5.494554345410090690e+01,9.666840925657795847e-01,2.405114966146898838e-04,-2.797583186844255099e-03
5.496777061569237333e+01,9.666894306850414287e-01,2.398173466416606047e-04,5.320069158345755098e-04
5.498999777728383975e+01,9.666947533954225458e-01,2.391251990305287372e-04,-1.861094757080951085e-03
5.501222493887529907e+01,9.667000607415243696e-01,2.384350479932656149e-04,-1.238034150514265709e-04
5.503445210046676550e+01,9.667053527678243219e-01,2.377468877578867580e-04,3.030369385561682396e-04
5.505667926205823193e+01,9.667106295186750353e-01,2.370607125685634370e-04,-1.361907527979593730e-03
5.507890642364969835e+01,9.667158910383052417e-01,2.363765166854894253e-04,-3.280909573411800828e-04
5.510113358524115768e+01,9.667211373708186617e-01,2.356942943850400235e-04,2.482143008972091322e-03
5.512336074683262410e+01,9.667263685601951151e-01,2.350140399596271565e-04,-8.175762018055629087e-04
5.514558790842409053e+01,9.667315846502897436e-01,2.343357477177942681e-04,-1.048496557884288569e-03
5.516781507001555696e+01,9.667367856848332330e-01,2.336594119841910048e-04,4.395046799600420273e-03
5.519004223160701628e+01,9.667419717074321461e-01,2.329850270995324497e-04,-5.465272134547977763e-04
5.521226939319848270e+01,9.667471427615684787e-01,2.323125874206546340e-04,-7.721999640761347851e-04
5.523449655478994913e+01,9.667522988905996595e-01,2.316420873205169220e-04,2.570232643992987828e-03
5.525672371638141556e+01,9.667574401377589943e-01,2.309735211881438436e-04,-1.303210984521447399e-05
5.527895087797288198e+01,9.667625665461551110e-01,2.303068834286978173e-04,-1.727833865360262522e-04
5.530117803956434130e+01,9.667676781587726254e-01,2.296421684633900557e-04,-2.343128361476459970e-04
5.532340520115580773e+01,9.667727750184712532e-01,2.289793707296046801e-04,-7.316595046025086042e-04
5.534563236274727416e+01,9.667778571679866984e-01,2.283184846807757710e-04,-6.414721333790040494e-04
5.536785952433874058e+01,9.667829246499299867e-01,2.276595047864761923e-04,-7.615596725505282671e-04
5.539008668593019991e+01,9.667879775067880210e-01,2.270024255323494758e-04,-5.299236228943200689e-04
5.541231384752166633e+01,9.667930157809230263e-01,2.263472414201766082e-04,-1.453943723618975796e-03
5.543454100911313276e+01,9.667980395145729933e-01,2.256939469678240977e-04,2.664031818123603450e-03
5.545676817070459919e+01,9.668030487498513459e-01,2.250425367092850654e-04,-1.708395784100863153e-03
5.547899533229605851e+01,9.668080435287472740e-01,2.243930051946374494e-04,-1.396933562410212744e-03
5.550122249388752493e+01,9.668130238931254006e-01,2.237453469900837675e-04,2.080479385480853280e-04
5.552344965547899136e+01,9.668179898847262255e-01,2.230995566779059335e-04,-2.824258767214061008e-03
5.554567681707045779e+01,9.668229415451655706e-01,2.224556288565211748e-04,2.821665272952965462e-03
5.556790397866192421e+01,9.668278789159348019e-01,2.218135581404611614e-04,-2.615205342302461336e-03
5.559013114025338353e+01,9.668328020384011623e-01,2.211733391603363900e-04,1.353753245593510663e-03
5.561235830184484996e+01,9.668377109538072167e-01,2.205349665628954898e-04,2.809073218765370875e-03
5.563458546343631639e+01,9.668426057032714072e-01,2.198984350109661062e-04,-3.146979321013121085e-04
5.565681262502778281e+01,9.668474863277873865e-01,2.192637391835290878e-04,-3.617482200680480903e-03
5.567903978661924214e+01,9.668523528682247958e-01,2.186308737756326170e-04,-1.445810967273150312e-03
5.570126694821070856e+01,9.668572053653285980e-01,2.179998334984607864e-04,2.147596232378822662e-03
5.572349410980217499e+01,9.668620438597195221e-01,2.173706130792976568e-04,1.906268306660743265e-03
5.574572127139364142e+01,9.668668683918937301e-01,2.167432072615533873e-04,1.914988098710107643e-03
5.576794843298510074e+01,9.668716790022231500e-01,2.161176108047328738e-04,2.958413626391531541e-03
5.579017559457656716e+01,9.668764757309551428e-01,2.154938184844688994e-04,-1.577282516751454778e-04
5.581240275616803359e+01,9.668812586182128355e-01,2.148718250924889302e-04,-2.499574437317012530e-03
5.583462991775950002e+01,9.668860277039946771e-01,2.142516254366687290e-04,1.113173005101313756e-03
5.585685707935095934e+01,9.668907830281751048e-01,2.136332143409488992e-04,-3.480083382848526237e-04
5.587908424094242577e+01,9.668955246305492857e-01,2.130165866395084635e-04,2.384423683620056061e-03
5.590131140253389219e+01,9.669002525536292136e-01,2.124017368131567401e-04,-1.944962610106573176e-04
5.592353856412535862e+01,9.669049668381565210e-01,2.117886595728595716e-04,-2.467590745685010675e-03
5.594576572571682505e+01,9.669096675228590065e-01,2.111773498914185738e-04,3.722310192334334707e-05
5.596799288730828437e+01,9.669143546463730976e-01,2.105678027534499137e-04,7.859084829584558722e-04
5.599022004889975079e+01,9.669190282472435172e-01,2.099600131554396848e-04,-2.819945321085013962e-04
5.601244721049121722e+01,9.669236883639235058e-01,2.093539761057024368e-04,5.783769973480928049e-04
5.603467437208268365e+01,9.669283350347748218e-01,2.087496866243986580e-04,4.300227989292301073e-03
5.605690153367414297e+01,9.669329682980675189e-01,2.081471397435444791e-04,-1.840107741728313432e-03
5.607912869526560939e+01,9.669375881919802795e-01,2.075463305069845409e-04,8.631133137235718483e-04
5.610135585685707582e+01,9.669421947545998597e-01,2.069472539704544987e-04,-1.640752291470369854e-03
5.612358301844854225e+01,9.669467880239218660e-01,2.063499052014895968e-04,1.119511981740127678e-03
5.614581018004000157e+01,9.669513680378500897e-01,2.057542792795016471e-04,1.535418778780614632e-03
5.616803734163146800e+01,9.669559348341969507e-01,2.051603712957267159e-04,2.574067535890079035e-03
5.619026450322293442e+01,9.669604884506831644e-01,2.045681763532712573e-04,1.639956671007836240e-03
5.621249166481440085e+01,9.669650289249378528e-01,2.039776895670911334e-04,2.010028735192696293e-03
5.623471882640586728e+01,9.669695562944986555e-01,2.033889060639852990e-04,-1.349223405527997773e-03
5.625694598799732660e+01,9.669740705968117300e-01,2.028018209825875888e-04,6.181337508941039342e-04
5.627917314958879302e+01,9.669785718692316401e-01,2.022164294733923317e-04,2.587777148443075738e-04
5.630140031118025945e+01,9.669830601490211341e-01,2.016327266987722670e-04,3.214848308513632144e-04
5.632362747277172588e+01,9.669875354733518114e-01,2.010507078329003196e-04,1.784371946574028669e-03
5.634585463436318520e+01,9.669919978793033444e-01,2.004703680618476116e-04,1.703215637552528893e-03
5.636808179595465162e+01,9.669964474038641455e-01,1.998917025834968074e-04,2.146574033577803783e-03
5.639030895754611805e+01,9.670008840839308117e-01,1.993147066076142947e-04,1.639271465738458792e-04
5.641253611913758448e+01,9.670053079563086795e-01,1.987393753557846715e-04,-2.883437893609057390e-03
5.643476328072904380e+01,9.670097190577110480e-01,1.981657040615024152e-04,-1.607643827224814869e-03
5.645699044232051023e+01,9.670141174247602889e-01,1.975936879700332404e-04,-1.201617258023548801e-03
5.647921760391197665e+01,9.670185030939865145e-01,1.970233223385888454e-04,1.428128258613725783e-03
5.650144476550344308e+01,9.670228761018289099e-01,1.964546024361472595e-04,4.754383377310773817e-04
5.652367192709490240e+01,9.670272364846348445e-01,1.958875235435794779e-04,-1.891186166967341207e-03
5.654589908868636883e+01,9.670315842786598726e-01,1.953220809536416016e-04,-4.395616493572269403e-04
5.656812625027783525e+01,9.670359195200683988e-01,1.947582699708885615e-04,1.562700361759815229e-03
5.659035341186930168e+01,9.670402422449331237e-01,1.941960859117495522e-04,2.911814180293536159e-03
5.661258057346076811e+01,9.670445524892350431e-01,1.936355241045294140e-04,2.560910559469607804e-03
5.663480773505222743e+01,9.670488502888637816e-01,1.930765798893628257e-04,-2.234110384701494707e-03
5.665703489664369386e+01,9.670531356796173705e-01,1.925192486182445806e-04,-1.348237164440821271e-04
5.667926205823516028e+01,9.670574086972021366e-01,1.919635256550408624e-04,1.861450371529845904e-03
5.670148921982662671e+01,9.670616693772329242e-01,1.914094063754688622e-04,-1.787050094617414694e-03
5.672371638141808603e+01,9.670659177552332064e-01,1.908568861670763956e-04,-2.536971599573456700e-03
5.674594354300955246e+01,9.670701538666346408e-01,1.903059604293004493e-04,1.984301923295970441e-03
5.676817070460101888e+01,9.670743777467774027e-01,1.897566245734243282e-04,-3.241043108005472713e-04
5.679039786619248531e+01,9.670785894309101849e-01,1.892088740225799325e-04,-1.393135147493052863e-04
5.681262502778394463e+01,9.670827889541899758e-01,1.886627042117767594e-04,-8.269044763198807237e-04
5.683485218937541106e+01,9.670869763516823925e-01,1.881181105878565029e-04,2.770684639154505184e-03
5.685707935096687748e+01,9.670911516583612366e-01,1.875750886095493776e-04,3.417858468753613363e-04
5.687930651255834391e+01,9.670953149091090495e-01,1.870336337474137289e-04,-3.323158036669983557e-03
5.690153367414980323e+01,9.670994661387166680e-01,1.864937414838763652e-04,-3.928081461961032729e-03
5.692376083574126966e+01,9.671036053818831135e-01,1.859554073132614518e-04,3.368214450681056727e-03
5.694598799733273609e+01,9.671077326732164803e-01,1.854186267416705171e-04,-1.033558742391168465e-03
5.696821515892420251e+01,9.671118480472326029e-01,1.848833952871555453e-04,-1.601784059037410137e-03
5.699044232051566894e+01,9.671159515383561667e-01,1.843497084795705761e-04,2.734962705236935326e-03
5.701266948210712826e+01,9.671200431809202636e-01,1.838175618606458373e-04,2.627113620929058969e-03
5.703489664369859469e+01,9.671241230091662811e-01,1.832869509839760353e-04,3.894724400807409196e-04
5.705712380529006111e+01,9.671281910572441243e-01,1.827578714150200840e-04,3.983327274943005043e-03
5.707935096688152754e+01,9.671322473592122160e-01,1.822303187310795832e-04,-2.723745935066322187e-03
5.710157812847298686e+01,9.671362919490373855e-01,1.817042885213245420e-04,-6.756943522569461725e-04
5.712380529006445329e+01,9.671403248605946468e-01,1.811797763868248196e-04,-1.323065431016748773e-03
5.714603245165591971e+01,9.671443461276679754e-01,1.806567779404355263e-04,-3.883414492654019105e-03
5.716825961324738614e+01,9.671483557839491985e-01,1.801352888069595443e-04,1.074788397138367246e-03
5.719048677483884546e+01,9.671523538630389938e-01,1.796153046230029231e-04,1.293606804727495240e-03
5.721271393643031189e+01,9.671563403984463347e-01,1.790968210370534022e-04,1.784754422553611834e-03
5.723494109802177832e+01,9.671603154235887123e-01,1.785798337094587820e-04,6.271470041052684165e-04
5.725716825961324474e+01,9.671642789717918021e-01,1.780643383124560066e-04,-3.539478735386542441e-03
5.727939542120471117e+01,9.671682310762901302e-01,1.775503305300970322e-04,-2.619517663236856954e-03
5.730162258279617049e+01,9.671721717702264076e-01,1.770378060583297354e-04,2.460524555997919646e-05
5.732384974438763692e+01,9.671761010866516406e-01,1.765267606049807016e-04,-3.278222709304236780e-04
5.734607690597910334e+01,9.671800190585256862e-01,1.760171898896982501e-04,2.703756243929698357e-03
5.736830406757056977e+01,9.671839257187164751e-01,1.755090896440322313e-04,1.807174697797188454e-03
5.739053122916202909e+01,9.671878211000005665e-01,1.750024556113812533e-04,1.054272208087074243e-03
5.741275839075349552e+01,9.671917052350629262e-01,1.744972835470077251e-04,6.280055710447633981e-04
5.743498555234496195e+01,9.671955781564968158e-01,1.739935692180618449e-04,5.301925591103991142e-04
5.745721271393642837e+01,9.671994398968042361e-01,1.734913084035208570e-04,2.539159465044391484e-03
5.747943987552788769e+01,9.672032904883952620e-01,1.729904968942754093e-04,4.141180665505906624e-04
5.750166703711935412e+01,9.672071299635888186e-01,1.724911304930256859e-04,8.763922479064006291e-04
5.752389419871082055e+01,9.672109583546119049e-01,1.719932050143953305e-04,2.097662832133492892e-03
5.754612136030228697e+01,9.672147756936001484e-01,1.714967162848398579e-04,-8.578368067310644966e-04
5.756834852189374629e+01,9.672185820125974720e-01,1.710016601427087244e-04,-4.254062691270903769e-04
5.759057568348521272e+01,9.672223773435565386e-01,1.705080324381763189e-04,2.214669696827997487e-03
5.761280284507667915e+01,9.672261617183381954e-01,1.700158290333160949e-04,1.457599302460785978e-04
5.763503000666814557e+01,9.672299351687116964e-01,1.695250458020794828e-04,-1.073010148278571822e-03
5.765725716825961200e+01,9.672336977263548130e-01,1.690356786302725793e-04,-1.799333165057049157e-03
5.767948432985107132e+01,9.672374494228538344e-01,1.685477234155585333e-04,6.637222361884998010e-04
5.770171149144253775e+01,9.672411902897035674e-01,1.680611760674633457e-04,1.245266592098668570e-03
5.772393865303400418e+01,9.672449203583068922e-01,1.675760325074271797e-04,-1.490080272862154059e-03
5.774616581462547060e+01,9.672486396599754288e-01,1.670922886687201180e-04,-2.779911677915913870e-04
5.776839297621692992e+01,9.672523482259290928e-01,1.666099404965004931e-04,8.615428288332084182e-04
5.779062013780839635e+01,9.672560460872964283e-01,1.661289839477730098e-04,4.406870547766816512e-03
5.781284729939986278e+01,9.672597332751143862e-01,1.656494149914188323e-04,-2.383128512758380009e-03
5.783507446099132920e+01,9.672634098203279907e-01,1.651712296082303048e-04,1.687236910836045854e-03
5.785730162258278853e+01,9.672670757537911168e-01,1.646944237908242706e-04,-2.347999820678166403e-03
5.787952878417425495e+01,9.672707311062660462e-01,1.642189935436884753e-04,-2.467187935940239833e-04
5.790175594576572138e+01,9.672743759084233561e-01,1.637449348832022752e-04,7.089399886563901637e-04
5.792398310735718781e+01,9.672780101908420303e-01,1.632722438376178536e-04,1.088900844078562972e-03
5.794621026894865423e+01,9.672816339840095701e-01,1.628009164470533903e-04,-4.456354837095977649e-04
5.796843743054011355e+01,9.672852473183219946e-01,1.623309487634839543e-04,2.106905627283770562e-03
5.799066459213157998e+01,9.672888502240837294e-01,1.618623368507625100e-04,9.996956932463063779e-04
5.801289175372304641e+01,9.672924427315074958e-01,1.613950767846348796e-04,2.628576773244038333e-03
5.803511891531451283e+01,9.672960248707145325e-01,1.609291646527078942e-04,5.785880985805378816e-05
5.805734607690597215e+01,9.672995966717345961e-01,1.604645965544493672e-04,-6.032106842523895238e-05
5.807957323849743858e+01,9.673031581645058496e-01,1.600013686012074468e-04,-1.026713141634121159e-03
5.810180040008890501e+01,9.673067093788748627e-01,1.595394769162043823e-04,-1.749945636790395734e-03
5.812402756168037143e+01,9.673102503445967226e-01,1.590789176345266303e-04,-2.321756293818634043e-04
5.814625472327183076e+01,9.673137810913347012e-01,1.586196869031700934e-04,-1.619493763716458895e-04
5.816848188486329718e+01,9.673173016486609210e-01,1.581617808809471226e-04,9.560790928261772787e-04
5.819070904645476361e+01,9.673208120460554671e-01,1.577051957386083004e-04,1.267998827266644075e-03
5.821293620804623004e+01,9.673243123129073862e-01,1.572499276587114962e-04,1.401958748873210591e-04
