t,vx,vy,dvx_dt,dvx_dt_noisy
1.328065613122624455e+01,-9.170330566491698794e-04,1.790700398932519827e-04,8.054391851858616787e-04,-9.041841846113216064e-02
1.328665733146629258e+01,-9.121891857366881727e-04,1.847761126217573459e-04,8.088466764140869606e-04,-9.238128868040221264e-02
1.329265853170634060e+01,-9.073251347150808376e-04,1.904225788737153068e-04,8.121642372003517931e-04,-2.167678543041847913e-02
1.329865973194638862e+01,-9.024414414306366474e-04,1.960095643980654199e-04,8.153924723871360967e-04,8.314839640580966307e-02
1.330466093218643664e+01,-8.975386406469599860e-04,2.015372019523735576e-04,8.185319930375286723e-04,8.160114564735676534e-02
1.331066213242648466e+01,-8.926172633652182603e-04,2.070056273932059242e-04,8.215834114057177315e-04,-2.959254282523669441e-02
1.331666333266653268e+01,-8.876778368198081281e-04,2.124149796461114814e-04,8.245473408826420108e-04,5.080068372712374242e-02
1.332266453290658070e+01,-8.827208844783558227e-04,2.177654007056218136e-04,8.274243959795386533e-04,2.977323098321007014e-02
1.332866573314662872e+01,-8.777469260417168281e-04,2.230570356352512627e-04,8.302151923115009581e-04,1.387929782150087998e-02
1.333466693338667675e+01,-8.727564774439764209e-04,2.282900325674968201e-04,8.329203465810433929e-04,1.855233251781901460e-02
1.334066813362672477e+01,-8.677500508524492364e-04,2.334645427038381266e-04,8.355404765616773408e-04,-3.546990093984794118e-02
1.334666933386677279e+01,-8.627281546676793776e-04,2.385807203147375538e-04,8.380762010814979054e-04,4.084027915772230760e-02
1.335267053410682081e+01,-8.576912935234404147e-04,2.436387227396401766e-04,8.405281400067842693e-04,5.383893525770915706e-02
1.335867173434686883e+01,-8.526399682867353853e-04,2.486387103869737198e-04,8.428969142256137123e-04,1.358384485211202863e-01
1.336467293458691685e+01,-8.475746760577970110e-04,2.535808467341486112e-04,8.451831456314921106e-04,4.660498875016075293e-02
1.337067413482696487e+01,-8.424959101700871559e-04,2.584652983275579556e-04,8.473874571070019995e-04,-1.218885992490372217e-01
1.337667533506701290e+01,-8.374041601902974764e-04,2.632922347825775340e-04,8.495104725074688508e-04,-5.950557939288615011e-02
1.338267653530706092e+01,-8.322999119183488795e-04,2.680618287835658041e-04,8.515528166446468660e-04,1.735678633181960556e-02
1.338867773554710894e+01,-8.271836473873918480e-04,2.727742560838640083e-04,8.535151152704294891e-04,4.106971159888270217e-03
1.339467893578715696e+01,-8.220558448638064404e-04,2.774296955057959572e-04,8.553979950605793267e-04,-9.236507642429570009e-02
1.340068013602720498e+01,-8.169169788472020743e-04,2.820283289406681380e-04,8.572020835984843056e-04,-6.341129987972561437e-03
1.340668133626725300e+01,-8.117675200747299404e-04,2.865703412412540468e-04,8.589280092374534806e-04,-1.727686961128267057e-02
1.341268253650730102e+01,-8.066079357799857104e-04,2.910559167906966605e-04,8.605763972889176336e-04,-1.853359047586228530e-03
1.341868373674734904e+01,-8.014386896484487202e-04,2.954852452463522594e-04,8.621478766211724187e-04,-5.501129260323054347e-03
1.342468493698739707e+01,-7.962602415384176539e-04,2.998585205328708906e-04,8.636430782928031062e-04,4.664937272133792140e-02
1.343068613722744509e+01,-7.910730475049510295e-04,3.041759387492144924e-04,8.650626331341308359e-04,7.384025632636656566e-02
1.343668733746749311e+01,-7.858775597998669815e-04,3.084376981686571661e-04,8.664071717339643167e-04,3.479829215720663116e-02
1.344268853770754113e+01,-7.806742268717432615e-04,3.126439992387849585e-04,8.676773244263853539e-04,-5.489716123908075507e-02
1.344868973794758915e+01,-7.754634933659173461e-04,3.167950445814960250e-04,8.688737212775739498e-04,-4.253997440135183494e-02
1.345469093818763717e+01,-7.702458001244863288e-04,3.208910389930004665e-04,8.699969920726670141e-04,-3.247725070916368528e-02
1.346069213842768519e+01,-7.650215841863071365e-04,3.249321894438205469e-04,8.710477663026584914e-04,-2.176203820058611113e-03
1.346669333866773322e+01,-7.597912787869959880e-04,3.289187050787903670e-04,8.720266731513371099e-04,-2.068871743845272781e-02
1.347269453890778124e+01,-7.545553133589292605e-04,3.328507972170562448e-04,8.729343414822669572e-04,-1.684731795760959633e-02
1.347869573914782926e+01,-7.493141135312424064e-04,3.367286793520763897e-04,8.737713998258075194e-04,-4.546932204578436193e-02
1.348469693938787728e+01,-7.440681011298311449e-04,3.405525671516212278e-04,8.745384763661782825e-04,4.812060232652477787e-02
1.349069813962792530e+01,-7.388176941773503788e-04,3.443226784577730227e-04,8.752361989285655083e-04,4.323432013871460200e-02
1.349669933986797332e+01,-7.335633068932149526e-04,3.480392332869260922e-04,8.758651949662757397e-04,4.839594371423108082e-02
1.350270054010802134e+01,-7.283053496935993276e-04,3.517024538297870251e-04,8.764260915479351677e-04,-3.341663005284270776e-03
1.350870174034806936e+01,-7.230442291914374736e-04,3.553125644513741390e-04,8.769195153447336679e-04,2.342084158971237742e-02
1.351470294058811739e+01,-7.177803481964233024e-04,3.588697916910179144e-04,8.773460926177199023e-04,-4.487288114525847527e-02
1.352070414082816541e+01,-7.125141057150100174e-04,3.623743642623608856e-04,8.777064492051447767e-04,-4.990593499727947330e-02
1.352670534106821343e+01,-7.072458969513391661e-04,3.658265130490638214e-04,8.780012105055481041e-04,-2.650149596739679453e-02
1.353270654130826145e+01,-7.019761140112446614e-04,3.692264682702729316e-04,8.782309986835572105e-04,2.993744841183156036e-02
1.353870774154830947e+01,-6.967051453355960341e-04,3.725744631418917278e-04,8.783964364797336877e-04,-6.742054948273493512e-03
1.354470894178835749e+01,-6.914333751478909202e-04,3.758707350585648965e-04,8.784981481857339920e-04,-5.639443816943396498e-02
1.355071014202840551e+01,-6.861611839803845488e-04,3.791155227752080153e-04,8.785367567520040166e-04,5.377317361908405535e-03
1.355671134226845354e+01,-6.808889486740888741e-04,3.823090664070077698e-04,8.785128837779985047e-04,2.187114737231416264e-02
1.356271254250850156e+01,-6.756170423787734433e-04,3.854516074294215742e-04,8.784271495024558634e-04,8.894855961828302890e-03
1.356871374274854958e+01,-6.703458345529647458e-04,3.885433886781778962e-04,8.782801727937261053e-04,-3.257372370021473229e-02
1.357471494298859760e+01,-6.650756909639466471e-04,3.915846543492760949e-04,8.780725711401562517e-04,3.982229385633194105e-03
1.358071614322864562e+01,-6.598069736877599546e-04,3.945756499989865290e-04,8.778049606405323316e-04,-2.031694018512506666e-02
1.358671734346869364e+01,-6.545400411092029604e-04,3.975166225438504482e-04,8.774779559945775423e-04,-1.551205297674900993e-02
1.359271854370874166e+01,-6.492752479218307903e-04,4.004078202606799934e-04,8.770921704935093904e-04,-3.707557029635812247e-03
1.359871974394878968e+01,-6.440129451279560545e-04,4.032494927865583052e-04,8.766482160106548382e-04,3.844522813402324185e-02
1.360472094418883771e+01,-6.387534800386483053e-04,4.060418911188394151e-04,8.761467029921260561e-04,9.204058902805613285e-02
1.361072214442888395e+01,-6.334971962737362058e-04,4.087852676151474871e-04,8.755882404475545059e-04,7.871279605784746447e-02
1.361672334466893197e+01,-6.282444337618004826e-04,4.114798759933800698e-04,8.749734359408867148e-04,3.221213539119303221e-02
1.362272454490897999e+01,-6.229955287401841169e-04,4.141259713317032177e-04,8.743028955812430416e-04,-1.920490380877074021e-02
1.362872574514902801e+01,-6.177508137549852976e-04,4.167238100685546898e-04,8.735772240138348814e-04,-1.462776803057904210e-02
1.363472694538907604e+01,-6.125106176610599145e-04,4.192736500026432445e-04,8.727970244109488742e-04,-1.247809891610677895e-02
1.364072814562912406e+01,-6.072752656220206918e-04,4.217757502929484772e-04,8.719628984629915029e-04,5.842400366809052253e-02
1.364672934586917208e+01,-6.020450791102374037e-04,4.242303714587210371e-04,8.710754463696000456e-04,-1.373948927596955472e-01
1.365273054610922010e+01,-5.968203760851467166e-04,4.266377749621246929e-04,8.701352664750044595e-04,1.376022314337357888e-02
1.365873174634926812e+01,-5.916014722662719634e-04,4.289982206300693235e-04,8.691429531757031285e-04,-9.875532853862899196e-02
1.366473294658931614e+01,-5.863886786838177741e-04,4.313119726458042075e-04,8.680991020934454572e-04,6.745901099850325601e-04
1.367073414682936416e+01,-5.811823025419531530e-04,4.335792967767930993e-04,8.670043074904129014e-04,6.709425298006654881e-02
1.367673534706941219e+01,-5.759826475873343994e-04,4.358004594368036734e-04,8.658591614417797226e-04,-4.468119133707039448e-02
1.368273654730946021e+01,-5.707900141091056499e-04,4.379757276859071440e-04,8.646642538294444565e-04,-1.132787237527654589e-01
1.368873774754950823e+01,-5.656046989388986614e-04,4.401053692304787539e-04,8.634201723358269753e-04,6.571945456794453522e-02
1.369473894778955625e+01,-5.604269954508328110e-04,4.421896524231971773e-04,8.621275024377293011e-04,7.615324740302330253e-02
1.370074014802960427e+01,-5.552571935615150962e-04,4.442288462630450624e-04,8.607868274002629903e-04,2.578963970585397558e-02
1.370674134826965229e+01,-5.500955797300402430e-04,4.462232203953087604e-04,8.593987282708411349e-04,6.362281339958496262e-02
1.371274254850970031e+01,-5.449424369579904896e-04,4.481730451115782709e-04,8.579637838732358506e-04,-3.926652522745592566e-02
1.371874374874974833e+01,-5.397980447894358026e-04,4.500785913497475131e-04,8.564825708017049372e-04,5.948723216059178392e-02
1.372474494898979636e+01,-5.346626793109336608e-04,4.519401306940140010e-04,8.549556634151805543e-04,8.588616565270008885e-02
1.373074614922984438e+01,-5.295366131515292715e-04,4.537579353748790595e-04,8.533836338315298892e-04,3.286233017672111900e-02
1.373674734946989240e+01,-5.244201154827555708e-04,4.555322782691477706e-04,8.517670519218800088e-04,1.490497629929481149e-02
1.374274854970994042e+01,-5.193134520186330066e-04,4.572634328999289192e-04,8.501064853050110167e-04,6.501452342789322547e-02
1.374874974994998844e+01,-5.142168850156696473e-04,4.589516734366351556e-04,8.484024993418190323e-04,5.744577988736293550e-02
1.375475095019003646e+01,-5.091306732728612897e-04,4.605972746949827247e-04,8.466556571298449818e-04,-3.659471378853555029e-02
1.376075215043008448e+01,-5.040550721316913512e-04,4.622005121369917365e-04,8.448665194978745123e-04,6.884619895141079471e-02
1.376675335067013251e+01,-4.989903334761307610e-04,4.637616618709860042e-04,8.430356450006056684e-04,3.807401980576333167e-02
1.377275455091018053e+01,-4.939367057326382853e-04,4.652810006515930435e-04,8.411635899133866091e-04,8.775903168038308791e-03
1.377875575115022855e+01,-4.888944339734247130e-04,4.667588057227638502e-04,8.392509081187640415e-04,6.602519553408602027e-02
1.378475695139027657e+01,-4.838637617103530076e-04,4.681953523155418925e-04,8.372981494738876863e-04,4.710992296074054814e-02
1.379075815163032459e+01,-4.788449279035765917e-04,4.695909184653004865e-04,8.353058632452043221e-04,3.813203162260477702e-02
1.379675935187037261e+01,-4.738381675972880703e-04,4.709457835262636843e-04,8.332745968532150223e-04,-2.455913529069195245e-02
1.380276055211042063e+01,-4.688437127049745017e-04,4.722602268982203271e-04,8.312048949565076575e-04,4.250493589330226613e-02
1.380876175235046865e+01,-4.638617920094171795e-04,4.735345280265243159e-04,8.290972994487570170e-04,-5.459662331565119653e-02
1.381476295259051668e+01,-4.588926311626915795e-04,4.747689664020943948e-04,8.269523494557905240e-04,-5.495503789118649438e-03
1.382076415283056470e+01,-4.539364526861676841e-04,4.759638215614144766e-04,8.247705813327198699e-04,-8.383829326794962900e-02
1.382676535307061272e+01,-4.489934759705097663e-04,4.771193730865332626e-04,8.225525286611379185e-04,-8.439704245161659679e-02
1.383276655331066074e+01,-4.440639172756763345e-04,4.782359006050645686e-04,8.202987222463839143e-04,2.297310388844147483e-02
1.383876775355070876e+01,-4.391479897309202417e-04,4.793136837901871617e-04,8.180096901148721164e-04,-3.282325287837652150e-03
1.384476895379075678e+01,-4.342459033347886854e-04,4.803530023606446524e-04,8.156859575114898224e-04,5.053406019789513648e-03
1.385077015403080480e+01,-4.293578649551231530e-04,4.813541360807458195e-04,8.133280468970588168e-04,3.041082688433617565e-02
1.385677135427085283e+01,-4.244840783290595846e-04,4.823173647603642305e-04,8.109364779458655588e-04,1.831012086781886455e-02
1.386277255451090085e+01,-4.196247440630279397e-04,4.832429682549386216e-04,8.085117675432575059e-04,-4.351070580756370015e-02
1.386877375475094887e+01,-4.147800596327528471e-04,4.841312264654725177e-04,8.060544297833034059e-04,4.477643567815586118e-03
1.387477495499099689e+01,-4.099502193832529548e-04,4.849824193385345039e-04,8.035649759665247117e-04,-2.549945420320964308e-03
1.388077615523104491e+01,-4.051354145288414720e-04,4.857968268662581166e-04,8.010439145976898812e-04,-2.519747652544896202e-02
1.388677735547109293e+01,-4.003358331531257355e-04,4.865747290863419523e-04,7.984917513836767636e-04,-5.428930236644972929e-03
1.389277855571114095e+01,-3.955516602090074804e-04,4.873164060820495049e-04,7.959089892314013398e-04,-1.747489221558296002e-02
1.389877975595118897e+01,-3.907830775186827863e-04,4.880221379822091655e-04,7.932961282458144423e-04,-3.166214575386461921e-02
1.390478095619123700e+01,-3.860302637736420231e-04,4.886922049612144395e-04,7.906536657279628760e-04,-1.592237475912291339e-02
1.391078215643128502e+01,-3.812933951287074191e-04,4.893268866344314526e-04,7.879820958918678023e-04,1.253709572570385969e-02
1.391678335667133304e+01,-3.765726465416961428e-04,4.899264609592663203e-04,7.852819095229182211e-04,1.039465487022936258e-01
1.392278455691138106e+01,-3.718681877567161782e-04,4.904912083597408280e-04,7.825535959183245200e-04,-4.006656880401236048e-02
1.392878575715142908e+01,-3.671801854771509902e-04,4.910214091496401803e-04,7.797976414508140568e-04,2.687566561289360390e-02
1.393478695739147710e+01,-3.625088036662908980e-04,4.915173432074844764e-04,7.770145294048998261e-04,-7.228942315437203447e-02
1.394078815763152512e+01,-3.578542035473326953e-04,4.919792899765289274e-04,7.742047399767755089e-04,8.027544586508741919e-02
1.394678935787157315e+01,-3.532165436033800842e-04,4.924075284647635303e-04,7.713687502742716702e-04,-1.589739766656439804e-02
1.395279055811162117e+01,-3.485959795774434041e-04,4.928023372449136111e-04,7.685070343168721313e-04,7.712289957755748618e-03
1.395879175835166919e+01,-3.439926644724397944e-04,4.931639944544390650e-04,7.656200630357908390e-04,6.463657918568847804e-02
1.396479295859171721e+01,-3.394067485511929232e-04,4.934927777955347905e-04,7.627083042741082588e-04,5.014656545128134968e-02
1.397079415883176523e+01,-3.348383793364333671e-04,4.937889645351309061e-04,7.597722227869680486e-04,-7.383319680669156448e-02
1.397679535907181325e+01,-3.302877016107983398e-04,4.940528315048922084e-04,7.568122802418348824e-04,2.851645577408670751e-02
1.398279655931186127e+01,-3.257548574168316925e-04,4.942846551012184970e-04,7.538289352188090858e-04,-1.061578491854160873e-02
1.398879775955190929e+01,-3.212399860569841305e-04,4.944847112852446833e-04,7.508226432110025285e-04,3.170700007047807384e-02
1.399479895979195732e+01,-3.167432240936129419e-04,4.946532755828405735e-04,7.477938566249738234e-04,8.367013241716222960e-03
1.400080016003200534e+01,-3.122647053489822151e-04,4.947906230846107600e-04,7.447430247812217470e-04,3.754670668909993597e-02
1.400680136027205336e+01,-3.078045609052627841e-04,4.948970284458949469e-04,7.416705939147370981e-04,1.533945251943969260e-02
1.401280256051210138e+01,-3.033629191045321199e-04,4.949727658867678418e-04,7.385770071756147300e-04,-6.254139574110428174e-03
1.401880376075214940e+01,-2.989399055487743312e-04,4.950181091920390465e-04,7.354627046297227203e-04,5.958441214841681682e-02
1.402480496099219742e+01,-2.945356430998804348e-04,4.950333317112531667e-04,7.323281232594296532e-04,-7.647000086917263295e-02
1.403080616123224544e+01,-2.901502518796480307e-04,4.950187063586894854e-04,7.291736969643905584e-04,-2.092383022352525129e-02
1.403680736147229346e+01,-2.857838492697814103e-04,4.949745056133627230e-04,7.259998565623907449e-04,-4.705395071130315243e-02
1.404280856171234149e+01,-2.814365501459357858e-04,4.949010013539591104e-04,7.228070297623127383e-04,-6.470770094595189141e-03
1.404880976195238951e+01,-2.771084691477749672e-04,4.947984634162595373e-04,7.195956410682776295e-04,-2.077754087872999561e-02
1.405481096219243753e+01,-2.727997162481410397e-04,4.946671628593502044e-04,7.163661124645018686e-04,-6.686033655221309581e-03
1.406081216243248555e+01,-2.685103982560892557e-04,4.945073705847716780e-04,7.131188628846042623e-04,-2.380879105475440863e-02
1.406681336267253357e+01,-2.642406196665392226e-04,4.943193566981549623e-04,7.098543080693089924e-04,-2.277004605206810542e-02
1.407281456291258159e+01,-2.599904826602748484e-04,4.941033905092211739e-04,7.065728605686672544e-04,-8.149600763614670007e-02
1.407881576315262961e+01,-2.557600871039445042e-04,4.938597405317818670e-04,7.032749297443316970e-04,-1.180200043625747935e-03
1.408481696339267764e+01,-2.515495305500610240e-04,4.935886744837391423e-04,6.999609217718794334e-04,1.611520639795395102e-02
1.409081816363272566e+01,-2.473589082370015427e-04,4.932904592870851045e-04,6.966312396431847097e-04,-2.912100974662759634e-02
1.409681936387277368e+01,-2.431883130890077124e-04,4.929653610679024045e-04,6.932862831688410121e-04,-3.215359180138306627e-02
1.410282056411282170e+01,-2.390378357161855398e-04,4.926136451563642394e-04,6.899264489806333734e-04,-3.153889701317611621e-02
1.410882176435286972e+01,-2.349075644145054138e-04,4.922355760867337020e-04,6.865521305340557823e-04,8.463859730629655354e-02
1.411482296459291774e+01,-2.307975851658021591e-04,4.918314175973646481e-04,6.831637181108816091e-04,1.008405384566127619e-02
1.412082416483296576e+01,-2.267079816377750093e-04,4.914014326307009376e-04,6.797615988217783770e-04,2.006674360120075731e-02
1.412682536507301378e+01,-2.226388351839876070e-04,4.909458833332770852e-04,6.763461566089707788e-04,-1.434393977198496033e-02
1.413282656531306181e+01,-2.185902248438679769e-04,4.904650310557179347e-04,6.729177722489519415e-04,-2.432433606577073457e-02
1.413882776555310983e+01,-2.145622273427086064e-04,4.899591363527383342e-04,6.694768233552391432e-04,-4.325950016595750403e-02
1.414482896579315785e+01,-2.105549170916662838e-04,4.894284589831438947e-04,6.660236843811791858e-04,7.777241321620664838e-02
1.415083016603320587e+01,-2.065683661877623146e-04,4.888732579098303398e-04,6.625587266227963776e-04,-8.435895240296159558e-02
1.415683136627325389e+01,-2.026026444138823320e-04,4.882937912997838310e-04,6.590823182216881118e-04,1.565759637313982044e-02
1.416283256651330191e+01,-1.986578192387764594e-04,4.876903165240808590e-04,6.555948241679656566e-04,-5.464836072404464628e-04
1.416883376675334993e+01,-1.947339558170591207e-04,4.870630901578882981e-04,6.520966063032385303e-04,-1.212901819321609773e-02
1.417483496699339796e+01,-1.908311169892092573e-04,4.864123679804632978e-04,6.485880233236451711e-04,-7.767178838241677041e-02
1.418083616723344598e+01,-1.869493638683140350e-04,4.857384047138982894e-04,6.450694308827158597e-04,-6.110620210539803587e-02
1.418683736747349400e+01,-1.830887575819571613e-04,4.850414534244232995e-04,6.415411820824639365e-04,4.972477730845862448e-02
1.419283856771354202e+01,-1.792493544380700712e-04,4.843217677249603325e-04,6.380036267083052026e-04,-3.404864565872770671e-02
1.419883976795359004e+01,-1.754312084209117765e-04,4.835796004011274013e-04,6.344571113722569577e-04,4.458934858983117089e-02
1.420484096819363806e+01,-1.716343716357514597e-04,4.828152031964759667e-04,6.309019795743078547e-04,3.411733675186595649e-02
1.421084216843368608e+01,-1.678588943088683383e-04,4.820288268124913161e-04,6.273385717063813087e-04,2.959652287729102119e-02
1.421684336867373410e+01,-1.641048247875516648e-04,4.812207209085924016e-04,6.237672250563360953e-04,3.869834165745729415e-02
1.422284456891378213e+01,-1.603722095401008624e-04,4.803911341021318399e-04,6.201882738120033768e-04,-5.989314084612829686e-02
1.422884576915383015e+01,-1.566610931558253081e-04,4.795403139683960744e-04,6.166020490652587491e-04,-2.308638369233192641e-02
1.423484696939387817e+01,-1.529715183450445495e-04,4.786685070406049964e-04,6.130088788161320180e-04,3.454304837030122005e-02
1.424084816963392619e+01,-1.493035259390881962e-04,4.777759588099124324e-04,6.094090879769490689e-04,-6.250870494372351427e-02
1.424684936987397421e+01,-1.456571548902958388e-04,4.768629137254058194e-04,6.058029983765109237e-04,8.383581684829852221e-02
1.425285057011402223e+01,-1.420324422720173200e-04,4.759296151941062045e-04,6.021909287643047821e-04,-2.737973010996606893e-02
1.425885177035407025e+01,-1.384294232786123817e-04,4.749763055809684618e-04,5.985731948147498659e-04,-2.616993683639743523e-03
1.426485297059411828e+01,-1.348481312254509366e-04,4.740032262088810216e-04,5.949501091314757890e-04,-5.066134778480448769e-02
1.427085417083416630e+01,-1.312885975489129866e-04,4.730106173586661952e-04,5.913219812516341042e-04,1.888176156837122546e-02
1.427685537107421432e+01,-1.277508518063884876e-04,4.719987182690797960e-04,5.876891176502409666e-04,-3.610266078297513781e-02
1.428285657131426234e+01,-1.242349216762776471e-04,4.709677671368114643e-04,5.840518217445526484e-04,-1.154106529509183951e-02
1.428885777155431036e+01,-1.207408329579905858e-04,4.699180011164844507e-04,5.804103938984703269e-04,-5.635575391291688246e-02
1.429485897179435838e+01,-1.172686095719475816e-04,4.688496563206557785e-04,5.767651314269785917e-04,6.016460142910753234e-02
1.430086017203440640e+01,-1.138182735595790287e-04,4.677629678198160271e-04,5.731163286006102971e-04,-8.105822318137988203e-02
1.430686137227445442e+01,-1.103898450833252885e-04,4.666581696423896574e-04,5.694642766499449175e-04,2.312542279681398597e-02
1.431286257251450245e+01,-1.069833424266368661e-04,4.655354947747347401e-04,5.658092637701327057e-04,1.241931703460284579e-02
1.431886377275455047e+01,-1.035987820409580806e-04,4.643951751496338794e-04,5.621515751437261479e-04,2.245210858154143146e-02
1.432486497299459849e+01,-1.002361809347347178e-04,4.632374411509446828e-04,5.584914939706108784e-04,-5.047412455563647649e-02
1.433086617323464651e+01,-9.689555303237759641e-05,4.620625226685398592e-04,5.548293002301974298e-04,5.224186828426299195e-02
1.433686737347469453e+01,-9.357690925343525271e-05,4.608706488380768509e-04,5.511652704592265740e-04,4.877052215309695543e-02
1.434286857371474255e+01,-9.028025906024193673e-05,4.596620476107520967e-04,5.474996783041279373e-04,8.526572216309957417e-03
1.434886977395479057e+01,-8.700561045791758508e-05,4.584369457533011400e-04,5.438327945260812727e-04,1.617692020445782308e-02
1.435487097419483860e+01,-8.375296999436792939e-05,4.571955688479988457e-04,5.401648870061006094e-04,-7.327797156069030572e-03
1.436087217443488662e+01,-8.052234276028434720e-05,4.559381412926589126e-04,5.364962207501393267e-04,3.268901911007391498e-02
1.436687337467493464e+01,-7.731373238914397044e-05,4.546648863006344152e-04,5.328270578942174551e-04,-4.052713027150815772e-02
1.437287457491498266e+01,-7.412714105720967180e-05,4.533760259008173701e-04,5.291576577095702264e-04,2.827197121454430584e-02
1.437887577515503068e+01,-7.096256948352998349e-05,4.520717809376390071e-04,5.254882766078158157e-04,2.084181063872529716e-02
1.438487697539507870e+01,-6.782001692993925982e-05,4.507523710710696066e-04,5.218191681461441158e-04,-6.997960237693319485e-02
1.439087817563512672e+01,-6.469948120105747393e-05,4.494180147766187162e-04,5.181505830325244854e-04,-1.306843733795278739e-01
1.439687937587517474e+01,-6.160095864429036686e-05,4.480689293453347715e-04,5.144827691309313868e-04,-5.347013753993492061e-03
1.440288057611522277e+01,-5.852444414982940014e-05,4.467053308838055299e-04,5.108159714665897562e-04,-7.567186556086243944e-03
1.440888177635527079e+01,-5.546993115065177609e-05,4.453274343141577990e-04,5.071504322312371787e-04,6.140969492469417618e-02
1.441488297659531881e+01,-5.243741162252035651e-05,4.439354533740574372e-04,5.034863907884029773e-04,3.383326706143581410e-03
1.442088417683536683e+01,-4.942687608398380500e-05,4.425296006167095159e-04,4.998240836787050823e-04,-2.439005668545356914e-02
1.442688537707541485e+01,-4.643831359637645142e-05,4.411100874108582113e-04,4.961637446251615383e-04,-6.749375774887377000e-02
1.443288657731546287e+01,-4.347171176381836642e-05,4.396771239407867501e-04,4.925056045385183814e-04,-3.920678510763311343e-03
1.443888777755551089e+01,-4.052705673321532081e-05,4.382309192063176266e-04,4.888498915225928049e-04,-2.870304418746802075e-02
1.444488897779555892e+01,-3.760433319425886007e-05,4.367716810228122228e-04,4.851968308796302562e-04,-5.465078698908879679e-02
1.445089017803560694e+01,-3.470352437942618917e-05,4.352996160211713506e-04,4.815466451156753033e-04,-5.539287637746665750e-03
1.445689137827565496e+01,-3.182461206398025388e-05,4.338149296478346017e-04,4.778995539459569212e-04,5.332726117815520667e-02
1.446289257851570298e+01,-2.896757662902629539e-05,4.323178261618066515e-04,4.742557743381388890e-04,5.112384260597005979e-03
1.446889377875575100e+01,-2.613239936617991352e-05,4.308085086138740798e-04,4.706155219938876417e-04,-5.198251717297285718e-02
1.447489497899579902e+01,-2.331905875827315093e-05,4.292871791690927954e-04,4.669790092762256370e-04,1.683062862369187965e-02
1.448089617923584704e+01,-2.052753083237301765e-05,4.277540388649386902e-04,4.633464451892823624e-04,-5.444003856071138320e-02
1.448689737947589329e+01,-1.775779054873521153e-05,4.262092875013010168e-04,4.597180361707516342e-04,-7.842416309761075788e-02
1.449289857971594131e+01,-1.500981180080083861e-05,4.246531236404802205e-04,4.560939860974723664e-04,2.516881333270007404e-02
1.449889977995598933e+01,-1.228356741520135633e-05,4.230857446071911374e-04,4.524744962910297753e-04,-2.706507313149458804e-02
1.450490098019603735e+01,-9.579029151755256581e-06,4.215073464885606635e-04,4.488597655233521940e-04,5.612740665528098000e-02
1.451090218043608537e+01,-6.896167703468919540e-06,4.199181241341286221e-04,4.452499900223223068e-04,1.599637780253326119e-02
1.451690338067613339e+01,-4.234952696536589906e-06,4.183182711558474927e-04,4.416453634773919606e-04,-3.987936685198568976e-02
1.452290458091618142e+01,-1.595352690340376926e-06,4.167079799280826819e-04,4.380460770452053259e-04,1.140331037951079415e-02
1.452890578115622944e+01,1.022664822549732054e-06,4.150874415876121444e-04,4.344523193552256887e-04,6.521020202631763740e-02
1.453490698139627746e+01,3.619133416375868210e-06,4.134568460336267618e-04,4.308642765153687486e-04,-9.004814705615125231e-03
1.454090818163632548e+01,6.194087732192294781e-06,4.118163819277301262e-04,4.272821321176401444e-04,-5.262925392638682920e-02
1.454690938187637350e+01,8.747563477865390137e-06,4.101662366939385945e-04,4.237060672437762874e-04,-3.264918057458303380e-02
1.455291058211642152e+01,1.127959742807370537e-05,4.085065965186813423e-04,4.201362604708896932e-04,-4.023291365535627828e-02
1.455891178235646954e+01,1.379022742430786945e-05,4.068376463508002012e-04,4.165728878771166456e-04,-5.863282285093394941e-02
1.456491298259651757e+01,1.627949237487065015e-05,4.051595699015498762e-04,4.130161230472675698e-04,-6.421121826726255977e-02
1.457091418283656559e+01,1.874743225487697447e-05,4.034725496445977825e-04,4.094661370784787079e-04,2.152844862680741364e-02
1.457691538307661361e+01,2.119408810625382690e-05,4.017767668160240999e-04,4.059230985858658532e-04,5.587871609936494177e-02
1.458291658331666163e+01,2.361950203774039854e-05,4.000724014143218271e-04,4.023871737081789529e-04,-1.769179027161330714e-02
1.458891778355670965e+01,2.602371722488795838e-05,3.983596322003966732e-04,3.988585261134556257e-04,3.972797213709811093e-02
1.459491898379675767e+01,2.840677791005991423e-05,3.966386366975671119e-04,3.953373170046763606e-04,4.580518280643836732e-02
1.460092018403680569e+01,3.076872940243181951e-05,3.949095911915643815e-04,3.918237051254176012e-04,8.458987333760477345e-02
1.460692138427685371e+01,3.310961807799131908e-05,3.931726707305325933e-04,3.883178467655036374e-04,-8.929086772962042604e-03
1.461292258451690174e+01,3.542949071112975958e-05,3.914280492334885767e-04,3.848198963141333771e-04,-1.708599871993110239e-02
1.461892378475694976e+01,3.772839339355040325e-05,3.896758998254382534e-04,3.813300073170289642e-04,2.144363543327452645e-02
1.462492498499699778e+01,4.000637562637815599e-05,3.879163941905593486e-04,3.778483291478604072e-04,5.256689198802290755e-03
1.463092618523704580e+01,4.226348790324082434e-05,3.861497027601128174e-04,3.743750087808833346e-04,1.547622852330770432e-02
1.463692738547709382e+01,4.449978143843222756e-05,3.843759947471300504e-04,3.709101910093933179e-04,6.519883299117092135e-02
