p,p_source,N_effective,H_freq,H_freq_noisy
3.657965263408027162e-02,1.612198357420396855e-01,2.231380089609380590e+01,4.389565514162580701e-02,4.592330983997239269e-02
9.653203570364882191e-01,4.478716914748520628e-01,2.436190476706504793e+00,6.676396198288325756e-02,7.151442247000250330e-02
3.975080534875027188e-02,1.127100900390644311e-01,4.737636490513571630e+01,2.944455905952528957e-02,3.142524902471616893e-02
6.077080754400697449e-02,2.075171528200866478e-01,2.317516991294151296e+01,4.598225742077129141e-02,4.047877295699640193e-02
4.593482267399160990e-01,8.351185832479428583e-01,7.302215903683467957e+01,-1.514006985070793787e-01,-1.543034663807563156e-01
9.286393071115999209e-01,8.241013567430726106e-01,6.263033154339840536e+01,-1.985519289082729455e-02,-2.747610585782473205e-02
5.406110482976600462e-01,6.975380053835761318e-01,1.394813106299909045e+01,-1.308671827297750445e-01,-1.299011703480846547e-01
9.823902737493858117e-01,1.484390809442469039e-01,1.638843365534751939e+01,2.978208726967764702e-02,3.074388744153091005e-02
7.116221172279445506e-01,3.193617060938492291e-01,7.522716002129867263e+01,-1.326516612042487608e-01,-1.300925031064363580e-01
8.142558705186251355e-01,7.923238133055122701e-01,3.723754126638579631e+00,-7.115322279968755437e-02,-7.600258273418371291e-02
8.129233982883633525e-01,6.095553451359001507e-01,7.145536977631629760e+00,-6.293772881191339597e-02,-6.863888222410004236e-02
9.341461472364519514e-01,8.204622905184145720e-01,2.128471872592541114e+00,1.164261921031790881e-02,1.927061199454414148e-02
9.595479565802594868e-01,6.439176236805421727e-01,7.723367744591456585e+01,4.221923302173263837e-02,4.313014352508549171e-02
3.310964650493410377e-01,1.033173503229385948e-01,7.499318737350216146e+00,-9.334409439519592011e-02,-8.461407728784159366e-02
7.041789529596523822e-01,5.529646969974638671e-01,6.958718985166579607e+00,-9.949413296884507263e-02,-9.729691222617906088e-02
5.082365677709150820e-01,5.740535424291540734e-01,8.225721313371953158e+01,-1.260942366559068550e-01,-1.334027724303500917e-01
9.691871176020347978e-01,6.934186939217459322e-01,2.221083322726225440e+00,5.812328367977076526e-02,6.215036759284369577e-02
5.894732947672572942e-01,4.548212663170104753e-01,6.046863428213973712e+00,-1.023484826058688180e-01,-9.617283095522924374e-02
4.020295573025699509e-01,6.126567761068310025e-01,6.007145864622812326e+01,-9.496748279392408509e-02,-9.722109997354926036e-02
4.308044431402081181e-02,6.019439806214443855e-01,1.162320696806652265e+01,8.098767602876953686e-02,7.136438278104964561e-02
7.243686108162654680e-01,3.173155223130129654e-01,6.554530554816253130e+01,-1.287045205421174510e-01,-1.253783136662974529e-01
2.241382998656751141e-02,7.023779872174173988e-01,3.141082514371346779e+00,7.939275494606906625e-02,7.869099208661094191e-02
6.455667642638277526e-01,2.871197659527736090e-01,2.758821542176852937e+00,-7.775074229653666791e-02,-7.636277727145278360e-02
2.696878876415990667e-01,3.624416455515497848e-01,2.458930381633821938e+00,3.240133576206200017e-02,1.896877611436950661e-02
6.720765460317824624e-01,1.503852131600701414e-01,3.732949520130383281e+00,-1.233345587061426274e-01,-1.210489333926530880e-01
9.819834851349198424e-01,8.820942757541873069e-01,3.892998177562889683e+00,2.444069724329296991e-02,1.068811820930107639e-02
3.515263326633434882e-01,8.229235515469744966e-01,5.854852982157269992e+01,-1.067265422896306326e-01,-1.110635739646570058e-01
5.560357891785444595e-01,2.986562431810652063e-01,1.046499247100877561e+01,-1.282947692165836151e-01,-1.238652621469335802e-01
5.552045366350304434e-01,8.121842680127762115e-01,9.418508494442197332e+01,-1.675569876847999295e-01,-1.766793734494317425e-01
1.696167045760712810e-01,5.917888882674151585e-01,1.629122625774943955e+01,2.504441135998811130e-02,1.572539782430647931e-02
7.331498022726370412e-01,5.948616040692563667e-01,6.242952381214179169e+00,-9.146936823862261701e-02,-9.371826320538449717e-02
6.990050651848755958e-01,8.676339188622269605e-01,2.307846951020151849e+01,-1.672151999570298808e-01,-1.589818995636876342e-01
7.659663148362265694e-01,3.712795186331802055e-01,2.812503118786925427e+01,-1.032981821487924945e-01,-9.521992078336057042e-02
2.263978598211170146e-01,5.424762854191047534e-01,4.285066974605673096e+01,-7.108964381147608869e-03,-1.015037700481185093e-02
7.637981445091086841e-02,8.854586335919735207e-01,9.156851804387668992e+00,2.113057880105359554e-02,2.612819243967770544e-02
3.958517964732172212e-01,5.651867255053503181e-01,5.599913332587147607e+01,-8.924707711726564963e-02,-8.635249645854259359e-02
1.248914831323522934e-01,3.017711780526060039e-01,1.455764944249246895e+01,3.648153328404155071e-02,3.778644154696048779e-02
2.812279319160380098e-01,6.467810625089250864e-01,2.985787273260450903e+00,1.438707776726261267e-02,1.615901898438640988e-02
2.663024968810120963e-02,8.523324014497406509e-01,6.211915271457522891e+01,4.248011097753492255e-02,3.884956683589396026e-02
4.042039435038942141e-01,5.178409875912870497e-01,9.670345319162693798e+00,-7.254846907508621934e-02,-6.854824877942214401e-02
3.634639293050842546e-01,6.004328100167883875e-01,2.565540295331709331e+01,-7.350932431271944845e-02,-6.820948360094920837e-02
3.297059471825613541e-01,3.413988110733254810e-01,5.004098207537793996e+01,-6.770001878541509477e-02,-5.420046362472562967e-02
3.878486219615844832e-01,4.336409506278859904e-01,1.645973715954567140e+01,-7.693072544033202620e-02,-7.235474487987909875e-02
4.944174203550794761e-02,6.844850922964069717e-01,1.785658283077439989e+01,6.926960710828490575e-02,5.699600843767048397e-02
4.362762336227661852e-01,6.945774798336378231e-01,6.402861602608940927e+01,-1.167366153499095338e-01,-1.227721243364488929e-01
6.506403232627794297e-01,5.490354959659741185e-01,2.041496774589875329e+01,-1.263822849866721998e-01,-1.247317616351547032e-01
3.277262241507210572e-01,5.023081851070941850e-01,1.578177981346686387e+01,-4.912060121621514286e-02,-4.879525561175335896e-02
5.653277257257497412e-01,6.383854544851081947e-01,3.207987133204201591e+00,-7.389072959780407235e-02,-8.321277703973969930e-02
7.960959375672074234e-01,6.078099504255563001e-01,6.212044648407866632e+00,-6.836105628508132304e-02,-6.908088949223842312e-02
5.246005461466699549e-01,4.453880125527931444e-01,7.416307376348149205e+01,-1.281943574066599645e-01,-1.300079371687119789e-01
9.183247606799522789e-01,1.193928955374174150e-01,4.474424571649707083e+00,-3.031002489048451043e-02,-3.058141843497202625e-02
7.653336604628326878e-01,3.419281950375990808e-01,4.490989742468617152e+01,-1.087563020614011333e-01,-1.093926297750955623e-01
5.562095096980456121e-01,7.443522038769693205e-01,2.674070858184351973e+00,-7.336827421063363275e-02,-6.878970124632911853e-02
9.203595372980992451e-02,6.751331371629560874e-01,8.149236106043936445e+00,5.850739579464336870e-02,6.580491516396660967e-02
4.693319787929400855e-01,3.082006382321632598e-01,3.691673154621138053e+01,-1.241655022570303246e-01,-1.207723137584830603e-01
4.377201112970813962e-02,2.729224044881938260e-01,6.809280975816366599e+00,6.825477597256596196e-02,6.267829211621524232e-02
9.465431127704092562e-01,8.529044846286174542e-01,3.423909969066617975e+01,-8.049158369205069996e-03,-1.239004318146801065e-02
5.523212677783569113e-02,6.237183653649408521e-01,1.899092826479414242e+01,7.381914320998597678e-02,7.048441843986234800e-02
2.138814288817166565e-01,3.093557334601541031e-01,8.528861491559314345e+01,-1.476158882337286204e-02,-1.506631398200898933e-02
1.892307674003202433e-01,1.023584280066176105e-01,1.411084880686746601e+01,-3.735996405979685742e-02,-3.951603847095726263e-02
8.540299536185752549e-01,3.826775964549734566e-01,2.136292788999730519e+00,-1.833461251455364982e-03,-3.605486481364551278e-03
8.995178912700727558e-01,5.884257891162467669e-01,2.628384650395893196e+00,1.702452058975020832e-02,1.239021124518919180e-02
7.215290772783431450e-01,8.005505352383971429e-01,1.966980841828969417e+01,-1.436753576721704340e-01,-1.389507512871545614e-01
8.463672309353694745e-01,3.734621081091605843e-01,1.139321022363098024e+01,-5.062860104867633604e-02,-4.639269265469773279e-02
2.652274626128284241e-01,5.827594929117315692e-01,4.772085768549327867e+01,-2.936055333305714887e-02,-2.460854548113066906e-02
8.874719295981379208e-01,8.276768373685517988e-01,3.554295755896220044e+01,-5.806889009417490199e-02,-5.849069900385812232e-02
1.091185101550837255e-01,8.242224794208151684e-01,4.782890737853608698e+01,1.588771495011201407e-02,1.814210715754877717e-02
3.132059112949514001e-01,7.823061473714418845e-01,2.068705518917896313e+01,-7.404558709505631997e-02,-7.862060981884394506e-02
8.520362250206050536e-01,6.145484649826193913e-01,5.252251301667863714e+01,-5.347384311706765425e-02,-5.855220726171611600e-02
6.870693790018016500e-01,5.820288634249470849e-01,1.395926013836223412e+01,-1.181112100659740261e-01,-1.208491597837642595e-01
9.247813780814752027e-01,6.726391513289768920e-01,5.583700137148486675e+00,1.361938486658093028e-02,1.652530660789573030e-02
8.417153868973616948e-01,4.275796384378810489e-01,8.429075182761652130e+00,-4.618151595405220466e-02,-4.694356109252752901e-02
2.168759901901365084e-01,6.998023798814415608e-01,2.163221164255800577e+00,5.123594070105946807e-02,4.550864706929749759e-02
4.200931458265836360e-01,1.190400886494048377e-01,1.042279710508453583e+01,-1.320472703338894660e-01,-1.315973922733738311e-01
9.791318185116761885e-01,8.467720373502726217e-01,2.067929066415740280e+01,2.756240523711354570e-02,2.966166868596716022e-02
6.989284981282447573e-01,6.737516533610237168e-01,5.292646785590576286e+01,-1.340736604175535307e-01,-1.332720175363209525e-01
7.880274511990327246e-01,1.093156352586467234e-01,5.494013447775643932e+00,-1.196949799721611640e-01,-1.230401803594620147e-01
9.117841580766591902e-02,6.676378854913187499e-01,7.693506703533008029e+00,6.031015088294404414e-02,6.062056656439334529e-02
9.446763699184306251e-01,5.633907688810863013e-01,9.581762364543410015e+00,3.696211131362900359e-02,3.484263679905244548e-02
5.494363140270769330e-01,5.929797151529765387e-01,3.304727600627518580e+00,-6.979451267127623204e-02,-7.143346576455059105e-02
1.605275400189822843e-01,6.195442424125684466e-01,3.817353298030425179e+01,2.318162270486129328e-02,2.272315778484836069e-02
5.721988733465207533e-01,1.992115498828635478e-01,9.096537012129230604e+00,-1.449074011393577388e-01,-1.411505431475564842e-01
9.070797506740688743e-01,1.321369943405860115e-01,7.178127610301143591e+01,-5.172237509639152075e-02,-4.260593086388511641e-02
5.435929478475298726e-01,2.689654976588939927e-01,3.307083842916299865e+00,-8.498458480211956712e-02,-7.720086402037958095e-02
9.832588526811956164e-01,1.647869052359457465e-01,1.912376518019889815e+01,3.453621557669052378e-02,3.766993177221573952e-02
9.189811124341942250e-01,2.730563511554569556e-01,2.793274935601302023e+00,1.284520070270978032e-02,1.083728003227458180e-02
4.972283880174112047e-01,6.794182772643784229e-01,6.906449910962525962e+01,-1.326779941378783967e-01,-1.342281286633376924e-01
9.577413102435430314e-01,3.669421177595048045e-01,2.413722609135253716e+00,5.601759590484400864e-02,5.468250631079223795e-02
7.619848097028387723e-01,5.592851368850323412e-01,3.557664380848814289e+01,-1.015535499559744870e-01,-9.579834587901173149e-02
2.596616852007668785e-01,3.053822304035732071e-01,2.083308075656264968e+00,4.173224925035745603e-02,2.790565242975093924e-02
1.065204063891515146e-01,7.945304124841610083e-01,1.065673064624139066e+01,3.001156223014625479e-02,3.130057101783611379e-02
3.668781948848193197e-02,1.558121756848572237e-01,4.555131972674818286e+00,4.809163966958327624e-02,3.812919252040281037e-02
5.210214194450866199e-01,5.410050721264683116e-01,4.317306590702244762e+00,-7.805408830736015879e-02,-7.807343920657100478e-02
7.498617326992391696e-01,5.346298217123633956e-01,2.326052016622621466e+01,-1.032339993565848379e-01,-9.661127448932722850e-02
1.381466299047351132e-01,7.251877242656389333e-01,1.595601827361705105e+01,2.544154104034521136e-02,2.088683599049399528e-02
2.078808523273457665e-01,8.041157176684965435e-01,1.851238037212415222e+01,-2.552572681667458765e-02,-3.694006561733408078e-02
9.643491992386908906e-01,6.936494581065475451e-01,2.988914873313044396e+01,4.187511498972932428e-02,4.836071842929019760e-02
8.008648826003131882e-01,1.904919426921151404e-01,6.082084309412617351e+00,-9.586802824845253035e-02,-8.833891625839397632e-02
3.268002637682236311e-01,7.119892187438657816e-01,1.194445381955896401e+01,-6.084544572471506374e-02,-5.835256043686969096e-02
9.338129620658951469e-01,4.815103324777034732e-01,1.094676676356358413e+01,2.721914128977229175e-02,3.349548275690370641e-02
4.778316807591207471e-01,3.073837725578635327e-01,4.038268325601273290e+01,-1.271769834273662747e-01,-1.311894323284991948e-01
2.588552260384602288e-01,7.095148064178347092e-01,9.580312292564457266e+00,-2.503982384571146191e-02,-1.917674888673245523e-02
3.481081632811852122e-01,7.393096512076585691e-01,3.527316850733497766e+00,-3.385914302244846796e-02,-2.535602202351997653e-02
2.767275975217297623e-01,4.891554143085967699e-01,6.857650673450624623e+00,-1.026547090969376352e-02,-7.064576255404804439e-03
6.912011284965897673e-01,7.686894542777572559e-01,1.889777438746215310e+01,-1.444583040650517236e-01,-1.430529831403144214e-01
3.763848195363966309e-01,7.583388303855276291e-01,5.255363832862914819e+01,-1.035633766451210525e-01,-9.714693495086222652e-02
5.762554140488223009e-01,7.178146650934730255e-01,2.709816089156890317e+00,-7.285015673667183389e-02,-6.719041899786971916e-02
6.179587475509672467e-01,6.454410533026696539e-01,9.511149131100244958e+00,-1.231154927644766417e-01,-1.268596297090431868e-01
5.044201605261661170e-01,5.565367416424964464e-01,2.153737479431034441e+00,-2.270069899721860462e-02,-1.590056575402731126e-02
4.536360574789424782e-01,5.035933599522369741e-01,5.012600919585654680e+00,-6.776627339237445424e-02,-6.404317497629817557e-02
3.552310113329809615e-01,4.766559825786713667e-01,5.817308902723685726e+00,-3.911332192232808147e-02,-3.831984796451558956e-02
2.389437193425466843e-01,4.072246233283286498e-01,5.956794816738162979e+01,-1.715161099347611851e-02,-1.063301653087939114e-02
1.024669169812053859e-01,3.446007411201985615e-01,7.004433666860693464e+00,5.834275059645374628e-02,6.297001307758040567e-02
6.952404420575548638e-01,2.470036730731998975e-01,2.670847929049132574e+01,-1.435912527912423520e-01,-1.398615802153063969e-01
2.559535986440906324e-02,1.844358623325217938e-01,5.460063570156707513e+00,5.533054635076227468e-02,5.279130536200776075e-02
7.287512515691075832e-01,1.972225513533158170e-01,2.215163739323424608e+01,-1.429368685072960887e-01,-1.387694954074615017e-01
7.489492381889196748e-01,8.239514942623265004e-01,2.880077988947236545e+00,-8.945475637768335320e-02,-9.499732843919335423e-02
7.999234761067758326e-01,8.247549880486531038e-01,4.321375897917178577e+00,-9.015819698164057039e-02,-9.079044259549801099e-02
6.388102404903840403e-01,4.832708905370730612e-01,1.612257483783533729e+01,-1.239164186098358211e-01,-1.323827249947640561e-01
9.433082666859977650e-01,8.373903585795764437e-01,6.148915458637127784e+01,-8.126463394669672380e-03,-1.664842289269744674e-02
3.847927320978319909e-01,7.574783619365462739e-01,6.114919973818282983e+01,-1.074535487186261129e-01,-1.052382682020066018e-01
4.596537834093528119e-01,4.761330671914669743e-01,6.933190435576918276e+01,-1.111060541430686222e-01,-1.115160876408638757e-01
2.932205563363490808e-01,8.546507446963731436e-01,3.103809716419082765e+00,-3.003076180519798077e-02,-2.960698979897017843e-02
2.004419111508731755e-02,3.656956693680554205e-01,4.035012985461000845e+00,8.627874377218563984e-02,8.923849365592954885e-02
4.390740949259306913e-01,5.711571200845266816e-01,2.254708428506245976e+00,-1.102750746094233181e-02,-9.277589021955032558e-03
4.990095680009701828e-01,8.697167380484506216e-01,3.696566088414410700e+00,-1.131098108240084499e-01,-1.175417325815191483e-01
4.646218044147927828e-01,2.866284304618841317e-01,1.554836396856526903e+01,-1.176088911401009240e-01,-1.172417322262976902e-01
4.561342061582807084e-02,7.671555584107474512e-01,2.140267683838386503e+00,7.321893410560734172e-02,7.288358306597859937e-02
1.667932040075872091e-01,3.975190397433779887e-01,1.056945919581483295e+01,2.985889126388407977e-02,2.725903921987941556e-02
2.776879220891788624e-01,3.951736659587695710e-01,3.021730890333138930e+01,-3.496366426809216499e-02,-3.558640646689503056e-02
4.112057918357235331e-01,7.703554221410836567e-01,4.066638499259052075e+00,-7.025916238516533019e-02,-7.208624250564676927e-02
2.112001977203774861e-01,3.463844437214252392e-01,2.861876563526213335e+00,4.187992890218877884e-02,3.863438471397773188e-02
3.668790521162229035e-01,4.185015282659111380e-01,2.298005505340712684e+00,9.096456362329807810e-03,7.425153519844719663e-03
2.915604053655686534e-01,4.559057983006437054e-01,6.427612145551472622e+01,-4.181918836175274601e-02,-4.064427699877154465e-02
1.162268681177247437e-01,3.178892493444679390e-01,8.992826267243137295e+01,3.739726133392295981e-02,4.771338801320003375e-02
8.687638498243428486e-01,1.133890858532844992e-01,1.369312355140151460e+01,-8.409806287753818221e-02,-8.818297511753124540e-02
6.056811439127038899e-01,8.841394854242069501e-01,1.808584198888118522e+01,-1.792330782908616027e-01,-1.766234914937173106e-01
9.737161947572900988e-01,1.096819808900163784e-01,1.535087328564243769e+01,1.094339500170304902e-02,3.636751233325356131e-03
6.012882912805752600e-01,4.726327159169693148e-01,3.566898245889150054e+00,-7.773802697556747576e-02,-6.978790286305641688e-02
6.128709590726113543e-01,5.624123386156589799e-01,4.888470592322650354e+00,-9.567137817184745430e-02,-9.733825481353132469e-02
3.666150113935099375e-01,5.053749287005449009e-01,3.498461794361814725e+01,-7.340507926274253414e-02,-7.271070097039863955e-02
7.989104872035021065e-01,4.344348400100245255e-01,2.286486636489194169e+01,-8.132647338901882739e-02,-7.493937747675355476e-02
4.633265506867174088e-01,1.242450857698617767e-01,1.864287964245094287e+01,-1.540574375970042431e-01,-1.491190518823035105e-01
8.168788431887772372e-01,6.244948934375141869e-01,4.542617939217099376e+01,-7.791364703713149487e-02,-8.537294394007934051e-02
4.678441227169751748e-01,1.477780368862700588e-01,1.283229830005334016e+01,-1.437636719166185961e-01,-1.409877075672341107e-01
7.343821131817556136e-01,3.765483474382975704e-01,2.071262810320740666e+00,-3.672139702185162058e-02,-3.785835840722766299e-02
6.592404028753714451e-01,1.698452690653391994e-01,1.840638692113070718e+01,-1.627147317057129894e-01,-1.596191139629862810e-01
3.986928637491613525e-01,4.717815551154823650e-01,7.800403402384849194e+00,-6.531511121046496005e-02,-6.455318927195582979e-02
9.924694902667083318e-02,8.751240485682457715e-01,1.781490034916987142e+01,1.066598841294325029e-02,1.434618477937512140e-02
2.380370973071681551e-01,2.793191034762256830e-01,7.186510923144372676e+00,-1.113821717200669248e-02,-9.678438979454197580e-03
4.417453730306436510e-01,4.953950810137548455e-01,3.937630019696514605e+00,-5.205258978555826754e-02,-5.275186144368686908e-02
4.753495710889878434e-01,5.062537191792805258e-01,7.504021879805818251e+00,-8.880025653378148531e-02,-8.291536158940276957e-02
2.206278718042622711e-01,8.841488090584452841e-01,2.202254434917306991e+00,1.008671697346930074e-02,2.366484074226093449e-03
2.658967181545865976e-01,7.545308128376481127e-01,2.895596838177862065e+00,6.430370290869791283e-03,4.265069898820826599e-03
3.275853369318671993e-01,5.310243052370925421e-01,6.995783636445383991e+01,-5.912910820857864014e-02,-6.390710326536519492e-02
5.467174707619210094e-01,4.742542785144622242e-01,3.696841811350294904e+01,-1.279370437360702328e-01,-1.286564014485059859e-01
9.762283780877295536e-02,8.778348870507435286e-01,5.697748659291321616e+01,7.603082521447090958e-03,5.453368869467263916e-03
4.087760627066843178e-01,8.973787188957418337e-01,4.264827632371637200e+00,-1.024526360883483145e-01,-1.031928760651169008e-01
6.782838623531534106e-01,8.012659172771955385e-01,1.177705427334169741e+01,-1.473355862679336381e-01,-1.497877772596975521e-01
8.296703809841012855e-01,7.374049928155664846e-01,4.448184645820040473e+00,-5.862258074688309062e-02,-6.097057078289683241e-02
5.156941871897332552e-01,7.612925804592246548e-01,8.327265662274664137e+00,-1.260063157192203298e-01,-1.342265737688918548e-01
9.409798141300553809e-01,8.864349529520979543e-01,5.707010590013845075e+01,-2.323732105773207435e-02,-2.342566855506908116e-02
7.307918423363037874e-01,7.316563396487966164e-01,4.701365228847036448e+00,-9.891997941924096649e-02,-9.737845487162276326e-02
7.841103555774788791e-01,1.602683416218380619e-01,2.155075008827461502e+00,-6.502999056256258958e-02,-6.801175466118966617e-02
1.424336458206755252e-01,1.460123181270957804e-01,3.834985483627720981e+01,-7.512561683610335939e-03,-1.079724949206552556e-02
5.053376822582471561e-01,8.224756768535688156e-01,7.851659924166533244e+00,-1.350001692193302238e-01,-1.382230515655459013e-01
4.480554996749687435e-02,7.812129883266792918e-01,2.649930253189416884e+00,6.697293855646406502e-02,7.536814307404031410e-02
6.652338313607307763e-01,5.654926440655558828e-01,2.582648285548852130e+01,-1.273690438520522772e-01,-1.264289548392972251e-01
3.286307682007265640e-01,7.669580705689240663e-01,3.173403955910097451e+01,-8.150995377747360937e-02,-7.957125557723571108e-02
8.722067602438320355e-01,8.538843248079557302e-01,9.269921755259781904e+00,-6.922221548901924537e-02,-7.072424408187863443e-02
1.381745350566794261e-01,5.395278404674009876e-01,9.050109075202396269e+00,4.824646294303747140e-02,4.574673755923550078e-02
8.293998095861895847e-02,7.552145694959708777e-01,3.220389536200122471e+00,6.245565910324352155e-02,5.806276140431224780e-02
3.975627447872135400e-01,4.872285078579982054e-01,3.068137678062700147e+01,-8.527460453596152901e-02,-7.756396558277897646e-02
1.650707929294472076e-01,3.960671086876961233e-01,1.587357885925287704e+01,2.665154646207765210e-02,1.814939534911921143e-02
5.489442479378845441e-01,4.165588644630627835e-01,6.386837570597811542e+00,-1.016506008582580001e-01,-1.001507494527661829e-01
4.349119662421692123e-01,2.871698024241529090e-01,2.714249035547931399e+01,-1.142538023538620662e-01,-1.143740101970029122e-01
3.285426159152195907e-02,2.047384790404082888e-01,9.657351371450266697e+01,5.389877056797540839e-02,5.262065908802347758e-02
2.485594260498100172e-01,8.649582377825338897e-01,5.020753672951320112e+01,-6.647355504103197310e-02,-7.430559268160601138e-02
1.598881123805094562e-01,2.610047050100468558e-01,4.090757387974957915e+00,3.447937402409417817e-02,2.830424687046610363e-02
1.849865442720287634e-01,8.123351855509913788e-01,2.079397776872387027e+00,4.219193075206040255e-02,4.710025436469801596e-02
9.767469762884549711e-01,2.500274396426653833e-01,2.019028104878075602e+00,5.510436766001622355e-02,5.163570273147262413e-02
5.786616503451476046e-01,2.314318277742589969e-01,1.832362135953804128e+01,-1.510307587196083601e-01,-1.466352695717624555e-01
7.730757464496167408e-01,4.351741260942179057e-01,1.097218094639430319e+01,-8.683754802078025303e-02,-8.348890454355108182e-02
3.876198402400355403e-01,7.318839103212609887e-01,5.600673760293990000e+00,-6.944678495221057180e-02,-6.654986652165210959e-02
1.872694265453722084e-01,2.771509385402336489e-01,7.147404723420045514e+00,1.211755241455009235e-02,1.592500985779018649e-02
3.389511734206587801e-01,1.448722130751595449e-01,2.774289831266399631e+01,-1.050754851155427105e-01,-1.111268180275367390e-01
6.919055054171647789e-01,8.449325411005255138e-01,5.245139782152218544e+01,-1.676466772397127158e-01,-1.700169758138524445e-01
4.144997578306983121e-01,8.641644156946783895e-01,8.255452001662890282e+00,-1.200518780361464755e-01,-1.166588740869979601e-01
1.998077416201996664e-02,4.346784929307584422e-01,3.499604649799174183e+00,9.190436677605923199e-02,8.559255537288917859e-02
5.543904780428643431e-01,4.858950362868498241e-01,2.505654499989246276e+01,-1.259310151427292523e-01,-1.176080137577370510e-01
5.113920523004286123e-01,6.650867517202877499e-01,5.020704466834188473e+00,-9.255069093168405425e-02,-9.534888303555709432e-02
6.777614733649585110e-01,6.909259303821586595e-01,2.368569625983153770e+01,-1.362610207036396015e-01,-1.365825773914850494e-01
3.736116023565236310e-02,6.162509372089022275e-01,5.087309042448085705e+01,7.930303043496969573e-02,7.417740064557609703e-02
8.808845131476953361e-01,6.125634721250621251e-01,8.949144298022312682e+01,-3.116548846040942400e-02,-2.933644450169746454e-02
4.625402468142922885e-01,5.258147662926088151e-01,4.395426396837184058e+01,-1.101469410579536956e-01,-1.138159760480162291e-01
3.637572909671659138e-01,3.392868829730179003e-01,2.589352252677004973e+00,-6.978378349249136914e-03,-8.190890060932775468e-03
2.932279659978768160e-01,2.764748856937471189e-01,4.187486432866423058e+01,-5.838056691120141473e-02,-6.407418334188294540e-02
8.427823341148013014e-01,7.309820614503325098e-01,2.341789440465828420e+01,-7.186441001365309611e-02,-6.590562638388504368e-02
2.697217557468045701e-01,5.914507144691734108e-01,4.619916116800508377e+01,-3.206621403407095006e-02,-4.022934798506899723e-02
3.040594616067419098e-01,6.497686588124220730e-01,6.759693963246101944e+00,-3.013498392859836894e-02,-2.787938807658196447e-02
8.827386275193234155e-01,3.072983447222956688e-01,5.080309704600558973e+00,-2.109642695158767123e-02,-1.991107617450440029e-02
4.704010010650384044e-01,8.914982943555573858e-01,5.607285264253452084e+01,-1.684801435022347804e-01,-1.662911478015950129e-01
5.722505613163714200e-02,6.025284972592361843e-01,8.105388475325918307e+01,7.285588344524790427e-02,6.775262184028719992e-02
1.292934294603746703e-01,1.006836651346669775e-01,9.449746284061211554e+01,-1.473601389215176138e-02,-9.567309993748482344e-03
7.487040937569569010e-01,5.987294110187239005e-01,5.410022642472383581e+01,-1.109090511892288911e-01,-1.060871155009651123e-01
3.291374594016846511e-01,2.448006096394285125e-01,1.089292471100314508e+01,-6.755286149589767586e-02,-6.675495424209709761e-02
3.084151983868571034e-01,3.566078000878557530e-01,1.622730715215307384e+01,-4.794738949507509895e-02,-4.638408075408192305e-02
2.993460133717467664e-01,4.265716152064106259e-01,2.469530061384062236e+01,-4.219780488946262009e-02,-4.298460109377013477e-02
9.632664624539308829e-01,1.323636499226807928e-01,7.637859337747536870e+01,4.946508473888111546e-03,8.161760762820489609e-03
4.860648756128043146e-01,1.317930411859668804e-01,3.322403524891244686e+00,-1.027104940653532639e-01,-1.068164897982935013e-01
8.879617645529914727e-01,4.754646017874953889e-01,8.197956195293382109e+01,-2.063724049443932396e-02,-1.786295913875585173e-02
7.886310272821498435e-01,6.778886907954921881e-01,9.727632195789421843e+00,-8.775720990955154788e-02,-8.572557767333979784e-02
7.819787888127692765e-01,5.142494590445180203e-01,4.617917253731037874e+01,-9.202689954765003177e-02,-9.907704170215796136e-02
7.715020482436615312e-01,2.447506421388304654e-01,3.883205150922574234e+00,-8.306881309454783313e-02,-9.618906549080387391e-02
3.098414644343557289e-01,1.394876575732533763e-01,2.551606415915883108e+00,-2.443663890102010239e-02,-2.502278855333254365e-02
8.179504194210204249e-01,5.883118603686433579e-01,1.387954693460160094e+01,-6.777009148922763515e-02,-6.857789174198292148e-02
4.913085830159554801e-01,5.846384891265112849e-01,5.725176459828112741e+00,-8.619495088815420925e-02,-8.010469643890791303e-02
1.808203740247117108e-01,2.377196094381073266e-01,6.257251617370216934e+01,-8.341279271872503731e-03,-8.053295240336986668e-03
2.575667785087931705e-01,5.344432358027958463e-01,2.430952679222848190e+01,-1.993560998929910788e-02,-2.242459806621233467e-02
5.287643104246800840e-01,6.857028547361977422e-01,1.418300117224458923e+01,-1.275026808359931985e-01,-1.343016729853430957e-01
4.818902080682004319e-01,8.875668304546255882e-01,4.250974314480152394e+00,-1.216918702927484719e-01,-1.221331887042786529e-01
9.770487023433885865e-01,7.968274639142903792e-01,2.981681402213400389e+00,4.284140955129987771e-02,3.992222014340081337e-02
6.170716898133787875e-01,1.821611350075512670e-01,3.788907358947908222e+01,-1.686190001556168716e-01,-1.741325985376137031e-01
6.191542721765689317e-01,1.534232190789286132e-01,3.689925312541534197e+01,-1.752949904515863078e-01,-1.758970738798725508e-01
6.144288332625146010e-02,3.322695514575253473e-01,1.060161898167571159e+01,6.904559418900965695e-02,7.433053035143058485e-02
7.622157143143905300e-02,7.484550193694990972e-01,5.610804830806991994e+00,5.682898542826723964e-02,5.729279827689312543e-02
3.061445431168182685e-01,8.265439915286962869e-01,9.021935837869733632e+00,-6.845744884015902976e-02,-7.370276210965570618e-02
