t,T,T_core,dT_dt,dT_dt_noisy
1.186437287457491493e+03,7.473693631933188044e+02,8.188875255903798234e+02,-1.280230791520531874e-01,-1.424152052279505087e-01
1.187037407481496302e+03,7.472925409691196137e+02,8.187997605555119662e+02,-1.279998695844002943e-01,-1.156715556667665401e-01
1.187637527505501112e+03,7.472157326693547930e+02,8.187120066987710061e+02,-1.279766693944111577e-01,-1.223533277271059844e-01
1.188237647529505693e+03,7.471389382883759254e+02,8.186242640209843557e+02,-1.279534785623675508e-01,-1.236900973254856789e-01
1.188837767553510503e+03,7.470621578205477817e+02,8.185365325229756763e+02,-1.279302970686149732e-01,-1.288920606871711561e-01
1.189437887577515312e+03,7.469853912602480932e+02,8.184488122055648773e+02,-1.279071248935622629e-01,-1.318618118342103906e-01
1.190038007601520121e+03,7.469086386018681196e+02,8.183611030695682302e+02,-1.278839620176822067e-01,-1.403528391882098714e-01
1.190638127625524930e+03,7.468318998398118538e+02,8.182734051157983686e+02,-1.278608084215095420e-01,-1.181915066269714903e-01
1.191238247649529740e+03,7.467551749684965898e+02,8.181857183450641742e+02,-1.278376640856427882e-01,-1.249364667257945455e-01
1.191838367673534549e+03,7.466784639823530370e+02,8.180980427581706635e+02,-1.278145289907446358e-01,-1.311939508309207802e-01
1.192438487697539358e+03,7.466017668758247510e+02,8.180103783559194426e+02,-1.277914031175395315e-01,-1.338831853313652842e-01
1.193038607721544167e+03,7.465250836433685890e+02,8.179227251391081381e+02,-1.277682864468154822e-01,-1.263959500045254702e-01
1.193638727745548977e+03,7.464484142794543686e+02,8.178350831085308528e+02,-1.277451789594229725e-01,-1.284417948623470807e-01
1.194238847769553786e+03,7.463717587785653222e+02,8.177474522649779374e+02,-1.277220806362757421e-01,-1.110809815645235621e-01
1.194838967793558595e+03,7.462951171351977564e+02,8.176598326092358775e+02,-1.276989914583505636e-01,-1.197471626200143496e-01
1.195439087817563404e+03,7.462184893438610516e+02,8.175722241420878618e+02,-1.276759114066857714e-01,-1.334231860895228050e-01
1.196039207841568214e+03,7.461418753990777759e+02,8.174846268643129861e+02,-1.276528404623831769e-01,-1.384947874676304702e-01
1.196639327865573023e+03,7.460652752953836853e+02,8.173970407766867083e+02,-1.276297786066072637e-01,-1.297743508549487890e-01
1.197239447889577832e+03,7.459886890271063749e+02,8.173094658800304160e+02,-1.276067258198570475e-01,-1.365071820473908459e-01
1.197839567913582641e+03,7.459121165872467145e+02,8.172219021754525556e+02,-1.275836820783117220e-01,-1.266062613976456364e-01
1.198439687937587451e+03,7.458355579702109708e+02,8.171343496637299495e+02,-1.275606473628277671e-01,-1.233000810865933494e-01
1.199039807961592260e+03,7.457590131707462433e+02,8.170468083455614305e+02,-1.275376216554029440e-01,-1.209512661049811089e-01
1.199639927985597069e+03,7.456824821836073625e+02,8.169592782216432170e+02,-1.275146049380784241e-01,-1.231236685577608569e-01
1.200240048009601878e+03,7.456059650035570030e+02,8.168717592926693669e+02,-1.274915971929389547e-01,-1.291602942914200636e-01
1.200840168033606687e+03,7.455294616253653430e+02,8.167842515593313237e+02,-1.274685984021127483e-01,-1.212216568757229496e-01
1.201440288057611497e+03,7.454529720438101776e+02,8.166967550223181433e+02,-1.274456085477705669e-01,-1.360880909428162922e-01
1.202040408081616306e+03,7.453764962536772600e+02,8.166092696823166079e+02,-1.274226276121272483e-01,-1.279508673961536613e-01
1.202640528105621115e+03,7.453000342497597330e+02,8.165217955400109986e+02,-1.273996555774397910e-01,-1.190134911023891795e-01
1.203240648129625924e+03,7.452235860268584702e+02,8.164343325960832090e+02,-1.273766924260087419e-01,-1.242296405235340101e-01
1.203840768153630734e+03,7.451471515797819620e+02,8.163468808512126316e+02,-1.273537381401775026e-01,-1.397929889879867549e-01
1.204440888177635543e+03,7.450707309033465435e+02,8.162594403060764989e+02,-1.273307927023324126e-01,-1.386039668356345289e-01
1.205041008201640125e+03,7.449943239923760530e+02,8.161720109613494287e+02,-1.273078560949027216e-01,-1.431744637315136293e-01
1.205641128225644934e+03,7.449179308417019456e+02,8.160845928177037649e+02,-1.272849283003602561e-01,-1.089543363899238837e-01
1.206241248249649743e+03,7.448415514461634075e+02,8.159971858758092367e+02,-1.272620093012199749e-01,-1.424641044766513931e-01
1.206841368273654552e+03,7.447651858006074690e+02,8.159097901363335268e+02,-1.272390990800396637e-01,-1.283194194066561711e-01
1.207441488297659362e+03,7.446888338998886638e+02,8.158224055999415896e+02,-1.272161976194197963e-01,-1.085437394863724564e-01
1.208041608321664171e+03,7.446124957388690291e+02,8.157350322672961056e+02,-1.271933049020027851e-01,-1.161101665423006080e-01
1.208641728345668980e+03,7.445361713124185599e+02,8.156476701390572543e+02,-1.271704209104749794e-01,-1.136822905214636137e-01
1.209241848369673789e+03,7.444598606154146410e+02,8.155603192158831689e+02,-1.271475456275633076e-01,-1.318170688129280121e-01
1.209841968393678599e+03,7.443835636427427289e+02,8.154729794984290265e+02,-1.271246790360397450e-01,-1.194101266668852052e-01
1.210442088417683408e+03,7.443072803892954425e+02,8.153856509873480718e+02,-1.271018211187164293e-01,-9.631998864633144197e-02
1.211042208441688217e+03,7.442310108499734724e+02,8.152983336832909345e+02,-1.270789718584493244e-01,-1.271132540338585915e-01
1.211642328465693026e+03,7.441547550196848988e+02,8.152110275869057432e+02,-1.270561312381361940e-01,-1.225880651207321426e-01
1.212242448489697836e+03,7.440785128933455326e+02,8.151237326988384666e+02,-1.270332992407169348e-01,-1.298492595051257414e-01
1.212842568513702645e+03,7.440022844658791428e+02,8.150364490197325722e+02,-1.270104758491745478e-01,-1.268025523196452120e-01
1.213442688537707454e+03,7.439260697322166607e+02,8.149491765502290264e+02,-1.269876610465331401e-01,-1.229074064196943594e-01
1.214042808561712263e+03,7.438498686872969756e+02,8.148619152909665218e+02,-1.269648548158597012e-01,-1.127510983813346523e-01
1.214642928585717073e+03,7.437736813260665940e+02,8.147746652425813636e+02,-1.269420571402628539e-01,-1.355968045215138473e-01
1.215243048609721882e+03,7.436975076434798666e+02,8.146874264057072423e+02,-1.269192680028944364e-01,-1.408531504358475628e-01
1.215843168633726691e+03,7.436213476344984201e+02,8.146001987809756884e+02,-1.268964873869467547e-01,-1.262855224901270890e-01
1.216443288657731500e+03,7.435452012940919531e+02,8.145129823690156172e+02,-1.268737152756556907e-01,-1.244634176879985954e-01
1.217043408681736310e+03,7.434690686172374399e+02,8.144257771704538982e+02,-1.268509516522968450e-01,-1.123787132758656271e-01
1.217643528705741119e+03,7.433929495989198131e+02,8.143385831859144446e+02,-1.268281965001902267e-01,-1.192905259269175927e-01
1.218243648729745928e+03,7.433168442341316222e+02,8.142514004160193508e+02,-1.268054498026960353e-01,-1.326865202487022832e-01
1.218843768753750737e+03,7.432407525178730339e+02,8.141642288613879828e+02,-1.267827115432169638e-01,-1.207511330567964669e-01
1.219443888777755546e+03,7.431646744451517179e+02,8.140770685226372052e+02,-1.267599817051968114e-01,-1.152335583067922303e-01
1.220044008801760356e+03,7.430886100109834160e+02,8.139899194003817229e+02,-1.267372602721223429e-01,-1.235096411984295262e-01
1.220644128825765165e+03,7.430125592103910321e+02,8.139027814952338531e+02,-1.267145472275197360e-01,-1.297471228348824612e-01
1.221244248849769747e+03,7.429365220384055419e+02,8.138156548078032984e+02,-1.266918425549591887e-01,-1.195598469472393816e-01
1.221844368873774556e+03,7.428604984900654244e+02,8.137285393386973738e+02,-1.266691462380514221e-01,-1.298540230751255298e-01
1.222444488897779365e+03,7.427844885604168894e+02,8.136414350885212343e+02,-1.266464582604482914e-01,-1.449567521019955452e-01
1.223044608921784175e+03,7.427084922445135362e+02,8.135543420578774203e+02,-1.266237786058433124e-01,-1.129559842808299241e-01
1.223644728945788984e+03,7.426325095374170360e+02,8.134672602473661982e+02,-1.266011072579717456e-01,-1.391446524705147736e-01
1.224244848969793793e+03,7.425565404341965632e+02,8.133801896575852197e+02,-1.265784442006103738e-01,-1.295775902887060516e-01
1.224844968993798602e+03,7.424805849299287956e+02,8.132931302891299765e+02,-1.265557894175764475e-01,-1.293741102443614899e-01
1.225445089017803411e+03,7.424046430196982556e+02,8.132060821425934591e+02,-1.265331428927291557e-01,-1.295499524080581666e-01
1.226045209041808221e+03,7.423287146985970821e+02,8.131190452185661570e+02,-1.265105046099689046e-01,-1.290285396614436753e-01
1.226645329065813030e+03,7.422527999617251453e+02,8.130320195176363995e+02,-1.264878745532369286e-01,-1.405675823158032689e-01
1.227245449089817839e+03,7.421768988041899320e+02,8.129450050403899013e+02,-1.264652527065159293e-01,-1.208914788512678862e-01
1.227845569113822648e+03,7.421010112211064325e+02,8.128580017874099894e+02,-1.264426390538294642e-01,-1.258593918559295644e-01
1.228445689137827458e+03,7.420251372075975951e+02,8.127710097592776037e+02,-1.264200335792424190e-01,-1.257246041841248718e-01
1.229045809161832267e+03,7.419492767587937578e+02,8.126840289565715238e+02,-1.263974362668598417e-01,-1.153823529877693599e-01
1.229645929185837076e+03,7.418734298698331031e+02,8.125970593798676873e+02,-1.263748471008289964e-01,-1.150879516438244599e-01
1.230246049209841885e+03,7.417975965358615440e+02,8.125101010297399853e+02,-1.263522660653373375e-01,-1.126770211470020794e-01
1.230846169233846695e+03,7.417217767520322695e+02,8.124231539067598078e+02,-1.263296931446125648e-01,-1.075413475111380857e-01
1.231446289257851504e+03,7.416459705135067679e+02,8.123362180114959301e+02,-1.263071283229249830e-01,-1.214943890964560735e-01
1.232046409281856313e+03,7.415701778154534622e+02,8.122492933445150811e+02,-1.262845715845833383e-01,-1.413867343012834565e-01
1.232646529305861122e+03,7.414943986530490747e+02,8.121623799063813749e+02,-1.262620229139388983e-01,-1.238547273352452877e-01
1.233246649329865932e+03,7.414186330214774898e+02,8.120754776976565381e+02,-1.262394822953823714e-01,-1.258313507423196864e-01
1.233846769353870741e+03,7.413428809159307775e+02,8.119885867188999100e+02,-1.262169497133465712e-01,-1.252482934731555531e-01
1.234446889377875550e+03,7.412671423316080563e+02,8.119017069706684424e+02,-1.261944251523031413e-01,-1.319192857762488680e-01
1.235047009401880359e+03,7.411914172637167439e+02,8.118148384535168134e+02,-1.261719085967653864e-01,-1.347816506046233820e-01
1.235647129425885169e+03,7.411157057074714203e+02,8.117279811679968589e+02,-1.261494000312869679e-01,-1.179061367899897211e-01
1.236247249449889978e+03,7.410400076580946234e+02,8.116411351146585957e+02,-1.261268994404615429e-01,-1.161483645090022609e-01
1.236847369473894787e+03,7.409643231108163945e+02,8.115543002940491988e+02,-1.261044068089234305e-01,-1.370032823135609312e-01
1.237447489497899369e+03,7.408886520608745059e+02,8.114674767067137964e+02,-1.260819221213467789e-01,-1.204068917345420542e-01
1.238047609521904178e+03,7.408129945035144601e+02,8.113806643531946747e+02,-1.260594453624474531e-01,-1.274703509449001126e-01
1.238647729545908987e+03,7.407373504339892634e+02,8.112938632340319600e+02,-1.260369765169802314e-01,-1.296360460232959533e-01
1.239247849569913797e+03,7.406617198475597661e+02,8.112070733497635047e+02,-1.260145155697403041e-01,-1.188935576074631878e-01
1.239847969593918606e+03,7.405861027394943221e+02,8.111202947009246600e+02,-1.259920625055630516e-01,-1.262281642514867519e-01
1.240448089617923415e+03,7.405104991050691297e+02,8.110335272880482762e+02,-1.259696173093244886e-01,-1.312385725105977008e-01
1.241048209641928224e+03,7.404349089395677765e+02,8.109467711116648161e+02,-1.259471799659399593e-01,-1.251205702328170855e-01
1.241648329665933034e+03,7.403593322382818087e+02,8.108600261723023550e+02,-1.259247504603654977e-01,-1.456282578133036576e-01
1.242248449689937843e+03,7.402837689965103891e+02,8.107732924704868083e+02,-1.259023287775966615e-01,-1.315701278149255804e-01
1.242848569713942652e+03,7.402082192095600703e+02,8.106865700067412490e+02,-1.258799149026689490e-01,-1.300301832098475219e-01
1.243448689737947461e+03,7.401326828727454767e+02,8.105998587815867040e+02,-1.258575088206581594e-01,-1.396012487580831907e-01
1.244048809761952270e+03,7.400571599813885086e+02,8.105131587955416990e+02,-1.258351105166790052e-01,-1.238385722243368209e-01
1.244648929785957080e+03,7.399816505308190244e+02,8.104264700491221447e+02,-1.258127199758873049e-01,-1.229099140581500077e-01
1.245249049809961889e+03,7.399061545163743858e+02,8.103397925428420194e+02,-1.257903371834770967e-01,-1.316140102427553193e-01
1.245849169833966698e+03,7.398306719333996853e+02,8.102531262772123455e+02,-1.257679621246836910e-01,-1.272853820247275003e-01
1.246449289857971507e+03,7.397552027772476322e+02,8.101664712527420988e+02,-1.257455947847809508e-01,-1.188406766389990682e-01
1.247049409881976317e+03,7.396797470432786668e+02,8.100798274699378680e+02,-1.257232351490825129e-01,-1.149614668486865915e-01
1.247649529905981126e+03,7.396043047268608461e+02,8.099931949293035132e+02,-1.257008832029420931e-01,-1.331469238188288107e-01
1.248249649929985935e+03,7.395288758233699582e+02,8.099065736313409616e+02,-1.256785389317522927e-01,-1.221427755247871394e-01
1.248849769953990744e+03,7.394534603281892942e+02,8.098199635765492985e+02,-1.256562023209457091e-01,-1.151485414446720423e-01
1.249449889977995554e+03,7.393780582367099896e+02,8.097333647654255628e+02,-1.256338733559936305e-01,-1.258099095859800398e-01
1.250050010002000363e+03,7.393026695443307972e+02,8.096467771984639512e+02,-1.256115520224080351e-01,-1.332125278706614846e-01
1.250650130026005172e+03,7.392272942464580865e+02,8.095602008761568413e+02,-1.255892383057386763e-01,-1.331523040060446084e-01
1.251250250050009981e+03,7.391519323385058442e+02,8.094736357989937687e+02,-1.255669321915752756e-01,-1.286956928436851222e-01
1.251850370074014791e+03,7.390765838158959014e+02,8.093870819674618815e+02,-1.255446336655475781e-01,-1.357913496441532919e-01
1.252450490098019600e+03,7.390012486740574786e+02,8.093005393820461677e+02,-1.255223427133229652e-01,-1.053216720152624492e-01
1.253050610122024409e+03,7.389259269084278685e+02,8.092140080432291143e+02,-1.255000593206094250e-01,-1.311360018886473522e-01
1.253650730146028991e+03,7.388506185144516394e+02,8.091274879514907070e+02,-1.254777834731531094e-01,-1.216405903952686857e-01
1.254250850170033800e+03,7.387753234875810904e+02,8.090409791073085444e+02,-1.254555151567394999e-01,-1.235758298295731444e-01
1.254850970194038609e+03,7.387000418232764787e+02,8.089544815111579510e+02,-1.254332543571936021e-01,-1.190232795192659732e-01
1.255451090218043419e+03,7.386247735170053375e+02,8.088679951635117504e+02,-1.254110010603782799e-01,-1.292321776312158332e-01
1.256051210242048228e+03,7.385495185642430442e+02,8.087815200648402651e+02,-1.253887552521965321e-01,-1.383535594713446448e-01
1.256651330266053037e+03,7.384742769604728210e+02,8.086950562156117712e+02,-1.253665169185895212e-01,-1.089693405136687721e-01
1.257251450290057846e+03,7.383990487011851656e+02,8.086086036162917026e+02,-1.253442860455372676e-01,-1.261194790683419220e-01
1.257851570314062656e+03,7.383238337818786476e+02,8.085221622673433330e+02,-1.253220626190593989e-01,-1.241520811803676211e-01
1.258451690338067465e+03,7.382486321980591129e+02,8.084357321692275491e+02,-1.252998466252127630e-01,-1.232962443196624625e-01
1.259051810362072274e+03,7.381734439452402512e+02,8.083493133224027360e+02,-1.252776380500940090e-01,-1.126608434682745546e-01
1.259651930386077083e+03,7.380982690189435971e+02,8.082629057273248918e+02,-1.252554368798386997e-01,-1.175647581429442867e-01
1.260252050410081893e+03,7.380231074146980745e+02,8.081765093844476269e+02,-1.252332431006201174e-01,-1.134925999648374040e-01
1.260852170434086702e+03,7.379479591280403383e+02,8.080901242942222780e+02,-1.252110566986504581e-01,-1.169827282144553227e-01
1.261452290458091511e+03,7.378728241545148876e+02,8.080037504570975671e+02,-1.251888776601809417e-01,-1.236504106552269999e-01
1.262052410482096320e+03,7.377977024896736111e+02,8.079173878735198286e+02,-1.251667059715006469e-01,-1.226140180321040052e-01
1.262652530506101130e+03,7.377225941290761284e+02,8.078310365439332372e+02,-1.251445416189368443e-01,-1.325621930584844621e-01
1.263252650530105939e+03,7.376474990682900170e+02,8.077446964687792388e+02,-1.251223845888565223e-01,-1.444939510803543714e-01
1.263852770554110748e+03,7.375724173028901305e+02,8.076583676484971193e+02,-1.251002348676636400e-01,-1.274779161938329464e-01
1.264452890578115557e+03,7.374973488284591667e+02,8.075720500835237772e+02,-1.250780924418005702e-01,-1.357914107171592499e-01
1.265053010602120366e+03,7.374222936405875544e+02,8.074857437742933826e+02,-1.250559572977492373e-01,-9.916956197233516013e-02
1.265653130626125176e+03,7.373472517348731117e+02,8.073994487212380591e+02,-1.250338294220280644e-01,-1.094296125685994686e-01
1.266253250650129985e+03,7.372722231069217287e+02,8.073131649247873156e+02,-1.250117088011951649e-01,-1.132898520937446474e-01
1.266853370674134794e+03,7.371972077523466851e+02,8.072268923853685010e+02,-1.249895954218454980e-01,-1.304814110599842591e-01
1.267453490698139603e+03,7.371222056667688776e+02,8.071406311034062355e+02,-1.249674892706130053e-01,-1.043643165900066672e-01
1.268053610722144413e+03,7.370472168458170472e+02,8.070543810793229795e+02,-1.249453903341690708e-01,-1.419717225194551125e-01
1.268653730746149222e+03,7.369722412851276658e+02,8.069681423135386922e+02,-1.249232985992239642e-01,-1.369921960342614098e-01
1.269253850770154031e+03,7.368972789803444812e+02,8.068819148064709452e+02,-1.249012140525247172e-01,-1.326944440785104706e-01
1.269853970794158840e+03,7.368223299271191991e+02,8.067956985585349230e+02,-1.248791366808567754e-01,-1.344436663252545350e-01
1.270454090818163422e+03,7.367473941211113697e+02,8.067094935701434224e+02,-1.248570664710439981e-01,-1.235163476740902683e-01
1.271054210842168231e+03,7.366724715579877056e+02,8.066232998417067392e+02,-1.248350034099471595e-01,-1.228809320832444235e-01
1.271654330866173041e+03,7.365975622334231048e+02,8.065371173736328956e+02,-1.248129474844656278e-01,-1.056974828460765098e-01
1.272254450890177850e+03,7.365226661430996273e+02,8.064509461663274124e+02,-1.247908986815356169e-01,-1.148015061150074040e-01
1.272854570914182659e+03,7.364477832827075190e+02,8.063647862201935368e+02,-1.247688569881318238e-01,-1.125444009147842789e-01
1.273454690938187468e+03,7.363729136479441877e+02,8.062786375356317876e+02,-1.247468223912664154e-01,-1.205465395747704199e-01
1.274054810962192278e+03,7.362980572345152268e+02,8.061925001130407509e+02,-1.247247948779891535e-01,-1.261813832550263137e-01
1.274654930986197087e+03,7.362232140381332783e+02,8.061063739528163978e+02,-1.247027744353862433e-01,-1.315509963631415480e-01
1.275255051010201896e+03,7.361483840545192834e+02,8.060202590553520849e+02,-1.246807610505836633e-01,-1.397563225628665751e-01
1.275855171034206705e+03,7.360735672794014590e+02,8.059341554210390086e+02,-1.246587547107431276e-01,-1.333401726615690841e-01
1.276455291058211515e+03,7.359987637085156393e+02,8.058480630502660915e+02,-1.246367554030635982e-01,-1.284295286484938570e-01
1.277055411082216324e+03,7.359239733376056165e+02,8.057619819434194142e+02,-1.246147631147829643e-01,-1.169707395082761475e-01
1.277655531106221133e+03,7.358491961624226860e+02,8.056759121008830107e+02,-1.245927778331752805e-01,-1.414414385392632756e-01
1.278255651130225942e+03,7.357744321787257604e+02,8.055898535230385278e+02,-1.245707995455519190e-01,-1.382179287343012486e-01
1.278855771154230752e+03,7.356996813822814829e+02,8.055038062102648837e+02,-1.245488282392621382e-01,-1.223381806007967226e-01
1.279455891178235561e+03,7.356249437688641137e+02,8.054177701629390640e+02,-1.245268639016913897e-01,-1.350007072085675497e-01
1.280056011202240370e+03,7.355502193342557575e+02,8.053317453814350984e+02,-1.245049065202639277e-01,-1.211353843736039521e-01
1.280656131226245179e+03,7.354755080742459086e+02,8.052457318661250838e+02,-1.244829560824393389e-01,-1.285847022578958943e-01
1.281256251250249989e+03,7.354008099846317918e+02,8.051597296173785026e+02,-1.244610125757151381e-01,-1.319638664764996860e-01
1.281856371274254798e+03,7.353261250612185904e+02,8.050737386355625631e+02,-1.244390759876260605e-01,-1.377547726545934881e-01
1.282456491298259607e+03,7.352514532998187633e+02,8.049877589210417455e+02,-1.244171463057437560e-01,-1.253419244297138135e-01
1.283056611322264416e+03,7.351767946962525002e+02,8.049017904741785969e+02,-1.243952235176758458e-01,-1.316676342864149252e-01
1.283656731346269225e+03,7.351021492463480627e+02,8.048158332953328227e+02,-1.243733076110690450e-01,-1.304886552865620053e-01
1.284256851370274035e+03,7.350275169459407607e+02,8.047298873848620815e+02,-1.243513985736042077e-01,-1.307104332044956019e-01
1.284856971394278844e+03,7.349528977908739762e+02,8.046439527431214174e+02,-1.243294963930008240e-01,-1.224527094092611318e-01
1.285457091418283653e+03,7.348782917769987080e+02,8.045580293704634869e+02,-1.243076010570149798e-01,-1.228153045930651527e-01
1.286057211442288462e+03,7.348036989001734582e+02,8.044721172672386729e+02,-1.242857125534388291e-01,-1.414149245498218521e-01
1.286657331466293044e+03,7.347291191562646873e+02,8.043862164337947434e+02,-1.242638308701021765e-01,-1.258687291375638895e-01
1.287257451490297854e+03,7.346545525411461313e+02,8.043003268704773063e+02,-1.242419559948702151e-01,-1.202546275491096495e-01
1.287857571514302663e+03,7.345799990506993709e+02,8.042144485776293550e+02,-1.242200879156457050e-01,-1.138254701339332098e-01
1.288457691538307472e+03,7.345054586808138311e+02,8.041285815555917225e+02,-1.241982266203674468e-01,-1.163654570547379558e-01
1.289057811562312281e+03,7.344309314273864402e+02,8.040427258047023997e+02,-1.241763720970119195e-01,-1.220809340464417692e-01
1.289657931586317090e+03,7.343564172863216299e+02,8.039568813252975588e+02,-1.241545243335900606e-01,-1.355790197220764215e-01
1.290258051610321900e+03,7.342819162535317901e+02,8.038710481177105294e+02,-1.241326833181509576e-01,-1.318320811344217969e-01
1.290858171634326709e+03,7.342074283249368136e+02,8.037852261822723676e+02,-1.241108490387793917e-01,-1.149653604916191230e-01
1.291458291658331518e+03,7.341329534964643244e+02,8.036994155193117422e+02,-1.240890214835967953e-01,-1.311106833860383181e-01
1.292058411682336327e+03,7.340584917640495632e+02,8.036136161291550479e+02,-1.240672006407602806e-01,-1.138045544984794266e-01
1.292658531706341137e+03,7.339840431236353879e+02,8.035278280121260650e+02,-1.240453864984638332e-01,-1.113057114713560530e-01
1.293258651730345946e+03,7.339096075711723870e+02,8.034420511685460724e+02,-1.240235790449376735e-01,-1.346453389247381782e-01
1.293858771754350755e+03,7.338351851026188797e+02,8.033562855987344165e+02,-1.240017782684476322e-01,-1.195956316597630298e-01
1.294458891778355564e+03,7.337607757139408022e+02,8.032705313030076013e+02,-1.239799841572966216e-01,-1.251007156427619282e-01
1.295059011802360374e+03,7.336863794011115942e+02,8.031847882816799711e+02,-1.239581966998222901e-01,-1.036811602344093614e-01
1.295659131826365183e+03,7.336119961601126533e+02,8.030990565350631414e+02,-1.239364158844002833e-01,-1.155559562959853903e-01
1.296259251850369992e+03,7.335376259869327669e+02,8.030133360634667952e+02,-1.239146416994400118e-01,-1.290192356664308648e-01
1.296859371874374801e+03,7.334632688775685665e+02,8.029276268671978869e+02,-1.238928741333885086e-01,-1.198197894832225691e-01
1.297459491898379611e+03,7.333889248280241873e+02,8.028419289465610973e+02,-1.238711131747277511e-01,-1.330479505511225624e-01
1.298059611922384420e+03,7.333145938343117223e+02,8.027562423018586060e+02,-1.238493588119766176e-01,-1.253641840465171964e-01
1.298659731946389229e+03,7.332402758924505406e+02,8.026705669333902051e+02,-1.238276110336889307e-01,-1.217777168574915164e-01
1.299259851970394038e+03,7.331659709984680831e+02,8.025849028414534132e+02,-1.238058698284549008e-01,-1.223121566235628732e-01
1.299859971994398848e+03,7.330916791483989527e+02,8.024992500263432476e+02,-1.237841351848995575e-01,-1.207064498918523215e-01
1.300460092018403657e+03,7.330174003382860519e+02,8.024136084883523381e+02,-1.237624070916850810e-01,-1.328318103823335761e-01
1.301060212042408466e+03,7.329431345641793314e+02,8.023279782277708136e+02,-1.237406855375081244e-01,-1.422734831704290381e-01
1.301660332066413275e+03,7.328688818221367001e+02,8.022423592448865293e+02,-1.237189705111015475e-01,-1.273481183741198008e-01
1.302260452090418084e+03,7.327946421082239112e+02,8.021567515399850663e+02,-1.236972620012334462e-01,-1.326208337863047926e-01
1.302860572114422666e+03,7.327204154185141078e+02,8.020711551133491639e+02,-1.236755599967084979e-01,-1.306774013441276971e-01
1.303460692138427476e+03,7.326462017490255221e+02,8.019855699652744079e+02,-1.236538644861674696e-01,-1.022805042856813340e-01
1.304060812162432285e+03,7.325720010948515437e+02,8.018999960962678415e+02,-1.236321754553554170e-01,-1.120032955960502535e-01
1.304660932186437094e+03,7.324978134518491970e+02,8.018144335066407393e+02,-1.236104928924730284e-01,-1.253550044761847504e-01
1.305261052210441903e+03,7.324236388162584035e+02,8.017288821966113801e+02,-1.235888167869465953e-01,-1.379231714806622433e-01
1.305861172234446713e+03,7.323494771843227227e+02,8.016433421663963372e+02,-1.235671471282239475e-01,-1.365491049864419604e-01
1.306461292258451522e+03,7.322753285522906026e+02,8.015578134162107062e+02,-1.235454839057793103e-01,-1.199335231527105528e-01
1.307061412282456331e+03,7.322011929164143567e+02,8.014722959462681047e+02,-1.235238271091090301e-01,-1.128303389470825396e-01
1.307661532306461140e+03,7.321270702729509594e+02,8.013867897567805585e+02,-1.235021767277346555e-01,-1.263873260406933041e-01
1.308261652330465949e+03,7.320529606181614781e+02,8.013012948479583883e+02,-1.234805327512016465e-01,-1.221295360668919888e-01
1.308861772354470759e+03,7.319788639483113002e+02,8.012158112200106643e+02,-1.234588951690788056e-01,-1.209108378473597034e-01
1.309461892378475568e+03,7.319047802596701331e+02,8.011303388731445239e+02,-1.234372639709594016e-01,-1.127753320577914303e-01
1.310062012402480377e+03,7.318307095485120044e+02,8.010448778075659675e+02,-1.234156391464600738e-01,-1.422203526446967903e-01
1.310662132426485186e+03,7.317566518111152618e+02,8.009594280234789494e+02,-1.233940206852224414e-01,-1.218344978434414833e-01
1.311262252450489996e+03,7.316826070437623457e+02,8.008739895210864006e+02,-1.233724085769100087e-01,-1.193170991802168512e-01
1.311862372474494805e+03,7.316085752427403577e+02,8.007885623005892057e+02,-1.233508028112126897e-01,-1.138498818369741983e-01
1.312462492498499614e+03,7.315345564043404920e+02,8.007031463621869989e+02,-1.233292033778422420e-01,-1.193678234474604832e-01
1.313062612522504423e+03,7.314605505248582631e+02,8.006177417060777088e+02,-1.233076102665350560e-01,-1.343145791940848210e-01
1.313662732546509233e+03,7.313865576005933917e+02,8.005323483324579001e+02,-1.232860234670505734e-01,-1.290915592144044333e-01
1.314262852570514042e+03,7.313125776278500325e+02,8.004469662415223183e+02,-1.232644429691727439e-01,-1.385062689031676120e-01
1.314862972594518851e+03,7.312386106029365465e+02,8.003615954334643448e+02,-1.232428687627085545e-01,-1.213108439993277471e-01
1.315463092618523660e+03,7.311646565221657283e+02,8.002762359084756554e+02,-1.232213008374894309e-01,-1.212977004937828979e-01
1.316063212642528470e+03,7.310907153818546931e+02,8.001908876667465620e+02,-1.231997391833699884e-01,-1.180814229877452104e-01
1.316663332666533279e+03,7.310167871783245346e+02,8.001055507084656711e+02,-1.231781837902279908e-01,-1.328769036592203079e-01
1.317263452690538088e+03,7.309428719079010079e+02,8.000202250338201111e+02,-1.231566346479656682e-01,-1.345589414723389610e-01
1.317863572714542897e+03,7.308689695669140747e+02,7.999349106429953054e+02,-1.231350917465085654e-01,-1.078791061780561000e-01
1.318463692738547707e+03,7.307950801516977890e+02,7.998496075361754265e+02,-1.231135550758050423e-01,-1.212917340690993356e-01
1.319063812762552516e+03,7.307212036585907526e+02,7.997643157135426009e+02,-1.230920246258280365e-01,-1.056319904111193836e-01
1.319663932786557098e+03,7.306473400839357737e+02,7.996790351752779316e+02,-1.230705003865733282e-01,-1.186760589012413186e-01
1.320264052810561907e+03,7.305734894240800941e+02,7.995937659215607027e+02,-1.230489823480603734e-01,-1.376660538969468606e-01
1.320864172834566716e+03,7.304996516753749347e+02,7.995085079525684932e+02,-1.230274705003321367e-01,-1.149733026741862757e-01
