t,N,crowding_load,dN_dt
6.520304060812161850e+00,8.205330023174798271e+01,7.954889341355367094e+01,9.597624254199654814e-02
6.523304660932185861e+00,8.205357899914203301e+01,7.955639728452540282e+01,8.984172146778612866e-02
6.526305261052209872e+00,8.205383939130749127e+01,7.956387948143806454e+01,8.372810046772211079e-02
6.529305861172233882e+00,8.205408147102679095e+01,7.957134001437239590e+01,7.763536597839609810e-02
6.532306461292257893e+00,8.205430530102738373e+01,7.957877889355242473e+01,7.156350422567497871e-02
6.535307061412281904e+00,8.205451094398168266e+01,7.958619612934550958e+01,6.551250122549673316e-02
6.538307661532305914e+00,8.205469846250714738e+01,7.959359173226226858e+01,5.948234278466363323e-02
6.541308261652329925e+00,8.205486791916621314e+01,7.960096571295662216e+01,5.347301450159797076e-02
6.544308861772353936e+00,8.205501937646634758e+01,7.960831808222580719e+01,4.748450176707874615e-02
6.547309461892377946e+00,8.205515289686002234e+01,7.961564885101032019e+01,4.151678976505845942e-02
6.550310062012401957e+00,8.205526854274467041e+01,7.962295803039395992e+01,3.556986347339313737e-02
6.553310662132425968e+00,8.205536637646278564e+01,7.963024563160385583e+01,2.964370766456358997e-02
6.556311262252449978e+00,8.205544646030183742e+01,7.963751166601038278e+01,2.373830690652684039e-02
6.559311862372473989e+00,8.205550885649431336e+01,7.964475614512723212e+01,1.785364556333673969e-02
6.562312462492498000e+00,8.205555362721769086e+01,7.965197908061139742e+01,1.198970779600522230e-02
6.565313062612522010e+00,8.205558083459446550e+01,7.965918048426316034e+01,6.146477563179875148e-03
6.568313662732546021e+00,8.205559054069213687e+01,7.966636036802607634e+01,3.239386218509276993e-04
6.571314262852570032e+00,8.205558280752320854e+01,7.967351874398703160e+01,-5.477925471795153101e-03
6.574314862972594042e+00,8.205555769704517388e+01,7.968065562437618610e+01,-1.125913136176998064e-02
6.577315463092618053e+00,8.205551527116054444e+01,7.968777102156697367e+01,-1.701969589146490325e-02
6.580316063212642064e+00,8.205545559171686421e+01,7.969486494807618726e+01,-2.275963610301992568e-02
6.583316663332666074e+00,8.205537872050663850e+01,7.970193741656383679e+01,-2.847896923648288170e-02
6.586317263452690085e+00,8.205528471926739087e+01,7.970898843983326287e+01,-3.417771272915479108e-02
6.589317863572714096e+00,8.205517364968166305e+01,7.971601803083112259e+01,-3.985588421495336875e-02
6.592318463692738106e+00,8.205504557337700078e+01,7.972302620264733264e+01,-4.551350152351868461e-02
6.595319063812762117e+00,8.205490055192592536e+01,7.973001296851511199e+01,-5.115058267967062533e-02
6.598319663932786128e+00,8.205473864684600471e+01,7.973697834181098187e+01,-5.676714590258596926e-02
6.601320264052810138e+00,8.205455991959979656e+01,7.974392233605473734e+01,-6.236320960520058687e-02
6.604320864172834149e+00,8.205436443159483417e+01,7.975084496490951835e+01,-6.793879239343023069e-02
6.607321464292858160e+00,8.205415224418371167e+01,7.975774624218169606e+01,-7.349391306549574177e-02
6.610322064412882170e+00,8.205392341866399875e+01,7.976462618182097231e+01,-7.902859061124214990e-02
6.613322664532906181e+00,8.205367801627824065e+01,7.977148479792033697e+01,-8.454284421142690964e-02
6.616323264652930192e+00,8.205341609821404347e+01,7.977832210471606800e+01,-9.003669323706997574e-02
6.619323864772954202e+00,8.205313772560400309e+01,7.978513811658775978e+01,-9.551015724873770929e-02
6.622324464892978213e+00,8.205284295952567675e+01,7.979193284805826636e+01,-1.009632559958526521e-01
6.625325065013002224e+00,8.205253186100168250e+01,7.979870631379377244e+01,-1.063960094160534553e-01
6.628325665133026234e+00,8.205220449099962821e+01,7.980545852860370815e+01,-1.118084376344660458e-01
6.631326265253050245e+00,8.205186091043209728e+01,7.981218950744084850e+01,-1.172005609630874245e-01
6.634326865373074256e+00,8.205150118015671978e+01,7.981889926540125657e+01,-1.225723999001082642e-01
6.637327465493098266e+00,8.205112536097611553e+01,7.982558781772424084e+01,-1.279239751291814664e-01
6.640328065613122277e+00,8.205073351363789413e+01,7.983225517979246888e+01,-1.332553075188660230e-01
6.643328665733146288e+00,8.205032569883469762e+01,7.983890136713185370e+01,-1.385664181218387025e-01
6.646329265853170298e+00,8.204990197720414358e+01,7.984552639541163899e+01,-1.438573281743673604e-01
6.649329865973194309e+00,8.204946240932888202e+01,7.985213028044432804e+01,-1.491280590955407770e-01
6.652330466093218320e+00,8.204900705573653852e+01,7.985871303818575484e+01,-1.543786324867227333e-01
6.655331066213242330e+00,8.204853597689979949e+01,7.986527468473501301e+01,-1.596090701308051085e-01
6.658331666333266341e+00,8.204804923323627008e+01,7.987181523633451263e+01,-1.648193939916180184e-01
6.661332266453290352e+00,8.204754688510865890e+01,7.987833470936995184e+01,-1.700096262132786418e-01
6.664332866573314362e+00,8.204702899282459327e+01,7.988483312037033102e+01,-1.751797891195335799e-01
6.667333466693338373e+00,8.204649561650415990e+01,7.989131048581721473e+01,-1.803299050319700503e-01
6.670334066813362384e+00,8.204594681519274957e+01,7.989776682088589155e+01,-1.854599950711967593e-01
6.673334666933386394e+00,8.204538264889885113e+01,7.990420214239424013e+01,-1.905700819546725933e-01
6.676335267053410405e+00,8.204480317784992849e+01,7.991061646770684490e+01,-1.956601889589066334e-01
6.679335867173434416e+00,8.204420846218820884e+01,7.991700981429464434e+01,-2.007303395009094327e-01
6.682336467293458426e+00,8.204359856197066847e+01,7.992338219973485991e+01,-2.057805571375458942e-01
6.685337067413482437e+00,8.204297353716907537e+01,7.992973364171105288e+01,-2.108108655649162388e-01
6.688337667533506448e+00,8.204233344766993241e+01,7.993606415801308174e+01,-2.158212886176964773e-01
6.691338267653530458e+00,8.204167835327453417e+01,7.994237376653713056e+01,-2.208118502685381124e-01
6.694338867773554469e+00,8.204100831369892433e+01,7.994866248528573749e+01,-2.257825746274786660e-01
6.697339467893578480e+00,8.204032338857389561e+01,7.995493033236768099e+01,-2.307334859412186190e-01
6.700340068013602490e+00,8.203962363744504671e+01,7.996117732599815042e+01,-2.356646085926593637e-01
6.703340668133626501e+00,8.203890911977271116e+01,7.996740348449856128e+01,-2.405759671001164723e-01
6.706341268253650512e+00,8.203817989493200002e+01,7.997360882629673995e+01,-2.454675861168852669e-01
6.709341868373674522e+00,8.203743602221275921e+01,7.997979336992673893e+01,-2.503394904304597768e-01
6.712342468493698533e+00,8.203667756081965479e+01,7.998595713402900742e+01,-2.551917049621058586e-01
6.715343068613722544e+00,8.203590456987205926e+01,7.999210013735026337e+01,-2.600242547661042458e-01
6.718343668733746554e+00,8.203511710840415105e+01,7.999822239874355034e+01,-2.648371650292548618e-01
6.721344268853770565e+00,8.203431523536485770e+01,8.000432393716825175e+01,-2.696304610702561777e-01
6.724344868973794576e+00,8.203349900961788421e+01,8.001040477169004816e+01,-2.744041683390882613e-01
6.727345469093818586e+00,8.203266848994165628e+01,8.001646492148094580e+01,-2.791583124164469520e-01
6.730346069213842597e+00,8.203182373502943392e+01,8.002250440581927649e+01,-2.838929190132011282e-01
6.733346669333866608e+00,8.203096480348918362e+01,8.002852324408966922e+01,-2.886080139696689528e-01
6.736347269453890618e+00,8.203009175384366358e+01,8.003452145578309285e+01,-2.933036232552542755e-01
6.739347869573914629e+00,8.202920464453039529e+01,8.004049906049682761e+01,-2.979797729676741391e-01
6.742348469693938640e+00,8.202830353390164930e+01,8.004645607793445095e+01,-3.026364893324676175e-01
6.745349069813962650e+00,8.202738848022448792e+01,8.005239252790589433e+01,-3.072737987024689033e-01
6.748349669933986661e+00,8.202645954168070830e+01,8.005830843032738642e+01,-3.118917275571566616e-01
6.751350270054010672e+00,8.202551677636689931e+01,8.006420380522148150e+01,-3.164903025021506000e-01
6.754350870174034682e+00,8.202456024229439890e+01,8.007007867271703105e+01,-3.210695502686031766e-01
6.757351470294058693e+00,8.202358999738929413e+01,8.007593305304924058e+01,-3.256294977126773516e-01
6.760352070414082704e+00,8.202260609949247794e+01,8.008176696655959859e+01,-3.301701718149537834e-01
6.763352670534106714e+00,8.202160860635957818e+01,8.008758043369593338e+01,-3.346915996799458837e-01
6.766353270654130725e+00,8.202059757566100018e+01,8.009337347501239890e+01,-3.391938085355282184e-01
6.769353870774154736e+00,8.201957306498189837e+01,8.009914611116943206e+01,-3.436768257322390108e-01
6.772354470894178746e+00,8.201853513182221889e+01,8.010489836293382382e+01,-3.481406787429945915e-01
6.775355071014202757e+00,8.201748383359662853e+01,8.011063025117867653e+01,-3.525853951623715288e-01
6.778355671134226768e+00,8.201641922763461423e+01,8.011634179688337554e+01,-3.570110027061013658e-01
6.781356271254250778e+00,8.201534137118038359e+01,8.012203302113367442e+01,-3.614175292105683557e-01
6.784356871374274789e+00,8.201425032139292171e+01,8.012770394512160976e+01,-3.658050026322363091e-01
6.787357471494298800e+00,8.201314613534599118e+01,8.013335459014555795e+01,-3.701734510471360595e-01
6.790358071614322810e+00,8.201202887002811792e+01,8.013898497761020678e+01,-3.745229026503775760e-01
6.793358671734346821e+00,8.201089858234256269e+01,8.014459512902655547e+01,-3.788533857555140827e-01
6.796359271854370832e+00,8.200975532910739219e+01,8.015018506601191461e+01,-3.831649287941503168e-01
6.799359871974394842e+00,8.200859916705540797e+01,8.015575481028993465e+01,-3.874575603153357917e-01
6.802360472094418853e+00,8.200743015283418913e+01,8.016130438369056321e+01,-3.917313089850861241e-01
6.805361072214441975e+00,8.200624834300606381e+01,8.016683380815008775e+01,-3.959862035858347507e-01
6.808361672334465986e+00,8.200505379404816608e+01,8.017234310571110711e+01,-4.002222730159972208e-01
6.811362272454489997e+00,8.200384656235235070e+01,8.017783229852250315e+01,-4.044395462893299875e-01
6.814362872574514007e+00,8.200262670422524991e+01,8.018330140883954016e+01,-4.086380525345596482e-01
6.817363472694538018e+00,8.200139427588827346e+01,8.018875045902375120e+01,-4.128178209948055177e-01
6.820364072814562029e+00,8.200014933347759438e+01,8.019417947154300919e+01,-4.169788810271055635e-01
6.823364672934586039e+00,8.199889193304410639e+01,8.019958846897148419e+01,-4.211212621018922686e-01
6.826365273054610050e+00,8.199762213055355176e+01,8.020497747398968613e+01,-4.252449938024904785e-01
6.829365873174634061e+00,8.199633998188635076e+01,8.021034650938443633e+01,-4.293501058246784741e-01
6.832366473294658071e+00,8.199504554283774382e+01,8.021569559804886751e+01,-4.334366279761628915e-01
6.835367073414682082e+00,8.199373886911772047e+01,8.022102476298245222e+01,-4.375045901760749034e-01
6.838367673534706093e+00,8.199242001635104771e+01,8.022633402729094598e+01,-4.415540224544948211e-01
6.841368273654730103e+00,8.199108904007721321e+01,8.023162341418644417e+01,-4.455849549519615982e-01
6.844368873774754114e+00,8.198974599575051059e+01,8.023689294698736774e+01,-4.495974179190500575e-01
6.847369473894778125e+00,8.198839093874001094e+01,8.024214264911843486e+01,-4.535914417158000145e-01
6.850370074014802135e+00,8.198702392432949182e+01,8.024737254411068932e+01,-4.575670568112738534e-01
6.853370674134826146e+00,8.198564500771755093e+01,8.025258265560151472e+01,-4.615242937831766090e-01
6.856371274254850157e+00,8.198425424401735029e+01,8.025777300733409447e+01,-4.654631833167947041e-01
6.859371874374874167e+00,8.198285168782308574e+01,8.026294362198490262e+01,-4.693837551657024654e-01
6.862372474494898178e+00,8.198143739377381678e+01,8.026809452262354228e+01,-4.732860394495976841e-01
6.865373074614922189e+00,8.198001141685584514e+01,8.027322573357439239e+01,-4.771700674139474074e-01
6.868373674734946199e+00,8.197857381195268545e+01,8.027833727923284357e+01,-4.810358703783021994e-01
6.871374274854970210e+00,8.197712463384499415e+01,8.028342918406524120e+01,-4.848834797357334248e-01
6.874374874974994221e+00,8.197566393721068323e+01,8.028850147260894232e+01,-4.887129269524383979e-01
6.877375475095018231e+00,8.197419177662479228e+01,8.029355416947232982e+01,-4.925242435673253816e-01
6.880376075215042242e+00,8.197270820655961643e+01,8.029858729933471295e+01,-4.963174611914401568e-01
6.883376675335066253e+00,8.197121328138456420e+01,8.030360088694645526e+01,-5.000926115076367307e-01
6.886377275455090263e+00,8.196970705536629964e+01,8.030859495712890350e+01,-5.038497262700851742e-01
6.889377875575114274e+00,8.196818958266865707e+01,8.031356953477435923e+01,-5.075888373037988899e-01
6.892378475695138285e+00,8.196666091735262683e+01,8.031852464484617826e+01,-5.113099765042761202e-01
6.895379075815162295e+00,8.196512111337644058e+01,8.032346031237865702e+01,-5.150131758369438373e-01
6.898379675935186306e+00,8.196357022459547181e+01,8.032837656247711777e+01,-5.186984673368543186e-01
6.901380276055210317e+00,8.196200830476233534e+01,8.033327342031785179e+01,-5.223658831081772203e-01
6.904380876175234327e+00,8.196043540752678780e+01,8.033815091114819040e+01,-5.260154553237391672e-01
6.907381476295258338e+00,8.195885158643579871e+01,8.034300906028640554e+01,-5.296472162246786963e-01
6.910382076415282349e+00,8.195725689493352206e+01,8.034784789312180919e+01,-5.332611981199771867e-01
6.913382676535306359e+00,8.195565138636131053e+01,8.035266743511465393e+01,-5.368574333860176573e-01
6.916383276655330370e+00,8.195403511395770124e+01,8.035746771179623238e+01,-5.404359544662129533e-01
6.919383876775354381e+00,8.195240813085841580e+01,8.036224874876882041e+01,-5.439967938705645434e-01
6.922384476895378391e+00,8.195077049009637449e+01,8.036701057170567708e+01,-5.475399841752262020e-01
6.925385077015402402e+00,8.194912224460165362e+01,8.037175320635105891e+01,-5.510655580221279770e-01
6.928385677135426413e+00,8.194746344720158504e+01,8.037647667852023403e+01,-5.545735481185967153e-01
6.931386277255450423e+00,8.194579415062064243e+01,8.038118101409943961e+01,-5.580639872368099441e-01
6.934386877375474434e+00,8.194411440748048392e+01,8.038586623904592443e+01,-5.615369082135722723e-01
6.937387477495498445e+00,8.194242427029998055e+01,8.039053237938792051e+01,-5.649923439497891442e-01
6.940388077615522455e+00,8.194072379149520202e+01,8.039517946122465730e+01,-5.684303274101161207e-01
6.943388677735546466e+00,8.193901302337935988e+01,8.039980751072634746e+01,-5.718508916225502059e-01
6.946389277855570477e+00,8.193729201816292118e+01,8.040441655413424371e+01,-5.752540696780578111e-01
6.949389877975594487e+00,8.193556082795348061e+01,8.040900661776052516e+01,-5.786398947301170104e-01
6.952390478095618498e+00,8.193381950475585995e+01,8.041357772798841097e+01,-5.820083999944150044e-01
6.955391078215642509e+00,8.193206810047207966e+01,8.041812991127210353e+01,-5.853596187484214619e-01
6.958391678335666519e+00,8.193030666690130204e+01,8.042266319413678843e+01,-5.886935843309715199e-01
6.961392278455690530e+00,8.192853525573991647e+01,8.042717760317867715e+01,-5.920103301419311626e-01
6.964392878575714541e+00,8.192675391858151102e+01,8.043167316506493592e+01,-5.953098896418289598e-01
6.967393478695738551e+00,8.192496270691682980e+01,8.043614990653374264e+01,-5.985922963513908845e-01
6.970394078815762562e+00,8.192316167213381561e+01,8.044060785439425842e+01,-6.018575838512538745e-01
6.973394678935786573e+00,8.192135086551763834e+01,8.044504703552667024e+01,-6.051057857815740348e-01
6.976395279055810583e+00,8.191953033825059549e+01,8.044946747688213406e+01,-6.083369358416519379e-01
6.979395879175834594e+00,8.191770014141222589e+01,8.045386920548280330e+01,-6.115510677895117375e-01
6.982396479295858605e+00,8.191586032597923861e+01,8.045825224842180035e+01,-6.147482154416231692e-01
6.985397079415882615e+00,8.191401094282552720e+01,8.046261663286330190e+01,-6.179284126724895465e-01
6.988397679535906626e+00,8.191215204272218386e+01,8.046696238604242524e+01,-6.210916934142783896e-01
6.991398279655930637e+00,8.191028367633748530e+01,8.047128953526531348e+01,-6.242380916564844728e-01
6.994398879775954647e+00,8.190840589423689266e+01,8.047559810790907875e+01,-6.273676414455695571e-01
6.997399479895978658e+00,8.190651874688307998e+01,8.047988813142184483e+01,-6.304803768846189982e-01
7.000400080016002669e+00,8.190462228463587735e+01,8.048415963332271872e+01,-6.335763321329090925e-01
7.003400680136026679e+00,8.190271655775234194e+01,8.048841264120180483e+01,-6.366555414057522011e-01
7.006401280256050690e+00,8.190080161638668699e+01,8.049264718272021923e+01,-6.397180389738639228e-01
7.009401880376074701e+00,8.189887751059033860e+01,8.049686328561004700e+01,-6.427638591633060283e-01
7.012402480496098711e+00,8.189694429031189316e+01,8.050106097767437063e+01,-6.457930363549121422e-01
7.015403080616122722e+00,8.189500200539714569e+01,8.050524028678728428e+01,-6.488056049841424144e-01
7.018403680736146732e+00,8.189305070558908994e+01,8.050940124089386529e+01,-6.518015995405598284e-01
7.021404280856170743e+00,8.189109044052790409e+01,8.051354386801017426e+01,-6.547810545676405747e-01
7.024404880976194754e+00,8.188912125975096501e+01,8.051766819622328342e+01,-6.577440046623598269e-01
7.027405481096218764e+00,8.188714321269279139e+01,8.052177425369124819e+01,-6.606904844748621164e-01
7.030406081216242775e+00,8.188515634868515747e+01,8.052586206864313567e+01,-6.636205287082100890e-01
7.033406681336266786e+00,8.188316071695700771e+01,8.052993166937898195e+01,-6.665341721179485202e-01
7.036407281456290796e+00,8.188115636663442842e+01,8.053398308426982055e+01,-6.694314495118082187e-01
7.039407881576314807e+00,8.187914334674076144e+01,8.053801634175771085e+01,-6.723123957494925307e-01
7.042408481696338818e+00,8.187712170619650465e+01,8.054203147035566701e+01,-6.751770457421792937e-01
7.045409081816362828e+00,8.187509149381935458e+01,8.054602849864770064e+01,-6.780254344523002352e-01
7.048409681936386839e+00,8.187305275832420648e+01,8.055000745528886341e+01,-6.808575968932804034e-01
7.051410282056410850e+00,8.187100554832129262e+01,8.055396836898550816e+01,-6.836735681127563691e-01
7.054410882176434860e+00,8.186894991221846851e+01,8.055791126723265450e+01,-6.864733821474874320e-01
7.057411482296458871e+00,8.186688589844166586e+01,8.056183617830299681e+01,-6.892570736820142763e-01
7.060412082416482882e+00,8.186481355539807225e+01,8.056574313137798526e+01,-6.920246781475780651e-01
7.063412682536506892e+00,8.186273293138489748e+01,8.056963215567806458e+01,-6.947762309973817274e-01
7.066413282656530903e+00,8.186064407458928827e+01,8.057350328046265986e+01,-6.975117677061698496e-01
7.069413882776554914e+00,8.185854703308841351e+01,8.057735653503016238e+01,-7.002313237700862336e-01
7.072414482896578924e+00,8.185644185484939328e+01,8.058119194871795798e+01,-7.029349347062530118e-01
7.075415083016602935e+00,8.185432858772935560e+01,8.058500955090241291e+01,-7.056226360525282848e-01
7.078415683136626946e+00,8.185220727947539388e+01,8.058880937099890218e+01,-7.082944633672119128e-01
7.081416283256650956e+00,8.185007797772458105e+01,8.059259143846175277e+01,-7.109504522287888317e-01
7.084416883376674967e+00,8.184794073000398384e+01,8.059635578278430046e+01,-7.135906382355272637e-01
7.087417483496698978e+00,8.184579558373063435e+01,8.060010243349883297e+01,-7.162150570052987497e-01
7.090418083616722988e+00,8.184364258621157262e+01,8.060383142017664682e+01,-7.188237441752837187e-01
7.093418683736746999e+00,8.184148178464378987e+01,8.060754277242800470e+01,-7.214167354015980083e-01
7.096419283856771010e+00,8.183931322611428527e+01,8.061123651990219230e+01,-7.239940663591849512e-01
7.099419883976795020e+00,8.183713695760002338e+01,8.061491269228743306e+01,-7.265557727413458622e-01
7.102420484096819031e+00,8.183495302596796250e+01,8.061857131931095921e+01,-7.291018902595785001e-01
7.105421084216843042e+00,8.183276147797501210e+01,8.062221243073896915e+01,-7.316324546432777520e-01
7.108421684336867052e+00,8.183056236026811803e+01,8.062583605637665585e+01,-7.341475016394907183e-01
7.111422284456891063e+00,8.182835571938414887e+01,8.062944222606822109e+01,-7.366470670125527809e-01
7.114422884576915074e+00,8.182614160175000961e+01,8.063303096969679018e+01,-7.391311865439446072e-01
7.117423484696939084e+00,8.182392005368252796e+01,8.063660231718453986e+01,-7.415998960319596378e-01
7.120424084816963095e+00,8.182169112138858225e+01,8.064015629849257039e+01,-7.440532312914234225e-01
7.123424684936987106e+00,8.181945485096497350e+01,8.064369294362101925e+01,-7.464912281534926697e-01
7.126425285057011116e+00,8.181721128839851076e+01,8.064721228260896169e+01,-7.489139224653416083e-01
7.129425885177035127e+00,8.181496047956598261e+01,8.065071434553449592e+01,-7.513213500899217356e-01
7.132426485297059138e+00,8.181270247023415720e+01,8.065419916251467214e+01,-7.537135469057447690e-01
7.135427085417083148e+00,8.181043730605979647e+01,8.065766676370553512e+01,-7.560905488065341462e-01
7.138427685537107159e+00,8.180816503258961347e+01,8.066111717930212421e+01,-7.584523917010773664e-01
7.141428285657131170e+00,8.180588569526032927e+01,8.066455043953845916e+01,-7.607991115129585369e-01
7.144428885777155180e+00,8.180359933939864447e+01,8.066796657468752585e+01,-7.631307441802313019e-01
7.147429485897179191e+00,8.180130601022123926e+01,8.067136561506130477e+01,-7.654473256552453142e-01
7.150430086017203202e+00,8.179900575283475916e+01,8.067474759101078519e+01,-7.677488919044227478e-01
7.153430686137227212e+00,8.179669861223587191e+01,8.067811253292589413e+01,-7.700354789079488782e-01
7.156431286257251223e+00,8.179438463331116793e+01,8.068146047123558162e+01,-7.723071226595783489e-01
7.159431886377275234e+00,8.179206386083727409e+01,8.068479143640774964e+01,-7.745638591663701611e-01
7.162432486497299244e+00,8.178973633948076838e+01,8.068810545894930897e+01,-7.768057244484627422e-01
7.165433086617323255e+00,8.178740211379823677e+01,8.069140256940613654e+01,-7.790327545388938679e-01
7.168433686737347266e+00,8.178506122823620217e+01,8.069468279836311808e+01,-7.812449854832781426e-01
7.171434286857371276e+00,8.178271372713120968e+01,8.069794617644409129e+01,-7.834424533396273649e-01
7.174434886977395287e+00,8.178035965470978397e+01,8.070119273431191687e+01,-7.856251941781450254e-01
7.177435487097419298e+00,8.177799905508840084e+01,8.070442250266837902e+01,-7.877932440809004566e-01
7.180436087217443308e+00,8.177563197227354408e+01,8.070763551225429921e+01,-7.899466391417292455e-01
7.183436687337467319e+00,8.177325845016167705e+01,8.071083179384947925e+01,-7.920854154659942026e-01
7.186437287457491330e+00,8.177087853253924266e+01,8.071401137827267291e+01,-7.942096091702638416e-01
7.189437887577515340e+00,8.176849226308266338e+01,8.071717429638164276e+01,-7.963192563821553938e-01
7.192438487697539351e+00,8.176609968535832706e+01,8.072032057907313174e+01,-7.984143932401670529e-01
7.195439087817563362e+00,8.176370084282264372e+01,8.072345025728284895e+01,-8.004950558934152971e-01
7.198439687937587372e+00,8.176129577882197452e+01,8.072656336198552651e+01,-8.025612805013891959e-01
7.201440288057611383e+00,8.175888453659266020e+01,8.072965992419483428e+01,-8.046131032338224021e-01
7.204440888177635394e+00,8.175646715926103525e+01,8.073273997496345089e+01,-8.066505602704081568e-01
7.207441488297659404e+00,8.175404368984341374e+01,8.073580354538303538e+01,-8.086736878006287599e-01
7.210442088417683415e+00,8.175161417124610352e+01,8.073885066658424137e+01,-8.106825220235277518e-01
7.213442688537707426e+00,8.174917864626536357e+01,8.074188136973668861e+01,-8.126770991475978922e-01
7.216443288657731436e+00,8.174673715758746084e+01,8.074489568604897727e+01,-8.146574553903884741e-01
7.219443888777755447e+00,8.174428974778862766e+01,8.074789364676871628e+01,-8.166236269785021040e-01
7.222444488897779458e+00,8.174183645933510434e+01,8.075087528318246655e+01,-8.185756501472964963e-01
7.225445089017803468e+00,8.173937733458308230e+01,8.075384062661581197e+01,-8.205135611407282648e-01
7.228445689137827479e+00,8.173691241577874678e+01,8.075678970843327420e+01,-8.224373962110844705e-01
7.231446289257851490e+00,8.173444174505826254e+01,8.075972256003839789e+01,-8.243471916189039073e-01
7.234446889377875500e+00,8.173196536444780236e+01,8.076263921287369385e+01,-8.262429836326659061e-01
7.237447489497899511e+00,8.172948331586346171e+01,8.076553969842065328e+01,-8.281248085287159499e-01
7.240448089617923522e+00,8.172699564111137249e+01,8.076842404819976196e+01,-8.299927025910046607e-01
7.243448689737946644e+00,8.172450238188763194e+01,8.077129229377048603e+01,-8.318467021108936210e-01
7.246449289857970655e+00,8.172200357977831686e+01,8.077414446673125781e+01,-8.336868433870382455e-01
7.249449889977994665e+00,8.171949927625946941e+01,8.077698059871953262e+01,-8.355131627251309867e-01
7.252450490098018676e+00,8.171698951271757494e+01,8.077980072130553424e+01,-8.373256963555029131e-01
7.255451090218042687e+00,8.171447433070675004e+01,8.078260486485120850e+01,-8.391244795553901570e-01
7.258451690338066697e+00,8.171195377153208028e+01,8.078539306088904937e+01,-8.409095485006919946e-01
7.261452290458090708e+00,8.170942787630883686e+01,8.078816534143315664e+01,-8.426809397177110750e-01
7.264452890578114719e+00,8.170689668604323685e+01,8.079092173850902725e+01,-8.444386897166367145e-01
7.267453490698138729e+00,8.170436024163232958e+01,8.079366228415358364e+01,-8.461828349914678471e-01
7.270454090818162740e+00,8.170181858386405338e+01,8.079638701041513116e+01,-8.479134120197385771e-01
7.273454690938186751e+00,8.169927175341723569e+01,8.079909594935342909e+01,-8.496304572624427953e-01
7.276455291058210761e+00,8.169671979086160718e+01,8.080178913303961963e+01,-8.513340071638300088e-01
7.279455891178234772e+00,8.169416273665774497e+01,8.080446659355622785e+01,-8.530240981511636456e-01
7.282456491298258783e+00,8.169160063115712944e+01,8.080712836299724700e+01,-8.547007666347155030e-01
7.285457091418282793e+00,8.168903351460210160e+01,8.080977447346803899e+01,-8.563640490074801992e-01
7.288457691538306804e+00,8.168646142712591995e+01,8.081240495708537708e+01,-8.580139816450658152e-01
7.291458291658330815e+00,8.168388440875270362e+01,8.081501984597747423e+01,-8.596506009055024933e-01
7.294458891778354825e+00,8.168130249939743237e+01,8.081761917228391212e+01,-8.612739431291568382e-01
7.297459491898378836e+00,8.167871573886601766e+01,8.082020296815572635e+01,-8.628840446385074303e-01
7.300460092018402847e+00,8.167612416685520316e+01,8.082277126575530701e+01,-8.644809417379613059e-01
7.303460692138426857e+00,8.167352782295266422e+01,8.082532409725651235e+01,-8.660646707138590639e-01
7.306461292258450868e+00,8.167092674663690843e+01,8.082786149484456928e+01,-8.676352678341442415e-01
7.309461892378474879e+00,8.166832097727736084e+01,8.083038349071613027e+01,-8.691927693483101347e-01
7.312462492498498889e+00,8.166571055413432134e+01,8.083289011707927330e+01,-8.707372114872804492e-01
7.315463092618522900e+00,8.166309551635895048e+01,8.083538140615344503e+01,-8.722686304631457332e-01
7.318463692738546911e+00,8.166047590299332626e+01,8.083785739016953187e+01,-8.737870624691649324e-01
7.321464292858570921e+00,8.165785175297037313e+01,8.084031810136983154e+01,-8.752925436794987135e-01
7.324464892978594932e+00,8.165522310511393300e+01,8.084276357200803886e+01,-8.767851102491894810e-01
7.327465493098618943e+00,8.165258999813869423e+01,8.084519383434927420e+01,-8.782647983139022507e-01
7.330466093218642953e+00,8.164995247065026263e+01,8.084760892067002658e+01,-8.797316439898562601e-01
7.333466693338666964e+00,8.164731056114509045e+01,8.085000886325826741e+01,-8.811856833737150563e-01
7.336467293458690975e+00,8.164466430801053320e+01,8.085239369441329416e+01,-8.826269525423461326e-01
7.339467893578714985e+00,8.164201374952483548e+01,8.085476344644588664e+01,-8.840554875528544576e-01
7.342468493698738996e+00,8.163935892385710247e+01,8.085711815167819339e+01,-8.854713244422697249e-01
7.345469093818763007e+00,8.163669986906734266e+01,8.085945784244377421e+01,-8.868744992275355843e-01
7.348469693938787017e+00,8.163403662310642517e+01,8.086178255108761448e+01,-8.882650479053548764e-01
7.351470294058811028e+00,8.163136922381613658e+01,8.086409230996609665e+01,-8.896430064520763903e-01
7.354470894178835039e+00,8.162869770892908150e+01,8.086638715144702871e+01,-8.910084108235065692e-01
7.357471494298859049e+00,8.162602211606882463e+01,8.086866710790960155e+01,-8.923612969548706531e-01
7.360472094418883060e+00,8.162334248274974868e+01,8.087093221174444579e+01,-8.937017007606378183e-01
7.363472694538907071e+00,8.162065884637715385e+01,8.087318249535358916e+01,-8.950296581344334701e-01
7.366473294658931081e+00,8.161797124424722938e+01,8.087541799115045649e+01,-8.963452049488886964e-01
7.369473894778955092e+00,8.161527971354701094e+01,8.087763873155989813e+01,-8.976483770555359065e-01
7.372474494898979103e+00,8.161258429135442327e+01,8.087984474901817578e+01,-8.989392102847260091e-01
