t,v_x,v_y,y_position,dv_x_dt
4.644928985797160091e-09,-1.032652431593559886e+05,-3.357116951249675476e+05,-8.059190118584395705e-04,2.741315506772665938e+14
4.646929385877175667e-09,-1.027161730569302890e+05,-3.360957944005043246e+05,-8.065909540693973114e-04,2.748281053380123750e+14
4.648929785957192070e-09,-1.021657134692448453e+05,-3.364778314301450737e+05,-8.072636625748415761e-04,2.755207486543252500e+14
4.650930186037207646e-09,-1.016138722307437565e+05,-3.368578011624469655e+05,-8.079371332438480295e-04,2.762094716157362812e+14
4.652930586117224049e-09,-1.010606571948214987e+05,-3.372356985755826463e+05,-8.086113619349207145e-04,2.768942652698233438e+14
4.654930986197239625e-09,-1.005060762338247441e+05,-3.376115186773388414e+05,-8.092863444959899925e-04,2.775751207221977188e+14
4.656931386277256029e-09,-9.995013722821020929e+04,-3.379852565092605655e+05,-8.099620767699600805e-04,2.782520291440541562e+14
4.658931786357271605e-09,-9.939284806322198710e+04,-3.383569071460404666e+05,-8.106385545963309090e-04,2.789249817709728438e+14
4.660932186437288008e-09,-9.883421666969246871e+04,-3.387264656802486861e+05,-8.113157737903301577e-04,2.795939698750552188e+14
4.662932586517303584e-09,-9.827425099558306101e+04,-3.390939272351230611e+05,-8.119937301575423953e-04,2.802589847883274375e+14
4.664932986597319987e-09,-9.771295900454418734e+04,-3.394592869651642977e+05,-8.126724194946488306e-04,2.809200179038162500e+14
4.666933386677335563e-09,-9.715034867591709190e+04,-3.398225400561353308e+05,-8.133518375894247107e-04,2.815770606755351875e+14
4.668933786757351966e-09,-9.658642800473206444e+04,-3.401836817250620225e+05,-8.140319802207422479e-04,2.822301046184726875e+14
4.670934186837367542e-09,-9.602120500171020103e+04,-3.405427072202323470e+05,-8.147128431585673675e-04,2.828791413085796250e+14
4.672934586917383945e-09,-9.545468769326162874e+04,-3.408996118211974390e+05,-8.153944221639631770e-04,2.835241623827560625e+14
4.674934986997399521e-09,-9.488688412148732459e+04,-3.412543908387702540e+05,-8.160767129890864969e-04,2.841651595388382500e+14
4.676935387077415924e-09,-9.431780234417726751e+04,-3.416070396150271408e+05,-8.167597113771912212e-04,2.848021245355881875e+14
4.678935787157431500e-09,-9.374745043481225730e+04,-3.419575535233062692e+05,-8.174434130626250655e-04,2.854350491926754375e+14
4.680936187237447904e-09,-9.317583648256215383e+04,-3.423059279682088527e+05,-8.181278137708326023e-04,2.860639253906693750e+14
4.682936587317463480e-09,-9.260296859228760877e+04,-3.426521583855983336e+05,-8.188129092183526591e-04,2.866887450710236250e+14
4.684936987397479883e-09,-9.202885488453833386e+04,-3.429962402426010813e+05,-8.194986951128204865e-04,2.873095002360626250e+14
4.686937387477495459e-09,-9.145350349555483263e+04,-3.433381690376055776e+05,-8.201851671529655904e-04,2.879261829489681250e+14
4.688937787557511862e-09,-9.087692257726666867e+04,-3.436779403002634062e+05,-8.208723210286143334e-04,2.885387853337677500e+14
4.690938187637527438e-09,-9.029912029729421192e+04,-3.440155495914881467e+05,-8.215601524206871164e-04,2.891472995753191250e+14
4.692938587717543841e-09,-8.972010483894686331e+04,-3.443509925034564221e+05,-8.222486570012008718e-04,2.897517179192975000e+14
4.694938987797559417e-09,-8.913988440122487373e+04,-3.446842646596070263e+05,-8.229378304332667874e-04,2.903520326721817500e+14
4.696939387877575820e-09,-8.855846719881746685e+04,-3.450153617146416800e+05,-8.236276683710930160e-04,2.909482362012403125e+14
4.698939787957591396e-09,-8.797586146210475999e+04,-3.453442793545242748e+05,-8.243181664599814234e-04,2.915403209345179375e+14
4.700940188037607800e-09,-8.739207543715582869e+04,-3.456710132964816876e+05,-8.250093203363307323e-04,2.921282793608221250e+14
4.702940588117624203e-09,-8.680711738573042385e+04,-3.459955592890030239e+05,-8.257011256276343544e-04,2.927121040297078125e+14
4.704940988197639779e-09,-8.622099558527817135e+04,-3.463179131118399673e+05,-8.263935779524807148e-04,2.932917875514631875e+14
4.706941388277656182e-09,-8.563371832893796091e+04,-3.466380705760070705e+05,-8.270866729205549875e-04,2.938673225970983750e+14
4.708941788357671758e-09,-8.504529392553953221e+04,-3.469560275237809983e+05,-8.277804061326362759e-04,2.944387018983265625e+14
4.710942188437688161e-09,-8.445573068869039707e+04,-3.472717798315879772e+05,-8.284747731862261407e-04,2.950059182527610625e+14
4.712942588517703737e-09,-8.386503693693281093e+04,-3.475853234082232229e+05,-8.291697696753933412e-04,2.955689645205862500e+14
4.714942988597720140e-09,-8.327322102817507403e+04,-3.478966541861886508e+05,-8.298653911730317348e-04,2.961278336089448750e+14
4.716943388677735716e-09,-8.268029133370665659e+04,-3.482057681302097044e+05,-8.305616332443202130e-04,2.966825184873813750e+14
4.718943788757752119e-09,-8.208625623724379693e+04,-3.485126612375168479e+05,-8.312584914472174232e-04,2.972330121883371250e+14
4.720944188837767695e-09,-8.149112413493158238e+04,-3.488173295378450421e+05,-8.319559613324592744e-04,2.977793078071346250e+14
4.722944588917784099e-09,-8.089490343534186832e+04,-3.491197690934343846e+05,-8.326540384435613231e-04,2.983213985019608750e+14
4.724944988997799675e-09,-8.029760255947528640e+04,-3.494199759990292368e+05,-8.333527183168166043e-04,2.988592774938526875e+14
4.726945389077816078e-09,-7.969922994075928000e+04,-3.497179463818792137e+05,-8.340519964812975837e-04,2.993929380666818125e+14
4.728945789157831654e-09,-7.909979402505012695e+04,-3.500136764017383102e+05,-8.347518684588539888e-04,2.999223735671377500e+14
4.730946189237848057e-09,-7.849930327063084405e+04,-3.503071622508656001e+05,-8.354523297641156280e-04,3.004475774047133750e+14
4.732946589317863633e-09,-7.789776614821325347e+04,-3.505984001540245954e+05,-8.361533759044891380e-04,3.009685430516883125e+14
4.734946989397880036e-09,-7.729519114093601820e+04,-3.508873863684838871e+05,-8.368550023801611280e-04,3.014852640431138125e+14
4.736947389477895612e-09,-7.669158674436654837e+04,-3.511741171840165043e+05,-8.375572046840954691e-04,3.019977339767949375e+14
4.738947789557912015e-09,-7.608696146649906586e+04,-3.514585889229006716e+05,-8.382599783020353544e-04,3.025059465132782500e+14
4.740948189637927591e-09,-7.548132382775659789e+04,-3.517407979399188189e+05,-8.389633187125018895e-04,3.030098953758308750e+14
4.742948589717943995e-09,-7.487468236098895431e+04,-3.520207406223586295e+05,-8.396672213867953935e-04,3.035095743504288125e+14
4.744948989797959571e-09,-7.426704561147475033e+04,-3.522984133900122251e+05,-8.403716817889935560e-04,3.040049772857376875e+14
4.746949389877975974e-09,-7.365842213691939833e+04,-3.525738126951768063e+05,-8.410766953759539304e-04,3.044960980930977500e+14
4.748949789957991550e-09,-7.304882050745710148e+04,-3.528469350226538372e+05,-8.417822575973111154e-04,3.049829307465068750e+14
4.750950190038007953e-09,-7.243824930564884562e+04,-3.531177768897501519e+05,-8.424883638954795738e-04,3.054654692826046875e+14
4.752950590118023529e-09,-7.182671712648445100e+04,-3.533863348462768481e+05,-8.431950097056510303e-04,3.059437078006561875e+14
4.754950990198039932e-09,-7.121423257738049142e+04,-3.536526054745501024e+05,-8.439021904557968568e-04,3.064176404625339375e+14
4.756951390278055508e-09,-7.060080427818237513e+04,-3.539165853893905878e+05,-8.446099015666655788e-04,3.068872614927025000e+14
4.758951790358071911e-09,-6.998644086116226390e+04,-3.541782712381240563e+05,-8.453181384517856941e-04,3.073525651782013125e+14
4.760952190438088314e-09,-6.937115097102089203e+04,-3.544376597005807562e+05,-8.460268965174630711e-04,3.078135458686281875e+14
4.762952590518103890e-09,-6.875494325355318142e+04,-3.546947474908782751e+05,-8.467361711686727200e-04,3.082701979792581875e+14
4.764952990598120294e-09,-6.813782636082787940e+04,-3.549495313549524872e+05,-8.474459578062999319e-04,3.087225159865163125e+14
4.766953390678135870e-09,-6.751980897705649841e+04,-3.552020080671299947e+05,-8.481562518137118929e-04,3.091704944219941875e+14
4.768953790758152273e-09,-6.690089979609449802e+04,-3.554521744350313093e+05,-8.488670485685032800e-04,3.096141278811994375e+14
4.770954190838167849e-09,-6.628110752102088009e+04,-3.557000272996490821e+05,-8.495783434427138601e-04,3.100534110236752500e+14
4.772954590918184252e-09,-6.566044086413610785e+04,-3.559455635353489779e+05,-8.502901318028315263e-04,3.104883385729851875e+14
4.774954990998199828e-09,-6.503890854696417227e+04,-3.561887800498687429e+05,-8.510024090097889366e-04,3.109189053166929375e+14
4.776955391078216231e-09,-6.441651930025056208e+04,-3.564296737843193114e+05,-8.517151704189665495e-04,3.113451061063471250e+14
4.778955791158231807e-09,-6.379328186396426463e+04,-3.566682417131836410e+05,-8.524284113801903475e-04,3.117669358574615000e+14
4.780956191238248210e-09,-6.316920498729575775e+04,-3.569044808443178190e+05,-8.531421272377335717e-04,3.121843895494986875e+14
4.782956591318263786e-09,-6.254429742865904700e+04,-3.571383882189501310e+05,-8.538563133303148783e-04,3.125974622258505625e+14
4.784956991398280190e-09,-6.191856795568960661e+04,-3.573699609116816428e+05,-8.545709649911006163e-04,3.130061489938212500e+14
4.786957391478295766e-09,-6.129202534524646035e+04,-3.575991960304859676e+05,-8.552860775477023328e-04,3.134104450246090000e+14
4.788957791558312169e-09,-6.066467838341007155e+04,-3.578260907167094992e+05,-8.560016463221793758e-04,3.138103455532879375e+14
4.790958191638327745e-09,-6.003653586548446765e+04,-3.580506421450707712e+05,-8.567176666310360750e-04,3.142058458787886250e+14
4.792958591718344148e-09,-5.940760659599512292e+04,-3.582728475236615050e+05,-8.574341337852245610e-04,3.145969413638825625e+14
4.794958991798359724e-09,-5.877789938869106845e+04,-3.584927040939455037e+05,-8.581510430901422709e-04,3.149836274351606875e+14
4.796959391878376127e-09,-5.814742306654278218e+04,-3.587102091307595838e+05,-8.588683898456342261e-04,3.153658995830181250e+14
4.798959791958391703e-09,-5.751618646174429159e+04,-3.589253599423128180e+05,-8.595861693459907549e-04,3.157437533616327500e+14
4.800960192038408106e-09,-5.688419841571108554e+04,-3.591381538701871759e+05,-8.603043768799496609e-04,3.161171843889484375e+14
4.802960592118423682e-09,-5.625146777908220247e+04,-3.593485882893369417e+05,-8.610230077306943799e-04,3.164861883466566250e+14
4.804960992198440085e-09,-5.561800341171812033e+04,-3.595566606080892379e+05,-8.617420571758554982e-04,3.168507609801764375e+14
4.806961392278455661e-09,-5.498381418270288850e+04,-3.597623682681436185e+05,-8.624615204875092341e-04,3.172108980986376875e+14
4.808961792358472065e-09,-5.434890897034198861e+04,-3.599657087445724756e+05,-8.631813929321793897e-04,3.175665955748608125e+14
4.810962192438487641e-09,-5.371329666216447367e+04,-3.601666795458203997e+05,-8.639016697708348574e-04,3.179178493453385625e+14
4.812962592518504044e-09,-5.307698614133179944e+04,-3.603652782144436496e+05,-8.646223462660114186e-04,3.182646554113687500e+14
4.814962992598519620e-09,-5.243998630295760813e+04,-3.605615023245051270e+05,-8.653434176731979741e-04,3.186070098344609375e+14
4.816963392678536023e-09,-5.180230606418997922e+04,-3.607553494821513887e+05,-8.660648792355888975e-04,3.189449087375537500e+14
4.818963792758551599e-09,-5.116395434830198064e+04,-3.609468173274322180e+05,-8.667867261924498473e-04,3.192783483081198125e+14
4.820964192838568002e-09,-5.052494008468954416e+04,-3.611359035343013238e+05,-8.675089537791201523e-04,3.196073247981456250e+14
4.822964592918584405e-09,-4.988527220887329167e+04,-3.613226058106157579e+05,-8.682315572270110767e-04,3.199318345241131875e+14
4.824964992998599981e-09,-4.924495966249774938e+04,-3.615069218981359154e+05,-8.689545317636062543e-04,3.202518738669796875e+14
4.826965393078616385e-09,-4.860401139333056199e+04,-3.616888495725261164e+05,-8.696778726124626633e-04,3.205674392721579375e+14
4.828965793158631961e-09,-4.796243635526434082e+04,-3.618683866433539079e+05,-8.704015749932090011e-04,3.208785272494985000e+14
4.830966193238648364e-09,-4.732024350831453194e+04,-3.620455309540906455e+05,-8.711256341215472014e-04,3.211851343732683750e+14
4.832966593318663940e-09,-4.667744181862155529e+04,-3.622202803821107955e+05,-8.718500452092510251e-04,3.214872572821306875e+14
4.834966993398680343e-09,-4.603404025844867283e+04,-3.623926328386929235e+05,-8.725748034641677949e-04,3.217848926791277500e+14
4.836967393478695919e-09,-4.539004780618412042e+04,-3.625625862690186477e+05,-8.732999040902161185e-04,3.220780373316601875e+14
4.838967793558712322e-09,-4.474547344633896137e+04,-3.627301386521733948e+05,-8.740253422873883824e-04,3.223666880714651250e+14
4.840968193638727898e-09,-4.410032616954924015e+04,-3.628952880011459929e+05,-8.747511132517484748e-04,3.226508417945996250e+14
4.842968593718744301e-09,-4.345461497257384326e+04,-3.630580323628289625e+05,-8.754772121754338457e-04,3.229304954614186250e+14
4.844968993798759877e-09,-4.280834885829663108e+04,-3.632183698180181091e+05,-8.762036342466534471e-04,3.232056460965560625e+14
4.846969393878776280e-09,-4.216153683572427690e+04,-3.633762984814130468e+05,-8.769303746496897927e-04,3.234762907889050625e+14
4.848969793958791856e-09,-4.151418791998846427e+04,-3.635318165016166749e+05,-8.776574285648971151e-04,3.237424266915967500e+14
4.850970194038808260e-09,-4.086631113234368968e+04,-3.636849220611357596e+05,-8.783847911687028831e-04,3.240040510219820625e+14
4.852970594118823836e-09,-4.021791550016943074e+04,-3.638356133763801772e+05,-8.791124576336063930e-04,3.242611610616102500e+14
4.854970994198840239e-09,-3.956901005696799984e+04,-3.639838886976637295e+05,-8.798404231281803942e-04,3.245137541562098125e+14
4.856971394278855815e-09,-3.891960384236669051e+04,-3.641297463092034450e+05,-8.805686828170692466e-04,3.247618277156668750e+14
4.858971794358872218e-09,-3.826970590084868309e+04,-3.642731845290989149e+05,-8.812972318616608004e-04,3.250053792139470000e+14
4.860972194438887794e-09,-3.761932526852194133e+04,-3.644142017084428808e+05,-8.820260654270652969e-04,3.252444061872008750e+14
4.862972594518904197e-09,-3.696847100109910389e+04,-3.645527962311506853e+05,-8.827551786672941086e-04,3.254789062338953125e+14
4.864972994598919773e-09,-3.631715216337726451e+04,-3.646889665151931695e+05,-8.834845667308600763e-04,3.257088770169076250e+14
4.866973394678936176e-09,-3.566537782333009091e+04,-3.648227110126808402e+05,-8.842142247639085770e-04,3.259343162635619375e+14
4.868973794758951752e-09,-3.501315705210992746e+04,-3.649540282098635798e+05,-8.849441479102156810e-04,3.261552217656092500e+14
4.870974194838968156e-09,-3.436049892404569255e+04,-3.650829166271311697e+05,-8.856743313111897775e-04,3.263715913792074375e+14
4.872974594918983732e-09,-3.370741251664500305e+04,-3.652093748190126498e+05,-8.864047701058699489e-04,3.265834230248994375e+14
4.874974994999000135e-09,-3.305390691059204255e+04,-3.653334013741767849e+05,-8.871354594309277053e-04,3.267907146875931875e+14
4.876975395079015711e-09,-3.239999118974968951e+04,-3.654549949154317728e+05,-8.878663944206651414e-04,3.269934644165421250e+14
4.878975795159032114e-09,-3.174567444115737453e+04,-3.655741540997256525e+05,-8.885975702070166710e-04,3.271916703253223125e+14
4.880976195239048517e-09,-3.109096575503297936e+04,-3.656908776181458379e+05,-8.893289819195478348e-04,3.273853305918145000e+14
4.882976595319064093e-09,-3.043587422477200380e+04,-3.658051641959191766e+05,-8.900606246854551916e-04,3.275744434581800000e+14
4.884976995399080496e-09,-2.978040894694677991e+04,-3.659170125924124150e+05,-8.907924936295681618e-04,3.277590072308438750e+14
4.886977395479096072e-09,-2.912457902130834555e+04,-3.660264216011316748e+05,-8.915245838743460997e-04,3.279390202804706875e+14
4.888977795559112476e-09,-2.846839355078428343e+04,-3.661333900497226859e+05,-8.922568905398815461e-04,3.281144810419460625e+14
4.890978195639128052e-09,-2.781186164148090029e+04,-3.662379167999706697e+05,-8.929894087438967594e-04,3.282853880143545625e+14
4.892978595719144455e-09,-2.715499240268104040e+04,-3.663400007478005718e+05,-8.937221336017472928e-04,3.284517397609591250e+14
4.894978995799160031e-09,-2.649779494684626843e+04,-3.664396408232768299e+05,-8.944550602264185251e-04,3.286135349091813750e+14
4.896979395879176434e-09,-2.584027838961469024e+04,-3.665368359906034311e+05,-8.951881837285290220e-04,3.287707721505787500e+14
4.898979795959192010e-09,-2.518245184980313206e+04,-3.666315852481239708e+05,-8.959214992163272830e-04,3.289234502408250625e+14
4.900980196039208413e-09,-2.452432444940496498e+04,-3.667238876283215941e+05,-8.966550017956948860e-04,3.290715679996890000e+14
4.902980596119223989e-09,-2.386590531359227316e+04,-3.668137421978189959e+05,-8.973886865701432344e-04,3.292151243110131875e+14
4.904980996199240392e-09,-2.320720356246226947e+04,-3.669011480562994257e+05,-8.981225486452131413e-04,3.293541181205510625e+14
4.906981396279255968e-09,-2.254822831985700032e+04,-3.669861043364125653e+05,-8.988565831237469491e-04,3.294885484359198750e+14
4.908981796359272371e-09,-2.188898872177412341e+04,-3.670686102056659292e+05,-8.995907851014217247e-04,3.296184143302353125e+14
4.910982196439287947e-09,-2.122949390466160185e+04,-3.671486648656962207e+05,-9.003251496730000107e-04,3.297437149405370000e+14
4.912982596519304351e-09,-2.056975300539629461e+04,-3.672262675522673526e+05,-9.010596719323426184e-04,3.298644494677652500e+14
4.914982996599319927e-09,-1.990977516128613206e+04,-3.673014175352705643e+05,-9.017943469724063518e-04,3.299806171767380625e+14
4.916983396679336330e-09,-1.924956951006794770e+04,-3.673741141187243629e+05,-9.025291698852459582e-04,3.300922173961320000e+14
4.918983796759351906e-09,-1.858914518990964280e+04,-3.674443566407745238e+05,-9.032641357620121774e-04,3.301992495184606875e+14
4.920984196839368309e-09,-1.792851133940801810e+04,-3.675121444736941485e+05,-9.039992396929540184e-04,3.303017130000518125e+14
4.922984596919383885e-09,-1.726767709759096033e+04,-3.675774770238835481e+05,-9.047344767674161568e-04,3.303996073610281875e+14
4.924984996999400288e-09,-1.660665160391523386e+04,-3.676403537318704184e+05,-9.054698420738417543e-04,3.304929321852854375e+14
4.926985397079415864e-09,-1.594544399826869630e+04,-3.677007740723096649e+05,-9.062053306997694228e-04,3.305816871204705000e+14
4.928985797159432267e-09,-1.528406342096809385e+04,-3.677587375539834029e+05,-9.069409377318363684e-04,3.306658718779621875e+14
4.930986197239447843e-09,-1.462251901276124408e+04,-3.678142437198012485e+05,-9.076766582557754641e-04,3.307454862328470625e+14
4.932986597319464247e-09,-1.396081991482487138e+04,-3.678672921467998531e+05,-9.084124873564177437e-04,3.308205300239015625e+14
4.934986997399479823e-09,-1.329897526876677330e+04,-3.679178824461433105e+05,-9.091484201176902331e-04,3.308910031535673750e+14
4.936987397479496226e-09,-1.263699421662363420e+04,-3.679660142631229246e+05,-9.098844516226181189e-04,3.309569055879326875e+14
4.938987797559511802e-09,-1.197488590086322802e+04,-3.680116872771573253e+05,-9.106205769533222546e-04,3.310182373567100000e+14
4.940988197639528205e-09,-1.131265946438221727e+04,-3.680549012017924106e+05,-9.113567911910219798e-04,3.310749985532154375e+14
4.942988597719544608e-09,-1.065032405050807211e+04,-3.680956557847013464e+05,-9.120930894160325176e-04,3.311271893343455625e+14
4.944988997799560184e-09,-9.987888802949144520e+03,-3.681339508076669881e+05,-9.128294667077927306e-04,3.311748099205246875e+14
4.946989397879576587e-09,-9.325362861319221338e+03,-3.681697860846627154e+05,-9.135659181472629425e-04,3.312178605920474375e+14
4.948989797959592163e-09,-8.662755367530036892e+03,-3.682031614636704908e+05,-9.143024388134872579e-04,3.312563416925372500e+14
4.950990198039608566e-09,-8.000075465273261216e+03,-3.682340768276549643e+05,-9.150390237838821770e-04,3.312902536307250625e+14
4.952990598119624142e-09,-7.337332296409149421e+03,-3.682625320935107302e+05,-9.157756681361756915e-04,3.313195968784132500e+14
4.954990998199640546e-09,-6.674535000964348910e+03,-3.682885272120626178e+05,-9.165123669484092359e-04,3.313443719704537500e+14
4.956991398279656122e-09,-6.011692717134090344e+03,-3.683120621680653421e+05,-9.172491152989357358e-04,3.313645795047268125e+14
4.958991798359672525e-09,-5.348814581279993945e+03,-3.683331369802037952e+05,-9.179859082664218852e-04,3.313802201421204375e+14
4.960992198439688101e-09,-4.685909727932267742e+03,-3.683517517010929296e+05,-9.187227409298455438e-04,3.313912946065089375e+14
4.962992598519704504e-09,-4.022987289787503869e+03,-3.683679064172776416e+05,-9.194596083684984482e-04,3.313978036847305000e+14
4.964992998599720080e-09,-3.360056397710885904e+03,-3.683816012492330628e+05,-9.201965056619835007e-04,3.313997482265671250e+14
4.966993398679736483e-09,-2.697126180733979709e+03,-3.683928363513642689e+05,-9.209334278902175886e-04,3.313971291447234375e+14
4.968993798759752059e-09,-2.034205766056947141e+03,-3.684016119120063959e+05,-9.216703701334284403e-04,3.313899474148050625e+14
4.970994198839768462e-09,-1.371304279046325973e+03,-3.684079281534246984e+05,-9.224073274721580938e-04,3.313782040752966875e+14
4.972994598919784038e-09,-7.084308432372490643e+02,-3.684117853318144334e+05,-9.231442949872594285e-04,3.313619002275421250e+14
4.974994998999800442e-09,-4.559458033123701171e+01,-3.684131837373009766e+05,-9.238812677598991999e-04,3.313410370357219375e+14
4.976995399079816018e-09,6.171953899906461629e+02,-3.684121236939050141e+05,-9.246182408716580037e-04,3.313156157267656250e+14
4.978995799159832421e-09,1.279929954476314379e+03,-3.684086055585332215e+05,-9.253552094069159538e-04,3.312856375883818750e+14
4.980996199239847997e-09,1.942599997821219631e+03,-3.684026297222434077e+05,-9.260921684482615202e-04,3.312511039715299375e+14
4.982996599319864400e-09,2.605196405657439300e+03,-3.683941966101888684e+05,-9.268291130781107848e-04,3.312120162902446250e+14
4.984996999399879976e-09,3.267710067435584278e+03,-3.683833066811765893e+05,-9.275660383802651144e-04,3.311683760207445000e+14
4.986997399479896379e-09,3.930131876426992221e+03,-3.683699604276673053e+05,-9.283029394399144136e-04,3.311201847014120625e+14
4.988997799559911955e-09,4.592452729721533615e+03,-3.683541583757755579e+05,-9.290398113436343060e-04,3.310674439327720625e+14
4.990998199639928358e-09,5.254663528229806616e+03,-3.683359010852694628e+05,-9.297766491793884105e-04,3.310101553774713125e+14
4.992998599719943934e-09,5.916755176680943805e+03,-3.683151891495708260e+05,-9.305134480365262820e-04,3.309483207602560000e+14
4.994998999799960337e-09,6.578718583624800885e+03,-3.682920231957552605e+05,-9.312502030057853621e-04,3.308819418679521250e+14
4.996999399879975913e-09,7.240544661429768894e+03,-3.682664038845521281e+05,-9.319869091792892454e-04,3.308110205494435625e+14
4.998999799959992317e-09,7.902224326284967901e+03,-3.682383319103442482e+05,-9.327235616505493050e-04,3.307355587156513750e+14
5.001000200040008720e-09,8.563748498198321613e+03,-3.682078080011684797e+05,-9.334601555144631749e-04,3.306555583395128750e+14
5.003000600120024296e-09,9.225108100997387737e+03,-3.681748329187151976e+05,-9.341966858673154007e-04,3.305710214559597500e+14
5.005001000200040699e-09,9.886294062330172892e+03,-3.681394074583284673e+05,-9.349331478067785233e-04,3.304819501618983125e+14
5.007001400280056275e-09,1.054729731366322085e+04,-3.681015324490061612e+05,-9.356695364319105859e-04,3.303883466161881875e+14
5.009001800360072678e-09,1.120810879071891213e+04,-3.680612087532951264e+05,-9.364058468433948505e-04,3.302902130394182500e+14
5.011002200440088254e-09,1.186871943779305184e+04,-3.680184372660127701e+05,-9.371420741458905655e-04,3.301875517114445625e+14
5.013002600520104657e-09,1.252912019806067474e+04,-3.679732189163342700e+05,-9.378782134427585387e-04,3.300803649754031250e+14
5.015003000600120233e-09,1.318930201829361977e+04,-3.679255546671567718e+05,-9.386142598386241912e-04,3.299686552364296875e+14
5.017003400680136637e-09,1.384925585106178914e+04,-3.678754455146362889e+05,-9.393502084405767937e-04,3.298524249607426250e+14
5.019003800760152213e-09,1.450897265473096923e+04,-3.678228924881877610e+05,-9.400860543581668642e-04,3.297316766756228750e+14
5.021004200840168616e-09,1.516844339346500783e+04,-3.677678966504851705e+05,-9.408217927034086617e-04,3.296064129693923125e+14
5.023004600920184192e-09,1.582765903722362782e+04,-3.677104590974614839e+05,-9.415574185907778009e-04,3.294766364913945625e+14
5.025005001000200595e-09,1.648661056176462807e+04,-3.676505809583086520e+05,-9.422929271372139631e-04,3.293423499519726875e+14
5.027005401080216171e-09,1.714528894864167887e+04,-3.675882633954775520e+05,-9.430283134621176427e-04,3.292035561224493125e+14
5.029005801160232574e-09,1.780368518520651924e+04,-3.675235076046781032e+05,-9.437635726873536178e-04,3.290602578351057500e+14
5.031006201240248150e-09,1.846179026460676687e+04,-3.674563148148790933e+05,-9.444986999372475883e-04,3.289124579831618125e+14
5.033006601320264553e-09,1.911959518578810093e+04,-3.673866862883084104e+05,-9.452336903385892119e-04,3.287601595207556250e+14
5.035007001400280129e-09,1.977709095349208656e+04,-3.673146233204528689e+05,-9.459685390206296106e-04,3.286033654629208750e+14
5.037007401480296532e-09,2.043426857825835032e+04,-3.672401272400582093e+05,-9.467032411150834307e-04,3.284420788855697500e+14
5.039007801560312108e-09,2.109111907642240840e+04,-3.671631994091292727e+05,-9.474377917561268908e-04,3.282763029254690000e+14
5.041008201640328512e-09,2.174763347024283939e+04,-3.670838412228983943e+05,-9.481721860804682555e-04,3.281060407801618125e+14
5.043008601720344088e-09,2.240380279466115462e+04,-3.670020541079578688e+05,-9.489064192310469161e-04,3.279312957043690625e+14
5.045009001800360491e-09,2.305961808513542564e+04,-3.669178395249398891e+05,-9.496404863503860386e-04,3.277520710151454375e+14
5.047009401880376067e-09,2.371507037962485265e+04,-3.668311989684412838e+05,-9.503743825816705860e-04,3.275683700916835000e+14
5.049009801960392470e-09,2.437015072401244106e+04,-3.667421339657645440e+05,-9.511081030717127198e-04,3.273801963728690625e+14
5.051010202040408046e-09,2.502485017210280421e+04,-3.666506460769178811e+05,-9.518416429709494146e-04,3.271875533572598125e+14
5.053010602120424449e-09,2.567915978562436067e+04,-3.665567368946151109e+05,-9.525749974334450599e-04,3.269904446030663125e+14
5.055011002200440025e-09,2.633307063422715873e+04,-3.664604080442760023e+05,-9.533081616168889673e-04,3.267888737281322500e+14
5.057011402280456428e-09,2.698657379548503377e+04,-3.663616611840257538e+05,-9.540411306825979714e-04,3.265828444099128125e+14
5.059011802360472004e-09,2.763966035489345086e+04,-3.662604980046954588e+05,-9.547738997955133953e-04,3.263723603854560625e+14
5.061012202440488408e-09,2.829232140587166577e+04,-3.661569202298218734e+05,-9.555064641242044104e-04,3.261574254513829375e+14
5.063012602520504811e-09,2.894454804976083688e+04,-3.660509296156474156e+05,-9.562388188408650017e-04,3.259380434638670625e+14
5.065013002600520387e-09,2.959633139582483273e+04,-3.659425279511202825e+05,-9.569709591213153765e-04,3.257142183386144375e+14
5.067013402680536790e-09,3.024766256125103973e+04,-3.658317170578942169e+05,-9.577028801450030489e-04,3.254859540508441250e+14
5.069013802760552366e-09,3.089853267114847404e+04,-3.657184987903289730e+05,-9.584345770950001295e-04,3.252532546352686875e+14
5.071014202840568769e-09,3.154893285854995338e+04,-3.656028750354896183e+05,-9.591660451580062523e-04,3.250161241860740000e+14
5.073014602920584345e-09,3.219885426440990705e+04,-3.654848477131473483e+05,-9.598972795243457560e-04,3.247745668568998750e+14
5.075015003000600748e-09,3.284828803760656592e+04,-3.653644187757787295e+05,-9.606282753879706116e-04,3.245285868608197500e+14
5.077015403080616324e-09,3.349722533493979427e+04,-3.652415902085662237e+05,-9.613590279464574945e-04,3.242781884703214375e+14
5.079015803160632727e-09,3.414565732380441477e+04,-3.651163640284444555e+05,-9.620895324024828421e-04,3.240233760154769375e+14
5.081016203240648303e-09,3.479357518645004893e+04,-3.649887422820516513e+05,-9.628197839661829446e-04,3.237641538800559375e+14
5.083016603320664707e-09,3.544097010161742219e+04,-3.648587270521431929e+05,-9.635497778450362793e-04,3.235005265136976250e+14
5.085017003400680283e-09,3.608783325678406982e+04,-3.647263204538992140e+05,-9.642795092505971645e-04,3.232324984248418125e+14
5.087017403480696686e-09,3.673415584965414018e+04,-3.645915246344296029e+05,-9.650089733993166092e-04,3.229600741797713750e+14
