t,Vol,hormone,pressure,dVol_dt,dVol_dt_noisy
1.569913982796559182e+01,1.388839789493104683e-04,2.999327776368922449e-01,1.000113275785080358e+00,-9.722466565894200561e-05,1.322318679687353553e-03
1.570514102820563984e+01,1.383017357413840660e-04,2.999330554774121693e-01,1.000112805324101961e+00,-9.681704719707031291e-05,1.623447901119213013e-02
1.571114222844568786e+01,1.377219337214178295e-04,2.999333321768127836e-01,1.000112336809089397e+00,-9.641113796019666127e-05,8.546925210514148136e-03
1.571714342868573588e+01,1.371445626822381380e-04,2.999336077397253275e-01,1.000111870232062827e+00,-9.600693080011117023e-05,5.012138160783081477e-03
1.572314462892578391e+01,1.365696124555277940e-04,2.999338821707639435e-01,1.000111405585072166e+00,-9.560441859582875020e-05,1.166077845217064132e-02
1.572914582916583193e+01,1.359970729118258341e-04,2.999341554745258431e-01,1.000110942860197527e+00,-9.520359425358899410e-05,-1.253515365288730872e-02
1.573514702940587995e+01,1.354269339605277994e-04,2.999344276555912514e-01,1.000110482049547889e+00,-9.480445070685585202e-05,3.008179090939900116e-02
1.574114822964592797e+01,1.348591855498854108e-04,2.999346987185234625e-01,1.000110023145262428e+00,-9.440698091631768551e-05,-6.293172685132377570e-03
1.574714942988597599e+01,1.342938176670069208e-04,2.999349686678687288e-01,1.000109566139509853e+00,-9.401117786988680671e-05,1.637335624293543776e-02
1.575315063012602401e+01,1.337308203378567619e-04,2.999352375081561495e-01,1.000109111024488406e+00,-9.361703458269937000e-05,4.133835778572640153e-04
1.575915183036607203e+01,1.331701836272558711e-04,2.999355052438981151e-01,1.000108657792426081e+00,-9.322454409711543972e-05,-4.442039206405763198e-03
1.576515303060612005e+01,1.326118976388814192e-04,2.999357718795898631e-01,1.000108206435580405e+00,-9.283369948271855653e-05,1.217737270910367216e-02
1.577115423084616808e+01,1.320559525152670277e-04,2.999360374197095891e-01,1.000107756946238879e+00,-9.244449383631545274e-05,9.384853956106498085e-03
1.577715543108621610e+01,1.315023384378026061e-04,2.999363018687186688e-01,1.000107309316718318e+00,-9.205692028193625568e-05,2.731080687063019291e-02
1.578315663132626412e+01,1.309510456267344060e-04,2.999365652310612695e-01,1.000106863539365287e+00,-9.167097197083394554e-05,2.192661600331473684e-02
1.578915783156631214e+01,1.304020643411651025e-04,2.999368275111647941e-01,1.000106419606556329e+00,-9.128664208148445024e-05,-1.089619356204179525e-02
1.579515903180636016e+01,1.298553848790536588e-04,2.999370887134393815e-01,1.000105977510697297e+00,-9.090392381958625246e-05,1.046926751401587759e-02
1.580116023204640818e+01,1.293109975772154072e-04,2.999373488422784617e-01,1.000105537244223575e+00,-9.052281041806030826e-05,2.494167571276705887e-03
1.580716143228645620e+01,1.287688928113220766e-04,2.999376079020583119e-01,1.000105098799600745e+00,-9.014329513705003356e-05,-1.545645736098595624e-02
1.581316263252650423e+01,1.282290609959016838e-04,2.999378658971382228e-01,1.000104662169323477e+00,-8.976537126392084335e-05,-2.155281078500587144e-02
1.581916383276655225e+01,1.276914925843386148e-04,2.999381228318604986e-01,1.000104227345916641e+00,-8.938903211326009748e-05,5.535762416239770577e-03
1.582516503300660027e+01,1.271561780688736521e-04,2.999383787105505128e-01,1.000103794321933970e+00,-8.901427102687701934e-05,-1.025692689554655833e-02
1.583116623324664829e+01,1.266231079806038663e-04,2.999386335375165413e-01,1.000103363089959840e+00,-8.864108137380254679e-05,-2.729274200861058625e-02
1.583716743348669631e+01,1.260922728894827512e-04,2.999388873170499292e-01,1.000102933642607717e+00,-8.826945655028896624e-05,-1.466182241144778310e-03
1.584316863372674433e+01,1.255636634043200887e-04,2.999391400534250907e-01,1.000102505972520595e+00,-8.789938997980976357e-05,4.840233172554182957e-03
1.584916983396679235e+01,1.250372701727820303e-04,2.999393917508992868e-01,1.000102080072371447e+00,-8.753087511305981385e-05,2.401725841802774576e-03
1.585517103420684037e+01,1.245130838813910963e-04,2.999396424137129036e-01,1.000101655934862999e+00,-8.716390542795485284e-05,-2.368178389084429902e-02
1.586117223444688840e+01,1.239910952555262037e-04,2.999398920460893403e-01,1.000101233552727065e+00,-8.679847442963139559e-05,-1.119492835460060391e-02
1.586717343468693642e+01,1.234712950594225032e-04,2.999401406522349545e-01,1.000100812918725879e+00,-8.643457565044657391e-05,2.775332970850853676e-02
1.587317463492698444e+01,1.229536740961715961e-04,2.999403882363391172e-01,1.000100394025650985e+00,-8.607220264997819052e-05,-1.501414735358604265e-02
1.587917583516703246e+01,1.224382232077213988e-04,2.999406348025742131e-01,1.000099976866323015e+00,-8.571134901502409562e-05,-6.167131390282828800e-03
1.588517703540708048e+01,1.219249332748762241e-04,2.999408803550955849e-01,1.000099561433593465e+00,-8.535200835960264772e-05,4.644019735411464983e-02
1.589117823564712850e+01,1.214137952172966592e-04,2.999411248980417555e-01,1.000099147720342474e+00,-8.499417432495196825e-05,7.307693916314705190e-03
1.589717943588717652e+01,1.209047999934997149e-04,2.999413684355339837e-01,1.000098735719480159e+00,-8.463784057953011768e-05,-9.710273110425137952e-03
1.590318063612722455e+01,1.203979386008587304e-04,2.999416109716767642e-01,1.000098325423946388e+00,-8.428300081901490587e-05,-3.856563779211580334e-02
1.590918183636727257e+01,1.198932020756033739e-04,2.999418525105574940e-01,1.000097916826710565e+00,-8.392964876630362096e-05,6.464257927565950426e-03
1.591518303660732059e+01,1.193905814928197096e-04,2.999420930562466392e-01,1.000097509920772065e+00,-8.357777817151304295e-05,-2.750209265057640060e-02
1.592118423684736861e+01,1.188900679664501171e-04,2.999423326127975686e-01,1.000097104699159578e+00,-8.322738281197921328e-05,-2.516941218413889267e-04
1.592718543708741663e+01,1.183916526492933451e-04,2.999425711842467757e-01,1.000096701154931322e+00,-8.287845649225708251e-05,-1.709419172192735287e-02
1.593318663732746465e+01,1.178953267330045117e-04,2.999428087746136562e-01,1.000096299281175494e+00,-8.253099304412078133e-05,-3.324734746412521397e-02
1.593918783756751267e+01,1.174010814480950501e-04,2.999430453879006753e-01,1.000095899071010264e+00,-8.218498632656310557e-05,3.324357352985116837e-02
1.594518903780756069e+01,1.169089080639327762e-04,2.999432810280932560e-01,1.000095500517582447e+00,-8.184043022579565174e-05,-1.949159746501030049e-03
1.595119023804760872e+01,1.164187978887418619e-04,2.999435156991599460e-01,1.000095103614069503e+00,-8.149731865524828848e-05,1.853606031032084892e-02
1.595719143828765674e+01,1.159307422696027938e-04,2.999437494050521957e-01,1.000094708353677975e+00,-8.115564555556948180e-05,1.491636734718368613e-02
1.596319263852770476e+01,1.154447325069538711e-04,2.999439821497412728e-01,1.000094314729579992e+00,-8.081540483477166734e-05,-1.448309736009812526e-02
1.596919383876775278e+01,1.149607598048421278e-04,2.999442139372410776e-01,1.000093922734873075e+00,-8.047659033340391187e-05,1.886212038108618216e-03
1.597519503900780080e+01,1.144788156801018557e-04,2.999444447714319506e-01,1.000093532362890114e+00,-8.013919611100085130e-05,-7.043406332389260532e-03
1.598119623924784882e+01,1.139988916989051053e-04,2.999446746561724164e-01,1.000093143607002188e+00,-7.980321626165274543e-05,1.936442039230596920e-02
1.598719743948789684e+01,1.135209794580422569e-04,2.999449035953075660e-01,1.000092756460603249e+00,-7.946864490090010285e-05,8.679767786608550556e-03
1.599319863972794487e+01,1.130450705849219941e-04,2.999451315926688899e-01,1.000092370917111229e+00,-7.913547616573401978e-05,-7.029252135384620771e-03
1.599919983996799289e+01,1.125711567375713439e-04,2.999453586520743342e-01,1.000091986969967817e+00,-7.880370421459570571e-05,3.321837966904311878e-02
1.600520104020803913e+01,1.120992296046357584e-04,2.999455847773281336e-01,1.000091604612637575e+00,-7.847332322737665959e-05,1.041481098664449184e-02
1.601120224044808893e+01,1.116292809053784780e-04,2.999458099722210336e-01,1.000091223838609489e+00,-7.814432740541808710e-05,9.269307999252187139e-03
1.601720344068813517e+01,1.111613023896820487e-04,2.999460342405302349e-01,1.000090844641395638e+00,-7.781671097151157820e-05,-1.562874695696071098e-02
1.602320464092818497e+01,1.106952858380461948e-04,2.999462575860193381e-01,1.000090467014531859e+00,-7.749046816989783328e-05,8.167544913514481614e-03
1.602920584116823122e+01,1.102312230615900819e-04,2.999464800124383435e-01,1.000090090951577304e+00,-7.716559326626784218e-05,-2.927613829964356013e-02
1.603520704140828101e+01,1.097691059020500947e-04,2.999467015235236511e-01,1.000089716446115107e+00,-7.684208054776146119e-05,9.251744392568409317e-03
1.604120824164832726e+01,1.093089262317820456e-04,2.999469221229981164e-01,1.000089343491751714e+00,-7.651992432296860565e-05,-1.869807493733847623e-02
1.604720944188837706e+01,1.088506759537589659e-04,2.999471418145709944e-01,1.000088972082117555e+00,-7.619911892192773211e-05,3.669238107171773206e-03
1.605321064212842330e+01,1.083943470015732877e-04,2.999473606019380512e-01,1.000088602210865707e+00,-7.587965869612711223e-05,-5.550772673990051961e-03
1.605921184236847310e+01,1.079399313394347024e-04,2.999475784887812857e-01,1.000088233871674115e+00,-7.556153801850332846e-05,4.560655697340890158e-03
1.606521304260851934e+01,1.074874209621722618e-04,2.999477954787693190e-01,1.000087867058243152e+00,-7.524475128344269707e-05,7.134787641241213847e-03
1.607121424284856914e+01,1.070368078952323176e-04,2.999480115755570608e-01,1.000087501764297393e+00,-7.492929290677941142e-05,-1.179831108941628180e-03
1.607721544308861539e+01,1.065880841946805548e-04,2.999482267827859316e-01,1.000087137983585173e+00,-7.461515732579718186e-05,-1.159858892613385923e-03
1.608321664332866519e+01,1.061412419471999583e-04,2.999484411040836962e-01,1.000086775709877696e+00,-7.430233899922740611e-05,-2.981033999854662553e-02
1.608921784356871143e+01,1.056962732700928733e-04,2.999486545430645745e-01,1.000086414936970369e+00,-7.399083240725076846e-05,-3.803232914726702163e-02
1.609521904380876123e+01,1.052531703112789314e-04,2.999488671033291864e-01,1.000086055658681916e+00,-7.368063205149551860e-05,2.515810064203797408e-02
1.610122024404880747e+01,1.048119252492970839e-04,2.999490787884646070e-01,1.000085697868854817e+00,-7.337173245503865069e-05,1.140630213982293112e-02
1.610722144428885727e+01,1.043725302933036091e-04,2.999492896020443666e-01,1.000085341561354868e+00,-7.306412816240471077e-05,-2.965605232971971900e-02
1.611322264452890352e+01,1.039349776830741185e-04,2.999494995476283399e-01,1.000084986730071623e+00,-7.275781373956689444e-05,3.811131977715481040e-02
1.611922384476895331e+01,1.034992596890015374e-04,2.999497086287628567e-01,1.000084633368918396e+00,-7.245278377394540710e-05,-1.436036769840822770e-02
1.612522504500899956e+01,1.030653686120981238e-04,2.999499168489805911e-01,1.000084281471831815e+00,-7.214903287440914436e-05,1.014710225806281577e-02
1.613122624524904936e+01,1.026332967839934090e-04,2.999501242118008393e-01,1.000083931032772044e+00,-7.184655567127363216e-05,8.432771644088350727e-03
1.613722744548909560e+01,1.022030365669362843e-04,2.999503307207290748e-01,1.000083582045723007e+00,-7.154534681630277495e-05,2.099574998069880533e-03
1.614322864572914540e+01,1.017745803537929684e-04,2.999505363792573931e-01,1.000083234504692165e+00,-7.124540098270721591e-05,1.209815281119791877e-02
1.614922984596919164e+01,1.013479205680489992e-04,2.999507411908641230e-01,1.000082888403710735e+00,-7.094671286514552954e-05,-2.754935878259854448e-02
1.615523104620924144e+01,1.009230496638071880e-04,2.999509451590142706e-01,1.000082543736833252e+00,-7.064927717972277151e-05,-7.934617473795958992e-04
1.616123224644928769e+01,1.004999601257897330e-04,2.999511482871589640e-01,1.000082200498137563e+00,-7.035308866399182044e-05,-5.151447134998989388e-03
1.616723344668933748e+01,1.000786444693360920e-04,2.999513505787359535e-01,1.000081858681726166e+00,-7.005814207695176506e-05,1.681206305566185395e-03
1.617323464692938373e+01,9.965909524040509671e-05,2.999515520371693889e-01,1.000081518281723758e+00,-6.976443219904932729e-05,-5.553305073032786116e-03
1.617923584716943353e+01,9.924130501557285153e-05,2.999517526658697641e-01,1.000081179292279687e+00,-6.947195383217726300e-05,-1.291073726229568543e-02
1.618523704740947977e+01,9.882526640203483472e-05,2.999519524682340288e-01,1.000080841707566393e+00,-6.918070179967570374e-05,-1.469248396912716664e-02
1.619123824764952957e+01,9.841097203760381111e-05,2.999521514476456430e-01,1.000080505521780072e+00,-6.889067094633059818e-05,1.762462120644551350e-02
1.619723944788957581e+01,9.799841459071183790e-05,2.999523496074743001e-01,1.000080170729140239e+00,-6.860185613837501317e-05,-1.702863390313600483e-02
1.620324064812962561e+01,9.758758676040836728e-05,2.999525469510763154e-01,1.000079837323890608e+00,-6.831425226348776492e-05,7.180891832882365516e-03
1.620924184836967186e+01,9.717848127636210317e-05,2.999527434817942928e-01,1.000079505300297544e+00,-6.802785423079447610e-05,6.929603588633940527e-03
1.621524304860972165e+01,9.677109089885910383e-05,2.999529392029572361e-01,1.000079174652651837e+00,-6.774265697086639677e-05,-2.025732444092279150e-03
1.622124424884976790e+01,9.636540841880473346e-05,2.999531341178807708e-01,1.000078845375267589e+00,-6.745865543572127174e-05,8.399946460445444074e-03
1.622724544908981770e+01,9.596142665772171060e-05,2.999533282298667003e-01,1.000078517462482219e+00,-6.717584459882224284e-05,1.077457555923459591e-02
1.623324664932986394e+01,9.555913846775201904e-05,2.999535215422033940e-01,1.000078190908657128e+00,-6.689421945507908215e-05,-1.071000127918206313e-02
1.623924784956991374e+01,9.515853673165502406e-05,2.999537140581655659e-01,1.000077865708177027e+00,-6.661377502084634891e-05,6.656693534254742861e-03
1.624524904980995998e+01,9.475961436280934261e-05,2.999539057810144405e-01,1.000077541855450169e+00,-6.633450633392508355e-05,3.804472934144782770e-02
1.625125025005000978e+01,9.436236430521097315e-05,2.999540967139975312e-01,1.000077219344908785e+00,-6.605640845356124916e-05,-2.148424154130494645e-02
1.625725145029005603e+01,9.396677953347519290e-05,2.999542868603489731e-01,1.000076898171008200e+00,-6.577947646044684279e-05,-6.113958188552971913e-03
1.626325265053010583e+01,9.357285305283464703e-05,2.999544762232890793e-01,1.000076578328227717e+00,-6.550370545671847246e-05,-1.540409628018859708e-02
1.626925385077015207e+01,9.318057789914124594e-05,2.999546648060247844e-01,1.000076259811069956e+00,-6.522909056595887502e-05,3.963499732113023866e-02
1.627525505101020187e+01,9.278994713886426797e-05,2.999548526117493674e-01,1.000075942614061519e+00,-6.495562693319514077e-05,-2.812070518226369650e-02
1.628125625125024811e+01,9.240095386909225668e-05,2.999550396436425070e-01,1.000075626731751877e+00,-6.468330972490002806e-05,7.698952784232216935e-05
1.628725745149029791e+01,9.201359121753115069e-05,2.999552259048702818e-01,1.000075312158714702e+00,-6.441213412899079776e-05,1.851837388446561303e-02
1.629325865173034416e+01,9.162785234250611318e-05,2.999554113985852810e-01,1.000074998889546984e+00,-6.414209535483006712e-05,-1.742813249572348899e-02
1.629925985197039395e+01,9.124373043295975658e-05,2.999555961279264937e-01,1.000074686918869471e+00,-6.387318863322468483e-05,-2.784118720315988636e-03
1.630526105221044020e+01,9.086121867494500993e-05,2.999557800960339082e-01,1.000074376241300689e+00,-6.360540919296898998e-05,-1.430298260517254803e-02
1.631126225245049000e+01,9.048031009953773753e-05,2.999559633061162911e-01,1.000074066851340371e+00,-6.333875215437611802e-05,-2.687192804942115792e-02
1.631726345269053624e+01,9.010099800056235329e-05,2.999561457612682780e-01,1.000073758743686980e+00,-6.307321282170590723e-05,-1.483902698841489936e-03
1.632326465293058604e+01,8.972327574772850564e-05,2.999563274645511424e-01,1.000073451913098044e+00,-6.280878655235166465e-05,9.801092617249821531e-03
1.632926585317063228e+01,8.934713673461295463e-05,2.999565084190153885e-01,1.000073146354349296e+00,-6.254546872042489151e-05,-8.030872146235915401e-03
1.633526705341068208e+01,8.897257437865786431e-05,2.999566886277008626e-01,1.000072842062234679e+00,-6.228325471675386028e-05,3.200087498069561186e-03
1.634126825365072833e+01,8.859958212117256457e-05,2.999568680936365861e-01,1.000072539031567231e+00,-6.202213994888495629e-05,1.358393150026982951e-02
1.634726945389077812e+01,8.822815342733172157e-05,2.999570468198409778e-01,1.000072237257178420e+00,-6.176211984108110568e-05,2.378598874603997035e-02
1.635327065413082437e+01,8.785828178617716730e-05,2.999572248093216320e-01,1.000071936733917699e+00,-6.150318983432317131e-05,-2.475272051418707028e-02
1.635927185437087417e+01,8.748996071061612419e-05,2.999574020650755402e-01,1.000071637456653839e+00,-6.124534538630852973e-05,1.216383823537208440e-02
1.636527305461092041e+01,8.712318373742293986e-05,2.999575785900888691e-01,1.000071339420273597e+00,-6.098858197145224351e-05,-1.248605018574642719e-02
1.637127425485097021e+01,8.675794442723736596e-05,2.999577543873370722e-01,1.000071042619682382e+00,-6.073289508088569236e-05,-3.774252333021228117e-02
1.637727545509101645e+01,8.639423636456626575e-05,2.999579294597848889e-01,1.000070747049804476e+00,-6.047828022245784038e-05,-1.562011088199420812e-02
1.638327665533106625e+01,8.603205315778190651e-05,2.999581038103864006e-01,1.000070452705582147e+00,-6.022473292073381298e-05,1.273818796865781346e-02
1.638927785557111250e+01,8.567138843912369423e-05,2.999582774420849196e-01,1.000070159581976537e+00,-5.997224871699607598e-05,6.065213310521764406e-03
1.639527905581116229e+01,8.531223586469642540e-05,2.999584503578129335e-01,1.000069867673967661e+00,-5.972082316924334463e-05,-2.199138809604792022e-02
1.640128025605120854e+01,8.495458911447200810e-05,2.999586225604924383e-01,1.000069576976553298e+00,-5.947045185219126799e-05,3.202457751389701374e-02
1.640728145629125834e+01,8.459844189228776800e-05,2.999587940530344388e-01,1.000069287484750102e+00,-5.922113035727156837e-05,7.979833590448971378e-03
1.641328265653130458e+01,8.424378792584814239e-05,2.999589648383394480e-01,1.000068999193593600e+00,-5.897285429263302389e-05,-1.441863068421505266e-03
1.641928385677135438e+01,8.389062096672299967e-05,2.999591349192970990e-01,1.000068712098137524e+00,-5.872561928314011997e-05,-1.089791107986678130e-02
1.642528505701140062e+01,8.353893479034929276e-05,2.999593042987864222e-01,1.000068426193454263e+00,-5.847942097037428267e-05,8.271286089050897822e-03
1.643128625725145042e+01,8.318872319602939216e-05,2.999594729796756232e-01,1.000068141474634409e+00,-5.823425501263255723e-05,-7.813381972352494848e-03
1.643728745749149667e+01,8.283998000693279355e-05,2.999596409648221940e-01,1.000067857936787652e+00,-5.799011708492866527e-05,2.258942664289844207e-02
1.644328865773154646e+01,8.249269907009439660e-05,2.999598082570730240e-01,1.000067575575041889e+00,-5.774700287899196116e-05,6.194407962235577540e-03
1.644928985797159271e+01,8.214687425641619908e-05,2.999599748592641224e-01,1.000067294384543448e+00,-5.750490810326821134e-05,1.221522400040044032e-02
1.645529105821164251e+01,8.180249946066565697e-05,2.999601407742208958e-01,1.000067014360457751e+00,-5.726382848291869984e-05,-6.173095090758908172e-03
1.646129225845168875e+01,8.145956860147727011e-05,2.999603060047579262e-01,1.000066735497967985e+00,-5.702375975982102785e-05,-2.955670917370584183e-02
1.646729345869173855e+01,8.111807562135103723e-05,2.999604705536791371e-01,1.000066457792276209e+00,-5.678469769256803637e-05,1.046298854213722519e-02
1.647329465893178480e+01,8.077801448665396027e-05,2.999606344237777389e-01,1.000066181238603358e+00,-5.654663805646889031e-05,-2.020020613389332184e-02
1.647929585917183459e+01,8.043937918761856715e-05,2.999607976178362279e-01,1.000065905832188573e+00,-5.630957664354785207e-05,-2.180231587140179280e-03
1.648529705941188084e+01,8.010216373834440253e-05,2.999609601386262758e-01,1.000065631568289426e+00,-5.607350926254522341e-05,-3.394536638574239791e-04
1.649129825965193064e+01,7.976636217679649644e-05,2.999611219889089520e-01,1.000065358442182362e+00,-5.583843173891639677e-05,-1.563733737585825539e-02
1.649729945989197688e+01,7.943196856480694984e-05,2.999612831714345562e-01,1.000065086449161811e+00,-5.560433991483263453e-05,1.767695977837839202e-02
1.650330066013202668e+01,7.909897698807328128e-05,2.999614436889426194e-01,1.000064815584541744e+00,-5.537122964918013391e-05,-2.854507914822535311e-02
1.650930186037207292e+01,7.876738155616012092e-05,2.999616035441620698e-01,1.000064545843653452e+00,-5.513909681756085367e-05,2.967605075989109692e-02
1.651530306061212272e+01,7.843717640249754360e-05,2.999617627398109554e-01,1.000064277221847764e+00,-5.490793731229149088e-05,-1.183474116893789771e-02
1.652130426085216897e+01,7.810835568438268157e-05,2.999619212785967215e-01,1.000064009714493274e+00,-5.467774704240440249e-05,1.915142850043148257e-02
1.652730546109221876e+01,7.778091358297812533e-05,2.999620791632160444e-01,1.000063743316977893e+00,-5.444852193364662957e-05,2.571398323269444286e-02
1.653330666133226501e+01,7.745484430331354986e-05,2.999622363963549421e-01,1.000063478024707520e+00,-5.422025792848071045e-05,-1.724134385081079260e-02
1.653930786157231481e+01,7.713014207428406128e-05,2.999623929806885525e-01,1.000063213833106479e+00,-5.399295098608352197e-05,-1.471814454669099527e-02
1.654530906181236105e+01,7.680680114865185023e-05,2.999625489188815219e-01,1.000062950737617973e+00,-5.376659708234756698e-05,1.867198014822837870e-02
1.655131026205241085e+01,7.648481580304457913e-05,2.999627042135875055e-01,1.000062688733704075e+00,-5.354119220987959876e-05,3.663702116992219315e-03
1.655731146229245709e+01,7.616418033795692715e-05,2.999628588674496665e-01,1.000062427816844401e+00,-5.331673237800159003e-05,1.587371670768737610e-03
1.656331266253250689e+01,7.584488907774911300e-05,2.999630128831002884e-01,1.000062167982538108e+00,-5.309321361274977068e-05,-3.649171584521104794e-02
1.656931386277255314e+01,7.552693637064830439e-05,2.999631662631611073e-01,1.000061909226302337e+00,-5.287063195687563072e-05,-3.276369379835267909e-02
1.657531506301260293e+01,7.521031658874726279e-05,2.999633190102429237e-01,1.000061651543672880e+00,-5.264898346984456500e-05,1.064288049583036154e-02
1.658131626325264918e+01,7.489502412800569863e-05,2.999634711269459353e-01,1.000061394930204184e+00,-5.242826422783705904e-05,2.851226358185118132e-02
1.658731746349269898e+01,7.458105340824887548e-05,2.999636226158596264e-01,1.000061139381468900e+00,-5.220847032374765904e-05,-1.416756054237357579e-02
1.659331866373274522e+01,7.426839887316903296e-05,2.999637734795627120e-01,1.000060884893058555e+00,-5.198959786718568342e-05,-1.727156816751192897e-02
1.659931986397279502e+01,7.395705499032396383e-05,2.999639237206232489e-01,1.000060631460583327e+00,-5.177164298447439609e-05,4.112316447229385011e-03
1.660532106421284126e+01,7.364701625113843691e-05,2.999640733415984695e-01,1.000060379079671602e+00,-5.155460181865177216e-05,9.186093742371243681e-03
1.661132226445289106e+01,7.333827717090273348e-05,2.999642223450350031e-01,1.000060127745970417e+00,-5.133847052946948831e-05,1.114140056200156777e-02
1.661732346469293731e+01,7.303083228877419223e-05,2.999643707334686549e-01,1.000059877455145241e+00,-5.112324529339397306e-05,-8.810727200748276478e-03
1.662332466493298710e+01,7.272467616777561006e-05,2.999645185094245159e-01,1.000059628202880413e+00,-5.090892230360516678e-05,-3.874941886806626545e-02
1.662932586517303335e+01,7.241980339479684131e-05,2.999646656754170193e-01,1.000059379984878483e+00,-5.069549776999762616e-05,2.895491348201840315e-02
1.663532706541308315e+01,7.211620858059319852e-05,2.999648122339498846e-01,1.000059132796860872e+00,-5.048296791917927741e-05,-9.926603925269119125e-03
1.664132826565312939e+01,7.181388635978706522e-05,2.999649581875160065e-01,1.000058886634566768e+00,-5.027132899447260886e-05,2.493905623973980898e-02
1.664732946589317919e+01,7.151283139086631025e-05,2.999651035385976772e-01,1.000058641493755118e+00,-5.006057725591338351e-05,-3.962677922961131000e-02
1.665333066613322544e+01,7.121303835618580567e-05,2.999652482896663086e-01,1.000058397370202412e+00,-4.985070898025168254e-05,7.331709114116044361e-03
1.665933186637327523e+01,7.091450196196593596e-05,2.999653924431827656e-01,1.000058154259704013e+00,-4.964172046095089564e-05,-9.987713264302894300e-03
1.666533306661332148e+01,7.061721688697127834e-05,2.999655360016200145e-01,1.000057912158034190e+00,-4.943360797226052720e-05,-2.162239875178108284e-02
1.667133426685337128e+01,7.032117770067141782e-05,2.999656789675005930e-01,1.000057671060881725e+00,-4.922636771192572702e-05,1.924673925176422634e-02
1.667733546709341752e+01,7.002637921291494515e-05,2.999658213432406795e-01,1.000057430964120364e+00,-4.901999604597245976e-05,2.561732678057482976e-02
1.668333666733346377e+01,6.973281627608171010e-05,2.999659631312373564e-01,1.000057191863656936e+00,-4.881448937020641020e-05,-1.169641472385073155e-02
1.668933786757351356e+01,6.944048376093446778e-05,2.999661043338793243e-01,1.000056953755412259e+00,-4.860984409330806904e-05,1.280712499440191630e-02
1.669533906781355981e+01,6.914937655661947493e-05,2.999662449535470121e-01,1.000056716635322251e+00,-4.840605663683337665e-05,-2.139891782908810020e-02
1.670134026805360961e+01,6.885948957066521600e-05,2.999663849926124115e-01,1.000056480499336597e+00,-4.820312343521241527e-05,-1.233226071016905664e-02
1.670734146829365585e+01,6.857081772898382616e-05,2.999665244534391317e-01,1.000056245343419636e+00,-4.800104093575058805e-05,-4.920324356122434718e-03
1.671334266853370565e+01,6.828335597586970894e-05,2.999666633383825110e-01,1.000056011163549918e+00,-4.779980559862757552e-05,-6.947986964704030814e-03
1.671934386877375189e+01,6.799709927400085085e-05,2.999668016497894496e-01,1.000055777955720870e+00,-4.759941389689816910e-05,1.263790730024427073e-02
1.672534506901380169e+01,6.771204260443756094e-05,2.999669393899984660e-01,1.000055545715939687e+00,-4.739986231649132915e-05,-2.401394873492504467e-02
1.673134626925384794e+01,6.742818096662374480e-05,2.999670765613399182e-01,1.000055314440228216e+00,-4.720114735621099136e-05,1.918436154973967439e-02
1.673734746949389773e+01,6.714550937838556282e-05,2.999672131661355046e-01,1.000055084124622962e+00,-4.700326552773526718e-05,1.914976785977044391e-02
1.674334866973394398e+01,6.686402287593283967e-05,2.999673492066988745e-01,1.000054854765174195e+00,-4.680621335561708753e-05,-4.369341836409345974e-03
1.674934986997399378e+01,6.658371651385762771e-05,2.999674846853350174e-01,1.000054626357947507e+00,-4.660998737728347098e-05,-2.355884019317242006e-02
1.675535107021404002e+01,6.630458536513561649e-05,2.999676196043407628e-01,1.000054398899021812e+00,-4.641458414303620137e-05,-4.725539568256941630e-02
1.676135227045408982e+01,6.602662452112477746e-05,2.999677539660045023e-01,1.000054172384491125e+00,-4.622000021605091979e-05,-1.297516241261632060e-03
1.676735347069413606e+01,6.574982909156669214e-05,2.999678877726063564e-01,1.000053946810463890e+00,-4.602623217237813427e-05,-1.426225663502612116e-02
1.677335467093418586e+01,6.547419420458521042e-05,2.999680210264180080e-01,1.000053722173062543e+00,-4.583327660094196611e-05,1.987439943885807320e-03
1.677935587117423211e+01,6.519971500668780579e-05,2.999681537297027578e-01,1.000053498468423951e+00,-4.564113010354134257e-05,-2.099154500984480240e-02
1.678535707141428190e+01,6.492638666276422013e-05,2.999682858847155797e-01,1.000053275692699639e+00,-4.544978929484878388e-05,7.458834414671325450e-06
1.679135827165432815e+01,6.465420435608783246e-05,2.999684174937031211e-01,1.000053053842055562e+00,-4.525925080241148746e-05,-1.266437490115489457e-03
1.679735947189437795e+01,6.438316328831427662e-05,2.999685485589036471e-01,1.000052832912671663e+00,-4.506951126665011495e-05,1.781175837665081038e-04
1.680336067213442419e+01,6.411325867948278298e-05,2.999686790825469851e-01,1.000052612900742544e+00,-4.488056734085987641e-05,5.620671277164958346e-03
1.680936187237447399e+01,6.384448576801493157e-05,2.999688090668547469e-01,1.000052393802477457e+00,-4.469241569120950715e-05,5.744189912779167594e-03
1.681536307261452023e+01,6.357683981071581762e-05,2.999689385140401621e-01,1.000052175614099426e+00,-4.450505299674205372e-05,1.919375018190511498e-02
1.682136427285457003e+01,6.331031608277291314e-05,2.999690674263079115e-01,1.000051958331846347e+00,-4.431847594937411499e-05,-1.556923923352537473e-02
1.682736547309461628e+01,6.304490987775721890e-05,2.999691958058545715e-01,1.000051741951970552e+00,-4.413268125389646559e-05,1.423647387088371359e-02
1.683336667333466607e+01,6.278061650762207179e-05,2.999693236548682251e-01,1.000051526470738139e+00,-4.394766562797322915e-05,3.145938130382172106e-03
