d,v,v_noisy
1.621715936874861086e+01,2.570795010907707123e+00,2.623017034927159763e+00
1.622371638141809314e+01,2.571565839836609246e+00,2.598596958428008641e+00
1.623027339408757541e+01,2.572335554910061717e+00,2.548477790387973396e+00
1.623683040675705769e+01,2.573104157404136672e+00,2.551285970873117925e+00
1.624338741942653996e+01,2.573871648596026684e+00,2.605409707052253054e+00
1.624994443209602224e+01,2.574638029764024338e+00,2.579545315618076096e+00
1.625650144476550452e+01,2.575403302187505350e+00,2.661037787892134521e+00
1.626305845743498679e+01,2.576167467146914358e+00,2.613249495985348503e+00
1.626961547010446907e+01,2.576930525923751159e+00,2.608092746178766852e+00
1.627617248277395134e+01,2.577692479800552494e+00,2.541406424572206557e+00
1.628272949544343362e+01,2.578453330060875182e+00,2.530913994507764109e+00
1.628928650811291590e+01,2.579213077989287228e+00,2.537383464243342157e+00
1.629584352078239817e+01,2.579971724871343408e+00,2.684327916794920110e+00
1.630240053345188045e+01,2.580729271993580376e+00,2.530272913498663456e+00
1.630895754612135917e+01,2.581485720643487802e+00,2.525225447163323977e+00
1.631551455879084145e+01,2.582241072109510593e+00,2.614168401421712140e+00
1.632207157146032372e+01,2.582995327681017361e+00,2.550925541742039115e+00
1.632862858412980600e+01,2.583748488648296426e+00,2.577656589315382885e+00
1.633518559679928828e+01,2.584500556302531837e+00,2.468439536711001470e+00
1.634174260946877055e+01,2.585251531935798930e+00,2.583554961737268840e+00
1.634829962213825283e+01,2.586001416841043010e+00,2.583605160657509447e+00
1.635485663480773511e+01,2.586750212312062036e+00,2.559214881996255908e+00
1.636141364747721738e+01,2.587497919643498623e+00,2.568970495043894964e+00
1.636797066014669966e+01,2.588244540130820059e+00,2.581929122471159577e+00
1.637452767281617838e+01,2.588990075070307206e+00,2.613317281467154807e+00
1.638108468548566066e+01,2.589734525759037620e+00,2.559573075842636047e+00
1.638764169815514293e+01,2.590477893494872230e+00,2.626404718121930326e+00
1.639419871082462521e+01,2.591220179576441129e+00,2.637161870201021330e+00
1.640075572349410749e+01,2.591961385303125809e+00,2.561504520591779244e+00
1.640731273616358976e+01,2.592701511975052497e+00,2.591268273787551646e+00
1.641386974883307204e+01,2.593440560893067737e+00,2.618348047908471976e+00
1.642042676150255431e+01,2.594178533358733940e+00,2.495883707762075243e+00
1.642698377417203659e+01,2.594915430674308077e+00,2.566725465207227330e+00
1.643354078684151887e+01,2.595651254142730568e+00,2.692945431026768865e+00
1.644009779951100114e+01,2.596386005067613745e+00,2.528977186959739498e+00
1.644665481218048342e+01,2.597119684753221414e+00,2.568394939574010660e+00
1.645321182484996569e+01,2.597852294504460424e+00,2.617335824578505665e+00
1.645976883751944797e+01,2.598583835626867344e+00,2.617521803647229639e+00
1.646632585018893025e+01,2.599314309426588920e+00,2.604378348796412279e+00
1.647288286285841252e+01,2.600043717210373639e+00,2.584919658278282295e+00
1.647943987552789480e+01,2.600772060285557075e+00,2.589081661215262287e+00
1.648599688819737707e+01,2.601499339960045898e+00,2.612231501234107078e+00
1.649255390086685935e+01,2.602225557542308110e+00,2.640695313793536059e+00
1.649911091353634163e+01,2.602950714341356164e+00,2.577794110387066073e+00
1.650566792620582390e+01,2.603674811666735422e+00,2.536846768425255139e+00
1.651222493887530618e+01,2.604397850828509053e+00,2.590335360209635507e+00
1.651878195154478846e+01,2.605119833137248708e+00,2.701368259154731888e+00
1.652533896421427073e+01,2.605840759904015869e+00,2.621647711699925942e+00
1.653189597688375301e+01,2.606560632440353409e+00,2.610330198756535935e+00
1.653845298955323528e+01,2.607279452058268276e+00,2.560450522394833062e+00
1.654501000222271756e+01,2.607997220070223054e+00,2.546398421147831215e+00
1.655156701489219628e+01,2.608713937789118642e+00,2.619883184621516481e+00
1.655812402756167856e+01,2.609429606528284040e+00,2.620295398459123071e+00
1.656468104023116084e+01,2.610144227601461697e+00,2.624470439498482133e+00
1.657123805290064311e+01,2.610857802322796850e+00,2.565707222613478500e+00
1.657779506557012539e+01,2.611570332006822870e+00,2.590408885572939468e+00
1.658435207823960766e+01,2.612281817968449271e+00,2.594113527080479820e+00
1.659090909090908994e+01,2.612992261522948834e+00,2.581508690008190054e+00
1.659746610357857222e+01,2.613701663985943835e+00,2.581368850315297170e+00
1.660402311624805449e+01,2.614410026673398502e+00,2.585083205552829444e+00
1.661058012891753677e+01,2.615117350901598137e+00,2.529456968323606336e+00
1.661713714158701904e+01,2.615823637987145567e+00,2.580762681472639208e+00
1.662369415425650132e+01,2.616528889246943379e+00,2.525720571133147629e+00
1.663025116692598360e+01,2.617233105998181042e+00,2.588732693773033056e+00
1.663680817959546587e+01,2.617936289558325136e+00,2.688283705456863348e+00
1.664336519226494815e+01,2.618638441245109583e+00,2.553355497187584700e+00
1.664992220493443043e+01,2.619339562376515662e+00,2.668280539194799683e+00
1.665647921760391270e+01,2.620039654270767571e+00,2.514294601164527077e+00
1.666303623027339498e+01,2.620738718246319099e+00,2.639634835397806523e+00
1.666959324294287725e+01,2.621436755621836756e+00,2.540080956570930582e+00
1.667615025561235953e+01,2.622133767716190889e+00,2.574615744568138798e+00
1.668270726828184181e+01,2.622829755848448130e+00,2.628165313303674200e+00
1.668926428095132053e+01,2.623524721337852750e+00,2.642544804237052958e+00
1.669582129362080281e+01,2.624218665503818659e+00,2.597947502395808073e+00
1.670237830629028508e+01,2.624911589665916534e+00,2.698201770255464371e+00
1.670893531895976736e+01,2.625603495143863153e+00,2.517328836555578153e+00
1.671549233162924963e+01,2.626294383257507192e+00,2.624009614489755116e+00
1.672204934429873191e+01,2.626984255326823892e+00,2.656760834768193025e+00
1.672860635696821419e+01,2.627673112671895073e+00,2.615574884846324277e+00
1.673516336963769646e+01,2.628360956612904253e+00,2.648241586715486928e+00
1.674172038230717874e+01,2.629047788470122882e+00,2.629771394641708060e+00
1.674827739497666101e+01,2.629733609563900121e+00,2.661371813201249825e+00
1.675483440764614329e+01,2.630418421214649971e+00,2.628626129341807172e+00
1.676139142031562557e+01,2.631102224742839724e+00,2.680932927340260896e+00
1.676794843298510784e+01,2.631785021468982855e+00,2.655035842010778246e+00
1.677450544565459012e+01,2.632466812713622595e+00,2.618010596698036263e+00
1.678106245832407240e+01,2.633147599797324379e+00,2.626715004693517042e+00
1.678761947099355467e+01,2.633827384040666075e+00,2.633907770786046321e+00
1.679417648366303695e+01,2.634506166764222002e+00,2.629963856105982156e+00
1.680073349633251922e+01,2.635183949288555816e+00,2.747518025516293871e+00
1.680729050900200150e+01,2.635860732934209860e+00,2.606563283319644597e+00
1.681384752167148378e+01,2.636536519021692282e+00,2.625388724233310711e+00
1.682040453434096605e+01,2.637211308871468596e+00,2.673357220396588740e+00
1.682696154701044478e+01,2.637885103803951026e+00,2.677196223261191221e+00
1.683351855967992705e+01,2.638557905139483850e+00,2.680397333491888467e+00
1.684007557234940933e+01,2.639229714198339849e+00,2.649605205036707378e+00
1.684663258501889160e+01,2.639900532300702984e+00,2.671094371099792308e+00
1.685318959768837388e+01,2.640570360766661295e+00,2.735810296608079728e+00
1.685974661035785616e+01,2.641239200916198016e+00,2.696494411640101507e+00
1.686630362302733843e+01,2.641907054069176919e+00,2.635461437301349630e+00
1.687286063569682071e+01,2.642573921545336102e+00,2.695114551705152905e+00
1.687941764836630298e+01,2.643239804664278214e+00,2.702736714685193942e+00
1.688597466103578526e+01,2.643904704745453582e+00,2.731786482957606399e+00
1.689253167370526754e+01,2.644568623108159322e+00,2.699703580231777700e+00
1.689908868637474981e+01,2.645231561071520687e+00,2.608236372408395010e+00
1.690564569904423209e+01,2.645893519954490181e+00,2.671471819775678380e+00
1.691220271171371436e+01,2.646554501075828014e+00,2.648029303789162014e+00
1.691875972438319664e+01,2.647214505754099889e+00,2.648341103421489873e+00
1.692531673705267892e+01,2.647873535307662785e+00,2.637998215387894696e+00
1.693187374972216119e+01,2.648531591054656520e+00,2.657694528363625519e+00
1.693843076239164347e+01,2.649188674312993541e+00,2.677749211202770763e+00
1.694498777506112575e+01,2.649844786400352703e+00,2.647159946731472147e+00
1.695154478773060802e+01,2.650499928634161950e+00,2.669518384319988780e+00
1.695810180040009030e+01,2.651154102331596540e+00,2.601297647864997842e+00
1.696465881306956902e+01,2.651807308809565722e+00,2.626918218658600868e+00
1.697121582573905130e+01,2.652459549384703852e+00,2.623883602634406564e+00
1.697777283840853357e+01,2.653110825373361958e+00,2.678896218508154625e+00
1.698432985107801585e+01,2.653761138091593974e+00,2.681516587410368579e+00
1.699088686374749813e+01,2.654410488855155403e+00,2.626075159113899549e+00
1.699744387641698040e+01,2.655058878979486447e+00,2.664960534580838036e+00
1.700400088908646268e+01,2.655706309779708008e+00,2.660941789471899632e+00
1.701055790175594495e+01,2.656352782570608362e+00,2.551241500145455365e+00
1.701711491442542723e+01,2.656998298666635616e+00,2.613508406605118406e+00
1.702367192709490951e+01,2.657642859381891931e+00,2.679154696555180237e+00
1.703022893976439178e+01,2.658286466030119755e+00,2.707175461640459524e+00
1.703678595243387406e+01,2.658929119924693829e+00,2.645806366816686239e+00
1.704334296510335633e+01,2.659570822378615418e+00,2.672353426056746084e+00
1.704989997777283861e+01,2.660211574704499427e+00,2.725744831882364050e+00
1.705645699044232089e+01,2.660851378214567298e+00,2.689689298445934185e+00
1.706301400311180316e+01,2.661490234220637685e+00,2.660523464158845108e+00
1.706957101578128544e+01,2.662128144034120680e+00,2.719710476677271505e+00
1.707612802845076772e+01,2.662765108966004934e+00,2.665816930780743110e+00
1.708268504112024999e+01,2.663401130326851440e+00,2.726608016345625884e+00
1.708924205378973227e+01,2.664036209426782431e+00,2.686529624170670871e+00
1.709579906645921454e+01,2.664670347575476050e+00,2.651056512444530888e+00
1.710235607912869327e+01,2.665303546082158803e+00,2.672522242713749385e+00
1.710891309179817554e+01,2.665935806255590901e+00,2.688877733608208143e+00
1.711547010446765782e+01,2.666567129404063596e+00,2.632994078155712181e+00
1.712202711713714010e+01,2.667197516835390303e+00,2.642292373983779363e+00
1.712858412980662237e+01,2.667826969856895492e+00,2.686960117125808623e+00
1.713514114247610465e+01,2.668455489775405809e+00,2.676840377278053129e+00
1.714169815514558692e+01,2.669083077897250078e+00,2.561748052667104592e+00
1.714825516781506920e+01,2.669709735528239758e+00,2.821397508000567989e+00
1.715481218048455148e+01,2.670335463973667611e+00,2.682691487609488501e+00
1.716136919315403375e+01,2.670960264538300599e+00,2.702626340460597021e+00
1.716792620582351603e+01,2.671584138526366115e+00,2.737608849312088033e+00
1.717448321849299830e+01,2.672207087241548873e+00,2.740046372388530660e+00
1.718104023116248058e+01,2.672829111986983364e+00,2.695106440915581381e+00
1.718759724383196286e+01,2.673450214065240971e+00,2.769994681617277354e+00
1.719415425650144513e+01,2.674070394778327309e+00,2.631810084898576374e+00
1.720071126917092741e+01,2.674689655427671120e+00,2.658760270487056321e+00
1.720726828184040968e+01,2.675307997314120279e+00,2.626930247655423045e+00
1.721382529450989196e+01,2.675925421737928467e+00,2.744678411763600057e+00
1.722038230717937424e+01,2.676541929998754732e+00,2.646815387742589731e+00
1.722693931984885651e+01,2.677157523395647498e+00,2.666854837926543542e+00
1.723349633251833879e+01,2.677772203227045900e+00,2.667702438453429803e+00
1.724005334518781751e+01,2.678385970790763349e+00,2.852863145846052273e+00
1.724661035785729979e+01,2.678998827383988868e+00,2.618868216592820097e+00
1.725316737052678207e+01,2.679610774303273324e+00,2.752379895244287500e+00
1.725972438319626434e+01,2.680221812844523210e+00,2.722173308871301600e+00
1.726628139586574662e+01,2.680831944302995762e+00,2.651770307663978254e+00
1.727283840853522889e+01,2.681441169973290961e+00,2.706375784385842920e+00
1.727939542120471117e+01,2.682049491149339993e+00,2.697828335955204881e+00
1.728595243387419345e+01,2.682656909124404798e+00,2.691537807714536878e+00
1.729250944654367572e+01,2.683263425191067419e+00,2.623083789122317100e+00
1.729906645921315800e+01,2.683869040641221115e+00,2.721145705716609520e+00
1.730562347188264027e+01,2.684473756766068586e+00,2.676862257216435559e+00
1.731218048455212255e+01,2.685077574856107763e+00,2.643159308209158009e+00
1.731873749722160483e+01,2.685680496201131362e+00,2.743613588020620497e+00
1.732529450989108710e+01,2.686282522090217562e+00,2.720575729451708558e+00
1.733185152256056938e+01,2.686883653811722006e+00,2.732544969330720441e+00
1.733840853523005165e+01,2.687483892653272033e+00,2.715219813995082720e+00
1.734496554789953393e+01,2.688083239901760013e+00,2.614294951174425119e+00
1.735152256056901621e+01,2.688681696843337576e+00,2.664698780693987690e+00
1.735807957323849848e+01,2.689279264763404509e+00,2.681448416842826088e+00
1.736463658590798076e+01,2.689875944946606978e+00,2.638815259782752332e+00
1.737119359857746304e+01,2.690471738676831315e+00,2.618041956741496534e+00
1.737775061124694176e+01,2.691066647237191578e+00,2.660066297180271544e+00
1.738430762391642403e+01,2.691660671910029112e+00,2.754205352380838523e+00
1.739086463658590631e+01,2.692253813976905441e+00,2.633037052896677999e+00
1.739742164925538859e+01,2.692846074718587168e+00,2.703735335244534355e+00
1.740397866192487086e+01,2.693437455415054416e+00,2.759969431711784882e+00
1.741053567459435314e+01,2.694027957345480839e+00,2.698834768421334740e+00
1.741709268726383542e+01,2.694617581788237182e+00,2.679433922771596421e+00
1.742364969993331769e+01,2.695206330020877061e+00,2.641078876042195933e+00
1.743020671260279997e+01,2.695794203320136528e+00,2.664766003408246320e+00
1.743676372527228224e+01,2.696381202961925183e+00,2.692809120721728622e+00
1.744332073794176452e+01,2.696967330221321291e+00,2.595749082464257729e+00
1.744987775061124680e+01,2.697552586372562899e+00,2.703705057035669768e+00
1.745643476328072907e+01,2.698136972689046953e+00,2.800009818484101132e+00
1.746299177595021135e+01,2.698720490443316411e+00,2.647154417428864814e+00
1.746954878861969362e+01,2.699303140907061138e+00,2.773944247787450745e+00
1.747610580128917590e+01,2.699884925351106357e+00,2.673229032638936964e+00
1.748266281395865818e+01,2.700465845045410873e+00,2.752353344054051743e+00
1.748921982662814045e+01,2.701045901259057747e+00,2.766135775010508890e+00
1.749577683929762273e+01,2.701625095260251630e+00,2.707178925040214068e+00
1.750233385196710501e+01,2.702203428316311662e+00,2.659205515188853397e+00
1.750889086463658728e+01,2.702780901693662585e+00,2.684432899906671555e+00
1.751544787730606600e+01,2.703357516657836079e+00,2.661403337528743140e+00
1.752200488997554828e+01,2.703933274473456994e+00,2.683242218833640891e+00
1.752856190264503056e+01,2.704508176404246012e+00,2.761818729097619496e+00
1.753511891531451283e+01,2.705082223713004996e+00,2.656712324013666304e+00
1.754167592798399511e+01,2.705655417661616990e+00,2.739151266386861572e+00
1.754823294065347739e+01,2.706227759511044884e+00,2.679314691669898885e+00
1.755478995332295966e+01,2.706799250521314093e+00,2.655751183676970495e+00
1.756134696599244194e+01,2.707369891951518781e+00,2.653500919617914011e+00
1.756790397866192421e+01,2.707939685059808088e+00,2.768216949352344525e+00
1.757446099133140649e+01,2.708508631103387021e+00,2.755941727226876914e+00
1.758101800400088877e+01,2.709076731338505795e+00,2.697127468852966725e+00
1.758757501667037104e+01,2.709643987020458500e+00,2.685714207969261746e+00
1.759413202933985332e+01,2.710210399403575110e+00,2.605804912800768758e+00
1.760068904200933559e+01,2.710775969741221036e+00,2.643046988367434125e+00
1.760724605467881787e+01,2.711340699285783362e+00,2.686928674202162082e+00
1.761380306734830015e+01,2.711904589288674838e+00,2.725593254538293486e+00
1.762036008001778242e+01,2.712467641000322338e+00,2.656280754544063871e+00
1.762691709268726470e+01,2.713029855670165968e+00,2.695070910859484137e+00
1.763347410535674697e+01,2.713591234546649744e+00,2.664272396989724179e+00
1.764003111802622925e+01,2.714151778877221588e+00,2.700868603828320058e+00
1.764658813069571153e+01,2.714711489908324893e+00,2.746490318433538302e+00
1.765314514336519025e+01,2.715270368885394525e+00,2.779390516971269598e+00
1.765970215603467253e+01,2.715828417052851051e+00,2.672459807865335435e+00
1.766625916870415480e+01,2.716385635654098962e+00,2.729432066841159354e+00
1.767281618137363708e+01,2.716942025931516458e+00,2.725639430500274685e+00
1.767937319404311936e+01,2.717497589126458113e+00,2.819278649811332915e+00
1.768593020671260163e+01,2.718052326479241554e+00,2.706875450101423386e+00
1.769248721938208391e+01,2.718606239229151011e+00,2.753147236286635380e+00
1.769904423205156618e+01,2.719159328614425775e+00,2.686655085956947797e+00
1.770560124472104846e+01,2.719711595872260190e+00,2.670918529376494543e+00
1.771215825739053074e+01,2.720263042238797890e+00,2.713807119999142259e+00
1.771871527006001301e+01,2.720813668949122466e+00,2.700504456115209617e+00
1.772527228272949529e+01,2.721363477237264572e+00,2.711343976623393992e+00
1.773182929539897756e+01,2.721912468336183277e+00,2.754999023662239921e+00
1.773838630806845984e+01,2.722460643477772724e+00,2.755983039253608435e+00
1.774494332073794212e+01,2.723008003892851026e+00,2.689033982710025583e+00
1.775150033340742439e+01,2.723554550811158492e+00,2.689006243223248216e+00
1.775805734607690667e+01,2.724100285461354964e+00,2.681404436219584131e+00
1.776461435874638894e+01,2.724645209071011820e+00,2.756925965590699690e+00
1.777117137141587122e+01,2.725189322866607977e+00,2.736434844188242010e+00
1.777772838408535350e+01,2.725732628073530339e+00,2.730240104954606117e+00
1.778428539675483577e+01,2.726275125916063580e+00,2.683353335590391353e+00
1.779084240942431450e+01,2.726816817617391031e+00,2.735965836486128566e+00
1.779739942209379677e+01,2.727357704399586691e+00,2.698572807656311578e+00
1.780395643476327905e+01,2.727897787483611225e+00,2.751488461659974849e+00
1.781051344743276132e+01,2.728437068089311968e+00,2.696439432498642486e+00
1.781707046010224360e+01,2.728975547435414484e+00,2.726612755765286611e+00
1.782362747277172588e+01,2.729513226739522569e+00,2.725984202993942951e+00
1.783018448544120815e+01,2.730050107218107147e+00,2.794669848983012184e+00
1.783674149811069043e+01,2.730586190086512044e+00,2.773910538101830081e+00
1.784329851078017271e+01,2.731121476558941552e+00,2.764079100102752040e+00
1.784985552344965498e+01,2.731655967848461763e+00,2.772886093431246035e+00
1.785641253611913726e+01,2.732189665166995240e+00,2.855065185253374160e+00
1.786296954878861953e+01,2.732722569725315687e+00,2.733144801491530718e+00
1.786952656145810181e+01,2.733254682733047058e+00,2.751452754354287933e+00
1.787608357412758409e+01,2.733786005398655572e+00,2.715465407489340066e+00
1.788264058679706636e+01,2.734316538929451479e+00,2.756690428008496063e+00
1.788919759946654864e+01,2.734846284531582405e+00,2.697793304846630047e+00
1.789575461213603091e+01,2.735375243410027135e+00,2.772628532144299829e+00
1.790231162480551319e+01,2.735903416768595608e+00,2.656206704115920303e+00
1.790886863747499547e+01,2.736430805809925815e+00,2.781950158034443454e+00
1.791542565014447774e+01,2.736957411735477130e+00,2.589246573218118908e+00
1.792198266281396002e+01,2.737483235745529875e+00,2.765486493293707770e+00
1.792853967548343874e+01,2.738008279039178205e+00,2.660584357606284645e+00
1.793509668815292102e+01,2.738532542814330117e+00,2.638709253847610903e+00
1.794165370082240329e+01,2.739056028267702558e+00,2.774177861185427751e+00
1.794821071349188557e+01,2.739578736594817432e+00,2.795176818804811170e+00
1.795476772616136785e+01,2.740100668990000266e+00,2.782323646620452617e+00
1.796132473883085012e+01,2.740621826646371773e+00,2.702704180822045110e+00
1.796788175150033240e+01,2.741142210755853181e+00,2.816378774169596255e+00
1.797443876416981468e+01,2.741661822509155577e+00,2.741609245552304230e+00
1.798099577683929695e+01,2.742180663095777238e+00,2.757837594086287591e+00
1.798755278950877923e+01,2.742698733704004965e+00,2.606444683815152707e+00
1.799410980217826150e+01,2.743216035520906093e+00,2.733620947232029419e+00
1.800066681484774378e+01,2.743732569732328930e+00,2.763618025215857976e+00
1.800722382751722606e+01,2.744248337522896986e+00,2.728014557217007585e+00
1.801378084018670833e+01,2.744763340076006752e+00,2.785249679175747062e+00
1.802033785285619061e+01,2.745277578573825483e+00,2.794602460187459947e+00
1.802689486552567288e+01,2.745791054197285419e+00,2.834958778289203174e+00
1.803345187819515516e+01,2.746303768126084677e+00,2.701011938661822320e+00
1.804000889086463744e+01,2.746815721538683253e+00,2.719008013070784546e+00
1.804656590353411971e+01,2.747326915612295473e+00,2.762060188227087210e+00
1.805312291620360199e+01,2.747837351522892657e+00,2.800656483687483433e+00
1.805967992887308426e+01,2.748347030445199124e+00,2.653648749759015324e+00
1.806623694154256299e+01,2.748855953552685971e+00,2.765294307535867357e+00
1.807279395421204526e+01,2.749364122017573742e+00,2.749045219555626751e+00
1.807935096688152754e+01,2.749871537010823097e+00,2.807996224656641893e+00
1.808590797955100982e+01,2.750378199702137483e+00,2.703207333471234541e+00
1.809246499222049209e+01,2.750884111259957354e+00,2.792658570489193082e+00
1.809902200488997437e+01,2.751389272851458845e+00,2.739252583695880094e+00
1.810557901755945664e+01,2.751893685642550658e+00,2.835153416636828627e+00
1.811213603022893892e+01,2.752397350797870956e+00,2.766848716949899867e+00
1.811869304289842120e+01,2.752900269480783813e+00,2.779481886421647285e+00
1.812525005556790347e+01,2.753402442853378318e+00,2.777031711407629722e+00
1.813180706823738575e+01,2.753903872076468140e+00,2.719654227685842862e+00
1.813836408090686803e+01,2.754404558309581752e+00,2.720252258755696317e+00
1.814492109357635030e+01,2.754904502710966430e+00,2.722004633454159439e+00
1.815147810624583258e+01,2.755403706437585587e+00,2.636276168069206616e+00
1.815803511891531485e+01,2.755902170645110338e+00,2.660515306011839165e+00
1.816459213158479713e+01,2.756399896487923495e+00,2.737556652204248042e+00
1.817114914425427941e+01,2.756896885119114238e+00,2.835020883544007830e+00
1.817770615692376168e+01,2.757393137690475893e+00,2.764400034224062885e+00
1.818426316959324396e+01,2.757888655352502827e+00,2.724828444254847604e+00
1.819082018226272623e+01,2.758383439254387337e+00,2.794660490020548060e+00
1.819737719493220851e+01,2.758877490544025424e+00,2.786017683260422206e+00
1.820393420760168723e+01,2.759370810368002580e+00,2.710770154521925157e+00
1.821049122027116951e+01,2.759863399871596457e+00,2.738800675170359078e+00
1.821704823294065179e+01,2.760355260198775973e+00,2.679262799371993076e+00
1.822360524561013406e+01,2.760846392492201318e+00,2.695849221790046268e+00
1.823016225827961634e+01,2.761336797893214623e+00,2.742931549306272476e+00
1.823671927094909861e+01,2.761826477541841296e+00,2.820573615104822185e+00
1.824327628361858089e+01,2.762315432576791796e+00,2.791592426290574913e+00
1.824983329628806317e+01,2.762803664135452753e+00,2.836544996615089076e+00
1.825639030895754544e+01,2.763291173353888297e+00,2.744505909466145699e+00
1.826294732162702772e+01,2.763777961366839175e+00,2.807249124676993723e+00
1.826950433429651000e+01,2.764264029307720083e+00,2.701359180612181721e+00
1.827606134696599227e+01,2.764749378308610783e+00,2.788566479888479499e+00
1.828261835963547455e+01,2.765234009500267653e+00,2.697808710764432405e+00
1.828917537230495682e+01,2.765717924012110362e+00,2.814124985480360941e+00
1.829573238497443910e+01,2.766201122972222315e+00,2.708070566201330021e+00
1.830228939764392138e+01,2.766683607507353315e+00,2.817130148225652331e+00
1.830884641031340365e+01,2.767165378742911130e+00,2.719822940207087481e+00
1.831540342298288593e+01,2.767646437802963266e+00,2.768628708605665789e+00
1.832196043565236820e+01,2.768126785810237411e+00,2.750913398617325090e+00
1.832851744832185048e+01,2.768606423886112999e+00,2.704163002895543233e+00
1.833507446099133276e+01,2.769085353150626982e+00,2.823904386374132436e+00
1.834163147366081148e+01,2.769563574722463173e+00,2.809256044886581538e+00
1.834818848633029376e+01,2.770041089718961569e+00,2.763928622432706206e+00
1.835474549899977603e+01,2.770517899256105032e+00,2.767855059437227982e+00
1.836130251166925831e+01,2.770994004448525061e+00,2.771512888063207392e+00
1.836785952433874058e+01,2.771469406409499570e+00,2.809527433552004183e+00
1.837441653700822286e+01,2.771944106250948003e+00,2.783526156488228764e+00
1.838097354967770514e+01,2.772418105083430451e+00,2.774354512485403212e+00
1.838753056234718741e+01,2.772891404016149863e+00,2.764987064127324867e+00
1.839408757501666969e+01,2.773364004156944951e+00,2.839482270763571403e+00
1.840064458768615197e+01,2.773835906612290181e+00,2.832981027410300889e+00
1.840720160035563424e+01,2.774307112487298443e+00,2.772954401164561489e+00
1.841375861302511652e+01,2.774777622885713946e+00,2.824351508043905667e+00
1.842031562569459879e+01,2.775247438909912212e+00,2.703484898954114257e+00
1.842687263836408107e+01,2.775716561660901860e+00,2.722473416144215452e+00
1.843342965103356335e+01,2.776184992238317495e+00,2.798265573829386010e+00
1.843998666370304562e+01,2.776652731740423707e+00,2.734869759813161050e+00
1.844654367637252790e+01,2.777119781264109744e+00,2.720683825414414336e+00
1.845310068904201017e+01,2.777586141904889061e+00,2.776648173778265338e+00
1.845965770171149245e+01,2.778051814756900662e+00,2.774298297179001338e+00
1.846621471438097473e+01,2.778516800912901541e+00,2.806386386208496120e+00
1.847277172705045700e+01,2.778981101464273351e+00,2.816006091847563120e+00
1.847932873971993573e+01,2.779444717501014406e+00,2.756268631722436080e+00
1.848588575238941800e+01,2.779907650111741901e+00,2.811163784154668832e+00
1.849244276505890028e+01,2.780369900383687920e+00,2.742896045989346998e+00
1.849899977772838255e+01,2.780831469402702094e+00,2.750991323628482199e+00
1.850555679039786483e+01,2.781292358253248054e+00,2.672879713459386686e+00
1.851211380306734711e+01,2.781752568018398097e+00,2.886472060600056011e+00
1.851867081573682938e+01,2.782212099779841630e+00,2.803955922478061691e+00
1.852522782840631166e+01,2.782670954617874060e+00,2.717823451503418752e+00
1.853178484107579393e+01,2.783129133611403017e+00,2.835269109544639843e+00
1.853834185374527621e+01,2.783586637837942135e+00,2.753883462249422376e+00
1.854489886641475849e+01,2.784043468373614605e+00,2.786783495616645290e+00
1.855145587908424076e+01,2.784499626293142960e+00,2.764005719344746037e+00
1.855801289175372304e+01,2.784955112669864175e+00,2.724892272300069251e+00
1.856456990442320532e+01,2.785409928575710126e+00,2.809084557798075643e+00
1.857112691709268759e+01,2.785864075081220470e+00,2.781353641773460783e+00
1.857768392976216987e+01,2.786317553255533319e+00,2.723533905994887316e+00
1.858424094243165214e+01,2.786770364166389236e+00,2.765632618784624963e+00
1.859079795510113442e+01,2.787222508880127680e+00,2.790989600497054468e+00
1.859735496777061670e+01,2.787673988461684793e+00,2.830165108176200484e+00
1.860391198044009897e+01,2.788124803974599608e+00,2.789040855793158524e+00
1.861046899310958125e+01,2.788574956481000733e+00,2.797173796971011317e+00
1.861702600577905997e+01,2.789024447041617005e+00,2.815209726744127394e+00
1.862358301844854225e+01,2.789473276715772165e+00,2.756316907601771504e+00
1.863014003111802452e+01,2.789921446561380858e+00,2.821190160848142892e+00
1.863669704378750680e+01,2.790368957634953961e+00,2.750389864247293037e+00
1.864325405645698908e+01,2.790815810991592372e+00,2.871071982575879478e+00
1.864981106912647135e+01,2.791262007684989666e+00,2.775080929917755679e+00
1.865636808179595363e+01,2.791707548767428548e+00,2.800599715069976181e+00
1.866292509446543590e+01,2.792152435289784407e+00,2.815327081108295992e+00
1.866948210713491818e+01,2.792596668301516871e+00,2.715930524375759436e+00
1.867603911980440046e+01,2.793040248850680030e+00,2.754517831237557779e+00
1.868259613247388273e+01,2.793483177983908661e+00,2.849637671062306588e+00
1.868915314514336501e+01,2.793925456746429781e+00,2.851945408308114160e+00
1.869571015781284729e+01,2.794367086182054205e+00,2.714770815929736791e+00
1.870226717048232956e+01,2.794808067333179213e+00,2.743402598643583268e+00
1.870882418315181184e+01,2.795248401240783220e+00,2.841394778530295095e+00
1.871538119582129411e+01,2.795688088944434657e+00,2.855877641302544845e+00
1.872193820849077639e+01,2.796127131482279538e+00,2.740328769046891377e+00
1.872849522116025867e+01,2.796565529891051671e+00,2.773206375965287851e+00
1.873505223382974094e+01,2.797003285206063783e+00,2.769391236646979060e+00
1.874160924649922322e+01,2.797440398461212840e+00,2.821907526489527029e+00
1.874816625916870549e+01,2.797876870688974282e+00,2.691967691315510613e+00
1.875472327183818422e+01,2.798312702920405126e+00,2.776324061750826910e+00
