Co,Vm,Vm_noisy
5.004889975550122472e+01,-2.174668541471430974e-02,-2.297210988838433235e-02
5.007090464547677300e+01,-2.173427205190234940e-02,-1.964193834973984240e-02
5.009290953545232128e+01,-2.172186324579409092e-02,-2.485719455920204143e-02
5.011491442542787667e+01,-2.170945899281906052e-02,-2.184348539516192331e-02
5.013691931540342495e+01,-2.169705928941104492e-02,-2.117018323032415772e-02
5.015892420537897323e+01,-2.168466413200816414e-02,-2.154249779650382196e-02
5.018092909535452151e+01,-2.167227351705278138e-02,-2.292870256785946997e-02
5.020293398533007689e+01,-2.165988744099154109e-02,-2.226635141887755437e-02
5.022493887530562517e+01,-2.164750590027535171e-02,-2.236310711725299563e-02
5.024694376528117346e+01,-2.163512889135935438e-02,-2.198533736398656027e-02
5.026894865525672884e+01,-2.162275641070295767e-02,-2.208042930943643345e-02
5.029095354523227712e+01,-2.161038845476985146e-02,-2.095536090662310919e-02
5.031295843520782540e+01,-2.159802502002785771e-02,-2.204465181225090040e-02
5.033496332518337368e+01,-2.158566610294913521e-02,-2.270375255990244798e-02
5.035696821515892907e+01,-2.157331170001002343e-02,-2.119393924970650392e-02
5.037897310513447735e+01,-2.156096180769104600e-02,-2.107561113554915974e-02
5.040097799511002563e+01,-2.154861642247699396e-02,-2.019735976587839349e-02
5.042298288508557391e+01,-2.153627554085681475e-02,-2.298244614048954373e-02
5.044498777506112930e+01,-2.152393915932364690e-02,-2.211726600670541054e-02
5.046699266503667758e+01,-2.151160727437485820e-02,-2.261803948381927928e-02
5.048899755501222586e+01,-2.149927988251197283e-02,-2.161691951484000923e-02
5.051100244498777414e+01,-2.148695698024068526e-02,-2.230330079083031256e-02
5.053300733496332953e+01,-2.147463856407086022e-02,-2.071638692122823935e-02
5.055501222493887781e+01,-2.146232463051653619e-02,-2.153868683408340437e-02
5.057701711491442609e+01,-2.145001517609590111e-02,-2.205469633030065352e-02
5.059902200488997437e+01,-2.143771019733127503e-02,-2.091307618524299028e-02
5.062102689486552975e+01,-2.142540969074914828e-02,-2.144155128558540915e-02
5.064303178484107804e+01,-2.141311365288010859e-02,-2.083851764933902784e-02
5.066503667481662632e+01,-2.140082208025891053e-02,-1.923398244289886705e-02
5.068704156479217460e+01,-2.138853496942440605e-02,-2.214534682383377528e-02
5.070904645476772998e+01,-2.137625231691957228e-02,-2.199961910085395864e-02
5.073105134474327826e+01,-2.136397411929148726e-02,-2.246317831953546437e-02
5.075305623471882654e+01,-2.135170037309135072e-02,-2.065261962292408784e-02
5.077506112469437483e+01,-2.133943107487441815e-02,-2.091244825752100120e-02
5.079706601466993021e+01,-2.132716622120008065e-02,-2.124273058622831722e-02
5.081907090464547849e+01,-2.131490580863177817e-02,-2.084929437182280257e-02
5.084107579462102677e+01,-2.130264983373702375e-02,-2.221038981975759219e-02
5.086308068459658216e+01,-2.129039829308744872e-02,-2.047379620607915618e-02
5.088508557457213044e+01,-2.127815118325868810e-02,-2.154133760930321967e-02
5.090709046454767872e+01,-2.126590850083046741e-02,-2.059259647681584496e-02
5.092909535452322700e+01,-2.125367024238653674e-02,-2.182290396097558149e-02
5.095110024449878239e+01,-2.124143640451472276e-02,-2.106601867301900050e-02
5.097310513447433067e+01,-2.122920698380688018e-02,-2.196627332360059914e-02
5.099511002444987895e+01,-2.121698197685886397e-02,-2.051098468967291547e-02
5.101711491442542723e+01,-2.120476138027056756e-02,-2.078238723519469297e-02
5.103911980440098262e+01,-2.119254519064594708e-02,-2.123488946380821391e-02
5.106112469437653090e+01,-2.118033340459290342e-02,-2.083288172862689247e-02
5.108312958435207918e+01,-2.116812601872339328e-02,-2.152011523727768993e-02
5.110513447432762746e+01,-2.115592302965334237e-02,-2.187476291119907351e-02
5.112713936430318284e+01,-2.114372443400267323e-02,-1.979161792842886597e-02
5.114914425427873113e+01,-2.113153022839531561e-02,-2.021187888789575948e-02
5.117114914425427941e+01,-2.111934040945915789e-02,-2.029449459627648972e-02
5.119315403422982769e+01,-2.110715497382605055e-02,-2.094771289191746377e-02
5.121515892420538307e+01,-2.109497391813185130e-02,-2.031264191434223321e-02
5.123716381418093135e+01,-2.108279723901635566e-02,-1.852535849249566796e-02
5.125916870415647963e+01,-2.107062493312330739e-02,-2.327297470817109998e-02
5.128117359413202792e+01,-2.105845699710041583e-02,-2.045367129506757767e-02
5.130317848410758330e+01,-2.104629342759930730e-02,-2.003271655981429117e-02
5.132518337408313158e+01,-2.103413422127556331e-02,-2.155520937184647948e-02
5.134718826405867986e+01,-2.102197937478869280e-02,-2.104906396302301877e-02
5.136919315403422814e+01,-2.100982888480216332e-02,-2.088403371856282012e-02
5.139119804400978353e+01,-2.099768274798328657e-02,-1.946382950595608105e-02
5.141320293398533181e+01,-2.098554096100331209e-02,-2.142512723862881677e-02
5.143520782396088009e+01,-2.097340352053745499e-02,-2.116191290340007150e-02
5.145721271393643548e+01,-2.096127042326472942e-02,-1.961524931349068607e-02
5.147921760391198376e+01,-2.094914166586814286e-02,-2.070606813476889851e-02
5.150122249388753204e+01,-2.093701724503449838e-02,-2.181343823739554516e-02
5.152322738386308032e+01,-2.092489715745456114e-02,-2.214727443702617718e-02
5.154523227383863571e+01,-2.091278139982288495e-02,-1.887377703662108941e-02
5.156723716381418399e+01,-2.090066996883797878e-02,-2.049090405868753476e-02
5.158924205378973227e+01,-2.088856286120216108e-02,-2.006251247485028519e-02
5.161124694376528055e+01,-2.087646007362161868e-02,-2.085181205843545174e-02
5.163325183374083593e+01,-2.086436160280639648e-02,-2.065138399916079809e-02
5.165525672371638422e+01,-2.085226744547039393e-02,-2.230093062747670954e-02
5.167726161369193250e+01,-2.084017759833128522e-02,-1.957144627221765742e-02
5.169926650366748078e+01,-2.082809205811067196e-02,-2.214339134053927918e-02
5.172127139364303616e+01,-2.081601082153390278e-02,-2.210717685358789403e-02
5.174327628361858444e+01,-2.080393388533019125e-02,-2.177742463026775821e-02
5.176528117359413272e+01,-2.079186124623254306e-02,-2.012773317142318649e-02
5.178728606356968100e+01,-2.077979290097779763e-02,-2.116082293518737473e-02
5.180929095354523639e+01,-2.076772884630657262e-02,-1.915206690763142719e-02
5.183129584352078467e+01,-2.075566907896328472e-02,-2.201857944881862802e-02
5.185330073349633295e+01,-2.074361359569617397e-02,-1.957599148745538600e-02
5.187530562347188123e+01,-2.073156239325719616e-02,-2.092525560576458457e-02
5.189731051344743662e+01,-2.071951546840214431e-02,-2.149748755024731561e-02
5.191931540342298490e+01,-2.070747281789057578e-02,-2.066169480774719680e-02
5.194132029339853318e+01,-2.069543443848581230e-02,-2.003386651978976071e-02
5.196332518337408146e+01,-2.068340032695488093e-02,-2.109651362117747481e-02
5.198533007334963685e+01,-2.067137048006867719e-02,-1.962549431921293067e-02
5.200733496332518513e+01,-2.065934489460176035e-02,-2.033295052781062401e-02
5.202933985330073341e+01,-2.064732356733243318e-02,-2.032945264731653504e-02
5.205134474327628880e+01,-2.063530649504276629e-02,-2.182077183914852420e-02
5.207334963325183708e+01,-2.062329367451858769e-02,-2.118920165230793115e-02
5.209535452322738536e+01,-2.061128510254937179e-02,-2.192028466409356655e-02
5.211735941320293364e+01,-2.059928077592840245e-02,-2.099583522208884126e-02
5.213936430317848902e+01,-2.058728069145258910e-02,-1.990268445728313532e-02
5.216136919315403730e+01,-2.057528484592262633e-02,-1.938724207483564707e-02
5.218337408312958559e+01,-2.056329323614286553e-02,-2.195237042605744510e-02
5.220537897310513387e+01,-2.055130585892139122e-02,-2.235935102927311471e-02
5.222738386308068925e+01,-2.053932271106993779e-02,-2.019863478502686993e-02
5.224938875305623753e+01,-2.052734378940395191e-02,-2.076514607968567294e-02
5.227139364303178581e+01,-2.051536909074255094e-02,-2.159392503155499118e-02
5.229339853300733409e+01,-2.050339861190854374e-02,-1.972898856214804972e-02
5.231540342298288948e+01,-2.049143234972838207e-02,-2.122088145686123681e-02
5.233740831295843776e+01,-2.047947030103217797e-02,-2.120702065469939196e-02
5.235941320293398604e+01,-2.046751246265375579e-02,-2.079032514462299946e-02
5.238141809290953432e+01,-2.045555883143051340e-02,-2.073584492255614933e-02
5.240342298288508971e+01,-2.044360940420353323e-02,-1.901417901116422143e-02
5.242542787286063799e+01,-2.043166417781755798e-02,-2.032876120637203826e-02
5.244743276283618627e+01,-2.041972314912094896e-02,-1.978723288810472700e-02
5.246943765281173455e+01,-2.040778631496566534e-02,-2.107465893956037700e-02
5.249144254278728994e+01,-2.039585367220732304e-02,-2.180172165685473340e-02
5.251344743276283822e+01,-2.038392521770516011e-02,-1.883363752695094845e-02
5.253545232273838650e+01,-2.037200094832200201e-02,-1.855893965165803655e-02
5.255745721271393478e+01,-2.036008086092431710e-02,-2.089910318484844085e-02
5.257946210268949017e+01,-2.034816495238211606e-02,-2.174503742238847320e-02
5.260146699266503845e+01,-2.033625321956906984e-02,-2.192651373309634569e-02
5.262347188264058673e+01,-2.032434565936240209e-02,-2.110154980927675047e-02
5.264547677261614211e+01,-2.031244226864292735e-02,-2.220504986733083663e-02
5.266748166259169039e+01,-2.030054304429504061e-02,-1.878922062713055466e-02
5.268948655256723868e+01,-2.028864798320672083e-02,-2.205857159665770145e-02
5.271149144254278696e+01,-2.027675708226948578e-02,-1.975431363572464905e-02
5.273349633251834234e+01,-2.026487033837843718e-02,-2.049080415393647603e-02
5.275550122249389062e+01,-2.025298774843225375e-02,-2.167692005760719215e-02
5.277750611246943890e+01,-2.024110930933313221e-02,-2.060000992581658905e-02
5.279951100244498718e+01,-2.022923501798682550e-02,-1.933027064695773053e-02
5.282151589242054257e+01,-2.021736487130262536e-02,-2.106294290569425687e-02
5.284352078239609085e+01,-2.020549886619335891e-02,-1.988192256132577732e-02
5.286552567237163913e+01,-2.019363699957539907e-02,-2.169799380868446537e-02
5.288753056234718741e+01,-2.018177926836860897e-02,-2.068492103496380116e-02
5.290953545232274280e+01,-2.016992566949640797e-02,-2.065772780727058444e-02
5.293154034229829108e+01,-2.015807619988570915e-02,-2.042143624989626802e-02
5.295354523227383936e+01,-2.014623085646692971e-02,-1.843798915138711997e-02
5.297555012224938764e+01,-2.013438963617402572e-02,-2.082618542978742840e-02
5.299755501222494303e+01,-2.012255253594437410e-02,-2.090046248846023566e-02
5.301955990220049131e+01,-2.011071955271892531e-02,-2.049919919429172080e-02
5.304156479217603959e+01,-2.009889068344207497e-02,-2.096807204510632919e-02
5.306356968215158787e+01,-2.008706592506170549e-02,-1.980841916649604684e-02
5.308557457212714326e+01,-2.007524527452917915e-02,-1.859672150675018704e-02
5.310757946210269154e+01,-2.006342872879933459e-02,-1.656844145739326188e-02
5.312958435207823982e+01,-2.005161628483046257e-02,-1.893652403644916285e-02
5.315158924205378810e+01,-2.003980793958432677e-02,-2.056184036252830041e-02
5.317359413202934348e+01,-2.002800369002612560e-02,-1.820398863764948957e-02
5.319559902200489176e+01,-2.001620353312450265e-02,-2.180358787157028050e-02
5.321760391198044005e+01,-2.000440746585164381e-02,-1.763957947905833712e-02
5.323960880195599543e+01,-1.999261548518299972e-02,-2.089806463109697074e-02
5.326161369193154371e+01,-1.998082758809760842e-02,-2.043907888086960931e-02
5.328361858190709199e+01,-1.996904377157784558e-02,-2.063587258490330242e-02
5.330562347188264027e+01,-1.995726403260958057e-02,-1.929387566927348238e-02
5.332762836185819566e+01,-1.994548836818202733e-02,-2.067635230554135811e-02
5.334963325183374394e+01,-1.993371677528785538e-02,-1.958505151640277039e-02
5.337163814180929222e+01,-1.992194925092314814e-02,-1.941117477600136365e-02
5.339364303178484050e+01,-1.991018579208735442e-02,-2.012234395194207118e-02
5.341564792176039589e+01,-1.989842639578336472e-02,-1.952267275842351976e-02
5.343765281173594417e+01,-1.988667105901745225e-02,-2.022450443382952864e-02
5.345965770171149245e+01,-1.987491977879923821e-02,-1.761407245031589366e-02
5.348166259168704073e+01,-1.986317255214176125e-02,-1.884165923240599047e-02
5.350366748166259612e+01,-1.985142937606144964e-02,-1.946106371338710353e-02
5.352567237163814440e+01,-1.983969024757805885e-02,-2.117327809531177954e-02
5.354767726161369268e+01,-1.982795516371475483e-02,-1.938611720876021530e-02
5.356968215158924096e+01,-1.981622412149804113e-02,-2.092441831045935979e-02
5.359168704156479635e+01,-1.980449711795776585e-02,-2.060089181961586441e-02
5.361369193154034463e+01,-1.979277415012714939e-02,-1.834986344842049269e-02
5.363569682151589291e+01,-1.978105521504277056e-02,-1.972726253396879514e-02
5.365770171149144119e+01,-1.976934030974453541e-02,-2.091641530973889149e-02
5.367970660146699657e+01,-1.975762943127566673e-02,-1.866510158180935061e-02
5.370171149144254485e+01,-1.974592257668273190e-02,-1.751589060075551055e-02
5.372371638141809314e+01,-1.973421974301564630e-02,-2.118784941163916885e-02
5.374572127139364142e+01,-1.972252092732761433e-02,-2.029145629788342564e-02
5.376772616136919680e+01,-1.971082612667517109e-02,-1.995463859512293728e-02
5.378973105134474508e+01,-1.969913533811817538e-02,-1.913932657753445593e-02
5.381173594132029336e+01,-1.968744855871975424e-02,-2.020592406299869664e-02
5.383374083129584875e+01,-1.967576578554636885e-02,-2.040016010309791961e-02
5.385574572127139703e+01,-1.966408701566777287e-02,-2.049619069583059200e-02
5.387775061124694531e+01,-1.965241224615701943e-02,-1.884517940190932883e-02
5.389975550122249359e+01,-1.964074147409041252e-02,-2.035064301750789603e-02
5.392176039119804898e+01,-1.962907469654753823e-02,-1.910505446904141660e-02
5.394376528117359726e+01,-1.961741191061132025e-02,-2.070308687492805264e-02
5.396577017114914554e+01,-1.960575311336788806e-02,-1.972036820238758439e-02
5.398777506112469382e+01,-1.959409830190667057e-02,-2.120914950054195169e-02
5.400977995110024921e+01,-1.958244747332034755e-02,-2.058891615128113570e-02
5.403178484107579749e+01,-1.957080062470486354e-02,-1.961208402878986123e-02
5.405378973105134577e+01,-1.955915775315939312e-02,-1.961944251971061218e-02
5.407579462102689405e+01,-1.954751885578638257e-02,-2.009972416583874835e-02
5.409779951100244944e+01,-1.953588392969150128e-02,-1.826005679618544070e-02
5.411980440097799772e+01,-1.952425297198369727e-02,-1.820059212119216202e-02
5.414180929095354600e+01,-1.951262597977506189e-02,-1.971383475985132375e-02
5.416381418092909428e+01,-1.950100295018100671e-02,-2.067519637494926246e-02
5.418581907090464966e+01,-1.948938388032013178e-02,-2.040824585433391111e-02
5.420782396088019794e+01,-1.947776876731421858e-02,-2.020982374038692714e-02
5.422982885085574623e+01,-1.946615760828834460e-02,-1.945381136222133073e-02
5.425183374083129451e+01,-1.945455040037070288e-02,-1.907443967300994497e-02
5.427383863080684989e+01,-1.944294714069276162e-02,-1.833393048047483875e-02
5.429584352078239817e+01,-1.943134782638913580e-02,-1.881154165008736348e-02
5.431784841075794645e+01,-1.941975245459766353e-02,-1.795249027859743135e-02
5.433985330073349473e+01,-1.940816102245937480e-02,-1.964931345486363098e-02
5.436185819070905012e+01,-1.939657352711844640e-02,-2.114620926083577573e-02
5.438386308068459840e+01,-1.938498996572229557e-02,-1.992518945009969303e-02
5.440586797066014668e+01,-1.937341033542145166e-02,-1.879078247088535047e-02
5.442787286063570207e+01,-1.936183463336967059e-02,-1.784366027892883566e-02
5.444987775061125035e+01,-1.935026285672380997e-02,-1.936127728251815089e-02
5.447188264058679863e+01,-1.933869500264394359e-02,-1.838285075529880880e-02
5.449388753056234691e+01,-1.932713106829327815e-02,-1.903539833735903852e-02
5.451589242053790230e+01,-1.931557105083817061e-02,-1.723985161136220440e-02
5.453789731051345058e+01,-1.930401494744811777e-02,-2.206863217812485983e-02
5.455990220048899886e+01,-1.929246275529579099e-02,-2.015809044790592766e-02
5.458190709046454714e+01,-1.928091447155696331e-02,-1.955786796495942795e-02
5.460391198044010252e+01,-1.926937009341051291e-02,-1.859905727861771788e-02
5.462591687041565081e+01,-1.925782961803855151e-02,-1.943746829607954918e-02
5.464792176039119909e+01,-1.924629304262620230e-02,-1.997700015521914133e-02
5.466992665036674737e+01,-1.923476036436174569e-02,-1.940915937303357153e-02
5.469193154034230275e+01,-1.922323158043660885e-02,-1.894526717631652563e-02
5.471393643031785103e+01,-1.921170668804527207e-02,-1.962220909858481549e-02
5.473594132029339931e+01,-1.920018568438535897e-02,-2.077889645500732504e-02
5.475794621026894760e+01,-1.918866856665758791e-02,-1.984210605483885739e-02
5.477995110024450298e+01,-1.917715533206574424e-02,-2.015699511622445067e-02
5.480195599022005126e+01,-1.916564597781674623e-02,-1.839203409419072621e-02
5.482396088019559954e+01,-1.915414050112056871e-02,-1.990874666282835964e-02
5.484596577017114782e+01,-1.914263889919026393e-02,-1.896169141614876402e-02
5.486797066014670321e+01,-1.913114116924199623e-02,-1.891476354497844889e-02
5.488997555012225149e+01,-1.911964730849495878e-02,-1.966442762024957561e-02
5.491198044009779977e+01,-1.910815731417145336e-02,-1.885800328033326867e-02
5.493398533007334805e+01,-1.909667118349681406e-02,-1.876464927657569420e-02
5.495599022004890344e+01,-1.908518891369942461e-02,-1.684052069739448362e-02
5.497799511002445172e+01,-1.907371050201076695e-02,-1.999690208737161731e-02
5.500000000000000000e+01,-1.906223594566532412e-02,-1.909361051891786745e-02
5.502200488997555539e+01,-1.905076524190068427e-02,-1.828702520321110261e-02
5.504400977995110367e+01,-1.903929838795741583e-02,-1.954134770682074487e-02
5.506601466992665195e+01,-1.902783538107914035e-02,-1.966102466476110644e-02
5.508801955990220023e+01,-1.901637621851253596e-02,-1.933634311720872426e-02
5.511002444987775561e+01,-1.900492089750726449e-02,-1.800906036086043216e-02
5.513202933985330390e+01,-1.899346941531607907e-02,-1.603132128197315084e-02
5.515403422982885218e+01,-1.898202176919466799e-02,-1.986837879648384320e-02
5.517603911980440046e+01,-1.897057795640177957e-02,-2.105334677645995592e-02
5.519804400977995584e+01,-1.895913797419915281e-02,-1.855235954613747296e-02
5.522004889975550412e+01,-1.894770181985157981e-02,-2.006831186583495422e-02
5.524205378973105240e+01,-1.893626949062679130e-02,-2.052244126563932194e-02
5.526405867970660069e+01,-1.892484098379554336e-02,-2.015926009983888545e-02
5.528606356968215607e+01,-1.891341629663158622e-02,-2.117421579699316214e-02
5.530806845965770435e+01,-1.890199542641163646e-02,-1.715827586533092558e-02
5.533007334963325263e+01,-1.889057837041542218e-02,-1.732036822453349514e-02
5.535207823960880091e+01,-1.887916512592562046e-02,-1.766429656304343773e-02
5.537408312958435630e+01,-1.886775569022790255e-02,-1.792281114045318757e-02
5.539608801955990458e+01,-1.885635006061093383e-02,-1.861160019979734084e-02
5.541809290953545286e+01,-1.884494823436626623e-02,-1.949693718436698239e-02
5.544009779951100114e+01,-1.883355020878850483e-02,-2.008208766545349286e-02
5.546210268948655653e+01,-1.882215598117512392e-02,-1.844632552644457496e-02
5.548410757946210481e+01,-1.881076554882664051e-02,-1.660499788833387155e-02
5.550611246943765309e+01,-1.879937890904643388e-02,-1.684971698140738661e-02
5.552811735941320137e+01,-1.878799605914089829e-02,-1.900926547056722149e-02
5.555012224938875676e+01,-1.877661699641932150e-02,-1.770276149031731541e-02
5.557212713936430504e+01,-1.876524171819393336e-02,-1.893404318621706717e-02
5.559413202933985332e+01,-1.875387022177991622e-02,-1.760807197358929543e-02
5.561613691931540870e+01,-1.874250250449533556e-02,-1.896477317489405137e-02
5.563814180929095699e+01,-1.873113856366125790e-02,-1.981639731569415433e-02
5.566014669926650527e+01,-1.871977839660155657e-02,-2.020234287843322707e-02
5.568215158924205355e+01,-1.870842200064314065e-02,-1.833136137641348806e-02
5.570415647921760893e+01,-1.869706937311571907e-02,-1.810016226810245640e-02
5.572616136919315721e+01,-1.868572051135197060e-02,-1.881660694109288379e-02
5.574816625916870549e+01,-1.867437541268744672e-02,-2.004003295699618992e-02
5.577017114914425377e+01,-1.866303407446065488e-02,-2.006345031791674158e-02
5.579217603911980916e+01,-1.865169649401287807e-02,-1.979869046139450320e-02
5.581418092909535744e+01,-1.864036266868838998e-02,-1.721223641616483058e-02
5.583618581907090572e+01,-1.862903259583431614e-02,-2.098775413520872352e-02
5.585819070904645400e+01,-1.861770627280065482e-02,-1.911758209850852180e-02
5.588019559902200939e+01,-1.860638369694027697e-02,-1.917800429069637519e-02
5.590220048899755767e+01,-1.859506486560896787e-02,-1.878861836979374769e-02
5.592420537897310595e+01,-1.858374977616529880e-02,-1.974713204585135107e-02
5.594621026894865423e+01,-1.857243842597079003e-02,-1.773848651685722144e-02
5.596821515892420962e+01,-1.856113081238973048e-02,-1.852815964155155731e-02
5.599022004889975790e+01,-1.854982693278937195e-02,-1.911853942337600823e-02
5.601222493887530618e+01,-1.853852678453971059e-02,-1.879563500039621929e-02
5.603422982885085446e+01,-1.852723036501368117e-02,-1.880033526073290537e-02
5.605623471882640985e+01,-1.851593767158698708e-02,-1.848242510575568570e-02
5.607823960880195813e+01,-1.850464870163819400e-02,-1.938073464139909372e-02
5.610024449877750641e+01,-1.849336345254873684e-02,-2.034125853211706664e-02
5.612224938875305469e+01,-1.848208192170283301e-02,-1.931915600673319439e-02
5.614425427872861007e+01,-1.847080410648754487e-02,-1.798335122222471244e-02
5.616625916870415836e+01,-1.845953000429274155e-02,-1.911817852243696825e-02
5.618826405867970664e+01,-1.844825961251115101e-02,-1.957955039414338919e-02
5.621026894865526202e+01,-1.843699292853824556e-02,-1.729786577129830555e-02
5.623227383863081030e+01,-1.842572994977241876e-02,-1.977926932880674782e-02
5.625427872860635858e+01,-1.841447067361473219e-02,-1.746440902960310140e-02
5.627628361858190686e+01,-1.840321509746912013e-02,-2.079750243603547752e-02
5.629828850855746225e+01,-1.839196321874235485e-02,-1.793422814828042611e-02
5.632029339853301053e+01,-1.838071503484391481e-02,-1.614101493710186006e-02
5.634229828850855881e+01,-1.836947054318614422e-02,-1.730159368050623522e-02
5.636430317848410709e+01,-1.835822974118409695e-02,-1.902659617730436542e-02
5.638630806845966248e+01,-1.834699262625566832e-02,-1.836725981221374454e-02
5.640831295843521076e+01,-1.833575919582151534e-02,-1.781458720926445277e-02
5.643031784841075904e+01,-1.832452944730505670e-02,-1.758142402046900671e-02
5.645232273838630732e+01,-1.831330337813249012e-02,-1.819007779936801170e-02
5.647432762836186271e+01,-1.830208098573277153e-02,-2.066450508174703590e-02
5.649633251833741099e+01,-1.829086226753763589e-02,-1.788551737792618695e-02
5.651833740831295927e+01,-1.827964722098154512e-02,-1.828300570837150182e-02
5.654034229828850755e+01,-1.826843584350173327e-02,-1.908662617566709782e-02
5.656234718826406294e+01,-1.825722813253818563e-02,-1.851034856046974639e-02
5.658435207823961122e+01,-1.824602408553361796e-02,-1.914773769723586080e-02
5.660635696821515950e+01,-1.823482369993350075e-02,-1.602236608860211145e-02
5.662836185819070778e+01,-1.822362697318604882e-02,-1.917838373049226761e-02
5.665036674816626316e+01,-1.821243390274219012e-02,-1.655159799483908040e-02
5.667237163814181145e+01,-1.820124448605558651e-02,-1.516875943958075068e-02
5.669437652811735973e+01,-1.819005872058264417e-02,-1.812783626362322181e-02
5.671638141809290801e+01,-1.817887660378244424e-02,-1.695235618990107232e-02
5.673838630806846339e+01,-1.816769813311686077e-02,-1.938142703841570433e-02
5.676039119804401167e+01,-1.815652330605042192e-02,-1.589222042756456912e-02
5.678239608801955995e+01,-1.814535212005038631e-02,-1.836825692872818758e-02
5.680440097799511534e+01,-1.813418457258669444e-02,-1.782340541079893009e-02
5.682640586797066362e+01,-1.812302066113201729e-02,-1.777594887877507329e-02
5.684841075794621190e+01,-1.811186038316174238e-02,-1.992027995653415304e-02
5.687041564792176018e+01,-1.810070373615389056e-02,-1.866307432587249043e-02
5.689242053789731557e+01,-1.808955071758923394e-02,-1.686358519111342061e-02
5.691442542787286385e+01,-1.807840132495118490e-02,-1.784260862135424175e-02
5.693643031784841213e+01,-1.806725555572587585e-02,-1.726957479824668337e-02
5.695843520782396041e+01,-1.805611340740208987e-02,-1.944734049492576750e-02
5.698044009779951580e+01,-1.804497487747129536e-02,-1.937232867859743635e-02
5.700244498777506408e+01,-1.803383996342765652e-02,-1.758564998093293391e-02
5.702444987775061236e+01,-1.802270866276795697e-02,-1.796571854316150393e-02
5.704645476772616064e+01,-1.801158097299166566e-02,-1.837192826255467509e-02
5.706845965770171603e+01,-1.800045689160093693e-02,-1.823187273934692362e-02
5.709046454767726431e+01,-1.798933641610052717e-02,-1.875806831844084588e-02
5.711246943765281259e+01,-1.797821954399791283e-02,-1.719136284524709971e-02
5.713447432762836087e+01,-1.796710627280316899e-02,-1.857146315099287084e-02
5.715647921760391625e+01,-1.795599660002899708e-02,-1.784878975793915620e-02
5.717848410757946453e+01,-1.794489052319083594e-02,-1.792049745292514581e-02
5.720048899755501282e+01,-1.793378803980663974e-02,-1.822297815905499566e-02
5.722249388753056110e+01,-1.792268914739708272e-02,-1.733138254784154231e-02
5.724449877750611648e+01,-1.791159384348541689e-02,-1.875302648501659536e-02
5.726650366748166476e+01,-1.790050212559757617e-02,-1.807043097900186759e-02
5.728850855745721304e+01,-1.788941399126203410e-02,-1.679129593542848936e-02
5.731051344743276132e+01,-1.787832943801000163e-02,-1.809914091608730985e-02
5.733251833740831671e+01,-1.786724846337517034e-02,-1.603655816713826787e-02
5.735452322738386499e+01,-1.785617106489391370e-02,-1.880709701920936505e-02
5.737652811735941327e+01,-1.784509724010524545e-02,-1.808556530104244581e-02
5.739853300733496866e+01,-1.783402698655071894e-02,-1.824617745818794129e-02
5.742053789731051694e+01,-1.782296030177450696e-02,-1.835919608908414408e-02
5.744254278728606522e+01,-1.781189718332338093e-02,-1.697555087379261363e-02
5.746454767726161350e+01,-1.780083762874673861e-02,-1.923249584945137258e-02
5.748655256723716889e+01,-1.778978163559647926e-02,-1.868974950221381423e-02
5.750855745721271717e+01,-1.777872920142720137e-02,-1.599925821082057859e-02
5.753056234718826545e+01,-1.776768032379599446e-02,-1.774384505671201470e-02
5.755256723716381373e+01,-1.775663500026254671e-02,-1.592754247744861823e-02
5.757457212713936912e+01,-1.774559322838914488e-02,-1.875719420353831601e-02
5.759657701711491740e+01,-1.773455500574064661e-02,-1.609001653522293407e-02
5.761858190709046568e+01,-1.772352032988446305e-02,-1.789993094912553998e-02
5.764058679706601396e+01,-1.771248919839053457e-02,-1.770795087528099013e-02
5.766259168704156934e+01,-1.770146160883143138e-02,-1.652645742671980320e-02
5.768459657701711762e+01,-1.769043755878221477e-02,-1.783900640183576358e-02
5.770660146699266591e+01,-1.767941704582053769e-02,-1.900633059064098240e-02
5.772860635696821419e+01,-1.766840006752660314e-02,-1.707943765602187858e-02
5.775061124694376957e+01,-1.765738662148313987e-02,-1.914089360453225322e-02
5.777261613691931785e+01,-1.764637670527541627e-02,-1.770800869100157965e-02
5.779462102689486613e+01,-1.763537031649125425e-02,-1.714635286612842952e-02
5.781662591687041441e+01,-1.762436745272099800e-02,-1.714378824449801567e-02
5.783863080684596980e+01,-1.761336811155754870e-02,-1.818766134794897252e-02
5.786063569682151808e+01,-1.760237229059628122e-02,-1.697667059420679761e-02
5.788264058679706636e+01,-1.759137998743515174e-02,-1.758577790312286504e-02
5.790464547677261464e+01,-1.758039119967461789e-02,-1.734656665716428209e-02
5.792665036674817003e+01,-1.756940592491761446e-02,-1.857542974601532684e-02
5.794865525672371831e+01,-1.755842416076965756e-02,-1.839868435119875606e-02
5.797066014669926659e+01,-1.754744590483871269e-02,-1.960440609368322221e-02
5.799266503667482198e+01,-1.753647115473528847e-02,-1.814141806893948203e-02
5.801466992665037026e+01,-1.752549990807237765e-02,-1.826177136475690826e-02
5.803667481662591854e+01,-1.751453216246548136e-02,-1.624505767687630178e-02
5.805867970660146682e+01,-1.750356791553261612e-02,-1.699325077301524350e-02
5.808068459657702221e+01,-1.749260716489422357e-02,-1.792553277899855066e-02
5.810268948655257049e+01,-1.748164990817331274e-02,-1.916258326039400883e-02
5.812469437652811877e+01,-1.747069614299533863e-02,-1.660505838974577625e-02
