t,h,dh_dt,dh_dt_noisy
2.015403080616123485e-02,3.417078614102854548e-03,-7.456071608147518681e-02,-7.467745416110931067e-02
2.016403280656131614e-02,3.416333101901806567e-03,-7.451167566122025854e-02,-7.431881185199139261e-02
2.017403480696139395e-02,3.415588079909250008e-03,-7.446268897363773898e-02,-7.369314316182810909e-02
2.018403680736147524e-02,3.414843547591648112e-03,-7.441375593656765486e-02,-7.441461299095288029e-02
2.019403880776155652e-02,3.414099504416432968e-03,-7.436487646802147911e-02,-7.425317481508637851e-02
2.020404080816163433e-02,3.413355949852002903e-03,-7.431605048618179776e-02,-7.438644949279202279e-02
2.021404280856171562e-02,3.412612883367722050e-03,-7.426727790940183815e-02,-7.426207982116360407e-02
2.022404480896179343e-02,3.411870304433924691e-03,-7.421855865620557990e-02,-7.411655229053461247e-02
2.023404680936187472e-02,3.411128212521910043e-03,-7.416989264528700554e-02,-7.381454873442387654e-02
2.024404880976195600e-02,3.410386607103944867e-03,-7.412127979550998946e-02,-7.433764848004126291e-02
2.025405081016203382e-02,3.409645487653263900e-03,-7.407272002590811755e-02,-7.442106708673194848e-02
2.026405281056211510e-02,3.408904853644068554e-03,-7.402421325568414590e-02,-7.400893913326365980e-02
2.027405481096219639e-02,3.408164704551526914e-03,-7.397575940420984819e-02,-7.391550196451841803e-02
2.028405681136227420e-02,3.407425039851775909e-03,-7.392735839102575202e-02,-7.356555243161497226e-02
2.029405881176235549e-02,3.406685859021917409e-03,-7.387901013584065313e-02,-7.369056837150883554e-02
2.030406081216243677e-02,3.405947161540022559e-03,-7.383071455853157383e-02,-7.397774131968172517e-02
2.031406281256251459e-02,3.405208946885128311e-03,-7.378247157914327725e-02,-7.363168211698276067e-02
2.032406481296259587e-02,3.404471214537239162e-03,-7.373428111788792039e-02,-7.344612053292780274e-02
2.033406681336267369e-02,3.403733963977327148e-03,-7.368614309514505412e-02,-7.360545261830273023e-02
2.034406881376275497e-02,3.402997194687331414e-03,-7.363805743146098481e-02,-7.371387182164505780e-02
2.035407081416283626e-02,3.402260906150157780e-03,-7.359002404754870497e-02,-7.341172415735570944e-02
2.036407281456291407e-02,3.401525097849680043e-03,-7.354204286428751847e-02,-7.362166478521436908e-02
2.037407481496299536e-02,3.400789769270738238e-03,-7.349411380272269367e-02,-7.395187114876138057e-02
2.038407681536307664e-02,3.400054919899140379e-03,-7.344623678406531075e-02,-7.310454192593997258e-02
2.039407881576315446e-02,3.399320549221661585e-03,-7.339841172969183147e-02,-7.371200036000540023e-02
2.040408081616323574e-02,3.398586656726043653e-03,-7.335063856114389103e-02,-7.342561721334628366e-02
2.041408281656331702e-02,3.397853241900996354e-03,-7.330291720012799273e-02,-7.337337522079762087e-02
2.042408481696339484e-02,3.397120304236196132e-03,-7.325524756851517494e-02,-7.333066780639839466e-02
2.043408681736347612e-02,3.396387843222286543e-03,-7.320762958834074741e-02,-7.327058046462761598e-02
2.044408881776355394e-02,3.395655858349687795e-03,-7.316006318172664502e-02,-7.351205587579080769e-02
2.045409081816363522e-02,3.394924348935978321e-03,-7.311254825967145043e-02,-7.297320391329024936e-02
2.046409281856371651e-02,3.394193314349422570e-03,-7.306508473658407388e-02,-7.305050355663657291e-02
2.047409481896379432e-02,3.393462754083867265e-03,-7.301767253513626044e-02,-7.300028680025831551e-02
2.048409681936387561e-02,3.392732667633774953e-03,-7.297031157813979596e-02,-7.269493449616253045e-02
2.049409881976395689e-02,3.392003054494227478e-03,-7.292300178854656256e-02,-7.264082940212145123e-02
2.050410082016403471e-02,3.391273914160923379e-03,-7.287574308944805290e-02,-7.253386196648967110e-02
2.051410282056411599e-02,3.390545246130178755e-03,-7.282853540407521753e-02,-7.235882676323836249e-02
2.052410482096419728e-02,3.389817049898927268e-03,-7.278137865579835386e-02,-7.266106017513662696e-02
2.053410682136427509e-02,3.389089324964720141e-03,-7.273427276812666209e-02,-7.311182683604416921e-02
2.054410882176435638e-02,3.388362070825726158e-03,-7.268721766470814805e-02,-7.262703527524080882e-02
2.055411082216443419e-02,3.387635286980731665e-03,-7.264021326932934564e-02,-7.263000998050278545e-02
2.056411282256451548e-02,3.386908972929140137e-03,-7.259325950591508092e-02,-7.256904309991030200e-02
2.057411482296459676e-02,3.386183128170973475e-03,-7.254635629852825007e-02,-7.268947781412689324e-02
2.058411682336467458e-02,3.385457752206870712e-03,-7.249950357136961121e-02,-7.271474712156605902e-02
2.059411882376475586e-02,3.384732844538087572e-03,-7.245270124877743745e-02,-7.224661966774501010e-02
2.060412082416483714e-02,3.384008404666498642e-03,-7.240594925522744751e-02,-7.215648588194097102e-02
2.061412282456491496e-02,3.383284432094595204e-03,-7.235924751533247268e-02,-7.263171940294840812e-02
2.062412482496499624e-02,3.382560926325486102e-03,-7.231259595384222083e-02,-7.217072019417210271e-02
2.063412682536507753e-02,3.381837886862898174e-03,-7.226599449564302668e-02,-7.230126713520435011e-02
2.064412882576515534e-02,3.381115313211175387e-03,-7.221944306575785177e-02,-7.230941980341575037e-02
2.065413082616523663e-02,3.380393204875279702e-03,-7.217294158934561832e-02,-7.199491764028868868e-02
2.066413282656531444e-02,3.379671561360790208e-03,-7.212648999170147290e-02,-7.213239253534955986e-02
2.067413482696539573e-02,3.378950382173903123e-03,-7.208008819825605096e-02,-7.221181207828787640e-02
2.068413682736547701e-02,3.378229666821433094e-03,-7.203373613457569880e-02,-7.201307089124762972e-02
2.069413882776555483e-02,3.377509414810811895e-03,-7.198743372636201565e-02,-7.248002141018547451e-02
2.070414082816563611e-02,3.376789625650088861e-03,-7.194118089945164551e-02,-7.208287587538486640e-02
2.071414282856571740e-02,3.376070298847930456e-03,-7.189497757981601345e-02,-7.199873428749548054e-02
2.072414482896579521e-02,3.375351433913622006e-03,-7.184882369356131171e-02,-7.219241719199694096e-02
2.073414682936587650e-02,3.374633030357064231e-03,-7.180271916692790302e-02,-7.175280570961935223e-02
2.074414882976595778e-02,3.373915087688777580e-03,-7.175666392629051482e-02,-7.168409377834708551e-02
2.075415083016603560e-02,3.373197605419898330e-03,-7.171065789815764258e-02,-7.185624972463959537e-02
2.076415283056611688e-02,3.372480583062181618e-03,-7.166470100917157748e-02,-7.170263650667267619e-02
2.077415483096619470e-02,3.371764020127998845e-03,-7.161879318610803180e-02,-7.144617023246348231e-02
2.078415683136627598e-02,3.371047916130340272e-03,-7.157293435587606945e-02,-7.130389014836617523e-02
2.079415883176635726e-02,3.370332270582812421e-03,-7.152712444551762028e-02,-7.171327546091478544e-02
2.080416083216643508e-02,3.369617082999640245e-03,-7.148136338220760500e-02,-7.139296929703348171e-02
2.081416283256651636e-02,3.368902352895665822e-03,-7.143565109325336615e-02,-7.117295957134651962e-02
2.082416483296659765e-02,3.368188079786349227e-03,-7.138998750609473753e-02,-7.139438841184439499e-02
2.083416683336667546e-02,3.367474263187767228e-03,-7.134437254830364172e-02,-7.153439694450998421e-02
2.084416883376675675e-02,3.366760902616615023e-03,-7.129880614758388191e-02,-7.148788279009153646e-02
2.085417083416683456e-02,3.366047997590204503e-03,-7.125328823177098925e-02,-7.133150724807373055e-02
2.086417283456691585e-02,3.365335547626465990e-03,-7.120781872883195918e-02,-7.146398662829710202e-02
2.087417483496699713e-02,3.364623552243946498e-03,-7.116239756686501550e-02,-7.065738079941349947e-02
2.088417683536707495e-02,3.363912010961811472e-03,-7.111702467409955486e-02,-7.125792323830050512e-02
2.089417883576715623e-02,3.363200923299842614e-03,-7.107169997889553614e-02,-7.097577015194841965e-02
2.090418083616723752e-02,3.362490288778440493e-03,-7.102642340974374413e-02,-7.097943127656458628e-02
2.091418283656731533e-02,3.361780106918622803e-03,-7.098119489526522052e-02,-7.082094552431703049e-02
2.092418483696739662e-02,3.361070377242023934e-03,-7.093601436421113904e-02,-7.103154377848207301e-02
2.093418683736747790e-02,3.360361099270897135e-03,-7.089088174546269439e-02,-7.121500185094140067e-02
2.094418883776755572e-02,3.359652272528112354e-03,-7.084579696803076920e-02,-7.043586755790774701e-02
2.095419083816763700e-02,3.358943896537156665e-03,-7.080075996105568426e-02,-7.082013978662579645e-02
2.096419283856771482e-02,3.358235970822136436e-03,-7.075577065380719843e-02,-7.072652111783990503e-02
2.097419483896779610e-02,3.357528494907772998e-03,-7.071082897568391201e-02,-7.066073891804515450e-02
2.098419683936787739e-02,3.356821468319407843e-03,-7.066593485621354420e-02,-7.035051499166805611e-02
2.099419883976795520e-02,3.356114890582998292e-03,-7.062108822505221151e-02,-7.042882125662984494e-02
2.100420084016803648e-02,3.355408761225119659e-03,-7.057628901198459426e-02,-7.028277293359003197e-02
2.101420284056811777e-02,3.354703079772964822e-03,-7.053153714692352028e-02,-7.032582893481864605e-02
2.102420484096819558e-02,3.353997845754344651e-03,-7.048683255990988161e-02,-7.044837088478603238e-02
2.103420684136827687e-02,3.353293058697685847e-03,-7.044217518111219045e-02,-7.037835798262727371e-02
2.104420884176835815e-02,3.352588718132035270e-03,-7.039756494082670402e-02,-7.058300622681538961e-02
2.105421084216843597e-02,3.351884823587055612e-03,-7.035300176947695272e-02,-7.083729093176439895e-02
2.106421284256851725e-02,3.351181374593026688e-03,-7.030848559761355976e-02,-7.036792763076779589e-02
2.107421484296859507e-02,3.350478370680847178e-03,-7.026401635591414396e-02,-7.053184931279811443e-02
2.108421684336867635e-02,3.349775811382032457e-03,-7.021959397518300061e-02,-6.957243409204764972e-02
2.109421884376875764e-02,3.349073696228715893e-03,-7.017521838635094877e-02,-6.978511296501523076e-02
2.110422084416883545e-02,3.348372024753648417e-03,-7.013088952047513702e-02,-6.983784310278887131e-02
2.111422284456891674e-02,3.347670796490197654e-03,-7.008660730873865485e-02,-7.022390269969212839e-02
2.112422484496899802e-02,3.346970010972349658e-03,-7.004237168245061596e-02,-6.952729236543546409e-02
2.113422684536907584e-02,3.346269667734707610e-03,-6.999818257304570024e-02,-7.042384087767784850e-02
2.114422884576915712e-02,3.345569766312492255e-03,-6.995403991208408445e-02,-7.025576234796002129e-02
2.115423084616923841e-02,3.344870306241542329e-03,-6.990994363125116462e-02,-7.010477438190081123e-02
2.116423284656931622e-02,3.344171287058313267e-03,-6.986589366235736176e-02,-7.010500690346731234e-02
2.117423484696939751e-02,3.343472708299878929e-03,-6.982188993733796922e-02,-6.978837196741412285e-02
2.118423684736947532e-02,3.342774569503929871e-03,-6.977793238825283351e-02,-6.972908060508525852e-02
2.119423884776955661e-02,3.342076870208774645e-03,-6.973402094728621547e-02,-6.925613433132649099e-02
2.120424084816963789e-02,3.341379609953339363e-03,-6.969015554674665158e-02,-6.944042073258344105e-02
2.121424284856971570e-02,3.340682788277167699e-03,-6.964633611906659305e-02,-6.934072471723290443e-02
2.122424484896979699e-02,3.339986404720420889e-03,-6.960256259680233648e-02,-6.949755552638993417e-02
2.123424684936987827e-02,3.339290458823876862e-03,-6.955883491263366303e-02,-6.959524962205959620e-02
2.124424884976995609e-02,3.338594950128932412e-03,-6.951515299936383840e-02,-6.968635854755772518e-02
2.125425085017003737e-02,3.337899878177601025e-03,-6.947151678991925206e-02,-6.984840582772632034e-02
2.126425285057011866e-02,3.337205242512513749e-03,-6.942792621734927838e-02,-6.964496166611992833e-02
2.127425485097019647e-02,3.336511042676920061e-03,-6.938438121482608245e-02,-6.947920054596183614e-02
2.128425685137027776e-02,3.335817278214685266e-03,-6.934088171564424530e-02,-6.914978112548157696e-02
2.129425885177035557e-02,3.335123948670293964e-03,-6.929742765322088882e-02,-6.971864417087308974e-02
2.130426085217043686e-02,3.334431053588847449e-03,-6.925401896109519007e-02,-6.959519719081391775e-02
2.131426285257051814e-02,3.333738592516063710e-03,-6.921065557292822856e-02,-6.915538938196659491e-02
2.132426485297059596e-02,3.333046564998280465e-03,-6.916733742250297245e-02,-6.942918350517487958e-02
2.133426685337067724e-02,3.332354970582450827e-03,-6.912406444372380665e-02,-6.903982639005730448e-02
2.134426885377075853e-02,3.331663808816146335e-03,-6.908083657061647731e-02,-6.918338022500289397e-02
2.135427085417083634e-02,3.330973079247556961e-03,-6.903765373732796695e-02,-6.922522508484757475e-02
2.136427285457091763e-02,3.330282781425488066e-03,-6.899451587812606423e-02,-6.932740829480024680e-02
2.137427485497099544e-02,3.329592914899364309e-03,-6.895142292739939172e-02,-6.897454238049864628e-02
2.138427685537107673e-02,3.328903479219227479e-03,-6.890837481965707279e-02,-6.909018508887554422e-02
2.139427885577115801e-02,3.328214473935736054e-03,-6.886537148952853737e-02,-6.901825518141585514e-02
2.140428085617123583e-02,3.327525898600167814e-03,-6.882241287176348032e-02,-6.898138873753575928e-02
2.141428285657131711e-02,3.326837752764415929e-03,-6.877949890123140342e-02,-6.873257922663790487e-02
2.142428485697139839e-02,3.326150035980992865e-03,-6.873662951292158763e-02,-6.869932210132284611e-02
2.143428685737147621e-02,3.325462747803028217e-03,-6.869380464194294045e-02,-6.912203494185251151e-02
2.144428885777155749e-02,3.324775887784267407e-03,-6.865102422352353795e-02,-6.869114668021007730e-02
2.145429085817163878e-02,3.324089455479076454e-03,-6.860828819301083292e-02,-6.850860498186682468e-02
2.146429285857171659e-02,3.323403450442436336e-03,-6.856559648587103040e-02,-6.830573104132821316e-02
2.147429485897179788e-02,3.322717872229946894e-03,-6.852294903768925416e-02,-6.832712979854851931e-02
2.148429685937187569e-02,3.322032720397824664e-03,-6.848034578416897777e-02,-6.842795983290472783e-02
2.149429885977195698e-02,3.321347994502904608e-03,-6.843778666113227438e-02,-6.872339904584442993e-02
2.150430086017203826e-02,3.320663694102638386e-03,-6.839527160451923382e-02,-6.858775654992600723e-02
2.151430286057211608e-02,3.319979818755096086e-03,-6.835280055038800429e-02,-6.812416333670899549e-02
2.152430486097219736e-02,3.319296368018964487e-03,-6.831037343491441760e-02,-6.848591498247545706e-02
2.153430686137227865e-02,3.318613341453548367e-03,-6.826799019439197536e-02,-6.801142404083494741e-02
2.154430886177235646e-02,3.317930738618769630e-03,-6.822565076523150196e-02,-6.790715888955380086e-02
2.155431086217243775e-02,3.317248559075168177e-03,-6.818335508396104749e-02,-6.844889908095605491e-02
2.156431286257251903e-02,3.316566802383901467e-03,-6.814110308722567955e-02,-6.803094942200856032e-02
2.157431486297259685e-02,3.315885468106744092e-03,-6.809889471178726117e-02,-6.812691299892389973e-02
2.158431686337267813e-02,3.315204555806088634e-03,-6.805672989452428434e-02,-6.754980398288895627e-02
2.159431886377275595e-02,3.314524065044944373e-03,-6.801460857243155078e-02,-6.780509708272117186e-02
2.160432086417283723e-02,3.313843995386939016e-03,-6.797253068262032460e-02,-6.810014553179509489e-02
2.161432286457291851e-02,3.313164346396317399e-03,-6.793049616231766619e-02,-6.782866904606352221e-02
2.162432486497299633e-02,3.312485117637942351e-03,-6.788850494886668197e-02,-6.811792588327655884e-02
2.163432686537307761e-02,3.311806308677293833e-03,-6.784655697972602484e-02,-6.788442761058953445e-02
2.164432886577315890e-02,3.311127919080468496e-03,-6.780465219246979702e-02,-6.775340483806485681e-02
2.165433086617323671e-02,3.310449948414182723e-03,-6.776279052478749454e-02,-6.772544769466519454e-02
2.166433286657331800e-02,3.309772396245767856e-03,-6.772097191448356313e-02,-6.764402978215738882e-02
2.167433486697339928e-02,3.309095262143174968e-03,-6.767919629947743987e-02,-6.790593138174365329e-02
2.168433686737347710e-02,3.308418545674971390e-03,-6.763746361780326177e-02,-6.810078355862628219e-02
2.169433886777355838e-02,3.307742246410342018e-03,-6.759577380760967147e-02,-6.768650250418513370e-02
2.170434086817363620e-02,3.307066363919090174e-03,-6.755412680715962292e-02,-6.777721610178639999e-02
2.171434286857371748e-02,3.306390897771635442e-03,-6.751252255483024267e-02,-6.768756858851572578e-02
2.172434486897379877e-02,3.305715847539015834e-03,-6.747096098911256612e-02,-6.693662698410041134e-02
2.173434686937387658e-02,3.305041212792887359e-03,-6.742944204861155144e-02,-6.713872005212892513e-02
2.174434886977395787e-02,3.304366993105522284e-03,-6.738796567204556609e-02,-6.743157846163835845e-02
2.175435087017403915e-02,3.303693188049810874e-03,-6.734653179824637292e-02,-6.770489066558926794e-02
2.176435287057411697e-02,3.303019797199261386e-03,-6.730514036615910245e-02,-6.762968931261455208e-02
2.177435487097419825e-02,3.302346820127999207e-03,-6.726379131484179486e-02,-6.717349229601507488e-02
2.178435687137427954e-02,3.301674256410766853e-03,-6.722248458346530287e-02,-6.695514737941464511e-02
2.179435887177435735e-02,3.301002105622926133e-03,-6.718122011131329174e-02,-6.725334884413726455e-02
2.180436087217443863e-02,3.300330367340453819e-03,-6.713999783778169805e-02,-6.710622292067396077e-02
2.181436287257451645e-02,3.299659041139946410e-03,-6.709881770237882681e-02,-6.703511626933585099e-02
2.182436487297459773e-02,3.298988126598616233e-03,-6.705767964472514331e-02,-6.679113134689594611e-02
2.183436687337467902e-02,3.298317623294294478e-03,-6.701658360455292618e-02,-6.748670144200884236e-02
2.184436887377475683e-02,3.297647530805429463e-03,-6.697552952170626739e-02,-6.693654145066174621e-02
2.185437087417483812e-02,3.296977848711086199e-03,-6.693451733614078081e-02,-6.683313460122344840e-02
2.186437287457491940e-02,3.296308576590948995e-03,-6.689354698792344955e-02,-6.665602396356748449e-02
2.187437487497499722e-02,3.295639714025318419e-03,-6.685261841723250109e-02,-6.675358391897295851e-02
2.188437687537507850e-02,3.294971260595111733e-03,-6.681173156435697702e-02,-6.708690578754572531e-02
2.189437887577515979e-02,3.294303215881866365e-03,-6.677088636969698288e-02,-6.691602476338083527e-02
2.190438087617523760e-02,3.293635579467734699e-03,-6.673008277376311914e-02,-6.711112842211298946e-02
2.191438287657531889e-02,3.292968350935487985e-03,-6.668932071717646737e-02,-6.664102009809194649e-02
2.192438487697539670e-02,3.292301529868515032e-03,-6.664860014066843752e-02,-6.660051013207576864e-02
2.193438687737547799e-02,3.291635115850821344e-03,-6.660792098508051817e-02,-6.647996308018989942e-02
2.194438887777555927e-02,3.290969108467030856e-03,-6.656728319136408223e-02,-6.680975118808889224e-02
2.195439087817563709e-02,3.290303507302384193e-03,-6.652668670058026201e-02,-6.681174437118959919e-02
2.196439287857571837e-02,3.289638311942740413e-03,-6.648613145389976886e-02,-6.610473181468845549e-02
2.197439487897579966e-02,3.288973521974575265e-03,-6.644561739260265720e-02,-6.640007186743501766e-02
2.198439687937587747e-02,3.288309136984983363e-03,-6.640514445807826904e-02,-6.596864360271055550e-02
2.199439887977595876e-02,3.287645156561674713e-03,-6.636471259182484539e-02,-6.625485155469154619e-02
2.200440088017603657e-02,3.286981580292978617e-03,-6.632432173544959564e-02,-6.668974852417175470e-02
2.201440288057611785e-02,3.286318407767841506e-03,-6.628397183066830900e-02,-6.608261763501466213e-02
2.202440488097619914e-02,3.285655638575826938e-03,-6.624366281930534062e-02,-6.593488023677336607e-02
2.203440688137627695e-02,3.284993272307116900e-03,-6.620339464329333401e-02,-6.631607550227459902e-02
2.204440888177635824e-02,3.284331308552509206e-03,-6.616316724467304067e-02,-6.664433190705904009e-02
2.205441088217643952e-02,3.283669746903420967e-03,-6.612298056559313963e-02,-6.595667022180214112e-02
2.206441288257651734e-02,3.283008586951885986e-03,-6.608283454831027914e-02,-6.611792269128317912e-02
2.207441488297659862e-02,3.282347828290556064e-03,-6.604272913518850763e-02,-6.597333088393431133e-02
2.208441688337667991e-02,3.281687470512699694e-03,-6.600266426869944025e-02,-6.667429225108406632e-02
2.209441888377675772e-02,3.281027513212204233e-03,-6.596263989142191198e-02,-6.584835862574743570e-02
2.210442088417683901e-02,3.280367955983572864e-03,-6.592265594604181100e-02,-6.661028489774140082e-02
2.211442288457691682e-02,3.279708798421927633e-03,-6.588271237535200942e-02,-6.609956395910332461e-02
2.212442488497699811e-02,3.279050040123007714e-03,-6.584280912225205784e-02,-6.562133376876955193e-02
2.213442688537707939e-02,3.278391680683169843e-03,-6.580294612974814383e-02,-6.625906541797974003e-02
2.214442888577715721e-02,3.277733719699388315e-03,-6.576312334095274492e-02,-6.622907401773682479e-02
2.215443088617723849e-02,3.277076156769254556e-03,-6.572334069908461474e-02,-6.583578544742270389e-02
2.216443288657731978e-02,3.276418991490978420e-03,-6.568359814746864422e-02,-6.527193312780153744e-02
2.217443488697739759e-02,3.275762223463386455e-03,-6.564389562953538981e-02,-6.523998256126378736e-02
2.218443688737747888e-02,3.275105852285922770e-03,-6.560423308882126769e-02,-6.575630372000447477e-02
2.219443888777756016e-02,3.274449877558649469e-03,-6.556461046896823464e-02,-6.531472978703703469e-02
2.220444088817763797e-02,3.273794298882246219e-03,-6.552502771372351043e-02,-6.538029868078736040e-02
2.221444288857771926e-02,3.273139115858009814e-03,-6.548548476693956399e-02,-6.542023935379361055e-02
2.222444488897779707e-02,3.272484328087854610e-03,-6.544598157257386362e-02,-6.535738451171767271e-02
2.223444688937787836e-02,3.271829935174312958e-03,-6.540651807468876588e-02,-6.558804528177081261e-02
2.224444888977795964e-02,3.271175936720533903e-03,-6.536709421745122428e-02,-6.516708320266802190e-02
2.225445089017803746e-02,3.270522332330285352e-03,-6.532770994513278917e-02,-6.506271790954427925e-02
2.226445289057811874e-02,3.269869121607951474e-03,-6.528836520210931638e-02,-6.461338744407484069e-02
2.227445489097820003e-02,3.269216304158534432e-03,-6.524905993286075900e-02,-6.502026090483811749e-02
2.228445689137827784e-02,3.268563879587653952e-03,-6.520979408197123683e-02,-6.582347401550195376e-02
2.229445889177835913e-02,3.267911847501547319e-03,-6.517056759412850897e-02,-6.547234304345547762e-02
2.230446089217844041e-02,3.267260207507069383e-03,-6.513138041412415424e-02,-6.504885424654828496e-02
2.231446289257851823e-02,3.266608959211692552e-03,-6.509223248685319652e-02,-6.507596520663010142e-02
2.232446489297859951e-02,3.265958102223506365e-03,-6.505312375731392427e-02,-6.551922612941070423e-02
2.233446689337867733e-02,3.265307636151218353e-03,-6.501405417060787673e-02,-6.505004583096572757e-02
2.234446889377875861e-02,3.264657560604153613e-03,-6.497502367193958017e-02,-6.506570266004217673e-02
2.235447089417883990e-02,3.264007875192254365e-03,-6.493603220661635367e-02,-6.494960188384073241e-02
2.236447289457891771e-02,3.263358579526080827e-03,-6.489707972004815639e-02,-6.492889610573288062e-02
2.237447489497899900e-02,3.262709673216809911e-03,-6.485816615774749050e-02,-6.462923750953226965e-02
2.238447689537908028e-02,3.262061155876237392e-03,-6.481929146532926234e-02,-6.445441549686309335e-02
2.239447889577915810e-02,3.261413027116775738e-03,-6.478045558851037999e-02,-6.461079616358302025e-02
2.240448089617923938e-02,3.260765286551454978e-03,-6.474165847310985045e-02,-6.502048266592738712e-02
2.241448289657932066e-02,3.260117933793922271e-03,-6.470290006504851588e-02,-6.491994430566166985e-02
2.242448489697939848e-02,3.259470968458444071e-03,-6.466418031034888714e-02,-6.483091654885507482e-02
2.243448689737947976e-02,3.258824390159901357e-03,-6.462549915513492171e-02,-6.464073541306672444e-02
2.244448889777955758e-02,3.258178198513796142e-03,-6.458685654563206535e-02,-6.469466026619008492e-02
2.245449089817963886e-02,3.257532393136244962e-03,-6.454825242816676634e-02,-6.463685368966222422e-02
2.246449289857972015e-02,3.256886973643983649e-03,-6.450968674916661427e-02,-6.474140221639466952e-02
2.247449489897979796e-02,3.256241939654364731e-03,-6.447115945515999313e-02,-6.423492913590919673e-02
2.248449689937987925e-02,3.255597290785359164e-03,-6.443267049277606739e-02,-6.422087507307713827e-02
2.249449889977996053e-02,3.254953026655554599e-03,-6.439421980874442120e-02,-6.415661941614810015e-02
2.250450090018003835e-02,3.254309146884156682e-03,-6.435580734989507223e-02,-6.437689779537923707e-02
2.251450290058011963e-02,3.253665651090987751e-03,-6.431743306315822195e-02,-6.420471345278638831e-02
2.252450490098019745e-02,3.253022538896489443e-03,-6.427909689556414452e-02,-6.450784803175352300e-02
2.253450690138027873e-02,3.252379809921718788e-03,-6.424079879424293704e-02,-6.449471700147535458e-02
2.254450890178036002e-02,3.251737463788351677e-03,-6.420253870642449179e-02,-6.433943619231399791e-02
2.255451090218043783e-02,3.251095500118681564e-03,-6.416431657943827416e-02,-6.401902049237252756e-02
2.256451290258051912e-02,3.250453918535618596e-03,-6.412613236071303124e-02,-6.416423461763680336e-02
2.257451490298060040e-02,3.249812718662691783e-03,-6.408798599777694449e-02,-6.437435067936504718e-02
2.258451690338067822e-02,3.249171900124046396e-03,-6.404987743825707458e-02,-6.402738353523129700e-02
2.259451890378075950e-02,3.248531462544445268e-03,-6.401180662987958347e-02,-6.390684345743689876e-02
2.260452090418084078e-02,3.247891405549269660e-03,-6.397377352046927645e-02,-6.393369137640764199e-02
2.261452290458091860e-02,3.247251728764518394e-03,-6.393577805794964375e-02,-6.410303807731468351e-02
2.262452490498099988e-02,3.246612431816806119e-03,-6.389782019034254135e-02,-6.388229940627007664e-02
2.263452690538107770e-02,3.245973514333367650e-03,-6.385989986576827426e-02,-6.396587359149710772e-02
2.264452890578115898e-02,3.245334975942052759e-03,-6.382201703244506918e-02,-6.390396468710878020e-02
2.265453090618124027e-02,3.244696816271330515e-03,-6.378417163868932427e-02,-6.380709488468996882e-02
2.266453290658131808e-02,3.244059034950287114e-03,-6.374636363291513730e-02,-6.355852073332507457e-02
2.267453490698139937e-02,3.243421631608625448e-03,-6.370859296363430568e-02,-6.325277075200898269e-02
2.268453690738148065e-02,3.242784605876666837e-03,-6.367085957945609054e-02,-6.328167354036909331e-02
2.269453890778155847e-02,3.242147957385350596e-03,-6.363316342908723056e-02,-6.347647761931096699e-02
2.270454090818163975e-02,3.241511685766231866e-03,-6.359550446133149793e-02,-6.369590049485325534e-02
2.271454290858172104e-02,3.240875790651484654e-03,-6.355788262508980935e-02,-6.363538935136277275e-02
2.272454490898179885e-02,3.240240271673900524e-03,-6.352029786935994848e-02,-6.358705234906253390e-02
2.273454690938188014e-02,3.239605128466888171e-03,-6.348275014323637166e-02,-6.319498993938824083e-02
2.274454890978195795e-02,3.238970360664473417e-03,-6.344523939591015238e-02,-6.413656923694047163e-02
2.275455091018203924e-02,3.238335967901300079e-03,-6.340776557666878699e-02,-6.334331513728429230e-02
2.276455291058212052e-02,3.237701949812630403e-03,-6.337032863489605594e-02,-6.386845099235508028e-02
2.277455491098219834e-02,3.237068306034342462e-03,-6.333292852007180174e-02,-6.333389606503234126e-02
2.278455691138227962e-02,3.236435036202932325e-03,-6.329556518177179014e-02,-6.296442893840890898e-02
2.279455891178236090e-02,3.235802139955514922e-03,-6.325823856966771019e-02,-6.348597382216027152e-02
2.280456091218243872e-02,3.235169616929821444e-03,-6.322094863352682725e-02,-6.379166557355980816e-02
2.281456291258252000e-02,3.234537466764200644e-03,-6.318369532321189974e-02,-6.285941515123386059e-02
2.282456491298260129e-02,3.233905689097619270e-03,-6.314647858868104036e-02,-6.277002298917810919e-02
2.283456691338267910e-02,3.233274283569661199e-03,-6.310929837998754954e-02,-6.298465411559528437e-02
2.284456891378276039e-02,3.232643249820528301e-03,-6.307215464727979060e-02,-6.275833757392322576e-02
2.285457091418283820e-02,3.232012587491040010e-03,-6.303504734080103700e-02,-6.323566978585767884e-02
2.286457291458291949e-02,3.231382296222632452e-03,-6.299797641088919486e-02,-6.270482266294023777e-02
2.287457491498300077e-02,3.230752375646321704e-03,-6.296094180732805801e-02,-6.253578575738164003e-02
2.288457691538307859e-02,3.230122825234577055e-03,-6.292394347064457494e-02,-6.276389873793013219e-02
2.289457891578315987e-02,3.229493644572479540e-03,-6.288698134805373319e-02,-6.281671530181687224e-02
2.290458091618324116e-02,3.228864833303448506e-03,-6.285005539025882715e-02,-6.252923330554588377e-02
2.291458291658331897e-02,3.228236391071295352e-03,-6.281316554804390606e-02,-6.253017866110380241e-02
2.292458491698340026e-02,3.227608317520225256e-03,-6.277631177227382953e-02,-6.296351861950215401e-02
2.293458691738348154e-02,3.226980612294836747e-03,-6.273949401389405933e-02,-6.239948735173449224e-02
