t,P,dP_dt,dP_dt_noisy
3.431429206490331296e+01,6.657288529457926529e+01,1.781048802825324628e-01,2.198843917582532503e-01
3.432762836185819566e+01,6.657525968357111879e+01,1.779707584432657086e-01,2.752642593513043856e-03
3.434096465881307125e+01,6.657763229163079188e+01,1.778367195772716514e-01,-1.586664919499217730e-01
3.435430095576794685e+01,6.658000311695634821e+01,1.777027707474871931e-01,6.149145316277025708e-02
3.436763725272282954e+01,6.658237215810913767e+01,1.775689181780819581e-01,-2.693754401844066226e-01
3.438097354967770514e+01,6.658473941401369700e+01,1.774351672547567205e-01,8.756383292547724739e-01
3.439430984663258783e+01,6.658710488395783500e+01,1.773015225242176029e-01,7.510758261259409263e-01
3.440764614358746343e+01,6.658946856759253308e+01,1.771679876943750287e-01,-2.558850478785564819e-01
3.442098244054234613e+01,6.659183046493203051e+01,1.770345656342016127e-01,5.610860182646794092e-01
3.443431873749722172e+01,6.659419057635381023e+01,1.769012583732489929e-01,-3.305585743130159959e-02
3.444765503445210442e+01,6.659654890259855620e+01,1.767680671022020533e-01,-4.165244482088829026e-01
3.446099133140698001e+01,6.659890544477018182e+01,1.766349921721257488e-01,7.183737290400510345e-02
3.447432762836186271e+01,6.660126020433585836e+01,1.765020330947209004e-01,5.168810665581549113e-01
3.448766392531673830e+01,6.660361318312595813e+01,1.763691885421536654e-01,7.745005267928027903e-01
3.450100022227162100e+01,6.660596438333406866e+01,1.762364563469702716e-01,7.677443525682410563e-02
3.451433651922649659e+01,6.660831380751704955e+01,1.761038335017701684e-01,9.761651625869484372e-02
3.452767281618137218e+01,6.661066145859496146e+01,1.759713161594902431e-01,5.417675794228496988e-01
3.454100911313625488e+01,6.661300733985108025e+01,1.758388996329500742e-01,6.711540087970608859e-01
3.455434541009113047e+01,6.661535145493193966e+01,1.757065783949087745e-01,-6.687369848479147727e-01
3.456768170704601317e+01,6.661769380784728867e+01,1.755743460779370935e-01,7.248061112595451938e-01
3.458101800400088877e+01,6.662003440297009149e+01,1.754421954743321521e-01,-4.028329895759414914e-01
3.459435430095577146e+01,6.662237324503655600e+01,1.753101185358900693e-01,6.742514641428305477e-01
3.460769059791064706e+01,6.662471033914611951e+01,1.751781063740907030e-01,9.000709708520570063e-01
3.462102689486552975e+01,6.662704568936159433e+01,1.750461524870416952e-01,1.873594663311098918e-01
3.463436319182040535e+01,6.662937929338144727e+01,1.749142650442792046e-01,-2.081163015270684480e-01
3.464769948877528805e+01,6.663171114864863398e+01,1.747824528030577085e-01,-2.608957770063147219e-03
3.466103578573016364e+01,6.663404125307852155e+01,1.746507234300054279e-01,7.270761073676361708e-01
3.467437208268504634e+01,6.663636960494618222e+01,1.745190837609271739e-01,-2.491468486350422173e-01
3.468770837963992193e+01,6.663869620288642182e+01,1.743875398005059196e-01,-6.873603799774756773e-01
3.470104467659479752e+01,6.664102104589377973e+01,1.742560967223738544e-01,3.911514601058945217e-01
3.471438097354968022e+01,6.664334413332252893e+01,1.741247588688423775e-01,1.508439043059538465e-01
3.472771727050455581e+01,6.664566546488667598e+01,1.739935297508878875e-01,-1.620757690523038641e-01
3.474105356745943851e+01,6.664798504065993257e+01,1.738624120481517821e-01,6.087088689493194149e-01
3.475438986441431410e+01,6.665030286107577240e+01,1.737314076085851866e-01,5.725746944818463913e-01
3.476772616136919680e+01,6.665261892692737433e+01,1.736005174485200087e-01,1.915233470933831450e-01
3.478106245832407240e+01,6.665493323936766501e+01,1.734697417525410401e-01,6.052039197363454082e-02
3.479439875527895509e+01,6.665724579990930465e+01,1.733390798733012161e-01,-2.135156461295140140e-01
3.480773505223383069e+01,6.665955661042465863e+01,1.732085303315500369e-01,6.737880451249295133e-02
3.482107134918871338e+01,6.666186567314582589e+01,1.730780908159346154e-01,-9.495435493377788472e-01
3.483440764614358898e+01,6.666417299066468161e+01,1.729477581828291477e-01,-5.735922673430741137e-01
3.484774394309847168e+01,6.666647856593274923e+01,1.728175284565338643e-01,-2.183570327399907973e-01
3.486108024005334727e+01,6.666878240226137109e+01,1.726873968287208072e-01,3.327848114368997523e-01
3.487441653700822286e+01,6.667108450332155201e+01,1.725573576587180469e-01,-9.032805756729747060e-01
3.488775283396310556e+01,6.667338487314405882e+01,1.724274044732538869e-01,-3.361133740799884806e-02
3.490108913091798115e+01,6.667568351611939192e+01,1.722975299661442250e-01,5.388973596466504201e-01
3.491442542787286385e+01,6.667798043699774269e+01,1.721677259987757225e-01,1.333284241676213344e-01
3.492776172482773944e+01,6.668027564088909287e+01,1.720379835992815742e-01,-2.660918355310677996e-01
3.494109802178262214e+01,6.668256913099881444e+01,1.719082981867927629e-01,7.407339155394295771e-01
3.495443431873749773e+01,6.668486090448486436e+01,1.717786791296731508e-01,6.288948668680296450e-01
3.496777061569238043e+01,6.668715095893324474e+01,1.716491348076232271e-01,7.061620629322928888e-01
3.498110691264725602e+01,6.668943929231305390e+01,1.715196727149788103e-01,9.526589399574156292e-02
3.499444320960213872e+01,6.669172590294965630e+01,1.713902995228124837e-01,-1.154841660955494009e-01
3.500777950655701432e+01,6.669401078952463990e+01,1.712610210785783238e-01,-4.829323292373967069e-01
3.502111580351188991e+01,6.669629395107588721e+01,1.711318424060834786e-01,-7.905459492993160975e-02
3.503445210046677261e+01,6.669857538699747579e+01,1.710027677057155415e-01,3.116029764476196950e-03
3.504778839742164820e+01,6.670085509703979199e+01,1.708738003538172734e-01,1.463490591361205906e-01
3.506112469437653090e+01,6.670313308130943142e+01,1.707449429029139765e-01,7.016137590196610541e-01
3.507446099133140649e+01,6.670540934026925584e+01,1.706161970814576989e-01,2.456278547463977002e-01
3.508779728828628919e+01,6.670768387473837890e+01,1.704875637939267108e-01,1.901218306084486720e-01
3.510113358524116478e+01,6.670995668589218042e+01,1.703590431203849676e-01,-3.571201682005317180e-01
3.511446988219604748e+01,6.671222777526224945e+01,1.702306343167805380e-01,-3.047632458244607379e-01
3.512780617915092307e+01,6.671449714473646964e+01,1.701023358145334896e-01,8.554978814353463024e-02
3.514114247610580577e+01,6.671676479655894809e+01,1.699741452205785208e-01,3.689982131564784051e-01
3.515447877306068136e+01,6.671903073333005807e+01,1.698460593172654853e-01,3.640906084621901018e-01
3.516781507001556406e+01,6.672129495800641052e+01,1.697180740622030726e-01,-1.249010012472126507e-02
3.518115136697043965e+01,6.672355747390089675e+01,1.695901845880740666e-01,-1.386767854780715514e-02
3.519448766392531525e+01,6.672581828468263154e+01,1.694623852027916655e-01,-9.083516549835712883e-01
3.520782396088019794e+01,6.672807739437696739e+01,1.693346693892152643e-01,1.175701646522978372e+00
3.522116025783507354e+01,6.673033480736556555e+01,1.692070298050225574e-01,8.789492245181028396e-02
3.523449655478995624e+01,6.673259052838626815e+01,1.690794582827521708e-01,-4.536051060211792052e-01
3.524783285174483183e+01,6.673484456253321184e+01,1.689519458295478671e-01,-4.310190351884178872e-01
3.526116914869971453e+01,6.673709691241101893e+01,1.688244891964245653e-01,1.413769803135429826e-01
3.527450544565459012e+01,6.673934757502226489e+01,1.686970980641149254e-01,-1.556558842574425894e-01
3.528784174260947282e+01,6.674159654800769204e+01,1.685697806389754305e-01,2.025192323672299344e-01
3.530117803956434841e+01,6.674384382936403881e+01,1.684425443042272263e-01,-5.768805681735281743e-01
3.531451433651923111e+01,6.674608941744082813e+01,1.683153956271894458e-01,7.620024388785047453e-02
3.532785063347410670e+01,6.674833331094038158e+01,1.681883403591513115e-01,7.669143362457593316e-01
3.534118693042898940e+01,6.675057550891783364e+01,1.680613834353863467e-01,-1.609980913899057287e-01
3.535452322738386499e+01,6.675281601078107485e+01,1.679345289749250014e-01,-3.502657681155814107e-01
3.536785952433874058e+01,6.675505481629079441e+01,1.678077802806541285e-01,-3.831953835408282716e-01
3.538119582129362328e+01,6.675729192556050862e+01,1.676811398388622365e-01,-2.610087683933750569e-01
3.539453211824849888e+01,6.675952733905648984e+01,1.675546093195379171e-01,-1.398709540817294483e-02
3.540786841520338157e+01,6.676176105759780910e+01,1.674281895760572070e-01,7.239886420205451367e-01
3.542120471215825717e+01,6.676399308235633612e+01,1.673018806450272677e-01,6.579613554526354546e-01
3.543454100911313986e+01,6.676622341485672507e+01,1.671756817464711276e-01,-6.347101060178778065e-01
3.544787730606801546e+01,6.676845205697642882e+01,1.670495912833018792e-01,2.638226900476223213e-02
3.546121360302289816e+01,6.677067901094568469e+01,1.669236068416353191e-01,-4.562605745082942699e-01
3.547454989997777375e+01,6.677290427934754291e+01,1.667977251903920433e-01,2.607461818911541163e-02
3.548788619693265645e+01,6.677512786511780973e+01,1.666719422813969231e-01,-2.672030307350791167e-01
3.550122249388753204e+01,6.677734977154510432e+01,1.665462532492085757e-01,4.272802807238978984e-01
3.551455879084241474e+01,6.677957000227084450e+01,1.664206524109346219e-01,6.233211990827006166e-02
3.552789508779729033e+01,6.678178856128921836e+01,1.662951332663453741e-01,7.511125356978715084e-01
3.554123138475216592e+01,6.678400545294721269e+01,1.661696884975185640e-01,2.436353787106602109e-01
3.555456768170704862e+01,6.678622068194464134e+01,1.660443099690098734e-01,9.392093043343586745e-01
3.556790397866192421e+01,6.678843425333406003e+01,1.659189887274266084e-01,1.988104846198446019e-01
3.558124027561680691e+01,6.679064616957708722e+01,1.657937218011085179e-01,-2.871766667198921708e-01
3.559457657257168250e+01,6.679285642765674424e+01,1.656685188708735268e-01,9.122850606978064603e-01
3.560791286952656520e+01,6.679506502522109201e+01,1.655433880800387669e-01,4.735869585945114146e-02
3.562124916648144080e+01,6.679727196026901481e+01,1.654183367602968247e-01,-8.236934608913406564e-01
3.563458546343632349e+01,6.679947723114872815e+01,1.652933714350268701e-01,3.608272333648506747e-01
3.564792176039119909e+01,6.680168083655777878e+01,1.651684978191667597e-01,7.201741931041411027e-01
3.566125805734608178e+01,6.680388277554312992e+01,1.650437208189003968e-01,-2.586660884326236198e-01
3.567459435430095738e+01,6.680608304750101922e+01,1.649190445319135279e-01,2.380208401822681008e-02
3.568793065125584008e+01,6.680828165217708658e+01,1.647944722469816270e-01,4.687977011242500658e-01
3.570126694821071567e+01,6.681047858966633157e+01,1.646700064440551614e-01,1.639447885277249550e-01
3.571460324516559126e+01,6.681267386041304235e+01,1.645456487941743262e-01,1.514251646359883186e-01
3.572793954212047396e+01,6.681486746521093778e+01,1.644214001591279839e-01,-6.555455205707814148e-01
3.574127583907534955e+01,6.681705940520302534e+01,1.642972605917947249e-01,-4.273084823003266974e-01
3.575461213603023225e+01,6.681924968188171476e+01,1.641732293355175898e-01,-5.477959811054498029e-01
3.576794843298510784e+01,6.682143829708873284e+01,1.640493048245161845e-01,5.824035741568005520e-01
3.578128472993999054e+01,6.682362525301516598e+01,1.639254846833608781e-01,2.726377128970625674e-01
3.579462102689486613e+01,6.682581055220144606e+01,1.638017657272996530e-01,8.531536941191804335e-02
3.580795732384974883e+01,6.682799419753739301e+01,1.636781439616328271e-01,6.461085714607183172e-01
3.582129362080462442e+01,6.683017619226212958e+01,1.635546145821678010e-01,9.617442583016219126e-01
3.583462991775950712e+01,6.683235653996416659e+01,1.634311719747785219e-01,2.398143616292213731e-01
3.584796621471438272e+01,6.683453524458134609e+01,1.633078097153486397e-01,-4.527502201079941502e-01
3.586130251166925831e+01,6.683671231040086980e+01,1.631845205698425616e-01,6.399659590298932554e-02
3.587463880862414101e+01,6.683888774205928485e+01,1.630612964941207110e-01,-9.378301669873885249e-01
3.588797510557901660e+01,6.684106154454251225e+01,1.629381286335274126e-01,-1.932613206211512558e-01
3.590131140253389930e+01,6.684323372066079116e+01,1.628150131591752370e-01,9.499048144152576201e-02
3.591464769948877489e+01,6.684540426746242758e+01,1.626919595565254895e-01,-6.823440292723068623e-01
3.592798399644365759e+01,6.684757318256517067e+01,1.625689759938069301e-01,2.444258207829603236e-01
3.594132029339853318e+01,6.684974046394509628e+01,1.624460698098317835e-01,5.397092366631173199e-01
3.595465659035341588e+01,6.685190610992422933e+01,1.623232475423748156e-01,-1.773605549076802124e-01
3.596799288730829147e+01,6.685407011917052955e+01,1.622005149283296532e-01,-1.515416650202403015e-01
3.598132918426317417e+01,6.685623249069786311e+01,1.620778769033393019e-01,5.601947387150334468e-01
3.599466548121804976e+01,6.685839322386604522e+01,1.619553376019382540e-01,3.852017232852422701e-01
3.600800177817293246e+01,6.686055231838082591e+01,1.618329003573109048e-01,7.902871545678592513e-01
3.602133807512780805e+01,6.686270977429387585e+01,1.617105677013199738e-01,7.242549400299315154e-01
3.603467437208268365e+01,6.686486559200280055e+01,1.615883413642649202e-01,-5.267370067759556962e-01
3.604801066903756634e+01,6.686701977225112614e+01,1.614662222748677323e-01,-1.705451699996217707e-01
3.606134696599244194e+01,6.686917231612835621e+01,1.613442105601592402e-01,-3.908103951986416913e-01
3.607468326294732464e+01,6.687132322506985815e+01,1.612223055454222731e-01,4.540195997192353339e-03
3.608801955990220023e+01,6.687347250085697681e+01,1.611005057541063934e-01,-6.526119119986537598e-01
3.610135585685708293e+01,6.687562014561697765e+01,1.609788089076857887e-01,7.490979650960902236e-02
3.611469215381195852e+01,6.687776616182306100e+01,1.608572119254318977e-01,9.743619624661414846e-04
3.612802845076684122e+01,6.687991055229436199e+01,1.607357109246407845e-01,4.791467107990894925e-01
3.614136474772171681e+01,6.688205332019592220e+01,1.606143012204057641e-01,8.946744174137550853e-01
3.615470104467659951e+01,6.688419446903873222e+01,1.604929773253189751e-01,9.735883916998155918e-01
3.616803734163147510e+01,6.688633400267973173e+01,1.603717329495850663e-01,-9.774029236062136139e-01
3.618137363858635780e+01,6.688847192532176678e+01,1.602505610009501424e-01,2.653926417779712277e-01
3.619470993554123339e+01,6.689060824151363249e+01,1.601294535845880773e-01,1.545279324973269641e-01
3.620804623249610898e+01,6.689274295615003041e+01,1.600084020027736642e-01,-5.665129173064920032e-01
3.622138252945099168e+01,6.689487607273909475e+01,1.598874007616046811e-01,9.142090185313083150e-01
3.623471882640586728e+01,6.689700758864677255e+01,1.597664585685407701e-01,-6.141054872411336185e-02
3.624805512336074997e+01,6.689913750139025694e+01,1.596455837800476729e-01,4.538063897086720422e-01
3.626139142031562557e+01,6.690126580889855745e+01,1.595247837990285689e-01,6.838608517672862819e-01
3.627472771727050826e+01,6.690339250944316518e+01,1.594040652350372511e-01,4.836370976892459539e-02
3.628806401422538386e+01,6.690551760163816652e+01,1.592834339038091684e-01,9.794277809948837010e-01
3.630140031118026656e+01,6.690764108444014369e+01,1.591628948277303834e-01,-8.676984046617217672e-01
3.631473660813514215e+01,6.690976295714821731e+01,1.590424522350843972e-01,7.588621416879286485e-01
3.632807290509002485e+01,6.691188321940401806e+01,1.589221095606774270e-01,-4.959652045936403519e-01
3.634140920204490044e+01,6.691400187119172926e+01,1.588018694450994417e-01,5.959115243628968495e-01
3.635474549899978314e+01,6.691611891283808689e+01,1.586817337349799573e-01,-3.341454747001549319e-01
3.636808179595465873e+01,6.691823434501230849e+01,1.585617034828175065e-01,-1.645074153098771697e-02
3.638141809290953432e+01,6.692034816872616432e+01,1.584417789470222715e-01,5.673261452663820315e-01
3.639475438986441702e+01,6.692246038533399144e+01,1.583219595914471256e-01,6.059234299317981520e-01
3.640809068681929261e+01,6.692457099653258012e+01,1.582022440858281698e-01,1.068923018132147629e+00
3.642142698377417531e+01,6.692668000436133013e+01,1.580826303051026116e-01,9.536814792780723415e-01
3.643476328072905090e+01,6.692878741120212283e+01,1.579631153298350910e-01,-3.112491804964459541e-01
3.644809957768393360e+01,6.693089321977939221e+01,1.578436954459476738e-01,1.776831330734243708e-02
3.646143587463880920e+01,6.693299743316008232e+01,1.577243661444498457e-01,5.857039118690778867e-01
3.647477217159369189e+01,6.693510005475371827e+01,1.576051221215521991e-01,2.560421216170028491e-01
3.648810846854856749e+01,6.693720108831227833e+01,1.574859572785385353e-01,-1.712410566072657958e-01
3.650144476550345018e+01,6.693930053793035029e+01,1.573668647216095451e-01,2.679015189190753210e-01
3.651478106245832578e+01,6.694139840804498931e+01,1.572478367619254414e-01,5.539569564749073916e-01
3.652811735941320848e+01,6.694349470343583164e+01,1.571288649153501638e-01,6.191868477579722807e-01
3.654145365636808407e+01,6.694558942837970505e+01,1.570099418583481565e-01,9.219617158070357865e-01
3.655478995332295966e+01,6.694768258112023318e+01,1.568910742245321899e-01,-2.286558841599884428e-01
3.656812625027784236e+01,6.694977415896703121e+01,1.567722708073517879e-01,1.486147683802336861e-01
3.658146254723271795e+01,6.695186415977829597e+01,1.566535391297776414e-01,4.057924379871309384e-01
3.659479884418760065e+01,6.695395258175138054e+01,1.565348859286928018e-01,-5.159516415818237167e-01
3.660813514114247624e+01,6.695603942342273740e+01,1.564163171548358378e-01,-1.414424605897807163e-01
3.662147143809735894e+01,6.695812468366803216e+01,1.562978379727582023e-01,-2.124993446295925237e-02
3.663480773505223453e+01,6.696020836170202983e+01,1.561794527606537031e-01,-4.316063057595561636e-01
3.664814403200711723e+01,6.696229045707868011e+01,1.560611651102590258e-01,-5.430379069136616055e-01
3.666148032896199283e+01,6.696437096969106051e+01,1.559429778267826805e-01,7.916470303084900406e-01
3.667481662591687552e+01,6.696644989977140483e+01,1.558248929289618445e-01,-5.911585987941601061e-01
3.668815292287175112e+01,6.696852724789113154e+01,1.557069116486360372e-01,6.853692431776847727e-01
3.670148921982662671e+01,6.697060301496073009e+01,1.555890344310597584e-01,4.905067740513109342e-01
3.671482551678150941e+01,6.697267720222993148e+01,1.554712609345045848e-01,-2.525546997388309345e-01
3.672816181373638500e+01,6.697474981128755189e+01,1.553535900302733808e-01,5.436484671059695906e-01
3.674149811069126770e+01,6.697682084406157799e+01,1.552360198027571414e-01,-1.890445612727109648e-01
3.675483440764614329e+01,6.697889030281913847e+01,1.551185475491365651e-01,-2.249394699483095450e-02
3.676817070460102599e+01,6.698095819016656094e+01,1.550011697790978360e-01,-1.170536473484529161e-01
3.678150700155590158e+01,6.698302450904924399e+01,1.548838822155147454e-01,-1.740433322871718924e-01
3.679484329851078428e+01,6.698508926275178510e+01,1.547666797935107752e-01,6.659601741402870756e-01
3.680817959546565987e+01,6.698715245489793801e+01,1.546495566607575256e-01,2.444706851190953101e-01
3.682151589242054257e+01,6.698921408945058431e+01,1.545325061774320829e-01,4.596882978722025559e-01
3.683485218937541816e+01,6.699127417071174762e+01,1.544155209160891218e-01,3.092356118053166125e-01
3.684818848633030086e+01,6.699333270332265045e+01,1.542985926612630010e-01,1.714428836546351365e+00
3.686152478328517645e+01,6.699538969207340244e+01,1.541817128502742662e-01,-3.640961435344948205e-01
3.687486108024005205e+01,6.699744513691901204e+01,1.540648841115341838e-01,4.410351738011605849e-01
3.688819737719493475e+01,6.699949903489950032e+01,1.539481158203699351e-01,9.765965257185464932e-01
3.690153367414981034e+01,6.700155138377911612e+01,1.538314156743467720e-01,-1.599615212943318876e-01
3.691486997110469304e+01,6.700360218165792503e+01,1.537147905923177404e-01,1.654549417410343115e-01
3.692820626805956863e+01,6.700565142697170984e+01,1.535982467144521024e-01,1.003938797122715609e+00
3.694154256501445133e+01,6.700769911849212690e+01,1.534817894020079621e-01,1.225774602512870182e+00
3.695487886196932692e+01,6.700974525532656401e+01,1.533654232372896331e-01,9.482554722862588381e-01
3.696821515892420962e+01,6.701178983691822566e+01,1.532491520237329041e-01,1.338511160906942665e+00
3.698155145587908521e+01,6.701383286304610465e+01,1.531329787854360802e-01,4.224939255637293889e-01
3.699488775283396791e+01,6.701587433382495362e+01,1.530169057674726218e-01,2.924674273350146292e-01
3.700822404978884350e+01,6.701791424970535616e+01,1.529009344355642952e-01,8.118386320371022702e-01
3.702156034674372620e+01,6.701995261147364147e+01,1.527850654761522264e-01,1.075332363125492741e+00
3.703489664369860179e+01,6.702198942025198392e+01,1.526692987960558412e-01,-1.412362375583650076e-01
3.704823294065347739e+01,6.702402467749828929e+01,1.525536335226860274e-01,1.264717533461039878e+00
3.706156923760836008e+01,6.702605838500629432e+01,1.524380680037040747e-01,3.565771123133124609e-01
3.707490553456323568e+01,6.702809054490549556e+01,1.523225998071922049e-01,-2.648334055903215356e-01
3.708824183151811837e+01,6.703012115966119211e+01,1.522072257213551438e-01,1.026180411282668903e+00
3.710157812847299397e+01,6.703215023207448553e+01,1.520919417544490670e-01,1.174869019727565883e-01
3.711491442542787667e+01,6.703417776528225147e+01,1.519767431347958109e-01,-2.099874274451841716e-01
3.712825072238275226e+01,6.703620376275713966e+01,1.518616243107828723e-01,6.335021057441523329e-01
3.714158701933763496e+01,6.703822822830763073e+01,1.517465789503802398e-01,-4.114274847910037725e-02
3.715492331629251055e+01,6.704025116607793677e+01,1.516315999416377736e-01,-2.793294811472326611e-01
3.716825961324739325e+01,6.704227258054812921e+01,1.515166793919888732e-01,9.149210166319214910e-01
3.718159591020226884e+01,6.704429247653401092e+01,1.514018086286625930e-01,-4.641022157928623715e-01
3.719493220715715154e+01,6.704631085648847488e+01,1.512869844495270399e-01,1.943608015932157818e-01
3.720826850411202713e+01,6.704832771739702935e+01,1.511722163152313669e-01,7.857689978806561282e-01
3.722160480106690272e+01,6.705034305690206509e+01,1.510575121635469031e-01,4.161612969287483699e-01
3.723494109802178542e+01,6.705235687298380753e+01,1.509428791486726595e-01,-3.686904374627069103e-01
3.724827739497666101e+01,6.705436916395491664e+01,1.508283236532861338e-01,-7.532846768857665021e-02
3.726161369193154371e+01,6.705637992846050111e+01,1.507138512886427861e-01,-1.519683655123606481e-01
3.727494998888641931e+01,6.705838916547814677e+01,1.505994668943202441e-01,6.099022412511663216e-01
3.728828628584130200e+01,6.706039687431784557e+01,1.504851745384456763e-01,-4.290705103588708935e-01
3.730162258279617760e+01,6.706240305462208084e+01,1.503709775172552554e-01,1.345889840491353295e+00
3.731495887975106029e+01,6.706440770636574200e+01,1.502568783552220566e-01,2.408615821382287248e-02
3.732829517670593589e+01,6.706641082985618141e+01,1.501428788049565810e-01,1.177099132543321103e-01
3.734163147366081859e+01,6.706841242573322859e+01,1.500289798470078040e-01,-4.922060120727358434e-01
3.735496777061569418e+01,6.707041249496911917e+01,1.499151816898489642e-01,3.091670015184199705e-01
3.736830406757056977e+01,6.707241103886855171e+01,1.498014837699201962e-01,-5.487191307315947286e-02
3.738164036452545247e+01,6.707440805906868775e+01,1.496878847511737831e-01,-1.327500183436854386e-01
3.739497666148032806e+01,6.707640355753912331e+01,1.495743825255004822e-01,-6.823283691707692222e-01
3.740831295843521076e+01,6.707839753658188897e+01,1.494609742122747775e-01,8.963732273797949679e-01
3.742164925539008635e+01,6.708038999883150666e+01,1.493476561582411932e-01,2.009110905173045192e-01
3.743498555234496905e+01,6.708238094725489020e+01,1.492344239377274562e-01,-4.451633929115998978e-01
3.744832184929984464e+01,6.708437038515144479e+01,1.491212723524455441e-01,-1.704904680095798986e-01
3.746165814625472734e+01,6.708635831615301015e+01,1.490081954311648360e-01,5.570626147842380194e-01
3.747499444320960293e+01,6.708834474422386052e+01,1.488951864300105399e-01,1.181783935631949833e-01
3.748833074016448563e+01,6.709032967366074729e+01,1.487822378319805239e-01,3.769684086652250743e-01
3.750166703711936123e+01,6.709231310909284218e+01,1.486693413473574310e-01,-4.141656171779168893e-01
3.751500333407424392e+01,6.709429505483460332e+01,1.485564894130106950e-01,6.677030908011454269e-01
3.752833963102911952e+01,6.709627550941286245e+01,1.484436878771333568e-01,-6.479265221355906545e-01
3.754167592798399511e+01,6.709825447007987975e+01,1.483309455408772237e-01,8.777400868657669886e-02
3.755501222493887781e+01,6.710023193467409897e+01,1.482182698454437286e-01,-7.937200378976752013e-01
3.756834852189375340e+01,6.710220790136311564e+01,1.481056674680729657e-01,3.518999063914667325e-01
3.758168481884863610e+01,6.710418236864363450e+01,1.479931443218447384e-01,3.820956569328329833e-01
3.759502111580351169e+01,6.710615533534151211e+01,1.478807055555648731e-01,1.309843358458576690e-01
3.760835741275839439e+01,6.710812680061169999e+01,1.477683555538362725e-01,4.074497645198506546e-01
3.762169370971326998e+01,6.711009676393828727e+01,1.476560979368741755e-01,5.860134337490778833e-01
3.763503000666815268e+01,6.711206522513451489e+01,1.475439355603356262e-01,-4.006048413293108457e-01
3.764836630362302827e+01,6.711403218434271878e+01,1.474318705153621067e-01,-7.693089280833922960e-02
3.766170260057791097e+01,6.711599764203437246e+01,1.473199041284232180e-01,-3.617531718362680948e-01
3.767503889753278656e+01,6.711796159901008707e+01,1.472080369613877338e-01,7.105096722529626874e-01
3.768837519448766926e+01,6.711992405639958292e+01,1.470962688112393835e-01,-8.870302771661358054e-01
3.770171149144254485e+01,6.712188501566170373e+01,1.469845987100342199e-01,-4.581306674515496224e-01
3.771504778839742045e+01,6.712384447858445924e+01,1.468730249250285169e-01,-2.418466114453714511e-01
3.772838408535230315e+01,6.712580244728495416e+01,1.467615449581671783e-01,-9.213384919611658508e-02
3.774172038230717874e+01,6.712775892420940238e+01,1.466501555465526963e-01,8.451330668599447149e-01
3.775505667926206144e+01,6.712971391213319805e+01,1.465388526618056630e-01,-3.948280828038795987e-01
3.776839297621693703e+01,6.713166741416080185e+01,1.464276315105621507e-01,5.100282139596401532e-03
3.778172927317181973e+01,6.713361943372585472e+01,1.463164865337773790e-01,1.563644203454370996e-01
3.779506557012669532e+01,6.713556997459109255e+01,1.462054114071236199e-01,4.748861364427662823e-01
3.780840186708157802e+01,6.713751904084838884e+01,1.460943990406491366e-01,9.726287893145518781e-02
3.782173816403645361e+01,6.713946663691874051e+01,1.459834415789629247e-01,2.597568510720338342e-01
3.783507446099133631e+01,6.714141276755208310e+01,1.458725304011778690e-01,1.583207559498692740e-01
3.784841075794621190e+01,6.714335743465763073e+01,1.457616634712337600e-01,2.753134095042506502e-01
3.786174705490109460e+01,6.714530063517578640e+01,1.456508502736539867e-01,2.305063324644324729e-01
3.787508335185597019e+01,6.714724236678186742e+01,1.455400985874319986e-01,-6.898229690554320559e-01
3.788841964881084579e+01,6.714918262747701760e+01,1.454294154350321833e-01,2.498065787929663606e-01
3.790175594576572848e+01,6.715112141558824987e+01,1.453188070819351196e-01,6.480807741598473837e-02
3.791509224272060408e+01,6.715305872976834678e+01,1.452082790367796861e-01,1.608415210262675865e-02
3.792842853967548677e+01,6.715499456899594577e+01,1.450978360511925302e-01,3.997887373642430298e-01
3.794176483663036237e+01,6.715692893257552498e+01,1.449874821197312258e-01,6.266027306316689360e-01
3.795510113358524507e+01,6.715886182013736061e+01,1.448772204798984831e-01,8.367868290481346172e-01
3.796843743054012066e+01,6.716079323163755532e+01,1.447670536118010887e-01,2.541247833442479287e-01
3.798177372749500336e+01,6.716272316735806669e+01,1.446569832383488574e-01,1.206570037669696532e-01
3.799511002444987895e+01,6.716465162790665033e+01,1.445470103250130478e-01,2.761096525353490816e-01
3.800844632140476165e+01,6.716657861421688835e+01,1.444371350798689946e-01,-5.624077770205642146e-01
3.802178261835963724e+01,6.716850412754820354e+01,1.443273569533829459e-01,-3.318527614290536776e-02
3.803511891531451994e+01,6.717042816948583095e+01,1.442176746383410091e-01,-4.216140496002297455e-01
3.804845521226939553e+01,6.717235074194086053e+01,1.441080860698491506e-01,1.190421030497875954e+00
3.806179150922427112e+01,6.717427184715015187e+01,1.439985884252621418e-01,6.186222804480221438e-01
3.807512780617915382e+01,6.717619148767644788e+01,1.438891781240840828e-01,3.209542825709013059e-01
3.808846410313402941e+01,6.717810966640828951e+01,1.437798508277268184e-01,8.382302738403227815e-01
3.810180040008891211e+01,6.718002638656004422e+01,1.436706014397373110e-01,7.920637923292115357e-01
3.811513669704378771e+01,6.718194165167192011e+01,1.435614241053997375e-01,3.239754772338423461e-01
3.812847299399867040e+01,6.718385546560992339e+01,1.434523122119912841e-01,6.821683607097875912e-01
3.814180929095354600e+01,6.718576783256590090e+01,1.433432583883558209e-01,3.593622218717902328e-01
