t,E,dE_dt,dE_dt_noisy
2.506101220244048733e+01,7.496776474860939743e+01,-1.120587100689610427e+00,-1.148766813529799924e+00
2.507301460292058337e+01,7.495431462545072065e+01,-1.120740355260478660e+00,-1.101554389871056472e+00
2.508501700340067941e+01,7.494086265939426994e+01,-1.120893684152195924e+00,-1.111495257516364132e+00
2.509701940388077546e+01,7.492740884952746683e+01,-1.121047087425923960e+00,-1.088997213236285733e+00
2.510902180436087150e+01,7.491395319493705074e+01,-1.121200565142892902e+00,-1.140306447997080808e+00
2.512102420484096754e+01,7.490049569470916424e+01,-1.121354117364401271e+00,-1.186178138460141751e+00
2.513302660532106358e+01,7.488703634792926778e+01,-1.121507744151820418e+00,-1.039521862127216645e+00
2.514502900580115963e+01,7.487357515368218230e+01,-1.121661445566589421e+00,-1.125537410680612638e+00
2.515703140628125567e+01,7.486011211105210350e+01,-1.121815221670217744e+00,-1.115965314476758730e+00
2.516903380676135171e+01,7.484664721912253071e+01,-1.121969072524283906e+00,-1.111951060996532403e+00
2.518103620724144776e+01,7.483318047697636644e+01,-1.122122998190439258e+00,-1.059039025281341972e+00
2.519303860772154380e+01,7.481971188369584524e+01,-1.122276998730401321e+00,-1.083823605045929339e+00
2.520504100820163984e+01,7.480624143836257645e+01,-1.122431074205961110e+00,-1.063727858527047543e+00
2.521704340868173588e+01,7.479276914005747301e+01,-1.122585224678978921e+00,-1.081443582258003300e+00
2.522904580916183193e+01,7.477929498786087947e+01,-1.122739450211384771e+00,-1.115047115186615034e+00
2.524104820964192797e+01,7.476581898085240141e+01,-1.122893750865181950e+00,-1.110130311168198824e+00
2.525305061012202401e+01,7.475234111811109017e+01,-1.123048126702439919e+00,-1.160136383900177925e+00
2.526505301060212005e+01,7.473886139871527234e+01,-1.123202577785302525e+00,-1.220060410242791882e+00
2.527705541108221610e+01,7.472537982174269189e+01,-1.123357104175984000e+00,-1.135245510806830449e+00
2.528905781156231214e+01,7.471189638627039642e+01,-1.123511705936767413e+00,-1.177078297313560951e+00
2.530106021204240818e+01,7.469841109137482249e+01,-1.123666383130010216e+00,-9.942344065029398159e-01
2.531306261252250422e+01,7.468492393613173874e+01,-1.123821135818136918e+00,-1.045800051550993981e+00
2.532506501300260027e+01,7.467143491961628854e+01,-1.123975964063646860e+00,-1.065366680526394383e+00
2.533706741348269631e+01,7.465794404090293312e+01,-1.124130867929108657e+00,-1.151589946119802477e+00
2.534906981396279235e+01,7.464445129906553689e+01,-1.124285847477163092e+00,-1.021269984074131276e+00
2.536107221444288840e+01,7.463095669317726788e+01,-1.124440902770523332e+00,-1.209572563696953651e+00
2.537307461492298444e+01,7.461746022231068309e+01,-1.124596033871971379e+00,-1.184940521047158635e+00
2.538507701540308048e+01,7.460396188553768582e+01,-1.124751240844363842e+00,-1.163717390974292609e+00
2.539707941588317652e+01,7.459046168192952564e+01,-1.124906523750628606e+00,-1.172729171972617390e+00
2.540908181636327257e+01,7.457695961055681266e+01,-1.125061882653763057e+00,-1.118358288668994449e+00
2.542108421684336861e+01,7.456345567048950329e+01,-1.125217317616839852e+00,-1.115446960983326186e+00
2.543308661732346465e+01,7.454994986079691444e+01,-1.125372828703001371e+00,-1.029795505511055698e+00
2.544508901780356069e+01,7.453644218054770931e+01,-1.125528415975463270e+00,-1.075581453142822275e+00
2.545709141828365674e+01,7.452293262880991165e+01,-1.125684079497514922e+00,-1.064561799130777198e+00
2.546909381876374923e+01,7.450942120465091989e+01,-1.125839819332514535e+00,-1.104838405250034628e+00
2.548109621924384527e+01,7.449590790713742194e+01,-1.125995635543895812e+00,-1.133278577429081668e+00
2.549309861972394131e+01,7.448239273533553728e+01,-1.126151528195163065e+00,-1.160392637833939533e+00
2.550510102020403735e+01,7.446887568831067483e+01,-1.126307497349895215e+00,-1.201685304911309649e+00
2.551710342068413340e+01,7.445535676512764667e+01,-1.126463543071742679e+00,-1.169870632825872336e+00
2.552910582116422944e+01,7.444183596485059695e+01,-1.126619665424428929e+00,-1.145583531651580111e+00
2.554110822164432548e+01,7.442831328654301615e+01,-1.126775864471751154e+00,-1.088555746439217042e+00
2.555311062212442152e+01,7.441478872926775523e+01,-1.126932140277578265e+00,-1.211175443808018226e+00
2.556511302260451757e+01,7.440126229208702568e+01,-1.127088492905853778e+00,-1.195324138849600537e+00
2.557711542308461361e+01,7.438773397406238530e+01,-1.127244922420592932e+00,-1.116191684228265757e+00
2.558911782356470965e+01,7.437420377425475237e+01,-1.127401428885886459e+00,-1.179770645420267217e+00
2.560112022404480570e+01,7.436067169172439151e+01,-1.127558012365895701e+00,-1.110710401632595712e+00
2.561312262452490174e+01,7.434713772553092781e+01,-1.127714672924859052e+00,-1.148223403802141718e+00
2.562512502500499778e+01,7.433360187473331848e+01,-1.127871410627085957e+00,-1.165385680131008739e+00
2.563712742548509382e+01,7.432006413838992387e+01,-1.128028225536960250e+00,-1.194606708871797318e+00
2.564912982596518987e+01,7.430652451555839377e+01,-1.128185117718940145e+00,-1.132809008338790502e+00
2.566113222644528591e+01,7.429298300529578114e+01,-1.128342087237557800e+00,-1.164704141081253308e+00
2.567313462692538195e+01,7.427943960665848522e+01,-1.128499134157419093e+00,-1.159075872534883977e+00
2.568513702740547799e+01,7.426589431870223734e+01,-1.128656258543203394e+00,-1.160451431697660407e+00
2.569713942788557404e+01,7.425234714048214357e+01,-1.128813460459666018e+00,-1.119429525540967640e+00
2.570914182836567008e+01,7.423879807105264206e+01,-1.128970739971635329e+00,-1.121509257651886138e+00
2.572114422884576612e+01,7.422524710946754567e+01,-1.129128097144014742e+00,-1.214774157125929843e+00
2.573314662932586216e+01,7.421169425478002779e+01,-1.129285532041782281e+00,-1.137310023379090707e+00
2.574514902980595821e+01,7.419813950604257968e+01,-1.129443044729990575e+00,-1.109506402501187816e+00
2.575715143028605425e+01,7.418458286230708154e+01,-1.129600635273766640e+00,-1.077627546365204081e+00
2.576915383076615029e+01,7.417102432262474565e+01,-1.129758303738313874e+00,-1.090594455910166349e+00
2.578115623124624634e+01,7.415746388604614481e+01,-1.129916050188908061e+00,-1.119438859936057407e+00
2.579315863172634238e+01,7.414390155162122653e+01,-1.130073874690901814e+00,-1.187196351633333702e+00
2.580516103220643842e+01,7.413033731839924201e+01,-1.130231777309723684e+00,-1.168728766391077922e+00
2.581716343268653446e+01,7.411677118542885978e+01,-1.130389758110876386e+00,-1.084662315375075181e+00
2.582916583316663051e+01,7.410320315175805206e+01,-1.130547817159936796e+00,-1.165656126672144355e+00
2.584116823364672655e+01,7.408963321643415156e+01,-1.130705954522559731e+00,-1.079392723811155363e+00
2.585317063412682259e+01,7.407606137850387995e+01,-1.130864170264474611e+00,-1.067165795128935724e+00
2.586517303460691863e+01,7.406248763701327675e+01,-1.131022464451486353e+00,-1.184131263850488835e+00
2.587717543508701468e+01,7.404891199100774202e+01,-1.131180837149476037e+00,-1.109150104106052970e+00
2.588917783556711072e+01,7.403533443953203630e+01,-1.131339288424400236e+00,-1.136942945851726838e+00
2.590118023604720676e+01,7.402175498163026646e+01,-1.131497818342291906e+00,-1.030112636015227290e+00
2.591318263652730280e+01,7.400817361634591407e+01,-1.131656426969260165e+00,-1.089754129027185714e+00
2.592518503700739885e+01,7.399459034272179281e+01,-1.131815114371489850e+00,-1.157338084206444240e+00
2.593718743748749489e+01,7.398100515980007685e+01,-1.131973880615243289e+00,-1.111608457364413605e+00
2.594918983796759093e+01,7.396741806662228669e+01,-1.132132725766857639e+00,-1.178016912648831793e+00
2.596119223844768698e+01,7.395382906222930330e+01,-1.132291649892748220e+00,-1.139865776065451142e+00
2.597319463892778302e+01,7.394023814566136821e+01,-1.132450653059405621e+00,-1.122201182178418577e+00
2.598519703940787906e+01,7.392664531595808342e+01,-1.132609735333397483e+00,-1.125141169308937261e+00
2.599719943988797510e+01,7.391305057215835461e+01,-1.132768896781370271e+00,-1.117380470316134078e+00
2.600920184036807115e+01,7.389945391330051905e+01,-1.132928137470043950e+00,-1.178275153923286522e+00
2.602120424084816719e+01,7.388585533842218922e+01,-1.133087457466217973e+00,-1.225751445630822500e+00
2.603320664132826323e+01,7.387225484656039498e+01,-1.133246856836768846e+00,-1.151392596151860070e+00
2.604520904180835927e+01,7.385865243675149827e+01,-1.133406335648649899e+00,-1.178024194574006644e+00
2.605721144228845532e+01,7.384504810803117891e+01,-1.133565893968891070e+00,-1.168575100705987024e+00
2.606921384276855136e+01,7.383144185943453408e+01,-1.133725531864600677e+00,-1.026858730862169944e+00
2.608121624324864740e+01,7.381783368999596462e+01,-1.133885249402965201e+00,-1.075740850106439384e+00
2.609321864372874344e+01,7.380422359874926030e+01,-1.134045046651247945e+00,-1.142767604569806528e+00
2.610522104420883949e+01,7.379061158472752879e+01,-1.134204923676790600e+00,-1.205876697145368937e+00
2.611722344468893553e+01,7.377699764696326667e+01,-1.134364880547011234e+00,-1.199274669838101381e+00
2.612922584516903157e+01,7.376338178448828842e+01,-1.134524917329408300e+00,-1.116465113564064415e+00
2.614122824564912762e+01,7.374976399633381163e+01,-1.134685034091557077e+00,-1.081217593281424527e+00
2.615323064612922366e+01,7.373614428153034339e+01,-1.134845230901110780e+00,-1.149270977465904009e+00
2.616523304660931970e+01,7.372252263910780812e+01,-1.135005507825801674e+00,-1.128250524404253330e+00
2.617723544708941574e+01,7.370889906809543390e+01,-1.135165864933440183e+00,-1.122425578324844686e+00
2.618923784756951179e+01,7.369527356752183778e+01,-1.135326302291916001e+00,-1.082016642726076228e+00
2.620124024804960783e+01,7.368164613641496885e+01,-1.135486819969196315e+00,-1.229510387460379883e+00
2.621324264852970387e+01,7.366801677380215096e+01,-1.135647418033327583e+00,-1.127849803824422681e+00
2.622524504900979991e+01,7.365438547871004005e+01,-1.135808096552435309e+00,-1.115531549568969494e+00
2.623724744948989596e+01,7.364075225016463833e+01,-1.135968855594724269e+00,-1.088464250723531812e+00
2.624924984996999200e+01,7.362711708719135117e+01,-1.136129695228477399e+00,-1.116322795576568661e+00
2.626125225045008804e+01,7.361347998881487342e+01,-1.136290615522058456e+00,-1.191325460159807337e+00
2.627325465093018408e+01,7.359984095405930304e+01,-1.136451616543908916e+00,-1.165479295280678285e+00
2.628525705141028013e+01,7.358619998194805589e+01,-1.136612698362550189e+00,-1.212821828032524474e+00
2.629725945189037617e+01,7.357255707150395097e+01,-1.136773861046583622e+00,-1.127113737229679558e+00
2.630926185237047221e+01,7.355891222174909672e+01,-1.136935104664689833e+00,-1.127317102946157279e+00
2.632126425285056825e+01,7.354526543170500474e+01,-1.137096429285630039e+00,-1.111504848307506066e+00
2.633326665333066430e+01,7.353161670039251874e+01,-1.137257834978243398e+00,-1.185751434323204956e+00
2.634526905381076034e+01,7.351796602683184290e+01,-1.137419321811451667e+00,-1.194430855933318103e+00
2.635727145429085638e+01,7.350431341004252772e+01,-1.137580889854254540e+00,-1.061300962011992199e+00
2.636927385477095243e+01,7.349065884904349844e+01,-1.137742539175733425e+00,-1.128633434142204850e+00
2.638127625525104847e+01,7.347700234285301235e+01,-1.137904269845047889e+00,-1.050604098771504624e+00
2.639327865573114451e+01,7.346334389048865887e+01,-1.138066081931441431e+00,-1.116093874504781258e+00
2.640528105621124055e+01,7.344968349096745897e+01,-1.138227975504234823e+00,-1.211313333248667190e+00
2.641728345669133660e+01,7.343602114330569464e+01,-1.138389950632830772e+00,-1.098119111502101397e+00
2.642928585717143264e+01,7.342235684651907945e+01,-1.138552007386712805e+00,-1.076795490880317008e+00
2.644128825765152868e+01,7.340869059962261645e+01,-1.138714145835446168e+00,-1.161250317631697948e+00
2.645329065813162472e+01,7.339502240163069757e+01,-1.138876366048675148e+00,-1.235109298525874033e+00
2.646529305861172077e+01,7.338135225155707531e+01,-1.139038668096126861e+00,-1.105776599337926935e+00
2.647729545909181681e+01,7.336768014841484842e+01,-1.139201052047608798e+00,-1.146218680642190124e+00
2.648929785957191285e+01,7.335400609121644777e+01,-1.139363517973009721e+00,-1.125483867722170794e+00
2.650130026005200889e+01,7.334033007897367895e+01,-1.139526065942300548e+00,-1.273851662419225539e+00
2.651330266053210494e+01,7.332665211069770805e+01,-1.139688696025532799e+00,-1.116832442890637322e+00
2.652530506101220098e+01,7.331297218539903326e+01,-1.139851408292840373e+00,-1.277377198632759336e+00
2.653730746149229702e+01,7.329929030208751328e+01,-1.140014202814438882e+00,-1.183384519564702586e+00
2.654930986197239307e+01,7.328560645977238153e+01,-1.140177079660625425e+00,-1.095882008964125021e+00
2.656131226245248911e+01,7.327192065746220351e+01,-1.140340038901779041e+00,-1.231563896548097059e+00
2.657331466293258515e+01,7.325823289416489104e+01,-1.140503080608362918e+00,-1.233693215965179224e+00
2.658531706341268119e+01,7.324454316888773064e+01,-1.140666204850918852e+00,-1.163155154518537682e+00
2.659731946389277724e+01,7.323085148063735517e+01,-1.140829411700074347e+00,-1.058496407766651881e+00
2.660932186437287328e+01,7.321715782841974374e+01,-1.140992701226537065e+00,-1.060210087572217796e+00
2.662132426485296932e+01,7.320346221124025021e+01,-1.141156073501098156e+00,-1.171570199737740570e+00
2.663332666533306536e+01,7.318976462810354633e+01,-1.141319528594632260e+00,-1.091343392208391272e+00
2.664532906581316141e+01,7.317606507801370697e+01,-1.141483066578095729e+00,-1.112537259990865168e+00
2.665733146629325745e+01,7.316236355997411067e+01,-1.141646687522527737e+00,-1.128597604893338380e+00
2.666933386677335349e+01,7.314866007298752493e+01,-1.141810391499051391e+00,-1.124090979327813322e+00
2.668133626725344953e+01,7.313495461605603509e+01,-1.141974178578873067e+00,-1.178279619995282745e+00
2.669333866773354558e+01,7.312124718818114388e+01,-1.142138048833280628e+00,-1.102135845876639930e+00
2.670534106821364162e+01,7.310753778836362926e+01,-1.142302002333647204e+00,-1.089303595215944886e+00
2.671734346869373766e+01,7.309382641560367233e+01,-1.142466039151428969e+00,-1.007470487544534388e+00
2.672934586917383371e+01,7.308011306890080050e+01,-1.142630159358166031e+00,-1.096870353753636840e+00
2.674134826965392975e+01,7.306639774725390168e+01,-1.142794363025480209e+00,-1.265530349731624371e+00
2.675335067013402579e+01,7.305268044966118168e+01,-1.142958650225079920e+00,-1.203313740090473427e+00
2.676535307061412183e+01,7.303896117512024944e+01,-1.143123021028756181e+00,-1.126617787513581215e+00
2.677735547109421788e+01,7.302523992262803176e+01,-1.143287475508383721e+00,-1.140034019463765924e+00
2.678935787157431392e+01,7.301151669118081600e+01,-1.143452013735923645e+00,-1.236672488155279970e+00
2.680136027205440996e+01,7.299779147977426419e+01,-1.143616635783418545e+00,-1.150814967854989490e+00
2.681336267253450600e+01,7.298406428740335627e+01,-1.143781341722997391e+00,-1.161917139343517480e+00
2.682536507301460205e+01,7.297033511306247533e+01,-1.143946131626871976e+00,-1.146660067071747058e+00
2.683736747349469809e+01,7.295660395574529389e+01,-1.144111005567341355e+00,-1.150474282704285534e+00
2.684936987397479413e+01,7.294287081444490184e+01,-1.144275963616786296e+00,-1.098490233973741237e+00
2.686137227445489017e+01,7.292913568815369274e+01,-1.144441005847675497e+00,-1.071465812154443142e+00
2.687337467493498622e+01,7.291539857586344908e+01,-1.144606132332560700e+00,-1.110674247347088084e+00
2.688537707541508226e+01,7.290165947656529966e+01,-1.144771343144079578e+00,-1.200536181707586803e+00
2.689737947589517830e+01,7.288791838924969113e+01,-1.144936638354954628e+00,-1.188345486477583979e+00
2.690938187637527435e+01,7.287417531290648753e+01,-1.145102018037994274e+00,-1.178449265739230700e+00
2.692138427685537039e+01,7.286043024652485656e+01,-1.145267482266092873e+00,-1.148314733852454195e+00
2.693338667733546643e+01,7.284668318909334062e+01,-1.145433031112228273e+00,-1.166993775223832408e+00
2.694538907781556247e+01,7.283293413959982843e+01,-1.145598664649466691e+00,-1.163318916948558490e+00
2.695739147829565852e+01,7.281918309703156922e+01,-1.145764382950958948e+00,-1.192107476396569110e+00
2.696939387877575456e+01,7.280543006037515852e+01,-1.145930186089942238e+00,-1.098684122239783623e+00
2.698139627925585060e+01,7.279167502861655237e+01,-1.146096074139739462e+00,-1.103736990199953416e+00
2.699339867973594664e+01,7.277791800074105311e+01,-1.146262047173759901e+00,-1.098741968654495027e+00
2.700540108021604269e+01,7.276415897573332359e+01,-1.146428105265498987e+00,-1.150646194362331176e+00
2.701740348069613873e+01,7.275039795257738717e+01,-1.146594248488538970e+00,-1.124050326414171241e+00
2.702940588117623477e+01,7.273663493025659932e+01,-1.146760476916549365e+00,-1.192510704154425616e+00
2.704140828165633081e+01,7.272286990775367599e+01,-1.146926790623285841e+00,-1.197710432069770459e+00
2.705341068213642686e+01,7.270910288405072208e+01,-1.147093189682589776e+00,-1.174472686860492221e+00
2.706541308261652290e+01,7.269533385812913195e+01,-1.147259674168391363e+00,-1.118200456755243266e+00
2.707741548309661894e+01,7.268156282896971732e+01,-1.147426244154706954e+00,-1.155046695539460266e+00
2.708941788357671498e+01,7.266778979555259355e+01,-1.147592899715640380e+00,-1.204865836033260029e+00
2.710142028405681103e+01,7.265401475685726496e+01,-1.147759640925381852e+00,-1.143260860320225447e+00
2.711342268453690707e+01,7.264023771186256795e+01,-1.147926467858211064e+00,-1.126933833369675009e+00
2.712542508501700311e+01,7.262645865954671365e+01,-1.148093380588493639e+00,-1.140076951776167746e+00
2.713742748549709916e+01,7.261267759888724527e+01,-1.148260379190682690e+00,-1.181712383063691085e+00
2.714942988597719520e+01,7.259889452886106653e+01,-1.148427463739320809e+00,-1.145323306924827866e+00
2.716143228645729124e+01,7.258510944844444168e+01,-1.148594634309036966e+00,-1.169789379454802658e+00
2.717343468693738728e+01,7.257132235661298125e+01,-1.148761890974549837e+00,-1.165151421907293372e+00
2.718543708741748333e+01,7.255753325234165629e+01,-1.148929233810664474e+00,-1.153513883010793828e+00
2.719743948789757937e+01,7.254374213460478416e+01,-1.149096662892275411e+00,-1.111528082974262865e+00
2.720944188837767541e+01,7.252994900237604270e+01,-1.149264178294365113e+00,-1.058099735969301181e+00
2.722144428885776790e+01,7.251615385462847030e+01,-1.149431780092004640e+00,-1.071594572274604751e+00
2.723344668933786394e+01,7.250235669033442321e+01,-1.149599468360355425e+00,-1.118262306405103379e+00
2.724544908981795999e+01,7.248855750846566082e+01,-1.149767243174665055e+00,-1.169846449879017092e+00
2.725745149029805603e+01,7.247475630799327462e+01,-1.149935104610270598e+00,-1.165436449864863500e+00
2.726945389077815207e+01,7.246095308788768818e+01,-1.150103052742600607e+00,-1.163453948683118355e+00
2.728145629125824811e+01,7.244714784711871403e+01,-1.150271087647170676e+00,-1.092719046877543176e+00
2.729345869173834416e+01,7.243334058465549674e+01,-1.150439209399585216e+00,-1.288705177605650398e+00
2.730546109221844020e+01,7.241953129946654144e+01,-1.150607418075540789e+00,-1.137717330198642296e+00
2.731746349269853624e+01,7.240571999051972796e+01,-1.150775713750820550e+00,-1.250400185242625195e+00
2.732946589317863229e+01,7.239190665678223979e+01,-1.150944096501299141e+00,-1.151137605493407490e+00
2.734146829365872833e+01,7.237809129722066359e+01,-1.151112566402940907e+00,-1.084885317730364784e+00
2.735347069413882437e+01,7.236427391080090388e+01,-1.151281123531799899e+00,-1.196828174030312164e+00
2.736547309461892041e+01,7.235045449648825411e+01,-1.151449767964019655e+00,-1.265593155970614614e+00
2.737747549509901646e+01,7.233663305324731141e+01,-1.151618499775834747e+00,-1.086762465380226139e+00
2.738947789557911250e+01,7.232280958004210447e+01,-1.151787319043569902e+00,-1.076496199142984445e+00
2.740148029605920854e+01,7.230898407583592302e+01,-1.151956225843641102e+00,-1.127027372965187402e+00
2.741348269653930458e+01,7.229515653959147414e+01,-1.152125220252552928e+00,-1.089361805581238851e+00
2.742548509701940063e+01,7.228132697027081122e+01,-1.152294302346902777e+00,-1.192418791358232033e+00
2.743748749749949667e+01,7.226749536683531971e+01,-1.152463472203377970e+00,-1.093832722613587993e+00
2.744948989797959271e+01,7.225366172824575983e+01,-1.152632729898756425e+00,-1.067601519909471497e+00
2.746149229845968875e+01,7.223982605346220964e+01,-1.152802075509908208e+00,-1.120793128967018548e+00
2.747349469893978480e+01,7.222598834144415036e+01,-1.152971509113794202e+00,-1.138918299866421346e+00
2.748549709941988084e+01,7.221214859115040952e+01,-1.153141030787466326e+00,-1.088976613844878205e+00
2.749749949989997688e+01,7.219830680153911828e+01,-1.153310640608068427e+00,-1.096713263220047363e+00
2.750950190038007293e+01,7.218446297156781100e+01,-1.153480338652836057e+00,-1.190921708098501508e+00
2.752150430086016897e+01,7.217061710019336829e+01,-1.153650124999096249e+00,-1.085648792567183385e+00
2.753350670134026501e+01,7.215676918637200288e+01,-1.153819999724267964e+00,-1.116589015563505205e+00
2.754550910182036105e+01,7.214291922905931642e+01,-1.153989962905862088e+00,-1.146055223327737238e+00
2.755751150230045710e+01,7.212906722721021424e+01,-1.154160014621482766e+00,-1.088974069995515492e+00
2.756951390278055314e+01,7.211521317977901901e+01,-1.154330154948825404e+00,-1.108057530137558810e+00
2.758151630326064918e+01,7.210135708571934288e+01,-1.154500383965676669e+00,-1.117203658206317174e+00
2.759351870374074522e+01,7.208749894398420111e+01,-1.154670701749919148e+00,-1.180063111637464246e+00
2.760552110422084127e+01,7.207363875352592686e+01,-1.154841108379524695e+00,-1.113167377381178991e+00
2.761752350470093731e+01,7.205977651329624223e+01,-1.155011603932561082e+00,-1.210437324547660953e+00
2.762952590518103335e+01,7.204591222224620140e+01,-1.155182188487185568e+00,-1.161504644625759974e+00
2.764152830566112939e+01,7.203204587932620484e+01,-1.155352862121651114e+00,-1.240015925970933353e+00
2.765353070614122544e+01,7.201817748348602777e+01,-1.155523624914303715e+00,-1.240743219894581362e+00
2.766553310662132148e+01,7.200430703367477747e+01,-1.155694476943581739e+00,-1.133541671777386739e+00
2.767753550710141752e+01,7.199043452884093597e+01,-1.155865418288017255e+00,-1.159965753265969735e+00
2.768953790758151356e+01,7.197655996793233157e+01,-1.156036449026236257e+00,-1.151798728963958185e+00
2.770154030806160961e+01,7.196268334989613891e+01,-1.156207569236958665e+00,-1.126610070399519437e+00
2.771354270854170565e+01,7.194880467367889310e+01,-1.156378778998998103e+00,-1.138879594609125023e+00
2.772554510902180169e+01,7.193492393822648978e+01,-1.156550078391262337e+00,-1.200869295966369377e+00
2.773754750950189774e+01,7.192104114248415669e+01,-1.156721467492752842e+00,-1.153049878354720503e+00
2.774954990998199378e+01,7.190715628539649629e+01,-1.156892946382566345e+00,-1.160246456778853741e+00
2.776155231046208982e+01,7.189326936590745731e+01,-1.157064515139892391e+00,-1.183063035579938971e+00
2.777355471094218586e+01,7.187938038296033483e+01,-1.157236173844016891e+00,-1.163463595832045616e+00
2.778555711142228191e+01,7.186548933549779861e+01,-1.157407922574319903e+00,-1.175678723779134183e+00
2.779755951190237795e+01,7.185159622246185052e+01,-1.157579761410275410e+00,-1.190035203292385768e+00
2.780956191238247399e+01,7.183770104279386715e+01,-1.157751690431453762e+00,-1.174464718856304657e+00
2.782156431286257003e+01,7.182380379543454296e+01,-1.157923709717519012e+00,-1.146174596087706998e+00
2.783356671334266608e+01,7.180990447932397558e+01,-1.158095819348232025e+00,-1.054934552555461202e+00
2.784556911382276212e+01,7.179600309340158049e+01,-1.158268019403447369e+00,-1.199117141803378139e+00
2.785757151430285816e+01,7.178209963660613369e+01,-1.158440309963116643e+00,-1.132344441991673945e+00
2.786957391478295420e+01,7.176819410787577169e+01,-1.158612691107286929e+00,-1.231679128791063782e+00
2.788157631526305025e+01,7.175428650614797732e+01,-1.158785162916099454e+00,-1.079283921790988865e+00
2.789357871574314629e+01,7.174037683035959390e+01,-1.158957725469794031e+00,-1.175626491886632596e+00
2.790558111622324233e+01,7.172646507944682526e+01,-1.159130378848704179e+00,-1.152186595925265289e+00
2.791758351670333838e+01,7.171255125234519312e+01,-1.159303123133260671e+00,-1.095432164010607945e+00
2.792958591718343442e+01,7.169863534798963656e+01,-1.159475958403990870e+00,-1.110092101256983543e+00
2.794158831766353046e+01,7.168471736531438410e+01,-1.159648884741518060e+00,-1.234241853770996489e+00
2.795359071814362650e+01,7.167079730325305320e+01,-1.159821902226562784e+00,-1.132062258732717819e+00
2.796559311862372255e+01,7.165687516073860763e+01,-1.159995010939941285e+00,-1.171364624793701736e+00
2.797759551910381859e+01,7.164295093670335746e+01,-1.160168210962568613e+00,-1.129212033535301529e+00
2.798959791958391463e+01,7.162902463007898746e+01,-1.160341502375454192e+00,-1.152722282990362945e+00
2.800160032006401067e+01,7.161509623979652872e+01,-1.160514885259707585e+00,-1.123712921595388936e+00
2.801360272054410672e+01,7.160116576478633021e+01,-1.160688359696533389e+00,-1.146090577771008423e+00
2.802560512102420276e+01,7.158723320397814405e+01,-1.160861925767235014e+00,-1.167854642348520988e+00
2.803760752150429880e+01,7.157329855630106863e+01,-1.161035583553212458e+00,-1.102186634109425301e+00
2.804960992198439484e+01,7.155936182068350604e+01,-1.161209333135964528e+00,-1.238411662128396706e+00
2.806161232246449089e+01,7.154542299605328992e+01,-1.161383174597087287e+00,-1.183036178517576920e+00
2.807361472294458693e+01,7.153148208133754338e+01,-1.161557108018274942e+00,-1.209337058586140490e+00
2.808561712342468297e+01,7.151753907546279265e+01,-1.161731133481319622e+00,-1.168924710605677042e+00
2.809761952390477902e+01,7.150359397735485345e+01,-1.161905251068112488e+00,-1.183402387587910720e+00
2.810962192438487506e+01,7.148964678593897304e+01,-1.162079460860642399e+00,-1.169481860628328151e+00
2.812162432486497110e+01,7.147569750013968815e+01,-1.162253762940997248e+00,-1.186775672858636277e+00
2.813362672534506714e+01,7.146174611888092443e+01,-1.162428157391363959e+00,-1.185908057751501321e+00
2.814562912582516319e+01,7.144779264108595385e+01,-1.162602644294027820e+00,-1.244805224790743292e+00
2.815763152630525923e+01,7.143383706567740887e+01,-1.162777223731373155e+00,-1.164660698704743202e+00
2.816963392678535527e+01,7.141987939157725407e+01,-1.162951895785883760e+00,-1.147536650309701756e+00
2.818163632726545131e+01,7.140591961770681451e+01,-1.163126660540142021e+00,-1.192944301526412731e+00
2.819363872774554736e+01,7.139195774298680419e+01,-1.163301518076830909e+00,-1.196148396161382799e+00
2.820564112822564340e+01,7.137799376633722659e+01,-1.163476468478733095e+00,-1.195705291940889925e+00
2.821764352870573944e+01,7.136402768667750252e+01,-1.163651511828729390e+00,-1.079699466652966899e+00
2.822964592918583548e+01,7.135005950292637067e+01,-1.163826648209802306e+00,-1.154425758082251896e+00
2.824164832966593153e+01,7.133608921400193026e+01,-1.164001877705032939e+00,-1.144614895702654067e+00
2.825365073014602757e+01,7.132211681882162679e+01,-1.164177200397603418e+00,-1.179197486326197364e+00
2.826565313062612361e+01,7.130814231630228051e+01,-1.164352616370796900e+00,-1.189349870208816551e+00
2.827765553110621966e+01,7.129416570536004372e+01,-1.164528125707994244e+00,-1.208457102697306995e+00
2.828965793158631570e+01,7.128018698491044347e+01,-1.164703728492680890e+00,-1.087597338960855531e+00
2.830166033206641174e+01,7.126620615386835311e+01,-1.164879424808439534e+00,-1.249900935938023983e+00
2.831366273254650778e+01,7.125222321114797808e+01,-1.165055214738955902e+00,-1.150056700684037869e+00
2.832566513302660383e+01,7.123823815566289852e+01,-1.165231098368016971e+00,-1.166433176799425375e+00
2.833766753350669987e+01,7.122425098632605511e+01,-1.165407075779508084e+00,-1.178188190579027461e+00
2.834966993398679591e+01,7.121026170204973482e+01,-1.165583147057420055e+00,-1.243903523463160354e+00
2.836167233446689195e+01,7.119627030174555671e+01,-1.165759312285841398e+00,-1.227510583822122081e+00
2.837367473494698800e+01,7.118227678432452876e+01,-1.165935571548965211e+00,-1.116852335422588993e+00
2.838567713542708404e+01,7.116828114869700528e+01,-1.166111924931084509e+00,-1.200798574216520587e+00
2.839767953590718008e+01,7.115428339377265843e+01,-1.166288372516595784e+00,-1.122333481038136904e+00
