B,T,M,M_noisy
3.314623362635516823e+00,4.984272313374451358e+01,2.642640177811449512e-02,2.494592182457733287e-02
5.487186237336644901e+00,4.407595503663173275e+01,4.954669591733114331e-02,4.464231393380334312e-02
6.707546948749388172e+00,4.024429956893398952e+01,6.638560818287379817e-02,6.168962811084631459e-02
4.176514366121319100e+00,4.167755482755347884e+01,3.981138177562872082e-02,2.337086567628565009e-02
7.604837277170855003e+00,4.918609717712588036e+01,6.168185928749628927e-02,6.130516429282227564e-02
5.910464851486530335e+00,3.989938037892780187e+01,5.894764689040331990e-02,6.203069598563973330e-02
6.340277356185799462e+00,5.616100497310283046e+00,3.794068563950050987e-01,3.734433281977509456e-01
1.167577348962588468e+00,4.760739087625745825e+00,7.150358841289081169e-02,6.493421279598042550e-02
4.093028254938930743e+00,4.534854061121412627e+01,3.587473635501577801e-02,2.942897166258442998e-02
3.805753517788013074e-01,4.287277929960075795e+01,3.511763289617815618e-03,2.030217232477031855e-02
5.381987007907931719e+00,2.992955864393335474e+01,7.129455492058293931e-02,7.317473294609301571e-02
2.668554151822183584e+00,4.201748423413543776e+01,2.518920666783889747e-02,2.906660306831469406e-02
7.050442250945176070e+00,4.723305948847733760e+01,5.951428552054303933e-02,5.651022833482425428e-02
1.133243700967109691e+00,2.837167042804405526e+01,1.570692688227525238e-02,1.070747611467131460e-02
6.879855607888670788e-01,4.131287416975825266e+01,6.587723652928268066e-03,-2.198071744934279419e-03
3.224230289611211386e+00,2.523371047147988833e+01,5.029585958502798965e-02,6.571713749139308780e-02
1.350060473614931755e+00,1.976402652126176918e+01,2.652630369316087006e-02,9.522001467243992184e-03
4.444550570111518439e+00,2.099353186778376568e+01,8.306896147749114057e-02,8.606866428847476103e-02
3.525310748278711159e+00,1.323018814544917454e+01,1.013225716221219375e-01,1.010821559358402594e-01
2.842333332377790511e-01,8.284308742424496330e+00,1.184097551956754882e-02,9.284752559663682001e-03
2.023081087544386758e+00,4.789749426695203027e+01,1.675825904758596399e-02,1.094183766437880484e-03
1.308281722251045665e+00,1.166028230060281068e+01,4.161493116890291333e-02,2.926467686164676424e-02
1.510605816070436092e+00,4.474011113305947873e+01,1.338112357580501822e-02,2.319777080108025025e-02
7.893164400692646687e+00,1.100164637855992034e+01,2.721199380111757882e-01,2.651826081540885616e-01
4.684109222170067532e+00,9.885909666455539480e+00,1.749079631804272283e-01,1.836989414761190098e-01
6.251324894848951708e+00,2.211044756565307168e+01,1.115367208295147267e-01,1.182340077839730552e-01
3.144078303975796906e+00,3.991303461927565621e+01,3.124526015763517267e-02,3.703909701875210403e-02
1.529008642559633202e+00,1.262905631241402027e+01,4.540921074006697838e-02,5.302412562654716666e-02
2.751749255125718996e+00,4.692332784509572363e+00,1.774800942384773816e-01,1.653774284144893247e-01
5.596993359995511952e+00,4.669595246603152816e+01,4.772092615111868386e-02,4.298032900283924734e-02
3.360763353941343734e+00,4.784986494168070692e+01,2.790486748365215638e-02,3.469087538194917664e-02
1.804572611019976680e-01,2.208070957584550342e+01,3.180139873982097860e-03,-9.443482932357995935e-03
4.488453853610844924e+00,2.515370217721098811e+01,7.040293332028317586e-02,8.704893609026757850e-02
4.141833890993250833e+00,3.590520510321726988e+01,4.576306918773864751e-02,4.016668497999257431e-02
5.482975142431808280e+00,3.745555582292951868e+01,5.819572466241666742e-02,5.755261128672577164e-02
3.205644549608711036e-01,3.297505623253412921e+01,3.830105741215744479e-03,-6.421153837571449453e-03
7.120395565170197116e+00,3.275380832750372662e+01,8.649430159293634846e-02,9.015238951036026738e-02
3.748028520237662420e+00,2.754888597755652313e+01,5.371764855273543360e-02,4.637957857261035960e-02
2.951716937388378703e+00,1.635721297838107091e+01,6.964903465157912255e-02,6.722401122821183850e-02
2.383164215697170629e+00,1.258849314162482713e+01,7.126689625480694956e-02,5.987966339344388128e-02
6.813245346435643057e+00,3.985892368701995281e+01,6.808779706766256157e-02,8.000536432719866642e-02
2.193675377958935080e+00,3.148704286815040376e+01,2.750828876742589246e-02,1.118202086542979465e-02
2.470479333360470875e+00,3.498611952874531994e+01,2.794010662379089321e-02,3.245129832782370216e-02
7.135341997349648580e+00,1.443790068333773746e+01,1.915247493733004958e-01,1.938954509274670446e-01
3.811395824912044539e+00,4.948989766133344403e+01,3.061722111171148730e-02,3.499521251299102936e-02
4.806917790203402152e-01,3.215170983555417195e+01,5.888951162796767294e-03,-4.317572047124650092e-03
1.061651115037714366e+00,2.041019908080018652e+00,1.617163016348981686e-01,1.720537094317047266e-01
6.054859531306081344e+00,3.192376466112342825e+01,7.533572834320384493e-02,8.497959971973138849e-02
2.672638703340111110e+00,1.068803657836570942e+01,9.232291072279850963e-02,9.391872523039968002e-02
2.505591905363440119e+00,1.739646800527134118e+01,5.572824713152711718e-02,5.885486461351346205e-02
2.432483169017142455e+00,2.159429691238463533e+01,4.403971405340206813e-02,4.246612164478703877e-02
7.784494952434749315e+00,3.941818995360847566e+00,6.393902562523068323e-01,6.458207608301715918e-01
3.937665834021585987e+00,3.907582471158011828e+00,3.050936173114248140e-01,2.968816258455443391e-01
7.177446877519013668e+00,2.452787610724972467e+01,1.159288216998129728e-01,1.214773844111799173e-01
6.376719505641820440e+00,3.667332144772953484e+01,6.918767766595927682e-02,7.325094213838277690e-02
6.323094317980486601e+00,2.685496754267107988e+01,9.331832915511834026e-02,7.921804484610246722e-02
6.238638960331557293e+00,1.068503852832982659e+01,2.193908094795120056e-01,1.931503046869999241e-01
2.517089356154500468e+00,4.369259454395201914e+00,1.700635061293518935e-01,1.688912068247269971e-01
6.613069707577613698e+00,3.129871162211860280e+01,8.396831779788233030e-02,8.235271729237175764e-02
3.979936536557192817e+00,3.107830934759067532e+01,5.069490713262345127e-02,6.287541603111604371e-02
1.477021382444104747e+00,1.026317656628643959e+01,5.241371924488412437e-02,5.298968730795516197e-02
2.095691377774965503e+00,2.806659414816774500e+01,2.940713340346359783e-02,2.442915724963714424e-02
4.281875563627523640e+00,3.714217128417186586e+01,4.575934670758671774e-02,3.216136240888693015e-02
3.904012901774269295e+00,4.925400982727753529e+01,3.151346851905133251e-02,3.063083169599096697e-02
7.895596682155887613e+00,4.380964783485742231e+01,7.189787837325775643e-02,6.605949955745962776e-02
4.993741172985400212e+00,6.929668100453074686e+00,2.497139476849809803e-01,2.386867509209872895e-01
5.010529336933566391e+00,5.205393144735715794e+00,3.129090399544185441e-01,3.117048730978460580e-01
5.146926308952923801e-01,1.593617308745151817e+01,1.233611304675089060e-02,2.290598537159273945e-02
6.338269533758863483e-01,4.090730116216994361e+01,6.128142887324853835e-03,7.055768584576627145e-03
2.487287643492718914e+00,4.559263949172177632e+01,2.164766784943717923e-02,1.115704131044382985e-02
3.637785875648374745e+00,4.791229411695340445e+01,3.017431557640834830e-02,3.344704549929147785e-02
7.440723577667404776e+00,1.206725444911374012e+01,2.357261258033774842e-01,2.247454488021973507e-01
5.105844612776336833e-01,2.745533823589654077e+01,7.297838636610962798e-03,-8.478937590145337738e-03
5.813283440197741569e+00,1.190759058738832721e+01,1.853622481150852819e-01,1.903047919844058078e-01
5.008641957146796386e+00,2.353031724205481012e+01,8.391980734275288067e-02,7.841629781719575143e-02
2.028666524840152086e+00,3.840417019174882540e+01,2.091420923051807990e-02,3.204991860846960472e-02
7.346893166063818370e+00,4.280856630270386631e+01,6.842332018757592282e-02,7.153354575007811467e-02
3.108935500033513932e+00,2.327366695927632634e+01,5.244476960117526454e-02,4.438056715808264691e-02
6.705266610179119624e+00,2.968006055030312496e+01,8.973270535700868245e-02,9.192575821750180454e-02
2.261537732654955946e+00,3.059617756170277048e+01,2.917255804263911567e-02,4.212770798403159961e-02
4.577258522437829491e+00,4.749374617893684558e+01,3.833555225856895288e-02,3.644841646214285608e-02
6.242002282308333427e+00,1.583130445355552318e+01,1.533382408563586929e-01,1.427269336446577996e-01
6.922680971587483079e+00,3.757575187994401489e+01,7.336715394673902491e-02,6.675257661837366574e-02
2.927157683917698261e+00,3.596014165425132347e+01,3.224069469347486810e-02,2.411008471030943318e-02
1.768842957902436730e+00,2.513088862129310286e+01,2.762093473827088863e-02,1.581105559050867415e-02
5.269574433141899661e+00,7.449706545218202081e+00,2.494561781716307380e-01,2.365313312935687640e-01
5.158923900842923516e+00,3.763872455657221394e+01,5.447071648709493619e-02,5.869451298504071990e-02
4.721356263049548696e-01,4.464125134539607842e+01,4.186385935713648858e-03,1.528094453586946455e-02
4.854602995579359259e+00,3.096782343817119099e+01,6.213503098245504869e-02,5.851619549339075188e-02
7.544299181235391671e+00,2.096370834796714533e+01,1.420863263677317745e-01,1.499521490899287102e-01
2.047101346478559236e+00,4.599895914477642123e+01,1.765200108921011549e-02,2.673397018709685463e-02
5.055315966677732753e+00,1.665142502890807918e+01,1.180407407668044861e-01,1.348803506933003438e-01
7.341557520673875459e+00,4.935056922643423860e+01,5.933461003342715978e-02,5.747112910948164871e-02
3.141724878926575037e+00,4.483415430476438246e+01,2.782226552672217162e-02,2.432810180347312612e-02
6.569214095396113784e+00,2.203643720849441223e+01,1.176611310003607691e-01,1.218735920855522625e-01
7.181607147141766845e+00,2.206463338035081989e+00,1.081576561447780804e+00,1.082552329621711662e+00
4.825972816470294191e-01,2.745723148444328388e+01,6.896967192254331754e-03,9.917337895159694661e-03
2.415610884144816506e+00,2.725905635794752868e+00,2.618812222737876283e-01,2.748468068338199566e-01
2.024730335347214805e+00,2.578308267930695052e+01,3.085614347586737929e-02,2.656343386928734090e-02
7.278525951070453637e+00,3.300249707281661671e+01,8.777302552539503755e-02,8.993840650082325638e-02
4.843855568767712505e+00,4.294724691307887099e+01,4.485000917350268068e-02,3.503761603126361729e-02
1.075517221472187757e+00,2.365747666255327175e+00,1.300840196309749619e-01,1.284896530297632566e-01
3.114565440231496840e+00,1.879132746575865198e+01,6.451507633933925567e-02,5.778198429316007412e-02
2.248621575010106621e+00,1.994278246911614616e+01,4.391213500740145242e-02,3.633671047490620587e-02
7.957237062985335285e+00,3.033501957696627827e+01,1.043946652758053761e-01,1.021975181921762482e-01
7.053684211504611667e+00,1.563873481289038914e+01,1.756466467228926520e-01,1.711811141830419936e-01
6.821851262289650109e+00,3.632623576067963711e+01,7.475852726868333076e-02,7.847429035526484742e-02
9.631301776298883954e-01,3.134405189499076272e+01,1.210684800503636187e-02,2.014520329784367028e-02
3.113691112256483429e+00,2.264925099330405800e+01,5.392527996534897394e-02,3.900165547024914137e-02
3.584945068282929359e+00,2.423315394375797993e+01,5.820842521698980920e-02,6.824201081458818041e-02
2.649770146020627770e+00,2.734566148889451043e+00,2.897472616753955510e-01,2.674836911219153346e-01
7.100306452505068755e+00,1.114857960004056459e+01,2.412658368438428680e-01,2.437403613641256073e-01
3.696770885835269027e+00,4.904955876847004959e+01,2.995827979366987720e-02,3.706121956575086918e-02
6.140460814337118656e+00,1.755014542710610215e+01,1.367895407249236917e-01,1.302824104724408794e-01
4.701548733575998895e+00,1.849261323617070829e+01,9.929450573735482122e-02,9.700350905504569188e-02
3.280660780480677996e+00,2.646728657251686201e+01,4.885532841752410205e-02,4.103760852526642383e-02
8.000608770788859569e-01,3.584002290747380215e+01,8.814596595831539552e-03,1.776210612381945442e-02
6.865315899713073655e+00,4.745319309867762314e+01,5.767363855979254494e-02,2.595196264278269715e-02
3.897365223496839004e+00,8.114765225234783941e+00,1.704184788743774714e-01,1.607064195128476425e-01
6.750664742630307913e-01,3.015282021865100504e+01,8.809209065724216137e-03,-1.056071719930673503e-02
3.874503030367838274e+00,1.820913606919557637e+01,8.286151573107101986e-02,8.474548178741370119e-02
4.555642025224316827e-01,6.296901821029113222e+00,2.303765948911774136e-02,3.602984504294841350e-02
2.615007371872095643e+00,1.876191343117490362e+01,5.417338751072420244e-02,6.608916022463244555e-02
7.191307995451866830e+00,3.334404570822835012e+01,8.583191898197539693e-02,9.251342925786014415e-02
2.816866985447602278e+00,1.092696378651781508e+01,9.555425510720966242e-02,9.803651894915324516e-02
2.726192192605549902e+00,3.042473801843267367e+01,3.538784329523431138e-02,2.772722629746644796e-02
2.501099145599625651e+00,4.578124581245469926e+01,2.167921495131934842e-02,3.386334413435933277e-02
4.602114401103327701e+00,1.953597765779854356e+01,9.220507938822140870e-02,9.843822067439304824e-02
4.042067541815727694e+00,3.566981567232522821e+01,4.494623241309356892e-02,3.650317484638711252e-02
3.112637868133847796e+00,3.924488149895835676e+01,3.145296021365402706e-02,1.865731346661552575e-02
6.831805093198356715e+00,2.562481110411723506e+01,1.056582096277232929e-01,9.937145048652237800e-02
3.799171275513339552e+00,4.799260252454369180e+01,3.146560229291815725e-02,4.228373235104387895e-02
6.716380624399959309e+00,1.291819318120965754e+01,1.995349711880979870e-01,2.120435745063686261e-01
3.288440863179185492e+00,3.892701677225691270e+01,3.350535687256080142e-02,4.966331200909322036e-02
2.876073956354740169e+00,4.967463131373486362e+01,2.299726208999727101e-02,1.524303697266820440e-02
1.492384437040589429e+00,1.336213365855240021e+01,4.214459931002490639e-02,3.854603432122587214e-02
6.340021738811273400e-01,3.277880628944630104e+01,7.623424135729060108e-03,2.145046540099451032e-02
4.616510941882133956e+00,2.683400314429424327e+01,6.799229411353979735e-02,7.019284566295938554e-02
2.914786889246315571e+00,2.035524613335898891e+01,5.591489484597845366e-02,6.355710681096675418e-02
1.254252869121864178e+00,2.640042424531540632e+01,1.865081305625368793e-02,5.441340098740721568e-03
4.260574492120089651e+00,2.340672633267526948e+01,7.164678744486713269e-02,6.795286737011015099e-02
5.770714316134510469e+00,3.457695682343118193e+01,6.632404987919922335e-02,6.616616005511587184e-02
5.075298639809630252e+00,4.721418084816282601e+01,4.277817174409971612e-02,3.923901003805978921e-02
2.513028544345371484e-01,2.058076487734153659e+01,4.736669440673323128e-03,5.993627442230295421e-04
3.025142777410046779e+00,2.172032576899447065e+00,4.712008290993386361e-01,4.548774286859186278e-01
5.406952083271737486e+00,4.221805557580124457e+01,5.095409506035263741e-02,6.726513676084383553e-02
3.227801152492389303e+00,3.472668139001709875e+01,3.681357345487761001e-02,3.830342643764182708e-02
3.571727150161741804e+00,2.150915959013414636e+01,6.508514365551784642e-02,5.055208574436864666e-02
6.334062606128846085e+00,3.884071620318971796e+00,5.201335495511802964e-01,5.309410855734963963e-01
1.320212829928626652e+00,4.663431950340597609e+01,1.122138980481818607e-02,1.194572973628759555e-02
1.449979375827528560e+00,3.139896761318997775e+01,1.821032382683848358e-02,2.544854440710548130e-02
6.163250053789195881e+00,2.756423826508724062e+01,8.863755093153892484e-02,8.679592947685862980e-02
7.368438404186559154e+00,3.764180360486811594e+01,7.799449404636149552e-02,7.026484059053740572e-02
1.397652290818678145e+00,2.893454533297585840e+01,1.901310684080244340e-02,1.153960611169986203e-02
5.603104121534200344e-01,4.687821795481387710e+01,4.733947054895638017e-03,8.294259962552199411e-03
6.553036381901085505e+00,4.175065730640893236e+01,6.251834496950992026e-02,7.040026115465609913e-02
4.579827776552826357e+00,1.081648580425196648e+01,1.581622457257465530e-01,1.632034805617703088e-01
2.027846969043491487e+00,7.243452742816540280e+00,9.501797419390857480e-02,1.016260412780774919e-01
4.697804916203426329e-01,4.439691344285647290e+01,4.188171179033549352e-03,1.638732976145038794e-02
4.448206438962673204e+00,4.636731948474439946e+01,3.815005570566741555e-02,4.120633919447971166e-02
1.309529106775058738e+00,2.851209708102087603e+01,1.806901058684187711e-02,2.831014490839280778e-02
7.212194655725608250e+00,1.961171458090922215e+01,1.447828350034960077e-01,1.560775961920262134e-01
7.251911341618542117e+00,3.816461671214352691e+01,7.570612541207825952e-02,7.887236077435734460e-02
5.911200376519664346e+00,3.747390090385713535e+01,6.274252082847932288e-02,6.224247572753433683e-02
7.869748066810221765e+00,4.425120201797950870e+01,7.094785005130954669e-02,6.687893474382221315e-02
2.513149137724596915e+00,4.793737226754625169e+01,2.081114507688744397e-02,9.075820643950805941e-03
1.035551648194418251e+00,3.556974016281371576e+01,1.149838774240020262e-02,-3.763336338994401065e-03
5.181318461464224256e+00,2.692920538579583933e+01,7.611938039886828600e-02,8.957535980718771274e-02
2.030208360166644965e+00,2.048826752495122605e+01,3.861667728896956558e-02,3.882629159196289426e-02
5.594196649793315324e+00,3.436188005661996669e+01,6.467883777915880983e-02,5.954705746633046082e-02
6.786874968147796894e-01,2.432394988337117780e+01,1.091182579830991990e-02,2.705483816085969134e-02
2.805104740648234785e+00,8.282130968106811153e+00,1.196008322800236751e-01,1.296943509974194109e-01
5.295302095908044571e+00,4.758639992955689024e+01,4.429442163462819770e-02,4.528494354123749344e-02
7.501756123792559627e+00,2.114790829728072197e+00,1.173277976232679709e+00,1.183742614714675900e+00
7.764075278625867105e-01,4.899058931147067142e+01,6.280812900091693220e-03,4.802394714728955467e-03
3.669154620293401781e+00,4.840688777066946358e+01,3.012624868351704288e-02,3.416246785002071545e-02
7.574742659879024842e+00,3.129739038323867817e+01,9.630615212361731681e-02,1.149775151518817873e-01
5.248455093088578716e-01,2.433192234554188005e+01,8.432750928816212452e-03,1.949822071880120272e-02
3.697978320723787515e+00,8.711222618531460071e+00,1.524909957239986014e-01,1.502476223513292408e-01
6.007684518514993854e+00,4.223921524696453389e+01,5.662342789538975935e-02,6.406878326752835084e-02
3.890087065472056960e+00,4.048445125770501818e+01,3.815236185197833085e-02,5.049479553092742906e-02
6.835245694707479558e+00,4.579516399825660500e+00,4.869254221465356691e-01,4.862930497597625634e-01
3.284074886688257422e+00,3.689441253672396925e+01,3.528373190192744813e-02,3.167074114272994123e-02
2.517811335624514868e+00,4.404519763388149656e+00,1.690893916520468943e-01,1.884337075535496009e-01
3.010004339548117414e-01,2.635477500153887576e+01,4.474594143630174735e-03,2.131630218122596617e-03
3.989261942668703931e+00,1.880229214357273193e+01,8.277856631708611912e-02,7.023123885981326364e-02
7.843673461490191734e+00,1.911423975630474814e+01,1.616047498884000955e-01,1.637260132440629679e-01
7.317200535938882311e+00,3.692408451116311596e+01,7.894318511913379910e-02,1.025699330224257577e-01
1.060690560388930365e-01,1.429881636194815009e+01,2.801165491649278572e-03,9.901570092203430817e-03
3.518456550814199613e-01,7.006408378691375560e+00,1.654356921424475144e-02,2.698374258303004591e-02
5.628923027085890318e-01,3.609300682511177527e+00,4.086566800509810332e-02,2.011049003839493823e-02
6.886964136618712651e+00,3.944063682285194261e+01,6.955580310143272271e-02,6.501903821748566958e-02
2.977850324208733745e+00,3.713227901399227449e+01,3.177825755965370258e-02,4.489667367837903156e-02
2.281282175872183959e+00,1.486173859329851865e+01,5.869071551495726180e-02,5.576358971387897906e-02
5.968122701959626575e+00,1.904554499168433068e+01,1.229095745191048222e-01,1.372277215318956078e-01
2.770117950908955962e+00,3.395615574921214375e+01,3.227928393117340117e-02,3.823554695941353693e-02
3.125637067966987370e+00,4.945844301700160983e+00,1.957266868908032476e-01,2.009158506103083108e-01
5.611252975411420429e+00,4.130098623031290117e+01,5.405828655030790741e-02,7.211429249193927749e-02
7.152353322831506155e+00,2.840246874419561607e+01,1.000228076315865661e-01,9.625839295976165721e-02
1.502756119022129688e+00,2.317346480866314806e+01,2.536484483892434763e-02,2.197251622152069511e-02
1.707609549314455410e+00,2.230299481724564714e+00,2.375924621295676942e-01,2.399663186210229393e-01
1.672391363742282033e+00,4.464414825871347148e+01,1.484851601596652235e-02,1.836081052580883222e-02
7.560184826403776093e+00,6.966132386296798984e+00,3.841350500263543410e-01,3.684911064915546430e-01
4.520399314274011537e+00,4.089295142447749498e+01,4.392698543639265985e-02,5.755954331463260243e-02
6.583266625640563419e+00,3.654907493605820434e+01,7.168722458516046947e-02,7.531553053810301213e-02
1.596606603074212538e+00,3.552704842696149967e+01,1.776365271146831959e-02,1.745090525660185701e-02
6.923940324651232103e+00,2.101356122862193843e+01,1.299527850114590433e-01,1.375162642022268733e-01
2.456969543431142267e+00,2.494288524130319118e+01,3.870193934516400619e-02,3.609619534190533496e-02
4.998743629217268669e+00,3.704932870444070403e+01,5.360102369847842552e-02,6.703689029301233837e-02
1.810758741520251958e+00,4.060520225295945806e+01,1.766226571382029445e-02,1.967644883947599482e-02
4.151398765128039514e+00,8.337323228210545167e+00,1.779787910374097948e-01,1.865583155462719189e-01
6.051863660724399629e+00,4.511105140098079147e+01,5.342809193382600658e-02,4.593258204769817138e-02
1.494601472628138028e+00,2.469253098736983887e+01,2.372607676130392487e-02,2.231051259142179458e-02
7.716706672974583014e+00,3.171478070078914158e+01,9.685116287988003447e-02,1.019266345627959508e-01
6.806683408565034732e+00,3.550862162625874419e+01,7.629478137409594074e-02,6.818759134991182747e-02
5.656952754885862689e+00,2.846056664175855033e+01,7.877483344853275504e-02,7.351339680061670656e-02
6.054542656965437253e+00,1.603734225246849476e+01,1.468617622962677671e-01,1.476638440952294240e-01
2.344816085083499146e+00,2.968761581309605191e+01,3.115824467246512686e-02,4.359907542471881670e-02
8.320139395309940067e-01,2.290010962585713372e+01,1.418218057127460137e-02,2.310071191557432069e-02
2.670441288201420349e+00,2.272840272738010725e+01,4.604773970119722254e-02,5.638948979927937977e-02
1.147193438527295717e+00,3.134864443185014693e+01,1.442299141707266072e-02,1.875150787571469926e-02
2.742161413930345404e+00,4.536700538630225310e+01,2.399033468206156552e-02,3.429620574580134751e-02
6.161961374652630496e+00,9.808458976846361921e+00,2.333903510697299677e-01,2.500773679589903820e-01
1.453626354718467351e+00,6.271649965466416177e+00,7.483647873786061777e-02,7.779288767687814188e-02
6.857248872063841372e-01,2.242654766799803667e+01,1.192114854671890399e-02,1.754332032826126306e-02
6.481106972712701086e+00,2.348630884550655296e+01,1.090852003550987076e-01,1.161859607432599167e-01
7.466979152354140226e+00,3.675346524701900819e+01,8.094439517807633377e-02,6.218415554893379216e-02
3.341723829518854494e+00,2.124782299665464791e+01,6.158211888563359243e-02,6.183379033614802567e-02
1.800303496269934245e+00,2.615240766883206902e+01,2.704705959996716452e-02,3.246370997138597198e-02
7.092292453932143026e+00,2.204534618781934086e+01,1.271019049885643570e-01,1.358697642886645407e-01
5.497060144898167078e-01,4.686106251684586610e+00,3.344427820700649617e-02,3.145394617764297324e-02
2.841066805739777212e+00,2.559778053210476401e+01,4.367240279416294280e-02,5.463500508674861561e-02
6.461617179535838140e+00,4.647903199971683819e+01,5.539520798821810643e-02,5.019621687365486556e-02
5.877713198023589491e+00,2.464301640252315195e+01,9.429422176907720221e-02,9.372177254376416744e-02
6.119211870657784047e+00,3.629355222001728976e+01,6.706201740633624397e-02,8.506902149386794121e-02
3.898475367983813999e+00,1.780335869865859877e+01,8.518074261790054003e-02,7.284275842807802492e-02
5.660414187961168686e+00,2.174299493001790040e+00,8.923275293521619744e-01,8.926831249197516582e-01
2.502606489532944956e+00,4.739542605486880689e+01,2.095890785577869328e-02,2.060568098428667769e-02
6.936985669576456459e+00,3.594791551297725363e+01,7.682459429960737662e-02,7.702269446510208450e-02
6.324702627456713522e+00,8.512893370927002934e+00,2.703943644381230360e-01,2.661407374445367013e-01
7.542827164528888240e+00,4.838002060501926849e+01,6.219271808455316408e-02,6.974713806898719115e-02
6.147898682214453459e+00,4.345871301969800982e+01,5.633540171127942447e-02,4.667734816980179113e-02
5.853947218318032775e+00,1.004008201380357157e+01,2.169855755761057881e-01,2.047982377868953763e-01
1.596932204939161881e+00,3.300798213131969305e+01,1.910046718527126305e-02,2.489739090991797965e-02
4.597216853696945549e+00,3.921380548964199875e+01,4.657501505138419290e-02,3.563330908857129109e-02
6.986129803787857195e-01,1.959764711372721990e+01,1.381116768267752828e-02,1.850911624567925726e-02
7.344912490566695595e+00,2.173443973240660654e+01,1.335194385661097605e-01,1.346669777178857996e-01
6.404542277250435234e+00,4.660747192665495220e+01,5.475214946421580464e-02,4.881289601521578148e-02
4.324433739606568849e+00,3.197731521358948470e+01,5.358497575011915426e-02,5.103354799508238310e-02
6.679524854561871727e+00,4.151973007917396785e+01,6.408624316577966884e-02,6.397238699527743599e-02
6.963752864635266882e+00,4.786010719320140083e+01,5.800987228891849035e-02,6.335019404385103248e-02
2.925365501206283358e+00,3.950590229274079235e+01,2.936041971634705677e-02,2.387468674206666072e-02
5.416624829750342762e+00,2.955009239677504951e+01,7.266437947786467955e-02,7.137418271108271484e-02
1.140327446899535246e+00,2.270193036209308701e+01,1.961525055330974598e-02,6.086820493469797741e-03
4.908054723526764640e-01,4.248154050457313247e+01,4.570753173111314661e-03,2.589705382131200686e-03
6.210423939334338783e+00,1.387306175354407500e+01,1.725332777210190072e-01,1.541000974754719866e-01
1.821761473603991544e+00,2.449683975286776061e+00,2.213071980685566154e-01,2.215585611546342648e-01
3.300831205575026406e+00,4.487636015122521371e+01,2.920901032764632727e-02,2.534201599665307503e-02
3.967243165128571558e+00,3.636980851838822915e+00,3.294590910449964882e-01,3.510310142745370343e-01
7.561785267342563621e+00,4.858328676194008011e+01,6.208977408297321199e-02,7.556205216190203799e-02
6.246156623766781379e+00,5.348414640584714164e+00,3.883301286175426803e-01,3.874407825798585336e-01
4.435432944424636759e+00,2.354591178805995000e+00,6.331747293277915078e-01,6.432373396109812846e-01
6.489252181634408423e+00,1.027324658802795021e+01,2.364485569426375278e-01,2.398482580811936993e-01
2.067981860821622053e+00,4.113400362606413552e+01,1.992101040349886915e-02,8.995636467084899834e-03
7.785540912188102514e-01,3.863597740845339246e+01,7.965529487844789577e-03,-1.574123548502207731e-02
2.114280030023474755e+00,5.915854969206465697e+00,1.144635731380593546e-01,1.260383729088964677e-01
4.806196277313390830e+00,3.762799741057436620e+01,5.073891333234505086e-02,5.510625260896085537e-02
2.755824079679880523e+00,1.332231204501343669e+01,7.846366975736179805e-02,5.938018965460233056e-02
7.908201904185232500e+00,4.105530565958743949e+01,7.682678829646467922e-02,8.362919013360529952e-02
4.462970338008904747e+00,1.078374971653589398e+01,1.544464795035997151e-01,1.639962036563686609e-01
4.589512379012306020e+00,1.699638175903209714e+01,1.049762335312697664e-01,9.855296308918987114e-02
5.961161338447296565e+00,4.987587467493984406e+00,3.908324446600521807e-01,3.991195579061754262e-01
4.168715187283370760e+00,4.768046974768742530e+01,3.476381815747615900e-02,1.795360854842850337e-02
1.472727155710153335e+00,5.848204902445743869e+00,7.947853977179336615e-02,7.765864853529498568e-02
1.691074943869805391e+00,3.530121417590561350e+01,1.893584251565008994e-02,1.964561418832323769e-02
3.684460526227351096e+00,3.888111160846388970e+01,3.760269063561012814e-02,4.576833866480473079e-02
2.098149794249025923e+00,2.292621763802313239e+01,3.583168158716722174e-02,4.015334976140439577e-02
1.736240210878193801e+00,3.708207643317379620e+01,1.852206695072674061e-02,2.107613949651833754e-02
3.005579487418186257e+00,3.643222219309278387e+01,3.268426946863164234e-02,3.856246090401487664e-02
6.437418997940212329e+00,3.634774650323755907e+01,7.047201999986246745e-02,6.425204497054561037e-02
6.932952933962133635e+00,1.884193738213815550e+01,1.445607969673805560e-01,1.596490946474334871e-01
2.180555010505639046e+00,2.243534920148282197e+01,3.803117302474781636e-02,3.493179017263978864e-02
1.661392260679265709e+00,1.141394642134618209e+01,5.393534197754487614e-02,6.216902568794753503e-02
3.841215228042151875e-01,1.521078159022179932e+01,9.603037548958862774e-03,9.856537855178844690e-03
1.732573535834613376e-01,1.531516120387883007e+01,4.300812649987313316e-03,2.126405318832989572e-03
2.997292675330561540e+00,1.006299206468680474e+01,1.091783804446755657e-01,1.153134836489687620e-01
1.629632897661987601e+00,3.615441740137568871e+01,1.782190295769504537e-02,2.256055218266645249e-02
4.078663843206353334e+00,2.441211718092655758e+01,6.581690186746798343e-02,7.951833376292405386e-02
1.138216461069510022e+00,4.806747291097781982e+01,9.386615194621986125e-03,2.039575868226477240e-02
5.051395932096938601e+00,2.600278443687315644e+01,7.678178668793972372e-02,7.137933322795957103e-02
4.502776647987713154e+00,4.006992642177258546e+01,4.464648760297586921e-02,4.992657332189360392e-02
