t,E,dE_dt,dE_dt_noisy
2.837963991998222113e+01,9.528868175930842455e-01,-4.947381940755002372e-09,2.125233965435062867e-03
2.839297621693710028e+01,9.528868173439177802e-01,-4.547848085102723648e-09,-9.863482946362727571e-03
2.840631251389197587e+01,9.528868170893773915e-01,-4.139697228240646343e-09,4.791842710221743545e-03
2.841964881084685501e+01,9.528868168296859009e-01,-3.723286683306181732e-09,2.352516861032460417e-03
2.843298510780173416e+01,9.528868165650739019e-01,-3.298986193597808203e-09,-8.176072257605740065e-03
2.844632140475661330e+01,9.528868162957788712e-01,-2.867176537857396568e-09,4.567345949499997289e-03
2.845965770171149245e+01,9.528868160220459460e-01,-2.428250782740559721e-09,7.073296791543919352e-04
2.847299399866637160e+01,9.528868157441274800e-01,-1.982613640968966529e-09,1.464873829569702862e-03
2.848633029562125074e+01,9.528868154622833764e-01,-1.530681781845844025e-09,1.129785851835508285e-03
2.849966659257612989e+01,9.528868151767805328e-01,-1.072883198949270422e-09,1.023077798884823933e-02
2.851300288953100903e+01,9.528868148878935074e-01,-6.096581572911929925e-10,6.611126940397654868e-03
2.852633918648588818e+01,9.528868145959039637e-01,-1.414582947306675109e-10,-5.900178421558858848e-03
2.853967548344076732e+01,9.528868143011011149e-01,3.312526936777304698e-10,2.477710335010527981e-02
2.855301178039564647e+01,9.528868140037813905e-01,8.079994139043034096e-10,2.417740313043832343e-02
2.856634807735052561e+01,9.528868137042486586e-01,1.288294659319844104e-09,1.155511596441885502e-02
2.857968437430540121e+01,9.528868134028138925e-01,1.771639768048671737e-09,-1.031295080360719596e-02
2.859302067126028035e+01,9.528868130997958374e-01,2.257523673207528780e-09,-1.407281261159144120e-02
2.860635696821515950e+01,9.528868127955202327e-01,2.745424008791796933e-09,9.411095171144082810e-03
2.861969326517003864e+01,9.528868124903202563e-01,3.234806589258454323e-09,-1.326089392943562671e-02
2.863302956212491779e+01,9.528868121845365247e-01,3.725125201359258398e-09,-3.062168365288157456e-03
2.864636585907979693e+01,9.528868118785167596e-01,4.215822267672475476e-09,-2.775772613971151832e-03
2.865970215603467608e+01,9.528868115726164545e-01,4.706327807503518645e-09,1.575364731360588732e-03
2.867303845298955522e+01,9.528868112671978752e-01,5.196060880174879770e-09,8.409157355024703649e-04
2.868637474994443437e+01,9.528868109626311700e-01,5.684427993417340286e-09,-5.911572454272981565e-03
2.869971104689931352e+01,9.528868106592935927e-01,6.170824265634700101e-09,1.370124272560146322e-02
2.871304734385419266e+01,9.528868103575696136e-01,6.654633107582019758e-09,7.280124197664095825e-03
2.872638364080907181e+01,9.528868100578512523e-01,7.135225992514759863e-09,2.157932830296524669e-03
2.873971993776394740e+01,9.528868097605378562e-01,7.611962565476360076e-09,1.087954065189005587e-03
2.875305623471882654e+01,9.528868094660360999e-01,8.084190717023986839e-09,3.077321048195074283e-03
2.876639253167370569e+01,9.528868091747598745e-01,8.551246787058541798e-09,-9.031825594060460816e-03
2.877972882862858484e+01,9.528868088871306208e-01,9.012455046142342496e-09,-3.026466186989830963e-03
2.879306512558346398e+01,9.528868086035768847e-01,9.467128224589782537e-09,6.280948099459522822e-03
2.880640142253834313e+01,9.528868083245348730e-01,9.914566976437777512e-09,-1.060735715053299014e-02
2.881973771949322227e+01,9.528868080504478977e-01,1.035406039726072258e-08,1.056354513428626324e-02
2.883307401644810142e+01,9.528868077817665982e-01,1.078488592876070129e-08,2.661534564782151290e-03
2.884641031340298056e+01,9.528868075189490527e-01,1.120630904911934511e-08,-1.539505957152522645e-03
2.885974661035785971e+01,9.528868072624607777e-01,1.161758326345685433e-08,5.742028504806612893e-03
2.887308290731273885e+01,9.528868070127743950e-01,1.201795079945611189e-08,1.302838471223630168e-02
2.888641920426761800e+01,9.528868067703701872e-01,1.240664148759867969e-08,8.023240722888989179e-03
2.889975550122249714e+01,9.528868065357354311e-01,1.278287399021638127e-08,5.315062560628046329e-03
2.891309179817737274e+01,9.528868063093649532e-01,1.314585489943509433e-08,-3.856414757394016710e-03
2.892642809513225188e+01,9.528868060917609073e-01,1.349477899738327213e-08,7.120579448528685691e-03
2.893976439208713103e+01,9.528868058834328858e-01,1.382882914777172623e-08,-7.333838593223004866e-04
2.895310068904201017e+01,9.528868056848975865e-01,1.414717682585164837e-08,-8.413548086101209139e-04
2.896643698599688932e+01,9.528868054966791457e-01,1.444898164396773987e-08,1.803519738460316116e-02
2.897977328295176846e+01,9.528868053193092491e-01,1.473339103497117719e-08,8.137317934355547608e-03
2.899310957990664761e+01,9.528868051533265771e-01,1.499954116641888380e-08,-3.103115827695825807e-02
2.900644587686152676e+01,9.528868049992775813e-01,1.524655590928042370e-08,8.839940794242188635e-04
2.901978217381640590e+01,9.528868048577154859e-01,1.547354813377643801e-08,3.889588771349753414e-03
2.903311847077128505e+01,9.528868047292015087e-01,1.567961791480720901e-08,1.073345456689041647e-02
2.904645476772616419e+01,9.528868046143036397e-01,1.586385455984440362e-08,1.723881938382655242e-03
2.905979106468104334e+01,9.528868045135976406e-01,1.602533475190959233e-08,1.173186838219386630e-02
2.907312736163591893e+01,9.528868044276664895e-01,1.616312378816681106e-08,-8.552279159400762859e-03
2.908646365859079808e+01,9.528868043571002699e-01,1.627627540645021353e-08,-3.571295376284297062e-03
2.909979995554567722e+01,9.528868043024967260e-01,1.636383119025391908e-08,5.367392315956353438e-03
2.911313625250055637e+01,9.528868042644608183e-01,1.642482108481224667e-08,-5.166100822687121411e-03
2.912647254945543551e+01,9.528868042436048347e-01,1.645826326612809254e-08,-2.589514334062231662e-03
2.913980884641031466e+01,9.528868042405486127e-01,1.646316385821300354e-08,3.731951811281107242e-03
2.915314514336519380e+01,9.528868042559188734e-01,1.643851792014483504e-08,9.492822669613322842e-03
2.916648144032007295e+01,9.528868042903502200e-01,1.638330787354091989e-08,6.578169834172979853e-03
2.917981773727495209e+01,9.528868043444841396e-01,1.629650515835162627e-08,1.055050672996674750e-03
2.919315403422983124e+01,9.528868044189698905e-01,1.617706864298629199e-08,1.099212901053255248e-03
2.920649033118471039e+01,9.528868045144637255e-01,1.602394601295936694e-08,-5.951378562221882121e-03
2.921982662813958953e+01,9.528868046316294471e-01,1.583607292434535685e-08,6.156800236037374141e-03
2.923316292509446868e+01,9.528868047711380740e-01,1.561237342791871319e-08,9.021301484539334670e-03
2.924649922204934427e+01,9.528868049336680635e-01,1.535175957537160407e-08,5.989157176870956193e-04
2.925983551900422341e+01,9.528868051199052003e-01,1.505313175585026864e-08,5.564575953271344230e-03
2.927317181595910256e+01,9.528868053256422943e-01,1.472323609644915487e-08,5.494555545796165133e-04
2.928650811291398171e+01,9.528868055439631002e-01,1.437316270256477901e-08,5.365577716652463781e-03
2.929984440986886085e+01,9.528868057741315400e-01,1.400409183321266182e-08,2.919058758521799173e-03
2.931318070682374000e+01,9.528868060154626063e-01,1.361712191269570660e-08,-2.553733023873303379e-03
2.932651700377861914e+01,9.528868062672816164e-01,1.321333475794161938e-08,5.778953079237479293e-03
2.933985330073349829e+01,9.528868065289241018e-01,1.279379583524198338e-08,-3.876447661336335400e-03
2.935318959768837743e+01,9.528868067997362523e-01,1.235955352559686693e-08,-1.913580342513115104e-03
2.936652589464325658e+01,9.528868070790745826e-01,1.191163966334646274e-08,-7.367113332659142207e-03
2.937986219159813572e+01,9.528868073663059324e-01,1.145106945897589323e-08,-7.582025818608837016e-03
2.939319848855301487e+01,9.528868076608076887e-01,1.097884130656090473e-08,5.872940476272655100e-03
2.940653478550789401e+01,9.528868079619675635e-01,1.049593700321038714e-08,-7.320070934358248460e-04
2.941987108246276961e+01,9.528868082691837049e-01,1.000332154176691857e-08,-1.362368351655889043e-02
2.943320737941764875e+01,9.528868085818645861e-01,9.501943508058441346e-09,-8.957992901224615459e-03
2.944654367637252790e+01,9.528868088994293384e-01,8.992734266445590041e-09,-6.846090998454013032e-03
2.945987997332740704e+01,9.528868092213073071e-01,8.476608866214707660e-09,7.452717014017459264e-03
2.947321627028228619e+01,9.528868095469382737e-01,7.954465554987910636e-09,7.762086500288275723e-03
2.948655256723716533e+01,9.528868098757723448e-01,7.427186173372679612e-09,-5.543506501413389236e-03
2.949988886419204448e+01,9.528868102072701740e-01,6.895635500103747262e-09,4.750671237052943828e-03
2.951322516114692363e+01,9.528868105409028511e-01,6.360661621539198674e-09,3.610402965139281831e-03
2.952656145810180277e+01,9.528868108761517908e-01,5.823096108602265897e-09,-8.262928648593188818e-03
2.953989775505668192e+01,9.528868112125088441e-01,5.283753741827657002e-09,2.019089482796286583e-02
2.955323405201156106e+01,9.528868115494762980e-01,4.743432609373432474e-09,-5.815996841079060058e-03
2.956657034896644021e+01,9.528868118865666537e-01,4.202914402791357862e-09,-9.233515169872117540e-03
2.957990664592131580e+01,9.528868122233031812e-01,3.662963567012400556e-09,2.030459043427686877e-02
2.959324294287619495e+01,9.528868125592193650e-01,3.124328123473019136e-09,-7.402877232992060956e-03
2.960657923983107409e+01,9.528868128938590143e-01,2.587739590317883476e-09,6.514550058755536055e-03
2.961991553678595324e+01,9.528868132267763746e-01,2.053912710048289014e-09,-2.976280194470815738e-03
2.963325183374083238e+01,9.528868135575364606e-01,1.523544990687797362e-09,1.052706986539358319e-02
2.964658813069571153e+01,9.528868138857140568e-01,9.973182219305543050e-10,-8.172961378158115353e-03
2.965992442765059067e+01,9.528868142108949391e-01,4.758966337323200513e-10,-2.674118531096418908e-02
2.967326072460546982e+01,9.528868145326749861e-01,-4.007176274828383455e-11,2.419381020566900575e-04
2.968659702156034896e+01,9.528868148506606239e-01,-5.499559089378047716e-10,-5.887744328967166318e-03
2.969993331851522811e+01,9.528868151644686035e-01,-1.053141248687217146e-09,1.210781202859527797e-02
2.971326961547010725e+01,9.528868154737260010e-01,-1.549029810671287422e-09,-1.064762693768683127e-02
2.972660591242498640e+01,9.528868157780706616e-01,-2.037040898808517575e-09,-1.103742826084156900e-02
2.973994220937986555e+01,9.528868160771504225e-01,-2.516609808565772877e-09,1.076172109145951891e-02
2.975327850633474114e+01,9.528868163706236682e-01,-2.987188797536066698e-09,1.170182463632735495e-02
2.976661480328962028e+01,9.528868166581594412e-01,-3.448247127939285672e-09,1.025045111530875977e-02
2.977995110024449943e+01,9.528868169394367760e-01,-3.899270187984749114e-09,-5.885206596603472819e-03
2.979328739719937857e+01,9.528868172141454762e-01,-4.339760558726146744e-09,-1.975780181430424748e-02
2.980662369415425772e+01,9.528868174819854486e-01,-4.769237027003880858e-09,1.000855450241149632e-03
2.981995999110913687e+01,9.528868177426673691e-01,-5.187235739903539589e-09,2.242490104731637186e-03
2.983329628806401601e+01,9.528868179959120166e-01,-5.593308896774396022e-09,2.897437219999704754e-03
2.984663258501889516e+01,9.528868182414507171e-01,-5.987025691184255649e-09,-2.094694437318996363e-03
2.985996888197377430e+01,9.528868184790251217e-01,-6.367971899789992563e-09,9.518732909831005909e-03
2.987330517892865345e+01,9.528868187083875396e-01,-6.735750347243441016e-09,1.507328939067207815e-02
2.988664147588353259e+01,9.528868189293002722e-01,-7.089979872296203744e-09,-1.330542265179515161e-02
2.989997777283841174e+01,9.528868191415363897e-01,-7.430296589810980734e-09,1.174924640699688029e-02
2.991331406979328733e+01,9.528868193448792878e-01,-7.756353214219413594e-09,9.063819672204286026e-03
2.992665036674816648e+01,9.528868195391226870e-01,-8.067818947632421356e-09,-8.994842958307316602e-03
2.993998666370304562e+01,9.528868197240707438e-01,-8.364379782549447029e-09,-3.188410533786930918e-03
2.995332296065792477e+01,9.528868198995380512e-01,-8.645738391703516879e-09,-1.150353600677090846e-02
2.996665925761280391e+01,9.528868200653497489e-01,-8.911614410821167009e-09,3.407215321641261264e-04
2.997999555456768306e+01,9.528868202213409688e-01,-9.161743477585637674e-09,1.090852067349124335e-02
2.999333185152256220e+01,9.528868203673578341e-01,-9.395878844062344193e-09,2.512901071940761184e-03
3.000666814847744135e+01,9.528868205032563488e-01,-9.613789633301783599e-09,2.742590452577132066e-03
3.002000444543232049e+01,9.528868206289033971e-01,-9.815262374569810877e-09,1.080110720866963442e-02
3.003334074238719964e+01,9.528868207441757443e-01,-1.000009947939306532e-08,2.165010958715735123e-02
3.004667703934207879e+01,9.528868208489611469e-01,-1.016812094852687087e-08,1.396196915949785358e-02
3.006001333629695793e+01,9.528868209431572422e-01,-1.031916267452831493e-08,-5.596378234368338915e-03
3.007334963325183708e+01,9.528868210266724370e-01,-1.045307775841136655e-08,-6.956602188617348401e-03
3.008668593020671267e+01,9.528868210994254628e-01,-1.056973591376936250e-08,1.017866352338272357e-02
3.010002222716159181e+01,9.528868211613454875e-01,-1.066902354830701061e-08,6.370112630725173301e-03
3.011335852411647096e+01,9.528868212123717818e-01,-1.075084327464836953e-08,-1.966716827467242246e-02
3.012669482107135011e+01,9.528868212524546077e-01,-1.081511533194273733e-08,1.022345093065943214e-03
3.014003111802622925e+01,9.528868212815539973e-01,-1.086177566639312531e-08,1.657434459062852999e-02
3.015336741498110840e+01,9.528868212996409737e-01,-1.089077782470693201e-08,-6.200232154137545575e-03
3.016670371193598754e+01,9.528868213066965520e-01,-1.090209131304753498e-08,-1.490598921530810611e-02
3.018004000889086669e+01,9.528868213027124057e-01,-1.089570280787127698e-08,3.430435414322304671e-03
3.019337630584574583e+01,9.528868212876904220e-01,-1.087161532499492100e-08,7.377793398115661642e-03
3.020671260280062498e+01,9.528868212616430355e-01,-1.082984881894261120e-08,1.262097410196319491e-02
3.022004889975550412e+01,9.528868212245931169e-01,-1.077043996350335320e-08,-9.671824016667517065e-03
3.023338519671038327e+01,9.528868211765738616e-01,-1.069344196264615521e-08,-4.591339417150485866e-03
3.024672149366525886e+01,9.528868211176289016e-01,-1.059892478297297380e-08,-3.459609800695990188e-04
3.026005779062013801e+01,9.528868210478123046e-01,-1.048697515111662870e-08,-7.036417523871075531e-03
3.027339408757501715e+01,9.528868209671884637e-01,-1.035769629873645181e-08,3.474224715082696764e-03
3.028673038452989630e+01,9.528868208758323188e-01,-1.021120839359707100e-08,-1.183603120267992526e-02
3.030006668148477544e+01,9.528868207738290241e-01,-1.004764798532425951e-08,5.713382293505897026e-03
3.031340297843965459e+01,9.528868206612745029e-01,-9.867168857154162698e-09,7.066273497214362216e-03
3.032673927539453373e+01,9.528868205382746703e-01,-9.669940865403292563e-09,-1.439397335982496758e-02
3.034007557234941288e+01,9.528868204049460999e-01,-9.456150966424825555e-09,6.501536907826580653e-04
3.035341186930429203e+01,9.528868202614156901e-01,-9.226002547872702575e-09,1.705641524090378445e-03
3.036674816625917117e+01,9.528868201078207756e-01,-8.979715912689478774e-09,-6.696692975134022757e-03
3.038008446321405032e+01,9.528868199443091269e-01,-8.717527973794991780e-09,5.588563424660686341e-03
3.039342076016892946e+01,9.528868197710388399e-01,-8.439692241943297368e-09,1.296121534496866116e-02
3.040675705712380861e+01,9.528868195881786685e-01,-8.146479315782051422e-09,-6.826359307818740708e-03
3.042009335407868420e+01,9.528868193959073585e-01,-7.838175794180890499e-09,1.189384369138228245e-02
3.043342965103356335e+01,9.528868191944144250e-01,-7.515085566865697952e-09,-7.979708914573654943e-03
3.044676594798844249e+01,9.528868189838997083e-01,-7.177529054609721459e-09,6.478395441816925567e-03
3.046010224494332164e+01,9.528868187645733734e-01,-6.825843289898214650e-09,3.585309919510386301e-03
3.047343854189820078e+01,9.528868185366559107e-01,-6.460381836263795474e-09,3.442569499263281683e-03
3.048677483885307993e+01,9.528868183003785797e-01,-6.081515435338302744e-09,-5.104220200385860273e-03
3.050011113580795907e+01,9.528868180559827428e-01,-5.689631188930677208e-09,1.499896356513317000e-02
3.051344743276283822e+01,9.528868178037201986e-01,-5.285132834847994232e-09,8.930790148906851342e-03
3.052678372971771736e+01,9.528868175438532928e-01,-4.868441005369261720e-09,-7.074911905959623860e-03
3.054012002667259651e+01,9.528868172766545852e-01,-4.439992786625657217e-09,-4.728092558293601165e-03
3.055345632362747565e+01,9.528868170024072937e-01,-4.000242252895358508e-09,-1.067118518772223329e-02
3.056679262058235480e+01,9.528868167214049612e-01,-3.549660146547062300e-09,1.466220624069075260e-02
3.058012891753723395e+01,9.528868164339513447e-01,-3.088733550177247267e-09,-7.993221359772642240e-03
3.059346521449210954e+01,9.528868161403608594e-01,-2.617966592642628765e-09,-8.717455352119655304e-03
3.060680151144698868e+01,9.528868158409581346e-01,-2.137879796804131871e-09,-7.647677176842608560e-03
3.062013780840186783e+01,9.528868155360785686e-01,-1.649011016277568409e-09,1.701835774270019110e-05
3.063347410535674697e+01,9.528868152260674407e-01,-1.151913851631103380e-09,-7.718606871545451512e-03
3.064681040231162612e+01,9.528868149112809105e-01,-6.471594180684769881e-10,-1.597560548188702023e-02
3.066014669926650527e+01,9.528868145920852406e-01,-1.353350296412481057e-10,1.433803668153308189e-02
3.067348299622138441e+01,9.528868142688572407e-01,3.829551493625404923e-10,-4.487204166196174723e-03
3.068681929317626356e+01,9.528868139419841565e-01,9.070901503885342443e-10,2.433588490318195751e-03
3.070015559013114270e+01,9.528868136118635590e-01,1.436432486845440337e-09,-5.508423494473361701e-03
3.071349188708602185e+01,9.528868132789035661e-01,1.970327723893605665e-09,7.196970790017871884e-03
3.072682818404090099e+01,9.528868129435225098e-01,2.508105082996148205e-09,-1.967539090196507301e-02
3.074016448099578014e+01,9.528868126061492694e-01,3.049076905022041206e-09,1.698630632001992338e-02
3.075350077795065573e+01,9.528868122672230490e-01,3.592538875760165062e-09,-7.859432199037705985e-03
3.076683707490553488e+01,9.528868119271935999e-01,4.137769840303895386e-09,9.848533969647526795e-03
3.078017337186041402e+01,9.528868115865209987e-01,4.684032112699243466e-09,7.757850096881430992e-03
3.079350966881529317e+01,9.528868112456756467e-01,5.230571381402426834e-09,-6.222500474479114585e-03
3.080684596577017231e+01,9.528868109051386037e-01,5.776616289476788069e-09,-9.123189512421261971e-03
3.082018226272505146e+01,9.528868105654009213e-01,6.321379420783090897e-09,-7.591893985747205816e-03
3.083351855967993060e+01,9.528868102269646423e-01,6.864055789902734350e-09,-6.629627079830034860e-03
3.084685485663480975e+01,9.528868098903416906e-01,7.403824513543821872e-09,7.530410915368586020e-03
3.086019115358968889e+01,9.528868095560546481e-01,7.939847637000729819e-09,1.012651153944022983e-02
3.087352745054456804e+01,9.528868092246365329e-01,8.471270486302973080e-09,6.872008047838188902e-03
3.088686374749944719e+01,9.528868088966306882e-01,8.997221826942403133e-09,-9.097530731028653783e-03
3.090020004445432633e+01,9.528868085725907822e-01,9.516813869077378474e-09,3.124969644986839556e-03
3.091353634140920548e+01,9.528868082530812522e-01,1.002914154675516034e-08,-4.155038768641592002e-03
3.092687263836408107e+01,9.528868079386764167e-01,1.053328391176222567e-08,-7.127804032719560305e-03
3.094020893531896021e+01,9.528868076299614742e-01,1.102830264609888644e-08,6.210492901295484175e-03
3.095354523227383936e+01,9.528868073275317263e-01,1.151324321470303946e-08,9.503641086015026870e-03
3.096688152922871851e+01,9.528868070319931327e-01,1.198713389573974331e-08,-1.702735069918387195e-03
3.098021782618359765e+01,9.528868067439619782e-01,1.244898656643095292e-08,-3.206265512173893384e-03
3.099355412313847680e+01,9.528868064640646507e-01,1.289779678198543778e-08,-9.899297050069042272e-03
3.100689042009335594e+01,9.528868061929385291e-01,1.333254253006732615e-08,-2.170777432674516911e-03
3.102022671704823509e+01,9.528868059312308736e-01,1.375218594123345239e-08,-8.864836730688746991e-04
3.103356301400311423e+01,9.528868056795997132e-01,1.415567189941985271e-08,-2.305892126209899660e-03
3.104689931095799338e+01,9.528868054387132913e-01,1.454192883644511713e-08,2.741506744866649588e-03
3.106023560791287252e+01,9.528868052092502872e-01,1.490986853425191327e-08,-1.739906091519781385e-03
3.107357190486775167e+01,9.528868049918998162e-01,1.525838603903817425e-08,3.240838303695514275e-03
3.108690820182262726e+01,9.528868047873615410e-01,1.558635937936453386e-08,-7.130453246647055349e-03
3.110024449877750641e+01,9.528868045963453381e-01,1.589265036325976377e-08,2.230422214737548883e-02
3.111358079573238555e+01,9.528868044195715203e-01,1.617610393290364046e-08,1.292362434454019660e-02
3.112691709268726470e+01,9.528868042577708364e-01,1.643554833116039893e-08,1.578167250592679011e-02
3.114025338964214384e+01,9.528868041116845822e-01,1.666979496366821634e-08,6.659509598710780694e-03
3.115358968659702299e+01,9.528868039820642677e-01,1.687763874491654548e-08,8.787971415265030369e-04
3.116692598355190214e+01,9.528868038696718390e-01,1.705785793431474628e-08,-1.297220107079542425e-02
3.118026228050678128e+01,9.528868037752799003e-01,1.720921368082717340e-08,1.323443590233903434e-02
3.119359857746166043e+01,9.528868036996710478e-01,1.733045108896075215e-08,6.131550590702110858e-03
3.120693487441653957e+01,9.528868036436386468e-01,1.742029798624394887e-08,-3.300338878823522518e-03
3.122027117137141872e+01,9.528868036079863879e-01,1.747746575329195418e-08,9.650906447985451581e-03
3.123360746832629786e+01,9.528868035935281755e-01,1.750064923967259434e-08,-1.542569042972554262e-03
3.124694376528117701e+01,9.528868036010885723e-01,1.748852627124486414e-08,5.659133847022342241e-03
3.126028006223605260e+01,9.528868036315024659e-01,1.743975815236137317e-08,1.455650897006642921e-02
3.127361635919093175e+01,9.528868036856150692e-01,1.735298957999953373e-08,-3.614618479437483527e-04
3.128695265614581089e+01,9.528868037642822530e-01,1.722684819793762756e-08,-1.249618576747261491e-02
3.130028895310069004e+01,9.528868038683698805e-01,1.705994560289442186e-08,-1.274542354859983448e-02
3.131362525005556918e+01,9.528868039987546945e-01,1.685087594373996245e-08,1.343884920212537470e-02
3.132696154701044833e+01,9.528868041563235414e-01,1.659821720085413732e-08,1.961597011815511410e-02
3.134029784396532747e+01,9.528868043419738143e-01,1.630053040376638895e-08,-2.334174485883609446e-03
3.135363414092020662e+01,9.528868045540491716e-01,1.596047147396639776e-08,-5.989629636630978624e-03
3.136697043787508576e+01,9.528868047764736948e-01,1.560381784459358157e-08,-1.908328325461328828e-02
3.138030673482996491e+01,9.528868050058632022e-01,1.523599598828723201e-08,-2.115040997515530569e-03
3.139364303178484406e+01,9.528868052417105439e-01,1.485781910264688532e-08,-5.498167684876939000e-03
3.140697932873972320e+01,9.528868054835168966e-01,1.447008706433050573e-08,2.195630078479310354e-03
3.142031562569459879e+01,9.528868057307922079e-01,1.407358564756155950e-08,4.976928653842280052e-03
3.143365192264947794e+01,9.528868059830549742e-01,1.366908696995294825e-08,6.043138290564909788e-03
3.144698821960435708e+01,9.528868062398324623e-01,1.325734896688579578e-08,1.688923782063191104e-02
3.146032451655923623e+01,9.528868065006603771e-01,1.283911621029892869e-08,-1.093295076722420461e-02
3.147366081351411538e+01,9.528868067650829721e-01,1.241511943510936744e-08,1.170615697395135929e-04
3.148699711046899452e+01,9.528868070326531603e-01,1.198607556002900809e-08,1.821616983123256709e-03
3.150033340742387367e+01,9.528868073029327368e-01,1.155268723566915678e-08,-2.047259051075658171e-02
3.151366970437875281e+01,9.528868075754914901e-01,1.111564428522837655e-08,-1.712988236723972379e-02
3.152700600133363196e+01,9.528868078499085348e-01,1.067562158639512315e-08,3.368035405750947724e-03
3.154034229828851110e+01,9.528868081257709788e-01,1.023328123194583439e-08,1.601890726668192197e-02
3.155367859524339025e+01,9.528868084026748120e-01,9.789271029209123398e-09,1.591126724570716272e-02
3.156701489219826939e+01,9.528868086802246840e-01,9.344224891245922482e-09,-7.738503557405764649e-03
3.158035118915314854e+01,9.528868089580336820e-01,8.898763260122011243e-09,4.718404148229047787e-03
3.159368748610802413e+01,9.528868092357236641e-01,8.453492492815906090e-09,-1.550954519547533255e-03
3.160702378306290328e+01,9.528868095129250371e-01,8.009005189948958936e-09,-1.795896884838973917e-02
3.162036008001778242e+01,9.528868097892765343e-01,7.565880626864140979e-09,-4.318342822141589370e-03
3.163369637697266157e+01,9.528868100644259931e-01,7.124683508961948686e-09,-9.900776452815025080e-03
3.164703267392754071e+01,9.528868103380293553e-01,6.685965556370299101e-09,-6.342000912991192611e-03
3.166036897088241986e+01,9.528868106097516666e-01,6.250263809119693814e-09,1.060690568320648425e-02
3.167370526783729900e+01,9.528868108792661884e-01,5.818102227425625550e-09,6.323560368128165743e-03
3.168704156479217815e+01,9.528868111462548418e-01,5.389990839939351464e-09,4.895905524288803219e-03
3.170037786174705730e+01,9.528868114104083187e-01,4.966425559867204687e-09,-3.165065205895844971e-03
3.171371415870193644e+01,9.528868116714257486e-01,4.547888914421815976e-09,-5.352603954164412460e-03
3.172705045565681559e+01,9.528868119290149208e-01,4.134849398637618911e-09,6.118681183701777694e-03
3.174038675261169473e+01,9.528868121828923954e-01,3.727761518738936797e-09,4.891557417361889343e-03
3.175372304956657032e+01,9.528868124327830591e-01,3.327066447865456578e-09,2.324806159187640074e-03
3.176705934652144947e+01,9.528868126784204584e-01,2.933191364275222757e-09,1.314721268458874520e-02
3.178039564347632862e+01,9.528868129195467995e-01,2.546549708083711838e-09,6.887087609778201960e-03
3.179373194043120776e+01,9.528868131559130594e-01,2.167540738909345954e-09,3.814954336903165263e-03
3.180706823738608691e+01,9.528868133872786528e-01,1.796550271396246679e-09,1.276697531961701673e-02
3.182040453434096605e+01,9.528868136134113209e-01,1.433950656132276791e-09,-7.781585030512806408e-03
3.183374083129584520e+01,9.528868138340880201e-01,1.080099627792652228e-09,-6.442784505649205677e-03
3.184707712825072434e+01,9.528868140490938110e-01,7.353417909305992595e-10,-7.893369861617366770e-03
3.186041342520560349e+01,9.528868142582225254e-01,4.000077127169765490e-10,-1.186084392625779207e-02
3.187374972216048263e+01,9.528868144612765434e-01,7.441432366139810739e-11,2.813253898233681379e-03
3.188708601911536178e+01,9.528868146580671272e-01,-2.411357597972840772e-10,-4.657570244151944087e-03
3.190042231607024092e+01,9.528868148484136436e-01,-5.463529195032235108e-10,3.056168022484311454e-03
3.191375861302512007e+01,9.528868150321444519e-01,-8.409619051477634777e-10,9.206071458309577488e-03
3.192709490997999566e+01,9.528868152090964605e-01,-1.124701182013410072e-09,2.418947176991001480e-02
3.194043120693487481e+01,9.528868153791150153e-01,-1.397322813012635834e-09,-3.614640822370858604e-03
3.195376750388975395e+01,9.528868155420542330e-01,-1.658592888031940049e-09,1.092616260919729299e-02
3.196710380084463310e+01,9.528868156977767789e-01,-1.908291134486428398e-09,-8.394772636328657949e-04
3.198044009779951224e+01,9.528868158461538673e-01,-2.146211089057437071e-09,9.447778467931912394e-03
3.199377639475439139e+01,9.528868159870652610e-01,-2.372159898199333039e-09,5.277317159545189028e-04
3.200711269170926698e+01,9.528868161203996046e-01,-2.585959091826184331e-09,5.433338431317586911e-03
3.202044898866414968e+01,9.528868162460538693e-01,-2.787443412373413754e-09,-1.745729264926160901e-02
3.203378528561902527e+01,9.528868163639337974e-01,-2.976461700374133379e-09,-3.146694629442881724e-03
3.204712158257390797e+01,9.528868164739535684e-01,-3.152876376644186962e-09,7.073292357512036589e-03
3.206045787952878356e+01,9.528868165760360220e-01,-3.316563744124034763e-09,-4.682934620182744386e-04
3.207379417648366626e+01,9.528868166701128795e-01,-3.467414254158807108e-09,-1.209218161040100797e-02
3.208713047343854186e+01,9.528868167561238556e-01,-3.605331276579359923e-09,4.187502550466530062e-03
3.210046677039342455e+01,9.528868168340179912e-01,-3.730233089430101678e-09,6.170430322080529967e-03
3.211380306734830015e+01,9.528868169037523206e-01,-3.842050825056397834e-09,-1.794363701852078052e-02
3.212713936430318284e+01,9.528868169652928710e-01,-3.940729963701483651e-09,1.148175011229134179e-02
3.214047566125805844e+01,9.528868170186141073e-01,-4.026229571095496507e-09,4.575118954015831158e-03
3.215381195821294114e+01,9.528868170636991541e-01,-4.098522646267532821e-09,7.124220933912804414e-03
3.216714825516781673e+01,9.528868171005395737e-01,-4.157595578577200079e-09,-7.103496924045740908e-03
3.218048455212269232e+01,9.528868171291358102e-01,-4.203449126966019023e-09,-2.717702451327873954e-04
