S,v
1.420464832681000100e+00,5.820045757126818264e-01
1.423739998089119441e+00,5.825425394826850845e-01
1.427022715045298096e+00,5.830802064312410327e-01
1.430313000961138448e+00,5.836175750173139276e-01
1.433610873288388987e+00,5.841546437018221294e-01
1.436916349519036684e+00,5.846914109476489818e-01
1.440229447185399358e+00,5.852278752196565792e-01
1.443550183860219827e+00,5.857640349846962025e-01
1.446878577156757606e+00,5.862998887116205315e-01
1.450214644728883950e+00,5.868354348712967461e-01
1.453558404271172222e+00,5.873706719366158513e-01
1.456909873518999143e+00,5.879055983825076659e-01
1.460269070248629397e+00,5.884402126859490378e-01
1.463636012277315990e+00,5.889745133259783882e-01
1.467010717463392844e+00,5.895084987837057033e-01
1.470393203706370056e+00,5.900421675423243029e-01
1.473783488947028486e+00,5.905755180871228305e-01
1.477181591167515240e+00,5.911085489054964670e-01
1.480587528391438923e+00,5.916412584869581437e-01
1.484001318683964454e+00,5.921736453231497554e-01
1.487422980151910767e+00,5.927057079078542623e-01
1.490852530943844512e+00,5.932374447370059034e-01
1.494289989250178419e+00,5.937688543087019655e-01
1.497735373303266115e+00,5.942999351232138849e-01
1.501188701377500267e+00,5.948306856829983502e-01
1.504649991789408059e+00,5.953611044927077378e-01
1.508119262897750001e+00,5.958911900592019917e-01
1.511596533103615192e+00,5.964209408915591704e-01
1.515081820850521233e+00,5.969503555010862161e-01
1.518575144624510376e+00,5.974794324013292801e-01
1.522076522954248334e+00,5.980081701080858236e-01
1.525585974411121981e+00,5.985365671394139442e-01
1.529103517609338825e+00,5.990646220156439217e-01
1.532629171206024932e+00,5.995923332593882105e-01
1.536162953901323514e+00,6.001196993955525416e-01
1.539704884438495736e+00,6.006467189513461369e-01
1.543254981604018417e+00,6.011733904562917008e-01
1.546813264227684170e+00,6.016997124422368559e-01
1.550379751182702215e+00,6.022256834433635797e-01
1.553954461385797181e+00,6.027513019961983076e-01
1.557537413797309922e+00,6.032765666396233684e-01
1.561128627421298320e+00,6.038014759148859767e-01
1.564728121305638098e+00,6.043260283656083365e-01
1.568335914542123399e+00,6.048502225377988539e-01
1.571952026266568492e+00,6.053740569798603532e-01
1.575576475658908793e+00,6.058975302426020670e-01
1.579209281943303012e+00,6.064206408792474079e-01
1.582850464388235290e+00,6.069433874454454036e-01
1.586500042306616676e+00,6.074657684992796902e-01
1.590158035055888375e+00,6.079877826012783926e-01
1.593824462038123668e+00,6.085094283144238947e-01
1.597499342700131386e+00,6.090307042041621655e-01
1.601182696533559158e+00,6.095516088384123066e-01
1.604874543074995996e+00,6.100721407875762115e-01
1.608574901906076438e+00,6.105922986245482242e-01
1.612283792653584902e+00,6.111120809247237995e-01
1.616001234989558943e+00,6.116314862660092722e-01
1.619727248631393612e+00,6.121505132288314055e-01
1.623461853341946926e+00,6.126691603961456067e-01
1.627205068929643783e+00,6.131874263534462521e-01
1.630956915248581662e+00,6.137053096887744585e-01
1.634717412198635200e+00,6.142228089927284085e-01
1.638486579725562331e+00,6.147399228584715658e-01
1.642264437821110201e+00,6.152566498817414464e-01
1.646051006523120419e+00,6.157729886608587222e-01
1.649846305915636524e+00,6.162889377967363247e-01
1.653650356129009014e+00,6.168044958928875499e-01
1.657463177340003480e+00,6.173196615554347177e-01
1.661284789771906967e+00,6.178344333931183874e-01
1.665115213694635443e+00,6.183488100173055724e-01
1.668954469424840825e+00,6.188627900419980676e-01
1.672802577326019779e+00,6.193763720838406650e-01
1.676659557808620304e+00,6.198895547621303681e-01
1.680525431330151198e+00,6.204023366988239419e-01
1.684400218395290194e+00,6.209147165185461281e-01
1.688283939555992763e+00,6.214266928485985275e-01
1.692176615411600471e+00,6.219382643189667048e-01
1.696078266608951335e+00,6.224494295623295148e-01
1.699988913842488181e+00,6.229601872140655416e-01
1.703908577854369888e+00,6.234705359122625357e-01
1.707837279434579747e+00,6.239804742977242968e-01
1.711775039421036926e+00,6.244900010139790014e-01
1.715721878699706382e+00,6.249991147072869735e-01
1.719677818204709663e+00,6.255078140266475684e-01
1.723642878918436594e+00,6.260160976238081654e-01
1.727617081871655857e+00,6.265239641532706072e-01
1.731600448143626680e+00,6.270314122722993044e-01
1.735592998862210745e+00,6.275384406409282301e-01
1.739594755203984322e+00,6.280450479219691351e-01
1.743605738394350402e+00,6.285512327810176547e-01
1.747625969707651716e+00,6.290569938864619681e-01
1.751655470467283093e+00,6.295623299094887937e-01
1.755694262045804033e+00,6.300672395240912715e-01
1.759742365865053948e+00,6.305717214070758470e-01
1.763799803396263410e+00,6.310757742380689317e-01
1.767866596160170278e+00,6.315793966995246755e-01
1.771942765727131830e+00,6.320825874767314057e-01
1.776028333717240670e+00,6.325853452578178437e-01
1.780123321800438640e+00,6.330876687337612108e-01
1.784227751696632058e+00,6.335895565983927780e-01
1.788341645175806738e+00,6.340910075484053054e-01
1.792465024058143452e+00,6.345920202833591484e-01
1.796597910214134286e+00,6.350925935056888072e-01
1.800740325564697208e+00,6.355927259207100333e-01
1.804892292081294203e+00,6.360924162366251577e-01
1.809053831786046285e+00,6.365916631645303081e-01
1.813224966751850742e+00,6.370904654184214033e-01
1.817405719102498818e+00,6.375888217152004822e-01
1.821596111012792063e+00,6.380867307746814765e-01
1.825796164708661129e+00,6.385841913195969832e-01
1.830005902467282342e+00,6.390812020756037048e-01
1.834225346617196717e+00,6.395777617712883334e-01
1.838454519538428311e+00,6.400738691381743228e-01
1.842693443662602792e+00,6.405695229107269961e-01
1.846942141473066235e+00,6.410647218263590963e-01
1.851200635505004577e+00,6.415594646254376698e-01
1.855468948345563307e+00,6.420537500512883966e-01
1.859747102633967142e+00,6.425475768502019180e-01
1.864035121061639488e+00,6.430409437714393883e-01
1.868333026372324346e+00,6.435338495672375814e-01
1.872640841362204878e+00,6.440262929928151081e-01
1.876958588880026424e+00,6.445182728063761912e-01
1.881286291827215740e+00,6.450097877691178816e-01
1.885623973158003785e+00,6.455008366452338331e-01
1.889971655879547408e+00,6.459914182019202977e-01
1.894329363052050796e+00,6.464815312093805666e-01
1.898697117788887834e+00,6.469711744408306320e-01
1.903074943256724882e+00,6.474603466725038503e-01
1.907462862675644466e+00,6.479490466836559381e-01
1.911860899319266505e+00,6.484372732565697461e-01
1.916269076514873548e+00,6.489250251765601440e-01
1.920687417643534012e+00,6.494123012319785726e-01
1.925115946140225631e+00,6.498991002142179285e-01
1.929554685493960475e+00,6.503854209177171164e-01
1.934003659247908624e+00,6.508712621399658227e-01
1.938462890999524735e+00,6.513566226815080684e-01
1.942932404400670832e+00,6.518415013459479823e-01
1.947412223157743982e+00,6.523258969399531315e-01
1.951902371031800865e+00,6.528098082732590735e-01
1.956402871838683444e+00,6.532932341586739078e-01
1.960913749449146870e+00,6.537761734120822732e-01
1.965435027788984268e+00,6.542586248524490111e-01
1.969966730839154856e+00,6.547405873018238287e-01
1.974508882635910512e+00,6.552220595853451846e-01
1.979061507270923892e+00,6.557030405312438415e-01
1.983624628891414998e+00,6.561835289708470853e-01
1.988198271700281294e+00,6.566635237385823887e-01
1.992782459956223606e+00,6.571430236719812967e-01
1.997377217973876906e+00,6.576220276116826469e-01
2.001982570123937766e+00,6.581005344014366765e-01
2.006598540833295363e+00,6.585785428881086867e-01
2.011225154585158492e+00,6.590560519216817070e-01
2.015862435919187678e+00,6.595330603552608251e-01
2.020510409431624854e+00,6.600095670450761842e-01
2.025169099775422588e+00,6.604855708504863143e-01
2.029838531660376866e+00,6.609610706339812403e-01
2.034518729853255881e+00,6.614360652611858127e-01
2.039209719177933255e+00,6.619105536008629276e-01
2.043911524515519051e+00,6.623845345249165240e-01
2.048624170804491218e+00,6.628580069083941373e-01
2.053347683040828819e+00,6.633309696294906743e-01
2.058082086278143930e+00,6.638034215695508555e-01
2.062827405627814858e+00,6.642753616130716576e-01
2.067583666259118935e+00,6.647467886477057553e-01
2.072350893399366623e+00,6.652177015642637414e-01
2.077129112334035188e+00,6.656880992567171251e-01
2.081918348406901487e+00,6.661579806222004407e-01
2.086718627020178740e+00,6.666273445610143566e-01
2.091529973634649764e+00,6.670961899766274517e-01
2.096352413769801970e+00,6.675645157756791015e-01
2.101185973003962815e+00,6.680323208679815883e-01
2.106030676974436577e+00,6.684996041665228761e-01
2.110886551377638920e+00,6.689663645874677211e-01
2.115753621969233667e+00,6.694326010501608915e-01
2.120631914564270026e+00,6.698983124771290543e-01
2.125521455037317597e+00,6.703634977940819972e-01
2.130422269322606699e+00,6.708281559299160701e-01
2.135334383414162929e+00,6.712922858167142959e-01
2.140257823365947054e+00,6.717558863897501453e-01
2.145192615291991789e+00,6.722189565874875372e-01
2.150138785366541683e+00,6.726814953515838358e-01
2.155096359824190788e+00,6.731435016268911831e-01
2.160065364960022549e+00,6.736049743614576091e-01
2.165045827129748357e+00,6.740659125065293633e-01
2.170037772749848326e+00,6.745263150165519139e-01
2.175041228297712070e+00,6.749861808491715021e-01
2.180056220311775927e+00,6.754455089652364741e-01
2.185082775391667731e+00,6.759042983287987250e-01
2.190120920198345367e+00,6.763625479071151414e-01
2.195170681454239325e+00,6.768202566706481571e-01
2.200232085943393034e+00,6.772774235930676401e-01
2.205305160511606744e+00,6.777340476512512257e-01
2.210389932066578744e+00,6.781901278252862042e-01
2.215486427578048811e+00,6.786456630984699645e-01
2.220594674077940311e+00,6.791006524573106606e-01
2.225714698660504087e+00,6.795550948915287659e-01
2.230846528482462343e+00,6.800089893940572949e-01
2.235990190763152974e+00,6.804623349610428029e-01
2.241145712784673005e+00,6.809151305918460517e-01
2.246313121892023812e+00,6.813673752890423430e-01
2.251492445493256334e+00,6.818190680584228502e-01
2.256683711059615849e+00,6.822702079089941751e-01
2.261886946125688524e+00,6.827207938529792353e-01
2.267102178289546632e+00,6.831708249058178195e-01
2.272329435212895987e+00,6.836203000861668100e-01
2.277568744621221164e+00,6.840692184159001821e-01
2.282820134303933823e+00,6.845175789201096705e-01
2.288083632114519261e+00,6.849653806271046586e-01
2.293359265970685623e+00,6.854126225684123996e-01
2.298647063854509565e+00,6.858593037787780178e-01
2.303947053812587242e+00,6.863054232961643963e-01
2.309259263956180419e+00,6.867509801617526222e-01
2.314583722461367898e+00,6.871959734199410974e-01
2.319920457569194294e+00,6.876404021183459836e-01
2.325269497585819245e+00,6.880842653078007576e-01
2.330630870882667516e+00,6.885275620423559895e-01
2.336004605896580433e+00,6.889702913792790095e-01
2.341390731129965985e+00,6.894124523790531311e-01
2.346789275150950260e+00,6.898540441053782057e-01
2.352200266593527989e+00,6.902950656251689576e-01
2.357623734157716644e+00,6.907355160085550949e-01
2.363059706609706545e+00,6.911753943288807545e-01
2.368508212782014510e+00,6.916146996627035026e-01
2.373969281573636181e+00,6.920534310897936692e-01
2.379442941950199675e+00,6.924915876931337921e-01
2.384929222944119243e+00,6.929291685589178407e-01
2.390428153654748922e+00,6.933661727765499938e-01
2.395939763248537968e+00,6.938025994386438633e-01
2.401464080959184066e+00,6.942384476410218275e-01
2.407001136087788318e+00,6.946737164827133659e-01
2.412550958003012891e+00,6.951084050659546154e-01
2.418113576141233789e+00,6.955425124961867045e-01
2.423689020006699835e+00,6.959760378820550875e-01
2.429277319171686766e+00,6.964089803354076569e-01
2.434878503276655781e+00,6.968413389712938555e-01
2.440492602030408964e+00,6.972731129079636769e-01
2.446119645210249605e+00,6.977043012668653343e-01
2.451759662662137629e+00,6.981349031726445942e-01
2.457412684300845918e+00,6.985649177531426668e-01
2.463078740110129949e+00,6.989943441393955403e-01
2.468757860142870797e+00,6.994231814656314272e-01
2.474450074521245657e+00,6.998514288692694318e-01
2.480155413436883727e+00,7.002790854909179963e-01
2.485873907151027407e+00,7.007061504743731239e-01
2.491605585994692174e+00,7.011326229666161591e-01
2.497350480368827785e+00,7.015585021178125658e-01
2.503108620744479484e+00,7.019837870813095959e-01
2.508880037662950091e+00,7.024084770136342915e-01
2.514664761735960763e+00,7.028325710744917076e-01
2.520462823645814421e+00,7.032560684267625817e-01
2.526274254145557840e+00,7.036789682365016674e-01
2.532099084059145966e+00,7.041012696729348486e-01
2.537937344281603114e+00,7.045229719084578068e-01
2.543789065779189951e+00,7.049440741186328019e-01
2.549654279589564698e+00,7.053645754821873393e-01
2.555533016821949666e+00,7.057844751810111728e-01
2.561425308657295119e+00,7.062037724001537509e-01
2.567331186348446703e+00,7.066224663278225515e-01
2.573250681220307978e+00,7.070405561553797513e-01
2.579183824670009173e+00,7.074580410773403383e-01
2.585130648167072831e+00,7.078749202913687810e-01
2.591091183253580787e+00,7.082911929982770305e-01
2.597065461544341591e+00,7.087068584020217443e-01
2.603053514727057483e+00,7.091219157097010672e-01
2.609055374562493146e+00,7.095363641315521885e-01
2.615071072884645353e+00,7.099502028809488996e-01
2.621100641600908165e+00,7.103634311743977081e-01
2.627144112692247013e+00,7.107760482315358397e-01
2.633201518213363457e+00,7.111880532751277961e-01
2.639272890292869711e+00,7.115994455310626909e-01
2.645358261133455180e+00,7.120102242283508076e-01
2.651457663012060095e+00,7.124203885991201579e-01
2.657571128280045603e+00,7.128299378786147056e-01
2.663698689363364736e+00,7.132388713051894813e-01
2.669840378762735167e+00,7.136471881203084733e-01
2.675996229053812403e+00,7.140548875685409635e-01
2.682166272887359870e+00,7.144619688975579752e-01
2.688350542989425662e+00,7.148684313581293859e-01
2.694549072161513514e+00,7.152742742041199309e-01
2.700761893280756887e+00,7.156794966924862056e-01
2.706989039300095712e+00,7.160840980832730018e-01
2.713230543248447812e+00,7.164880776396096440e-01
2.719486438230886982e+00,7.168914346277065475e-01
2.725756757428816179e+00,7.172941683168513327e-01
2.732041534100146496e+00,7.176962779794053837e-01
2.738340801579469908e+00,7.180977628908000732e-01
2.744654593278239130e+00,7.184986223295329877e-01
2.750982942684943033e+00,7.188988555771638200e-01
2.757325883365285168e+00,7.192984619183110384e-01
2.763683448962361844e+00,7.196974406406476676e-01
2.770055673196839763e+00,7.200957910348971813e-01
2.776442589867135435e+00,7.204935123948301712e-01
2.782844232849594146e+00,7.208906040172592400e-01
2.789260636098670698e+00,7.212870652020362261e-01
2.795691833647107938e+00,7.216828952520470963e-01
2.802137859606117942e+00,7.220780934732080603e-01
2.808598748165563652e+00,7.224726591744619064e-01
2.815074533594138728e+00,7.228665916677730063e-01
2.821565250239550959e+00,7.232598902681232067e-01
2.828070932528703008e+00,7.236525542935083877e-01
2.834591614967875817e+00,7.240445830649326897e-01
2.841127332142912021e+00,7.244359759064052939e-01
2.847678118719397578e+00,7.248267321449354261e-01
2.854244009442848284e+00,7.252168511105282489e-01
2.860825039138891857e+00,7.256063321361796437e-01
2.867421242713453111e+00,7.259951745578726579e-01
2.874032655152940929e+00,7.263833777145722870e-01
2.880659311524430333e+00,7.267709409482210337e-01
2.887301246975851665e+00,7.271578636037340226e-01
2.893958496736176222e+00,7.275441450289948930e-01
2.900631096115601881e+00,7.279297845748502471e-01
2.907319080505741837e+00,7.283147815951056536e-01
2.914022485379811123e+00,7.286991354465203186e-01
2.920741346292815344e+00,7.290828454888025334e-01
2.927475698881740307e+00,7.294659110846045680e-01
2.934225578865738981e+00,7.298483315995180076e-01
2.940991022046322012e+00,7.302301064020688681e-01
2.947772064307548678e+00,7.306112348637119336e-01
2.954568741616214300e+00,7.309917163588263156e-01
2.961381090022044305e+00,7.313715502647105682e-01
2.968209145657883408e+00,7.317507359615772478e-01
2.975052944739887906e+00,7.321292728325478061e-01
2.981912523567717965e+00,7.325071602636472612e-01
2.988787918524729026e+00,7.328843976437994234e-01
2.995679166078166755e+00,7.332609843648215664e-01
3.002586302779358451e+00,7.336369198214187648e-01
3.009509365263907998e+00,7.340122034111791205e-01
3.016448390251890377e+00,7.343868345345678783e-01
3.023403414548045287e+00,7.347608125949224300e-01
3.030374475041973881e+00,7.351341369984475405e-01
3.037361608708333716e+00,7.355068071542080199e-01
3.044364852607033711e+00,7.358788224741255046e-01
3.051384243883432656e+00,7.362501823729711292e-01
3.058419819768535941e+00,7.366208862683610858e-01
3.065471617579190955e+00,7.369909335807508510e-01
3.072539674718287817e+00,7.373603237334295235e-01
3.079624028674955660e+00,7.377290561525134960e-01
3.086724717024763365e+00,7.380971302669424583e-01
3.093841777429916284e+00,7.384645455084720700e-01
3.100975247639458754e+00,7.388313013116688532e-01
3.108125165489473041e+00,7.391973971139048638e-01
3.115291568903278741e+00,7.395628323553508077e-01
3.122474495891636614e+00,7.399276064789719332e-01
3.129673984552948429e+00,7.402917189305201484e-01
3.136890073073459462e+00,7.406551691585294694e-01
3.144122799727460560e+00,7.410179566143103580e-01
3.151372202877491979e+00,7.413800807519427272e-01
3.158638320974546776e+00,7.417415410282706123e-01
3.165921192558273756e+00,7.421023369028958427e-01
3.173220856257183087e+00,7.424624678381730458e-01
3.180537350788850137e+00,7.428219332992018753e-01
3.187870714960122420e+00,7.431807327538223484e-01
3.195220987667323431e+00,7.435388656726082957e-01
3.202588207896460037e+00,7.438963315288606992e-01
3.209972414723429868e+00,7.442531297986026972e-01
3.217373647314226925e+00,7.446092599605722562e-01
3.224791944925150311e+00,7.449647214962168418e-01
3.232227346903012943e+00,7.453195138896860916e-01
3.239679892685349394e+00,7.456736366278271522e-01
3.247149621800625052e+00,7.460270892001763521e-01
3.254636573868447069e+00,7.463798710989550944e-01
3.262140788599771746e+00,7.467319818190615299e-01
3.269662305797119028e+00,7.470834208580655611e-01
3.277201165354779899e+00,7.474341877162016257e-01
3.284757407259030426e+00,7.477842818963627014e-01
3.292331071588342706e+00,7.481337029040938669e-01
3.299922198513597582e+00,7.484824502475857511e-01
3.307530828298298253e+00,7.488305234376672059e-01
3.315157001298783879e+00,7.491779219878007545e-01
3.322800757964441853e+00,7.495246454140741532e-01
3.330462138837924968e+00,7.498706932351946186e-01
3.338141184555365015e+00,7.502160649724820551e-01
3.345837935846588174e+00,7.505607601498627268e-01
3.353552433535330835e+00,7.509047782938622628e-01
3.361284718539458094e+00,7.512481189335991072e-01
3.369034831871177804e+00,7.515907816007783016e-01
3.376802814637261285e+00,7.519327658296834915e-01
3.384588708039258709e+00,7.522740711571721528e-01
3.392392553373718034e+00,7.526146971226663762e-01
3.400214392032406163e+00,7.529546432681484269e-01
3.408054265502526103e+00,7.532939091381530838e-01
3.415912215366937676e+00,7.536324942797602011e-01
3.423788283304379121e+00,7.539703982425882689e-01
3.431682511089686916e+00,7.543076205787879740e-01
3.439594940594017380e+00,7.546441608430347614e-01
3.447525613785069609e+00,7.549800185925228391e-01
3.455474572727307514e+00,7.553151933869565182e-01
3.463441859582183202e+00,7.556496847885453283e-01
3.471427516608359909e+00,7.559834923619950242e-01
3.479431586161937151e+00,7.563166156745027013e-01
3.487454110696674547e+00,7.566490542957481358e-01
3.495495132764217860e+00,7.569808077978874561e-01
3.503554695014324150e+00,7.573118757555460379e-01
3.511632840195086480e+00,7.576422577458116203e-01
3.519729611153164850e+00,7.579719533482264238e-01
3.527845050834008234e+00,7.583009621447815984e-01
3.535979202282086398e+00,7.586292837199082317e-01
3.544132108641116830e+00,7.589569176604715750e-01
3.552303813154292111e+00,7.592838635557636051e-01
3.560494359164512179e+00,7.596101209974956969e-01
3.568703790114611696e+00,7.599356895797909628e-01
3.576932149547592310e+00,7.602605688991781463e-01
3.585179481106851807e+00,7.605847585545837397e-01
3.593445828536416808e+00,7.609082581473244344e-01
3.601731235681175036e+00,7.612310672811010148e-01
3.610035746487107122e+00,7.615531855619894763e-01
3.618359405001519757e+00,7.618746125984349193e-01
3.626702255373279282e+00,7.621953480012442217e-01
3.635064341853046610e+00,7.625153913835784891e-01
3.643445708793511262e+00,7.628347423609451727e-01
3.651846400649626734e+00,7.631534005511914076e-01
3.660266461978845420e+00,7.634713655744965743e-01
3.668705937441357534e+00,7.637886370533653047e-01
3.677164871800324697e+00,7.641052146126185995e-01
3.685643309922119748e+00,7.644210978793882783e-01
3.694141296776563888e+00,7.647362864831085405e-01
3.702658877437164708e+00,7.650507800555088611e-01
3.711196097081356893e+00,7.653645782306058853e-01
3.719753000990739356e+00,7.656776806446971007e-01
3.728329634551317273e+00,7.659900869363523990e-01
3.736926043253743224e+00,7.663017967464073044e-01
3.745542272693556107e+00,7.666128097179550904e-01
3.754178368571424951e+00,7.669231254963390088e-01
3.762834376693391825e+00,7.672327437291456276e-01
3.771510342971112539e+00,7.675416640661963941e-01
3.780206313422101783e+00,7.678498861595403069e-01
3.788922334169976480e+00,7.681574096634471438e-01
3.797658451444701821e+00,7.684642342343985799e-01
3.806414711582834176e+00,7.687703595310821925e-01
3.815191161027768896e+00,7.690757852143820239e-01
3.823987846329985896e+00,7.693805109473725867e-01
3.832804814147295680e+00,7.696845363953106478e-01
3.841642111245088476e+00,7.699878612256271238e-01
3.850499784496580702e+00,7.702904851079203086e-01
3.859377880883065881e+00,7.705924077139476580e-01
3.868276447494160220e+00,7.708936287176186841e-01
3.877195531528056183e+00,7.711941477949868506e-01
3.886135180291769853e+00,7.714939646242411353e-01
3.895095441201393616e+00,7.717930788857007007e-01
3.904076361782347515e+00,7.720914902618043474e-01
3.913077989669630607e+00,7.723891984371055175e-01
3.922100372608073204e+00,7.726862030982624141e-01
3.931143558452592224e+00,7.729825039340310067e-01
3.940207595168442545e+00,7.732781006352582587e-01
3.949292530831473247e+00,7.735729928948733569e-01
3.958398413628381629e+00,7.738671804078794958e-01
3.967525291856969005e+00,7.741606628713483262e-01
3.976673213926396944e+00,7.744534399844095196e-01
3.985842228357443506e+00,7.747455114482447724e-01
3.995032383782762153e+00,7.750368769660793689e-01
4.004243728947137981e+00,7.753275362431750750e-01
4.013476312707746629e+00,7.756174889868212574e-01
4.022730184034413625e+00,7.759067349063282215e-01
4.032005392009876843e+00,7.761952737130186630e-01
4.041301985830039634e+00,7.764831051202200074e-01
4.050620014804239943e+00,7.767702288432575264e-01
4.059959528355507885e+00,7.770566445994446791e-01
4.069320576020825087e+00,7.773423521080773391e-01
4.078703207451394697e+00,7.776273510904245789e-01
4.088107472412898069e+00,7.779116412697214544e-01
4.097533420785762992e+00,7.781952223711610106e-01
4.106981102565424813e+00,7.784780941218866213e-01
4.116450567862593779e+00,7.787602562509837734e-01
4.125941866903521493e+00,7.790417084894728506e-01
4.135455050030265589e+00,7.793224505703010285e-01
4.144990167700951744e+00,7.796024822283336153e-01
4.154547270490062338e+00,7.798818032003481671e-01
4.164126409088674485e+00,7.801604132250243850e-01
4.173727634304748690e+00,7.804383120429378984e-01
4.183350997063392640e+00,7.807154993965516043e-01
4.192996548407133872e+00,7.809919750302080077e-01
4.202664339496187118e+00,7.812677386901216714e-01
4.212354421608727861e+00,7.815427901243710007e-01
4.222066846141161456e+00,7.818171290828903608e-01
4.231801664608402902e+00,7.820907553174624161e-01
4.241558928644139748e+00,7.823636685817103587e-01
4.251338690001113640e+00,7.826358686310895818e-01
4.261141000551393887e+00,7.829073552228803523e-01
4.270965912286649235e+00,7.831781281161793729e-01
4.280813477318425875e+00,7.834481870718927876e-01
4.290683747878424548e+00,7.837175318527274115e-01
4.300576776318774996e+00,7.839861622231834026e-01
4.310492615112316628e+00,7.842540779495458247e-01
4.320431316852876513e+00,7.845212787998779858e-01
4.330392934255543835e+00,7.847877645440120009e-01
4.340377520156954994e+00,7.850535349535419094e-01
4.350385127515573380e+00,7.853185898018159028e-01
4.360415809411966492e+00,7.855829288639277763e-01
4.370469619049089260e+00,7.858465519167098234e-01
4.380546609752568266e+00,7.861094587387239541e-01
4.390646834970983292e+00,7.863716491102551442e-01
4.400770348276148880e+00,7.866331228133025544e-01
4.410917203363400318e+00,7.868938796315723128e-01
4.421087454051879639e+00,7.871539193504689669e-01
4.431281154284818058e+00,7.874132417570881559e-01
4.441498358129823743e+00,7.876718466402089502e-01
4.451739119779171361e+00,7.879297337902851917e-01
4.462003493550081856e+00,7.881869029994387210e-01
4.472291533885019987e+00,7.884433540614503855e-01
4.482603295351974992e+00,7.886990867717530440e-01
4.492938832644756353e+00,7.889541009274235739e-01
4.503298200583278899e+00,7.892083963271745439e-01
4.513681454113855906e+00,7.894619727713472201e-01
4.524088648309492200e+00,7.897148300619029060e-01
4.534519838370172806e+00,7.899669680024156149e-01
4.544975079623157832e+00,7.902183863980641876e-01
4.555454427523275562e+00,7.904690850556244097e-01
4.565957937653215559e+00,7.907190637834611291e-01
4.576485665723825313e+00,7.909683223915204842e-01
4.587037667574404232e+00,7.912168606913221325e-01
4.597613999173001176e+00,7.914646784959517012e-01
4.608214716616710227e+00,7.917117756200525713e-01
4.618839876131968225e+00,7.919581518798184394e-01
4.629489534074852308e+00,7.922038070929849907e-01
4.640163746931382782e+00,7.924487410788230157e-01
4.650862571317816219e+00,7.926929536581296398e-01
4.661586063980951877e+00,7.929364446532215505e-01
4.672334281798429245e+00,7.931792138879264487e-01
4.683107281779029130e+00,7.934212611875757215e-01
4.693905121062980967e+00,7.936625863789963375e-01
4.704727856922258589e+00,7.939031892905035193e-01
4.715575546760890191e+00,7.941430697518930826e-01
4.726448248115259432e+00,7.943822275944329991e-01
4.737346018654411850e+00,7.946206626508562909e-01
4.748268916180360399e+00,7.948583747553534806e-01
4.759216998628392759e+00,7.950953637435640431e-01
4.770190324067377752e+00,7.953316294525697439e-01
4.781188950700071771e+00,7.955671717208860905e-01
4.792212936863432304e+00,7.958019903884554491e-01
4.803262341028921689e+00,7.960360852966383849e-01
4.814337221802821531e+00,7.962694562882071114e-01
4.825437637926542678e+00,7.965021032073368312e-01
4.836563648276932526e+00,7.967340258995987412e-01
4.847715311866593879e+00,7.969652242119521501e-01
4.858892687844195812e+00,7.971956979927370401e-01
4.870095835494781866e+00,7.974254470916660731e-01
4.881324814240094234e+00,7.976544713598174852e-01
4.892579683638881072e+00,7.978827706496268712e-01
4.903860503387214465e+00,7.981103448148800794e-01
4.915167333318810172e+00,7.983371937107055505e-01
4.926500233405340268e+00,7.985633171935666574e-01
4.937859263756755546e+00,7.987887151212539338e-01
4.949244484621599938e+00,7.990133873528781905e-01
4.960655956387333809e+00,7.992373337488619667e-01
4.972093739580654592e+00,7.994605541709330909e-01
4.983557894867812088e+00,7.996830484821163543e-01
4.995048483054937094e+00,7.999048165467261828e-01
5.006565565088360259e+00,8.001258582303595324e-01
5.018109202054937157e+00,8.003461733998877836e-01
5.029679455182369807e+00,8.005657619234498590e-01
5.041276385839534413e+00,8.007846236704442289e-01
5.052900055536802881e+00,8.010027585115219173e-01
5.064550525926375002e+00,8.012201663185787304e-01
5.076227858802599080e+00,8.014368469647479287e-01
5.087932116102305002e+00,8.016528003243926781e-01
5.099663359905128424e+00,8.018680262730992769e-01
5.111421652433842944e+00,8.020825246876687187e-01
5.123207056054689623e+00,8.022962954461102525e-01
5.135019633277705609e+00,8.025093384276332786e-01
5.146859446757059864e+00,8.027216535126405761e-01
5.158726559291380021e+00,8.029332405827205310e-01
5.170621033824092549e+00,8.031440995206401423e-01
5.182542933443748723e+00,8.033542302103376942e-01
5.194492321384365674e+00,8.035636325369147626e-01
5.206469261025756801e+00,8.037723063866298867e-01
5.218473815893872825e+00,8.039802516468910198e-01
5.230506049661133972e+00,8.041874682062474244e-01
5.242566026146772806e+00,8.043939559543838991e-01
5.254653809317166413e+00,8.045997147821121187e-01
5.266769463286181896e+00,8.048047445813645284e-01
5.278913052315511223e+00,8.050090452451861278e-01
5.291084640815017615e+00,8.052126166677282537e-01
5.303284293343072164e+00,8.054154587442405866e-01
5.315512074606897563e+00,8.056175713710644892e-01
5.327768049462913602e+00,8.058189544456257902e-01
5.340052282917078230e+00,8.060196078664274566e-01
5.352364840125233947e+00,8.062195315330423773e-01
5.364705786393454190e+00,8.064187253461068128e-01
5.377075187178386173e+00,8.066171892073125127e-01
5.389473108087603492e+00,8.068149230194003874e-01
5.401899614879948075e+00,8.070119266861530694e-01
5.414354773465885451e+00,8.072082001123875861e-01
5.426838649907846701e+00,8.074037432039492534e-01
