t,H,dH_dt,dH_dt_noisy
1.782396088019559954e+02,1.876507816641790893e-01,-1.864114599137353927e-04,-1.244617365440312505e-04
1.783062902867303876e+02,1.876381944669203439e-01,-1.911283177298228565e-04,-3.806062585280409563e-04
1.783729717715047798e+02,1.876252930491071891e-01,-1.958364539341665277e-04,-6.157372120540855983e-05
1.784396532562791720e+02,1.876120779900526114e-01,-2.005353957910961356e-04,2.531405576727116177e-04
1.785063347410535641e+02,1.875985499036794124e-01,-2.052246674192402618e-04,1.037139643087541733e-04
1.785730162258279563e+02,1.875847094385203195e-01,-2.099037898390254545e-04,8.772184147081373267e-05
1.786396977106023485e+02,1.875705572777179586e-01,-2.145722810222219909e-04,-5.562241857829505667e-04
1.787063791953767691e+02,1.875560941390248260e-01,-2.192296559435200250e-04,-2.805470905801161845e-04
1.787730606801511613e+02,1.875413207748033440e-01,-2.238754266341262547e-04,-6.308151974865263290e-04
1.788397421649255534e+02,1.875262379720258055e-01,-2.285091022374681697e-04,-3.855383090377873250e-05
1.789064236496999456e+02,1.875108465522744017e-01,-2.331301890669660887e-04,-4.702917039848945359e-04
1.789731051344743378e+02,1.874951473717412220e-01,-2.377381906658809036e-04,-1.915048107634691665e-04
1.790397866192487299e+02,1.874791413212281987e-01,-2.423326078693036631e-04,-1.277928721551798894e-04
1.791064681040231221e+02,1.874628293261472456e-01,-2.469129388682617370e-04,-4.689273285640370935e-04
1.791731495887975143e+02,1.874462123465201191e-01,-2.514786792759443786e-04,1.780334987562703008e-04
1.792398310735719065e+02,1.874292913769784186e-01,-2.560293221960940890e-04,-7.543128720385019938e-04
1.793065125583462986e+02,1.874120674467637526e-01,-2.605643582935552195e-04,-6.342677720201851839e-04
1.793731940431206908e+02,1.873945416197275171e-01,-2.650832758669633294e-04,-1.126404358708080937e-05
1.794398755278950830e+02,1.873767149943310617e-01,-2.695855609236366690e-04,2.157601766488941963e-04
1.795065570126694752e+02,1.873585887036455788e-01,-2.740706972566324872e-04,-3.807442823319580230e-04
1.795732384974438958e+02,1.873401639153522147e-01,-2.785381665239880077e-04,-5.095282889149899998e-04
1.796399199822182879e+02,1.873214418317419583e-01,-2.829874483301391330e-04,-5.524906577419085637e-04
1.797066014669926801e+02,1.873024236897156969e-01,-2.874180203095578600e-04,-6.429294987582740307e-04
1.797732829517670723e+02,1.872831107607842716e-01,-2.918293582125570159e-04,-2.731471110321021380e-04
1.798399644365414645e+02,1.872635043510683106e-01,-2.962209359932787937e-04,-7.202958523313328192e-04
1.799066459213158566e+02,1.872436058012984239e-01,-3.005922258999072037e-04,-1.898739245588640281e-04
1.799733274060902488e+02,1.872234164868150363e-01,-3.049426985670281118e-04,-6.130193234427443964e-04
1.800400088908646410e+02,1.872029378175685821e-01,-3.092718231101924866e-04,-2.765265606712960403e-04
1.801066903756390332e+02,1.871821712381192548e-01,-3.135790672226631192e-04,5.511661333785909016e-05
1.801733718604134253e+02,1.871611182276372021e-01,-3.178638972742975485e-04,-8.438621277407795619e-04
1.802400533451878175e+02,1.871397802999024973e-01,-3.221257784126358185e-04,-5.657969178358630054e-04
1.803067348299622097e+02,1.871181590033050568e-01,-3.263641746660916974e-04,-6.148766180771265749e-04
1.803734163147366019e+02,1.870962559208446951e-01,-3.305785490493044938e-04,3.028050786469656339e-04
1.804400977995109940e+02,1.870740726701311252e-01,-3.347683636706263186e-04,-5.424152657363681077e-04
1.805067792842854146e+02,1.870516109033839580e-01,-3.389330798416819064e-04,-4.145571067365920264e-04
1.805734607690598068e+02,1.870288723074327308e-01,-3.430721581890386210e-04,-4.254601573937084272e-04
1.806401422538341990e+02,1.870058586037167958e-01,-3.471850587679615975e-04,-1.089883873540693597e-04
1.807068237386085912e+02,1.869825715482854589e-01,-3.512712411781841997e-04,-2.172370642846980962e-04
1.807735052233829833e+02,1.869590129317978688e-01,-3.553301646817408474e-04,3.491419764131191645e-04
1.808401867081573755e+02,1.869351845795231282e-01,-3.593612883227764515e-04,-4.176901025381395669e-04
1.809068681929317677e+02,1.869110883513402099e-01,-3.633640710493552277e-04,-8.519527047640531106e-04
1.809735496777061599e+02,1.868867261417379300e-01,-3.673379718372117488e-04,-3.563812572324413634e-04
1.810402311624805520e+02,1.868620998798150856e-01,-3.712824498154083507e-04,-2.363218516474004994e-04
1.811069126472549442e+02,1.868372115152468482e-01,-3.751969641182053596e-04,-4.584332443853933849e-04
1.811735941320293364e+02,1.868120630020238537e-01,-3.790809736932873033e-04,-2.318053461331160596e-05
1.812402756168037286e+02,1.867866564184904876e-01,-3.829339397931634439e-04,1.514188997405259592e-04
1.813069571015781207e+02,1.867609938862024588e-01,-3.867553245179278492e-04,-4.797942189660612871e-04
1.813736385863525413e+02,1.867350775591571921e-01,-3.905445907383768827e-04,-3.945453923328551119e-04
1.814403200711269335e+02,1.867089096237939394e-01,-3.943012022322374714e-04,-2.784402985646905189e-04
1.815070015559013257e+02,1.866824922989936408e-01,-3.980246238220275321e-04,-9.326679698225081964e-04
1.815736830406757178e+02,1.866558278360789802e-01,-4.017143215145536515e-04,-7.147137225092789264e-04
1.816403645254501100e+02,1.866289185188144406e-01,-4.053697626419841115e-04,-7.998575631455301631e-04
1.817070460102245022e+02,1.866017666634061933e-01,-4.089904160044164879e-04,-4.272762555777438439e-04
1.817737274949988944e+02,1.865743746185022367e-01,-4.125757520139725640e-04,5.116791484049941496e-04
1.818404089797732865e+02,1.865467447651922295e-01,-4.161252428402555451e-04,-3.777526504944933106e-04
1.819070904645476787e+02,1.865188795170076574e-01,-4.196383625572165177e-04,-4.635599388097632169e-04
1.819737719493220709e+02,1.864907813199216668e-01,-4.231145872913272656e-04,-4.238324468926062713e-04
1.820404534340964631e+02,1.864624526523492865e-01,-4.265533953709938451e-04,-4.713994659882925534e-04
1.821071349188708552e+02,1.864338960251471500e-01,-4.299542674771878294e-04,-3.670718574837709015e-04
1.821738164036452474e+02,1.864051139816137181e-01,-4.333166867951930871e-04,-8.486953460728233981e-04
1.822404978884196680e+02,1.863761090974891954e-01,-4.366401391674439199e-04,-5.207815203711647781e-04
1.823071793731940602e+02,1.863468839809555300e-01,-4.399241132473640263e-04,-7.851024484965560615e-04
1.823738608579684524e+02,1.863174412726364138e-01,-4.431681006541417830e-04,-8.183575508812551344e-04
1.824405423427428445e+02,1.862877836455972824e-01,-4.463715961283960896e-04,-1.044697089528767893e-03
1.825072238275172367e+02,1.862579138053453431e-01,-4.495340976886399694e-04,-4.702953503772022638e-04
1.825739053122916289e+02,1.862278344898295468e-01,-4.526551067884616950e-04,-7.486742160337073702e-04
1.826405867970660211e+02,1.861975484694405603e-01,-4.557341284744046827e-04,-2.511574393630294734e-05
1.827072682818404132e+02,1.861670585470108497e-01,-4.587706715443987029e-04,-6.947710559140420116e-04
1.827739497666148054e+02,1.861363675578145693e-01,-4.617642487067211577e-04,-2.923228298710097177e-04
1.828406312513891976e+02,1.861054783695676729e-01,-4.647143767393937738e-04,-3.362015830438308279e-04
1.829073127361635898e+02,1.860743938824278576e-01,-4.676205766499178917e-04,-1.226626071795086561e-04
1.829739942209379819e+02,1.860431170289945646e-01,-4.704823738353164754e-04,-9.102238237010077272e-04
1.830406757057123741e+02,1.860116507743089509e-01,-4.732992982423210810e-04,-5.352594469119952101e-04
1.831073571904867663e+02,1.859799981158540005e-01,-4.760708845277338138e-04,-7.006232050712182975e-04
1.831740386752611869e+02,1.859481620835543303e-01,-4.787966722187515572e-04,-5.281431304304139889e-04
1.832407201600355791e+02,1.859161457397764394e-01,-4.814762058732759966e-04,-3.686402596773368109e-04
1.833074016448099712e+02,1.858839521793284599e-01,-4.841090352400747839e-04,-5.067031400579355763e-04
1.833740831295843634e+02,1.858515845294603785e-01,-4.866947154186898649e-04,-1.503417760278414500e-04
1.834407646143587556e+02,1.858190459498638147e-01,-4.892328070190378941e-04,-3.814612893178832213e-04
1.835074460991331478e+02,1.857863396326722427e-01,-4.917228763206203364e-04,-7.084849287581396248e-04
1.835741275839075399e+02,1.857534688024608249e-01,-4.941644954311988401e-04,-7.067186869606750365e-04
1.836408090686819321e+02,1.857204367162464953e-01,-4.965572424449152819e-04,-2.522289281695786964e-04
1.837074905534563243e+02,1.856872466634879315e-01,-4.989007015997026350e-04,-3.266275909199240109e-04
1.837741720382307165e+02,1.856539019660855550e-01,-5.011944634339447020e-04,-6.072463639206078208e-04
1.838408535230051086e+02,1.856204059783815308e-01,-5.034381249422601378e-04,-4.822026040659622786e-04
1.839075350077795008e+02,1.855867620871597956e-01,-5.056312897303283631e-04,-6.578849513403353579e-04
1.839742164925538930e+02,1.855529737116460298e-01,-5.077735681686632594e-04,-3.275110490329269722e-04
1.840408979773283136e+02,1.855190443035076298e-01,-5.098645775452390191e-04,-1.047364105019139499e-03
1.841075794621027057e+02,1.854849773468537910e-01,-5.119039422168785965e-04,-6.486736977534841159e-04
1.841742609468770979e+02,1.854507761384599496e-01,-5.138912892745635484e-04,-3.368223029048777431e-04
1.842409424316514901e+02,1.854164437930361786e-01,-5.158262487857556049e-04,5.317875511495458521e-06
1.843076239164258823e+02,1.853819839062379460e-01,-5.177084674746510818e-04,-2.852018028897056840e-04
1.843743054012002744e+02,1.853474000996183091e-01,-5.195375995932718797e-04,-7.908012145679719444e-04
1.844409868859746666e+02,1.853126960061004802e-01,-5.213133067676650094e-04,-5.494223275875274566e-04
1.845076683707490588e+02,1.852778752699779929e-01,-5.230352581386285647e-04,-6.708654230623561790e-04
1.845743498555234510e+02,1.852429415469145912e-01,-5.247031305005986704e-04,-4.490669655018073286e-04
1.846410313402978431e+02,1.852078985039442849e-01,-5.263166084386196710e-04,-5.696030773760297518e-04
1.847077128250722353e+02,1.851727498194712662e-01,-5.278753844632913051e-04,-4.499881462626962518e-04
1.847743943098466275e+02,1.851374991832700212e-01,-5.293791591436210935e-04,-2.598199276500318231e-04
1.848410757946210197e+02,1.851021502964853016e-01,-5.308276412376782905e-04,-3.262803712144658232e-05
1.849077572793954403e+02,1.850667068716320141e-01,-5.322205478209628788e-04,-8.920087750186820588e-05
1.849744387641698324e+02,1.850311726325954420e-01,-5.335576044124058000e-04,-4.043477889037688051e-04
1.850411202489442246e+02,1.849955513146309960e-01,-5.348385450979239834e-04,-4.076900149092846848e-04
1.851078017337186168e+02,1.849598466643643524e-01,-5.360631126514116707e-04,-6.981478687411119075e-04
1.851744832184930090e+02,1.849240624397914812e-01,-5.372310586531217408e-04,-5.866508071246385840e-04
1.852411647032674011e+02,1.848882024102785626e-01,-5.383421436053302403e-04,-1.380023562947976182e-04
1.853078461880417933e+02,1.848522703565620151e-01,-5.393961370452105041e-04,-4.876692367007824918e-04
1.853745276728161855e+02,1.848162700707484951e-01,-5.403928176548340300e-04,-6.002279129001867036e-04
1.854412091575905777e+02,1.847802053563149249e-01,-5.413319733682208073e-04,-4.957500313551076263e-04
1.855078906423649698e+02,1.847440800281084927e-01,-5.422134014753592990e-04,-5.270129679139055889e-04
1.855745721271393620e+02,1.847078979123465692e-01,-5.430369087231303772e-04,-4.693042513064327810e-04
1.856412536119137542e+02,1.846716628466167909e-01,-5.438023114130374151e-04,-2.856268699603034273e-04
1.857079350966881464e+02,1.846353786798770602e-01,-5.445094354957069746e-04,-1.005318708366786939e-03
1.857746165814625385e+02,1.845990492724554899e-01,-5.451581166620501516e-04,-3.613728278418774009e-04
1.858412980662369591e+02,1.845626784960504863e-01,-5.457482004310538950e-04,-4.303555832358412912e-04
1.859079795510113513e+02,1.845262702337306382e-01,-5.462795422341079751e-04,-1.299254596003182258e-05
1.859746610357857435e+02,1.844898283799348560e-01,-5.467520074958157755e-04,-1.240920216745343852e-03
1.860413425205601357e+02,1.844533568404721768e-01,-5.471654717112337234e-04,2.217772191507921733e-05
1.861080240053345278e+02,1.844168595325220150e-01,-5.475198205194739803e-04,-3.175647588527186161e-04
1.861747054901089200e+02,1.843803403846339395e-01,-5.478149497735930896e-04,-1.033093406993314169e-03
1.862413869748833122e+02,1.843438033367277573e-01,-5.480507656067684251e-04,-6.668803954748036330e-04
1.863080684596577044e+02,1.843072523400935969e-01,-5.482271844946483806e-04,-4.757065565402292685e-04
1.863747499444320965e+02,1.842706913573917415e-01,-5.483441333138539681e-04,-3.079661877391917180e-04
1.864414314292064887e+02,1.842341243626527958e-01,-5.484015493966143667e-04,-8.767671217255238424e-04
1.865081129139808809e+02,1.841975553412775468e-01,-5.483993805814213907e-04,-6.143287017156710611e-04
1.865747943987552731e+02,1.841609882900370476e-01,-5.483375852597471107e-04,-2.879192736416488698e-04
1.866414758835296652e+02,1.841244272170726171e-01,-5.482161324187209781e-04,-5.380955713332290355e-04
1.867081573683040858e+02,1.840878761418957565e-01,-5.480350016797583225e-04,-2.692732557828904686e-04
1.867748388530784780e+02,1.840513390953882888e-01,-5.477941833331030326e-04,-9.174952743155309533e-05
1.868415203378528702e+02,1.840148201198022748e-01,-5.474936783682788927e-04,-9.624844570441926355e-04
1.869082018226272623e+02,1.839783232687599301e-01,-5.471334985003634870e-04,-1.979839731521992234e-04
1.869748833074016545e+02,1.839418526072537641e-01,-5.467136661921391007e-04,-7.131700004538421003e-04
1.870415647921760467e+02,1.839054122116466072e-01,-5.462342146720336640e-04,1.352700762967941296e-04
1.871082462769504389e+02,1.838690060292016426e-01,-5.456951850334180705e-04,-5.182359245502017250e-04
1.871749277617248310e+02,1.838326374472349922e-01,-5.450966173024168792e-04,-4.717617287460094586e-04
1.872416092464992232e+02,1.837963104512565782e-01,-5.444385744718310610e-04,-1.090830920893897152e-04
1.873082907312736154e+02,1.837600291064304947e-01,-5.437211317474158678e-04,-2.624780929563573636e-04
1.873749722160480076e+02,1.837237974596327983e-01,-5.429443745127433656e-04,-7.992968452308775971e-04
1.874416537008223997e+02,1.836876195394512856e-01,-5.421083983217692527e-04,-6.064556511917152358e-04
1.875083351855967919e+02,1.836514993561856324e-01,-5.412133088873114775e-04,-1.104190483117941171e-03
1.875750166703712125e+02,1.836154409018473654e-01,-5.402592220653815646e-04,-7.724528913154345144e-04
1.876416981551456047e+02,1.835794481501598074e-01,-5.392462638354414027e-04,2.757263378710516754e-05
1.877083796399199969e+02,1.835435250565581877e-01,-5.381745702765415801e-04,5.196286835219918882e-05
1.877750611246943890e+02,1.835076755581895036e-01,-5.370442875393927713e-04,-4.474016787355053482e-04
1.878417426094687812e+02,1.834719035739126591e-01,-5.358555718143677860e-04,-6.848325620471717350e-04
1.879084240942431734e+02,1.834362130042983541e-01,-5.346085892954661588e-04,-2.262063947411912948e-04
1.879751055790175656e+02,1.834006077316291394e-01,-5.333035161402539630e-04,-1.920534077981329076e-04
1.880417870637919577e+02,1.833650916198993897e-01,-5.319405384258205907e-04,-3.390527353268716097e-04
1.881084685485663499e+02,1.833296685148153582e-01,-5.305198521007597643e-04,-4.381915589015559966e-04
1.881751500333407421e+02,1.832943422437951220e-01,-5.290416629332345176e-04,-4.491311780217815269e-04
1.882418315181151343e+02,1.832591166159685536e-01,-5.275061864551322185e-04,-3.906281278936484858e-04
1.883085130028895264e+02,1.832239954221774603e-01,-5.259136479023759870e-04,-7.946994608424955142e-04
1.883751944876639186e+02,1.831889824349753892e-01,-5.242642821514082287e-04,-9.839288611173334885e-04
1.884418759724383392e+02,1.831540814086277946e-01,-5.225583336519137216e-04,-6.067890294048170624e-04
1.885085574572127314e+02,1.831192960791119539e-01,-5.207960563557979773e-04,-6.595508778291641347e-04
1.885752389419871236e+02,1.830846301641169405e-01,-5.189777136425136831e-04,-8.148372699923405555e-04
1.886419204267615157e+02,1.830500873630437619e-01,-5.171035782407358778e-04,-7.598052868867001671e-04
1.887086019115359079e+02,1.830156713570051663e-01,-5.151739321464806178e-04,-5.462195403718115563e-04
1.887752833963103001e+02,1.829813858088258083e-01,-5.131890665377079018e-04,-6.317329008927748514e-04
1.888419648810846923e+02,1.829472343630421660e-01,-5.111492816854573164e-04,-4.537896144803695974e-04
1.889086463658590844e+02,1.829132206459025134e-01,-5.090548868616117046e-04,-8.517797588636214553e-04
1.889753278506334766e+02,1.828793482653670310e-01,-5.069062002432955794e-04,-5.820975745024035020e-04
1.890420093354078688e+02,1.828456208111077230e-01,-5.047035488140522641e-04,-2.091184725319197336e-04
1.891086908201822609e+02,1.828120418545083892e-01,-5.024472682617776419e-04,-1.192363393904646417e-03
1.891753723049566531e+02,1.827786149486647083e-01,-5.001377028735649053e-04,-4.143036681418528055e-04
1.892420537897310453e+02,1.827453436283841826e-01,-4.977752054274737483e-04,-3.421854442119055990e-04
1.893087352745054375e+02,1.827122314101861933e-01,-4.953601370813246179e-04,-8.874697340877850220e-04
1.893754167592798581e+02,1.826792817923019174e-01,-4.928928672585874103e-04,-1.095522014920508221e-03
1.894420982440542502e+02,1.826464982546743832e-01,-4.903737735314469062e-04,-3.856698982422637691e-04
1.895087797288286424e+02,1.826138842589584421e-01,-4.878032415011075013e-04,-1.614338702606183404e-04
1.895754612136030346e+02,1.825814432485208527e-01,-4.851816646754520497e-04,-3.714092244695258740e-04
1.896421426983774268e+02,1.825491786484401413e-01,-4.825094443440866967e-04,-3.026002289367235110e-04
1.897088241831518189e+02,1.825170938655066855e-01,-4.797869894509156812e-04,-4.015858886000972972e-04
1.897755056679262111e+02,1.824851922882227140e-01,-4.770147164642746240e-04,-4.458845440106856900e-04
1.898421871527006033e+02,1.824534772868023347e-01,-4.741930492447447073e-04,-3.411641440986595201e-04
1.899088686374749955e+02,1.824219522131714233e-01,-4.713224189107273259e-04,-4.304004537241516736e-04
1.899755501222493876e+02,1.823906204009677345e-01,-4.684032637018559729e-04,-1.120713029081013817e-03
1.900422316070237798e+02,1.823594851413692097e-01,-4.654360283423700706e-04,-8.127622093976049093e-04
1.901089130917981720e+02,1.823285493139581992e-01,-4.624211563001803414e-04,-4.477197486675865441e-04
1.901755945765725642e+02,1.822978159875522641e-01,-4.593591020295712110e-04,-9.318329316499627483e-04
1.902422760613469848e+02,1.822672883307550618e-01,-4.562503289777605645e-04,-4.747469353466774009e-04
1.903089575461213769e+02,1.822369694755336944e-01,-4.530953066282649181e-04,1.694072919025946516e-04
1.903756390308957691e+02,1.822068625172184597e-01,-4.498945103543868429e-04,-3.484877088190846709e-04
1.904423205156701613e+02,1.821769705145031282e-01,-4.466484212712779631e-04,-3.807627681617498506e-04
1.905090020004445535e+02,1.821472964894446933e-01,-4.433575260866072379e-04,-2.989800075670480221e-04
1.905756834852189456e+02,1.821178434274635938e-01,-4.400223169499948780e-04,-8.650753696618166538e-04
1.906423649699933378e+02,1.820886142773435468e-01,-4.366432913012407383e-04,5.503154060588675255e-05
1.907090464547677300e+02,1.820596119512316868e-01,-4.332209517174760976e-04,-3.367314098111709995e-04
1.907757279395421222e+02,1.820308393246383716e-01,-4.297558057593318503e-04,-9.599637039099548309e-04
1.908424094243165143e+02,1.820022992364374037e-01,-4.262483658161947755e-04,-4.169294329865818835e-04
1.909090909090909065e+02,1.819739944888659200e-01,-4.226991489506606295e-04,-2.305044943252932104e-04
1.909757723938652987e+02,1.819459278475243635e-01,-4.191086767422761089e-04,-2.017928589851317037e-04
1.910424538786396909e+02,1.819181020413765115e-01,-4.154774751306312703e-04,-4.033684127793628056e-04
1.911091353634141115e+02,1.818905197627495585e-01,-4.118060742579678513e-04,-4.322002432150540965e-04
1.911758168481885036e+02,1.818631836673339497e-01,-4.080950083112828974e-04,-4.092800067257144794e-04
1.912424983329628958e+02,1.818360963741835479e-01,-4.043448153641146080e-04,-7.674460165260527404e-04
1.913091798177372880e+02,1.818092604657154943e-01,-4.005560372180621198e-04,-9.405037711327522481e-04
1.913758613025116802e+02,1.817826784877103474e-01,-3.967292192441046039e-04,-1.025139653848017827e-03
1.914425427872860723e+02,1.817563529493119723e-01,-3.928649102238560703e-04,-6.041565868760888575e-04
1.915092242720604645e+02,1.817302863230275400e-01,-3.889636621907987049e-04,-1.630581457844514017e-04
1.915759057568348567e+02,1.817044810447276115e-01,-3.850260302715936183e-04,-3.411114440541656787e-04
1.916425872416092488e+02,1.816789395136460816e-01,-3.810525725275795954e-04,-6.438874584415669317e-04
1.917092687263836410e+02,1.816536640923801793e-01,-3.770438497964839156e-04,-9.934758701258409111e-04
1.917759502111580332e+02,1.816286571068904954e-01,-3.730004255344989816e-04,-4.817371671889880084e-04
1.918426316959324254e+02,1.816039208465009547e-01,-3.689228656587456839e-04,-1.402242821243039172e-04
1.919093131807068175e+02,1.815794575638988162e-01,-3.648117383902221627e-04,-1.082950031813279283e-04
1.919759946654812097e+02,1.815552694751347007e-01,-3.606676140973482303e-04,-4.034460387327681451e-04
1.920426761502556303e+02,1.815313587596225631e-01,-3.564910651401184639e-04,-5.899624200986289257e-04
1.921093576350300225e+02,1.815077275601396645e-01,-3.522826657149992794e-04,-5.123182287778513689e-04
1.921760391198044147e+02,1.814843779828266834e-01,-3.480429917006035937e-04,-3.901932470304289319e-04
1.922427206045788068e+02,1.814613120971875770e-01,-3.437726205042310060e-04,1.408314469143362208e-04
1.923094020893531990e+02,1.814385319360897197e-01,-3.394721309093575237e-04,-4.569347071571435380e-04
1.923760835741275912e+02,1.814160394957637090e-01,-3.351421029241007446e-04,-3.223690947263531479e-04
1.924427650589019834e+02,1.813938367358036152e-01,-3.307831176307808423e-04,-1.200884821603200720e-04
1.925094465436763755e+02,1.813719255791667873e-01,-3.263957570366038093e-04,-1.575319628247442017e-04
1.925761280284507677e+02,1.813503079121739081e-01,-3.219806039255405754e-04,-7.276988276067778523e-04
1.926428095132251599e+02,1.813289855845090226e-01,-3.175382417114846166e-04,-6.761578343749861334e-04
1.927094909979995521e+02,1.813079604092195096e-01,-3.130692542927001991e-04,1.225667772026388402e-04
1.927761724827739442e+02,1.812872341627161377e-01,-3.085742259076911442e-04,1.268852423919797270e-04
1.928428539675483364e+02,1.812668085827427722e-01,-3.040537409517786492e-04,-1.031221129795891183e-03
1.929095354523227570e+02,1.812466853412243173e-01,-2.995083832923319889e-04,-8.521387213989971851e-04
1.929762169370971492e+02,1.812268660564419487e-01,-2.949387363752389033e-04,1.651928076187655784e-04
1.930428984218715414e+02,1.812073523097825489e-01,-2.903453834231578198e-04,-4.467903302390576945e-04
1.931095799066459335e+02,1.811881456458420969e-01,-2.857289073012146945e-04,2.197897650243671713e-05
1.931762613914203257e+02,1.811692475724254459e-01,-2.810898903823460778e-04,-6.848524408543383950e-04
1.932429428761947179e+02,1.811506595605464620e-01,-2.764289144143353789e-04,-2.168748031423298065e-04
1.933096243609691101e+02,1.811323830444279415e-01,-2.717465603886511831e-04,-3.358331306301500429e-04
1.933763058457435022e+02,1.811144194215017211e-01,-2.670434084111019324e-04,-4.453287402009278298e-04
1.934429873305178944e+02,1.810967700524084845e-01,-2.623200375743280034e-04,-2.096326570037377246e-04
1.935096688152922866e+02,1.810794362609980113e-01,-2.575770258322167272e-04,-2.605564189293623411e-04
1.935763503000666788e+02,1.810624193343289556e-01,-2.528149498762275555e-04,-5.951246121493202097e-04
1.936430317848410709e+02,1.810457205226689847e-01,-2.480343850136755134e-04,-2.549817523785665027e-04
1.937097132696154631e+02,1.810293410394947511e-01,-2.432359050480390741e-04,-6.542563470530074043e-04
1.937763947543898837e+02,1.810132820614917815e-01,-2.384200821612572196e-04,-4.939795633079087497e-04
1.938430762391642759e+02,1.809975447285546712e-01,-2.335874867981081694e-04,6.793573251433188522e-05
1.939097577239386681e+02,1.809821301437869734e-01,-2.287386875526515630e-04,-1.072073243304893641e-04
1.939764392087130602e+02,1.809670393735011429e-01,-2.238742510567757289e-04,-1.191977602260767694e-04
1.940431206934874524e+02,1.809522734472186201e-01,-2.189947418708824587e-04,-3.881142219378587747e-04
1.941098021782618446e+02,1.809378333576698861e-01,-2.141007223766990940e-04,5.297074188652193399e-04
1.941764836630362367e+02,1.809237200607942964e-01,-2.091927526722767985e-04,-7.144845285666493644e-04
1.942431651478106289e+02,1.809099344757402195e-01,-2.042713904691611376e-04,3.626967261823033344e-05
1.943098466325850211e+02,1.808964774848650092e-01,-1.993371909917503616e-04,-2.749140549017360614e-04
1.943765281173594133e+02,1.808833499337349215e-01,-1.943907068788857349e-04,-2.236972984111461316e-04
1.944432096021338054e+02,1.808705526311252254e-01,-1.894324880876506034e-04,-6.118604750620683375e-04
1.945098910869081976e+02,1.808580863490201751e-01,-1.844630817994114816e-04,-5.535553508236143623e-05
1.945765725716825898e+02,1.808459518226129548e-01,-1.794830323280956338e-04,-1.821190369183123834e-04
1.946432540564569820e+02,1.808341497503057616e-01,-1.744928810307114350e-04,-2.027832341484973573e-04
1.947099355412314026e+02,1.808226807937096670e-01,-1.694931662201375330e-04,-3.744493864586985444e-04
1.947766170260057947e+02,1.808115455776447833e-01,-1.644844230801704044e-04,-4.120469459036260476e-04
1.948432985107801869e+02,1.808007446901402360e-01,-1.594671835828051498e-04,-3.204520563644019026e-04
1.949099799955545791e+02,1.807902786824339969e-01,-1.544419764078113280e-04,-7.259322238820047199e-04
1.949766614803289713e+02,1.807801480689730789e-01,-1.494093268645446324e-04,-1.559519127716215900e-04
1.950433429651033634e+02,1.807703533274134799e-01,-1.443697568160369092e-04,5.458632246868740882e-05
1.951100244498777556e+02,1.807608948986201003e-01,-1.393237846053216929e-04,2.226668868573512816e-06
1.951767059346521478e+02,1.807517731866668531e-01,-1.342719249840090270e-04,-6.405286579024661387e-06
1.952433874194265400e+02,1.807429885588366369e-01,-1.292146890431311460e-04,-6.522005274513043363e-04
1.953100689042009321e+02,1.807345413456212524e-01,-1.241525841461805233e-04,2.039230604550529161e-04
1.953767503889753243e+02,1.807264318407215131e-01,-1.190861138644140095e-04,1.191306472018302206e-05
1.954434318737497165e+02,1.807186603010471904e-01,-1.140157779143517215e-04,2.834672342725006247e-04
1.955101133585241087e+02,1.807112269467170407e-01,-1.089420720974766449e-04,-9.271514426397916555e-04
1.955767948432985293e+02,1.807041319610587504e-01,-1.038654882421540318e-04,-7.637488260385661548e-05
1.956434763280729214e+02,1.806973754906090190e-01,-9.878651414769264085e-05,-1.000476577574074729e-04
1.957101578128473136e+02,1.806909577107076170e-01,-9.370563478960989949e-05,-5.038421454385918390e-06
1.957768392976217058e+02,1.806848790347128642e-01,-8.862333627209189983e-05,-2.097059588954157871e-05
1.958435207823960980e+02,1.806791395239652487e-01,-8.354009444921451158e-05,-1.315633576102849859e-04
1.959102022671704901e+02,1.806737391608640442e-01,-7.845638013524020276e-05,1.005625492517732173e-05
1.959768837519448823e+02,1.806686779033739032e-01,-7.337266010538575928e-05,-2.585367302423633969e-04
1.960435652367192745e+02,1.806639556850250794e-01,-6.828939705132402570e-05,2.572530581188192038e-04
1.961102467214936667e+02,1.806595724149132887e-01,-6.320704953871982609e-05,-3.783119883558835623e-04
1.961769282062680588e+02,1.806555279776997924e-01,-5.812607196678315144e-05,5.566856049651965500e-04
1.962436096910424510e+02,1.806518222336113144e-01,-5.304691452986108093e-05,2.030751983567421538e-05
1.963102911758168432e+02,1.806484550184401516e-01,-4.797002318097530384e-05,3.474266778222316284e-04
1.963769726605912354e+02,1.806454261435440634e-01,-4.289583959735750098e-05,4.148655366143115726e-04
1.964436541453656559e+02,1.806427353958463267e-01,-3.782480114790300486e-05,6.822935586623128570e-04
1.965103356301400481e+02,1.806403825378357364e-01,-3.275734086255520719e-05,-1.731268609793469896e-04
1.965770171149144403e+02,1.806383673075665774e-01,-2.769388740355598674e-05,-2.652510821262654087e-04
1.966436985996888325e+02,1.806366894186586802e-01,-2.263486503860650135e-05,4.298957745323451780e-04
1.967103800844632246e+02,1.806353485602973652e-01,-1.758069361581539574e-05,-1.220862009271712597e-04
1.967770615692376168e+02,1.806343443972334706e-01,-1.253178854051617379e-05,1.273027640807458671e-04
1.968437430540120090e+02,1.806336765697833247e-01,-7.488560753831979486e-06,1.161245686346270981e-04
