t,N,crowding_load,dN_dt
2.694538907781556247e+01,8.059591964356026210e+02,8.005466697536072616e+02,2.535792922218567114e+01
2.695739147829565852e+01,8.062630567495875766e+02,8.005600111447727159e+02,2.527517326190302427e+01
2.696939387877575456e+01,8.065659330756317331e+02,8.005740478560455813e+02,2.519388705448609755e+01
2.698139627925585060e+01,8.068678430904172956e+02,8.005887758975193265e+02,2.511409811325186681e+01
2.699339867973594664e+01,8.071688047845656229e+02,8.006041913327798056e+02,2.503583349468871333e+01
2.700540108021604269e+01,8.074688364626375687e+02,8.006202902789053724e+02,2.495911979236822731e+01
2.701740348069613873e+01,8.077679567431332543e+02,8.006370689064668795e+02,2.488398313099937553e+01
2.702940588117623477e+01,8.080661845584919547e+02,8.006545234395274520e+02,2.481044916062541716e+01
2.704140828165633081e+01,8.083635391550924396e+02,8.006726501556427138e+02,2.473854305096520534e+01
2.705341068213642686e+01,8.086600400932526327e+02,8.006914453858611296e+02,2.466828948590017845e+01
2.706541308261652290e+01,8.089557072472299524e+02,8.007109055147228673e+02,2.459971265810799324e+01
2.707741548309661894e+01,8.092505608052208572e+02,8.007310269802612765e+02,2.453283626384335747e+01
2.708941788357671498e+01,8.095446212693613006e+02,8.007518062740016376e+02,2.446768349786819030e+01
2.710142028405681103e+01,8.098379094557266171e+02,8.007732399409619575e+02,2.440427704853061996e+01
2.711342268453690707e+01,8.101304464943312951e+02,8.007953245796526289e+02,2.434263909299514239e+01
2.712542508501700311e+01,8.104222538291290903e+02,8.008180568420763166e+02,2.428279129262382696e+01
2.713742748549709916e+01,8.107133532180132534e+02,8.008414334337285254e+02,2.422475478850929420e+01
2.714942988597719520e+01,8.110037667328161888e+02,8.008654511135968050e+02,2.416855019716135544e+01
2.716143228645729124e+01,8.112935167593096821e+02,8.008901066941613180e+02,2.411419760634650444e+01
2.717343468693738728e+01,8.115826259972047865e+02,8.009153970413946126e+02,2.406171657108165718e+01
2.718543708741748333e+01,8.118711174601519360e+02,8.009413190747619637e+02,2.401112610978291428e+01
2.719743948789757937e+01,8.121590140528511483e+02,8.009678697896985113e+02,2.396244466536161610e+01
2.720944188837767541e+01,8.124463362269680147e+02,8.009950464048591812e+02,2.391568989964870440e+01
2.722144428885776790e+01,8.127331073077639303e+02,8.010228460958031746e+02,2.387087912835472636e+01
2.723344668933786394e+01,8.130193514051892407e+02,8.010512660700892411e+02,2.382802915486372441e+01
2.724544908981795999e+01,8.133050927187949810e+02,8.010803036008134086e+02,2.378715621040441164e+01
2.725745149029805603e+01,8.135903555377326484e+02,8.011099560266087565e+02,2.374827595120641632e+01
2.726945389077815207e+01,8.138751642407546569e+02,8.011402207516453018e+02,2.371140345580282727e+01
2.728145629125824811e+01,8.141595432962141103e+02,8.011710952456304540e+02,2.367655322247959049e+01
2.729345869173834416e+01,8.144435172620645744e+02,8.012025770438085601e+02,2.364373916687141985e+01
2.730546109221844020e+01,8.147271107858607593e+02,8.012346637469612460e+02,2.361297461970445966e+01
2.731746349269853624e+01,8.150103486047577235e+02,8.012673530214069615e+02,2.358427232468553925e+01
2.732946589317863229e+01,8.152932555455113288e+02,8.013006425990015487e+02,2.355764443653733053e+01
2.734146829365872833e+01,8.155758565244782403e+02,8.013345302771377874e+02,2.353310251918091112e+01
2.735347069413882437e+01,8.158581765476158125e+02,8.013690139187457362e+02,2.351065754406319641e+01
2.736547309461892041e+01,8.161402407104818622e+02,8.014040914522923913e+02,2.349031988863122322e+01
2.737747549509901646e+01,8.164220741982353502e+02,8.014397608717819139e+02,2.347209933495180678e+01
2.738947789557911250e+01,8.167037022856354724e+02,8.014760202367556303e+02,2.345600506847620892e+01
2.740148029605920854e+01,8.169851503370424552e+02,8.015128676722920318e+02,2.344204567695069485e+01
2.741348269653930458e+01,8.172664438064171009e+02,8.015503013690066609e+02,2.343022914947096780e+01
2.742548509701940063e+01,8.175476082373210147e+02,8.015883195830519981e+02,2.342056287568165374e+01
2.743748749749949667e+01,8.178286692629164918e+02,8.016269206361179158e+02,2.341305364511926967e+01
2.744948989797959271e+01,8.181096526059662892e+02,8.016661029154312246e+02,2.340770764669894177e+01
2.746149229845968875e+01,8.183905840788341948e+02,8.017058648737560134e+02,2.340453046834387152e+01
2.747349469893978480e+01,8.186714895834846857e+02,8.017462050293931952e+02,2.340352709675778442e+01
2.748549709941988084e+01,8.189523951114825877e+02,8.017871219661811892e+02,2.340470191733870919e+01
2.749749949989997688e+01,8.192333267439938709e+02,8.018286143334951248e+02,2.340805871423485485e+01
2.750950190038007293e+01,8.195143106517848537e+02,8.018706808462475237e+02,2.341360067054067429e+01
2.752150430086016897e+01,8.197953730952229989e+02,8.019133202848879591e+02,2.342133036863353723e+01
2.753350670134026501e+01,8.200765404242760042e+02,8.019565314954030555e+02,2.343124979064953806e+01
2.754550910182036105e+01,8.203578390785124839e+02,8.020003133893166023e+02,2.344336031909853091e+01
2.755751150230045710e+01,8.206392955871017421e+02,8.020446649436895541e+02,2.345766273761702791e+01
2.756951390278055314e+01,8.209209365688138860e+02,8.020895852011196894e+02,2.347415723185835645e+01
2.758151630326064918e+01,8.212027887320197124e+02,8.021350732697422927e+02,2.349284339051963499e+01
2.759351870374074522e+01,8.214848788746904802e+02,8.021811283232295864e+02,2.351372020650436312e+01
2.760552110422084127e+01,8.217672338843983653e+02,8.022277496007909576e+02,2.353678607822010704e+01
2.761752350470093731e+01,8.220498804584298114e+02,8.022749363961640938e+02,2.356203879632423437e+01
2.762952590518103335e+01,8.223328412442549507e+02,8.023226879245835335e+02,2.358947533671065244e+01
2.764152830566112939e+01,8.226161418807147356e+02,8.023710036239247074e+02,2.361909222378528739e+01
2.765353070614122544e+01,8.228998094056382797e+02,8.024198830554396409e+02,2.365088546049064178e+01
2.766553310662132148e+01,8.231838706813001636e+02,8.024693258363754467e+02,2.368485044937734330e+01
2.767753550710141752e+01,8.234683523944215722e+02,8.025193316399750074e+02,2.372098199465860802e+01
2.768953790758151356e+01,8.237532810561692713e+02,8.025699001954764071e+02,2.375927430438560606e+01
2.770154030806160961e+01,8.240386830021560627e+02,8.026210312881128175e+02,2.379972099274139552e+01
2.771354270854170565e+01,8.243245843924407836e+02,8.026727247591132937e+02,2.384231508245347442e+01
2.772554510902180169e+01,8.246110112115283073e+02,8.027249805057018648e+02,2.388704900732390968e+01
2.773754750950189774e+01,8.248979892683694288e+02,8.027777984810982161e+02,2.393391461487520644e+01
2.774954990998199378e+01,8.251855441963608655e+02,8.028311786945170070e+02,2.398290316911267439e+01
2.776155231046208982e+01,8.254737014533453703e+02,8.028851212111686664e+02,2.403400535340025002e+01
2.777355471094218586e+01,8.257624863216118456e+02,8.029396261522588247e+02,2.408721127345055990e+01
2.778555711142228191e+01,8.260519239078947749e+02,8.029946936949884275e+02,2.414251046042736704e+01
2.779755951190237795e+01,8.263420391433751320e+02,8.030503240725539627e+02,2.419989187415929877e+01
2.780956191238247399e+01,8.266328567836794718e+02,8.031065175741470057e+02,2.425934390646449401e+01
2.782156431286257003e+01,8.269244014088803851e+02,8.031632745449546746e+02,2.432085438458437210e+01
2.783356671334266608e+01,8.272166974234967256e+02,8.032205953861596299e+02,2.438441057472616080e+01
2.784556911382276212e+01,8.275097690564930417e+02,8.032784805549395060e+02,2.444999918571308228e+01
2.785757151430285816e+01,8.278036403612799177e+02,8.033369305644675933e+02,2.451760637274026067e+01
2.786957391478295420e+01,8.280983352157139734e+02,8.033959459839124975e+02,2.458721774123669945e+01
2.788157631526305025e+01,8.283938773220978646e+02,8.034555274384381391e+02,2.465881835083128948e+01
2.789357871574314629e+01,8.286902902071801691e+02,8.035156756092038677e+02,2.473239271942183137e+01
2.790558111622324233e+01,8.289875972221553866e+02,8.035763912333643475e+02,2.480792482734679183e+01
2.791758351670333838e+01,8.292858215426640527e+02,8.036376751040695581e+02,2.488539812165754483e+01
2.792958591718343442e+01,8.295849861687927387e+02,8.036995280704649076e+02,2.496479552049094508e+01
2.794158831766353046e+01,8.298851139250738242e+02,8.037619510376913468e+02,2.504609941754075564e+01
2.795359071814362650e+01,8.301862274604859522e+02,8.038249449668848001e+02,2.512929168662705237e+01
2.796559311862372255e+01,8.304883492484535736e+02,8.038885108751769621e+02,2.521435368636169017e+01
2.797759551910381859e+01,8.307915015868470618e+02,8.039526498356946149e+02,2.530126626491035680e+01
2.798959791958391463e+01,8.310957065979829395e+02,8.040173629775600830e+02,2.539000976484792815e+01
2.800160032006401067e+01,8.314009862286234238e+02,8.040826514858910059e+02,2.548056402810843935e+01
2.801360272054410672e+01,8.317073622499772227e+02,8.041485166018003383e+02,2.557290840102617935e+01
2.802560512102420276e+01,8.320148562576985114e+02,8.042149596223963499e+02,2.566702173946824672e+01
2.803760752150429880e+01,8.323234896718876143e+02,8.042819819007829665e+02,2.576288241405742951e+01
2.804960992198439484e+01,8.326332837370911193e+02,8.043495848460590878e+02,2.586046831548335589e+01
2.806161232246449089e+01,8.329442595223010812e+02,8.044177699233192698e+02,2.595975685990125115e+01
2.807361472294458693e+01,8.332564379209560457e+02,8.044865386536532696e+02,2.606072499441781787e+01
2.808561712342468297e+01,8.335698396509401391e+02,8.045558926141463871e+02,2.616334920266147890e+01
2.809761952390477902e+01,8.338844852544563082e+02,8.046258334378617292e+02,2.626760551043511072e+01
2.810962192438487506e+01,8.342003924851940155e+02,8.046963624685897685e+02,2.637346943207044347e+01
2.812162432486497110e+01,8.345175786249012617e+02,8.047674811117557283e+02,2.648091601346300195e+01
2.813362672534506714e+01,8.348360629842520666e+02,8.048391911400123035e+02,2.658991990318951082e+01
2.814562912582516319e+01,8.351558644932375728e+02,8.049114943522587282e+02,2.670045531143105677e+01
2.815763152630525923e+01,8.354770017011657046e+02,8.049843925736422534e+02,2.681249601601814803e+01
2.816963392678535527e+01,8.357994927766611681e+02,8.050578876555568968e+02,2.692601536855351441e+01
2.818163632726545131e+01,8.361233555076657922e+02,8.051319814756443520e+02,2.704098630060925501e+01
2.819363872774554736e+01,8.364486073014381873e+02,8.052066759377931930e+02,2.715738133000061438e+01
2.820564112822564340e+01,8.367752651845537457e+02,8.052819729721396698e+02,2.727517256713158034e+01
2.821764352870573944e+01,8.371033458029049825e+02,8.053578745350671397e+02,2.739433172141487915e+01
2.822964592918583548e+01,8.374328654217011945e+02,8.054343826092062955e+02,2.751483010776245308e+01
2.824164832966593153e+01,8.377638399254684600e+02,8.055114992034351644e+02,2.763663865314669010e+01
2.825365073014602757e+01,8.380962848180498668e+02,8.055892263528789954e+02,2.775972790323130823e+01
2.826565313062612361e+01,8.384302152226055114e+02,8.056675661189102584e+02,2.788406802907084980e+01
2.827765553110621966e+01,8.387656458816120448e+02,8.057465205891488722e+02,2.800962883387629176e+01
2.828965793158631570e+01,8.391025911568633546e+02,8.058260918774620905e+02,2.813637975984839557e+01
2.830166033206641174e+01,8.394410650294701099e+02,8.059062821239641607e+02,2.826428989507493128e+01
2.831366273254650778e+01,8.397810810998597617e+02,8.059870934950170067e+02,2.839332798049259310e+01
2.832566513302660383e+01,8.401226525877767699e+02,8.060685281832296596e+02,2.852346241691135731e+01
2.833766753350669987e+01,8.404657923322824900e+02,8.061505884074582582e+02,2.865466127210103764e+01
2.834966993398679591e+01,8.408105127917551727e+02,8.062332764128066174e+02,2.878689228793809463e+01
2.836167233446689195e+01,8.411568260438897369e+02,8.063165944706255459e+02,2.892012288761273453e+01
2.837367473494698800e+01,8.415047437856984516e+02,8.064005448785131875e+02,2.905432018289334906e+01
2.838567713542708404e+01,8.418542773335100264e+02,8.064851299603152484e+02,2.918945098144939010e+01
2.839767953590718008e+01,8.422054376229702939e+02,8.065703520661243147e+02,2.932548179423010737e+01
2.840968193638727612e+01,8.425582352090419818e+02,8.066562135722806488e+02,2.946237884289754660e+01
2.842168433686737217e+01,8.429126802660045996e+02,8.067427168813715070e+02,2.960010806731528277e+01
2.843368673734746821e+01,8.432687825874546661e+02,8.068298644222315943e+02,2.973863513308797479e+01
2.844568913782756425e+01,8.436265515863054816e+02,8.069176586499428367e+02,2.987792543915387000e+01
2.845769153830766030e+01,8.439859962947873555e+02,8.070061020458346093e+02,3.001794412542764690e+01
2.846969393878775634e+01,8.443471253644473791e+02,8.070951971174832806e+02,3.015865608049194435e+01
2.848169633926785238e+01,8.447099470661496525e+02,8.071849463987128956e+02,3.030002594933801063e+01
2.849369873974794842e+01,8.450744692900751716e+02,8.072753524495943793e+02,3.044201814115269400e+01
2.850570114022804447e+01,8.454406995457215999e+02,8.073664178564464464e+02,3.058459683715119581e+01
2.851770354070814051e+01,8.458086449619037239e+02,8.074581452318345782e+02,3.072772599845550445e+01
2.852970594118823655e+01,8.461783122867531119e+02,8.075505372145718184e+02,3.087136937401472636e+01
2.854170834166833259e+01,8.465497071385711934e+02,8.076435961281242726e+02,3.101549058125671721e+01
2.855371074214842864e+01,8.469228342556957614e+02,8.077373241850417571e+02,3.116005305719630769e+01
2.856571314262852468e+01,8.472976988005359544e+02,8.078317240469558556e+02,3.130501995241582591e+01
2.857771554310862072e+01,8.476743054791783152e+02,8.079267983664138910e+02,3.145035424512796496e+01
2.858971794358871676e+01,8.480526585361282059e+02,8.080225497843238145e+02,3.159601874999441051e+01
2.860172034406881281e+01,8.484327617543098086e+02,8.081189809299544322e+02,3.174197612641536637e+01
2.861372274454890885e+01,8.488146184550662383e+02,8.082160944209356330e+02,3.188818888685726449e+01
2.862572514502900489e+01,8.491982314981594300e+02,8.083138928632581610e+02,3.203461940521562923e+01
2.863772754550910093e+01,8.495836032817701380e+02,8.084123788512736155e+02,3.218122992521202264e+01
2.864972994598919698e+01,8.499707357424981637e+02,8.085115549676946785e+02,3.232798256882463050e+01
2.866173234646929302e+01,8.503596303553617872e+02,8.086114237835946597e+02,3.247483934474939815e+01
2.867373474694938906e+01,8.507502881337983354e+02,8.087119878584081789e+02,3.262176215689208192e+01
2.868573714742948511e+01,8.511427096296642958e+02,8.088132497399303702e+02,3.276871281288854476e+01
2.869773954790958115e+01,8.515368949332344073e+02,8.089152119643175638e+02,3.291565303265183218e+01
2.870974194838967719e+01,8.519328436732026830e+02,8.090178770560870589e+02,3.306254445694595745e+01
2.872174434886977323e+01,8.523305550166819557e+02,8.091212475281166689e+02,3.320934865598302821e+01
2.873374674934986928e+01,8.527300276692037642e+02,8.092253258816456309e+02,3.335602713804329511e+01
2.874574914982996532e+01,8.531312598747185802e+02,8.093301146062738098e+02,3.350254135811718470e+01
2.875775155031006136e+01,8.535342494155956956e+02,8.094356161799619258e+02,3.364885272656616166e+01
2.876975395079015740e+01,8.539389936126232215e+02,8.095418330690318953e+02,3.379492261780200124e+01
2.878175635127025345e+01,8.543454893250084297e+02,8.096487677281663764e+02,3.394071237898347704e+01
2.879375875175034949e+01,8.547537329503768433e+02,8.097564226004087686e+02,3.408618333872712469e+01
2.880576115223044553e+01,8.551637204247734871e+02,8.098648001171637816e+02,3.423129681583253614e+01
2.881776355271054157e+01,8.555754472226617509e+02,8.099739026981968664e+02,3.437601412801876677e+01
2.882976595319063762e+01,8.559889083569240711e+02,8.100837327516342157e+02,3.452029660067216810e+01
2.884176835367073366e+01,8.564040983788619315e+02,8.101942926739631048e+02,3.466410557560217853e+01
2.885377075415082970e+01,8.568210113781951804e+02,8.103055848500318916e+02,3.480740241980474536e+01
2.886577315463092575e+01,8.572396409830630546e+02,8.104176116530495619e+02,3.495014853423099055e+01
2.887777555511102179e+01,8.576599803600232690e+02,8.105303754445861841e+02,3.509230536256054478e+01
2.888977795559111783e+01,8.580820222140525857e+02,8.106438785745725681e+02,3.523383439997606814e+01
2.890178035607121387e+01,8.585057587885464727e+02,8.107581233813007202e+02,3.537469720193938372e+01
2.891378275655130992e+01,8.589311818653193313e+02,8.108731121914233881e+02,3.551485539296591298e+01
2.892578515703140596e+01,8.593582827646044962e+02,8.109888473199541750e+02,3.565427067539669537e+01
2.893778755751150200e+01,8.597870523450541214e+02,8.111053310702678800e+02,3.579290483816592428e+01
2.894978995799159804e+01,8.602174810037389534e+02,8.112225657340998168e+02,3.593071976556186087e+01
2.896179235847169409e+01,8.606495586761490131e+02,8.113405535915466089e+02,3.606767744598038661e+01
2.897379475895178658e+01,8.610832752296983017e+02,8.114592966486184196e+02,3.620374011835347261e+01
2.898579715943188262e+01,8.615186202125597674e+02,8.115787966442265997e+02,3.633887026012461519e+01
2.899779955991197866e+01,8.619555818951557740e+02,8.116990557267803297e+02,3.647303024510455316e+01
2.900980196039207470e+01,8.623941481254180417e+02,8.118200760078402709e+02,3.660618259976369870e+01
2.902180436087217075e+01,8.628343063461816200e+02,8.119418595518488928e+02,3.673829001766176816e+01
2.903380676135226679e+01,8.632760435951839781e+02,8.120644083761294496e+02,3.686931536832806700e+01
2.904580916183236283e+01,8.637193465050659142e+02,8.121877244508862077e+02,3.699922170611628758e+01
2.905781156231245888e+01,8.641642013033709873e+02,8.123118096992051278e+02,3.712797227903314479e+01
2.906981396279255492e+01,8.646105938125457442e+02,8.124366659970528417e+02,3.725553053754079968e+01
2.908181636327265096e+01,8.650585094499394927e+02,8.125622951732773345e+02,3.738186014332640639e+01
2.909381876375274700e+01,8.655079332278046422e+02,8.126886990096077170e+02,3.750692497804086400e+01
2.910582116423284305e+01,8.659588497532964766e+02,8.128158792406542261e+02,3.763068915200225462e+01
2.911782356471293909e+01,8.664112432284731540e+02,8.129438375539084518e+02,3.775311701286209853e+01
2.912982596519303513e+01,8.668650974502957069e+02,8.130725755897427689e+02,3.787417315423316921e+01
2.914182836567313117e+01,8.673203958106281561e+02,8.132020949414111328e+02,3.799382242427520140e+01
2.915383076615322722e+01,8.677771212962375103e+02,8.133323971550483975e+02,3.811202993423724905e+01
2.916583316663332326e+01,8.682352564887936524e+02,8.134634837296706564e+02,3.822876106695457565e+01
2.917783556711341930e+01,8.686947835648692262e+02,8.135953561171751289e+02,3.834398148529719919e+01
2.918983796759351534e+01,8.691556842959399773e+02,8.137280157223401602e+02,3.845765714056792461e+01
2.920184036807361139e+01,8.696179400483844120e+02,8.138614639028253350e+02,3.856975428084866309e+01
2.921384276855370743e+01,8.700815317834843654e+02,8.139957019691714777e+02,3.868023945929077456e+01
2.922584516903380347e+01,8.705464400574239789e+02,8.141307311848001973e+02,3.878907954234993127e+01
2.923784756951389951e+01,8.710126450212907230e+02,8.142665527660147973e+02,3.889624171796024399e+01
2.924984996999399556e+01,8.714801264210748286e+02,8.144031678819993658e+02,3.900169350364781451e+01
2.926185237047409160e+01,8.719488635976696287e+02,8.145405776548193444e+02,3.910540275458052406e+01
2.927385477095418764e+01,8.724188354868712167e+02,8.146787831594210729e+02,3.920733767155119409e+01
2.928585717143428369e+01,8.728900206193785607e+02,8.148177854236322446e+02,3.930746680889313183e+01
2.929785957191437973e+01,8.733623971207937302e+02,8.149575854281617922e+02,3.940575908232499103e+01
2.930986197239447577e+01,8.738359427116215556e+02,8.150981841065997742e+02,3.950218377672285897e+01
2.932186437287457181e+01,8.743106347072697417e+02,8.152395823454171477e+02,3.959671055381731009e+01
2.933386677335466786e+01,8.747864500180492087e+02,8.153817809839662232e+02,3.968930945981362868e+01
2.934586917383476390e+01,8.752633651491734099e+02,8.155247808144806640e+02,3.977995093293164786e+01
2.935787157431485994e+01,8.757413562007591281e+02,8.156685825820749187e+02,3.986860581086543220e+01
2.936987397479495598e+01,8.762203988678255655e+02,8.158131869847447888e+02,3.995524533815732582e+01
2.938187637527505203e+01,8.767004684402953671e+02,8.159585946733673154e+02,4.003984117348732497e+01
2.939387877575514807e+01,8.771815405848116143e+02,8.161048061618346310e+02,4.012236549965297172e+01
2.940588117623524411e+01,8.776635926959887684e+02,8.162518216266422542e+02,4.020279122903721003e+01
2.941788357671534015e+01,8.781465989637540588e+02,8.163996414625661373e+02,4.028109136742447305e+01
2.942988597719543620e+01,8.786305330467322392e+02,8.165482660286920691e+02,4.035723934801052337e+01
2.944188837767553224e+01,8.791153683893028301e+02,8.166976956145325630e+02,4.043120907885982263e+01
2.945389077815562828e+01,8.796010782215989821e+02,8.168479304400262890e+02,4.050297494974984147e+01
2.946589317863572433e+01,8.800876355595084988e+02,8.169989706555390967e+02,4.057251183890065249e+01
2.947789557911582037e+01,8.805750132046731551e+02,8.171508163418627646e+02,4.063979511959117730e+01
2.948989797959591641e+01,8.810631837444890380e+02,8.173034675102161373e+02,4.070480066665754038e+01
2.950190038007601245e+01,8.815521195521063191e+02,8.174569241022443293e+02,4.076750486287070174e+01
2.951390278055610850e+01,8.820417927864297098e+02,8.176111859900189529e+02,4.082788460519389417e+01
2.952590518103620454e+01,8.825321753921175514e+02,8.177662529760385723e+02,4.088591731091373305e+01
2.953790758151630058e+01,8.830232390995831793e+02,8.179221247932280221e+02,4.094158092364622092e+01
2.954990998199639662e+01,8.835149554249933317e+02,8.180788011049386341e+02,4.099485391921317046e+01
2.956191238247649267e+01,8.840072956702696274e+02,8.182362815049483515e+02,4.104571531138740426e+01
2.957391478295658871e+01,8.845002309230874289e+02,8.183945655174619560e+02,4.109414465750494116e+01
2.958591718343668475e+01,8.849937320568766381e+02,8.185536525971103856e+02,4.114012206394234283e+01
2.959791958391678079e+01,8.854877697308211282e+02,8.187135421289513033e+02,4.118362819145556841e+01
2.960992198439687684e+01,8.859823143898591979e+02,8.188742334284690969e+02,4.122464426037950602e+01
2.962192438487697288e+01,8.864773362646832311e+02,8.190357257415744243e+02,4.126315205568693045e+01
2.963392678535706892e+01,8.869728053717396961e+02,8.191980182446046683e+02,4.129913393190230408e+01
2.964592918583716497e+01,8.874686915132297145e+02,8.193611100443238229e+02,4.133257281787146553e+01
2.965793158631726101e+01,8.879649642771080380e+02,8.195250001779223794e+02,4.136345222138248801e+01
2.966993398679735705e+01,8.884615930370840715e+02,8.196896876130172132e+02,4.139175623363886558e+01
2.968193638727745309e+01,8.889585469526211909e+02,8.198551712476521516e+02,4.141746953357961303e+01
2.969393878775754914e+01,8.894557949689371981e+02,8.200214499102971786e+02,4.144057739204821900e+01
2.970594118823764518e+01,8.899533058170039794e+02,8.201885223598491166e+02,4.146106567580523716e+01
2.971794358871774122e+01,8.904510480135476200e+02,8.203563872856311718e+02,4.147892085138602170e+01
2.972994598919783726e+01,8.909489898610484033e+02,8.205250433073932754e+02,4.149412998879904535e+01
2.974194838967793331e+01,8.914470994477409249e+02,8.206944889753117423e+02,4.150668076506538284e+01
2.975395079015802935e+01,8.919453446476138652e+02,8.208647227699894984e+02,4.151656146759649602e+01
2.976595319063812539e+01,8.924436931204103303e+02,8.210357431024561947e+02,4.152376099740926918e+01
2.977795559111822143e+01,8.929421123116273975e+02,8.212075483141678660e+02,4.152826887217720753e+01
2.978995799159831748e+01,8.934405694525164563e+02,8.213801366770072718e+02,4.153007522911514116e+01
2.980196039207841352e+01,8.939390315600830945e+02,8.215535063932833282e+02,4.152917082769796764e+01
2.981396279255850956e+01,8.944374654370870985e+02,8.217276555957320170e+02,4.152554705220964593e+01
2.982596519303860561e+01,8.949358376720426804e+02,8.219025823475157040e+02,4.151919591412396926e+01
2.983796759351870165e+01,8.954341181540019079e+02,8.220782846727890956e+02,4.151011032440532489e+01
2.984996999399879769e+01,8.959322775227169586e+02,8.222547604739716007e+02,4.149828392691658507e+01
2.986197239447889373e+01,8.964302815726607605e+02,8.224320075044973919e+02,4.148371066066496837e+01
2.987397479495898978e+01,8.969280961628296609e+02,8.226100234484709972e+02,4.146638512206953919e+01
2.988597719543908582e+01,8.974256872421407252e+02,8.227888059209860785e+02,4.144630256828176584e+01
2.989797959591918186e+01,8.979230208494324188e+02,8.229683524681248628e+02,4.142345891840960803e+01
2.990998199639927790e+01,8.984200631134641526e+02,8.231486605669584833e+02,4.139785075455015573e+01
2.992198439687937395e+01,8.989167802529163964e+02,8.233297276255467523e+02,4.136947532263132388e+01
2.993398679735946999e+01,8.994131385763909066e+02,8.235115509829385019e+02,4.133833053306159400e+01
2.994598919783956603e+01,8.999091044824101573e+02,8.236941279091712431e+02,4.130441496118661604e+01
2.995799159831966207e+01,9.004046444594182503e+02,8.238774556052713933e+02,4.126772784755338108e+01
2.996999399879975812e+01,9.008997250857798917e+02,8.240615312032542761e+02,4.122826909797979056e+01
2.998199639927985416e+01,9.013943130297810740e+02,8.242463517661236665e+02,4.118603928343142684e+01
2.999399879975995020e+01,9.018883750496288485e+02,8.244319142878724733e+02,4.114103963970259770e+01
3.000600120024004624e+01,9.023818779934515533e+02,8.246182156934825116e+02,4.109327206690340972e+01
3.001800360072014229e+01,9.028747887992983578e+02,8.248052528389240479e+02,4.104273912875256514e+01
3.003000600120023833e+01,9.033670744951396046e+02,8.249930225111564823e+02,4.098944405167424065e+01
3.004200840168033437e+01,9.038587021988668084e+02,8.251815214281277804e+02,4.093339072370098108e+01
3.005401080216043042e+01,9.043496391182924299e+02,8.253707462387750411e+02,4.087458369318101603e+01
3.006601320264052646e+01,9.048398525511501020e+02,8.255606935230239287e+02,4.081302816729175476e+01
3.007801560312062250e+01,9.053293098850946308e+02,8.257513597917890138e+02,4.074873001035815889e+01
3.009001800360071854e+01,9.058179785977017673e+02,8.259427414869735458e+02,4.068169574197717964e+01
3.010202040408081459e+01,9.063058262564684355e+02,8.261348349814699077e+02,4.061193253494830202e+01
3.011402280456091063e+01,9.067928205188126185e+02,8.263276365791590479e+02,4.053944821301108448e+01
3.012602520504100667e+01,9.072789291320734719e+02,8.265211425149108209e+02,4.046425124838974341e+01
3.013802760552110271e+01,9.077641199335112105e+02,8.267153489545837601e+02,4.038635075914520201e+01
3.015003000600119876e+01,9.082483608503071082e+02,8.269102519950254191e+02,4.030575650633611673e+01
3.016203240648129480e+01,9.087316198995633840e+02,8.271058476640721437e+02,4.022247889098890994e+01
3.017403480696139084e+01,9.092138651883036573e+02,8.273021319205488453e+02,4.013652895087809469e+01
3.018603720744148688e+01,9.096950649134724927e+02,8.274991006542695686e+02,4.004791835711709069e+01
3.019803960792158293e+01,9.101751873619354001e+02,8.276967496860371512e+02,3.995665941056181225e+01
3.021004200840167897e+01,9.106542009104792896e+02,8.278950747676428819e+02,3.986276503802680793e+01
3.022204440888177501e+01,9.111320740258117894e+02,8.280940715818674107e+02,3.976624878831557197e+01
3.023404680936187106e+01,9.116087752645620412e+02,8.282937357424797256e+02,3.966712482806672568e+01
3.024604920984196710e+01,9.120842732732800187e+02,8.284940627942378342e+02,3.956540793741650219e+01
3.025805161032206314e+01,9.125585367884367543e+02,8.286950482128887643e+02,3.946111350547928964e+01
3.027005401080215918e+01,9.130315346364245670e+02,8.288966874051679952e+02,3.935425752564844970e+01
3.028205641128225523e+01,9.135032357335566076e+02,8.290989757088000260e+02,3.924485659071733323e+01
3.029405881176235127e+01,9.139736090860673130e+02,8.293019083924980350e+02,3.913292788782320741e+01
3.030606121224244731e+01,9.144426237901121794e+02,8.295054806559643339e+02,3.901848919321601272e+01
3.031806361272254335e+01,9.149102490317677621e+02,8.297096876298896859e+02,3.890155886685241171e+01
3.033006601320263940e+01,9.153764540870317887e+02,8.299145243759538744e+02,3.878215584681836248e+01
3.034206841368273544e+01,9.158412083218230464e+02,8.301199858868253614e+02,3.866029964358114768e+01
3.035407081416283148e+01,9.163044820596714999e+02,8.303260671561073423e+02,3.853601036737234864e+01
3.036607321464292752e+01,9.167662503230712900e+02,8.305327634513815838e+02,3.840930887780852032e+01
3.037807561512302357e+01,9.172264845357185550e+02,8.307400696322329168e+02,3.828021646426863356e+01
3.039007801560311961e+01,9.176851556471871163e+02,8.309479804455195335e+02,3.814875494043039339e+01
3.040208041608321565e+01,9.181422349573870179e+02,8.311564905950742741e+02,3.801494666773626818e+01
3.041408281656331170e+01,9.185976941165655489e+02,8.313655947417049674e+02,3.787881454844999496e+01
3.042608521704340774e+01,9.190515051253065621e+02,8.315752875031943177e+02,3.774038201855594821e+01
