ratio,T,E,E_noisy
1.281019748971647942e-01,3.039574514659636861e+02,-8.801056160066010603e-02,-8.690401462166161273e-02
8.144803058551312036e-01,2.941945141365821428e+02,-1.279681925310223803e-02,-1.302115659036917443e-02
3.130518926596661533e+00,3.151495095293528266e+02,8.555650270421197301e-02,8.630103824142583424e-02
9.109944114545758254e-01,3.140527820360656506e+02,-7.082366119048264831e-03,-5.848122751153355531e-03
5.071372278404143508e+00,2.916121977498910383e+02,1.202174403135727321e-01,1.201542030748954243e-01
6.398746544426374694e-01,3.118090078354524621e+02,-2.646273381503050359e-02,-2.682403289095025567e-02
4.093588044603200804e-01,2.915028248521176124e+02,-4.439558114103629022e-02,-4.246114955088602094e-02
1.124310290894235814e-01,3.052217343759617734e+02,-9.246188741667132893e-02,-9.269618380922209355e-02
9.652132534537894992e-01,3.005014325897329854e+02,-3.497509053119705891e-03,-4.752241798846991092e-03
9.129009544459558256e+00,3.006963998476904862e+02,1.793664114694654699e-01,1.795785378050317460e-01
6.716443661668656695e+00,3.118275528194769777e+02,1.558869253945036060e-01,1.582496001848328060e-01
1.003544118236450733e-01,2.976867602262175865e+02,-9.359066371747704061e-02,-9.288062325742162118e-02
1.158132885479698920e-01,2.931290052366821328e+02,-8.792030058428959571e-02,-8.687628324741106245e-02
1.309748545223027860e-01,2.910058129265694902e+02,-8.359764171124875465e-02,-8.567315950791906665e-02
5.226594038513603380e+00,3.134003980142824730e+02,1.323840660334485442e-01,1.319303895450538444e-01
5.352660546970836597e-01,3.119576743837452000e+02,-3.529351995702490613e-02,-3.398167834515237323e-02
3.566344853374135426e-01,2.980385866208115999e+02,-5.094667722783335212e-02,-5.123938980794118248e-02
3.059149377830274741e+00,3.006534656198027164e+02,7.953356826745179575e-02,8.096538296873087570e-02
4.742193032270664577e-01,3.099725973432575756e+02,-4.068460774249938600e-02,-4.008898143967537520e-02
5.834237008924277879e-01,2.918411526885626017e+02,-2.915545328146824933e-02,-2.863653690951774300e-02
2.484585336767541452e+00,3.145631163939455632e+02,6.538552644537035108e-02,6.719112703953349086e-02
6.101068548258617774e+00,3.065015429651222689e+02,1.439666281996783148e-01,1.435901867324958225e-01
2.265312551981725209e-01,3.032334155054144844e+02,-6.887790499215838691e-02,-6.921713785389875528e-02
2.552641110580144979e-01,2.901439371760778272e+02,-6.182408491354950825e-02,-6.158669926440398651e-02
2.500770070224523356e-01,3.166525926616959055e+02,-6.822033507946753672e-02,-6.786910562848330608e-02
7.738457226719357429e+00,2.931038327414354967e+02,1.592921578014007689e-01,1.577277634479208046e-01
1.315492674478482726e+00,3.143080946402984637e+02,1.648481944496191579e-02,1.784807523278591004e-02
4.378580342174712037e+00,3.115931718350364008e+02,1.149422088600122738e-01,1.153050394553065267e-01
2.392697234413559693e-01,3.109544052668509266e+02,-6.862964690399024625e-02,-6.866092164947688870e-02
5.340474294793188470e+00,3.018834757678887399e+02,1.293525788447228708e-01,1.301089267637996483e-01
3.950946512024112733e-01,3.043393032758144727e+02,-4.781534688589682974e-02,-4.807592128622269895e-02
1.738554304312350363e+00,3.119058304402754516e+02,3.639385621361748702e-02,3.773744287307087553e-02
2.710837463191282937e-01,3.141282514080996862e+02,-6.462046832294005005e-02,-6.441905001037448453e-02
1.060890531798107883e+00,2.939608270176315727e+02,2.039680638972246954e-03,2.897633089858460236e-03
3.212187788650703979e+00,3.169444071256129973e+02,8.836997439048747960e-02,8.762042340187468914e-02
2.254569689081286910e-01,3.041828318671061311e+02,-6.926085221069919196e-02,-6.940240862768740082e-02
8.477741505423473711e+00,3.085717379379931913e+02,1.769127016931582030e-01,1.774202488614498030e-01
4.987633506319048671e+00,3.109428885164116991e+02,1.268842246510023530e-01,1.260735056485839389e-01
2.551663975339225843e+00,3.065378541510991113e+02,6.584614815493096407e-02,6.532000449013936061e-02
3.217208101498550743e+00,2.987733389077928337e+02,8.326036519543283942e-02,8.334057337532900511e-02
3.700904424624343325e-01,3.073047598831850564e+02,-5.099942582694941967e-02,-4.975534275172405207e-02
1.532215970332071742e-01,3.030625685161606953e+02,-8.204000836909662586e-02,-8.114815523466666070e-02
4.474501210661592787e-01,3.029552517046125786e+02,-4.232250524016822196e-02,-4.128833023036000693e-02
1.841247893189373042e-01,3.083429027699063454e+02,-7.729513137202095874e-02,-7.686227972615675141e-02
4.665536847812040699e-01,3.171043783664389366e+02,-4.235980550169544945e-02,-4.132921839532147090e-02
3.425104021849953106e+00,2.948802868605289973e+02,8.739589182780468923e-02,8.906459351673072511e-02
2.201355668993326964e-01,2.926697812284165252e+02,-6.746083358208440628e-02,-6.716519268818264832e-02
1.406969819373895259e-01,3.027665922924987854e+02,-8.470011245926838128e-02,-8.413789528111415006e-02
4.125438523010321212e+00,3.034289430284416085e+02,1.064664097198054354e-01,1.071764857586215564e-01
7.329224307114523995e+00,3.117209157793868712e+02,1.643836020151362154e-01,1.625075780522219626e-01
6.617433369202340154e-01,3.020298893729091674e+02,-2.398313211474574491e-02,-2.395796496969430228e-02
2.694365949183744058e-01,3.050952547930200467e+02,-6.299928374123731079e-02,-6.245761870409542726e-02
5.891157330459555475e+00,3.025283413673870996e+02,1.387633581717962750e-01,1.396401441018063072e-01
1.299719467415212104e-01,2.916788164073028611e+02,-8.402362147694443506e-02,-8.422265467988078458e-02
4.942434966324426027e-01,3.047486128325654704e+02,-3.815341443100173091e-02,-3.705715420174316571e-02
4.078833662063529708e+00,3.177993949998230505e+02,1.106123444806762501e-01,1.100924453692199295e-01
2.902098856229212043e+00,3.041518852515769709e+02,7.602025229066716738e-02,7.596300736813586807e-02
3.340804842490344928e+00,3.114334701375108239e+02,9.025896163551987150e-02,9.205966204427304400e-02
9.154599170021318066e-01,2.998770991866616100e+02,-6.534976766634137749e-03,-7.768775185616388912e-03
2.556817878383403908e+00,2.901089371831261019e+02,6.233701890037299936e-02,6.237257845713196219e-02
4.057465235615490551e-01,3.183721412842929794e+02,-4.882990160722813083e-02,-4.886522429437733378e-02
5.381241068683114470e+00,3.112174471956107595e+02,1.342070588841040857e-01,1.342268689006535509e-01
3.765945952613205971e+00,2.940705583568293946e+02,9.520685068160879283e-02,9.478148798225015381e-02
7.660551589554731144e+00,3.189875128781370677e+02,1.727908517649021092e-01,1.735462937633455160e-01
3.397141137552520007e+00,3.159116956373112544e+02,9.311386595894952101e-02,9.214806060480175420e-02
2.862170480989005394e+00,2.950250512586272293e+02,7.252258688904553163e-02,7.130385311012449323e-02
2.393151421142759305e-01,3.093799888320747868e+02,-6.827684474819900595e-02,-6.769715237573432909e-02
1.375738567033741422e+00,3.132586284310262386e+02,1.952408487813091231e-02,1.842991428184962213e-02
1.417580041287730408e-01,3.009985294460794876e+02,-8.396828600665269537e-02,-8.349849115035251623e-02
6.825823604761156460e+00,3.023340248327541531e+02,1.525237922389964806e-01,1.526385461541740762e-01
3.945360138953141860e+00,3.178796699541593398e+02,1.075238647184598439e-01,1.069299393735598375e-01
1.173483253060112252e+00,3.087358220084934146e+02,8.605902698934089767e-03,8.350759923430412998e-03
4.631295529544923184e+00,3.146998312994837192e+02,1.214169907895606970e-01,1.214056051725104779e-01
5.465865655853189509e+00,3.186625669957508649e+02,1.390445321353913632e-01,1.395785643108846119e-01
5.191375047920863128e-01,3.134411889329629730e+02,-3.691632363857589444e-02,-3.746489693600393162e-02
2.218099222305620177e+00,3.072188077479843855e+02,5.460031652925100010e-02,5.447129685257280640e-02
1.833893187430184479e-01,3.029387064763081980e+02,-7.607922098077611606e-02,-7.743206398676011348e-02
1.255850937900289399e-01,3.153009628153582184e+02,-9.193618869481530453e-02,-9.213429347391331736e-02
3.523244393002068708e+00,2.974206635959650384e+02,9.059012864411870869e-02,8.874681061956400663e-02
2.728280259339343483e-01,2.902810524845542091e+02,-5.951452693762840362e-02,-5.948939062902063729e-02
6.461554534740390210e-01,3.167977250945157266e+02,-2.636454682438941696e-02,-2.675124625748874149e-02
9.529034571183661040e-01,2.910231130323992375e+02,-4.145131220602495288e-03,-1.987938897648438945e-03
7.745680187133389794e+00,3.191145542262125332e+02,1.739788028665161523e-01,1.753260306744090224e-01
3.597402388523372796e+00,2.920927591503654526e+02,9.066445594406175035e-02,9.057552134029334123e-02
1.251923986922597987e+00,2.902216194867537524e+02,1.198951234557885798e-02,1.299577337389783149e-02
4.145073137926664764e+00,2.951707791175174407e+02,1.038853413112477420e-01,1.042253114251033563e-01
3.149366879584059031e-01,3.144587522662901051e+02,-5.880847089611178358e-02,-5.990100828975317843e-02
1.485203096029880931e-01,3.128974858802833978e+02,-8.573580341288997153e-02,-8.810647991017665770e-02
3.235521659052301158e-01,2.924474093557540186e+02,-5.371145290555005142e-02,-5.255397292846633595e-02
1.553968086413868299e+00,3.122674983816089593e+02,2.812223359062224551e-02,2.855896751828382665e-02
4.702843498410808065e-01,2.970764450281333779e+02,-3.937828165770806965e-02,-4.128662966798401363e-02
9.478944397376375619e+00,3.144095660372421435e+02,1.915939485800806363e-01,1.922741887637947067e-01
1.272182603946914625e+00,2.954898435728349568e+02,1.325524445051531192e-02,1.421021686579220650e-02
1.369573715061839447e+00,2.993727385993950634e+02,1.828933282902715785e-02,1.764700578481916832e-02
3.046760479114461795e+00,2.918672421671837469e+02,7.679197487014534362e-02,7.762068619475766262e-02
1.071653724786966411e+00,3.185502935923046266e+02,2.965700316183366315e-03,1.284679355278600752e-03
2.226003599200089278e-01,2.924051280640285881e+02,-6.702333317905491417e-02,-6.720532230270474805e-02
2.528155503193199038e-01,3.108132588599410155e+02,-6.656365573883095410e-02,-6.649267857156364314e-02
8.080874482533413339e-01,3.130506947552899533e+02,-1.399843605450821170e-02,-1.318187125158875109e-02
3.205241132851866515e-01,3.030788860237644826e+02,-5.601435691123924504e-02,-5.558219009381552833e-02
2.595601569355629468e-01,3.119262977707336404e+02,-6.581385791280613962e-02,-6.555845065822697715e-02
5.439885311975668492e-01,3.115201388706830130e+02,-3.447249625095581693e-02,-3.388467710741749350e-02
4.021701868390477941e+00,3.114673415645234513e+02,1.070403133635969423e-01,1.064183158606652607e-01
5.368605627256598289e+00,3.005262108638363543e+02,1.292348582965709147e-01,1.307436880645762023e-01
3.362968407487619271e-01,3.027720932509267868e+02,-5.408126120376656465e-02,-5.439119948897736673e-02
2.484787078304770969e-01,2.958837165133413691e+02,-6.399379370945978973e-02,-6.317042533841951690e-02
1.180129045588698411e-01,2.982567384938886335e+02,-8.888234000103439891e-02,-8.885698997041240055e-02
1.043629064507716475e-01,2.983219757524242937e+02,-9.261917090441991463e-02,-9.283661163753534340e-02
5.413670467453678414e-01,2.950393700404292758e+02,-3.290424141649504058e-02,-3.229073109606572095e-02
2.439207995017069752e-01,3.113465108758597921e+02,-6.800643680919651879e-02,-6.753257188669938016e-02
1.016849476000912356e+00,3.040075732380790896e+02,-4.212295816049108944e-04,9.489136079406956283e-04
1.831637853974005525e-01,3.187921705693611329e+02,-8.009124050944455009e-02,-7.899032616068027424e-02
1.792742678332328810e+00,3.050017402730456979e+02,3.781878262948613900e-02,3.727853728348812234e-02
1.302048014082070493e+00,3.137937040136078508e+02,1.575036076269782301e-02,1.627836933458959648e-02
6.727086165239054338e+00,3.107980718322162943e+02,1.555104467939032453e-01,1.556396813129879708e-01
4.182027295304311387e+00,3.008625320284323834e+02,1.067483259341504426e-01,1.059800102308579989e-01
1.750770100002958241e-01,3.010286912787823326e+02,-7.714174823133962411e-02,-7.821490050202671573e-02
1.241583800376102609e+00,2.907187913122920122e+02,1.149562766643210873e-02,1.177688523884976024e-02
5.420273248632724306e-01,3.082610941475761592e+02,-3.429032075206096819e-02,-3.479871638328695116e-02
1.208528495619947685e-01,3.025036508960222363e+02,-8.940837681986742169e-02,-9.076858186622925595e-02
1.259645004946368996e+00,2.946125130524729343e+02,1.258220071522878417e-02,1.251330507599906008e-02
8.940492029192876444e+00,2.919216104585566995e+02,1.720242114572455572e-01,1.722706180853722513e-01
1.951942530055809089e-01,3.182849259448820476e+02,-7.770332071402494267e-02,-7.757885787817915546e-02
1.023166684520300240e-01,2.928194263571726310e+02,-9.149516549070987881e-02,-9.267489648998070151e-02
2.492952928523958778e-01,2.952042047478090581e+02,-6.373211810861280358e-02,-6.428752460262135426e-02
7.235718507404601541e-01,3.197114260929614034e+02,-2.050321225763629407e-02,-1.911122404342834383e-02
3.376532049904228394e-01,3.189062247279016447e+02,-5.677249332474183785e-02,-5.751889708228864057e-02
2.435495588114379384e+00,3.179146969325530563e+02,6.441356685654142655e-02,6.410949585447803245e-02
3.423928901019489546e-01,3.029326332979211429e+02,-5.340020512541428233e-02,-5.107392765729056733e-02
5.313666871710736928e+00,2.984836999901910417e+02,1.273895420395488032e-01,1.277591764440807742e-01
1.805227202659817620e-01,2.972082837365785508e+02,-7.516295905007865097e-02,-7.564424081357093432e-02
2.045514523640544480e-01,3.195845825473838318e+02,-7.632785801400192305e-02,-7.825192575356676450e-02
8.684695597990151228e+00,3.071886252834336233e+02,1.784584967127348654e-01,1.787859060915514831e-01
1.401467077608158640e-01,2.996403061621284678e+02,-8.395107106661442442e-02,-8.532199681023466820e-02
3.235933947186099058e+00,3.115563970935335760e+02,8.746638117571145510e-02,8.745795783875998097e-02
1.470738708655864591e-01,3.129216133722569566e+02,-8.606784082219762211e-02,-8.691840648546937664e-02
2.077209313734633689e-01,2.926720869615693346e+02,-6.941112874370335140e-02,-7.106936956725740107e-02
1.775901499065724032e+00,3.081309303945665761e+02,3.751823542186084881e-02,3.918452334766973216e-02
4.463472300648985147e+00,3.196893949117448983e+02,1.198624055999689131e-01,1.197690396341551528e-01
1.712662826972642272e+00,3.050923376859289533e+02,3.445337658610868325e-02,3.538425446755748965e-02
9.831644910293157125e+00,2.912769968686518496e+02,1.804978365481830771e-01,1.812477126978200292e-01
9.387071516454495779e+00,3.118473895617978542e+02,1.890113973035396633e-01,1.882912832057764829e-01
1.992347329846959059e-01,3.077911529746068595e+02,-7.443954627134462265e-02,-7.434121183992252468e-02
8.565016597170517221e-01,2.971848421684252912e+02,-1.018668009758981648e-02,-1.053484345440373025e-02
8.684625174355664612e-01,2.964118459666022432e+02,-9.402310115643826641e-03,-8.430098935215445469e-03
2.362021670352133229e-01,3.022686685906660955e+02,-6.718106463557349528e-02,-6.674310281399802036e-02
2.077055066243524983e+00,2.971912649854509709e+02,4.771614787390061896e-02,4.736864204093967773e-02
5.493459320342130248e+00,3.143304401360197176e+02,1.375814517602785836e-01,1.392463109289414636e-01
3.010435912107644718e+00,2.902894061114265583e+02,7.538740101490261358e-02,7.591206523039620291e-02
3.782893479476997278e+00,2.999984777744093094e+02,9.758673763957001479e-02,9.805411025590289598e-02
3.324992536363123863e-01,3.019580897053021431e+02,-5.438205711786731067e-02,-5.515960363016676749e-02
1.354551119941278525e+00,3.077907444310060328e+02,1.809458886515130649e-02,1.850684063423552531e-02
2.261434647001751286e-01,3.168307449660674138e+02,-7.201612109061786282e-02,-7.347606972593673236e-02
3.361114730358014224e+00,3.127543293554246588e+02,9.119688189145756796e-02,9.166331121511338276e-02
7.256235414002631501e+00,2.916653544529729629e+02,1.525676476457374919e-01,1.516365698950867258e-01
9.908666170013694652e-01,3.144687162816815089e+02,-1.997461828791720004e-03,-1.810189967487034956e-03
1.086432536115174319e+00,3.089435030273018583e+02,3.695497805411987816e-03,3.421753154647291535e-03
3.001019949717439239e+00,3.179497733707387965e+02,8.256942197620469048e-02,8.280123283797266587e-02
6.128700948834149287e+00,3.060084027670105797e+02,1.441566013078456610e-01,1.445171029274718855e-01
1.527803270315394590e-01,2.951397288111924695e+02,-7.999159906698630196e-02,-8.004684415778803852e-02
3.214444885270382191e+00,2.965440586452645562e+02,8.254431954812166405e-02,8.249005736135728295e-02
6.179500119656148094e+00,3.183428785363098541e+02,1.509682562998913846e-01,1.494814544169140169e-01
2.611648122754590684e-01,2.914666492230531389e+02,-6.130272697364350099e-02,-6.320064388938649580e-02
3.891928582464638797e-01,2.939156231208210102e+02,-4.679940272771109661e-02,-4.553781366400662389e-02
8.733443418313898698e-01,3.121792771576668883e+02,-9.520711045927080993e-03,-8.946727352313181905e-03
1.549135762913233405e+00,3.194325373641453893e+02,2.857660253862211522e-02,2.709745312854424867e-02
8.238734939372956978e-01,2.901006455733593157e+02,-1.203007910692162168e-02,-1.012087522737690343e-02
1.401232790362766600e+00,3.086250802386626901e+02,2.047822785591833783e-02,1.976383211018662225e-02
5.975482775359475252e-01,3.145137072750485459e+02,-3.016793180447501291e-02,-2.965696923992815204e-02
6.974445033268694694e-01,3.076894891892927717e+02,-2.170159700176851197e-02,-2.127636609178053251e-02
4.181199582234330081e-01,3.058754961498621014e+02,-4.565693627647844643e-02,-4.554838025923414052e-02
2.031064565062060900e+00,3.124711762956496841e+02,4.850250223552556028e-02,4.911097214613459327e-02
7.510687290561753215e+00,2.972513650265499336e+02,1.588128966431412992e-01,1.574389760396546212e-01
9.364451344555833501e+00,2.998961458978164956e+02,1.813202864044502205e-01,1.812841457809402368e-01
5.815119811277240647e-01,3.142319571687893358e+02,-3.149879992764396952e-02,-3.175285462996071950e-02
1.229044221203113435e-01,3.035886613643961596e+02,-8.920299920783680836e-02,-8.911543598545465517e-02
1.857411323048983709e+00,2.972122862235540879e+02,3.938607420682913030e-02,3.911189717478744110e-02
8.072928407745802559e+00,3.133482324593875319e+02,1.748549814621096488e-01,1.742129181966864671e-01
8.048010805667558998e+00,2.907551559195288178e+02,1.615850788373560665e-01,1.608539136739896847e-01
2.361986569985087936e+00,3.023438276252534251e+02,5.867746328535015932e-02,5.956213887921975314e-02
5.612324388715113077e-01,2.973896262055040438e+02,-3.150438420422461971e-02,-3.235238580657449903e-02
1.467034042406619443e-01,3.136987321665600916e+02,-8.636507317387227822e-02,-8.600261286961498330e-02
8.391045216681235486e-01,3.029697997895891604e+02,-1.150735814938952557e-02,-1.115747657724628847e-02
2.041872537178219815e+00,3.122009466673535485e+02,4.887929259643102042e-02,4.878139310707495235e-02
2.787719150672442137e+00,3.052695940595517641e+02,7.291829097596899678e-02,7.334166123176305563e-02
2.105563244413595658e+00,3.030413381652546718e+02,4.975484750641884224e-02,5.029693507661051055e-02
3.744799136025897646e+00,3.169496206550252282e+02,1.023579688481329047e-01,1.018258134951465499e-01
1.680176094413727284e-01,2.992061872994569285e+02,-7.802253915886468716e-02,-7.768637379340090354e-02
1.084976409552487642e+00,3.114436200715940686e+02,3.650995393665299772e-03,5.556548586054387007e-03
8.004346853602634093e-01,3.081029049960054635e+02,-1.432045370969548329e-02,-1.539136296633805343e-02
1.005290769354544089e+00,3.072041142412990666e+02,-1.106593127718468730e-03,-1.409002063323094942e-03
8.549071782475292647e-01,3.012557074652580127e+02,-1.041551104881438886e-02,-1.118244067755098242e-02
1.619410833390298121e+00,2.978140077256281870e+02,2.961655046546723263e-02,3.160156178605204313e-02
1.633858608515121880e-01,2.983604555749440124e+02,-7.870819993527256031e-02,-8.011098741303908366e-02
1.050255366924669614e-01,2.907024521696903321e+02,-9.007216276242359376e-02,-9.006507912054523279e-02
7.470863199796399234e-01,3.145327284851045988e+02,-1.844080322807863798e-02,-1.751166392714890649e-02
1.503634446173977679e+00,2.936355508344242935e+02,2.410537576647502067e-02,2.323717624645658605e-02
7.052785245830390792e-01,3.134852476462958180e+02,-2.149799444904659101e-02,-2.163400672563072988e-02
1.070180744991038102e+00,3.195680468524851676e+02,2.890393983130609690e-03,2.178425123331630825e-03
6.335439041755247525e-01,2.904715799798074158e+02,-2.517883252774138353e-02,-2.651926199260472294e-02
4.221913655167151447e+00,3.009108816018295443e+02,1.076126869550028259e-01,1.075416454807018307e-01
4.171774013927604940e+00,2.950403693937918774e+02,1.043982215421190712e-01,1.048914166123091768e-01
2.005029458772601136e-01,3.020656238557359075e+02,-7.284316143236876928e-02,-7.324157776624454219e-02
1.768429018689668730e+00,2.987397202159170320e+02,3.600919781948858089e-02,3.617231635712789967e-02
1.112923656512939230e+00,2.946635361883000996e+02,4.914380081407912840e-03,5.596677763418848525e-03
1.294323269462954173e-01,2.933284860630034245e+02,-8.462459770707404794e-02,-8.343221016377999621e-02
1.500195889939938965e-01,2.951057521323068613e+02,-8.055661067634370398e-02,-8.179117154256133893e-02
4.248142159842736021e+00,3.128764288947616024e+02,1.126131320670225866e-01,1.132243862460605016e-01
2.702932873476948661e+00,3.126416315870932294e+02,7.209743053235784238e-02,7.147617745216909568e-02
2.068426596269596907e-01,3.174458114466031589e+02,-7.541652182290005391e-02,-7.730061134465662787e-02
1.491427868455809991e+00,2.902419009530601102e+02,2.326463415840764049e-02,2.248665252831905451e-02
6.125920659881477270e+00,3.087048529242908899e+02,1.454236302796463876e-01,1.460635509147253097e-01
1.112774985960158558e+00,3.046571356511559543e+02,5.117217394701479259e-03,5.423476672663417146e-03
1.594073157646475059e+00,2.993376450398062616e+02,2.866680527073412962e-02,2.757022190709019702e-02
2.259244131348205453e+00,3.119013337730186777e+02,5.696271986164740120e-02,5.856692225993485879e-02
1.145409255063926324e+00,3.059901647430232856e+02,6.971325446676678722e-03,7.373278182716991314e-03
5.736033485659124409e+00,2.963294860661000030e+02,1.333907297910178480e-01,1.333215852803114054e-01
3.240396067675241354e-01,3.076168842481998240e+02,-5.641616173581455451e-02,-5.695812100884373869e-02
2.827145919659933559e-01,3.110892541103933127e+02,-6.239450273120430296e-02,-6.197801445570323697e-02
1.591245458036907867e-01,3.185687179004160043e+02,-8.493393237867444268e-02,-8.532168976454143627e-02
7.741276151926025362e-01,3.015022035616648850e+02,-1.583100159750740546e-02,-1.469863075950823654e-02
4.500257050610281806e-01,3.083402096806477175e+02,-4.281099841170692144e-02,-4.249839066345119376e-02
9.991281527692006392e-01,3.135998885553975697e+02,-1.484042547082499615e-03,-8.704061016573141863e-04
2.235138062513195023e-01,3.144354117336100671e+02,-7.190141299414337661e-02,-7.220720455725718190e-02
9.145954532239909396e-01,2.980304918032703085e+02,-6.554915921365912952e-03,-8.029900192063213829e-03
9.822116719858480227e-01,2.956158175689652126e+02,-2.456112975278142846e-03,-1.930124313286653206e-03
4.086313077009628980e-01,2.923684287336658372e+02,-4.459792994611402883e-02,-4.560511292090586866e-02
4.060834044902446927e+00,3.061947484335029799e+02,1.060421746955757943e-01,1.059359785950509669e-01
1.024816234795285830e+00,3.133878769828148165e+02,8.876670099620720443e-05,7.459769326646327004e-05
1.546028604096820303e+00,2.964271994721474357e+02,2.625416809819717048e-02,2.547509315099120292e-02
8.025667811931160855e+00,2.910345258912337840e+02,1.614888387375871259e-01,1.623754669435018005e-01
5.674267679471584280e+00,2.970861696410119634e+02,1.327525667623088990e-01,1.313280813663800783e-01
1.949603131021344860e+00,3.005713121430954402e+02,4.347288830096503187e-02,4.495944779380046247e-02
1.024724701150240558e-01,3.064699206696222973e+02,-9.570730994229359467e-02,-9.629630160387488147e-02
1.943500463008991819e+00,2.914901028789238921e+02,4.186788145700302832e-02,4.282818676937671931e-02
4.072360109743279888e-01,3.132508877084252390e+02,-4.789413607142772866e-02,-4.660571448369632552e-02
3.119095387470449676e-01,2.953204955635613373e+02,-5.561724148789174565e-02,-5.647659766753586330e-02
1.623744225454038403e+00,3.198030399442951079e+02,3.213952502129262256e-02,3.140631744150737537e-02
2.250304485959122580e-01,2.916687267653742879e+02,-6.648782953141116336e-02,-6.555154219414562056e-02
2.964040613967292348e+00,3.141132888858621754e+02,8.044982165180145084e-02,8.063568381726154977e-02
3.570271442497758407e+00,3.161203786251246015e+02,9.770098773853407026e-02,9.778302215869140446e-02
1.886538614324213547e-01,2.903599332225439298e+02,-7.201653465097881957e-02,-7.383846578255873205e-02
2.013412252925529111e-01,2.969093256796015794e+02,-7.146410919599172074e-02,-7.309965035431151281e-02
7.088758088326227558e+00,3.114384303581618383e+02,1.609583633461341146e-01,1.614931398200991353e-01
1.151041128861699514e-01,3.198744390608800359e+02,-9.612841723428641738e-02,-9.470018264198246105e-02
3.946729891262843903e+00,3.083089447958216738e+02,1.042118150842771818e-01,1.035060474806746844e-01
3.117671251246916686e+00,3.165932669434536706e+02,8.559510543704652863e-02,8.473412650856429473e-02
2.550209060075267598e+00,3.103919327900620715e+02,6.665892191194243421e-02,6.686712631645312654e-02
1.168435597040976270e-01,3.056916176341820233e+02,-9.140525987426628696e-02,-9.094337745705678711e-02
7.649917778035336013e+00,3.115959247023662329e+02,1.685307316184438686e-01,1.690903685700704262e-01
2.575946272680808002e-01,3.103328511705250321e+02,-6.576360863104480092e-02,-6.620158882881754803e-02
5.566927855194944819e+00,2.977691371212528679e+02,1.313201040163090583e-01,1.293851785190209269e-01
1.003411935045798176e+00,3.006552030172217087e+02,-1.219491861323362307e-03,2.307885876660577436e-04
4.480142777153670597e-01,3.162084354571765061e+02,-4.409156408894955581e-02,-4.458537013681704991e-02
2.237012126340705009e-01,2.976584283477598092e+02,-6.805194047696390414e-02,-6.680247409852718699e-02
1.054273830487911096e-01,2.965127531135273671e+02,-9.175574677533669676e-02,-9.373458270795446967e-02
2.941584343824373282e-01,3.063062645039702261e+02,-5.993174276942513784e-02,-5.956266477827032446e-02
1.708124988380657905e-01,3.144558809420107650e+02,-8.142168351224597644e-02,-8.191858708943806910e-02
1.031128142306360768e-01,3.013454366714800585e+02,-9.392104948178600643e-02,-9.499969773897644354e-02
2.136007611661003835e+00,2.960696162912454383e+02,4.964939256753238273e-02,5.061419084850619227e-02
9.002011340149135066e+00,3.195164819690833156e+02,1.895068544537737154e-01,1.907901717926047680e-01
1.068637735414088796e+00,2.993626246714948707e+02,2.539352846450386274e-03,1.956972834726360046e-03
4.373572287564781114e+00,2.950575757335896014e+02,1.085434387016478569e-01,1.091862254435726209e-01
8.725196863139027315e+00,3.066775627839919025e+02,1.786080508984327075e-01,1.775405253098101543e-01
1.450418300742970512e-01,2.988577963171221654e+02,-8.264929325217075518e-02,-8.326349613150745010e-02
7.093553376961713175e-01,2.944142450022287676e+02,-1.995408021251909858e-02,-2.019769637827843398e-02
6.975523739941751344e-01,3.107918109752789064e+02,-2.190342794389331035e-02,-2.224843730184858023e-02
3.144398117878097754e-01,3.139901543786363050e+02,-5.878463359704697022e-02,-5.815035826133991420e-02
2.723508267832408958e+00,3.156905115743539909e+02,7.348211814432797917e-02,7.228379070069755608e-02
1.280871505392992660e+00,2.995513144655929523e+02,1.389894911913301320e-02,1.486052725398780833e-02
2.166950286012735150e-01,2.932468576272996188e+02,-6.812611560708965730e-02,-6.716627705082474364e-02
7.790501171988427842e+00,3.169587402379044079e+02,1.733480242091628987e-01,1.731318974280102174e-01
1.732076742854143092e-01,3.129026996785668757e+02,-8.054384910948703125e-02,-8.171946061977679310e-02
1.257089215229352519e-01,3.048530011978742778e+02,-8.886433040374472347e-02,-9.122477945866604154e-02
3.248394936950036005e+00,2.914053120486149169e+02,8.192899713641940695e-02,8.186643232436713324e-02
7.157142275341347171e-01,2.978943279162294857e+02,-1.972463400760111549e-02,-2.043544552774380352e-02
2.019286210165446960e+00,3.147948842569625185e+02,4.841538064231527133e-02,4.851704430333960566e-02
1.144606098417915024e-01,3.041670698916294100e+02,-9.158945827020191499e-02,-9.263675346418898116e-02
1.445559294488483193e-01,2.906628687898666499e+02,-8.049146473434461158e-02,-8.048881930315913980e-02
3.706665574743551184e-01,3.045961488941146058e+02,-5.049062699717647706e-02,-5.055168590914212862e-02
4.523047561700749286e-01,2.980456974395341376e+02,-4.118497406917351333e-02,-4.117381471442185803e-02
1.136645449844504885e+00,3.030912507323228056e+02,6.409936787863026314e-03,6.693214380088317005e-03
4.327859336438331650e-01,2.995332868565905642e+02,-4.327035165405437867e-02,-4.298090753763086219e-02
2.905086260754858318e-01,2.943142976138695985e+02,-5.805831718105919359e-02,-5.709640441931410071e-02
7.986501130792512448e+00,2.961503389272639879e+02,1.639594433974677357e-01,1.631831973595889440e-01
